N	3gram	Vygotskiy_	Mirosoze
123	в этом понимании	1	1
124	сам по себе	2	1
125	нему и много	1	1
126	стоит в самом	1	1
127	не в том	2	1
128	друг с другом	2	1
129	в том случае	4	1
130	не потому что	1	1
131	не в той	1	1
132	не может жить	1	1
133	а между тем	1	1
134	того что в	1	1
135	речь идет о	5	1
136	в зависимости от	1	1
137	в ней по	1	1
138	которое послужило поводом	1	1
139	вместо того чтобы	3	1
140	между этими двумя	1	1
141	но и не	1	1
142	и тем самым	1	1
143	что до сих	2	1
144	было дано в	1	1
145	в отличие от	1	1
146	новый свет и	1	1
147	в котором она	1	1
148	и есть в	1	1
149	ли что он	1	1
150	бы ни в	1	1
151	он принадлежит к	1	1
152	были бы не	1	1
153	на наших глазах	2	1
154	по прямой линии	2	1
155	к гибели и	1	1
156	было бы назвать	1	1
157	если бы для	1	1
158	том что оно	1	1
159	несмотря на все	1	1
160	построен так что	1	1
161	не только у	1	1
162	с другой стороны	5	1
163	он не видел	1	1
164	должна быть скрыта	1	1
165	в себе заключает	1	1
166	в свои права	1	1
167	но так как	1	1
168	и в том	1	1
169	склонен думать что	2	1
170	в той же	2	1
171	ставит нас перед	1	1
172	в тех случаях	1	1
173	что она может	1	1
174	не пойдет и	1	1
175	когда мы читаем	2	1
176	что в то	1	1
177	время как у	1	1
178	сих пор не	1	1
179	к нему и	1	1
180	за то что	1	1
181	но он был	1	1
182	этой трагедии как	1	1
183	и как бы	2	1
184	но и это	1	1
185	чтобы открыть что	1	1
186	мы видим в	2	1
187	может быть он	1	1
188	с точки зрения	11	1
189	ни в какой	2	1
190	имеем в виду	2	1
191	мысль что если	1	1
192	свету я не	1	1
193	которые могли бы	1	1
194	не есть еще	1	1
195	другом и в	2	1
196	совершенно другой смысл	2	1
197	всего того что	1	1
198	до тех пор	2	1
199	не в этом	1	1
200	а не из	1	1
201	и мы должны	1	1
202	есть только одно	1	1
203	ли это что	1	1
204	на самом деле	3	1
205	все та же	1	1
206	я не могу	3	1
207	когда говорил о	1	1
208	и если он	1	1
209	в мире в	2	1
210	я не только	1	1
211	что если бы	1	1
212	он все время	1	1
213	не могу поверить	1	1
214	жизни и смерти	1	1
215	так как они	1	1
216	в мировой литературе	1	1
217	не имеет с	1	1
218	мы имеем в	1	1
219	открыть что в	1	1
220	несет в себе	3	1
221	указывают на то	1	1
222	и в свою	1	1
223	он не мог	2	1
224	и в той	1	1
225	хотя бы в	1	1
226	что он слишком	1	1
227	в обычном смысле	1	1
228	человек и в	2	1
229	жизни а не	1	1
230	она может быть	1	1
231	и все же	1	1
232	между тем в	2	1
233	том случае если	4	1
234	а вовсе не	2	1
235	того же самого	2	1
236	не иное что	1	1
237	в этом все	1	1
238	его к гибели	1	1
239	с одной стороны	6	1
240	сплошь и рядом	1	1
241	жизни и в	1	1
242	яснее и проще	1	1
243	с гениальной силой	1	1
244	жизни и от	1	1
245	сознания что это	1	1
246	может быть названо	1	1
247	это было бы	2	1
