N	3gram	Losev_Dial	Vladivir
156	но в то	1	2
157	одно и то	2	2
158	и то же	2	2
159	да и то	1	2
160	по одному тому	3	2
161	есть прежде всего	4	2
162	и можно сказать	1	2
163	это конечно не	1	2
164	что в нем	1	2
165	и что в	1	2
166	с тем что	1	2
167	то обстоятельство что	1	2
168	и не меньше	1	2
169	то что мы	3	2
170	субъект и объект	2	2
171	это и есть	4	2
172	если бы мы	1	2
173	а в конце	1	2
174	и веры и	1	1
175	что возможно было	1	1
176	потому что религия	1	1
177	нуждается для своего	1	1
178	в этот момент	1	1
179	если мы будем	1	1
180	но все эти	1	1
181	как раз на	1	1
182	совершенно ничего не	1	1
183	и как бы	2	1
184	как и всякая	1	1
185	ясно что в	1	1
186	что это вовсе	1	1
187	ни тем более	1	1
188	не только то	1	1
189	точка зрения с	1	1
190	можно объединить с	1	1
191	при чем же	1	1
192	и даже не	2	1
193	оснований думать что	1	1
194	прежде всего от	3	1
195	в природе но	1	1
196	о примате материи	1	1
197	мы видим что	2	1
198	все и это	1	1
199	как и вообще	1	1
200	веры и знания	2	1
201	я не стану	3	1
202	то это будет	2	1
203	мы и не	1	1
204	из этих последних	1	1
205	чем же тут	1	1
206	и с этим	1	1
207	ни о какой	1	1
208	точки зрения она	1	1
209	в себя и	1	1
210	и никакой диалектики	1	1
211	не в этом	1	1
212	то что является	1	1
213	она должна быть	1	1
214	потому что его	2	1
215	только потому и	1	1
216	есть не только	3	1
217	в философии и	1	1
218	все той же	1	1
219	без которых он	1	1
220	прочего и прежде	2	1
221	дело не в	1	1
222	из самых существенных	1	1
223	в жизни и	1	1
224	он не может	3	1
225	истории и в	1	1
226	что отнюдь не	2	1
227	крайней мере в	3	1
228	и что она	2	1
229	крайней мере до	1	1
230	не значит что	2	1
231	в виде некоей	1	1
232	и все это	1	1
233	далеко не всегда	1	1
234	потому что она	2	1
235	но если оно	1	1
236	самом деле если	1	1
237	и в христианской	1	1
238	собственно говоря и	1	1
239	я говорю о	2	1
240	только при условии	1	1
241	но никак не	1	1
242	уже по одному	2	1
243	которую можно назвать	1	1
244	случае не может	1	1
245	а не просто	6	1
246	возможно только в	1	1
247	всего думается что	1	1
248	говорить не о	1	1
249	он дает в	1	1
250	не имеют для	1	1
251	также и о	1	1
252	другими словами здесь	1	1
253	т д в	2	1
254	может быть также	1	1
255	в каком случае	2	1
256	не потому что	2	1
257	но что такое	4	1
258	что он сам	1	1
259	с этой стороны	1	1
260	в такой же	1	1
261	у вас в	1	1
262	той или иной	2	1
263	что же в	1	1
264	этого не будет	1	1
265	что есть только	1	1
266	где же тут	2	1
267	всего прочего и	2	1
268	та же самая	1	1
269	в чем не	1	1
270	из которых состоит	3	1
271	есть не больше	1	1
272	мир и все	1	1
273	не забудем что	1	1
274	и никогда не	1	1
275	по себе не	1	1
276	он не в	1	1
277	метафизика с другой	1	1
278	таким образом есть	1	1
279	от отца и	1	1
280	место не только	1	1
281	же возникает вопрос	1	1
282	вне всякого становления	1	1
283	в ней не	1	1
284	что в основе	1	1
285	почти все они	1	1
286	чем иным как	1	1
287	едва ли также	1	1
288	или не существует	1	1
289	чтобы в нас	1	1
290	из всего этого	1	1
291	значит что мы	4	1
292	возникает вопрос о	1	1
293	возможна только в	1	1
294	что все в	2	1
295	и всякого рода	1	1
296	а именно с	1	1
297	а кроме того	1	1
298	очень и очень	1	1
299	не может существовать	2	1
300	то же самое	1	1
301	в этих последних	1	1
302	по себе вне	2	1
303	сама по себе	11	1
304	а пока только	1	1
305	с тех пор	2	1
306	заключается не в	1	1
307	себе ничего не	1	1
308	как это часто	1	1
309	не окажется ни	1	1
310	той или другой	1	1
311	к чему не	1	1
312	в каком же	1	1
313	перед нами не	1	1
314	о том как	2	1
315	а это значит	2	1
316	которых состоит мир	1	1
317	мы говорим это	1	1
318	только тогда когда	6	1
319	отношения ни к	1	1
320	не мог бы	1	1
321	мы имеем дело	1	1
322	того что он	4	1
323	это ровно ничего	1	1
324	легко мог бы	1	1
325	таком случае эта	1	1
326	может и не	1	1
327	не просто о	1	1
328	это не мешало	1	1
329	значит что тут	1	1
330	внимание на то	1	1
331	а если бы	1	1
332	и без всяких	1	1
333	это кроме того	1	1
334	мы не имеем	2	1
335	поскольку история есть	1	1
336	же мы мыслим	1	1
337	заговорил о том	1	1
338	может быть в	1	1
339	и то не	1	1
340	очень мало и	1	1
341	о ней не	1	1
342	еще не значит	1	1
343	точки зрения можно	1	1
344	если он хочет	1	1
345	вместе с ним	1	1
346	как на нечто	1	1
347	равно как и	2	1
348	и говорить о	1	1
349	по существу своему	1	1
350	и во всяком	1	1
351	еще не есть	1	1
352	при всем своем	1	1
353	не только логически	1	1
354	по себе ничего	1	1
355	говорит здесь не	1	1
356	все то же	1	1
357	выдвигает на первый	1	1
358	потому что их	1	1
359	в том смысле	1	1
360	шеллинг и гегель	1	1
361	во всем его	1	1
362	с этой точки	4	1
363	не мог не	1	1
364	познания и воли	1	1
365	но это будет	1	1
366	в науке и	1	1
367	выйти за пределы	2	1
368	не может и	1	1
369	будет значить что	4	1
370	нужно однако помнить	1	1
371	своем отношении к	1	1
372	мере до некоторой	1	1
373	в каком смысле	5	1
374	той же самой	1	1
375	в сравнении со	1	1
376	тоже нет ничего	1	1
377	утверждать что все	1	1
378	тут тоже нет	1	1
379	каком смысле не	3	1
380	зрения с которой	1	1
381	это не только	1	1
382	в основе своей	1	1
383	и получается что	2	1
384	христианского учения о	1	1
385	и той же	4	1
386	одному тому что	3	1
387	она в самом	1	1
388	все живое и	2	1
389	и в особенности	1	1
390	это время не	1	1
391	принимая во внимание	1	1
392	но тем что	1	1
393	но что это	3	1
394	и кроме того	1	1
395	по вопросу об	1	1
396	то и другое	2	1
397	ни за что	1	1
398	уже не может	1	1
399	что мы пользуемся	1	1
400	нет ровно никакого	2	1
401	и даже вообще	1	1
402	нет никаких логических	1	1
403	не было бы	1	1
404	никакого отношения ни	1	1
405	вовсе еще не	1	1
406	очень любил а	1	1
407	не чем иным	1	1
408	если оно не	1	1
409	совершенно нет никакой	1	1
410	но и все	1	1
411	несомненно содержит в	1	1
412	или как он	2	1
413	она всегда есть	1	1
414	в особенности же	1	1
415	включает в себя	1	1
416	так что и	1	1
417	она была уже	1	1
418	двух ипостасей в	1	1
419	и в котором	1	1
420	сравнении с этой	1	1
421	первых двух ипостасей	2	1
422	мы только что	1	1
423	от всего прочего	5	1
424	в свете этой	1	1
425	одной и той	4	1
426	бытия и жизни	1	1
427	с необходимостью и	1	1
428	это есть не	1	1
429	такой же мере	1	1
430	только потому что	1	1
431	уже не просто	1	1
432	и объекта и	1	1
433	никакому сомнению но	1	1
434	ту же тему	1	1
435	которую к тому	1	1
436	него не было	1	1
437	но это конечно	1	1
438	только как о	1	1
439	было бы и	1	1
440	в обществе а	1	1
441	а вместе с	1	1
442	именно так как	1	1
443	и то и	1	1
444	не есть ни	14	1
445	и все его	1	1
446	мы о ней	1	1
447	точки зрения совершенно	1	1
448	есть таким образом	3	1
449	же как и	1	1
450	то чего не	1	1
451	в собственном смысле	1	1
452	на точке зрения	1	1
453	так же невозможно	2	1
454	его от того	1	1
455	сравнении с другими	1	1
456	в таком виде	1	1
457	представить себе что	1	1
458	и не вполне	1	1
459	мы можем считать	1	1
460	то что чисто	1	1
461	что учение о	2	1
462	ни к чему	1	1
463	субъекта без объекта	1	1
464	и без всякого	1	1
465	вы не знаете	2	1
466	к нему с	1	1
467	и с этой	3	1
468	где на первом	1	1
469	рационалистическая метафизика с	1	1
470	и как это	1	1
471	и не может	1	1
472	вопрос о том	1	1
473	в некоторых своих	1	1
474	этой точки зрения	4	1
475	в себе ровно	1	1
476	и не только	5	1
477	но учение о	1	1
478	было ни в	2	1
479	то что все	1	1
480	не о чем	1	1
481	то же делает	1	1
482	в виду что	2	1
483	что в сравнении	1	1
484	в споре с	1	1
485	почему же это	1	1
486	мы не можем	2	1
487	и так как	1	1
488	ровно ничего не	8	1
489	ни о каком	1	1
490	бога не было	1	1
491	что оба они	1	1
492	это было бы	3	1
