N	4gram	Tiupa_Narr	Hudozhes
145	лично для себя если	1	1
146	как быть так и	1	1
147	слова таковы например слухи	1	1
148	священного новелла ночной жанр	1	1
149	рекоша но от божья	1	1
150	есть принадлежат самой ситуации	1	1
151	анекдот ни притча не	1	1
152	самим слушающим принципиальная для	1	1
153	в стилевых формах косвенной	1	1
154	по отношению к которому	2	1
155	непредубежденное любопытство к реальному	1	1
156	солирует риторический предел сказания	1	1
157	стилевых формах косвенной речи	1	1
158	и тем более романного	1	1
159	извращает осмеивает всякую фатальную	1	1
160	стороны адресата позицию сотворчества	1	1
161	сообщенный в иной ситуации	1	1
162	редуцированы ср общеизвестные пришел	1	1
163	не от своея воля	1	1
164	в коммуникацию не будет	1	1
165	узнавания себя в другом	1	1
166	моментам родственным анекдотическому дискурсу	1	1
167	уготованной ему позиции но	1	1
168	и речевой деятельности персонажа	1	1
169	серьезности бахтин жизни анекдот	1	1
170	этого знания аналогичному адресату	1	1
171	и романного слова эта	1	1
172	знанием поэтому речевая маска	1	1
173	сообщает нечто смешное но	1	1
174	персонажа оказывается самообнаружение его	1	1
175	двуголосого слова манифестирующего двоякий	1	1
176	биографического дискурса необходимо понимание	1	1
177	легко может быть редуцирован	1	1
178	репродуцирование сообщенный в иной	1	1
179	слово анекдота уже не	1	1
180	смеховой жанр городского фольклора	1	1
181	и подобен новеллистическому герою	1	1
182	содержания сколько от мастерства	1	1
183	особого коммуникативного поведения речевой	1	1
184	на свою столь легкую	1	1
185	стержнем целой системы явлений	1	1
186	бытийная компетенция героического актанта	1	1
187	анекдотическим повествованием творится окказиональная	1	1
188	однозначности и прежде всего	1	1
189	отношений которое гегель именовал	1	1
190	не предполагает внутренне свободного	1	1
191	статусу тождественно мнению и	1	1
192	романа неканонического жития ибо	1	1
193	примеряя ее содержание к	1	1
194	сказание или диалогической анекдот	1	1
195	бытия это мир как	1	1
196	заданность человеческих отношений анекдот	1	1
197	регулятивная отношение слушателя к	1	1
198	оно существенным образом ориентировано	1	1
199	жанр городского фольклора являет	1	1
200	маска анекдота курьезная риторика	1	1
201	со стороны художественной литературы	1	1
202	быть редуцированы ср общеизвестные	1	1
203	бы непосредственного присутствия рассказчика	1	1
204	не было и не	1	1
205	анекдотического дискурса претерпевшего к	1	1
206	это позиция активного приятия	1	1
207	своего рода хоровое слово	1	1
208	парадигмы где образ становящегося	1	1
209	ценностно-смысловой позиции в мире	1	1
210	реализация такого выбора не	1	1
211	не предполагает хоровой сказание	1	1
212	по своей природе суть	1	1
213	образом ориентировано на непосредственную	1	1
214	осуществляется или преступается не	1	1
215	этического выбора все их	1	1
216	бытуют как слухи или	1	1
217	тысяча и одна ночь	1	1
218	жеста и как бы	1	1
219	слушателей биографический дискурс вовлекает	1	1
220	умершее солнце тысяча и	1	1
221	блудном сыне это императивная	1	1
222	и адресат протороманного коммуникативного	1	1
223	сплетни то есть принадлежат	1	1
224	о ней установка не	1	1
225	жребий а вероятностный опыт	1	1
226	ситуации речевая маска анекдота	1	1
227	нормативное приложение запечатленного в	1	1
228	компетенция анекдота напротив постулирует	1	1
229	инициатив бытийной компетенцией анекдотического	1	1
230	притче о блудном сыне	1	1
231	и способность хранения и	1	1
232	реализации некоторой необходимости известного	1	1
233	или острота наизнанку глупость	1	1
234	преступается не предначертанность судьбы	1	1
235	для жизнеописания как феномена	1	1
236	отграниченная система смыслов оно	1	1
237	проявляет себя в классическом	1	1
238	родственным анекдотическому дискурсу речевая	1	1
239	столь легкую безответственную передаваемость	1	1
240	сознания однако внутренняя активность	1	1
241	у себя в комнате	1	1
242	типов высказывания в ситуации	1	1
243	другого в себе ему	1	1
244	ее понимания вникания в	1	1
245	нередко кощунственное вырастающая из	1	1
246	вырастающая из анекдота новелла	1	1
247	аверинцева живое непредубежденное любопытство	1	1
248	очередь определяется предметом целью	1	1
249	анекдоте хаотичен а сказание	1	1
250	равнодостойные субъекты смыслополагания между	1	1
251	ощущаться завершенная и строго	1	1
252	фактический слушатель читатель может	1	1
253	есть монолог в чистом	1	1
254	из сюжета притчи лично	1	1
255	проецировать чужой экзистенциальный опыт	1	1
256	свою очередь определяется предметом	1	1
257	императивную ритуальность заданность человеческих	1	1
258	веком героев бытийная компетенция	1	1
259	авторства субъекту биографического дискурса	1	1
260	биография возможна только в	1	1
261	система обстоятельств личностного присутствия	1	1
262	мира как центрированная вокруг	1	1
263	возможность которого останется не	1	1
264	составляет преломляющая несобственно-прямая речь	1	1
265	вокруг него романным жизнеописанием	1	1
266	не что иное как	2	1
267	не может обладать собственным	1	1
268	рассчитан на репродуцирование сообщенный	1	1
269	жизни то есть субъектом	1	1
270	анекдота курьезная риторика окказионального	1	1
271	позиция определяется востребованной жанром	1	1
272	статус знания даже будучи	1	1
273	непристойность необыкновенное в новелле	1	1
274	текста да и персонажи	1	1
275	жизнеописание несет в себе	1	1
276	рассказывания поскольку оно существенным	1	1
277	анекдот рекреативная компетентность предполагающая	1	1
278	внутренняя активность адресата при	1	1
279	от своея воля рекоша	1	1
280	сказании повествуемой ситуации речевая	1	1
281	в просторную сферу исторического	1	1
282	протороманного коммуникативного события суть	1	1
283	обстоятельств личностного присутствия в	1	1
284	становления и развития самоопределяющегося	1	1
285	которого останется не реализованной	1	1
286	субъекта жизни принципиальным условием	1	1
287	анекдота но как субъекты	1	1
288	судьбы а некий нравственный	1	1
289	романного видения мира романного	1	1
290	к общенародной хвале хуле	1	1
291	и не окказиональный жребий	1	1
292	без благоговейного приятия и	1	1
293	героя система обстоятельств личностного	1	1
294	стороны адресата притчи может	1	1
295	является как бы стержнем	1	1
296	восприятия сказания или анекдота	1	1
297	суть равнодостойные субъекты смыслополагания	1	1
298	надлежит уметь проецировать чужой	1	1
299	речевой акт притчевого типа	1	1
300	развертывающейся жизни то есть	1	1
301	полноценного авторства субъекту биографического	1	1
302	несовместимом с анекдотической стратегией	1	1
303	была впервые освоена в	1	1
304	скрытой полускрытой рассеянной чужой	1	1
305	на непосредственную ответную реакцию	1	1
306	креативная компетенция жанра при	1	1
307	поведение в окказионально-авантюрном мире	1	1
308	быть субъектом ролевого действия	1	1
309	ситуации притчи креативная компетенция	1	1
310	до которого анекдот легко	1	1
311	точными они бытуют как	1	1
312	не выбирают а по	1	1
313	иной конкретной ценностно-смысловой картины	1	1
314	инициативной игры мнениями необходимая	1	1
315	иными соседствами именно это	1	1
316	адекватным данному дискурсу возможность	1	1
317	высказывания в ситуации произнесения	1	1
318	всякую фатальную или же	1	1
319	нравственный закон собственно и	1	1
320	участок текста характеризующийся единством	1	1
321	сколько от мастерства рассказчика	1	1
322	морализме отличало по характеристике	1	1
323	позиции в мире это	1	1
324	текст и требующей для	1	1
325	как бы не рассчитан	1	1
326	ситуации рассказывания а не	1	1
327	или причастной вненаходимости бахтин	1	1
328	интонации и оценки и	1	1
329	возможность принципиально недопустимая в	1	1
330	знания означала бы перевод	1	1
331	дискурсии обладает достоверным но	1	1
332	креативного и рецептивного сознаний	1	1
333	предстают перед нами не	1	1
334	занимательное неожиданное маловероятное беспрецедентное	1	1
335	индивидуальной жизненной практике может	1	1
336	и того же анекдота	1	1
337	герою своей необыкновенностью и	1	1
338	случайности полноценная биография возможна	1	1
339	развития самоопределяющегося субъекта жизни	1	1
340	обладать собственным смыслом ни	1	1
341	повторное выслушивание одного и	1	1
342	анекдота обычно неприемлемо ни	1	1
343	ни столь свободным как	1	1
344	ценностного урока из сюжета	1	1
345	адресата от героя окажется	1	1
346	раннего зачинателя этой жанровой	1	1
347	предел сказания героическая апофегма	1	1
348	такого высказывания своего рода	1	1
349	строго отграниченная система смыслов	1	1
350	невозможно рассказывать себе самому	1	1
351	поэтому речевая маска такого	1	1
352	обособленность но раз-влекать их	1	1
353	человеческому существованию вследствие которого	1	1
354	и пр связь со	1	1
355	но от божья повеленья	1	1
356	слова манифестирующего двоякий жизненный	1	1
357	восприятия со стороны адресата	1	1
358	иного включает в себя	1	1
359	от него выступая здесь	1	1
360	фатальную или же императивную	1	1
361	целое нашего высказывания и	1	1
362	и совершенно иной конкретной	1	1
363	адресата позицию сотворчества инициативной	1	1
364	и поучаемого это разделение	1	1
365	адресатом некоего ценностного урока	1	1
366	субъектом ролевого действия или	1	1
367	анекдот недостоверное знание что	1	1
368	со стороны адресата позицию	1	1
369	языком ставят перед ним	1	1
370	в сказании или притче	1	1
371	по своему коммуникативному статусу	1	1
372	иного языка и возможность	1	1
373	и ситуацией высказывания >	1	1
374	ни анекдот ни притча	1	1
375	жанровая форма романа неканонического	1	1
376	дискурса проявляет себя в	1	1
377	диалогизм биографического слова не	1	1
378	позицию опираясь на индивидуальный	1	1
379	концепированный адресат биографического и	1	1
380	романного дискурса призван обладать	1	1
381	содержание к собственной ситуации	1	1
382	жизни постоянно переходит к	1	1
383	с иными подробностями и	1	1
384	диалогической ситуации рассказывания поскольку	1	1
385	репродуктивной компетентностью последняя предполагает	1	1
386	последняя предполагает отношение к	1	1
387	рассказчик анекдота или притчи	1	1
388	означала бы перевод его	1	1
389	мире случайности полноценная биография	1	1
390	выбор лексики например в	1	1
391	состоит в наличии у	1	1
392	анекдотическому дискурсу речевая маска	1	1
393	окказионально-авантюрном мире поведение остроумно	1	1
394	обычно является сюжетообразующим при	1	1
395	то есть субъектом самоопределения	1	1
396	поведение остроумно находчивое или	1	1
397	иисусовой притче о блудном	1	1
398	из которых и определяется	1	1
399	становление мира в герое	1	1
400	встречающихся в дискурсе речевой	1	1
401	писал бахтин может ощущаться	1	1
402	притча не знают становления	1	1
403	и формы высказывания как	1	1
404	и наделенного репродуктивной компетентностью	1	1
405	соседствами именно это ощущение	1	1
406	притчи лично для себя	1	1
407	мира романного образа и	1	1
408	форма романа неканонического жития	1	1
409	для слушателей биографический дискурс	1	1
410	опыт присутствия в мире	1	1
411	уста анекдот как бы	1	1
412	или притче была впервые	1	1
413	в новелле есть нарушение	1	1
414	картины мира с совершенно	1	1
415	события суть равнодостойные субъекты	1	1
416	в себя и возможность	1	1
417	разных риториках рассматриваемых типов	1	1
418	или плачу и наделенного	1	1
419	эксплицированного в тексте но	1	1
420	в притче есть реализация	1	1
421	всегда эксплицированного в тексте	1	1
422	обнаруживается преодолеваемая даль и	1	1
423	выбора риторический предел до	1	1
424	активного приятия не удовлетворяясь	1	1
425	не фатальный рок и	1	1
426	риторики составляет преломляющая несобственно-прямая	1	1
427	вещами и ценностями иными	1	1
428	внутренне статичном актанте лишь	1	1
429	в сказании повествуемой ситуации	1	1
430	адресата при этом остается	1	1
431	или вяземским не обязательно	1	1
432	в первую очередь по	1	1
433	иной позицией соучастника данного	1	1
434	данном контексте знаменует не	1	1
435	герою определяемое отсутствием ценностной	1	1
436	субъекта и формы высказывания	1	1
437	бы не рассчитан на	1	1
438	поскольку оно существенным образом	1	1
439	лишь орудие мирового становления	1	1
440	не знают становления мира	1	1
441	для рассказчика ни для	1	1
442	значении этого слова таковы	1	1
443	фатально непреложный и неоспоримый	1	1
444	внутренне подражательного приобщения к	1	1
445	себя в классическом романе	1	1
446	речевая маска биографа диалогизирована	1	1
447	как к содержанию анекдота	1	1
448	возможна только в вероятностном	1	1
449	или сплетни то есть	1	1
450	чего анекдот не знает	1	1
451	компетенция рассказывающего анекдот недостоверное	1	1
452	и характерное для восприятия	1	1
453	именно таковы герои сказания	1	1
454	предполагает по бахтину нарушение	1	1
455	к сообщаемому характерно что	1	1
456	и не занять этой	1	1
457	где образ становящегося человека	1	1
458	несомненно достоверному и способность	1	1
459	не ценностно дистанцированной в	1	1
460	в той мере в	1	1
461	жанра высказывания жанр в	1	1
462	общим знанием поэтому речевая	1	1
463	в окказионально-авантюрном мире поведение	1	1
464	требует анекдот но без	1	1
465	персонажа то она здесь	1	1
466	не у-влекать слушателей преодолевая	1	1
467	передаваемого текста да и	1	1
468	ценностное самоотмежевание адресата от	1	1
469	к собственной ситуации жизненного	1	1
470	было и не могло	1	1
471	не быть субъектом ролевого	1	1
472	рецептивная компетенция анекдота напротив	1	1
473	деритуализовано инициативно личностно окрашено	1	1
474	уже не таково притча	1	1
475	принципе могут быть редуцированы	1	1
476	профанация священного новелла ночной	1	1
477	отвергает извращает осмеивает всякую	1	1
478	непосредственную ответную реакцию предварительное	1	1
479	субъектом самоопределения на чем	1	1
480	смешное но обязательно курьезное	1	1
481	жизнь писал он еще	1	1
482	хранения и передачи этого	1	1
483	рассеянной чужой речи и	1	1
484	необходимости известного предназначения когда	1	1
485	способность хранения и передачи	1	1
486	жизнепроцессе бытия это мир	1	1
487	чьей-то биографии но на	1	1
488	сколько носителем и реализатором	1	1
489	некоего ценностного урока из	1	1
490	и ценностями иными соседствами	1	1
491	слова в слове писал	1	1
492	не столько нарушителем некоторых	1	1
493	в акте выбора осуществляется	1	1
494	действия или субъектом этического	1	1
495	его вступление в коммуникацию	1	1
496	такой риторики составляет преломляющая	1	1
497	романе реалистической парадигмы где	1	1
498	адресат биографического и тем	1	1
499	деятельности персонажа то она	1	1
500	коммуникативная характеристика того кому	1	1
501	новелла ночной жанр посрамляющий	1	1
502	зависит от жанра высказывания	1	1
503	в совершенно особое отношение	1	1
504	слове писал бахтин может	1	1
505	него возможны но факультативны	1	1
506	истории не претендуют на	1	1
507	эпос усматривает во внутренне	1	1
508	характера инициативно-авантюрное поведение в	1	1
509	общественных отношений которое гегель	1	1
510	уточнить что сообщаемое в	1	1
511	персонажей здесь обычно является	1	1
512	ситуацией высказывания > кто	1	1
513	научной истины соответственно риторика	1	1
514	сказание давшее литературе героический	1	1
515	наличии у него убеждения	1	1
516	чувства юмора умения отрешиться	1	1
517	иной интонации и оценки	1	1
518	него убеждения организующего учительный	1	1
519	не слияние концепированный адресат	1	1
520	данного коммуникативного события эта	1	1
521	роману человек действующий во	1	1
522	живет в готовом стабильно	1	1
523	напротив дискредитирующе глупое или	1	1
524	той или иной позицией	1	1
525	осуществлено только самим слушающим	1	1
526	карнавального отношения к сообщаемому	1	1
527	но без благоговейного приятия	1	1
528	моделируемая притчей напротив предполагает	1	1
529	в случае жизнеописания для	1	1
530	границами между вещами и	1	1
531	в тексте может быть	1	1
532	слова прямой речи именно	1	1
533	несет в себе рецептивную	1	1
534	субъектом этического выбора или	1	1
535	справедливо противопоставлял житиям святых	1	1
536	и возможность иного языка	1	1
537	припоминая и примеряя ее	1	1
538	чужой речи и т.п	1	1
539	мы строим свою речь	1	1
540	что несмотря на свою	1	1
541	себе рецептивную компетенцию доверия	1	1
542	курьезная риторика окказионального ситуативного	1	1
543	диалогической анекдот равнодостойности сознаний	1	1
544	окажется неадекватным субъект объект	1	1
545	только вымышленные но и	1	1
546	акте выбора осуществляется или	1	1
547	возможность иного включает в	1	1
548	коммуникативного события эта позиция	1	1
549	жизнеописания вполне самобытно но	1	1
550	слияние концепированный адресат биографического	1	1
551	самобытного смысла развертывающейся жизни	1	1
552	нем звучит один голос	1	1
553	иногда графически как прямая	1	1
554	анекдотические истории не претендуют	1	1
555	реализатором самобытного смысла развертывающейся	1	1
556	выбора все их поступки	1	1
557	ценностной дистанции между ними	1	1
558	перед ним определенные задания	1	1
559	оказывается самообнаружение его характера	1	1
560	случае его вступление в	1	1
561	позиции но в таком	1	1
562	авторства как неизбежная для	1	1
563	эта позиция определяется востребованной	1	1
564	в анекдоте подготовившем почву	1	1
565	дискурсу возможность которого останется	1	1
566	герои сказания или анекдота	1	1
567	самому тогда как притчу	1	1
568	ситуации иным рассказчиком с	1	1
569	становления мира в притче	1	1
570	или субъектом этического выбора	1	1
571	жизненного опыта их свободного	1	1
572	различного жизненного опыта их	1	1
573	прямой речи именно диалог	1	1
574	мире это требует риторики	1	1
575	манифестирующего двоякий жизненный опыт	1	1
576	героическая апофегма до которой	1	1
577	ментальной и речевой деятельности	1	1
578	при всем его несовместимом	1	1
579	тамарченко историческое становление мира	1	1
580	слухи о происшествиях неофициальной	1	1
581	целью и ситуацией высказывания	1	1
582	представляет собой исторически продуктивный	1	1
583	по мысли с.с аверинцева	1	1
584	бахтину нарушение табу дозволенное	1	1
585	чужому слову чего не	1	1
586	иных пространственно-временных масштабов и	1	1
587	одна ночь и пр	1	1
588	группирующихся вокруг него романным	1	1
589	истолкования активизирующего позицию адресата	1	1
590	требующей для своей манифестации	1	1
591	преломляющая несобственно-прямая речь включая	1	1
592	мира с совершенно иными	1	1
593	ситуации рассказывания поскольку оно	1	1
594	времени старого европейского романа	1	1
595	полускрытой рассеянной чужой речи	1	1
596	в форме определенной жанровой	1	1
597	анекдота не столько от	1	1
598	характерно что несмотря на	1	1
599	которая своей карнавальной непредвиденностью	1	1
600	оговорка где слово деритуализовано	1	1
601	фольклора являет собой лишь	1	1
602	речи именно диалог персонажей	1	1
603	раскованной беседы автора с	1	1
604	наблюдения именно таковы герои	1	1
605	запечатлевающий основу такой риторики	1	1
606	объединяет говорящих и слушающих	1	1
607	все эти бытийные компетенции	1	1
608	уже столь раннего зачинателя	1	1
609	собой лишь одну из	1	1
610	убеждением значения чьей-то биографии	1	1
611	повествуемой ситуации речевая маска	1	1
612	высказывание характеризуется также рецептивной	1	1
613	в жизнепроцессе бытия это	1	1
614	постоянно переходит к позиции	1	1
615	в коммуникативной ситуации притчи	1	1
616	ему надлежит уметь проецировать	1	1
617	кощунство и непристойность необыкновенное	1	1
618	связь со смертью герой	1	1
619	речевая маска есть креативная	1	1
620	хвалы или хулы плача	1	1
621	читателем к иллюзии живого	1	1
622	присутствия рассказчика однако диалогизм	1	1
623	субъекты смыслополагания между которыми	1	1
624	рекреативная компетентность предполагающая в	1	1
625	сказания субъект дискурсии обладает	1	1
626	напротив предполагает как раз	1	1
627	актанте лишь орудие мирового	1	1
628	непредсказуемое стечение обстоятельств столкновение	1	1
629	знанию как несомненно достоверному	1	1
630	же императивную ритуальность заданность	1	1
631	жанровой схемы и в	1	1
632	героев бытийная компетенция героического	1	1
633	на чем и основана	1	1
634	но в таком случае	1	1
635	форме индивидуального речевого замысла	1	1
636	сюжетообразующим при этом и	1	1
637	в анекдоте хаотичен а	1	1
638	всегда имплицитно присутствующего в	1	1
639	личностного присутствия в жизнепроцессе	1	1
640	вяземским не обязательно сообщает	1	1
641	анекдот должен не у-влекать	1	1
642	совершенно особое отношение к	1	1
643	ему позиции но в	1	1
644	дискурса авторитарная риторика императивного	1	1
645	активизации воспринимающего сознания однако	1	1
646	содержанию сказания это позиция	1	1
647	выводится в просторную сферу	1	1
648	быть проделано и рассказывающим	1	1
649	находчивое или напротив дискредитирующе	1	1
650	реакцию предварительное знакомство слушателей	1	1
651	в ситуации произнесения сказания	1	1
652	герою жизнеописания чего анекдот	1	1
653	столь пассивным как к	1	1
654	и раскованной беседы автора	1	1
655	героический эпос усматривает во	1	1
656	универсального опыта к индивидуальной	1	1
657	фиксируемой иногда графически как	1	1
658	отношение к сообщенному знанию	1	1
659	может обладать собственным смыслом	1	1
660	ценностно-смысловой картины мира с	1	1
661	схемы и в форме	1	1
662	это риторика ролевого обезличенного	1	1
663	совершенно иной жизни и	1	1
664	той или иной форме	1	1
665	другом и другого в	1	1
666	у-влекать слушателей преодолевая их	1	1
667	к этим моментам родственным	1	1
668	картина мира как центрированная	1	1
669	слово деритуализовано инициативно личностно	1	1
670	если первое может быть	1	1
671	между которыми устанавливаются отношения	1	1
672	с его уникальным жизненным	1	1
673	учителя жизни постоянно переходит	1	1
674	хвале хуле или плачу	1	1
675	иносказательность является своего рода	1	1
676	смысла развертывающейся жизни то	1	1
677	в притче универсального опыта	1	1
678	знанием или убеждением значения	1	1
679	глупость неуместность ошибка оговорка	1	1
680	со стороны адресата притчи	1	1
681	стороны художественной литературы анекдот	1	1
682	определяется предметом целью и	1	1
683	рассказывается анекдот рекреативная компетентность	1	1
684	авторитарная риторика императивного монологизированного	1	1
685	этой уготованной ему позиции	1	1
686	бытийные компетенции для него	1	1
687	предполагается ни столь свободным	1	1
688	разнится от него выступая	1	1
689	наизнанку глупость неуместность ошибка	1	1
690	ролевого действия или субъектом	1	1
691	обладает достоверным но не	1	1
692	первое может быть проделано	1	1
693	ним определенные задания реализуют	1	1
694	организующей текст и требующей	1	1
695	анекдота новелла первоначально предполагает	1	1
696	предварительное знакомство слушателей с	1	1
697	аналогичному адресату компетентность восприятия	1	1
698	на поучающего и поучаемого	1	1
699	притчевая дискурсия с ее	1	1
700	как рассказчик анекдота или	1	1
701	повествованием творится окказиональная случайностная	1	1
702	слово судьба в данном	1	1
703	притче есть реализация такого	1	1
704	дистанции между ними здесь	1	1
705	или иной позицией соучастника	1	1
706	на статус знания даже	1	1
707	как опыт становления и	1	1
708	опираясь на индивидуальный опыт	1	1
709	исполненной некоторого автономного смысла	1	1
710	общества фиксировавшиеся пушкиным или	1	1
711	представляют собой традиционные для	1	1
712	вступление в коммуникацию не	1	1
713	приятия не удовлетворяясь репродуктивной	1	1
714	не занять этой уготованной	1	1
715	о разных риториках рассматриваемых	1	1
716	креативная компетенция говорящего состоит	1	1
717	сказание в известном смысле	1	1
718	во-первых истолкования активизирующего позицию	1	1
719	включает в себя и	1	1
720	будет адекватным данному дискурсу	1	1
721	основу такой риторики составляет	1	1
722	той или иной преемственно	1	1
723	рассказывающего анекдот недостоверное знание	1	1
724	неуместность ошибка оговорка где	1	1
725	да и персонажи сказания	1	1
726	характеризуется также рецептивной компетенцией	1	1
727	аверинцева предстают перед нами	1	1
728	жизнь личности в противоположность	1	1
729	опыт чужой жизненной позиции	1	1
730	устанавливаются отношения ценностно-смысловой солидарности	1	1
731	непосредственного присутствия рассказчика однако	1	1
732	только самим слушающим принципиальная	1	1
733	как неизбежная для производящего	1	1
734	а не ценностно дистанцированной	1	1
735	своей карнавальной непредвиденностью и	1	1
736	лиц слово судьба в	1	1
737	как исполненной некоторого автономного	1	1
738	вымышленные но и невымышленные	1	1
739	между ними здесь невозможно	1	1
740	предлагая адресату позицию внутренне	1	1
741	в данном контексте знаменует	1	1
742	может ощущаться завершенная и	1	1
743	картина мира моделируемая притчей	1	1
744	и определяется креативная компетенция	1	1
745	в притче он статичен	1	1
746	городского фольклора являет собой	1	1
747	одну из модификаций анекдотического	1	1
748	жизненной практике может быть	1	1
749	компетенцией анекдотического персонажа оказывается	1	1
750	предметно-тематическое содержание жизнеописания вполне	1	1
751	биографический дискурс вовлекает адресата	1	1
752	слушатель читатель может и	1	1
753	анекдоте подготовившем почву для	1	1
754	интонации доверительной и раскованной	1	1
755	почву для жизнеописания как	1	1
756	что они хотят и	1	1
757	старого европейского романа является	1	1
758	которым обнаруживается преодолеваемая даль	1	1
759	со смертью герой жизнеописания	1	1
760	анекдота ни столь пассивным	1	1
761	иные сказания в принципе	1	1
762	проделано и рассказывающим притчу	1	1
763	излагаемой жизни как исполненной	1	1
