N	2gram	Voloshinov	Komedia
135	самого начала	2	7
136	по которым	1	7
137	что они	2	7
138	в связи	2	7
139	и это	1	7
140	и тот	1	7
141	в себе	3	7
142	и у	1	7
143	не имеет	2	7
144	не является	4	7
145	до конца	1	7
146	но если	1	7
147	и вот	1	7
148	само собой	1	7
149	отнюдь не	1	7
150	и о	1	7
151	в виду	1	6
152	в своих	2	6
153	в дальнейшем	1	6
154	до того	1	6
155	не мог	2	6
156	не зная	1	6
157	и он	1	6
158	с точки	5	6
159	о которых	1	6
160	на этом	1	6
161	и тем	2	6
162	не приходится	1	6
163	могут быть	2	6
164	всего в	1	6
165	в другой	1	6
166	никто не	1	6
167	как из	1	6
168	а не	2	6
169	и гг	1	6
170	которую он	1	6
171	в отличие	1	6
172	нет и	1	6
173	в области	2	6
174	тем не	1	6
175	так в	1	6
176	или в	1	6
177	что к	1	6
178	и как	1	6
179	на то	1	6
180	до тех	4	6
181	для всех	1	5
182	его на	2	5
183	роль в	2	5
184	в действительности	2	5
185	с помощью	2	5
186	а на	1	5
187	сказать что	1	5
188	все время	1	5
189	который в	1	5
190	никогда не	3	5
191	в ее	3	5
192	одним из	1	5
193	в мире	1	5
194	в каждом	4	5
195	представление о	1	5
196	здесь нет	1	5
197	из того	1	5
198	за пределы	3	5
199	конечно не	1	5
200	и если	1	5
201	у других	1	5
202	вслед за	2	5
203	же самое	1	5
204	в сознании	4	5
205	здесь и	1	5
206	этом отношении	1	5
207	мы имеем	1	5
208	он и	1	5
209	же не	1	5
210	для этого	1	5
211	тем как	1	4
212	не столько	3	4
213	собой разумеется	1	4
214	например в	1	4
215	их в	1	4
216	времени в	1	4
217	не всегда	1	4
218	с большим	1	4
219	одна из	1	4
220	и столь	1	4
221	к которому	1	4
222	одно из	1	4
223	это слово	1	4
224	же как	1	4
225	в себя	1	4
226	выражение в	1	4
227	и речи	1	4
228	здесь мы	3	4
229	что эта	2	4
230	по своей	1	4
231	как известно	1	4
232	в достаточной	1	4
233	к сожалению	2	4
234	когда в	1	4
235	не на	2	4
236	нет ничего	2	4
237	что мы	1	4
238	наконец в	2	4
239	каждый из	1	4
240	что же	3	4
241	и там	1	4
242	чуть ли	1	4
243	он называет	1	4
244	чем же	2	4
245	все равно	1	4
246	в свои	1	4
247	с их	1	4
248	или менее	1	4
249	такой же	1	4
250	мог бы	2	4
251	и их	7	4
252	в пределах	3	4
253	далеко не	1	4
254	нуждается в	2	4
255	в основе	1	4
256	во всем	2	3
257	от него	1	3
258	за исключением	1	3
259	а у	1	3
260	по себе	1	3
261	более или	1	3
262	или на	1	3
263	конечном счете	1	3
264	если он	1	3
265	детей и	1	3
266	в нескольких	1	3
267	только на	1	3
268	людей и	1	3
269	от своего	2	3
270	из наиболее	1	3
271	греции и	1	3
272	соответствии с	2	3
273	для понимания	1	3
274	но там	1	3
275	разумеется что	2	3
276	из вас	1	3
277	для них	1	3
278	от этого	2	3
279	должно было	1	3
280	для создания	1	3
281	своего времени	1	3
282	ни одно	2	3
283	этим же	1	3
284	и есть	1	3
285	роль играет	1	3
286	его за	1	3
287	платон в	1	3
288	еще одно	1	3
289	для себя	2	3
290	мы в	1	3
291	мы понимаем	2	3
292	с г	2	3
293	времени не	1	3
294	как о	1	3
295	с ними	2	3
296	связанные с	2	3
297	его и	1	3
298	и более	1	3
299	и уже	3	3
300	состоит в	1	3
301	не совсем	1	3
302	на две	2	3
303	правда он	1	3
304	в самой	1	3
305	как к	1	3
306	ему в	1	3
307	ее на	1	3
308	и типов	1	3
309	в виде	1	3
310	и эта	5	3
311	к г	1	3
312	является не	1	3
313	на все	1	3
314	один и	1	3
315	в каждой	1	3
316	в одной	1	3
317	мало что	1	3
318	а как	2	3
319	он говорит	1	3
320	с первых	1	3
321	но при	1	3
322	но столь	1	3
323	конечно в	2	3
324	на всю	1	3
325	они не	1	3
326	в античной	1	3
327	в эпоху	1	3
328	пути к	2	3
329	вплоть до	1	3
330	же объясняется	1	2
331	те же	2	2
332	не как	3	2
333	остановиться на	1	2
334	средств в	1	2
335	за которым	1	2
336	связь с	1	2
337	ко всем	1	2
338	даже для	1	2
339	ни одна	1	2
340	к более	1	2
341	превращается в	3	2
342	в собственном	1	2
343	для исследования	2	2
344	и художественных	1	2
345	же автора	1	2
346	которой он	1	2
347	отсюда и	1	2
348	и следовательно	2	2
349	в этот	2	2
350	не вполне	1	2
351	среди них	1	2
352	отношений и	1	2
353	него не	1	2
354	тех случаях	1	2
355	в зависимости	2	2
356	мы видим	2	2
357	она и	1	2
358	в конечном	1	2
359	сказал что	1	2
360	подобно тому	1	2
361	слово в	3	2
362	для анализа	1	2
363	со всей	3	2
364	мы уже	2	2
365	эти слова	1	2
366	ту же	1	2
367	совсем не	1	2
368	к новым	1	2
369	на нем	1	2
370	себе на	1	2
371	и является	2	2
372	для человека	1	2
373	этот вопрос	1	2
374	стр и	1	2
375	общего с	3	2
376	найти в	1	2
377	в общем	2	2
378	с ее	1	2
379	представляет себе	2	2
380	и при	2	2
381	и дает	1	2
382	содержания и	1	2
383	сводится к	1	2
384	совсем иначе	1	2
385	со всеми	1	2
386	этой точки	1	2
387	если говорить	1	2
388	себя и	1	2
389	к другому	1	2
390	не входит	1	2
391	речь в	1	2
392	быть не	1	2
393	зависимости от	2	2
394	слова и	2	2
395	в которую	2	2
396	и наиболее	2	2
397	г не	1	2
398	и до	1	2
399	связанных с	2	2
400	между людьми	1	2
401	темы в	1	2
402	не знаем	1	2
403	только с	1	2
404	но это	1	2
405	только потому	1	2
406	свое мнение	1	2
407	во времени	2	2
408	еще и	4	2
409	для него	2	2
410	ее в	2	2
411	в полном	2	2
412	то мы	1	2
413	формы и	1	2
414	течение всей	1	2
415	от всех	2	2
416	случаях когда	1	2
417	все эти	2	2
418	при таком	1	2
419	на фоне	4	2
420	особенно в	1	2
421	его к	1	2
422	к одному	3	2
423	как же	1	2
424	в самых	1	2
425	тому как	1	2
426	и может	2	2
427	на три	1	2
428	человека и	1	2
429	бы по	1	2
430	остается только	1	2
431	и подобно	1	1
432	отпечаток на	1	1
433	несомненно что	1	1
434	к вполне	1	1
435	можно говорить	1	1
436	подробно на	1	1
437	которые не	1	1
438	при изучении	1	1
439	что основной	1	1
440	в разных	1	1
441	в нашу	1	1
442	в задачу	1	1
443	году жизни	1	1
444	примыкает к	1	1
445	в некоторых	1	1
446	в различных	1	1
447	он жалуется	1	1
448	в борьбе	1	1
449	к полной	1	1
450	от одного	1	1
451	весь этот	1	1
452	она является	2	1
453	уже на	1	1
454	в последнем	1	1
455	же точно	1	1
456	на эту	1	1
457	но у	1	1
458	доступный для	1	1
459	которым можно	1	1
460	особая область	1	1
461	но мы	4	1
462	моменты в	1	1
463	нашу задачу	1	1
464	может привести	1	1
465	состоит не	1	1
466	и отчасти	2	1
467	в данном	2	1
468	жизни когда	1	1
469	он только	2	1
470	даже и	1	1
471	на очень	1	1
472	пор пока	3	1
473	говорить не	1	1
474	втором году	1	1
475	входит в	2	1
476	но даже	1	1
477	мы обязаны	1	1
478	между отдельными	1	1
479	борьбе с	1	1
480	общения и	2	1
481	предисловии к	1	1
482	для данного	1	1
483	чем его	1	1
484	не что	2	1
485	отметить что	1	1
486	отнесенный к	2	1
487	жизни он	1	1
488	теперь к	1	1
489	в описании	1	1
490	которым начинается	1	1
491	она ни	1	1
492	в контексте	1	1
493	неизгладимый отпечаток	1	1
494	раньше не	1	1
495	и всякого	1	1
496	именно с	1	1
497	этот момент	1	1
498	его роль	1	1
499	даже у	1	1
500	особенно часто	1	1
501	связанное с	1	1
502	в системе	1	1
503	но так	2	1
504	уже первый	1	1
505	ее и	1	1
506	еще одну	1	1
507	что иное	2	1
508	с единым	1	1
509	с известным	1	1
510	на том	1	1
511	вполне понятно	4	1
512	внимание на	1	1
513	время в	1	1
514	его себе	1	1
515	обоснование в	1	1
516	отметить еще	1	1
517	однако этот	1	1
518	связей и	1	1
519	что при	1	1
520	некоторые исследователи	1	1
521	не думает	1	1
522	в общее	1	1
523	уже была	1	1
524	и один	1	1
525	в поэтике	3	1
526	с вопросами	1	1
527	во всей	2	1
528	материал в	2	1
529	то не	1	1
530	находят в	1	1
531	значение так	1	1
532	приемов но	2	1
533	призыв к	1	1
534	эти три	1	1
535	поэтической речи	3	1
536	себя как	1	1
537	иным как	2	1
538	и являются	1	1
539	свою полную	1	1
540	не вспомнить	1	1
541	связанный с	1	1
542	из одного	1	1
543	ли кто-нибудь	1	1
544	и своей	1	1
545	гнев и	1	1
546	материалом для	2	1
547	героя и	2	1
548	картины мира	1	1
549	когда я	1	1
550	здесь она	1	1
551	которые и	1	1
552	в строке	1	1
553	мысль что	1	1
554	действительного или	1	1
555	и определяет	1	1
556	включается в	1	1
557	иметь в	1	1
558	однако если	1	1
559	мы здесь	1	1
560	почему же	1	1
561	и никогда	1	1
562	и др	2	1
563	рассматривать не	1	1
564	которое мы	2	1
565	подойти к	2	1
566	бы быть	1	1
567	к живому	1	1
568	речи и	1	1
569	там где	2	1
570	тем мы	1	1
571	или иного	2	1
572	предположение о	1	1
573	и самый	1	1
574	следовательно не	1	1
575	и сами	1	1
576	в статье	1	1
577	в особенности	1	1
578	собственном смысле	1	1
579	не нашел	1	1
580	в столь	1	1
581	и этот	2	1
582	всеми ее	1	1
583	одном случае	1	1
584	не боясь	1	1
585	различать две	1	1
586	смысле слова	2	1
587	поверить в	1	1
588	уже говорить	1	1
589	и философия	1	1
590	здесь он	1	1
591	находятся в	1	1
592	представим себе	2	1
593	видели как	1	1
594	своих руках	1	1
595	и вполне	1	1
596	творчество поэта	1	1
597	что собственный	1	1
598	все то	1	1
599	ни о	1	1
600	размещение в	1	1
601	общественного строя	1	1
602	по этике	1	1
603	и абсолютно	1	1
604	этого материала	1	1
605	нем только	1	1
606	данном случае	2	1
607	одно понятие	1	1
608	говорить и	1	1
609	всей своей	2	1
610	ничего общего	3	1
611	таком подходе	1	1
612	то он	1	1
613	к счастью	1	1
614	уже из	1	1
615	не имеют	1	1
616	в значительной	1	1
617	на основе	1	1
618	это особенно	1	1
619	и тогда	1	1
620	стилистических приемов	6	1
621	в решении	1	1
622	в совершенно	1	1
623	и находит	1	1
624	как свой	1	1
625	элемента в	2	1
626	к двум	1	1
627	же слова	1	1
628	задачу данной	1	1
629	произведения и	1	1
630	сложнее и	1	1
631	и выразителем	1	1
632	нам какую	1	1
633	на службу	1	1
634	века к	1	1
635	этого слова	1	1
636	понимания всего	1	1
637	из него	1	1
638	не из	1	1
639	входящих в	1	1
640	основная мысль	2	1
641	если только	1	1
642	точку зрения	3	1
643	его можно	1	1
644	обратиться к	1	1
645	самое слово	1	1
646	события и	1	1
647	принимая его	1	1
648	от более	1	1
649	необходимость в	1	1
650	выходит за	1	1
651	о помощи	1	1
652	объясняется что	1	1
653	типа который	1	1
654	пределах того	1	1
655	только его	2	1
656	на самом	1	1
657	богатство и	1	1
658	особенно его	1	1
659	ко второму	1	1
660	ведущих к	1	1
661	к оценке	1	1
662	виду что	1	1
663	и другое	1	1
664	позволить себе	1	1
665	все вопросы	3	1
666	рисует в	1	1
667	долгое время	1	1
668	влиянии на	1	1
669	говорить об	2	1
670	или даже	1	1
671	и социальная	1	1
672	на одном	1	1
673	в такой	1	1
674	та или	1	1
675	в условиях	1	1
676	или их	1	1
677	как все	1	1
678	которая как	1	1
679	от первого	1	1
680	того или	2	1
681	обычно в	1	1
682	еще тем	1	1
683	это конечно	1	1
684	только к	1	1
685	как ни	1	1
686	в предисловии	1	1
687	произведения его	1	1
688	поэт не	1	1
689	все социальное	1	1
690	не могу	1	1
691	были для	1	1
692	ни один	3	1
693	который мы	2	1
694	также и	1	1
695	о возможности	1	1
696	мы должны	6	1
697	в искусстве	3	1
698	быть и	1	1
699	всего его	1	1
700	в науке	1	1
701	в нашей	1	1
702	с понятием	1	1
703	думать что	2	1
704	как то	1	1
705	зависимость от	1	1
706	всего не	1	1
707	как их	1	1
708	в служении	1	1
709	в книге	2	1
710	само по	1	1
711	как для	1	1
712	именно та	1	1
713	в понимании	1	1
714	течение всего	1	1
715	отождествляется с	1	1
716	в чисто	1	1
717	писателей и	1	1
718	грамматики и	2	1
719	мы слышим	1	1
720	очень трудно	1	1
721	другого материала	1	1
722	может и	1	1
723	ведь и	1	1
724	и призыв	1	1
725	не можем	1	1
726	и наконец	5	1
727	автора и	1	1
728	иное как	2	1
729	а представляет	1	1
