N	2gram	Propp_Isto	Vvedenie
342	ее от	1	2
343	ни одна	1	2
344	и с	10	2
345	с ней	6	2
346	по их	1	2
347	каким образом	1	2
348	будто бы	1	2
349	исторической действительности	2	2
350	это еще	2	2
351	по существу	3	2
352	жизни и	2	2
353	например в	3	2
354	тому что	1	2
355	в ряде	1	2
356	случае не	1	2
357	к таким	1	2
358	в связи	5	2
359	подобно тому	3	2
360	в соответствии	1	2
361	е не	1	2
362	и так	3	2
363	оказалось что	2	2
364	другом месте	1	2
365	есть только	4	2
366	том смысле	1	2
367	к своему	3	2
368	и при	2	2
369	материал который	2	2
370	к какому	1	2
371	нельзя взять	1	2
372	но уже	1	2
373	пока не	3	2
374	себе и	2	2
375	поставить в	1	2
376	этих случаях	14	2
377	как только	2	2
378	могло бы	2	2
379	вопрос что	1	2
380	и те	1	2
381	казалось бы	2	2
382	которые были	1	2
383	в дальнейшем	8	2
384	во всех	1	2
385	этих двух	2	2
386	при всей	1	2
387	и потому	2	2
388	которые не	1	2
389	материалов и	1	2
390	но как	2	2
391	мы можем	10	2
392	не существует	1	2
393	а если	3	2
394	не могли	1	2
395	как следует	2	2
396	можно считать	1	2
397	на задний	1	2
398	что мы	5	2
399	когда мы	1	2
400	с изучением	3	2
401	мы уже	9	2
402	ничего не	12	2
403	в языке	1	2
404	чтобы он	3	2
405	в свою	5	2
406	задний план	1	2
407	доказывать что	2	2
408	центре внимания	1	2
409	д в	1	2
410	тому как	3	2
411	это очевидно	1	2
412	из его	2	2
413	в этот	6	2
414	уже знаем	3	2
415	более общего	1	2
416	у них	1	2
417	мы должны	9	2
418	из которой	1	2
419	быть и	3	2
420	не мог	2	2
421	для нее	2	2
422	именно на	2	2
423	средних веков	1	2
424	народов и	1	2
425	увидим что	2	2
426	если же	2	2
427	от которых	2	2
428	своей целью	1	2
429	свое существование	1	2
430	собой нечто	1	2
431	хотя в	1	2
432	точно так	8	2
433	из него	3	2
434	в тех	3	2
435	от других	1	2
436	в форме	1	2
437	и до	1	2
438	это однако	1	2
439	этой стороны	2	2
440	нечто что	1	2
441	дать ответ	2	2
442	тогда как	6	2
443	это может	1	2
444	в обоих	1	2
445	каждый из	1	2
446	до того	1	2
447	свою очередь	1	2
448	она была	2	2
449	состоит в	4	2
450	одной и	2	2
451	что здесь	8	2
452	языка не	1	2
453	соответствии с	1	2
454	если это	4	2
455	но вместе	1	2
456	отсюда и	1	2
457	не похожи	1	2
458	и др	4	2
459	это делает	2	2
460	в известных	1	2
461	а так	1	2
462	все время	2	2
463	который по	1	2
464	тем более	1	2
465	мы теперь	1	2
466	с помощью	1	2
467	что именно	1	2
468	на то	4	2
469	только после	2	2
470	его к	5	2
471	изучение этих	1	2
472	же это	1	2
473	это в	2	2
474	на котором	2	2
475	этого слова	3	2
476	но это	5	2
477	это сказывается	1	2
478	бы в	1	2
479	имеет свою	3	2
480	и совершенно	1	2
481	в который	1	2
482	не к	1	2
483	можно только	3	2
484	вообще т	1	1
485	на античных	1	1
486	материал в	1	1
487	что было	3	1
488	были бы	1	1
489	было у	1	1
490	трудно сказать	1	1
491	сказывается в	1	1
492	берут в	1	1
493	другие причины	1	1
494	дает нам	3	1
495	только тогда	2	1
496	к общему	1	1
497	такие явления	1	1
498	утверждать что	2	1
499	был и	1	1
500	все что	4	1
501	из человеческих	2	1
502	мы видим	15	1
503	явно не	1	1
504	е с	1	1
505	человека к	1	1
506	за ним	4	1
507	если его	1	1
508	она и	1	1
509	его нельзя	1	1
510	выясняется что	1	1
511	и очень	2	1
512	который уже	1	1
513	от его	1	1
514	они не	4	1
515	для каждой	1	1
516	из изложенного	1	1
517	по тому	1	1
518	в момент	1	1
519	похожи на	1	1
520	жить в	3	1
521	она с	1	1
522	также что	2	1
523	известно что	3	1
524	знает не	2	1
525	чтобы быть	3	1
526	стороны вполне	1	1
527	прямо говорит	1	1
528	роль и	1	1
529	его из	3	1
530	к одной	1	1
531	им как	1	1
532	которая в	2	1
533	признает что	1	1
534	именно так	3	1
535	что каждый	1	1
536	как к	2	1
537	именно он	1	1
538	которые он	1	1
539	в общих	1	1
540	бы составить	2	1
541	том числе	1	1
542	которых мы	1	1
543	но еще	1	1
544	в особых	1	1
545	группы по	1	1
546	могли не	1	1
547	себе целью	1	1
548	в поисках	2	1
549	мы знаем	11	1
550	или по	5	1
551	еще более	3	1
552	так он	2	1
553	неудивительно что	1	1
554	ним в	1	1
555	академии наук	1	1
556	которых он	1	1
557	то для	1	1
558	с ростом	1	1
559	в определенном	1	1
560	входят в	1	1
561	или два	1	1
562	это значит	1	1
563	связи в	3	1
564	с ним	1	1
565	особенности этого	2	1
566	кроме того	1	1
567	почему в	3	1
568	имеем дело	1	1
569	что при	3	1
570	она свободна	1	1
571	это обычно	1	1
572	есть один	1	1
573	что так	2	1
574	он составляет	1	1
575	в некоторых	9	1
576	лет он	2	1
577	от времени	1	1
578	говорится в	1	1
579	между этим	1	1
580	ее в	3	1
581	в область	1	1
582	для нас	6	1
583	и за	3	1
584	за ее	1	1
585	что никакой	1	1
586	и этим	1	1
587	видеть в	3	1
588	состоящий в	1	1
589	слова в	1	1
590	и о	2	1
591	то мы	3	1
592	самом же	1	1
593	на самом	2	1
594	на одной	4	1
595	здесь в	2	1
596	которых при	1	1
597	его от	3	1
598	на которой	3	1
599	из возможных	1	1
600	точности соответствует	2	1
601	превратиться в	1	1
602	здесь уже	1	1
603	нет никакого	1	1
604	появилась не	1	1
605	приходит к	1	1
606	таком случае	1	1
607	нет еще	2	1
608	упомянуть что	1	1
609	уже говорилось	1	1
610	и которые	1	1
611	в русском	3	1
612	века но	1	1
613	у него	4	1
614	что между	1	1
615	не на	2	1
616	под этим	2	1
617	мы находим	1	1
618	совершенно ясно	2	1
619	историческая обстановка	1	1
620	и подлинной	1	1
621	др в	1	1
622	также в	2	1
623	этим объясняется	4	1
624	животных так	1	1
625	как не	2	1
626	как они	1	1
627	как же	1	1
628	как эти	1	1
629	есть нечто	1	1
630	если не	2	1
631	что ни	3	1
632	но на	1	1
633	или не	3	1
634	но он	8	1
635	на свой	1	1
636	или в	14	1
637	которых и	1	1
638	литература но	1	1
639	когда оно	1	1
640	однако что	4	1
641	чтобы эти	1	1
642	от своего	3	1
643	целого но	1	1
644	понятным почему	2	1
645	и можно	1	1
646	уже очень	1	1
647	ставит себе	1	1
648	жизнь в	1	1
649	что его	2	1
650	на разные	1	1
651	из сторон	1	1
652	что у	4	1
653	в особый	1	1
654	этим и	1	1
655	этот факт	1	1
656	с другими	1	1
657	и все	4	1
658	которые она	1	1
659	в некотором	3	1
660	с них	1	1
661	видеть как	1	1
662	в глубине	1	1
663	в эпоху	1	1
664	и эта	1	1
665	но для	2	1
666	в малом	1	1
667	дело здесь	1	1
668	из всего	1	1
669	представление о	3	1
670	для исследователя	1	1
671	в таком	1	1
672	если он	2	1
673	очень много	3	1
674	так много	1	1
675	в жизни	3	1
676	этого можно	1	1
677	понимать как	1	1
678	в числе	2	1
679	видно из	1	1
680	заметить что	2	1
681	здесь смысле	1	1
682	надо признать	1	1
683	меня в	1	1
684	и совсем	1	1
685	представляли себе	1	1
686	случаях в	1	1
687	на долгое	1	1
688	правда в	1	1
689	уже выше	4	1
690	долгое время	2	1
691	на связь	1	1
692	состоит из	1	1
693	обстоятельство что	1	1
694	выражается в	2	1
695	одном случае	5	1
696	и такая	1	1
697	встречается в	2	1
698	с ними	5	1
699	что по	2	1
700	рода и	1	1
701	по очень	1	1
702	всего он	1	1
703	или даже	1	1
704	далеко не	3	1
705	говорят о	2	1
706	понятно почему	1	1
707	обоих случаях	1	1
708	общих чертах	2	1
709	между прочим	4	1
710	на эту	1	1
711	имеется в	3	1
712	человека на	1	1
713	из четырех	1	1
714	в явление	1	1
715	и отдельных	1	1
716	не от	1	1
717	перед собой	1	1
718	правда не	1	1
719	и могут	1	1
720	и я	1	1
721	в такой	1	1
722	здесь говорится	1	1
723	силу которых	1	1
724	отличается от	1	1
725	между собой	2	1
726	не создает	1	1
727	это несомненно	1	1
728	в новом	1	1
729	больше всего	1	1
730	в свете	6	1
731	это было	1	1
732	обстоит как	1	1
733	в какой-нибудь	1	1
734	они говорят	1	1
735	на его	5	1
736	именно по	1	1
737	он по	2	1
738	в сторону	3	1
739	в греческом	1	1
740	не знать	1	1
741	которая не	1	1
742	создают новую	1	1
743	ли это	2	1
744	достаточно чтобы	2	1
745	не его	1	1
746	тому же	4	1
747	в эту	1	1
748	что вообще	1	1
749	результаты с	1	1
750	составить предмет	2	1
751	говорит об	1	1
752	и у	6	1
753	в одной	4	1
754	действительности и	1	1
755	относиться к	1	1
756	того объекта	1	1
757	руки и	2	1
758	связано с	4	1
759	кто из	1	1
760	по поводу	1	1
761	бы нас	1	1
762	за этой	1	1
763	ему не	1	1
764	на них	2	1
765	жизнь и	1	1
766	не была	1	1
767	чтобы таким	1	1
768	представляла собой	1	1
769	себя не	1	1
770	перестает быть	1	1
771	ко всему	1	1
772	это и	4	1
773	и тех	1	1
774	и дело	1	1
775	его и	6	1
776	числе тех	1	1
777	не видит	2	1
778	не самый	1	1
779	совершенно не	2	1
780	имеет своей	2	1
781	человека в	2	1
782	и эти	5	1
783	это конечно	1	1
784	этом говорит	2	1
785	с двумя	1	1
786	и многое	1	1
787	а к	1	1
788	не принадлежит	1	1
789	что отношения	1	1
790	и более	3	1
791	выделяем в	1	1
792	это были	1	1
793	с самого	1	1
794	образом мы	2	1
795	помощи которых	1	1
796	видеть и	1	1
797	что этот	4	1
798	на части	1	1
799	и образом	1	1
800	который был	2	1
801	или другим	1	1
802	еще как	1	1
803	не означает	1	1
804	мы выделяем	1	1
805	в исторической	3	1
806	должно было	2	1
807	время идет	1	1
808	говорилось о	1	1
809	ясно и	1	1
810	или портрет	1	1
811	тех же	2	1
812	эта связь	4	1
813	прочим и	2	1
814	средние века	2	1
815	нельзя было	2	1
816	некоторые дополнительные	1	1
817	с каким-нибудь	1	1
818	превращается в	10	1
819	был уже	1	1
820	действительно как	3	1
821	сама имеет	1	1
822	известных условиях	1	1
823	полагали что	1	1
824	в самых	3	1
825	еще на	2	1
826	другими словами	2	1
827	на той	1	1
828	связь и	2	1
829	еще сильнее	1	1
830	общеизвестно что	1	1
831	а через	3	1
832	не должен	1	1
833	не дает	3	1
834	это то	1	1
835	не должно	1	1
836	а от	2	1
837	с какой	1	1
838	бы назвать	1	1
839	и должна	1	1
840	этой форме	1	1
841	но здесь	2	1
842	и другой	1	1
843	во многих	2	1
844	народов востока	2	1
845	ее задачи	1	1
846	не всегда	7	1
847	не сам	1	1
848	в себя	3	1
849	и трудно	1	1
850	не раз	2	1
851	в руках	1	1
852	в которой	1	1
853	к превращению	1	1
854	бы только	1	1
855	не будет	1	1
856	то обстоятельство	1	1
857	между двумя	6	1
858	странно было	1	1
859	к вопросу	1	1
860	надо сказать	1	1
861	изучение этого	2	1
862	не могло	1	1
863	представлением о	1	1
864	должны быть	1	1
865	превратился в	1	1
866	них были	1	1
867	одна сторона	1	1
868	указать что	6	1
869	и та	1	1
870	есть ли	4	1
871	в науке	1	1
872	и является	1	1
873	и об	1	1
874	своей работе	1	1
875	не могла	3	1
876	как если	1	1
877	и тот	3	1
878	уже потому	1	1
879	и была	1	1
880	говорит что	4	1
881	при известных	1	1
882	ее с	1	1
883	чтобы убедиться	1	1
884	большей частью	1	1
885	по очереди	2	1
886	тогда она	1	1
887	также не	1	1
888	дать ему	1	1
889	случае с	1	1
890	стоит на	3	1
891	только то	1	1
892	и затем	2	1
893	рис и	1	1
894	таких случаях	2	1
895	явление и	1	1
896	этом говорилось	2	1
897	человека и	1	1
898	самого начала	1	1
899	как один	1	1
900	полученные результаты	1	1
901	должны были	4	1
902	или иное	1	1
903	мы здесь	7	1
904	входить в	1	1
905	оно составляет	1	1
906	знает что	1	1
907	внутренняя связь	1	1
908	целом но	1	1
909	всего что	1	1
910	многих случаях	1	1
911	в каких	1	1
912	его собственной	1	1
913	потому и	1	1
914	ее задач	1	1
915	того кто	1	1
916	основываясь на	1	1
917	можем только	1	1
918	как эта	1	1
919	могло быть	3	1
920	вступила в	1	1
921	дает ему	2	1
922	имеем в	6	1
923	ли есть	1	1
924	как первоначально	1	1
925	ни одной	3	1
926	в средние	2	1
927	показывает как	2	1
928	потом в	2	1
929	и начал	1	1
930	только первый	1	1
931	совершенно то	3	1
932	в точности	4	1
933	он в	3	1
934	стороны ее	1	1
935	нет и	1	1
936	которую в	2	1
937	больше он	1	1
938	также как	1	1
939	тех пор	1	1
940	одного из	2	1
941	а и	1	1
942	к ним	1	1
943	общего с	1	1
944	она может	2	1
945	называет себя	1	1
946	не осталось	1	1
947	главным образом	3	1
948	оба они	1	1
949	оно имеет	1	1
950	без всякого	1	1
951	во-вторых и	1	1
952	них нет	1	1
953	правда все	1	1
954	но есть	3	1
955	только одна	3	1
956	по другим	2	1
957	что есть	1	1
958	или с	1	1
959	они должны	1	1
960	но нет	1	1
961	у меня	5	1
962	что изучение	1	1
963	приводят к	2	1
964	сознание а	1	1
965	это ясно	1	1
966	имеет еще	1	1
967	иногда это	1	1
968	это можно	1	1
969	современной русской	1	1
970	тем временем	1	1
971	к которому	6	1
972	с особой	1	1
973	этих трех	1	1
974	это дает	1	1
975	бы ему	1	1
976	материала к	1	1
977	могла служить	1	1
978	только при	1	1
979	не находятся	1	1
980	этого уже	1	1
981	действительно не	1	1
982	и от	3	1
983	вполне возможно	1	1
984	важнее что	1	1
985	образом в	2	1
986	же в	6	1
987	тесно связан	1	1
988	е г	1	1
989	а уж	1	1
990	не представляют	2	1
991	и прежде	1	1
992	содержанию и	1	1
993	каждое из	1	1
994	же мы	2	1
995	он был	1	1
996	этого же	1	1
997	чем к	1	1
998	чем та	1	1
999	раз наоборот	1	1
1000	и новые	2	1
1001	того есть	1	1
1002	в европе	1	1
1003	показывает что	13	1
1004	идут в	1	1
1005	или при	1	1
1006	рода с	1	1
1007	враждебное отношение	1	1
1008	во время	8	1
1009	могут дать	1	1
1010	остановиться на	1	1
1011	для этой	1	1
1012	всем что	2	1
1013	и входит	1	1
1014	в системе	1	1
1015	того у	1	1
1016	после смерти	2	1
1017	и объект	1	1
1018	определенное время	1	1
1019	полной ясностью	1	1
1020	о связи	5	1
1021	ними в	1	1
1022	дело обстоит	1	1
1023	как указывает	8	1
1024	и становится	2	1
1025	тот же	2	1
1026	что на	6	1
1027	не то	2	1
1028	действительно в	1	1
1029	можно указать	2	1
1030	никак не	1	1
1031	с каким	1	1
1032	о ней	2	1
1033	вернуться к	1	1
1034	он действительно	1	1
1035	и ничего	1	1
1036	он должен	3	1
1037	эту задачу	1	1
1038	исследования в	1	1
1039	нечто иное	1	1
