N	2gram	Propp_Isto	KulturaY
239	смысле этого	1	7
240	есть в	1	7
241	не все	4	7
242	и потому	1	7
243	она не	3	7
244	здесь можно	6	7
245	не знает	2	7
246	когда он	5	7
247	только как	1	7
248	что касается	1	7
249	как он	11	7
250	были бы	1	6
251	только что	1	6
252	даже в	2	6
253	отличается от	4	6
254	на этой	1	6
255	случаи когда	4	6
256	не всегда	6	6
257	можно ли	2	6
258	ср также	1	6
259	что как	1	6
260	что именно	2	6
261	мы знаем	4	6
262	в ее	3	6
263	не столько	4	6
264	и именно	1	6
265	от этого	2	6
266	должны быть	4	6
267	однако что	1	6
268	или иное	1	6
269	я в	1	6
270	главным образом	3	6
271	его к	2	6
272	е в	2	6
273	оно не	2	6
274	если не	4	6
275	этой точки	3	6
276	перед нами	4	6
277	а если	3	6
278	на основе	1	6
279	когда в	3	6
280	что если	2	6
281	соответствии с	1	6
282	тем же	1	6
283	свое время	1	6
284	в свое	3	6
285	в себе	3	6
286	что оно	1	6
287	данном случае	7	6
288	мы не	10	6
289	или в	11	6
290	этого не	2	6
291	то это	7	6
292	если и	1	6
293	как будто	4	6
294	что эти	4	6
295	может иметь	1	6
296	это конечно	2	6
297	отличие от	1	6
298	дело не	5	6
299	не с	2	6
300	только то	1	6
301	приводит к	1	6
302	которые в	3	6
303	на себя	3	6
304	и к	1	5
305	очень много	2	5
306	еще более	1	5
307	формы в	1	5
308	не как	1	5
309	то не	5	5
310	но что	2	5
311	и даже	3	5
312	более или	3	5
313	вопрос этот	1	5
314	уже выше	7	5
315	нельзя было	1	5
316	даже и	1	5
317	доказать что	1	5
318	в другом	2	5
319	связь между	1	5
320	превращается в	10	5
321	отметить что	2	5
322	вопросу о	1	5
323	кроме того	6	5
324	никогда не	16	5
325	и он	8	5
326	на протяжении	1	5
327	к себе	4	5
328	живет и	1	5
329	в конце	4	5
330	и у	3	5
331	у него	16	5
332	но как	4	5
333	в форме	4	5
334	в современной	2	5
335	в иных	1	5
336	так что	6	5
337	всех этих	6	5
338	не так	4	5
339	также что	1	5
340	и при	2	5
341	о котором	1	5
342	то он	2	5
343	относится к	2	5
344	и тогда	1	5
345	на примере	1	5
346	но если	2	5
347	которые можно	1	5
348	только о	2	5
349	на вопрос	5	5
350	не будем	2	5
351	бы на	1	5
352	а это	1	5
353	и от	5	5
354	мы находим	1	5
355	а на	2	5
356	но с	2	5
357	кто в	2	5
358	язык и	1	5
359	так в	10	5
360	по своему	1	5
361	или менее	3	5
362	и их	1	5
363	мы должны	7	5
364	как не	1	5
365	или иначе	2	5
366	что можно	1	5
367	отношение к	6	5
368	в каких	2	5
369	и только	4	5
370	есть не	1	5
371	е с	1	4
372	в возможности	1	4
373	еще раз	1	4
374	мы и	1	4
375	о чем	2	4
376	как они	1	4
377	мне кажется	1	4
378	представление о	9	4
379	интересно что	1	4
380	так например	5	4
381	как только	5	4
382	связано с	7	4
383	и где	1	4
384	ответить на	2	4
385	так называемых	1	4
386	к этой	2	4
387	к другой	2	4
388	такие случаи	3	4
389	мы увидим	6	4
390	вот почему	1	4
391	увидим что	2	4
392	точно так	2	4
393	в различных	3	4
394	до того	1	4
395	и далее	1	4
396	с большим	1	4
397	именно так	1	4
398	как я	1	4
399	здесь идет	1	4
400	не мог	1	4
401	и становится	4	4
402	из них	2	4
403	в доказательство	2	4
404	к нему	8	4
405	всего в	1	4
406	несколько слов	1	4
407	но еще	1	4
408	иных случаях	1	4
409	как можно	1	4
410	его в	7	4
411	совершенно ясно	8	4
412	но он	4	4
413	не о	1	4
414	не говорит	1	4
415	что за	3	4
416	это есть	1	4
417	характер и	1	4
418	между ними	1	4
419	же как	6	4
420	о которых	1	4
421	себе и	3	4
422	и это	9	4
423	в каждом	1	4
424	мы можем	11	4
425	ли это	1	4
426	эти слова	1	4
427	сюда же	2	4
428	не дает	1	4
429	которые и	1	4
430	если же	1	4
431	почти всегда	6	4
432	как известно	1	4
433	могла бы	1	4
434	есть вместе	1	4
435	и все	6	4
436	же мы	6	4
437	и по	7	4
438	однако и	1	4
439	утверждать что	3	4
440	как таковой	1	4
441	то в	1	4
442	из которых	3	4
443	так или	2	4
444	нам в	1	4
445	здесь мы	11	4
446	на месте	1	4
447	отношения к	2	4
448	связанные с	3	4
449	в известном	1	4
450	языка так	1	4
451	все они	1	4
452	не имеют	3	4
453	не должно	1	4
454	так называемым	1	4
455	именно на	2	4
456	не понимает	1	4
457	он есть	1	4
458	на более	1	4
459	мог бы	1	4
460	однако в	2	4
461	подойти к	1	4
462	формы и	2	4
463	д и	1	4
464	но на	1	4
465	и было	1	4
466	указание на	1	4
467	в виде	5	4
468	и без	1	4
469	на все	1	4
470	сразу же	1	4
471	широкое распространение	1	4
472	в условиях	1	4
473	в наши	1	4
474	нельзя не	1	4
475	в науке	1	4
476	но дело	1	4
477	такой же	3	4
478	только после	3	4
479	это в	3	4
480	ли в	1	4
481	а то	1	4
482	это на	1	3
483	мы наблюдаем	1	3
484	и другие	10	3
485	все что	4	3
486	случае в	2	3
487	можно и	1	3
488	же относится	1	3
489	тем как	1	3
490	в некоторых	2	3
491	не хочет	1	3
492	по мере	1	3
493	вопрос об	1	3
494	кажется мне	1	3
495	чтобы в	1	3
496	помнить что	1	3
497	все дело	2	3
498	из самых	2	3
499	из всего	3	3
500	не сказано	2	3
501	в одно	2	3
502	на эту	1	3
503	по своим	3	3
504	мы сразу	1	3
505	в это	3	3
506	знаем что	5	3
507	поставить вопрос	1	3
508	борьба за	1	3
509	но мы	3	3
510	смысл этого	1	3
511	мы с	1	3
512	в дальнейшем	3	3
513	еще один	3	3
514	и дело	2	3
515	можно считать	1	3
516	и такие	3	3
517	отсюда и	1	3
518	но даже	1	3
519	во многих	2	3
520	эти случаи	8	3
521	указать что	2	3
522	за собой	2	3
523	в свете	4	3
524	себе в	3	3
525	за рамки	1	3
526	всего что	1	3
527	к ним	3	3
528	наряду с	2	3
529	тех случаях	7	3
530	на него	3	3
531	все время	2	3
532	который в	1	3
533	от них	2	3
534	на котором	3	3
535	для этой	2	3
536	но так	4	3
537	на своем	4	3
538	бы то	1	3
539	по адресу	1	3
540	что этого	1	3
541	он все	1	3
542	в большинстве	1	3
543	же значение	1	3
544	именно здесь	1	3
545	есть явление	2	3
546	что его	2	3
547	одним из	1	3
548	быть только	2	3
549	мере того	1	3
550	также в	1	3
551	которое и	1	3
552	большинстве случаев	1	3
553	и вместе	3	3
554	из одного	3	3
555	дело что	1	3
556	под влиянием	2	3
557	в других	6	3
558	именно как	1	3
559	от себя	1	3
560	становится и	2	3
561	в целях	2	3
562	в том-то	2	3
563	на нем	1	3
564	но зато	1	3
565	не приходится	1	3
566	также не	3	3
567	образом если	1	3
568	то ни	1	3
569	не раз	1	3
570	смысла и	1	3
571	только с	1	3
572	что есть	1	3
573	о его	1	3
574	которое мы	1	3
575	чаще всего	8	3
576	на место	2	3
577	показывает что	12	3
578	во время	7	3
579	в него	4	3
580	в одну	3	3
581	еще одно	2	3
582	меня и	2	3
583	та же	5	3
584	если в	3	3
585	на западе	2	3
586	что сам	1	3
587	и делает	2	3
588	под этим	2	3
589	в наших	1	3
590	что у	6	3
591	заключается не	1	3
592	показать что	1	3
593	если это	2	3
594	и действительно	4	3
595	то время	4	3
596	том как	3	3
597	пока он	1	3
598	один пример	1	3
599	как ты	1	3
600	же есть	1	3
601	свое внимание	1	3
602	его и	1	3
603	своей собственной	1	3
604	но здесь	5	3
605	не знаю	3	3
606	и уже	1	3
607	не могло	2	3
608	тогда как	4	3
609	не представляет	5	3
610	знает что	2	3
611	образом не	1	3
612	мне не	1	3
613	тому чтобы	1	3
614	что здесь	10	3
615	без всякого	2	3
616	заметить что	1	3
617	он в	4	3
618	и под	3	3
619	с того	5	3
620	а что	1	3
621	прямой связи	2	3
622	именно к	1	3
623	в более	3	3
624	следовательно и	1	3
625	в первый	1	3
626	не для	1	3
627	стать на	1	3
628	как у	2	3
629	сколько угодно	1	3
630	нужна была	1	3
631	за этим	1	3
632	уже совершенно	1	3
633	сама по	1	3
634	с той	1	3
635	этой цели	1	3
636	случаях когда	7	3
637	или даже	3	3
638	этого вопроса	2	3
639	со своей	2	3
640	на его	6	3
641	на них	1	3
642	и тех	1	3
643	предположить что	6	3
644	и эти	5	3
645	в прямой	2	3
646	а как	2	3
647	не по	2	3
648	и может	1	3
649	но она	2	3
650	же что	2	3
651	в начале	2	3
652	таких случаях	1	3
653	возможна и	1	3
654	о содержании	1	3
655	это дает	1	3
656	этой же	1	3
657	таким же	2	3
658	эпохи и	1	3
659	на ту	2	3
660	это указание	2	2
661	он пользуется	1	2
662	почву для	1	2
663	во всем	2	2
664	они являются	1	2
665	о таком	1	2
666	они имеют	1	2
667	он приходит	1	2
668	от него	6	2
669	мы найдем	2	2
670	отвечает на	1	2
671	чтобы дать	1	2
672	языке и	1	2
673	по тому	1	2
674	которые не	2	2
675	дело с	2	2
676	в разных	1	2
677	без применения	1	2
678	не меняется	1	2
679	его от	1	2
680	нами в	2	2
681	в день	2	2
682	приходит к	4	2
683	он имеет	2	2
684	время как	4	2
685	вот что	1	2
686	содержание этой	1	2
687	в жизни	2	2
688	меня в	2	2
689	правда в	1	2
690	к самому	2	2
691	только через	3	2
692	приходит в	2	2
693	выход из	1	2
694	совершенно одинаково	1	2
695	он является	1	2
696	известно что	3	2
697	обращает на	1	2
698	случай когда	2	2
699	нами выше	3	2
700	в основном	2	2
701	в действительности	2	2
702	что этот	4	2
703	по его	2	2
704	этот не	1	2
705	имеет в	1	2
706	не должен	1	2
707	но эти	3	2
708	вот и	2	2
709	он иногда	3	2
710	с такой	1	2
711	когда она	2	2
712	но они	4	2
713	забудем что	1	2
714	собственно не	3	2
715	и когда	2	2
716	самый факт	1	2
717	здесь прежде	1	2
718	и те	2	2
719	на своего	1	2
720	видно что	7	2
721	и остается	1	2
722	такая же	1	2
723	находится в	2	2
724	а так	1	2
725	момент в	1	2
726	одна из	7	2
727	в пользу	1	2
728	важно что	1	2
729	чем это	1	2
730	быть с	1	2
731	на почве	1	2
732	действительно ли	2	2
733	то оно	1	2
734	хотелось бы	1	2
735	что иное	2	2
736	после чего	5	2
737	не видел	2	2
738	в состоянии	4	2
739	объяснение в	1	2
740	то у	1	2
741	ни было	1	2
742	и через	2	2
743	может оказаться	1	2
744	они будут	1	2
745	бы что	2	2
746	что между	4	2
747	лежит в	2	2
748	говорит он	1	2
749	к настоящему	1	2
750	более широкий	1	2
751	утверждение что	1	2
752	в несколько	1	2
753	борьбы с	1	2
754	ее от	1	2
755	связи со	3	2
756	и говорит	5	2
757	во избежание	1	2
758	и способности	1	2
759	том-то и	2	2
760	он говорит	4	2
761	на тот	2	2
762	почему именно	1	2
763	ясно однако	1	2
764	и язык	1	2
765	себе не	2	2
766	человек в	1	2
767	носит характер	1	2
768	враг и	2	2
769	что их	1	2
770	в русской	8	2
771	нами как	2	2
772	их не	3	2
773	того в	1	2
774	это как	2	2
775	не означает	1	2
776	идет по	1	2
777	то ему	1	2
778	мысль и	1	2
779	свое место	2	2
780	не составляет	1	2
781	очень часто	3	2
782	но тогда	1	2
783	отношение между	1	2
784	является его	1	2
785	не будет	6	2
786	к такой	1	2
787	что эта	1	2
788	задачи которые	1	2
789	и тот	3	2
790	тем и	1	2
791	где в	1	2
792	недостаточно для	1	2
793	здесь только	1	2
794	он пишет	1	2
795	меняется и	1	2
796	того кто	3	2
797	равно как	1	2
798	с полным	1	2
799	возможно что	4	2
800	слова из	1	2
801	его как	2	2
802	но есть	5	2
803	и др	4	2
804	здесь совершенно	2	2
805	был в	2	2
806	показывают что	7	2
807	основываясь на	1	2
808	для чего	1	2
809	он стал	2	2
810	и самый	1	2
811	доказывает что	5	2
812	с неба	2	2
813	а теперь	1	2
814	он уже	1	2
815	и должны	1	2
816	имеют целью	2	2
817	имело место	1	2
818	вместе со	2	2
819	большую роль	1	2
820	уступить место	1	2
821	от нас	1	2
822	ему все	2	2
823	задолго до	1	2
824	все свое	1	2
825	стоит на	3	2
826	я все	1	2
827	не могла	1	2
828	за это	2	2
829	связанная с	1	2
830	этим вопросом	1	2
831	за что	1	2
832	должен был	2	2
833	поэтому и	1	2
834	о природе	1	2
835	сами по	1	2
836	во что	1	2
837	с этого	1	2
838	отличаются от	1	2
839	существует между	1	2
840	в моем	1	2
841	это положение	2	2
842	с целью	2	2
843	он будет	2	2
844	доходит до	3	2
845	и вопрос	1	2
846	каким-то образом	3	2
847	и так	2	2
848	никто не	2	2
849	не до	1	2
850	которого не	1	2
851	нет в	2	2
852	этих случаях	18	2
853	к другому	2	2
854	этот процесс	1	2
855	своем месте	1	2
856	есть какая-то	1	2
857	думать что	3	2
858	у нее	3	2
859	этому же	1	2
860	но оно	3	2
861	но тут	2	2
862	можно установить	1	2
863	где нет	1	2
864	в греческой	2	2
865	где это	2	2
866	на той	2	2
867	для нее	2	2
868	у других	1	2
869	вслед за	2	2
870	большей частью	2	2
871	и до	2	2
872	в совершенно	1	2
873	например на	2	2
874	в расчет	1	2
875	и той	1	2
876	имеем в	8	2
877	на которые	1	2
878	видели выше	1	2
879	не забудем	1	2
880	и там	6	2
881	в точности	2	2
882	в сказке	57	2
883	все в	2	2
884	начиная с	2	2
885	одной из	4	2
886	эта и	1	2
887	всякий раз	1	2
888	а имеет	1	2
889	не стоит	2	2
890	и возможно	1	2
891	увидим ниже	1	2
892	этих задач	5	2
893	на русском	1	2
894	у них	3	2
895	и после	2	2
896	уже при	1	2
897	обстановки в	1	2
898	друг другу	1	2
899	не знают	1	2
900	связан с	5	2
901	неизвестно почему	1	2
902	ответ на	6	2
903	в прямом	1	2
904	ничем не	2	2
905	который уже	1	2
906	на тех	1	2
907	делает их	1	2
908	зависит от	1	2
909	от которого	2	2
910	в определенных	1	2
911	для всего	1	2
912	он и	3	2
913	в литературе	2	2
914	этого явления	1	2
915	ее в	3	2
916	где он	3	2
917	мы легко	2	2
918	здесь в	1	2
919	на которой	1	2
920	чтобы получить	2	2
921	лицом к	1	2
922	же не	2	2
923	а все	1	2
924	того момента	1	2
925	по этому	3	2
926	сама в	1	2
927	этих форм	1	2
928	дело в	1	2
929	вообще не	4	2
930	чтобы быть	1	2
931	в ряде	1	2
932	нас к	5	2
933	имеется в	4	2
934	основана на	1	2
935	другом месте	2	2
936	далеко еще	1	2
937	к своему	4	2
938	один и	1	2
939	за год	1	2
940	в одной	3	2
941	и основные	1	2
942	еще до	1	2
943	и живой	1	2
944	же из	1	2
945	же с	2	2
946	связанных с	1	2
947	же к	1	2
948	она должна	1	2
949	могут служить	2	2
950	в руки	2	2
951	есть одна	1	2
952	может идти	2	2
953	ни один	1	2
954	ниже но	1	2
955	что нужно	1	2
956	быть и	1	2
957	такая замена	1	2
958	а по	2	2
959	с уже	1	2
960	в примечаниях	1	2
961	выйти за	1	2
962	наоборот в	1	2
963	есть и	6	2
964	оказывается что	3	2
965	только у	2	2
966	наших дней	1	2
967	и часто	2	2
968	связана с	4	2
969	во многом	1	2
970	указывает на	1	2
971	это очевидно	2	2
972	жизни и	3	2
973	без сомнения	1	2
974	можно будет	1	2
975	тех которые	1	2
976	в силах	1	2
977	все более	1	2
978	и новые	2	2
979	эти два	1	2
980	может и	1	2
981	здесь следует	1	2
982	не можем	3	2
983	можно только	1	2
984	можно наблюдать	2	1
985	более не	1	1
986	предметы которые	1	1
987	упомянуть еще	1	1
988	что видно	1	1
989	видели в	1	1
990	был и	1	1
991	раз мы	1	1
992	распространенный и	1	1
993	несомненно что	1	1
994	к другу	1	1
995	я пытался	1	1
996	прошло и	1	1
997	на эти	2	1
998	известно и	1	1
999	выводу что	1	1
1000	самого себя	2	1
1001	и коротко	1	1
1002	ясно почему	1	1
1003	за исключением	1	1
1004	из материалов	1	1
1005	стоят в	2	1
1006	совершенно очевидно	2	1
1007	д но	2	1
1008	что два	1	1
1009	под ним	1	1
1010	пишет у	1	1
1011	нет ли	1	1
1012	не вносят	1	1
1013	это значит	3	1
1014	интересен и	1	1
1015	именно она	1	1
1016	культ в	1	1
1017	задачей и	1	1
1018	это объяснение	1	1
1019	того этот	1	1
1020	такое требование	1	1
1021	но тем	2	1
1022	говорит о	2	1
1023	сам автор	1	1
1024	на другую	2	1
1025	форма его	1	1
1026	ты не	1	1
1027	здесь необходимо	2	1
1028	через который	1	1
1029	это история	1	1
1030	с собой	7	1
1031	и которые	1	1
1032	н на	1	1
1033	может но	1	1
1034	связь с	7	1
1035	в третью	1	1
1036	в борьбе	1	1
1037	или во	1	1
1038	существу однако	1	1
1039	сделать некоторые	1	1
1040	и сам	3	1
1041	некоторые другие	2	1
1042	можно предположить	3	1
1043	значения но	1	1
1044	лет в	1	1
1045	условиях могла	1	1
1046	на свою	1	1
1047	не хотят	1	1
1048	теперь мы	1	1
1049	в некотором	1	1
1050	за ним	3	1
1051	что весь	1	1
1052	от всего	1	1
1053	при новом	1	1
1054	и требует	1	1
1055	можно объяснить	1	1
1056	которая однако	1	1
1057	если он	5	1
1058	форме в	1	1
1059	дело совсем	1	1
1060	я могу	2	1
1061	что по	2	1
1062	их в	3	1
1063	чтобы доказать	1	1
1064	только те	1	1
1065	конфликт между	1	1
1066	может дать	1	1
1067	прочим и	2	1
1068	задачи в	5	1
1069	жить при	1	1
1070	его личной	1	1
1071	но связь	1	1
1072	относящихся сюда	1	1
1073	себя не	1	1
1074	отца и	2	1
1075	на первый	6	1
1076	определяется не	1	1
1077	для выражения	1	1
1078	язык из	1	1
1079	не здесь	1	1
1080	очень большую	1	1
1081	же объясняется	2	1
1082	у которых	1	1
1083	ней на	1	1
1084	книге о	2	1
1085	котором можно	1	1
1086	говорящих на	1	1
1087	же следует	1	1
1088	выше мы	4	1
1089	то этот	1	1
1090	которой он	3	1
1091	эта связь	7	1
1092	имеет право	1	1
1093	нас и	1	1
1094	ее так	2	1
1095	но ему	1	1
1096	она могла	1	1
1097	для разрешения	1	1
1098	д в	3	1
1099	оно могло	1	1
1100	с другим	1	1
1101	подошел к	1	1
1102	в этот	1	1
1103	он исчезает	1	1
1104	с материалами	1	1
1105	своим собственным	1	1
1106	всегда так	1	1
1107	не встречается	1	1
1108	между двумя	2	1
1109	а когда	1	1
1110	стороны она	2	1
1111	мы все	1	1
1112	и формы	3	1
1113	представлением о	2	1
1114	только на	2	1
1115	при некоторых	1	1
1116	следующее заключение	1	1
1117	i когда	1	1
1118	обращаясь к	1	1
1119	также на	1	1
1120	такие задачи	1	1
1121	задачи и	3	1
1122	образом что	1	1
1123	могут участвовать	1	1
1124	условий в	1	1
1125	уже есть	1	1
1126	от своей	1	1
1127	отражает все	1	1
1128	материала по	3	1
1129	в странах	1	1
1130	перед ним	2	1
1131	или вообще	1	1
1132	теперь к	1	1
1133	но этот	1	1
1134	на ней	5	1
1135	то чтобы	2	1
1136	взгляд не	1	1
1137	о цели	1	1
1138	сказать относительно	1	1
1139	совершенно ясна	2	1
1140	они всегда	1	1
1141	ее но	1	1
1142	чтобы они	1	1
1143	нас на	1	1
1144	него не	1	1
1145	изучаемое нами	1	1
1146	зато есть	1	1
1147	таких условиях	1	1
1148	той обстановки	1	1
1149	еще ничего	1	1
1150	следующим образом	4	1
1151	за него	4	1
1152	нее в	1	1
1153	только во	1	1
1154	как от	1	1
1155	же формы	1	1
1156	не требовала	1	1
1157	во всей	1	1
1158	из трех	1	1
1159	как должен	1	1
1160	это прежде	1	1
1161	отличается тем	1	1
1162	она сводится	1	1
1163	относящееся к	1	1
1164	еще у	1	1
1165	и вышла	1	1
1166	этом же	2	1
1167	это известно	1	1
1168	вопроса обратимся	1	1
1169	характерно что	2	1
1170	эта работа	1	1
1171	образом на	1	1
1172	типична для	2	1
1173	о ней	2	1
1174	перед нею	1	1
1175	в подобных	1	1
1176	от которой	1	1
1177	с перенесением	2	1
1178	для борьбы	1	1
1179	совершенно иными	1	1
1180	поможет нам	1	1
1181	выступить в	1	1
1182	и оба	1	1
1183	во всех	8	1
1184	где как	1	1
1185	стороны к	1	1
1186	так сильно	1	1
1187	следует отметить	1	1
1188	мы видим	14	1
1189	еще одну	1	1
1190	все его	3	1
1191	этой задачи	3	1
1192	собой и	1	1
1193	что то	1	1
1194	народов не	2	1
1195	при сохранении	1	1
1196	мы как	1	1
1197	отец и	2	1
1198	к их	1	1
1199	где его	2	1
1200	она и	3	1
1201	же роль	1	1
1202	роль что	1	1
1203	так можно	1	1
1204	от его	2	1
1205	похожи на	1	1
1206	это будет	1	1
1207	так я	1	1
1208	русской сказки	2	1
1209	она в	4	1
1210	первый раз	1	1
1211	при переходе	3	1
1212	ли сказать	1	1
1213	первые три	1	1
1214	роль с	1	1
1215	и молнии	1	1
1216	если ты	1	1
1217	случаи в	1	1
1218	с тех	2	1
1219	дня подряд	1	1
1220	на поверхность	1	1
1221	далеко за	1	1
1222	после этого	8	1
1223	земле в	1	1
1224	он вынужден	1	1
1225	д или	2	1
1226	народа или	1	1
1227	того какое	1	1
1228	для своего	1	1
1229	говорит также	1	1
1230	или иную	1	1
1231	два раза	1	1
1232	задачу и	1	1
1233	здесь уже	2	1
1234	и вышел	2	1
1235	есть еще	4	1
1236	места это	1	1
1237	что вы	2	1
1238	е если	1	1
1239	ли и	2	1
1240	или не	1	1
1241	он может	4	1
1242	такое понимание	2	1
1243	чем собственно	1	1
1244	это один	1	1
1245	что под	2	1
1246	не нуждается	1	1
1247	это мы	1	1
1248	связь эта	1	1
1249	из моих	1	1
1250	от нее	2	1
1251	как его	2	1
1252	с представлением	2	1
1253	имеются в	1	1
1254	здесь же	3	1
1255	этого можно	1	1
1256	а здесь	1	1
1257	вопросы в	1	1
1258	долго и	2	1
1259	действительно дает	1	1
1260	и учит	1	1
1261	в пределы	1	1
1262	и перед	1	1
1263	перехода от	1	1
1264	несколько ближе	1	1
1265	того и	1	1
1266	между собой	1	1
1267	должно было	2	1
1268	образ есть	1	1
1269	которое нужно	1	1
1270	такое объяснение	3	1
1271	достаточно чтобы	1	1
1272	в эту	3	1
1273	да с	2	1
1274	всех народов	1	1
1275	чрезвычайно ценный	1	1
1276	раз он	2	1
1277	здесь с	1	1
1278	не имел	2	1
1279	и конкретную	1	1
1280	всего предыдущего	1	1
1281	не имеющие	1	1
1282	и стоит	1	1
1283	которая является	1	1
1284	в уста	1	1
1285	если оно	1	1
1286	он предупреждает	1	1
1287	который является	1	1
1288	есть здесь	1	1
1289	есть признак	1	1
1290	только путем	1	1
1291	представляют себе	2	1
1292	котором говорилось	1	1
1293	не совсем	3	1
1294	совсем легко	1	1
1295	за этими	1	1
1296	здесь важна	2	1
1297	самый процесс	1	1
1298	несколько случаев	2	1
1299	две формы	2	1
1300	ему на	1	1
1301	на другой	2	1
1302	от тебя	1	1
1303	совсем не	1	1
1304	вот несколько	1	1
1305	мы опять	1	1
1306	есть так	1	1
1307	еще яснее	4	1
1308	и весьма	1	1
1309	в ответ	3	1
1310	однако всегда	1	1
1311	угрожает не	1	1
1312	а ее	1	1
1313	кажется что	7	1
1314	именно что	2	1
1315	он также	3	1
