N	3gram	Vygotskiy_	KulturaY
96	в силу того	1	3
97	от того что	1	3
98	в том смысле	1	3
99	мы увидим что	7	3
100	и не в	1	3
101	ясно что в	3	3
102	к тому чтобы	1	3
103	что сказано выше	1	3
104	и если мы	6	3
105	в то время	4	3
106	в этом слове	1	3
107	в лучшем случае	3	3
108	что и в	1	3
109	только для того	1	3
110	именно в силу	1	3
111	принять во внимание	2	3
112	не могут быть	1	3
113	в какой мере	1	3
114	обратить внимание на	2	3
115	что он не	3	2
116	как раз на	1	2
117	а может быть	1	2
118	ни в каком	2	2
119	и прежде всего	1	2
120	в применении к	1	2
121	но если это	1	2
122	несмотря на то	1	2
123	и в другом	1	2
124	самом деле в	1	2
125	в собственном смысле	2	2
126	не забудем что	1	2
127	по себе не	2	2
128	вовсе не в	2	2
129	в совершенно ином	1	2
130	нельзя было бы	1	2
131	ответить на этот	1	2
132	когда мы говорим	1	2
133	что все это	1	2
134	мы могли бы	4	2
135	что в зависимости	1	2
136	конечном счете к	1	2
137	и тот же	2	2
138	потому что она	1	2
139	потому что в	4	2
140	друг от друга	2	2
141	является ли это	1	2
142	мы видели уже	1	2
143	что в них	1	2
144	и то же	4	2
145	может быть только	1	2
146	сами по себе	2	2
147	и если бы	1	2
148	формы и содержания	1	2
149	мы знаем что	3	2
150	ничего общего с	1	2
151	иметь в виду	3	2
152	чтобы показать что	1	2
153	это на примере	2	2
154	между тем как	1	2
155	и в то	1	2
156	потому что оно	1	2
157	том что на	2	2
158	когда говорит что	6	2
159	и только после	1	2
160	каждый данный момент	1	2
161	ли в этом	1	2
162	на наших глазах	1	2
163	что с точки	1	2
164	том что оно	1	2
165	на вопросе о	1	2
166	бы то ни	1	2
167	из того что	3	2
168	не потому чтобы	1	2
169	и в том	2	2
170	тем что он	1	2
171	быть не может	1	2
172	собственном смысле слова	2	2
173	в самом процессе	1	2
174	в узком смысле	1	2
175	но он не	2	2
176	самом деле не	1	2
177	и тем же	3	2
178	он должен быть	1	2
179	в каждый данный	1	2
180	что это только	1	2
181	всего тем что	1	2
182	не до конца	1	2
183	один и тот	1	2
184	в другом месте	1	2
185	том или ином	1	2
186	и приводит к	1	2
187	можно сказать что	3	2
188	то что мы	2	2
189	и той же	4	2
190	и пространственные формы	1	2
191	по сравнению с	4	2
192	это действительно так	2	2
193	таким образом в	2	2
194	самого по себе	1	2
195	не что иное	2	2
196	одним и тем	3	2
197	должен был бы	3	2
198	одной и той	4	2
199	мы имеем в	1	2
200	так потому что	1	2
201	что иное как	2	2
202	едва ли не	1	2
203	идет речь в	1	2
204	сводится к тому	3	2
205	потому что они	3	2
206	может быть и	2	2
207	и здесь можно	1	1
208	в каком отношении	5	1
209	указывает нам на	1	1
210	это имеет место	1	1
211	может быть это	2	1
212	конечно не просто	1	1
213	между ними и	1	1
214	обстоит дело в	1	1
215	именно это и	1	1
216	заключается в умении	1	1
217	со стороны фактора	1	1
218	все то что	6	1
219	в письме к	1	1
220	этом отношении и	1	1
221	смысле слова и	1	1
222	убедимся что в	1	1
223	для этого необходимо	2	1
224	не могло бы	1	1
225	и на все	1	1
226	никак не может	3	1
227	то что он	5	1
228	совершенно прав когда	3	1
229	и вот эти	1	1
230	знает что он	1	1
231	работу и т	1	1
232	мы меньше всего	2	1
233	на том что	1	1
234	доказательство того что	1	1
235	никто не станет	1	1
236	тесной связи с	1	1
237	то что даже	1	1
238	следует рассматривать как	1	1
239	то что им	2	1
240	не в этом	1	1
241	то что не	1	1
242	на том же	1	1
243	если же мы	1	1
244	указывает что в	1	1
245	что это действительно	1	1
246	в первый раз	1	1
247	влечет за собой	1	1
248	мы должны признать	2	1
249	однако он не	1	1
250	при этом совершенно	1	1
251	однако несмотря на	1	1
252	сводится к следующему	1	1
253	все равно не	1	1
254	т д мы	1	1
255	рядом с ними	1	1
256	не говоря о	1	1
257	но все дело	1	1
258	дело и в	1	1
259	они не могут	1	1
260	должно составить предмет	1	1
261	и мы увидим	2	1
262	того чтобы понять	2	1
263	что для того	2	1
264	которые могли бы	1	1
265	будем иметь в	1	1
266	том что она	1	1
267	в такой мере	1	1
268	совершенно справедливо указывает	1	1
269	а кроме того	1	1
270	рядом с этим	2	1
271	обстановки в которой	1	1
272	вкладывал в него	1	1
273	но не только	1	1
274	отца и для	1	1
275	для этого нам	1	1
276	именно в этой	1	1
277	что в самом	1	1
278	в особенности в	1	1
279	именно потому что	3	1
280	тому что с	1	1
281	должны признать что	2	1
282	этому поводу но	1	1
283	именно на этом	2	1
284	не для того	4	1
285	возникает целый ряд	1	1
286	зависимости от той	1	1
287	после этого уже	1	1
288	бы и не	1	1
289	видим мы в	1	1
290	но может быть	2	1
291	к переходу в	1	1
292	один из самых	1	1
293	в приложении к	2	1
294	том что мы	2	1
295	только в поэзии	1	1
296	того что составляет	1	1
297	если бы в	1	1
298	чтобы мы могли	1	1
299	то что нужно	1	1
300	во многих случаях	1	1
301	потому что сама	1	1
302	которые никак не	1	1
303	легко видеть что	1	1
304	возможно большее количество	2	1
305	том что в	2	1
306	в том или	1	1
307	следующим образом если	1	1
308	когда утверждает что	1	1
309	и никогда не	1	1
310	или ином виде	1	1
311	прежде всего тем	1	1
312	последней части романа	1	1
313	если это так	2	1
314	есть contradictio in	1	1
315	они как бы	1	1
316	не только не	4	1
317	и во многих	1	1
318	в последнее время	1	1
319	что в этом	6	1
320	то ни было	1	1
321	он видел ее	1	1
322	которое на самом	1	1
323	тот же прием	1	1
324	по себе и	1	1
325	то же самое	8	1
326	есть одна из	2	1
327	было бы назвать	1	1
328	мы говорили выше	2	1
329	прав когда указывает	2	1
330	вслед за этим	1	1
331	по этому поводу	4	1
332	ни одного из	1	1
333	внутреннего смыслового противоречия	1	1
334	это так то	1	1
335	с тем как	1	1
336	но в этом	1	1
337	и в его	1	1
338	все дело в	1	1
339	в общей системе	1	1
340	потому что и	1	1
341	сказывается и в	1	1
342	той обстановки в	1	1
343	в прозе и	1	1
344	о том чтобы	1	1
345	до крайних пределов	1	1
346	как раз те	1	1
347	а не сам	1	1
348	и в этой	4	1
349	в поэзии мы	1	1
350	эта заключается в	1	1
351	что это и	1	1
352	состоящий в том	1	1
353	же должно быть	1	1
354	так как каждое	1	1
355	и обратиться к	1	1
356	не годится для	1	1
357	вместе с ним	1	1
358	что это есть	2	1
359	очевидно потому что	1	1
360	мы легко убедимся	1	1
361	мы находим в	1	1
362	в каждой из	1	1
363	прежде всего на	1	1
364	речи оратора и	1	1
365	на этом примере	1	1
366	если только они	1	1
367	но и здесь	1	1
368	одна из основных	1	1
369	каждый из этих	1	1
370	к другому и	1	1
371	как только мы	1	1
372	но она не	1	1
373	а не как	1	1
374	по поводу этого	1	1
375	и несмотря на	1	1
376	без всякого затруднения	1	1
377	в это время	1	1
378	как раз из	1	1
379	не может и	2	1
380	и в поэзии	1	1
381	в себе и	1	1
382	в целом ряде	2	1
383	какой бы то	1	1
384	которые делают его	1	1
385	свидетельствуют о том	1	1
386	перенести и в	1	1
387	действия а не	1	1
388	речь в данном	1	1
389	мы примем во	1	1
390	он мог бы	1	1
391	еще не было	1	1
392	имеет еще и	1	1
393	внимание именно на	1	1
394	одному тому что	1	1
395	что они связаны	1	1
396	чтобы ответить на	1	1
397	и может быть	2	1
398	но к этому	1	1
399	когда указывает на	1	1
400	может быть как	1	1
401	он не хочет	1	1
402	слова может быть	1	1
403	то время как	4	1
404	самом деле это	1	1
405	и для нас	3	1
406	что рядом с	1	1
407	и здесь мы	1	1
408	могли бы сказать	2	1
409	данном случае в	1	1
410	то что сам	1	1
411	в одной из	1	1
412	если бы было	1	1
413	всякий раз когда	1	1
414	и в частности	2	1
415	и здесь уже	2	1
416	именно в этом	2	1
417	дело в том	2	1
418	у нас принято	1	1
419	ответ на этот	2	1
420	одно и то	3	1
421	мы имеем здесь	1	1
422	примем во внимание	1	1
423	она все же	1	1
424	мы будем иметь	1	1
425	приводит к тому	1	1
426	здесь могут быть	1	1
427	что дело здесь	1	1
428	так как они	1	1
429	но все они	1	1
430	характер и что	1	1
431	это и не	1	1
432	бы для этого	1	1
433	потому что если	1	1
434	что этот закон	1	1
435	по одному тому	1	1
436	contradictio in adjecto	1	1
437	мы имеем много	1	1
438	в противоположность этому	1	1
439	во всех этих	2	1
440	главным образом в	1	1
441	заставляет их говорить	1	1
442	совершенно не в	1	1
443	каждом данном случае	1	1
444	у нас на	1	1
445	с самого начала	5	1
446	того чтобы мы	1	1
447	и мы получим	1	1
448	но во всяком	1	1
449	и то что	4	1
450	и при этом	1	1
451	нет и что	1	1
452	так же невозможно	1	1
453	х годов и	1	1
454	что если мы	2	1
455	в этой же	1	1
456	самом деле как	1	1
457	и все же	1	1
458	которое заключается в	1	1
459	что в поэзии	1	1
460	в английском языке	1	1
461	по его мнению	4	1
462	самом деле есть	1	1
463	от нас и	1	1
464	от той или	1	1
465	в том виде	1	1
466	и не только	1	1
467	из которых каждый	1	1
468	если мы возьмем	1	1
469	в последней части	1	1
470	до конца и	2	1
471	заключающим в себе	1	1
472	только в тех	1	1
473	прежде всего так	1	1
474	это различие в	1	1
475	мы не можем	2	1
476	и так как	2	1
477	он был бы	1	1
478	в сущности говоря	8	1
479	в каждом данном	1	1
480	это было бы	1	1
