N	3gram	Bakhtin_Fr	formyVre
129	зрения на мир	1	2
130	неразрывно связаны с	1	2
131	таким образом и	2	2
132	само собой разумеется	1	2
133	и с рядом	1	2
134	в свою очередь	2	2
135	в их целом	1	2
136	и др в	1	2
137	у рабле в	4	2
138	не только для	1	2
139	в значительной мере	1	2
140	отношение к времени	1	2
141	в какой-то степени	1	2
142	и в дальнейшем	1	2
143	и в самом	1	2
144	человек не считая	1	2
145	если кто хотел	2	2
146	все разобранные нами	1	2
147	более и более	1	2
148	во всех своих	1	2
149	в этих условиях	1	2
150	со всех сторон	1	2
151	в узком смысле	2	2
152	и до сих	2	2
153	в ее основных	1	2
154	как и все	5	2
155	дело в том	2	2
156	половине xix века	1	2
157	и все его	1	2
158	жизни и смерти	2	2
159	в мировой литературе	3	2
160	большую роль в	1	2
161	на ранних стадиях	1	2
162	и во всей	2	2
163	в xvii веке	7	2
164	смерти героев и	1	2
165	и до конца	8	2
166	женщин и детей	2	2
167	что и в	1	2
168	это прежде всего	1	2
169	в основе своей	1	2
170	к жизни и	1	2
171	глаза дробил челюсти	1	1
172	таких высоких материях	1	1
173	о таких высоких	1	1
174	общества и в	1	1
175	в беседе во	1	1
176	характер носит и	1	1
177	ломал руки и	2	1
178	во время еды	1	1
179	у него был	2	1
180	кто хотел спрятаться	1	1
181	о которой мы	1	1
182	и в системе	1	1
183	же время не	1	1
184	это как бы	1	1
185	тесно переплетаются между	1	1
186	лежит на границе	1	1
187	но они носят	1	1
188	же характер носит	1	1
189	в применении к	1	1
190	для него существует	1	1
191	в той же	5	1
192	конечном счете всегда	1	1
193	позднего средневековья и	2	1
194	том что в	1	1
195	этого мира в	1	1
196	всех своих моментах	1	1
197	на том что	1	1
198	таким образом весь	2	1
199	и на весь	1	1
200	о чем мы	1	1
201	нельзя понять ни	1	1
202	здесь прежде всего	1	1
203	со смертью с	1	1
204	в сущности все	1	1
205	переходим ко второму	1	1
206	и xx веков	1	1
207	и в другом	1	1
208	ударяя сзади по	1	1
209	жаркого на вертеле	1	1
210	на улицах и	1	1
211	занимает в романе	1	1
212	у рабле очень	1	1
213	в своей моче	1	1
214	здесь только на	1	1
215	спастись бегством тому	1	1
216	и это очень	1	1
217	этот образ и	2	1
218	как своего рода	1	1
219	в первый раз	2	1
220	до наших дней	5	1
221	хотя бы и	1	1
222	двух книгах романа	1	1
223	и для всей	1	1
224	в последующие периоды	1	1
225	время еды и	1	1
226	во всех отношениях	1	1
227	его отношение к	2	1
228	так много в	2	1
229	вовсе не в	2	1
230	роман таким образом	1	1
231	и в ранних	1	1
232	из них кровь	1	1
233	они как мы	1	1
234	его влияние на	1	1
235	только во время	2	1
236	здесь как мы	1	1
237	только в пределах	1	1
238	здесь мы видим	1	1
239	в эпоху просвещения	1	1
240	с нею в	1	1
241	точном смысле но	1	1
242	более или менее	1	1
243	ноги выворачивал лопатки	1	1
244	вместе с ними	1	1
245	за то что	2	1
246	это не значит	1	1
247	у рабле как	2	1
248	мира рядом с	1	1
249	кроме того что	1	1
250	смех вовсе не	2	1
251	разбивал голову в	1	1
252	то что может	1	1
253	франции и италии	1	1
254	прямое отношение к	1	1
255	о смерти героев	1	1
256	что ему нужно	1	1
257	тому разбивал голову	1	1
258	но в романе	1	1
259	как можно больше	1	1
260	головы другим ломал	1	1
261	так и по	2	1
262	связи со всем	1	1
263	еды и кухни	1	1
264	рабле и для	1	1
265	вместо того чтобы	1	1
266	конце концов он	2	1
267	к третьей книге	5	1
268	улицы и площади	1	1
269	кости если кто	1	1
270	голову в куски	1	1
271	бегством тому разбивал	1	1
272	в его произведениях	2	1
273	в своем роде	1	1
274	встречаемся с ним	1	1
275	с ним у	1	1
276	в монастырском винограднике	2	1
277	в особенности на	1	1
278	значит конечно что	1	1
279	языка и стиля	1	1
280	в куски ударяя	1	1
281	как раз наиболее	1	1
282	с полной ясностью	2	1
283	в частности у	1	1
284	связан и с	2	1
285	потому что не	1	1
286	рабле в своем	1	1
287	бытовом плане но	1	1
288	собакам если кто	1	1
289	и вообще в	2	1
290	и др и	1	1
291	в высшей степени	1	1
292	и со смертью	1	1
293	об этом свидетельствует	1	1
294	народная смеховая культура	1	1
295	все же еще	1	1
296	не входит в	1	1
297	другим ломал руки	2	1
298	в конечном счете	1	1
299	во время карнавала	2	1
300	и так далее	1	1
301	и т.п в	1	1
302	мы увидим дальше	3	1
303	с тех пор	1	1
304	это вовсе не	2	1
305	литературе этот образ	1	1
306	развития классового общества	1	1
307	только то что	2	1
308	и еще не	1	1
309	точки зрения на	1	1
310	в гуще виноградных	1	1
311	или во всяком	1	1
312	приведем несколько примеров	1	1
313	все эти явления	1	1
314	в значительной степени	2	1
315	они очутились в	1	1
316	между ними уже	1	1
317	перебивал крестец и	1	1
318	так как в	1	1
319	время то есть	1	1
320	со смехом и	1	1
321	форм и образов	1	1
322	и не может	1	1
323	в этом последнем	1	1
324	и до наших	1	1
325	в этом образе	2	1
326	существенное отношение к	3	1
327	такой же характер	1	1
328	века и в	2	1
329	на площади он	1	1
330	что во время	1	1
331	в одном месте	2	1
332	чрезвычайно распространены в	1	1
333	с народной площадью	2	1
334	и его жизнь	1	1
335	сих пор не	1	1
336	в одном из	1	1
337	в самом романе	1	1
338	рассеяны по всему	1	1
339	высоких материях и	1	1
340	и в романе	2	1
341	не входит конечно	1	1
342	образов у рабле	2	1
343	в различных формах	1	1
344	всему роману рабле	1	1
345	это самое подходящее	1	1
346	характер носит изображение	1	1
347	крестец и ломал	1	1
348	там где эта	1	1
349	упомянем еще о	1	1
350	что в основе	1	1
351	едой питьем половой	1	1
352	к нему в	1	1
353	еще и в	1	1
354	много в этом	1	1
355	прежде всего на	1	1
356	мужской половой орган	1	1
357	со своими спутниками	1	1
358	моче человек не	1	1
359	это время и	1	1
360	в дальнейшем в	1	1
361	что может быть	1	1
362	гаргантюа кн i	1	1
363	в самую гущу	1	1
364	как мы знаем	2	1
365	прославлением жаркого на	1	1
366	таким образом все	2	1
367	связи с рабле	1	1
368	в этом же	1	1
369	каждый из этих	1	1
370	но дело в	1	1
371	его таким образом	1	1
372	здесь вовсе не	1	1
373	то есть все	1	1
374	нельзя забывать что	1	1
375	для смеха par	1	1
376	получает существенное отношение	1	1
377	как собакам если	1	1
378	всех филологов и	1	1
379	спрятаться в гуще	1	1
380	точном смысле слова	1	1
381	в связи со	2	1
382	поэтому они не	2	1
383	он связан с	2	1
384	в это время	1	1
385	в произведении рабле	2	1
386	же время он	1	1
387	некоторые общие черты	1	1
388	с одной из	1	1
389	членов и органов	1	1
390	мы остановимся здесь	1	1
391	руки и ноги	3	1
392	то что в	1	1
393	но и не	1	1
394	и в них	1	1
395	весь мир становится	1	1
396	и той же	2	1
397	и в обычном	1	1
398	под открытым небом	1	1
399	одной из них	1	1
400	с двух сторон	1	1
401	на виду у	1	1
402	границы между ними	1	1
403	да и в	1	1
404	во франции и	1	1
405	мы встречаемся с	1	1
406	рабле не только	3	1
407	куски ударяя сзади	1	1
408	определяющее влияние на	1	1
409	о своей жизни	1	1
410	в литературе этот	1	1
411	одна из самых	1	1
412	но конечно не	2	1
413	в них не	1	1
414	остановимся прежде всего	1	1
415	то есть с	1	1
416	средство от запора	1	1
417	весь роман в	1	1
418	рабле как мы	3	1
419	в одной из	1	1
420	на самом деле	5	1
421	что на самом	1	1
422	на одном из	1	1
423	локтевые кости если	1	1
424	по всему роману	1	1
425	в бытовом плане	1	1
426	она обычно выступает	1	1
427	назовем здесь еще	1	1
428	смысле этого слова	2	1
429	характер и не	1	1
430	в отрыве от	1	1
431	были чрезвычайно распространены	1	1
432	в конце концов	3	1
433	смех в его	1	1
434	в xix веке	3	1
435	его стиль в	1	1
436	подобно тому как	2	1
437	него существует только	1	1
438	второй половине xix	1	1
439	были неразрывно связаны	1	1
440	в четвертой книге	5	1
441	гуще виноградных лоз	1	1
442	в основе этого	3	1
443	всего может быть	1	1
444	рабле в его	3	1
445	не значит конечно	1	1
446	но прежде чем	1	1
447	и после него	1	1
448	как мы видели	4	1
449	мы даем здесь	1	1
450	и так сказать	2	1
451	бы совершенно неправильно	1	1
452	жизни со смертью	1	1
453	он не мог	1	1
454	играют громадную роль	1	1
455	кто хотел спастись	1	1
456	и те формы	1	1
457	этого целого и	1	1
458	между тем как	1	1
459	обжорство и пьянство	1	1
460	смысле но и	1	1
461	друг в друга	2	1
462	брата жана и	2	1
463	в условиях развития	1	1
464	же время оно	1	1
465	в новое время	1	1
466	xix и xx	1	1
467	или иной форме	1	1
468	образы у лукиана	1	1
469	хотел спастись бегством	1	1
470	смеха и его	2	1
471	для рабле и	2	1
472	улицах и в	1	1
473	было бы совершенно	1	1
474	видит в нем	2	1
475	уже говорили что	1	1
476	еды питья и	2	1
477	что в нем	1	1
478	и на его	1	1
479	в котором в	1	1
480	у него своя	1	1
481	притом не только	1	1
482	в нем и	1	1
483	одной и той	2	1
484	рабле и наконец	1	1
485	с помощью которого	1	1
486	до конца она	1	1
487	средних веков и	1	1
488	слов и выражений	3	1
489	причем сам он	1	1
490	и следовательно в	1	1
491	того же типа	1	1
492	жана и панурга	1	1
493	и в области	1	1
494	но и для	1	1
495	хотел спрятаться в	1	1
496	в которой совершается	1	1
497	ровно ничего не	1	1
498	своей моче человек	1	1
499	есть все то	1	1
500	которых так много	2	1
