N	2gram	Tiupa_Hudo	Tvorches
200	том же	1	5
201	тот же	1	5
202	ничего не	11	5
203	из этой	1	5
204	мы не	2	5
205	в литературе	3	5
206	как у	2	5
207	бы не	3	5
208	в виде	2	5
209	но с	3	5
210	и по	3	5
211	и других	1	5
212	что я	4	5
213	как он	4	5
214	отношению к	15	5
215	с этой	3	4
216	в финале	5	4
217	а у	1	4
218	говорит о	4	4
219	него в	2	4
220	с собой	2	4
221	на земле	2	4
222	тем что	6	4
223	наш взгляд	6	4
224	роль в	2	4
225	в xx	1	4
226	так в	2	4
227	а а	2	4
228	для автора	1	4
229	восходит к	1	4
230	представляет собой	1	4
231	по самой	1	4
232	только на	6	4
233	говорить о	4	4
234	и когда	4	4
235	превращается в	6	4
236	самого начала	1	4
237	что все	3	4
238	точки зрения	7	4
239	это прежде	3	4
240	к нему	2	4
241	по преимуществу	6	4
242	и потому	3	4
243	с точки	5	4
244	и через	1	4
245	не знает	2	4
246	что его	1	4
247	времени как	1	4
248	который в	2	4
249	же как	4	4
250	так сказать	3	4
251	сих пор	3	4
252	в такой	2	4
253	в каждом	1	4
254	тут же	1	4
255	не означает	2	4
256	личности и	3	4
257	не мог	1	4
258	как это	8	4
259	чувство стыда	1	4
260	и я	1	4
261	на стороне	2	4
262	как известно	1	4
263	себя в	11	4
264	однако в	4	4
265	могут быть	1	4
266	о его	2	4
267	до предела	1	4
268	до сих	3	4
269	этой книги	2	4
270	в человеке	5	4
271	с ними	3	4
272	и одновременно	1	4
273	на наш	6	4
274	в в	1	4
275	у читателя	1	4
276	в которых	1	4
277	перед нами	13	4
278	нет ничего	4	4
279	это и	2	4
280	его и	2	4
281	в основе	3	4
282	и более	2	4
283	связана с	1	4
284	времени и	2	4
285	между людьми	1	4
286	в отличие	1	4
287	той же	3	4
288	на улице	1	4
289	своей личности	1	4
290	в произведениях	2	4
291	того что	5	4
292	это был	1	4
293	же не	3	4
294	он же	1	4
295	дело в	2	4
296	о жизни	1	4
297	к жизни	6	4
298	античной трагедии	1	4
299	особенно в	3	4
300	на свете	2	4
301	личности в	9	4
302	с самого	1	4
303	отличие от	1	4
304	но он	3	4
305	в частности	10	4
306	еще в	4	4
307	далеко не	1	4
308	в xix	2	4
309	у нее	10	4
310	х годов	1	4
311	из жизни	2	4
312	в плане	1	4
313	такой же	3	4
314	что на	4	4
315	с долинин	1	3
316	и к	6	3
317	психологического анализа	1	3
318	от него	3	3
319	личности это	1	3
320	главе с	1	3
321	в настоящем	2	3
322	этого персонажа	1	3
323	только что	4	3
324	о свободе	1	3
325	в виду	1	3
326	другой стороны	1	3
327	по себе	3	3
328	людей и	1	3
329	в средневековой	1	3
330	в первом	2	3
331	к осознанию	1	3
332	мысль о	2	3
333	в мир	1	3
334	в жизни	9	3
335	давно уже	3	3
336	ее по	2	3
337	но когда	2	3
338	только для	4	3
339	отличается от	1	3
340	к тому	11	3
341	это от	1	3
342	во всяком	1	3
343	его лица	1	3
344	можно сказать	9	3
345	в этот	1	3
346	может служить	1	3
347	точно так	1	3
348	как она	3	3
349	в одном	3	3
350	перед ним	2	3
351	с другим	2	3
352	сказать что	3	3
353	русской литературы	1	3
354	воли и	1	3
355	человеческих отношений	7	3
356	едва ли	6	3
357	то в	6	3
358	к человеку	1	3
359	к себе	8	3
360	время в	1	3
361	мы знаем	4	3
362	несмотря на	7	3
363	к которому	1	3
364	г а	1	3
365	писатель в	1	3
366	как по	2	3
367	для того	3	3
368	на себя	3	3
369	я и	7	3
370	и внутреннего	1	3
371	в себя	3	3
372	опираясь на	1	3
373	на этом	5	3
374	говорил о	1	3
375	всяком случае	1	3
376	эти слова	3	3
377	совсем не	1	3
378	великого писателя	1	3
379	и тем	2	3
380	но зато	1	3
381	и что	3	3
382	для человека	1	3
383	как уже	3	3
384	даже не	1	3
385	в направлении	1	3
386	что для	1	3
387	и др	1	3
388	любви к	2	3
389	писателя в	2	3
390	его к	1	3
391	там где	2	3
392	от ее	1	3
393	гораздо более	1	3
394	в один	1	3
395	в искусстве	1	3
396	вплоть до	1	3
397	во второй	7	3
398	образом и	1	3
399	а теперь	1	3
400	же самая	1	3
401	письма т	1	3
402	если в	4	3
403	переходит в	1	3
404	его с	1	3
405	живет в	2	3
406	для себя	9	3
407	ее и	2	3
408	сводится к	7	3
409	себе не	1	3
410	жить без	1	3
411	заключается в	1	3
412	подхода к	1	3
413	может не	1	3
414	да и	5	3
415	о котором	2	3
416	со стороны	6	3
417	т с	5	3
418	ни на	2	3
419	не является	1	3
420	не умел	1	3
421	автора и	4	3
422	и тогда	2	3
423	в которую	1	3
424	в письмах	1	3
425	и до	1	3
426	к людям	2	3
427	сами по	1	3
428	среды и	1	3
429	нет и	2	3
430	как мы	5	3
431	характера и	2	3
432	друг друга	5	3
433	во времени	2	3
434	жизни не	2	3
435	прибегает к	3	3
436	в этическую	1	3
437	человека но	1	3
438	жизни но	1	3
439	как к	4	3
440	в любви	2	3
441	но на	1	3
442	что оно	1	3
443	его героев	3	3
444	и вот	1	3
445	авторской позиции	2	3
446	он и	2	3
447	на самом	2	3
448	таком случае	1	3
449	не существует	1	3
450	или в	3	3
451	иного рода	1	3
452	в будущее	1	3
453	но уже	1	3
454	для которого	1	3
455	при виде	1	3
456	не все	2	3
457	человека к	1	3
458	сострадания и	2	3
459	не по	2	3
460	нельзя не	1	3
461	в ней	6	3
462	мы узнаем	5	3
463	из этих	3	3
464	в него	2	3
465	а по	2	3
466	не с	2	3
467	с ее	7	3
468	в начале	3	3
469	эстетический эффект	1	3
470	в другом	3	3
471	лишь в	5	3
472	отношение к	3	3
473	к ней	2	3
474	одного из	1	3
475	в ходе	4	3
476	бы он	1	3
477	собр соч	1	3
478	во многих	1	3
479	сердце и	1	3
480	жизни и	10	3
481	в античной	1	3
482	этой связи	5	3
483	в области	1	3
484	и только	2	3
485	это в	4	3
486	к другим	1	3
487	а я	1	3
488	все что	4	2
489	еще раз	2	2
490	же и	3	2
491	героя от	3	2
492	не мешает	1	2
493	и имеет	1	2
494	он всегда	1	2
495	с самим	2	2
496	этот момент	3	2
497	по выражению	3	2
498	человек есть	1	2
499	о каком-то	1	2
500	время не	1	2
501	в результате	2	2
502	ясно что	2	2
503	отметим что	2	2
504	как было	2	2
505	на смену	2	2
506	вслед за	3	2
507	проникает в	1	2
508	героя как	2	2
509	относится и	1	2
510	жизнь в	3	2
511	из нее	1	2
512	человек в	3	2
513	его произведений	1	2
514	было очень	1	2
515	это опять-таки	1	2
516	с тем	1	2
517	одном из	1	2
518	начинается с	2	2
519	только через	1	2
520	приходит в	2	2
521	их в	2	2
522	одновременно и	5	2
523	в художественном	6	2
524	характера а	2	2
525	его личной	1	2
526	когда в	4	2
527	свободе воли	1	2
528	развития личности	1	2
529	но мы	2	2
530	художественное произведение	1	2
531	связано с	1	2
532	нам представляется	3	2
533	г в	1	2
534	и того	1	2
535	в жизнь	1	2
536	в первую	2	2
537	во все	1	2
538	в данном	3	2
539	не могли	1	2
540	можно не	1	2
541	в действительности	5	2
542	следовало бы	1	2
543	которой он	2	2
544	он был	1	2
545	нас и	1	2
546	духовной жизни	2	2
547	представляется нам	3	2
548	входит в	1	2
549	имеет в	1	2
550	только как	1	2
551	это его	1	2
552	так словно	1	2
553	представлял себе	1	2
554	к своей	1	2
555	из себя	1	2
556	а между	4	2
557	свою очередь	1	2
558	жизни он	2	2
559	в глаза	1	2
560	но ни	1	2
561	от романтической	1	2
562	пока еще	3	2
563	как на	2	2
564	на наших	1	2
565	настоящее время	1	2
566	в пространстве	1	2
567	ключ к	2	2
568	от матери	1	2
569	л н	6	2
570	содержит в	2	2
571	к философской	1	2
572	по поводу	3	2
573	он живет	1	2
574	в движении	1	2
575	о чем	9	2
576	точка зрения	1	2
577	не просто	1	2
578	жизни с	3	2
579	жизнь и	2	2
580	во всех	2	2
581	не зная	2	2
582	в жертву	1	2
583	не противоречит	1	2
584	сосредоточенность на	1	2
585	мышления и	3	2
586	героев в	3	2
587	и красота	1	2
588	здесь нет	1	2
589	и среди	1	2
590	своего я	6	2
591	с одной	4	2
592	теперь же	4	2
593	на том	3	2
594	в произведении	1	2
595	внимание на	3	2
596	это я	1	2
597	как раз	7	2
598	тем не	7	2
599	чем у	1	2
600	он стремился	1	2
601	в качестве	13	2
602	в тот	3	2
603	писателя как	1	2
604	отказывается от	1	2
605	с другими	2	2
606	каждого человека	3	2
607	это очень	1	2
608	его человеческого	1	2
609	уже говорилось	3	2
610	вокруг себя	1	2
611	страх перед	2	2
612	и притом	1	2
613	связи с	4	2
614	лицо его	1	2
615	героя с	1	2
616	как его	3	2
617	да я	1	2
618	тому что	8	2
619	человек и	1	2
620	но ведь	2	2
621	в связи	3	2
622	между прочим	1	2
623	рядом с	5	2
624	бахтин в	1	2
625	между собой	1	2
626	в двух	2	2
627	был не	1	2
628	имеют для	1	2
629	не нужно	3	2
630	и м	2	2
631	смысл и	1	2
632	но как	3	2
633	д с	2	2
634	его творчестве	1	2
635	не сводится	1	2
636	мы уже	7	2
637	не дает	1	2
638	во что	1	2
639	самому себе	1	2
640	действующих лиц	3	2
641	не будет	1	2
642	на шаг	1	2
643	если же	1	2
644	ибо в	2	2
645	и та	1	2
646	кто же	1	2
647	себя на	1	2
648	из нас	5	2
649	знать об	1	2
650	по своей	5	2
651	в нее	1	2
652	говорили что	1	2
653	на мир	1	2
654	это действительно	1	2
655	было бы	8	2
656	нем и	1	2
657	я в	2	2
658	человека его	2	2
659	с которым	1	2
660	в силу	2	2
661	пушкина и	1	2
662	из этого	1	2
663	время он	1	2
664	с каким	1	2
665	а как	2	2
666	означает что	1	2
667	говорит об	1	2
668	по причине	2	2
669	первую очередь	2	2
670	в речи	2	2
671	теперь я	1	2
672	и здесь	1	2
673	самосознания героя	1	2
674	от жизни	1	2
675	никого не	3	2
676	такова же	1	2
677	до уровня	2	2
678	с такой	3	2
679	была бы	3	2
680	представляют собой	2	2
681	человек с	2	2
682	в сущности	2	2
683	не смеет	1	2
684	о которой	3	2
685	сама жизнь	1	2
686	для них	1	2
687	отдельного человека	2	2
688	в отношении	1	2
689	ни в	5	2
690	человека если	1	2
691	не могут	1	2
692	в исповеди	1	2
693	за что	1	2
694	лицо по	1	2
695	ли с	1	2
696	заключает в	2	2
697	в целях	1	2
698	столь же	6	2
699	тоже не	2	2
700	уже говорили	1	2
701	н толстого	4	2
702	как о	3	2
703	к его	1	2
704	известном смысле	1	2
705	это время	2	2
706	не имеет	2	2
707	не видно	1	2
708	ли он	1	2
709	говорили о	2	2
710	которого не	1	2
711	в известном	1	2
712	не во	3	2
713	как некий	1	2
714	ни к	2	2
715	то он	1	2
716	в прозе	1	2
717	я должен	1	2
718	своей собственной	2	2
719	наконец в	2	2
720	того чтобы	6	2
721	и поэтому	2	2
722	образ человека	1	2
723	у меня	1	2
724	а через	1	2
725	и уже	3	2
726	и теперь	1	2
727	что если	1	2
728	то все	1	2
729	героя а	1	2
730	отношении к	1	2
731	о своем	2	2
732	него с	1	2
733	зрелого творчества	1	2
734	не потому	1	2
735	с автором	1	2
736	числе и	1	2
737	а во	1	2
738	н а	2	2
739	что же	4	2
740	и потом	2	2
741	неотделима от	1	2
742	характер в	2	2
743	он в	2	2
744	в сфере	2	2
745	мог бы	1	2
746	он все	2	2
747	их с	1	2
748	за пределами	1	2
749	в глазах	11	2
750	всякий раз	4	2
751	к миру	1	2
752	своей ранней	1	2
753	не из	1	2
754	же он	1	2
755	в классической	1	2
756	точку зрения	1	2
757	высшей степени	2	2
758	ответ на	1	2
759	ее носителя	1	2
760	данном случае	3	2
761	сам он	3	2
762	о человеке	2	2
763	том числе	1	2
764	и болезненно	1	2
765	этом он	2	2
766	о нем	4	2
767	и всегда	1	2
768	со своим	5	2
769	никуда не	1	2
770	слова не	1	2
771	достоевского у	1	2
772	особое значение	1	2
773	по словам	1	2
774	когда же	3	2
775	с генералом	1	2
776	непосредственно в	1	2
777	образом в	1	2
778	из форм	1	2
779	не замечая	1	2
780	с тургенева	3	2
781	всю жизнь	1	2
782	не сразу	1	2
783	в стороне	1	2
784	эти наблюдения	1	2
785	или даже	2	2
786	при таком	1	2
787	л с	1	2
788	на молодого	1	2
789	личности не	3	2
790	сразу же	2	2
791	и без	1	2
792	сталкивается с	1	2
793	путь к	2	2
794	людей в	1	2
795	к одному	1	2
796	нуждается в	2	2
797	ведь это	1	2
798	за то	1	2
799	же это	2	2
800	ли в	2	2
801	не могу	3	2
802	она не	6	2
803	но при	3	2
804	характера в	4	2
805	не любил	1	2
806	узнаем что	2	2
807	по бахтину	1	2
808	но она	1	2
809	всех этих	1	2
810	отказ от	2	2
811	отношений между	1	2
812	в нашей	1	2
813	всегда было	1	2
814	человека с	1	2
815	самое время	1	2
816	нам о	2	2
817	что можно	2	2
818	со своими	1	2
819	в большой	1	2
820	в литературном	2	2
821	и о	8	2
822	в высшей	1	2
823	творческой эволюции	1	2
824	современной ему	1	2
825	это еще	1	2
826	же в	3	2
827	авторского сознания	2	2
828	в е	2	2
829	все более	1	2
830	эти два	1	2
831	может и	3	2
832	конце концов	1	2
833	б м	2	2
834	событий и	1	2
835	но для	1	2
836	что было	3	1
837	как вдруг	1	1
838	человеке но	1	1
839	мыслит в	1	1
840	был и	1	1
841	и составляет	2	1
842	для зрелого	1	1
843	сатирический персонаж	2	1
844	для всех	1	1
845	писателя и	1	1
846	и своего	1	1
847	художественном мире	2	1
848	действующее лицо	1	1
849	как произведение	1	1
850	а когда	1	1
851	всю ночь	3	1
852	чего не	1	1
853	о будущем	1	1
854	не хватило	1	1
855	к этой	4	1
856	героини и	1	1
857	его построения	1	1
858	и люди	1	1
859	к рассуждениям	1	1
860	воображение и	1	1
861	с детства	1	1
862	важно для	1	1
863	всей жизни	1	1
864	источник трагизма	1	1
865	любовь к	1	1
866	а вот	2	1
867	проницательно заметил	1	1
868	она лишь	2	1
869	рассказа это	3	1
870	он проснувшись	1	1
871	жизни есть	1	1
872	тем как	2	1
873	но тем	2	1
874	так можно	1	1
875	и совсем	1	1
876	и анны	1	1
877	личности именно	1	1
878	нас в	2	1
879	восходящая к	1	1
880	не являются	1	1
881	равнодушие природы	1	1
882	но смысл	1	1
883	сквозь призму	1	1
884	самом же	1	1
885	одно из	4	1
886	другое в	1	1
887	персонажа и	1	1
888	нами в	1	1
889	из ее	1	1
890	не бывает	3	1
891	ни слова	1	1
892	подлинного а	1	1
893	а там	1	1
894	видит его	1	1
895	их не	1	1
896	люди и	1	1
897	а напротив	1	1
898	между автором	2	1
899	в художественную	1	1
900	на которых	1	1
901	стороне от	1	1
902	но все	2	1
903	можно говорить	1	1
904	для осуществления	1	1
905	не личности	2	1
906	только глазами	1	1
907	почти ничего	2	1
908	автором и	2	1
909	уже на	1	1
910	из всего	1	1
911	до степени	1	1
912	в ноги	1	1
913	его личности	3	1
914	и герцена	1	1
915	себя лично	1	1
916	места и	1	1
917	более и	1	1
918	бы такую	1	1
919	в наиболее	1	1
920	сказывается и	1	1
921	я могу	1	1
922	человека здесь	1	1
923	похож на	1	1
924	автора к	1	1
925	у которого	2	1
926	мысли о	3	1
927	обстоятельств но	1	1
928	по определению	1	1
929	подлинный смысл	1	1
930	дома и	1	1
931	собой не	1	1
932	что еще	1	1
933	в речах	1	1
934	человеке и	1	1
935	один ряд	1	1
936	другой жизни	3	1
937	на каторгу	1	1
938	время это	1	1
939	же после	1	1
940	кстати что	1	1
941	за ней	2	1
942	поскольку он	1	1
943	характерную для	1	1
944	к своим	2	1
945	речь идет	3	1
946	с туманом	1	1
947	видит как	1	1
948	жизни на	4	1
949	матери и	2	1
950	не его	1	1
951	разные стороны	1	1
952	в письме	1	1
953	в постели	1	1
954	и стал	2	1
955	смысл этого	1	1
956	как только	3	1
957	в темноте	1	1
958	относиться к	1	1
959	было мнимым	1	1
960	человечности и	1	1
961	и смерти	4	1
962	от авторского	1	1
963	первый взгляд	1	1
964	чехова это	3	1
965	и анекдот	1	1
966	к небытию	1	1
967	при всей	3	1
968	творчества в	1	1
969	его внутренний	1	1
970	неоднократно отмечалось	1	1
971	на человека	2	1
972	на этой	1	1
973	в противовес	2	1
974	героя делает	1	1
975	мире не	2	1
976	факта что	1	1
977	на исходе	1	1
978	же следует	1	1
979	можно считать	1	1
980	и такие	1	1
981	из толпы	3	1
982	вопрос о	2	1
983	и повести	2	1
984	и отрицает	1	1
985	не согласиться	2	1
986	раз и	2	1
987	человека не	3	1
988	имеет право	1	1
989	сам не	2	1
990	и плачут	1	1
991	одной стороны	4	1
992	и другой	1	1
993	незаметно в	1	1
994	принципиально важно	2	1
995	сознания в	2	1
996	уже было	1	1
997	в руках	1	1
998	таким же	1	1
999	с самой	1	1
1000	в бреду	2	1
1001	выражением бахтина	1	1
1002	одним только	1	1
1003	существеннее другое	1	1
1004	об отношении	1	1
1005	глубина и	1	1
1006	но они	1	1
1007	по закону	1	1
1008	встречи с	1	1
1009	финале рассказа	5	1
1010	несомненно этот	1	1
1011	в различных	1	1
1012	него было	1	1
1013	начале xix	1	1
1014	с в	1	1
1015	добро и	1	1
1016	в смысле	1	1
1017	душу и	2	1
1018	внешним обликом	1	1
1019	глубину и	1	1
1020	же его	1	1
1021	себе в	2	1
1022	подробнее об	2	1
1023	как существо	1	1
1024	характерной для	1	1
1025	самим героем	1	1
1026	и начинает	1	1
1027	стал бы	1	1
1028	мнению с	1	1
1029	было сказано	1	1
1030	всего что	1	1
1031	в прошлом	1	1
1032	то чтобы	2	1
1033	в комнате	1	1
1034	толпы в	1	1
1035	оказывается не	1	1
1036	я с	2	1
1037	дает нам	1	1
1038	жизни как	7	1
1039	ее как	1	1
1040	том чтобы	2	1
1041	еще ничего	1	1
1042	сердцем и	1	1
1043	а только	4	1
1044	рассказа он	1	1
1045	герой остается	1	1
1046	такая же	2	1
1047	в нашем	2	1
1048	у себя	3	1
1049	в читателе	1	1
1050	под названием	1	1
1051	как от	2	1
1052	есть по	1	1
1053	из романа	1	1
1054	окна и	1	1
1055	есть только	1	1
1056	исходит из	1	1
1057	в атмосфере	1	1
1058	и комизма	1	1
1059	всех людей	1	1
1060	для всего	3	1
1061	том например	1	1
1062	человеку и	1	1
1063	чувство юмора	1	1
1064	смерти отца	1	1
1065	и чувства	2	1
1066	без церемонии	1	1
1067	к повести	1	1
1068	видения мира	1	1
1069	о связи	1	1
1070	вот как	1	1
1071	чем это	1	1
1072	друг для	3	1
1073	картину мира	3	1
1074	что происходило	1	1
1075	это своего	2	1
1076	тайны в	5	1
1077	семейных отношений	1	1
1078	их мысли	1	1
1079	внутренней жизни	6	1
1080	героя не	4	1
1081	все мы	1	1
1082	бы то	1	1
1083	глядя на	3	1
1084	самое патетическое	1	1
1085	в самую	1	1
1086	только не	3	1
1087	п эта	1	1
1088	к герою	1	1
1089	все его	3	1
1090	внешнего облика	1	1
1091	мы как	1	1
1092	хотелось бы	1	1
1093	поскольку в	2	1
1094	от его	1	1
1095	еще раньше	1	1
1096	я тебя	1	1
1097	и читатель	2	1
1098	не слишком	1	1
1099	и всей	1	1
1100	не исчерпывается	1	1
1101	жизни так	4	1
1102	на пороге	2	1
1103	моя жизнь	2	1
1104	одной лишь	1	1
1105	что сам	1	1
1106	такого рода	4	1
1107	что уже	1	1
1108	есть форма	1	1
1109	в поисках	1	1
1110	первый раз	2	1
1111	к жене	1	1
1112	что сама	1	1
1113	его биографии	1	1
1114	не буду	1	1
1115	весь день	1	1
1116	к творчеству	2	1
1117	есть его	1	1
1118	объясняется тем	1	1
1119	а и	2	1
1120	была большая	1	1
1121	элементов и	1	1
1122	любой человеческой	1	1
1123	народной жизни	1	1
1124	т е	6	1
1125	эти детали	1	1
1126	высшей школы	1	1
1127	лучше чем	1	1
1128	пяти лет	1	1
1129	записных книжек	1	1
1130	и за	1	1
1131	снисхождение к	1	1
1132	в герое	1	1
1133	или иную	2	1
1134	он любил	1	1
1135	говоря словами	1	1
1136	по ночам	2	1
1137	из названных	2	1
1138	писал м	3	1
1139	как можно	1	1
1140	вспомнить о	1	1
1141	ли можно	1	1
1142	притчи или	1	1
1143	видит в	3	1
1144	чем в	1	1
1145	как же	1	1
1146	в субъекта	1	1
1147	ее окончательно	1	1
1148	этом см	1	1
1149	не личность	1	1
1150	при анализе	1	1
1151	в номер	1	1
1152	и говорит	2	1
1153	сказал что	1	1
1154	характер героя	2	1
1155	сознания не	1	1
1156	будто бы	6	1
1157	что за	1	1
1158	в тонах	1	1
1159	можно так	1	1
1160	напомним что	3	1
1161	о смерти	1	1
1162	уже четыре	1	1
1163	и хорошо	2	1
1164	романной формы	2	1
1165	в среде	1	1
1166	николай иванович	1	1
1167	человека она	3	1
1168	и исторической	1	1
1169	под воздействием	2	1
1170	жизненной позиции	2	1
1171	характер и	3	1
1172	во внутренней	1	1
1173	как видим	1	1
1174	между ними	2	1
1175	личности с	3	1
1176	думать о	2	1
1177	места где	1	1
1178	встречается в	1	1
1179	и она	2	1
1180	и героини	1	1
1181	в ранг	1	1
1182	ком другом	1	1
1183	он мыслит	1	1
1184	характер но	1	1
1185	этого характера	1	1
1186	он вовсе	1	1
1187	зрения и	1	1
1188	и жизнь	1	1
1189	века в	2	1
1190	письме к	1	1
1191	о которых	2	1
1192	пользуясь выражением	1	1
1193	в последнем	1	1
1194	же касается	2	1
1195	единственный способ	1	1
1196	себе и	3	1
1197	рассказа не	2	1
1198	персонаж не	1	1
1199	например как	1	1
1200	делает его	1	1
1201	а гончарова	1	1
1202	слиться с	1	1
1203	полагает что	1	1
1204	это тоже	1	1
1205	жизни то	3	1
1206	на себе	3	1
1207	что их	1	1
1208	он чувствовал	1	1
1209	могло бы	1	1
1210	и прямо	1	1
1211	в других	4	1
1212	человека а	2	1
1213	встрече с	3	1
1214	той или	1	1
1215	его внешним	1	1
1216	исторической эпохи	1	1
1217	вероятно это	1	1
1218	говорится в	2	1
1219	от чужого	1	1
1220	я его	1	1
1221	необходимое условие	1	1
1222	сознаться что	1	1
1223	рождается в	1	1
1224	весь мир	1	1
1225	от себя	3	1
1226	это вполне	1	1
1227	находит свое	1	1
1228	того в	1	1
1229	в москву	1	1
1230	сознания а	1	1
1231	и цель	1	1
1232	эта нелепая	1	1
1233	вспомним о	1	1
1234	к слову	1	1
1235	анекдота не	1	1
1236	говорилось о	1	1
1237	с матерью	2	1
1238	маска не	1	1
1239	не одного	1	1
1240	не составляет	1	1
1241	молодой человек	1	1
1242	именно потому	1	1
1243	с аверинцев	1	1
1244	на другой	1	1
1245	всего лишь	7	1
1246	лишь что	1	1
1247	то ни	2	1
1248	с какой	3	1
1249	его творчества	1	1
1250	боли и	1	1
1251	таков был	1	1
1252	в ответ	3	1
1253	форме романа	1	1
1254	служит целям	1	1
1255	в городе	7	1
1256	рассказе она	1	1
1257	в детстве	1	1
1258	однако эта	1	1
1259	характера это	1	1
1260	своего времени	3	1
1261	что эта	1	1
1262	его художественной	2	1
1263	хотя в	1	1
1264	можно было	6	1
1265	в форме	2	1
1266	потребность в	2	1
1267	не обманывает	1	1
1268	в героях	1	1
1269	бы уже	1	1
1270	была не	1	1
1271	перед лицом	1	1
1272	сознания героя	2	1
1273	от своего	2	1
1274	то во	1	1
1275	ни о	3	1
1276	от страха	1	1
1277	на коленях	1	1
1278	причина этого	2	1
1279	также и	1	1
1280	что бы	2	1
1281	большей мере	1	1
1282	осознает свою	1	1
1283	характером и	1	1
1284	литературы и	1	1
1285	следует признать	1	1
1286	с удовольствием	1	1
1287	боли о	1	1
1288	или иное	1	1
1289	в иных	1	1
1290	произведение не	1	1
1291	на свое	1	1
1292	их и	1	1
1293	живой голос	1	1
1294	не раз	2	1
1295	порой и	2	1
1296	а тем	1	1
1297	я это	2	1
1298	класса а	1	1
1299	другой день	1	1
1300	на бумаге	1	1
