N	2gram	Voloshinov	TeoriaLi
296	ними и	1	2
297	во внешнем	12	2
298	при условии	1	2
299	– и	7	2
300	вытекает из	1	2
301	совершенно иной	2	2
302	к нему	9	2
303	высказывания –	2	2
304	на основе	3	2
305	но во	3	2
306	не всегда	4	2
307	сознания в	3	2
308	и больше	1	2
309	только на	4	2
310	может служить	1	2
311	о своем	1	2
312	и это	1	2
313	превращается в	2	2
314	времени и	1	2
315	в глаза	2	2
316	видим в	1	2
317	если мы	7	2
318	тем же	3	2
319	что она	5	2
320	для понимания	2	2
321	который в	1	2
322	до известной	1	2
323	здесь не	1	2
324	коем случае	1	2
325	– при	1	2
326	на котором	1	2
327	он и	2	2
328	только о	2	2
329	для такого	1	2
330	на время	1	2
331	жизни но	2	2
332	бы то	3	2
333	то в	2	2
334	что они	1	2
335	но на	1	2
336	рода и	1	2
337	основе своей	1	2
338	в коем	1	2
339	на вопрос	1	2
340	материала в	1	2
341	одной из	1	2
342	– переживание	1	2
343	я как	1	2
344	но от	1	2
345	ни было	2	2
346	внешнем мире	4	2
347	личности как	1	2
348	к нашему	1	2
349	внутренней и	4	2
350	в формах	1	2
351	для искусства	1	2
352	что такое	6	2
353	ее в	5	2
354	способность к	1	2
355	все это	12	2
356	мы легко	1	2
357	что и	5	2
358	у нас	3	2
359	не ограничивается	1	2
360	в европейской	1	2
361	с их	5	2
362	таком случае	4	2
363	у него	4	2
364	внешнего мира	2	2
365	высказывания не	1	2
366	от всех	3	2
367	искусства если	1	2
368	к чему	1	2
369	дело в	2	2
370	он оказывается	1	2
371	этих двух	3	2
372	на себя	3	2
373	в конце	2	2
374	я и	7	2
375	тому что	5	2
376	случае не	3	2
377	во внутренней	3	2
378	в какой	3	2
379	я не	4	2
380	восприниматься как	1	2
381	на фоне	1	2
382	– как	6	2
383	данный момент	1	2
384	зрения и	1	2
385	это было	2	2
386	в чем	9	2
387	делает его	1	2
388	здесь –	1	2
389	об этом	7	2
390	должен быть	2	2
391	частной жизни	1	2
392	жизни то	2	2
393	тем более	1	2
394	как система	2	2
395	из виду	1	2
396	могли бы	2	2
397	о себе	4	2
398	но как	2	2
399	при чтении	1	2
400	как уже	1	2
401	то ни	4	2
402	дело не	2	2
403	внешней речи	5	2
404	быть и	7	2
405	и существенно	1	2
406	к такой	1	2
407	в первом	2	2
408	но она	1	2
409	это переживание	1	2
410	одно и	1	2
411	и является	3	2
412	за пределы	10	2
413	таких случаях	2	2
414	человека и	6	2
415	его я	1	2
416	в большинстве	5	2
417	всей его	2	2
418	могла бы	1	2
419	так же	4	2
420	что может	5	2
421	и особенно	1	2
422	это делает	1	2
423	и прежде	7	2
424	как будто	1	2
425	в данный	1	2
426	события в	1	2
427	может и	1	2
428	случае это	1	2
429	чтобы не	2	2
430	мира с	1	2
431	при воспоминании	1	1
432	в особенности	1	1
433	с которыми	4	1
434	другой –	3	1
435	пределы всего	1	1
436	однако и	2	1
437	с я	1	1
438	все что	10	1
439	в тени	2	1
440	вступить в	2	1
441	случае в	2	1
442	можно говорить	1	1
443	это тот	1	1
444	не позволяет	2	1
445	разные формы	1	1
446	типа как	1	1
447	индивидуальной жизни	1	1
448	в хх	1	1
449	на первой	1	1
450	в случаях	1	1
451	своего собственного	1	1
452	его с	2	1
453	все люди	1	1
454	на ее	1	1
455	речи ибо	1	1
456	теперь в	1	1
457	дело с	1	1
458	в которую	1	1
459	ему о	1	1
460	можно назвать	1	1
461	и дает	1	1
462	не всякий	1	1
463	его за	1	1
464	оказывается не	2	1
465	а у	1	1
466	с врачом	1	1
467	думаю что	1	1
468	что это	5	1
469	что основной	1	1
470	с ним	14	1
471	это уже	3	1
472	тем как	1	1
473	оно становится	1	1
474	никак не	1	1
475	в другой	1	1
476	говорит о	3	1
477	те же	9	1
478	не как	2	1
479	и лучше	1	1
480	проникновения в	1	1
481	для восприятия	2	1
482	первых двух	1	1
483	в область	1	1
484	как основная	1	1
485	из того	2	1
486	и другими	1	1
487	в результате	3	1
488	быть может	1	1
489	противоречие с	2	1
490	до последнего	2	1
491	не бывает	1	1
492	целом ряде	1	1
493	между субъективной	1	1
494	с собой	1	1
495	ценность и	1	1
496	смысла в	1	1
497	этом как	1	1
498	в плоскости	1	1
499	для данного	1	1
500	в центре	3	1
501	со всеми	5	1
502	этого значения	1	1
503	нашей внешней	1	1
504	не сможет	3	1
505	должен был	1	1
506	их не	2	1
507	чтобы в	1	1
508	начинается с	1	1
509	читателя и	1	1
510	состав такого	1	1
511	к какому-нибудь	1	1
512	к искусству	1	1
513	все то	3	1
514	между всеми	1	1
515	сознание не	2	1
516	животного в	1	1
517	в собственном	4	1
518	субъективного я	1	1
519	в наших	1	1
520	жизнь в	2	1
521	таково в	1	1
522	мы говорим	1	1
523	любовь и	1	1
524	оно –	5	1
525	мысль о	1	1
526	значение в	3	1
527	в различные	1	1
528	тем что	1	1
529	от всего	1	1
530	одним словом	2	1
531	именно о	1	1
532	в составе	2	1
533	говорят о	1	1
534	каждая сторона	1	1
535	из всего	2	1
536	то время	1	1
537	если он	6	1
538	литературе как	1	1
539	и должен	1	1
540	меня в	1	1
541	по собственному	1	1
542	с тем	1	1
543	с не	1	1
544	широком и	1	1
545	отношений внешнего	1	1
546	необходимо для	1	1
547	к самому	1	1
548	психики но	2	1
549	с такими	1	1
550	что по	1	1
551	приходит в	2	1
552	нам уже	3	1
553	тому назад	2	1
554	с собою	1	1
555	все же	8	1
556	третий –	1	1
557	не приводит	1	1
558	майора ковалева	1	1
559	предмета и	2	1
560	не имеет	2	1
561	переживание уже	1	1
562	бы не	1	1
563	да и	2	1
564	другому человеку	3	1
565	зависимости от	4	1
566	в это	1	1
567	действительного не	1	1
568	– один	4	1
569	глазами другого	1	1
570	нет в	2	1
571	новой реальности	1	1
572	на первый	5	1
573	к объекту	2	1
574	по крайней	1	1
575	обратное влияние	2	1
576	жизни является	1	1
577	свое время	1	1
578	первый взгляд	1	1
579	с этим	8	1
580	все они	2	1
581	только одно	1	1
582	быть это	2	1
583	особенно для	1	1
584	и пути	1	1
585	на примере	1	1
586	которых можно	1	1
587	нам не	1	1
588	художественный образ	2	1
589	человек –	1	1
590	совершенно не	9	1
591	глубокий и	1	1
592	исходя из	1	1
593	со смертью	1	1
594	читатель не	1	1
595	не существует	4	1
596	шире и	1	1
597	ее к	1	1
598	мы рассмотрим	1	1
599	истории не	1	1
600	в котором	4	1
601	осуществляется в	1	1
602	из других	1	1
603	она же	1	1
604	зависит от	2	1
605	и пр	29	1
606	вопрос о	2	1
607	жизни когда	1	1
608	не представляет	1	1
609	о чем-то	1	1
610	своей собственной	1	1
611	– а	2	1
612	тех же	5	1
613	в динамике	1	1
614	то и	1	1
615	всех его	1	1
616	в сознание	10	1
617	всегда может	2	1
618	высказывания а	1	1
619	связана с	2	1
620	культуры –	2	1
621	наконец в	1	1
622	укажем на	1	1
623	и поэтому	2	1
624	этом пути	1	1
625	во многих	1	1
626	с нашим	1	1
627	имея в	1	1
628	– лишь	3	1
629	сознание в	1	1
630	время в	2	1
631	точно и	1	1
632	перейдем к	1	1
633	даже самых	2	1
634	слова и	4	1
635	с которой	1	1
636	хх веке	1	1
637	– у	1	1
638	с помощью	20	1
639	и теперь	2	1
640	жизни и	7	1
641	значение для	2	1
642	в противоречие	1	1
643	– являются	1	1
644	этот психологический	1	1
645	теми которые	1	1
646	в различных	2	1
647	и наиболее	1	1
648	на основании	5	1
649	а между	1	1
650	образом что	1	1
651	искусства этот	1	1
652	одно из	6	1
653	в мир	4	1
654	целый ряд	1	1
655	и до	5	1
656	принадлежит не	1	1
657	и те	5	1
658	что произведение	1	1
659	не что	1	1
660	в совершенно	3	1
661	и внутренней	1	1
662	в истории	4	1
663	всю полноту	1	1
664	и находит	1	1
665	например для	1	1
666	не перестанет	1	1
667	не так	3	1
668	при анализе	3	1
669	является как	1	1
670	в окружающей	1	1
671	миф –	1	1
672	действия и	1	1
673	еще большей	1	1
674	этого поведения	1	1
675	смысле –	1	1
676	каждая вещь	1	1
677	всего что	1	1
678	и тоже	1	1
679	между людьми	1	1
680	являются только	3	1
681	жизни по	3	1
682	в прошлом	2	1
683	и формы	1	1
684	на которые	4	1
685	этого мира	1	1
686	человеческого поведения	9	1
687	на одну	1	1
688	в терминологии	1	1
689	т.е не	1	1
690	из наиболее	3	1
691	человек должен	1	1
692	в комнате	1	1
693	без его	1	1
694	рассчитана на	1	1
695	и конкретном	1	1
696	его роли	2	1
697	настоящее время	1	1
698	в сфере	1	1
699	– тогда	1	1
700	во внешней	1	1
701	него не	1	1
702	затем в	1	1
703	и служит	2	1
704	говорящих и	1	1
705	же самых	2	1
706	той же	5	1
707	человеческая личность	1	1
708	совпасть с	1	1
709	над этим	1	1
710	но именно	2	1
711	до конца	7	1
712	что характерно	1	1
713	с нею	1	1
714	с этими	3	1
715	только во	1	1
716	только при	2	1
717	очень существенных	1	1
718	творчества все	1	1
719	в индивидуальную	5	1
720	нигде не	4	1
721	в одной	2	1
722	раз и	3	1
723	что все	7	1
724	объект и	1	1
725	то она	2	1
726	том же	1	1
727	все без	1	1
728	в сознании	3	1
729	как этого	2	1
730	бы никакого	1	1
731	момент в	1	1
732	одна из	4	1
733	всего к	3	1
734	его составе	1	1
735	и внутренняя	1	1
736	но если	2	1
737	процесс созидания	1	1
738	по поводу	5	1
739	культуры и	1	1
740	общения как	1	1
741	что даже	1	1
742	человеческой деятельности	1	1
743	по этой	1	1
744	нет никаких	1	1
745	к этим	2	1
746	по выражению	1	1
747	друг друга	2	1
748	совпадает со	1	1
749	все с	1	1
750	большей степени	1	1
751	ценностью и	1	1
752	которая характерна	1	1
753	в систему	4	1
754	они могут	1	1
755	в настоящее	1	1
756	которое должно	1	1
757	крайней мере	1	1
758	и становится	3	1
759	из них	7	1
760	едва ли	4	1
761	тот же	10	1
762	конечно с	3	1
763	характерные для	1	1
764	с иным	1	1
765	внимание и	1	1
766	друг другу	1	1
767	его можно	2	1
768	своего развития	1	1
769	– во	1	1
770	непосредственно с	1	1
771	себе самом	3	1
772	ближе к	1	1
773	читатель может	1	1
774	такое же	2	1
775	этом случае	1	1
776	в свое	1	1
777	обе стороны	2	1
778	к различным	1	1
779	или к	1	1
780	этой внутренней	1	1
781	мы видим	3	1
782	в более	5	1
783	имеют место	1	1
784	общения в	1	1
785	не поддается	3	1
786	объективной данности	1	1
787	так как	15	1
788	но этим	1	1
789	личности а	1	1
790	от его	1	1
791	что иное	1	1
792	под маской	1	1
793	они не	3	1
794	после того	1	1
795	различие между	1	1
796	но из	1	1
797	на язык	4	1
798	высказывания с	1	1
799	свою душу	1	1
800	должно быть	2	1
801	всех сторон	2	1
802	несколько иной	1	1
803	отказаться и	1	1
804	чем на	1	1
805	собой в	1	1
806	возникает в	1	1
807	общение с	1	1
808	данного высказывания	1	1
809	в состоянии	2	1
810	от первого	1	1
811	жизни человека	15	1
812	задолго до	1	1
813	объекта или	1	1
814	начала и	1	1
815	бытия не	1	1
816	судьба в	1	1
817	и чрезвычайно	1	1
818	жизни поэтому	1	1
819	переход к	1	1
820	художественной формы	2	1
821	мы конечно	3	1
822	души и	1	1
823	свободу и	1	1
824	и создал	1	1
825	не хозяин	1	1
826	для нас	2	1
827	и сама	2	1
828	с системой	1	1
829	и через	2	1
830	но был	1	1
831	века –	1	1
832	же явления	1	1
833	существенное изменение	1	1
834	из своих	1	1
835	требует от	1	1
836	смысл этой	1	1
837	сознания и	6	1
838	его сознание	1	1
839	в широком	2	1
840	не обладает	1	1
841	на которой	2	1
842	эти перемены	1	1
843	все их	1	1
844	слово в	1	1
845	весь мир	2	1
846	высшей ценностью	1	1
847	переживания и	1	1
848	реальности это	1	1
849	сказать не	2	1
850	в таких	4	1
851	не было	5	1
852	века и	1	1
853	бы для	1	1
854	отказаться от	2	1
855	утрачивает свою	1	1
856	и привлекает	1	1
857	не говорит	1	1
858	для других	1	1
859	чем человек	1	1
860	перед необходимостью	1	1
861	что его	1	1
862	но эта	1	1
863	на нее	1	1
864	о каком	2	1
865	по существу	1	1
866	позицию по	1	1
867	при одном	1	1
868	чем состоит	1	1
869	сознания но	1	1
870	по ту	4	1
871	– так	2	1
872	мы нигде	1	1
873	впрочем может	1	1
874	поведения ибо	1	1
875	не остается	3	1
876	и эстетический	1	1
877	простой и	1	1
878	борющихся сторон	1	1
879	мира а	1	1
880	с той	1	1
881	и без	1	1
882	долгое время	1	1
883	также в	2	1
884	человек в	1	1
885	смысла слова	1	1
886	большинстве случаев	6	1
887	всем своем	2	1
888	не есть	2	1
889	все виды	1	1
890	рядом с	2	1
891	над тем	1	1
892	при таком	1	1
893	познающего субъекта	1	1
894	сознания как	2	1
895	в ряду	1	1
896	ли не	1	1
897	как ее	2	1
898	от этого	2	1
899	зрения не	1	1
900	особенности в	1	1
901	и со	3	1
902	того и	1	1
903	именно эту	1	1
904	должно стать	1	1
905	в такой	2	1
906	остановимся на	1	1
907	– значение	1	1
908	делает ее	1	1
909	больше и	2	1
910	и глубже	1	1
911	его жизни	7	1
912	служит для	1	1
913	принимается за	1	1
914	в двух	1	1
915	лишь для	1	1
916	в условиях	3	1
917	себе и	3	1
918	точек зрения	1	1
919	в каждой	1	1
920	из этого	2	1
921	человека –	7	1
922	единство и	3	1
923	на себе	1	1
924	и строго	1	1
925	особенно в	1	1
926	матерью но	1	1
927	мотивов этого	1	1
928	принадлежат и	1	1
929	о своих	3	1
930	и другого	1	1
931	связаны с	2	1
932	бы в	2	1
933	на них	2	1
934	следующей главе	3	1
935	людей в	1	1
936	же как	2	1
937	что хотя	1	1
938	впечатление от	1	1
939	рождается не	1	1
940	остается в	3	1
941	в каждом	1	1
942	нее нет	1	1
943	проявляет себя	1	1
944	внешнего объекта	1	1
945	может иметь	1	1
946	– совпадение	1	1
947	человек как	1	1
948	со всех	1	1
949	сознания а	1	1
950	прошлого с	1	1
951	как ни	1	1
952	вырождается в	2	1
953	жизнь и	1	1
954	в своих	5	1
955	оно в	1	1
956	он ни	1	1
957	разрыв между	2	1
958	комплексов в	1	1
959	в поле	2	1
960	личность в	2	1
961	к окружающему	1	1
962	говорил о	1	1
963	сознание как	2	1
964	имен и	1	1
965	она не	6	1
966	опыта как	2	1
967	зрения в	1	1
968	другом и	1	1
969	не дает	4	1
970	не тот	4	1
971	ту же	1	1
972	совсем не	6	1
973	от содержания	1	1
974	но всегда	1	1
975	нельзя не	1	1
976	на всех	4	1
977	зрения у	1	1
978	человека как	2	1
979	чувства и	2	1
980	не более	1	1
981	говорит ему	1	1
982	или же	2	1
983	же типа	1	1
984	говорить об	2	1
985	является его	2	1
986	это по	1	1
987	в развитии	4	1
988	на чем	1	1
989	и может	4	1
990	бы они	1	1
991	оно и	8	1
992	и их	2	1
993	являются такими	1	1
994	можно было	1	1
995	др в	1	1
996	но только	1	1
997	иметь в	1	1
998	отдельных лиц	1	1
999	является одним	1	1
1000	ни одно	2	1
1001	– материал	1	1
1002	стороны и	1	1
1003	лежат в	2	1
1004	только то	5	1
1005	быть положен	1	1
1006	также и	2	1
1007	он –	5	1
1008	жеста и	1	1
1009	то или	2	1
1010	или иное	2	1
1011	означает что	1	1
1012	на свое	1	1
1013	когда мы	2	1
1014	еще на	1	1
1015	на это	3	1
1016	было бы	8	1
1017	например не	1	1
1018	– ее	1	1
1019	дает ему	1	1
1020	не по	1	1
1021	я это	1	1
1022	теоретической и	1	1
1023	так называемого	1	1
1024	в материальном	3	1
1025	же самое	2	1
1026	ту сторону	4	1
1027	он в	2	1
1028	так называемый	4	1
1029	как мы	18	1
1030	анализу и	2	1
1031	одного из	1	1
1032	общего с	1	1
1033	в понимании	1	1
1034	прошла в	1	1
1035	в зависимости	4	1
1036	которые в	1	1
1037	для этического	1	1
1038	когда они	1	1
1039	но прежде	1	1
1040	обратимся к	2	1
1041	как внутреннее	1	1
1042	свести к	3	1
1043	связи между	1	1
1044	материал из	1	1
1045	до смерти	1	1
1046	это ни	1	1
1047	даже если	2	1
1048	и от	3	1
1049	и есть	3	1
1050	по этому	1	1
1051	теми же	2	1
1052	же в	1	1
1053	бытия и	1	1
1054	к пониманию	1	1
1055	всю жизнь	2	1
1056	и поступки	2	1
1057	происходит в	1	1
1058	переживание не	1	1
1059	но я	1	1
1060	иной раз	1	1
1061	чаще всего	3	1
1062	на то	1	1
1063	себе самому	1	1
1064	бы ни	1	1
1065	поведения в	2	1
1066	нуждается в	3	1
1067	этом у	1	1
1068	степени и	1	1
1069	и только	6	1
1070	независимо от	3	1
1071	в него	2	1
1072	для этого	6	1
1073	таким же	1	1
1074	бы развернуть	1	1
1075	нет не	1	1
1076	и совершенно	1	1
1077	каждого из	1	1
1078	дело здесь	1	1
1079	являются наиболее	1	1
1080	есть не	1	1
1081	кажется что	1	1
1082	иное как	1	1
1083	себе а	1	1
1084	более того	7	1
1085	котором он	1	1
1086	для личности	1	1
