N	2gram	Propp_Isto	Russkaja
143	в другом	6	3
144	говорить о	1	3
145	приходит к	2	3
146	можно ли	1	3
147	знаем что	9	3
148	себя от	1	3
149	в большинстве	4	3
150	точке зрения	1	3
151	быть признан	1	3
152	она может	1	3
153	что для	1	3
154	главным образом	2	3
155	и во	1	3
156	при котором	1	3
157	том чтобы	2	3
158	одной из	6	3
159	из этого	3	3
160	он сам	1	3
161	и по	4	3
162	друг друга	2	3
163	из этих	2	3
164	для этого	3	3
165	всех этих	4	3
166	таким же	1	3
167	из них	5	3
168	того что	6	3
169	были бы	2	2
170	не так	2	2
171	от него	1	2
172	с уверенностью	1	2
173	в роде	1	2
174	именно на	2	2
175	общей связи	1	2
176	это потому	1	2
177	что такое	3	2
178	переносится на	1	2
179	зависит от	3	2
180	или нескольких	1	2
181	и вот	2	2
182	должна быть	5	2
183	к себе	2	2
184	время в	2	2
185	и должно	3	2
186	из всех	2	2
187	естественно что	1	2
188	от нас	1	2
189	с ним	3	2
190	в некоторых	4	2
191	для нас	17	2
192	на которой	2	2
193	ни в	2	2
194	в результате	2	2
195	они будут	1	2
196	там и	3	2
197	в этих	17	2
198	у него	5	2
199	по себе	4	2
200	их не	3	2
201	и даже	4	2
202	как акт	1	2
203	от друга	1	2
204	ее в	7	2
205	а во-вторых	1	2
206	к чему	4	2
207	или от	1	2
208	этом направлении	1	2
209	все эти	6	2
210	раз навсегда	1	2
211	на себя	2	2
212	указывает на	2	2
213	в таком	1	2
214	отношения к	2	2
215	тому что	1	2
216	ясно что	2	2
217	не подлежит	1	2
218	которой она	1	2
219	так часто	2	2
220	помнить что	1	2
221	их в	7	2
222	себя как	1	2
223	большинстве случаев	4	2
224	является не	2	2
225	и вместе	2	2
226	на эту	3	2
227	во главе	1	2
228	последнее время	1	2
229	только для	3	2
230	нисколько не	3	2
231	так же	18	2
232	друг от	1	2
233	если человек	1	2
234	в других	3	2
235	уже не	3	2
236	все члены	1	2
237	чтобы понять	3	2
238	работа по	1	2
239	с этим	5	2
240	остается в	1	2
241	его и	6	2
242	того или	1	2
243	совершенно не	1	2
244	мы можем	7	2
245	на этой	2	2
246	а с	4	2
247	за то	3	2
248	и более	3	2
249	в таких	4	2
250	в котором	5	2
251	и состоит	1	2
252	мы уже	7	2
253	она не	6	2
254	в течение	1	2
255	но даже	1	2
256	всем этим	1	2
257	это только	1	2
258	в ней	10	2
259	во многих	2	2
260	не играет	1	2
261	и тогда	3	2
262	их через	1	2
263	и тем	2	2
264	быть и	1	2
265	в частности	3	2
266	а не	18	2
267	но она	2	2
268	только на	2	2
269	речь идет	1	2
270	есть и	2	2
271	в силу	7	2
272	точно так	8	2
273	и что	14	2
274	не должен	8	2
275	стоять на	1	2
276	и тот	3	2
277	на основании	1	2
278	этого не	6	2
279	у других	1	2
280	в начале	3	2
281	по отношению	6	2
282	целый ряд	1	2
283	даже не	2	2
284	тем самым	2	2
285	этот вопрос	7	2
286	отметить что	1	2
287	состоит в	1	2
288	на это	3	2
289	центр тяжести	1	2
290	только с	4	2
291	бы его	2	2
292	друг другу	1	2
293	их к	1	2
294	приводят к	1	2
295	стоит только	1	2
296	даже если	1	2
297	и от	2	2
298	но в	13	2
299	и есть	5	2
300	по этому	2	2
301	так что	9	2
302	и о	1	2
303	за нее	1	2
304	значило бы	1	2
305	если они	1	2
306	как будто	7	2
307	всех народов	1	2
308	в области	2	2
309	этой роли	2	2
310	культурной жизни	1	2
311	или иного	1	2
312	но это	8	2
313	во время	5	2
314	не просто	5	2
315	сделать это	3	2
316	не можем	4	2
317	и наконец	5	2
318	вся эта	1	2
319	к нему	3	2
320	в советской	1	1
321	когда он	9	1
322	тем не	7	1
323	всего в	2	1
324	в тесном	1	1
325	этого и	1	1
326	том чем	1	1
327	связан с	4	1
328	сил которые	1	1
329	лишь тогда	1	1
330	общественное мнение	3	1
331	только не	1	1
332	изменение в	1	1
333	как это	6	1
334	поэтому что	1	1
335	ее и	1	1
336	производится в	2	1
337	еще одну	3	1
338	часто это	1	1
339	и многие	1	1
340	этой задачи	1	1
341	один из	10	1
342	свое желание	1	1
343	что у	3	1
344	и мы	2	1
345	в жертву	2	1
346	за ним	1	1
347	если его	1	1
348	ничем не	2	1
349	все элементы	1	1
350	а наоборот	1	1
351	же и	3	1
352	они не	8	1
353	но из	1	1
354	сравнению со	1	1
355	себе представить	1	1
356	он непременно	1	1
357	и материал	1	1
358	а по	3	1
359	это будет	1	1
360	роль и	1	1
361	эта не	1	1
362	нас не	3	1
363	которая в	1	1
364	отношению к	6	1
365	даже к	1	1
366	других и	1	1
367	которых мы	1	1
368	мы не	12	1
369	это особенно	1	1
370	что значит	1	1
371	в состоянии	2	1
372	из таких	2	1
373	это не	8	1
374	он как	1	1
375	для всякого	1	1
376	которые на	2	1
377	мы знаем	10	1
378	в себя	2	1
379	есть общая	1	1
380	можно назвать	3	1
381	оно будет	1	1
382	даже в	5	1
383	была бы	2	1
384	вопроса необходимо	2	1
385	прийти к	1	1
386	освободиться от	1	1
387	от которого	1	1
388	переносится в	1	1
389	ни было	2	1
390	уже знаем	3	1
391	бы на	1	1
392	чрезвычайно разнообразны	1	1
393	человек с	1	1
394	в разных	2	1
395	подлежит никакому	1	1
396	а это	1	1
397	чтобы стать	1	1
398	этом отношении	1	1
399	многие из	1	1
400	что при	3	1
401	в сущности	2	1
402	в ее	2	1
403	с некоторым	1	1
404	никакому сомнению	1	1
405	эти задачи	1	1
406	так и	13	1
407	следить за	1	1
408	он на	1	1
409	привести к	3	1
410	мало того	1	1
411	те же	1	1
412	бы привести	2	1
413	и говорить	1	1
414	делать в	1	1
415	о которой	1	1
416	в область	4	1
417	мы в	4	1
418	и за	1	1
419	то самое	1	1
420	в полном	1	1
421	в тот	3	1
422	остановиться на	1	1
423	не хочет	1	1
424	в общей	1	1
425	не меняется	1	1
426	они в	1	1
427	не столько	1	1
428	с другими	2	1
429	с определенным	1	1
430	силу и	2	1
431	с исторической	1	1
432	но этого	1	1
433	в догматах	1	1
434	борьбы с	2	1
435	смысле этого	2	1
436	духовной культуры	1	1
437	них то	1	1
438	в русском	2	1
439	но на	1	1
440	не на	2	1
441	нас от	1	1
442	тому же	1	1
443	там в	1	1
444	содержат в	1	1
445	совершенно ясно	3	1
446	а на	1	1
447	связь с	8	1
448	или для	1	1
449	что ни	1	1
450	по пути	2	1
451	он имеет	2	1
452	или не	1	1
453	только она	1	1
454	здесь мы	9	1
455	на которых	1	1
456	в которой	2	1
457	и представления	1	1
458	и некоторые	1	1
459	как видно	1	1
460	другой вид	1	1
461	наталкиваемся на	2	1
462	что к	1	1
463	переворот во	1	1
464	играет роли	1	1
465	с ней	2	1
466	то к	1	1
467	от этих	2	1
468	что по	1	1
469	это положение	2	1
470	он вправе	1	1
471	показать что	2	1
472	новую историческую	1	1
473	дело в	3	1
474	мысль о	2	1
475	без этой	1	1
476	о своей	1	1
477	которые как	1	1
478	нами не	1	1
479	что не	2	1
480	они их	1	1
481	в эпоху	2	1
482	и другое	2	1
483	исходят из	1	1
484	а если	2	1
485	а то	2	1
486	этот тип	1	1
487	из всего	1	1
488	и будет	1	1
489	превращается в	4	1
490	представление о	3	1
491	к другим	1	1
492	здесь же	2	1
493	здесь дело	1	1
494	пор мы	4	1
495	если он	1	1
496	или мы	1	1
497	в жизни	2	1
498	понимать как	1	1
499	с одним	4	1
500	каждого элемента	1	1
501	тем же	1	1
502	из тех	1	1
503	она и	2	1
504	связаны друг	2	1
505	в связи	7	1
506	мы теперь	1	1
507	с ними	2	1
508	этой цели	1	1
509	нее он	1	1
510	завело бы	1	1
511	же как	7	1
512	но по	3	1
513	или даже	3	1
514	положение по	1	1
515	только то	1	1
516	между прочим	3	1
517	же остается	1	1
518	при ближайшем	1	1
519	в одно	1	1
520	и вопрос	1	1
521	момент и	1	1
522	но когда	1	1
523	другом месте	2	1
524	при таком	2	1
525	в которых	2	1
526	есть только	3	1
527	однако это	3	1
528	народов это	1	1
529	противном случае	1	1
530	себя к	1	1
531	собой не	1	1
532	роль в	3	1
533	не менее	7	1
534	этим самым	1	1
535	этого слова	1	1
536	перед собой	1	1
537	особое значение	1	1
538	быть назван	2	1
539	от этого	2	1
540	по своему	1	1
541	весь ход	2	1
542	этого вопроса	3	1
543	бы не	1	1
544	в истории	2	1
545	в такой	2	1
546	к какому	1	1
547	свою особую	1	1
548	со своей	1	1
549	необходимо иметь	1	1
550	или что	1	1
551	стоят на	1	1
552	если этот	1	1
553	дело так	1	1
554	должно было	4	1
555	через них	1	1
556	в свете	4	1
557	войти в	2	1
558	встречается у	1	1
559	вследствие этого	2	1
560	есть то	1	1
561	на точку	1	1
562	и это	2	1
563	в сторону	1	1
564	а только	3	1
565	в обстановке	1	1
566	она отвечает	1	1
567	об этом	11	1
568	должен быть	3	1
569	на себе	1	1
570	так например	7	1
571	сейчас же	1	1
572	и у	1	1
573	как только	1	1
574	вовсе не	3	1
575	могло бы	1	1
576	на первый	2	1
577	не трудно	1	1
578	в одной	3	1
579	на такое	1	1
580	человека а	1	1
581	земле что	1	1
582	перед нами	5	1
583	из области	1	1
584	связано с	2	1
585	особенно часто	3	1
586	бы в	2	1
587	на них	2	1
588	в азиатских	1	1
589	первый взгляд	2	1
590	что хотя	1	1
591	что эти	5	1
592	права и	1	1
593	у которых	1	1
594	у этих	1	1
595	это и	1	1
596	еще и	2	1
597	но можно	2	1
598	может иметь	2	1
599	но все	9	1
600	нее все	1	1
601	человека в	1	1
602	но как	2	1
603	и труден	1	1
604	и эти	4	1
605	это конечно	3	1
606	и других	1	1
607	какой это	1	1
608	в полной	1	1
609	бы к	1	1
610	на звание	1	1
611	в основе	4	1
612	не учитывать	1	1
613	бы показать	1	1
614	с самого	4	1
615	по которому	1	1
616	естественно поэтому	1	1
617	все три	1	1
618	следовало бы	3	1
619	в очень	4	1
620	тех же	1	1
621	сейчас не	1	1
622	но ведь	1	1
623	в европе	1	1
624	мы рассмотрели	1	1
625	нельзя было	1	1
626	и народов	1	1
627	он был	3	1
628	это как	1	1
629	должны себе	1	1
630	то и	2	1
631	такие люди	1	1
632	чем то	1	1
633	дух на	1	1
634	представления о	8	1
635	иногда такое	1	1
636	входит в	1	1
637	ни один	8	1
638	себе но	1	1
639	связь и	1	1
640	не видят	4	1
641	также и	3	1
642	ту же	1	1
643	по сравнению	1	1
644	однако если	1	1
645	то нужно	1	1
646	многих случаях	1	1
647	не по	2	1
648	быть не	2	1
649	вступление в	2	1
650	это для	2	1
651	не должны	1	1
652	не всегда	9	1
653	всякое явление	1	1
654	же у	1	1
655	значение и	2	1
656	не сам	2	1
657	было только	1	1
658	явствует что	1	1
659	остается только	1	1
660	можно но	1	1
661	только тогда	1	1
662	имеет в	1	1
663	не интересуют	1	1
664	оно и	2	1
665	она там	2	1
666	по возможности	1	1
667	и вся	1	1
668	или иных	1	1
669	и их	4	1
670	что эта	3	1
671	на его	2	1
672	народов у	1	1
673	хотя в	3	1
674	видеть что	2	1
675	отказ от	2	1
676	не могла	2	1
677	и когда	4	1
678	что данный	2	1
679	на одну	1	1
680	также может	1	1
681	иметь в	2	1
682	задачи и	1	1
683	ее с	1	1
684	мы хотим	2	1
685	но дело	2	1
686	значительной степени	1	1
687	стороны и	1	1
688	дать ему	2	1
689	так должно	1	1
690	что ее	2	1
691	как оно	3	1
692	по своей	2	1
693	перед этими	2	1
694	этих случаях	11	1
695	в семье	1	1
696	это завело	1	1
697	это значило	1	1
698	самого начала	4	1
699	должны были	9	1
700	им в	1	1
701	их и	1	1
702	таит в	1	1
703	еще на	1	1
704	именно из	1	1
705	он еще	1	1
706	всего этого	1	1
707	а вы	1	1
708	могла бы	3	1
709	в данной	2	1
710	на ней	1	1
711	с ее	2	1
712	с другой	8	1
713	с большой	1	1
714	как мы	3	1
715	в прошлом	2	1
716	известной степени	1	1
717	что дает	1	1
718	его себе	1	1
719	к ним	4	1
720	же самое	3	1
721	может ли	1	1
722	роли не	1	1
723	к ней	3	1
724	явление в	1	1
725	с людьми	1	1
726	со своими	1	1
727	а самый	1	1
728	одного из	1	1
729	природы и	1	1
730	что во	1	1
731	у всех	1	1
732	если мы	4	1
733	чтобы они	2	1
734	тот кто	3	1
735	мог бы	3	1
736	от которой	1	1
737	в силе	1	1
738	видя что	1	1
739	могут быть	5	1
740	виде и	1	1
741	духом и	1	1
742	именно так	2	1
743	и все	1	1
744	в семью	1	1
745	до конца	1	1
746	на него	7	1
747	к которому	5	1
748	этой действительности	1	1
749	должны быть	4	1
750	может оказаться	3	1
751	только при	1	1
752	меняется когда	1	1
753	в новую	1	1
754	не знаем	3	1
755	в зависимости	3	1
756	образом в	2	1
757	столь же	2	1
758	это делалось	1	1
759	на этот	2	1
760	также как	1	1
761	он может	2	1
762	они сами	2	1
763	чтобы все	1	1
764	исходит из	3	1
765	такой же	2	1
766	другим способом	1	1
767	происходит в	3	1
768	и прежде	1	1
769	все виды	1	1
770	чтобы освободиться	1	1
771	чаще всего	1	1
772	же мы	1	1
773	до известной	1	1
774	или перед	1	1
775	осуществление этих	1	1
776	об этой	2	1
777	именно с	1	1
778	видно из	2	1
779	важно отметить	2	1
780	оно может	2	1
781	в царстве	1	1
782	всем мире	1	1
783	к этому	2	1
784	тех или	1	1
785	в противном	1	1
786	и духовный	1	1
787	оказывается что	1	1
788	для достижения	1	1
789	себе еще	1	1
790	ему подобных	1	1
791	надо было	1	1
792	происходит при	1	1
793	и живет	1	1
794	воздействия на	1	1
795	связаны с	1	1
796	для чего	1	1
797	к своей	1	1
798	у себя	2	1
799	был вполне	1	1
800	от степени	2	1
801	точка зрения	2	1
802	нас может	1	1
803	в самой	1	1
804	имеет свою	2	1
805	в один	1	1
806	дает ему	2	1
807	он с	1	1
808	уверен в	1	1
809	случае когда	1	1
810	гораздо труднее	1	1
811	быта и	1	1
812	это отнюдь	1	1
813	найти в	1	1
814	что на	1	1
815	есть не	2	1
816	где мы	1	1
817	они были	1	1
818	иное как	3	1
819	никак не	1	1
820	и ничего	1	1
821	к каким	1	1
