N	2gram	Vygotskiy_	Problema
125	на самом	9	24
126	тем более	1	24
127	в нашем	3	24
128	не имеет	2	24
129	по своему	1	23
130	на то	27	23
131	при этом	11	23
132	тут же	1	23
133	в качестве	2	23
134	конце концов	6	23
135	а только	1	23
136	то и	1	23
137	мы находим	2	23
138	есть не	7	23
139	и к	5	22
140	только на	4	22
141	никогда не	15	22
142	и является	2	22
143	всех этих	3	22
144	нет ничего	1	22
145	сам по	4	22
146	его в	2	22
147	и от	2	22
148	и есть	7	22
149	и если	13	22
150	что и	11	22
151	другими словами	1	22
152	в самом	18	21
153	сама по	3	21
154	что всякий	2	21
155	мы должны	10	21
156	и ее	1	21
157	говорить о	1	21
158	а также	1	21
159	и без	1	21
160	и только	5	21
161	именно в	9	20
162	для того	45	20
163	но как	3	20
164	можно было	6	20
165	и потому	8	20
166	о чем	4	20
167	тем что	8	20
168	несмотря на	5	20
169	или в	6	20
170	это значит	2	19
171	кроме того	1	19
172	в них	7	19
173	с ним	4	19
174	самом деле	17	19
175	в каком	7	19
176	но если	3	19
177	того или	1	19
178	есть знак	1	19
179	то это	6	19
180	уже в	7	19
181	то в	1	19
182	в отношении	2	19
183	но только	3	19
184	этом смысле	4	19
185	он не	10	19
186	это есть	3	19
187	если не	2	19
188	если бы	21	19
189	как в	4	19
190	жизни и	8	19
191	в этих	3	18
192	того же	5	18
193	не было	2	18
194	не будет	3	18
195	и ни	4	18
196	мы и	2	18
197	не существует	3	18
198	в ее	3	18
199	того чтобы	43	18
200	в ней	5	18
201	без всякого	3	17
202	что они	11	17
203	во всех	6	17
204	значение и	2	17
205	но уже	2	17
206	и здесь	11	17
207	пока еще	1	17
208	гораздо более	3	17
209	мы уже	7	17
210	совсем не	3	17
211	ни о	2	17
212	что здесь	3	17
213	это и	7	17
214	совершенно не	11	17
215	что она	10	16
216	будто бы	3	16
217	как это	16	16
218	и вовсе	1	16
219	художественного произведения	3	16
220	же в	3	16
221	для этого	12	16
222	но все	5	16
223	в одно	1	16
224	к тому	12	16
225	но даже	1	16
226	между собою	1	16
227	далеко не	4	16
228	и сам	1	15
229	казалось бы	11	15
230	с этим	4	15
231	в чем	1	15
232	в той	3	15
233	у него	9	15
234	что не	5	15
235	общего с	1	15
236	и более	1	15
237	здесь в	2	15
238	в частности	6	15
239	искусства и	8	14
240	людей и	1	14
241	что все	12	14
242	сих пор	9	14
243	только о	2	14
244	не так	4	14
245	этом случае	2	14
246	нас не	2	14
247	все равно	3	14
248	в котором	5	14
249	говорит о	5	14
250	нас в	2	14
251	до сих	9	14
252	не что	2	14
253	то ни	1	14
254	за пределы	1	14
255	что иное	2	14
256	нет никакой	2	14
257	иное как	2	14
258	из них	7	13
259	тому что	11	13
260	из этого	7	13
261	сами по	2	13
262	ни на	3	13
263	бы и	1	13
264	только при	1	13
265	мы имеем	10	13
266	в их	3	13
267	всегда есть	1	13
268	или даже	1	13
269	в области	2	13
270	который в	1	13
271	уже давно	4	13
272	в других	1	13
273	иной раз	1	13
274	или иного	1	13
275	учение о	1	13
276	мы в	3	13
277	те или	1	13
278	дело в	4	13
279	на земле	1	12
280	в другом	3	12
281	он сам	1	12
282	с одной	15	12
283	в которой	4	12
284	каком случае	1	12
285	время как	5	12
286	в самой	1	12
287	и можно	2	12
288	для них	1	12
289	то время	4	12
290	на первый	2	12
291	является только	1	12
292	каждый раз	1	12
293	в начале	1	12
294	и очень	5	12
295	или по	1	12
296	не являются	1	12
297	что этот	3	12
298	в басне	2	12
299	в смысле	1	12
300	что это	15	12
301	но именно	1	12
302	нисколько не	3	12
303	не говоря	1	12
304	в целом	7	12
305	бы то	1	11
306	о которых	3	11
307	и следовательно	3	11
308	могли бы	6	11
309	нет никакого	2	11
310	тот же	5	11
311	как именно	1	11
312	и другое	6	11
313	одной стороны	15	11
314	оказывается что	2	11
315	у пушкина	1	11
316	том или	1	11
317	по поводу	6	11
318	к нему	1	11
319	только не	5	11
320	не о	1	11
321	что его	2	11
322	не могут	4	11
323	и у	1	11
324	мы говорим	1	11
325	заключается в	13	11
326	в истории	1	11
327	и во	2	11
328	указание на	1	11
329	вообще не	1	11
330	в искусстве	12	11
331	и их	3	11
332	в нашей	5	11
333	по этому	5	11
334	более или	1	10
335	есть то	2	10
336	что у	7	10
337	на том	4	10
338	но он	6	10
339	что для	6	10
340	один из	9	10
341	от нас	2	10
342	бы не	1	10
343	художественное произведение	5	10
344	то или	1	10
345	что оно	12	10
346	однако это	1	10
347	очень много	1	10
348	в одном	5	10
349	и которые	1	10
350	представление о	1	10
351	отличается от	4	10
352	которые мы	1	10
353	все время	44	10
354	не то	4	10
355	в заключение	1	10
356	это будет	2	10
357	действительности но	1	10
358	быть только	1	10
359	он в	3	10
360	однако в	1	10
361	из которых	5	10
362	состоит из	1	10
363	относится к	2	10
364	внимание на	4	10
365	или менее	1	10
366	быть и	2	10
367	только то	1	10
368	слова и	2	10
369	и другие	3	9
370	что если	9	9
371	с собой	3	9
372	в своих	9	9
373	их в	4	9
374	вопрос о	6	9
375	нет и	2	9
376	что даже	3	9
377	представить себе	2	9
378	именно как	1	9
379	в тех	3	9
380	тогда когда	1	9
381	в которых	4	9
382	о котором	9	9
383	то он	2	9
384	в трагедии	21	9
385	и искусства	1	9
386	д и	1	9
387	того как	4	9
388	но эта	1	9
389	она не	1	9
390	этому поводу	4	9
391	которые в	2	9
392	находим в	1	9
393	в жизни	2	9
394	в художественном	4	9
395	только для	2	9
396	вообще и	1	9
397	обратить внимание	2	9
398	то с	1	9
399	бы в	7	9
400	не был	1	9
401	мы говорили	4	9
402	литературы и	2	9
403	был бы	8	9
404	поэтому и	1	9
405	здесь мы	2	9
406	с ней	1	9
407	хотелось бы	1	9
408	а может	1	9
409	и до	4	9
410	что тут	2	9
411	это было	4	9
412	жизнь и	2	9
413	как же	1	9
414	идет речь	3	9
415	и наконец	5	9
416	во всем	3	8
417	является в	2	8
418	только что	11	8
419	с этой	5	8
420	является для	1	8
421	мы считаем	1	8
422	говорится о	2	8
423	или вернее	4	8
424	он был	3	8
425	нас и	2	8
426	трактуется как	1	8
427	конечно не	3	8
428	тем же	3	8
429	что при	5	8
430	но для	1	8
431	от этого	1	8
432	между собой	2	8
433	иметь в	3	8
434	с ее	1	8
435	и самый	2	8
436	к сожалению	2	8
437	и при	3	8
438	к его	2	8
439	никто не	4	8
440	из этих	4	8
441	только с	3	8
442	только потому	1	8
443	для искусства	1	8
444	значение в	1	8
445	мы будем	3	8
446	если и	1	8
447	бы мы	7	8
448	на его	4	8
449	не все	3	8
450	еще в	2	8
451	мы сейчас	4	8
452	идея и	1	8
453	вплоть до	1	8
454	были бы	3	8
455	которые не	2	8
456	как они	3	8
457	как только	5	8
458	и нет	1	8
459	если в	1	8
460	и он	7	8
461	здесь нет	1	8
462	ни было	1	8
463	но ведь	2	8
464	себе и	4	8
465	если же	3	8
466	которое мы	3	8
467	в силу	3	8
468	и этот	2	8
469	это уже	1	8
470	том как	1	8
471	это то	1	8
472	он есть	1	8
473	в сознании	2	8
474	для него	5	8
475	в г	1	8
476	а то	1	8
477	с самого	5	8
478	как он	6	8
479	нас выше	1	8
480	даже в	2	7
481	его от	1	7
482	но что	3	7
483	во все	4	7
484	мы все	8	7
485	не обязательно	1	7
486	мы ни	1	7
487	что их	2	7
488	но никак	2	7
489	в значительной	1	7
490	она есть	2	7
491	меньше всего	4	7
492	а с	7	7
493	или иные	1	7
494	или иное	1	7
495	не раз	2	7
496	его как	1	7
497	для чего	4	7
498	уже с	2	7
499	жизни а	2	7
500	оно не	2	7
501	виде как	1	7
502	к другому	2	7
503	и поэтому	4	7
504	это только	5	7
505	чем не	2	7
506	одной из	2	7
507	на этот	7	7
508	находятся в	4	7
509	мы могли	5	7
510	была бы	4	7
511	в такой	1	7
512	с полным	1	7
513	это в	5	7
514	не можем	8	7
515	что на	6	7
516	еще более	2	7
517	он является	2	7
518	в это	2	7
519	на этой	1	7
520	не прямо	1	7
521	уже о	1	7
522	значительной мере	1	7
523	и значение	1	7
524	самого начала	5	7
525	никакой возможности	3	7
526	по преимуществу	2	7
527	тому же	4	7
528	на тот	1	7
529	же как	4	7
530	такого же	2	7
531	которая является	1	7
532	определенным образом	1	7
533	даже не	1	7
534	образы и	1	7
535	нашего исследования	1	7
536	и который	1	7
537	не на	1	7
538	учения о	3	7
539	и так	4	7
540	все они	2	7
541	в основе	9	7
542	сейчас мы	1	7
543	большей частью	1	7
544	времени и	5	7
545	друг друга	1	7
546	хотели бы	1	7
547	мы возьмем	1	7
548	этой области	1	7
549	ее в	2	7
550	же не	2	7
551	тут и	1	7
552	в какой	5	7
553	что касается	4	7
554	и значения	1	7
555	с которыми	1	6
556	не как	3	6
557	что слово	1	6
558	именно он	2	6
559	уже на	1	6
560	предмета и	1	6
561	в действительности	2	6
562	с самой	1	6
563	имеем в	1	6
564	на него	4	6
565	что именно	7	6
566	самое большее	1	6
567	до конца	7	6
568	есть просто	1	6
569	после этого	1	6
570	но когда	1	6
571	и речи	1	6
572	по своей	1	6
573	мы еще	2	6
574	заставляет нас	6	6
575	это совершенно	4	6
576	в него	5	6
577	под этим	1	6
578	есть тоже	1	6
579	отношения к	2	6
580	том смысле	1	6
581	этот вопрос	6	6
582	зависимости от	9	6
583	но оно	1	6
584	в отдельности	1	6
585	и уже	4	6
586	с которой	2	6
587	именно на	6	6
588	природы и	1	6
589	могут быть	8	6
590	то мы	2	6
591	и всегда	1	6
592	этого произведения	1	6
593	необходимо чтобы	2	6
594	независимо от	1	6
595	и может	3	6
596	но она	3	6
597	к ней	3	6
598	ведь и	1	6
599	дело здесь	2	6
600	если он	2	6
601	одновременно и	1	6
602	даже до	1	6
603	гораздо больше	1	6
604	нам представляется	2	6
605	и того	2	6
606	как на	15	6
607	в зависимости	7	6
608	не мог	1	6
609	не знает	2	6
610	что под	1	6
611	этих образов	1	6
612	который является	1	6
613	содержания и	4	6
614	бы быть	1	6
615	же мы	3	6
616	во время	4	6
617	как таковой	1	6
618	из тех	1	6
619	в известном	2	6
620	ни к	1	6
621	этой трагедии	5	6
622	и той	4	6
623	этого слова	1	6
624	с его	6	6
625	одним и	3	6
626	этом отношении	3	6
627	без всяких	1	6
628	по существу	4	6
629	с той	2	6
630	для которого	1	6
631	только к	1	6
632	первый план	3	6
633	которую мы	2	6
634	в теории	2	6
635	мы его	1	6
636	когда он	10	6
637	факт что	8	6
638	стороны и	5	6
639	все другие	3	6
640	ли в	1	6
641	само по	3	6
642	не к	1	6
643	часто даже	1	5
644	от одного	2	5
645	вот что	2	5
646	из самых	3	5
647	или на	2	5
648	к самому	3	5
649	есть тот	1	5
650	или ином	1	5
651	другое дело	1	5
652	и пусть	1	5
653	в противоположность	3	5
654	это же	2	5
655	и когда	12	5
656	то чтобы	1	5
657	к этому	5	5
658	виде и	2	5
659	которого он	2	5
660	не больше	3	5
661	обстоятельство что	2	5
662	по одному	1	5
663	в каждом	2	5
664	если оно	1	5
665	и чтобы	3	5
666	одно и	3	5
667	чем больше	3	5
668	и тот	2	5
669	и хотя	3	5
670	между тем	4	5
671	нам кажется	6	5
672	мы видели	2	5
673	его на	2	5
674	сводится к	7	5
675	подобно тому	1	5
676	нам в	1	5
677	о самом	1	5
678	мы начинаем	1	5
679	ничем не	1	5
680	тех пор	2	5
681	и вся	4	5
682	это ясно	1	5
683	если только	4	5
684	часто и	1	5
685	он должен	8	5
686	из отдельных	1	5
687	для всякого	1	5
688	что может	2	5
689	о нем	3	5
690	что с	8	5
691	самой этой	1	5
692	раз в	4	5
693	что ни	4	5
694	том виде	1	5
695	которые как	1	5
696	с теми	3	5
697	мы теперь	1	5
698	чем мы	1	5
699	по его	5	5
700	с первого	1	5
701	себе что	1	5
702	человека в	3	5
703	этой теории	2	5
704	человека из	1	5
705	мы бы	1	5
706	уже во	2	5
707	все что	1	5
708	оказывается не	1	5
709	из всех	1	5
710	нами в	2	5
711	в собственном	2	5
712	когда в	2	5
713	больше чем	3	5
714	которой он	1	5
715	в каких	2	5
716	во многих	1	5
717	с большим	1	5
718	с этими	1	5
719	себя в	4	5
720	том чтобы	7	5
721	должно быть	6	5
722	но еще	3	5
723	по мнению	6	5
724	за то	3	5
725	от тех	1	5
726	во внимание	5	5
727	одним из	1	5
728	себе не	2	5
729	одна из	6	5
730	в свете	1	5
731	чтобы понять	3	5
732	для его	2	5
733	что эта	8	5
734	хотя в	1	5
735	в нее	3	5
736	какой мере	1	5
737	стороны это	1	5
738	бы его	3	5
739	о его	1	5
740	там где	6	5
741	есть как	2	5
742	собственном смысле	2	5
743	образом и	3	5
744	как говорят	1	5
745	в наших	1	5
746	всякий художественный	1	5
747	существует и	1	5
748	можно даже	1	5
749	без которых	1	5
750	знает что	2	5
751	которая не	1	5
752	здесь и	1	5
753	говорится что	2	5
754	нет ни	4	5
755	они не	3	5
756	не для	4	5
757	но по	1	5
758	говорили выше	2	5
759	он говорит	5	5
760	тотчас же	1	5
761	его не	2	5
762	тому как	3	5
763	в пределах	3	5
764	от того	6	5
765	которые тоже	1	5
766	отношение к	1	5
767	тот кто	1	5
768	только по	1	5
769	и прежде	1	5
770	к другу	5	4
771	чем оно	1	4
772	тем как	2	4
773	думается что	4	4
774	на нас	1	4
775	не хочет	1	4
776	ни одна	2	4
777	к другим	2	4
778	на эту	1	4
779	является то	2	4
780	но мы	4	4
781	так например	5	4
782	действительность и	1	4
783	не могли	4	4
784	ничто не	1	4
785	о них	2	4
786	о самой	2	4
787	если иметь	1	4
788	бесконечное число	1	4
789	в контексте	1	4
790	просто в	2	4
791	теории и	1	4
792	трагедии и	5	4
793	вернее сказать	3	4
794	на котором	1	4
795	как нам	2	4
796	время и	1	4
797	она в	1	4
798	именно для	1	4
799	для своего	2	4
800	одно из	1	4
801	бы что	2	4
802	и всю	1	4
803	человек и	1	4
804	больше и	1	4
805	в эту	2	4
806	под влиянием	3	4
807	в русской	1	4
808	же оказывается	1	4
809	где же	1	4
810	тем и	1	4
811	совершенно неверно	1	4
812	а является	1	4
813	этой драме	2	4
814	что во	1	4
815	что только	1	4
816	себе как	1	4
817	в одну	1	4
818	любви и	3	4
819	от нее	2	4
820	и самое	1	4
821	друг к	5	4
822	и должны	1	4
823	он только	3	4
824	с такой	5	4
825	что никакой	2	4
826	же самой	1	4
827	для нашего	1	4
828	смысла и	1	4
829	с целью	1	4
830	совершенно правильно	3	4
831	можно назвать	1	4
832	и они	1	4
833	для каждого	1	4
834	это время	1	4
835	нет в	2	4
836	в свою	3	4
837	не быть	1	4
838	для нее	1	4
839	я в	1	4
840	что такая	1	4
841	указывают на	1	4
842	той же	6	4
843	начиная с	1	4
844	именно то	5	4
845	и значит	1	4
846	это просто	1	4
847	у них	1	4
848	указанием на	1	4
849	он как	2	4
850	от своих	1	4
851	и вы	1	4
852	на нее	2	4
853	это возможно	2	4
854	нас к	1	4
855	бы нам	2	4
856	на одном	5	4
857	отличие от	3	4
858	выше в	1	4
859	но всегда	1	4
860	то обстоятельство	2	4
861	и времени	2	4
862	эту тему	1	4
863	это можно	1	4
864	или другими	1	4
865	в каком-то	2	4
866	мы сказали	2	4
867	от него	5	4
868	новое и	1	4
869	эта теория	6	4
870	к этой	2	4
871	дело с	5	4
872	остановиться на	1	4
873	требует от	1	4
874	и просто	3	4
875	равно как	2	4
876	за ним	3	4
877	например в	2	4
878	в корне	2	4
879	мы только	3	4
880	переходит в	1	4
881	нельзя было	2	4
882	мы увидим	11	4
883	в глаза	2	4
884	конечно и	1	4
885	но они	2	4
886	его именно	1	4
887	образа и	1	4
888	должен быть	3	4
889	наряду с	1	4
890	для ее	4	4
891	имеем дело	1	4
892	ее не	2	4
893	сейчас в	1	4
894	она и	1	4
895	и всей	1	4
896	то для	1	4
897	здесь уже	2	4
898	это мы	2	4
899	которое в	2	4
900	и она	1	4
901	художественном произведении	3	4
902	от одной	1	4
903	без которого	2	4
904	виде так	1	4
905	и всякого	1	4
906	могло бы	4	4
907	но к	1	4
908	вопроса о	2	4
909	бы к	1	4
910	именно потому	4	4
911	и художественным	1	4
912	кажется что	2	4
913	на который	1	4
914	мы называем	2	4
915	и никогда	1	4
916	и каждый	2	4
917	и др	2	4
918	с чем	3	4
919	с которым	5	4
920	бы оно	1	4
921	для людей	1	4
922	а как	3	4
923	которого мы	3	4
924	которых мы	5	4
925	в сущности	14	4
926	от другого	1	4
927	другое что	1	4
928	этой точки	3	4
929	если это	4	4
930	случае нельзя	1	4
931	себя и	3	4
932	друг от	2	4
933	сознании и	1	4
934	не потому	2	4
935	из него	1	4
936	только тем	1	4
937	мог бы	3	4
938	их с	1	4
939	эти категории	1	4
940	дает нам	2	4
941	и за	4	4
942	который бы	1	4
943	бы на	2	4
944	со своим	2	4
945	чем он	1	4
946	от друга	2	4
947	самые разнообразные	1	4
948	и которая	1	4
949	в ту	2	4
950	то этот	1	4
951	при таком	4	4
952	перед собой	1	4
953	войти в	1	4
954	для нашей	2	4
955	что эти	4	4
956	они все	1	4
957	что от	2	4
958	до тех	2	4
959	в разных	1	4
960	другим и	1	4
961	так чтобы	2	4
962	и часто	1	4
963	еще на	1	4
964	скажем что	1	4
965	на это	3	4
966	одного из	1	4
967	бы он	1	4
968	только после	1	4
969	эти два	3	4
970	этот мотив	1	4
971	это содержание	2	4
972	более не	1	3
973	тем оно	1	3
974	в душе	2	3
975	еще раз	2	3
976	этого необходимо	2	3
977	что всякая	5	3
978	вишневый сад	3	3
979	он видит	5	3
980	и говорить	1	3
981	время не	1	3
982	не столько	1	3
983	и именно	8	3
984	есть та	2	3
985	и другим	2	3
986	существует ли	1	3
987	когда это	1	3
988	и смерти	1	3
989	одного автора	1	3
990	значение этого	1	3
991	начала до	1	3
992	что всякое	4	3
993	представляет собой	2	3
994	своей трагедии	4	3
995	с трудом	1	3
996	что вся	3	3
997	одной и	4	3
998	времени мы	1	3
999	образом что	6	3
1000	от той	2	3
1001	страха и	1	3
1002	во всякой	2	3
1003	что существует	1	3
1004	они должны	2	3
1005	находится в	2	3
1006	во времена	1	3
1007	от них	1	3
1008	но так	1	3
1009	каждый элемент	2	3
1010	мы видим	13	3
1011	эти элементы	1	3
1012	и мы	28	3
1013	к их	1	3
1014	на которую	1	3
1015	проявляется в	1	3
1016	он все	2	3
1017	вишневого сада	1	3
1018	есть с	1	3
1019	есть еще	1	3
1020	совершенно ясно	13	3
1021	чем в	3	3
1022	только знак	1	3
1023	как таковое	1	3
1024	о смерти	9	3
1025	и хорошо	1	3
1026	если я	2	3
1027	того и	1	3
1028	больше всего	1	3
1029	а для	1	3
1030	что хотя	1	3
1031	только от	1	3
1032	нами как	3	3
1033	это вполне	1	3
1034	свое место	1	3
1035	на чем	1	3
1036	только одним	1	3
1037	из нас	1	3
1038	вторая часть	1	3
1039	все дело	1	3
1040	всегда несет	1	3
1041	образом в	3	3
1042	не ее	1	3
1043	мы вовсе	1	3
1044	на нем	1	3
1045	его из	1	3
1046	о той	1	3
1047	и закон	1	3
1048	и та	5	3
1049	понимать что	1	3
1050	разобраться в	1	3
1051	для человека	1	3
1052	что нет	3	3
1053	как акт	1	3
1054	однако мы	3	3
1055	выражается в	1	3
1056	произведение в	2	3
1057	это требует	1	3
1058	сравнению с	4	3
1059	при всех	1	3
1060	сейчас же	16	3
1061	представляется в	1	3
1062	к той	1	3
1063	который он	3	3
1064	модели которая	1	3
1065	и состоит	1	3
1066	самое же	1	3
1067	мысли и	1	3
1068	в очень	1	3
1069	и заключается	6	3
1070	человечество и	1	3
1071	учении о	3	3
1072	совсем другой	1	3
1073	по сравнению	4	3
1074	здесь вовсе	2	3
1075	в новой	1	3
1076	не сам	1	3
1077	и никак	2	3
1078	каждой из	1	3
1079	со всей	4	3
1080	речь идет	1	3
1081	от других	1	3
1082	тот факт	6	3
1083	в совершенно	6	3
1084	знаем что	5	3
1085	каждый из	2	3
1086	в отличие	3	3
1087	котором мы	3	3
1088	имеет и	2	3
1089	и вероятно	1	3
1090	это произведение	1	3
1091	но есть	1	3
1092	какой-нибудь другой	1	3
1093	может не	1	3
1094	сущность и	1	3
1095	что значит	1	3
1096	и борьбы	1	3
1097	естественно что	2	3
1098	мы совершенно	4	3
1099	где он	1	3
1100	не содержит	1	3
1101	имел в	1	3
1102	основана на	2	3
1103	бы для	2	3
1104	до последней	1	3
1105	что будет	1	3
1106	которое было	2	3
1107	даже трудно	1	3
1108	нам на	1	3
1109	в любом	1	3
1110	возможно и	1	3
1111	мы никогда	5	3
1112	один и	1	3
1113	теория искусства	1	3
1114	в каждой	3	3
1115	а он	1	3
1116	в одной	4	3
1117	только он	2	3
1118	этих двух	8	3
1119	и других	2	3
1120	эти последние	1	3
1121	привело бы	1	3
1122	в самых	4	3
1123	но при	1	3
1124	ни один	2	3
1125	здесь совершенно	2	3
1126	это уж	1	3
1127	но такое	1	3
1128	кто не	1	3
1129	что нам	3	3
1130	отличать от	1	3
1131	не хотел	2	3
1132	для такого	1	3
1133	одного и	2	3
1134	различие в	1	3
1135	иначе он	1	3
1136	другой и	1	3
1137	происходит в	1	3
1138	может и	2	3
1139	что было	1	3
1140	здесь именно	1	3
1141	русской литературе	1	3
1142	которая в	1	3
1143	найти и	1	3
1144	нечто такое	3	3
1145	что дело	3	3
1146	это нужно	2	3
1147	не годится	1	3
1148	от этих	3	3
1149	из нее	2	3
1150	мысль о	5	3
1151	весь этот	1	3
1152	там же	1	3
1153	смотреть на	3	3
1154	нам уже	1	3
1155	ни для	1	3
1156	остается только	1	3
1157	и другой	1	3
1158	одному тому	1	3
1159	поэтому мы	1	3
1160	с помощью	3	3
1161	к проблеме	1	3
1162	когда она	3	3
1163	оно было	1	3
1164	говорит что	13	3
1165	превращается в	2	3
1166	то как	1	3
1167	всего что	1	3
1168	так то	1	3
1169	быть в	1	3
1170	речь о	1	3
1171	смысле как	1	3
1172	о ней	2	3
1173	ее и	1	3
1174	после того	1	3
1175	и эту	3	3
1176	указать на	1	3
1177	а дело	1	3
1178	чисто художественные	1	3
1179	к действию	1	3
1180	что между	2	3
1181	видит в	3	3
1182	не говорит	1	3
1183	и своего	1	3
1184	в последние	1	3
1185	понимать под	1	3
1186	выше мы	1	3
1187	собою и	1	3
1188	должен был	7	3
1189	на этом	11	3
1190	ли это	3	3
1191	в нечто	1	3
1192	от самого	1	3
1193	на другой	2	3
1194	как человек	1	3
1195	надежд и	1	3
1196	произведения искусства	2	3
1197	всех других	1	3
1198	сущности говоря	8	3
1199	такое что	3	3
1200	важно только	1	3
1201	самым настоящим	1	3
1202	почему же	1	3
1203	те времена	1	3
1204	в первой	1	3
1205	столь же	3	3
1206	чтобы оно	1	3
1207	значило бы	1	3
1208	если они	1	3
1209	за себя	1	3
1210	и нельзя	1	3
1211	даже больше	1	3
1212	и действительно	2	3
1213	а потому	1	3
1214	его с	2	3
1215	должна быть	2	3
1216	на ее	1	3
1217	о которой	1	3
1218	из того	4	3
1219	однако он	1	3
1220	конечно в	1	3
1221	следовательно в	2	3
1222	вместо этого	1	3
1223	в россии	1	3
1224	любовь и	1	3
1225	оно есть	2	3
1226	в романе	2	3
1227	в процессе	1	3
1228	с ними	1	3
1229	по самому	2	3
1230	со стороны	3	3
1231	сознательно и	1	3
1232	поэтому не	1	3
1233	бы с	1	3
1234	язык и	1	3
1235	и достаточно	1	3
1236	он хочет	1	3
1237	что многие	1	3
1238	и наша	1	3
1239	мы хотим	4	3
1240	заметить что	1	3
1241	том же	1	3
1242	он может	3	3
1243	просто на	1	3
1244	в искусство	2	3
1245	будет в	1	3
1246	бы нас	1	3
1247	формы и	4	3
1248	жизни но	3	3
1249	этого акта	1	3
1250	но где	1	3
1251	деле если	2	3
1252	находили в	1	3
1253	и где	2	3
1254	нам пришлось	1	3
1255	как она	9	3
1256	тогда это	1	3
1257	остановимся на	4	3
1258	это так	2	3
1259	мысли в	1	3
1260	поскольку она	1	3
1261	себе еще	1	3
1262	на такие	1	3
1263	в трех	5	3
1264	думать что	3	3
1265	и всех	1	3
1266	в понимании	2	3
1267	остается на	1	3
1268	нуждается в	3	3
1269	два других	1	3
1270	говорит не	1	3
1271	форме и	1	3
1272	что поэт	3	3
1273	однако с	1	2
1274	есть художественная	1	2
1275	никаких сомнений	1	2
1276	в последнее	1	2
1277	таком понимании	2	2
1278	между этими	1	2
1279	он считает	1	2
1280	к действительности	1	2
1281	до самого	2	2
1282	выступают в	1	2
1283	в большей	2	2
1284	какой бы	3	2
1285	который говорит	1	2
1286	в общей	1	2
1287	только из	1	2
1288	что наш	1	2
1289	и такое	1	2
1290	в живописи	2	2
1291	из двух	3	2
1292	сам собой	1	2
1293	каждом отдельном	1	2
1294	к каким	1	2
1295	мысли о	2	2
1296	это суждение	1	2
1297	по тому	1	2
1298	смысл этого	3	2
1299	цели и	1	2
1300	не имели	1	2
1301	формой но	1	2
1302	всем его	1	2
1303	гердера и	1	2
1304	понять как	3	2
1305	некоторые из	1	2
1306	его жизни	1	2
1307	существование и	1	2
1308	редких случаях	1	2
1309	тех кто	1	2
1310	почти исключительно	1	2
1311	но во	2	2
1312	из жизни	1	2
1313	можем назвать	1	2
1314	самое мы	1	2
1315	за собой	1	2
1316	для своей	1	2
1317	это значило	1	2
1318	свою очередь	1	2
1319	и начинает	1	2
1320	искусстве и	3	2
