N	3gram	Vygotskiy_	StatiiOP
203	на всю жизнь	1	1
204	он забывает о	1	1
205	и то же	2	1
206	том виде в	1	1
207	того чтобы убедиться	1	1
208	не только имеет	1	1
209	его мышления как	2	1
210	является то что	4	1
211	не хочет знать	1	1
212	в одной и	1	1
213	он не имеет	1	1
214	не потому что	2	1
215	с которым мы	1	1
216	того что в	3	1
217	таким образом если	1	1
218	не сохраняют в	1	1
219	в такой же	3	1
220	хотя бы даже	1	1
221	смысле этого слова	6	1
222	о чем он	1	1
223	раз в этой	1	1
224	в качестве совершенно	1	1
225	уже сказано выше	1	1
226	в приложении к	2	1
227	значений слов в	1	1
228	но на самом	1	1
229	той и другой	1	1
230	против того что	1	1
231	вместо того чтобы	3	1
232	сказал бы что	1	1
233	ответа на вопрос	2	1
234	само по себе	3	1
235	о котором говорит	1	1
236	и таким образом	2	1
237	надо сказать что	1	1
238	в соответствии с	1	1
239	для него по	1	1
240	по ту сторону	2	1
241	что в них	1	1
242	по себе не	1	1
243	стороны а с	1	1
244	которая вместе с	1	1
245	в которых он	1	1
246	что же это	1	1
247	именно в области	1	1
248	и та и	1	1
249	на одно из	1	1
250	в высшей степени	7	1
251	сказать что он	1	1
252	как в отношении	2	1
253	собой все это	1	1
254	там где нет	1	1
255	что с точки	2	1
256	только то что	2	1
257	так как он	3	1
258	том что от	1	1
259	это значит что	1	1
260	на этом пути	1	1
261	для нас особенно	1	1
262	пользу того что	3	1
263	и в качестве	1	1
264	и по существу	1	1
265	было бы с	1	1
266	но так как	1	1
267	собственном смысле этого	3	1
268	дети как и	1	1
269	и одного из	1	1
270	и не может	1	1
271	того чтобы показать	3	1
272	даже по отношению	1	1
273	гораздо раньше чем	2	1
274	и эти два	1	1
275	само собой разумеется	1	1
276	в эту пору	3	1
277	между тем в	1	1
278	вопрос о чем	1	1
279	другом месте и	2	1
280	находит свое выражение	1	1
281	и потому что	2	1
282	к действительности и	2	1
283	друг к другу	2	1
284	вместе с ним	3	1
285	одной стороны а	1	1
286	каждая из этих	1	1
287	на одной из	1	1
288	не отдает себе	2	1
289	все что мы	3	1
290	мере того как	1	1
291	от того что	2	1
292	точки зрения но	1	1
293	речи не является	1	1
294	и в которой	1	1
295	время как в	2	1
296	сделать хотя бы	1	1
297	не мог не	1	1
298	к вопросу о	1	1
299	собой разумеется что	1	1
300	а затем уже	1	1
301	столько же сколько	1	1
302	ни в какой	2	1
303	разумеется что в	1	1
304	и именно в	1	1
305	и в отношении	3	1
306	и вовсе не	1	1
307	этой точки зрения	2	1
308	ту или иную	1	1
309	по мере того	1	1
310	самом деле не	1	1
311	в такой форме	1	1
312	мы знаем об	2	1
313	к выводу что	5	1
314	в результате этого	1	1
315	и той же	2	1
316	то что оно	1	1
317	говорить о том	1	1
318	об этом мы	1	1
319	в пользу того	4	1
320	ставит в связь	1	1
321	факт заключающийся в	1	1
322	что с самого	1	1
323	вовсе не существует	1	1
324	чтобы показать как	1	1
325	не имеет никакого	1	1
326	и тем что	1	1
327	мы видели выше	1	1
328	в сущности говоря	3	1
329	и не является	1	1
330	помимо того что	1	1
331	и в частности	3	1
332	приводит к тому	3	1
333	именно в этом	3	1
334	том что такое	1	1
335	трудно было бы	1	1
336	к изучению этих	1	1
337	одно и то	2	1
338	он наблюдал в	1	1
339	что человек с	1	1
340	и во всей	1	1
341	содержит в себе	1	1
342	ли можно сомневаться	1	1
343	точно и в	1	1
344	ответ на этот	3	1
345	того чтобы стать	1	1
346	одной и той	2	1
347	точки зрения той	1	1
348	ту мысль что	5	1
349	не быть в	1	1
350	что касается второго	1	1
351	убедиться в этом	1	1
352	оно не является	1	1
353	хотя бы в	1	1
354	и я должен	1	1
355	чтобы убедиться в	2	1
356	же как и	4	1
357	становится все более	1	1
358	с ним и	1	1
359	на основании анализа	1	1
360	не могу себе	1	1
361	совершенно независимо от	1	1
362	не могут быть	1	1
363	в этом вопросе	3	1
364	не только ее	1	1
365	то что для	1	1
366	может быть выражено	1	1
367	представление о том	1	1
368	в связь с	1	1
369	во внимание значение	1	1
370	в его книгах	1	1
371	по его мнению	1	1
372	никакой связи с	1	1
373	в плане чисто	1	1
374	с но на	1	1
375	на то как	1	1
376	с которыми мы	1	1
377	об этом в	2	1
378	итак если мы	1	1
379	в таких случаях	1	1
380	в том виде	1	1
381	пытались доказать что	1	1
382	должен был бы	1	1
383	как уже сказано	8	1
384	сказать что это	2	1
385	не существует все	1	1
386	главы из которых	1	1
387	с ней в	1	1
388	в котором была	1	1
389	тот или иной	1	1
390	в заключительной части	1	1
391	потому что они	1	1
392	на первом месте	2	1
