N	3gram	Bakhtin_Pr	Mirosoze
92	и не может	6	2
93	никогда не бывает	1	2
94	и у достоевского	1	2
95	мы еще вернемся	4	2
96	и ту же	1	2
97	с самим собою	6	2
98	более и более	1	2
99	сне смешного человека	6	2
100	бога и бессмертия	2	2
101	легенда о великом	1	2
102	и тот и	2	2
103	тот и другой	1	2
104	он не знает	2	2
105	в центре его	1	2
106	из подполья и	1	2
107	никогда не может	2	2
108	по своей природе	3	2
109	как бы в	2	2
110	достоевского и в	2	2
111	в этом отношении	1	2
112	и не знает	1	2
113	и он сам	1	1
114	до конца принять	1	1
115	к нему не	1	1
116	униженных и оскорбленных	2	1
117	достоевского особенно в	1	1
118	в него как	2	1
119	а может быть	1	1
120	иное отношение к	1	1
121	как и на	1	1
122	настасьи филипповны и	1	1
123	строгом смысле слова	1	1
124	бы он ни	1	1
125	с записок из	1	1
126	записки из подполья	2	1
127	преступлении и наказании	4	1
128	с которыми достоевский	1	1
129	но во всех	1	1
130	у достоевского мы	1	1
131	ничего общего не	1	1
132	и мысли и	1	1
133	и заключается в	1	1
134	с собой он	1	1
135	свидригайлова и федора	1	1
136	центре его творчества	1	1
137	во всех его	2	1
138	он ни был	1	1
139	оно должно быть	2	1
140	в xix веке	3	1
141	не знает что	1	1
142	может быть наиболее	1	1
143	и по своим	1	1
144	что они не	1	1
145	в котором может	1	1
146	в своем художественном	1	1
147	все еще не	1	1
148	с эпохи возрождения	1	1
149	и это все	1	1
150	значит ли это	1	1
151	у него в	1	1
152	в строгом смысле	2	1
153	но они не	1	1
154	и во многих	2	1
155	его жизнь в	1	1
156	рая на земле	1	1
157	человека в человеке	1	1
158	в последний период	1	1
159	достоевского почти всегда	1	1
160	всего творчества достоевского	2	1
161	и связанной с	1	1
162	в последний раз	2	1
163	друг с другом	6	1
164	в письме к	1	1
165	жизни в этом	1	1
166	в себе самом	2	1
167	как у достоевского	3	1
168	а между тем	2	1
169	он ничего не	1	1
170	со всеми своими	1	1
171	нас прежде всего	2	1
172	мира и человека	2	1
173	даже в наше	1	1
174	и в словах	2	1
175	в зависимости от	3	1
176	его творчества и	1	1
177	в этом мире	1	1
178	своей духовной жизни	1	1
179	и тем самым	1	1
180	родство этих двух	1	1
181	достоевского в этом	1	1
182	в отличие от	1	1
183	в ставрогине и	1	1
184	и в других	1	1
185	собственной идеи не	1	1
186	в иване карамазове	1	1
187	связанной с ней	1	1
188	у него не	1	1
189	с другой стороны	3	1
190	с этим связана	1	1
191	берет на себя	1	1
192	в той же	1	1
193	ставит нас перед	1	1
194	сравнению с достоевским	1	1
195	мысли о ней	1	1
196	все романы достоевского	1	1
197	прежде всего как	1	1
198	человека но и	1	1
199	нет бога и	2	1
200	важное место в	1	1
201	идея о том	1	1
202	и не могу	1	1
203	лишь тогда когда	1	1
204	но с каждым	1	1
205	все равно я	1	1
206	той или иной	2	1
207	между людьми и	1	1
208	в своей стихии	1	1
209	его судьбы в	1	1
210	но не может	1	1
211	не могли быть	1	1
212	одним из самых	1	1
213	своем художественном творчестве	1	1
214	действие романа начинается	1	1
215	на определенный предмет	1	1
216	с точки зрения	13	1
217	но она не	1	1
218	в чем же	1	1
219	выходят за пределы	2	1
220	знать друг друга	1	1
221	со всеми его	1	1
222	имеем в виду	3	1
223	еще вернемся в	2	1
224	и действительно в	1	1
225	лицом к лицу	1	1
226	них нет ничего	1	1
227	к лицу и	1	1
228	а следовательно и	2	1
229	и в тех	1	1
230	огромное место в	1	1
231	мысль достоевского не	1	1
232	в конце романа	2	1
233	хотя и в	2	1
234	нужно сказать что	2	1
235	что совершается в	1	1
236	на почве этого	1	1
237	в то же	8	1
238	всего того что	1	1
239	достоевского но если	1	1
240	не в этом	1	1
241	отношению к нему	1	1
242	у достоевского в	2	1
243	ивана карамазова смердяков	1	1
244	мир к человеку	1	1
245	на христианской почве	1	1
246	то же время	8	1
247	и есть подлинная	1	1
248	пусть пусть это	1	1
249	ли это что	1	1
250	достоевского в высшей	1	1
251	его личности и	1	1
252	и федора павловича	1	1
253	у нее нет	1	1
254	то стало быть	1	1
255	я не могу	1	1
256	то есть перед	2	1
257	ставрогин иван карамазов	1	1
258	в мире в	1	1
259	он прежде всего	1	1
260	в этом есть	1	1
261	я не только	1	1
262	в духе и	1	1
263	жизни и смерти	2	1
264	так как нет	1	1
265	иван карамазов не	1	1
266	что все позволено	1	1
267	так же не	1	1
268	мир но в	1	1
269	в мировой литературе	1	1
270	не имеет с	1	1
271	то есть во	1	1
272	мы имеем в	3	1
273	с самим собой	1	1
274	с разных сторон	1	1
275	достоевского вряд ли	1	1
276	который не был	1	1
277	но это уже	1	1
278	есть уже не	1	1
279	у достоевского почти	1	1
280	униженным и оскорбленным	1	1
281	перейти в свою	1	1
282	слова от которых	1	1
283	и знаю что	1	1
284	а вовсе не	1	1
285	как в сне	1	1
286	на земле и	2	1
287	все в нем	1	1
288	природа человека и	1	1
289	как и прежде	1	1
290	в преступлении и	4	1
291	человека в исключительные	1	1
292	в нем и	1	1
293	жизни и в	1	1
294	достоевского но это	1	1
295	общего не имеет	1	1
296	очень важное место	1	1
297	нет и не	3	1
298	личности в этом	1	1
299	сама по себе	2	1
300	к униженным и	1	1
301	это было бы	1	1
