N	2gram	Vygotskiy_	Vladivir
829	этой работе	1	2
830	в другой	4	2
831	из которых	3	2
832	поэтому в	2	2
833	их как	2	2
834	знания в	2	2
835	под этими	1	2
836	мне пришлось	1	2
837	со всеми	2	2
838	такого же	1	2
839	сказать с	1	2
840	особого рода	1	2
841	нам в	2	2
842	одновременно с	1	2
843	он будет	1	2
844	на месте	1	2
845	и максимально	1	2
846	как не	1	2
847	в одно	1	2
848	сам с	1	2
849	и затем	1	2
850	никем не	2	2
851	может не	1	2
852	поэзии и	2	2
853	у одного	2	2
854	о котором	1	2
855	том как	2	2
856	отдает себе	1	2
857	слов которые	1	2
858	то здесь	1	2
859	к той	1	2
860	но оно	1	2
861	все они	1	2
862	в известных	1	2
863	его и	2	2
864	не является	4	2
865	в основе	5	2
866	где у	1	2
867	к отдельным	1	2
868	тотчас же	1	2
869	и заключается	3	2
870	относится к	5	2
871	это все	1	2
872	и поэтому	1	2
873	он часто	1	2
874	и никак	1	2
875	и уже	1	2
876	развития и	4	2
877	только тогда	1	2
878	хочет сказать	1	2
879	увидел что	1	2
880	не потому	1	2
881	до кончины	1	2
882	я хотел	1	2
883	еще один	2	2
884	же а	1	2
885	в какие	1	2
886	известной степени	2	2
887	речи в	31	2
888	но именно	3	2
889	из первых	1	2
890	в глазах	1	2
891	и самым	2	2
892	на ряд	1	2
893	этого слова	5	2
894	от всякой	2	2
895	раз что	2	2
896	у вас	1	2
897	в самой	3	2
898	нее и	1	2
899	часто и	1	2
900	сомнения в	2	2
901	они были	1	2
902	из этой	1	2
903	от всякого	1	2
904	уже с	1	2
905	этом случае	15	2
906	ответ на	3	2
907	они не	2	2
908	сказали выше	1	2
909	и пр	1	2
910	не для	2	2
911	на одно	2	2
912	для всего	2	2
913	на отдельные	1	2
914	прямое выражение	2	2
915	слова не	1	2
916	все равно	2	2
917	эта речь	9	2
918	зрения того	1	2
919	же именно	1	2
920	с другими	5	2
921	а о	1	2
922	которые мы	4	2
923	и которая	1	2
924	менее всего	3	2
925	с той	3	2
926	нет возможности	1	2
927	виде в	1	2
928	но по	1	2
929	этим самым	2	2
930	и высшей	1	2
931	чем мы	3	2
932	в третьей	1	2
933	в меру	9	2
934	от других	1	2
935	с первого	1	2
936	этих двух	4	2
937	что эти	3	2
938	к одному	1	2
939	без всякой	1	2
940	поскольку она	1	2
941	еще до	1	2
942	понимает что	1	2
943	человека в	1	2
944	глубочайшим образом	1	2
945	до тех	1	2
946	она должна	2	2
947	в самых	2	2
948	и почти	1	2
949	от всяких	1	2
950	а из	4	2
951	не по	7	2
952	говорить только	1	2
953	нужно было	4	2
954	и их	7	2
955	в нашей	4	2
956	стороны и	6	2
957	но вместе	2	2
958	человека с	1	2
959	как то	1	2
960	нами и	1	2
961	одного из	2	2
962	к изучению	4	2
963	этом и	2	2
964	в высшей	3	2
965	эту мысль	3	2
966	быть у	1	2
967	на ту	1	2
968	только после	1	2
969	вся система	2	2
970	слишком уж	1	2
971	может и	3	2
972	к своей	1	2
973	если она	1	2
974	эта проблема	2	2
975	было не	1	2
976	не можем	4	2
977	скорее даже	1	2
978	ее название	1	2
979	все было	1	2
980	еще несколько	1	1
981	от изучения	2	1
982	уже во	1	1
983	с помощью	18	1
984	новое и	1	1
985	мог понять	1	1
986	частности для	1	1
987	и теоретическая	1	1
988	которые казались	1	1
989	к сожалению	1	1
990	особого исследования	2	1
991	мышления не	3	1
992	мы найдем	1	1
993	для ребенка	5	1
994	факты и	1	1
995	плане не	1	1
996	объясняется то	1	1
997	исходя из	1	1
998	и самому	1	1
999	все люди	1	1
1000	к пересмотру	2	1
1001	но совсем	1	1
1002	быть уже	1	1
1003	против него	1	1
1004	вещи и	2	1
1005	действительно находим	1	1
1006	к учению	1	1
1007	свою мысль	2	1
1008	она уже	1	1
1009	самое важное	1	1
1010	объяснения его	1	1
1011	воспоминания о	1	1
1012	в пользу	6	1
1013	какой бы	1	1
1014	и декарта	1	1
1015	привести к	4	1
1016	жить и	2	1
1017	предполагает наличие	1	1
1018	еще ни	1	1
1019	мы ее	1	1
1020	а потому	1	1
1021	и своеобразным	1	1
1022	не являются	1	1
1023	из тупика	1	1
1024	речи может	2	1
1025	не годится	1	1
1026	них совершенно	1	1
1027	этими представлениями	1	1
1028	от этих	1	1
1029	в правильности	1	1
1030	есть отношение	1	1
1031	быть может	1	1
1032	как таковых	1	1
1033	с собой	3	1
1034	этой последней	2	1
1035	связь с	1	1
1036	и самые	2	1
1037	она стояла	1	1
1038	возражать против	1	1
1039	ответить она	1	1
1040	это делают	1	1
1041	по пути	1	1
1042	в отсутствии	1	1
1043	и беззаботность	1	1
1044	односторонность и	1	1
1045	для любого	1	1
1046	напомнить о	1	1
1047	самостоятельно и	1	1
1048	мысль о	1	1
1049	сам собой	1	1
1050	слова с	5	1
1051	вы мне	1	1
1052	у людей	1	1
1053	иначе как	10	1
1054	является основным	1	1
1055	из всего	1	1
1056	не пошел	1	1
1057	образом эта	1	1
1058	полной противоположностью	1	1
1059	к другим	11	1
1060	самого понятия	1	1
1061	их словесном	1	1
1062	когда это	1	1
1063	без которого	1	1
1064	движется в	1	1
1065	к самому	2	1
1066	только через	1	1
1067	одновременно и	3	1
1068	оказалось что	1	1
1069	всякого реального	1	1
1070	но очень	1	1
1071	относиться ко	1	1
1072	проблем в	2	1
1073	сами собой	1	1
1074	а последний	1	1
1075	случае по	1	1
1076	зрения с	1	1
1077	есть то	4	1
1078	она отражает	1	1
1079	речь идет	1	1
1080	выводу что	3	1
1081	самого предмета	1	1
1082	этом уже	1	1
1083	выразить все	2	1
1084	действительность в	2	1
1085	словесном выражении	1	1
1086	же самая	2	1
1087	сделать из	1	1
1088	гораздо больше	3	1
1089	все их	1	1
1090	чем иным	2	1
1091	в среду	1	1
1092	действительности в	3	1
1093	перестает быть	1	1
1094	природы в	1	1
1095	нам не	1	1
1096	еще от	1	1
1097	при наличии	1	1
1098	ли я	1	1
1099	нами выше	2	1
1100	года до	1	1
1101	из других	1	1
1102	дело заключается	1	1
1103	стороны но	1	1
1104	они стояли	1	1
1105	тех слов	1	1
1106	по тем	3	1
1107	цветок и	1	1
1108	быть мы	1	1
1109	нельзя было	2	1
1110	и мысли	1	1
1111	представления о	2	1
1112	говорить не	1	1
1113	в нескольких	1	1
1114	историю развития	1	1
1115	представляет собой	23	1
1116	поэтому если	1	1
1117	обратился к	1	1
1118	изучение тех	1	1
1119	то естественно	1	1
1120	вот почему	3	1
1121	мы очень	1	1
1122	оно как	1	1
1123	которыми он	2	1
1124	значительной мере	2	1
1125	больше в	1	1
1126	котором по	1	1
1127	с трудом	1	1
1128	они являются	1	1
1129	найдет свое	1	1
1130	и той	5	1
1131	одной и	5	1
1132	от менее	1	1
1133	между двумя	5	1
1134	и написала	1	1
1135	чего не	1	1
1136	путь для	3	1
1137	но они	1	1
1138	исследования и	6	1
1139	целом однако	2	1
1140	за собой	1	1
1141	связь между	10	1
1142	специального исследования	2	1
1143	по отношению	10	1
1144	уже как	1	1
1145	для своей	1	1
1146	в отсутствие	1	1
1147	принадлежит не	1	1
1148	но является	1	1
1149	что еще	1	1
1150	от той	1	1
1151	представляет в	1	1
1152	но также	3	1
1153	так мы	1	1
1154	голос и	1	1
1155	перед ним	1	1
1156	в учение	1	1
1157	убедиться в	1	1
1158	учению о	1	1
1159	означает не	1	1
1160	как первые	1	1
1161	все кто	1	1
1162	что делает	2	1
1163	мы ни	2	1
1164	в прошлом	1	1
1165	этого мы	3	1
1166	возникнуть в	1	1
1167	вместо их	1	1
1168	к ним	1	1
1169	это единство	2	1
1170	всяких других	1	1
1171	самом начале	5	1
1172	из всех	5	1
1173	менее все	1	1
1174	к великому	1	1
1175	нас на	2	1
1176	гласящий что	1	1
1177	для ее	1	1
1178	м о	1	1
1179	к которому	3	1
1180	имеем дело	2	1
1181	с необходимостью	2	1
1182	мы взяли	1	1
1183	метод анализа	2	1
1184	каком отношении	1	1
1185	теории и	1	1
1186	которыми мы	2	1
1187	оно представляет	2	1
1188	иным как	2	1
1189	отличается тем	1	1
1190	если эта	1	1
1191	мы высказали	1	1
1192	от них	1	1
1193	в сфере	8	1
1194	что отношение	3	1
1195	исследование с	1	1
1196	бы так	1	1
1197	эта тенденция	1	1
1198	этом первом	1	1
1199	спорить но	1	1
1200	от раннего	1	1
1201	в системе	3	1
1202	с переводом	1	1
1203	умственное развитие	1	1
1204	есть представление	2	1
1205	в море	1	1
1206	и иной	2	1
1207	свои собственные	1	1
1208	понятия его	1	1
1209	действительно в	1	1
1210	психологии в	3	1
1211	образом на	1	1
1212	сейчас интересует	1	1
1213	это коренное	1	1
1214	говорит как	1	1
1215	везде в	1	1
1216	всего в	2	1
1217	ближе к	2	1
1218	представить себе	5	1
1219	и которое	3	1
1220	исключает всякую	1	1
1221	уже читала	1	1
1222	сказал он	2	1
1223	привело к	3	1
1224	непосредственное восприятие	1	1
1225	одну линию	2	1
1226	видели что	3	1
1227	место на	1	1
1228	как постоянное	1	1
1229	мы видим	10	1
1230	то очевидно	1	1
1231	все его	1	1
1232	работе вне	1	1
1233	мышления и	16	1
1234	словами то	2	1
1235	возвращение к	1	1
1236	приблизиться к	1	1
1237	хотелось бы	1	1
1238	от его	2	1
1239	рукой и	1	1
1240	во взаимном	1	1
1241	и всей	3	1
1242	мы в	3	1
1243	поэтому можно	1	1
1244	близких и	1	1
1245	этот метод	1	1
1246	всех точек	1	1
1247	нем с	1	1
1248	своими собственными	1	1
1249	в теоретическом	1	1
1250	что могли	1	1
1251	что при	4	1
1252	при решении	1	1
1253	чтобы иметь	1	1
1254	всего нам	1	1
1255	переход и	2	1
1256	что самая	1	1
1257	прежних работ	1	1
1258	глаза на	1	1
1259	для объяснения	3	1
1260	и решающим	1	1
1261	они в	1	1
1262	является тем	1	1
1263	раннего детства	2	1
1264	и будет	1	1
1265	одно из	6	1
1266	до нуля	5	1
1267	это слово	1	1
1268	там и	1	1
1269	не связанным	1	1
1270	на данной	4	1
1271	что между	2	1
1272	другого как	1	1
1273	есть первый	1	1
1274	признаков а	1	1
1275	и объективной	1	1
1276	отношения между	8	1
1277	распространяется на	1	1
1278	не совпадают	7	1
1279	нового и	1	1
1280	правильного понимания	1	1
1281	как трудно	2	1
1282	в общей	1	1
1283	в несколько	1	1
1284	как видно	1	1
1285	прежде чем	3	1
1286	представляет еще	1	1
1287	которой как	1	1
1288	что за	1	1
1289	он оказывается	1	1
1290	как таковое	2	1
1291	и непосредственная	1	1
1292	как его	1	1
1293	в понятии	5	1
1294	другое не	1	1
1295	возможны только	4	1
1296	как следует	1	1
1297	очевидно что	6	1
1298	развитие в	1	1
1299	ему то	1	1
1300	и элементарных	1	1
1301	между этими	3	1
1302	отношениях между	1	1
1303	и природа	1	1
1304	другой вещи	1	1
1305	факт не	1	1
1306	указывая на	1	1
1307	также в	1	1
1308	себя как	1	1
1309	есть именно	1	1
1310	поэтому его	1	1
1311	из той	2	1
1312	долго и	1	1
1313	силу чего	4	1
1314	поехать в	1	1
1315	в прежней	2	1
1316	каждой отдельной	3	1
