N	3gram	Tiupa_Vved	Narrotol
487	нецелесообразные случайные происшествия	1	1
488	опыта который можно	1	1
489	собой очень существенный	1	1
490	событий рассказчики такого	1	1
491	переломное событие всей	1	1
492	говорят о своем	1	1
493	т.п в литературе	1	1
494	посредника между повествуемым	1	1
495	деталью исподволь завязывается	1	1
496	катастрофичность бытия угадывается	1	1
497	от повествования выступают	1	1
498	сюжетной ситуации [...]	1	1
499	представляется глазам в	1	1
500	должен совершить поскольку	1	1
501	обладающих равнодостойными правдами	1	1
502	адресата рассказывания текстом	1	1
503	деталей в пределах	1	1
504	свою жизнь хотя	1	1
505	ей стой тут	1	1
506	''картина'' не может	1	1
507	конвергентная интрига откровения	1	1
508	слова [...] суть	1	1
509	в разных концах	1	1
510	подняв взор на	1	1
511	указательных знаков-индексов таков	1	1
512	вспять как по	1	1
513	смысла своей истории	1	1
514	видения в частности	1	1
515	а не значения	1	1
516	он остается вне	1	1
517	изменить бытие так	1	1
518	возможных значимостей для	1	1
519	самоутверждения мечтательно глядя	1	1
520	эффективное понятие ненадежного	1	1
521	о шуме листьев	1	1
522	определению поскольку лишен	1	1
523	конфликтность в данном	1	1
524	по себе восприятие	1	1
525	и позицией описывающего	1	1
526	запредельного пространства в	1	1
527	возбуждала интерес к	1	1
528	свет затемняют все	1	1
529	ни субъективно внутри	1	1
530	событийность это всегда	1	1
531	определенный набор нарративных	1	1
532	пространстве предикативное ядро	1	1
533	фрагментах повествовательного дискурса	1	1
534	приемов используемый при	1	1
535	рассуждал мишель фуко	1	1
536	поскольку осуществляется посредством	1	1
537	военной науки корректно	1	1
538	нами а тот	1	1
539	воробьевых гор села	1	1
540	и хронотопа в	2	1
541	дискурса как субъект	1	1
542	вовнутрь собственной души	2	1
543	эти миры действительной	1	1
544	встрече с другим	1	1
545	который можно развернуть	1	1
546	свидетельство жизненного казуса	1	1
547	высказывания поэтому понятие	1	1
548	истории уэйн бут	1	1
549	совсем все равно	1	1
550	нарратология становится междисциплинарный	1	1
551	голос конструктивно неравноправен	1	1
552	с кристаллизацией личностного	1	1
553	возводится к первонарративу	1	1
554	хочет ее и	1	1
555	картина мира которая	1	1
556	же могла бы	1	1
557	и без адресата	1	1
558	иконическое к воображению	1	1
559	понятия значения и	1	1
560	мальчика и телосложение	1	1
561	готовыми смыслами в	1	1
562	средствами в частности	1	1
563	потенциально предполагаемая всяким	1	1
564	чужой воли имеют	1	1
565	пространство окружающей дом	1	1
566	и развязка являются	1	1
567	однако и не	1	1
568	виртуальную фигуру именуют	1	1
569	живаго данная интрига	1	1
570	с принципиально возможными	1	1
571	это нарратологическая абстракция	1	1
572	представляются следующие а	1	1
573	реакцией слушателей аналогичностью	1	1
574	извлекать из воспринятой	1	1
575	не спал всю	1	1
576	опыта присутствия в	1	1
577	обеспечивающей более широкий	1	1
578	речью героя например	1	1
579	желания поскорее отделаться	2	1
580	виртуального адресата как	1	1
581	которых нужно строить	1	1
582	и знаков наррация	1	1
583	и само венчание	1	1
584	человеческих отношений именно	1	1
585	двойной структуре конфигурирующей	1	1
586	или технологичных действий	1	1
587	потому что я	1	1
588	реальность вербальной коммуникации	1	1
589	нуждаясь в аргументации	1	1
590	существования здесь событийность	1	1
591	событий дано нам	1	1
592	в качестве рецептивной	1	1
593	набор персонажей который	1	1
594	него уже сильно	1	1
595	эксплицитным с читателем	1	1
596	самоопределения при этом	1	1
597	характеризует москву как	1	1
598	ни алехина негативные	1	1
599	сразу же утратил	1	1
600	[...] в виде	1	1
601	ни говорящий ни	1	1
602	с еще двумя	1	1
603	хотя чаще эту	1	1
604	то что просто	1	1
605	курьезного человека в	1	1
606	повествования непредсказуемости необратимости	1	1
607	принадлежит семантическому полю	1	1
608	о ней мифов-нарраций	1	1
609	и много спал	1	1
610	речь персонажа часто	1	1
611	неро наделив неро	1	1
612	неизбежно дискретна поскольку	1	1
613	присутствию наблюдателя это	1	1
614	использовано и символически	1	1
615	адресата и от	1	1
616	прокладывает границу между	1	1
617	восприятия а мы	2	1
618	интерсубъективной реальностью и	1	1
619	мы пока еще	1	1
620	неопределенного горизонта такая	1	1
621	свету остается неизвестен	1	1
622	слова однако тут	1	1
623	более не выступает	1	1
624	едином но сложном	1	1
625	правилами существования для	1	1
626	данной сферы общения	1	1
627	модальности служит для	1	1
628	хроникерским с установкой	1	1
629	тебе не понять	1	1
630	обрамляющих звена представляют	1	1
631	история представляющей собой	1	1
632	сергеевной по театральным	1	1
633	собой наррацию без	1	1
634	регулятивный принцип рецептивного	1	1
635	выступающая олицетворением интенциональности	1	1
636	это всегда лишь	1	1
637	отношения с адресатом	1	1
638	или повторяющиеся состояния	1	1
639	способно иметь для	1	1
640	рассказывания предвосхищаемое ответное	1	1
641	которую субъект воспринимающий	1	1
642	нарратора за ответом	1	1
643	качестве свидетеля он	1	1
644	убеждения верования в	1	1
645	является непосредственным речевым	1	1
646	кадрового единства фразы	1	1
647	или читать? это	1	1
648	в способности извлекать	1	1
649	однократность беспрецедентная выделенность	1	1
650	также и социально	1	1
651	конструктивного затруднения преодоление	1	1
652	система кругозоров тогда	1	1
653	принципиально различный нарративные	1	1
654	дискурса гораздо существеннее	1	1
655	человеческого опыта достаточно	1	1
656	повествования нередко безосновательно	1	1
657	барышня-крестьянка а для	1	1
658	частности требует ментально	1	1
659	диегетическим т.е повествуемым	1	1
660	художественная литература является	1	1
661	в нарратологию с	1	1
662	воодушевлен в солидарно	1	1
663	позиция предельно адекватного	1	1
664	детской аудитории в	1	1
665	признания субъектами друг	1	1
666	ненаказанный очевидно пришло	1	1
667	но личное имя	1	1
668	того чтобы достичь	1	1
669	изменилось обогатилось преобразилось	1	1
670	наррация всегда имеет	1	1
671	стороне детей но	1	1
672	слова пугливо огляделся	1	1
673	в самом начале	1	1
674	об этом прямо	1	1
675	карамзин себе этого	1	1
676	магнитное поле в	1	1
677	центральных эпизодах уподобляясь	1	1
678	взаимосоотнесенностях с еще	1	1
679	изобретает свои собственные	1	1
680	но латаные господские	1	1
681	глубинному автору и	1	1
682	процесс воспитания формируют	1	1
683	повествование о них	1	1
684	в этой системе	1	1
685	но [...] правилами	1	1
686	реальности как известно	1	1
687	состояния и вытекающего	1	1
688	рассказ возможен только	1	1
689	не готовый смыл	1	1
690	значения со смыслом	1	1
691	нарратора сам же	1	1
692	своего рода ключ	1	1
693	по удачному выражению	1	1
694	собственной самости нравственное	1	1
695	гуманитарного знания современная	1	1
696	привычном и узком	1	1
697	например читатель пересказывающий	1	1
698	в осмысленном и	1	1
699	обращаясь с просьбой	1	1
700	существования для объектов	1	1
701	дублирование но именно	1	1
702	состоять лишь из	1	1
703	одним из основополагающих	1	1
704	претендующее на обобщение	1	1
705	радость узнавания но	2	1
706	растянутую между началом	1	1
707	дело например в	1	1
708	воспользоваться перспективной возможностью	1	1
709	мира это специальная	1	1
710	из двенадцати маркированы	1	1
711	но не смысл	1	1
712	событийный статус зависит	1	1
713	появлением сознания в	1	1
714	какой она порождается	1	1
715	это непосредственное воспроизведение	1	1
716	не была счастлива	1	1
717	действий длится обычно	1	1
718	нарративность словесного рассказа	1	1
719	привкус немецкости аллюзия	1	1
720	малый отрезок времени	1	1
721	нарратору однако все	1	1
722	доминирующим при этом	1	1
723	языка иконический логос	1	1
724	живым ликом мадонны	1	1
725	свою позицию с	1	1
726	особенность вероятностной картины	1	1
727	показе к двойной	1	1
728	мифогенного циклического сюжета	1	1
729	возможную широту мировидения	1	1
730	переломное в смысловом	1	1
731	события стало быть	1	1
732	и проницательнее и	1	1
733	читательское впечатление что	1	1
734	лишь из одного	1	1
735	расчленяемые и вновь	1	1
736	а для барышни-крестьянки	1	1
737	ответственность предстоящего герою	1	1
738	подтверждает первоначальное читательское	1	1
739	призван противостоять один	1	1
740	положителен по отношению	1	1
741	классической формулой артура	1	1
742	раскол между детьми	1	1
743	способствует разворачиванию энигматической	1	1
744	освещению нарратором однако	1	1
745	чужие кладовой и	1	1
746	человеческой речи формировать	1	1
747	и красочная характеристика	1	1
748	оперная и балетная	1	1
749	утраты озабоченности чем	1	1
750	преодоление однако происходящее	1	1
751	чей событийный статус	1	1
752	интриги соединяющей апокалипсис	1	1
753	одной стороны и	3	1
754	речи оцельняющая фрактальность	1	1
755	он может и	1	1
756	в формировании общелитературного	1	1
757	дискурса как коммуникативного	1	1
758	перечисленные сюжетные схемы	1	1
759	алешу к его	1	1
760	и игры уходят	1	1
761	преодоление которого выводит	1	1
762	общения комплекс исходных	1	1
763	ее по своему	1	1
764	и солнце оставаясь	1	1
765	человека в случайностном	1	1
766	поведения риторический этос	1	1
767	н.д тамарченко существенно	1	1
768	именуемое диегесис репрезентирует	1	1
769	для характеристики креативной	1	1
770	ведь для детей	1	1
771	это нарративный статус	1	1
772	в результате ли	1	1
773	обращается к словесным	1	1
774	как бы утрачивает	1	1
775	тексты ю.м лотман	1	1
776	полю дискурсных формаций	1	1
777	знания слушателям обычно	1	1
778	убеждением рассказчика развернутым	1	1
779	метазнак контекстуальный неготовый	1	1
780	знание таблицы умножения	1	1
781	глубокий и открытый	1	1
782	либо смену состояния	1	1
783	данному пониманию ключе	1	1
784	память как событийное	1	1
785	письменная форма речи	1	1
786	неотделима ни от	1	1
787	сестра нина четырехлетняя	1	1
788	ритуальных или технологичных	1	1
789	и подвижный образ	1	1
790	маргариты но все-таки	1	1
791	установка на солидарную	1	1
792	в художественной литературе	1	1
793	биографического автора в	1	1
794	попадают только анна	1	1
795	себе слушатель/читатель одним	1	1
796	функцией отца дети	1	1
797	в своем кабинете	1	1
798	в доромантической культуре	1	1
799	как гадость искажающая	1	1
800	на территории почти	1	1
801	наррация это эпизодизация	1	1
802	лаконичным сообщениям например	1	1
803	но и психологическими	1	1
804	в фундаментальном труде	1	1
805	происшествий превращающего бесконечность	1	1
806	самое следует сказать	1	1
807	этом прямо не	1	1
808	предшествовал утренний чай	1	1
809	всяким высказыванием требует	1	1
810	тексте события может	1	1
811	границе между эпизодами	1	1
812	вешалку и ушел	1	1
813	раз увидать белый	1	1
814	обликом говорящих два	1	1
815	т.п это свобода	1	1
816	том что произойдет	1	1
817	большей части итеративно	1	1
818	а на следующем	1	1
819	тем более не	2	1
820	категорий означал не	1	1
821	наше восприятие общеизвестного	1	1
822	государя или животворных	1	1
823	ощенилась похожи на	1	1
824	от реципиента к	1	1
825	виде замены или	1	1
826	данное наблюдение вполне	1	1
827	цветущие луга а	1	1
828	детям кажется и	1	1
829	косвенной речи или	1	1
830	в событии рассказывания	1	1
831	поиску наиболее адекватного	1	1
832	природы очерк свидание	1	1
833	протяженность диегетического мира	1	1
834	чем изъян первых	1	1
835	готовый смыл данного	1	1
836	реплики выстроенные и	1	1
837	эпизоды места времени	1	1
838	имели нарративной природы	1	1
839	непрерывно и бесконечно	1	1
840	начало нового высказывания	1	1
841	мама поначалу позаботившаяся	1	1
842	структурном уровне изменения	1	1
843	только поименованное в	1	1
844	оно репродуктивно оно	1	1
845	подчеркну что вся	1	1
846	взывает к поиску	1	1
847	о чем с	1	1
848	процесса б фрактальность	1	1
849	через смерть в	1	1
850	выдержит ли герой	1	1
851	стало быть в	1	1
852	на идеальное из	1	1
853	стирая границы между	1	1
854	не нуждаясь в	1	1
855	она присутствует в	1	1
856	зрения как мы	1	1
857	персонажах слово метаболического	1	1
858	в своей взаимодополнительности	1	1
859	искусно формирует все	1	1
860	в некую смыслосообразную	1	1
861	некий фон событийности	1	1
862	же позиция нарратора	1	1
863	бытия то есть	1	1
864	излагается в одном	1	1
865	человеческая индивидуальность ценится	1	1
866	наше ощущение симпатии	1	1
867	являет собой семиотический	1	1
868	особый род коммуникативных	1	1
869	предстают его следствиями	1	1
870	событийной цепи эффективную	1	1
871	интрига илиады и	1	1
872	сожрала однако слово	1	1
873	таится привкус принадлежности	1	1
874	знание имперсонально оно	1	1
875	и тот же	1	1
876	событий в значительной	1	1
877	внешне но и	2	1
878	как новизны в	1	1
879	аффектов снятия тревоги	1	1
880	опыт напряженного чтения	1	1
881	с утвердившейся в	1	1
882	в его событийной	1	1
883	к трагедийному сюжету	1	1
884	высоко глубоко и	1	1
885	окончательная истина в	1	1
886	кванте нашего исторического	1	1
887	применить его типологию	1	1
888	и от его	1	1
889	введенному женеттом от	1	1
890	ну уж это	1	1
891	над детьми каждое	1	1
892	о котором рассказано	1	1
893	в бедной лизе	1	1
894	обычно имеет место	1	1
895	наррация нового времени	1	1
896	одновременно а закономерное	1	1
897	интерпретанты то есть	1	1
898	необходимо отличать от	1	1
899	установленных правил каждое	1	1
900	из природной неизбежности	1	1
901	естественно замедляет восприятие	1	1
902	мифологии если же	1	1
903	последовательности нарастания или	1	1
904	о горе и	1	1
905	сознанием можно сказать	1	1
906	повседневному существованию издатель	1	1
907	к эмблематическим готовым	1	1
908	полноценностью своего следования	1	1
909	внутреннего формирования индивидуального	1	1
910	о чем это	1	1
911	вскоре в театре	1	1
912	чтения завязка и	1	1
913	установки и служат	1	1
914	рассказе совершенно чужда	1	1
915	этосе в качестве	1	1
916	оптимальная реализация событийной	1	1
917	отнюдь не в	3	1
918	ролан барт до	1	1
919	то есть соответствующего	1	1
920	спал всю ночь	1	1
921	и действия системы	1	1
922	лучше или хуже	1	1
923	актами воспринимающих сознаний	1	1
924	примкнет второй третий	1	1
925	смерть одного лица	1	1
926	тайны и откровения	1	1
927	древнерусского текста событийность	1	1
928	оно в корне	1	1
929	них теневую негативную	1	1
930	традицией поэтому как	1	1
931	распространившемуся после него	1	1
932	а более глубинную	1	1
933	и всякий культурно	1	1
934	быть и иным	1	1
935	целиком предоставлена читателю	1	1
936	лучше нас слышит	1	1
937	произведение в его	1	1
938	бы своим характерным	1	1
939	сохраняется и после	2	1
940	повторяющееся почему оно	1	1
941	сию ужасную громаду	1	1
942	формирующая эмоциональное восприятие	1	1
943	успевшим в европейской	1	1
944	собою текст пелагея	1	1
945	рикёр пространственные протяженности	1	1
946	может изменить только	1	1
947	не вполне ограждено	1	1
948	ценностно пристрастен излагающий	1	1
949	излагается иваном иванычем	1	1
950	словесная репрезентация неизбежно	1	1
951	однако само мышление	1	1
952	присваивает себе весь	1	1
953	лоне природы очерк	1	1
954	развертывания событийной цени	1	1
955	ментального видения подаются	1	1
956	частным и наиболее	1	1
957	философская база нарратологии	1	1
