N	2gram	Tiupa_Vved	Narrotol
173	в чем	2	7
174	нарративная модальность	7	7
175	рассказывания в	7	7
176	в силу	2	7
177	и на	5	7
178	в форме	1	7
179	же в	3	7
180	иван иваныч	4	7
181	и состоит	1	7
182	в свою	5	7
183	это не	7	7
184	вслед за	3	7
185	нарративной истории	2	7
186	в модальности	9	7
187	человеческого я	1	7
188	событийной цепи	4	7
189	ментального видения	8	7
190	или в	3	7
191	нарративной интриги	6	7
192	также и	6	7
193	в ней	5	7
194	одного из	3	7
195	в целом	4	7
196	все что	3	6
197	в результате	5	6
198	нарративного текста	5	6
199	например в	2	6
200	двух или	4	6
201	между двумя	5	6
202	сказать что	1	6
203	в нашем	9	6
204	на него	3	6
205	имеем дело	5	6
206	о ней	4	6
207	то в	1	6
208	что у	4	6
209	с одной	9	6
210	человеческого опыта	7	6
211	что и	6	6
212	в конечном	2	6
213	рецептивная установка	6	6
214	данного рассказа	1	6
215	могло бы	4	6
216	героя и	5	6
217	на другой	2	6
218	в случае	4	6
219	не могла	1	6
220	главного героя	1	6
221	в современной	7	6
222	человеческих отношений	2	6
223	известном смысле	1	6
224	однако в	9	6
225	однако и	3	6
226	во втором	4	6
227	в состав	5	6
228	в коммуникативном	4	6
229	таким образом	6	6
230	представляют собой	3	6
231	никак не	2	6
232	и пространстве	1	6
233	к его	5	6
234	в слове	4	6
235	в известном	1	6
236	то и	2	6
237	из этих	5	6
238	присутствия в	7	6
239	логос вербализации	6	6
240	в сознании	5	6
241	здесь не	2	6
242	ответ на	2	6
243	они не	3	6
244	уже говорилось	1	6
245	о нем	1	6
246	ивана иваныча	6	6
247	как у	3	6
248	слова в	3	6
249	не по	4	6
250	повествования в	5	6
251	одной стороны	9	6
252	анна сергеевна	6	6
253	на то	3	6
254	вплоть до	2	6
255	в центре	4	5
256	человеческой жизни	4	5
257	особое место	1	5
258	только что	1	5
259	исходя из	4	5
260	и конца	1	5
261	дело с	4	5
262	рассказываемой истории	4	5
263	не столько	5	5
264	в своих	5	5
265	и даже	3	5
266	и сам	2	5
267	именно в	1	5
268	исходной ситуации	6	5
269	а именно	3	5
270	мира и	5	5
271	позднего чехова	1	5
272	и того	3	5
273	свою очередь	5	5
274	нарративных структур	3	5
275	чеховского повествования	2	5
276	другая жизнь	1	5
277	в другом	2	5
278	для того	1	5
279	не всегда	2	5
280	о них	4	5
281	может служить	4	5
282	в одном	5	5
283	в ялте	1	5
284	излагаемой истории	4	5
285	он сам	1	5
286	в нарратологии	5	5
287	точка зрения	3	5
288	себя в	4	5
289	из них	1	5
290	к нему	2	5
291	несобственно-прямой речи	2	5
292	художественного письма	9	5
293	от его	1	5
294	начала и	2	5
295	зрелых чеховских	1	5
296	бы и	4	5
297	картине мира	5	5
298	не было	5	5
299	или не	3	5
300	но для	1	5
301	такова что	3	5
302	человек в	4	5
303	событийности в	4	5
304	так сказать	2	5
305	анны сергеевны	6	5
306	между собой	2	5
307	его жизни	1	5
308	а для	2	5
309	диегетическом мире	5	5
310	центрального персонажа	1	5
311	по поводу	5	5
312	следует признать	6	5
313	точку зрения	2	5
314	и от	3	5
315	с ее	3	5
316	повествуемой истории	5	5
317	кадры ментального	4	5
318	и здесь	2	5
319	и вследствие	4	5
320	что это	2	5
321	подобно тому	3	5
322	их в	3	5
323	и у	2	5
324	с ними	2	5
325	нарративная история	1	5
326	о любви	4	5
327	да и	3	5
328	о котором	5	5
329	том как	4	5
330	вследствие этого	5	5
331	стало быть	10	5
332	было бы	4	5
333	и уже	1	5
334	для нее	1	5
335	за пределами	3	5
336	событие в	1	5
337	нарративной стратегии	5	5
338	и то	1	5
339	свидетельствует о	5	5
340	мы не	6	5
341	на самом	5	5
342	читателя в	1	5
343	являет собой	5	5
344	о жизни	2	5
345	в равной	1	5
346	нарративная картина	7	5
347	в какой	4	5
348	нарратора и	8	5
349	тем более	3	5
350	две жизни	1	5
351	повествователя и	1	5
352	тому как	3	5
353	в концовке	4	5
354	высказывания в	1	5
355	в начале	3	5
356	еще в	3	5
357	в пределах	3	5
358	не случайно	1	5
359	и о	4	5
360	говорилось выше	2	5
361	этом и	2	5
362	место в	2	5
363	как будто	6	5
364	себе самому	1	5
365	или напротив	3	5
366	существенную роль	1	4
367	еще раз	1	4
368	и мира	5	4
369	субъекта самоопределения	1	4
370	даже в	3	4
371	нарратора в	7	4
372	строго говоря	2	4
373	персонажа и	2	4
374	эпизоды и	2	4
375	от этих	2	4
376	в виду	3	4
377	по себе	2	4
378	в них	4	4
379	в крыжовнике	2	4
380	жизненной позиции	1	4
381	в первом	3	4
382	и с	2	4
383	ведет к	2	4
384	конечном счете	2	4
385	не вполне	4	4
386	роль в	2	4
387	он является	2	4
388	когда в	2	4
389	следует подчеркнуть	5	4
390	не существует	3	4
391	повествования и	4	4
392	которой он	1	4
393	сводятся к	2	4
394	хотя бы	2	4
395	только на	2	4
396	но они	3	4
397	взаимодействия сознаний	3	4
398	центральное событие	2	4
399	и судии	5	4
400	первого лица	1	4
401	в эпизоде	1	4
402	обратим внимание	3	4
403	который в	5	4
404	к этому	3	4
405	внутренней речи	1	4
406	классического реализма	2	4
407	читательского ожидания	4	4
408	войны и	5	4
409	картину мира	5	4
410	начало и	2	4
411	ситуации и	4	4
412	представить себе	2	4
413	что они	2	4
414	повествования с	3	4
415	жизни так	2	4
416	событии рассказывания	2	4
417	на том	1	4
418	современная нарратология	5	4
419	несмотря на	2	4
420	в герое	1	4
421	к жизни	2	4
422	в третьем	2	4
423	и притом	3	4
424	не о	2	4
425	не говорит	1	4
426	тому что	2	4
427	и внутреннего	1	4
428	встрече с	3	4
429	опыта в	5	4
430	пребывания в	1	4
431	в ответ	2	4
432	но зато	1	4
433	событие рассказывания	4	4
434	содержание сознания	4	4
435	из нас	1	4
436	по своей	4	4
437	равной степени	1	4
438	является событием	2	4
439	и адресата	6	4
440	[...] в	4	4
441	и по	3	4
442	в воспринимающем	3	4
443	и ее	2	4
444	принципиальная особенность	3	4
445	поскольку не	2	4
446	в событии	6	4
447	жизни а	1	4
448	для себя	2	4
449	xix столетия	3	4
450	собственно и	2	4
451	это уже	2	4
452	повествуемый мир	2	4
453	свою позицию	3	4
454	о которой	4	4
455	как птица	1	4
456	нового времени	5	4
457	не на	3	4
458	модальность мнения	4	4
459	со всеми	1	4
460	оно не	2	4
461	вместе с	2	4
462	самого рассказывания	3	4
463	не имеет	3	4
464	которая не	2	4
465	в аспекте	3	4
466	в москве	1	4
467	в прозе	1	4
468	истории не	1	4
469	в основе	6	4
470	нарративные практики	5	4
471	рассказ алехина	4	4
472	могла бы	3	4
473	в итоге	4	4
474	не могло	2	4
475	с позиции	5	4
476	статус события	4	4
477	в обоих	3	4
478	зрелого чеховского	2	4
479	в сфере	7	4
480	в поле	1	4
481	мог бы	2	4
482	начиная с	3	4
483	что я	2	4
484	но именно	3	4
485	всяком случае	3	4
486	друг друга	1	4
487	анне сергеевне	2	4
488	исключительно в	3	4
489	в ходе	3	4
490	текста в	3	4
491	ему в	2	4
492	нас нет	2	4
493	и судия	2	4
494	зависит от	3	4
495	во всяком	3	4
496	повествуемое событие	3	4
497	кадров ментального	5	4
498	для нас	4	4
499	на подводе	1	4
500	раз в	1	4
501	а на	4	4
502	свидетеля и	5	4
503	а то	2	4
504	и как	2	4
505	или даже	2	4
506	так в	5	4
507	ли не	2	4
508	по своему	3	4
509	не все	2	4
510	и событийность	1	4
511	в области	5	4
512	повествовательного текста	4	4
513	от первого	1	4
514	человека в	2	4
515	данном рассказе	4	4
516	антоши чехонте	2	4
517	эти два	1	4
518	мы узнаем	2	4
519	быть и	2	4
520	бытия в	3	4
521	что касается	5	4
522	не с	4	4
523	как он	2	4
524	чужого слова	3	4
525	по сути	5	4
526	как по	2	4
527	открытые финалы	1	4
528	как мы	5	4
529	в театре	3	4
530	другого сознания	3	4
531	что на	4	4
532	и конец	2	4
533	не к	4	4
534	более не	2	3
535	с гуровым	2	3
536	и составляет	3	3
537	вербализация наррации	1	3
538	в событийности	1	3
539	рассказываемой жизни	1	3
540	человеческого присутствия	3	3
541	дух повествования	1	3
542	рецептивная позиция	1	3
543	создает эффект	2	3
544	говорит о	1	3
545	своей истории	2	3
546	в культуре	2	3
547	рассказа на	1	3
548	коммуникативного поведения	1	3
549	не бывает	1	3
550	по мере	2	3
551	нарративную модальность	3	3
552	ни слова	1	3
553	в этих	5	3
554	о своем	1	3
555	имеет смысл	2	3
556	и опять	2	3
557	которое по	3	3
558	по терминологии	3	3
559	вероятностной картины	3	3
560	правильно поставленный	4	3
561	наррации как	1	3
562	в нарративном	2	3
563	нарративной структуре	1	3
564	нарратора не	2	3
565	сердце у	2	3
566	не оказывается	1	3
567	этого рассказа	2	3
568	этос желания	3	3
569	каждый из	1	3
570	в противовес	4	3
571	восходит к	2	3
572	жизненный опыт	2	3
573	входит в	2	3
574	не должен	2	3
575	и иных	1	3
576	времени в	3	3
577	интриги в	1	3
578	ненадежного нарратора	4	3
579	к своей	2	3
580	сознания в	4	3
581	и событие	3	3
582	не встречается	1	3
583	говорить о	5	3
584	за собой	1	3
585	ретрансляции событийного	2	3
586	в строгом	2	3
587	не обязательно	2	3
588	говоря это	2	3
589	актуальная нарратология	1	3
590	так же	2	3
591	модальности знания	5	3
592	друг на	2	3
593	ни одного	1	3
594	к ним	4	3
595	жизни как	2	3
596	наряду с	2	3
597	ключ к	2	3
598	еще одна	1	3
599	модальности убеждения	4	3
600	в зависимости	1	3
601	что она	2	3
602	событие здесь	2	3
603	к ее	3	3
604	в чужой	1	3
605	и представляет	4	3
606	глядя на	1	3
607	только не	1	3
608	к позиции	2	3
609	ее и	2	3
610	по природе	2	3
611	персонажа как	1	3
612	или нескольких	3	3
613	внутреннего зрения	2	3
614	она в	2	3
615	предвосхищаемое ответное	2	3
616	ведь есть	1	3
617	не владеет	1	3
618	подчеркнуть что	5	3
619	собой своего	2	3
620	и сама	1	3
621	излагающий историю	4	3
622	в следующем	1	3
623	связи с	2	3
624	самом первом	3	3
625	но он	2	3
626	которая состоит	2	3
627	не знает	2	3
628	к чему	1	3
629	рассказа как	1	3
630	всех его	2	3
631	сюжетной истории	1	3
632	что не	2	3
633	было ясно	1	3
634	происходит и	1	3
635	дискурса как	2	3
636	протяжении рассказа	1	3
637	рецептивного сознания	2	3
638	характер и	1	3
639	в связи	1	3
640	между ними	1	3
641	же как	1	3
642	от нормы	2	3
643	в чеховском	2	3
644	героя к	1	3
645	вольфа шмида	3	3
646	речь самого	1	3
647	и это	2	3
648	рассказа не	2	3
649	героя из	1	3
650	рассказ событие	2	3
651	коммуникативном пространстве	3	3
652	из участников	2	3
653	картина диегетического	1	3
654	должен был	2	3
655	могли бы	3	3
656	о себе	1	3
657	но как	1	3
658	а с	4	3
659	более дробные	1	3
660	событие как	2	3
661	при отсутствии	3	3
662	например мы	1	3
663	нарративное время	3	3
664	природе своей	2	3
665	сюжетной схемы	2	3
666	за ними	1	3
667	и что	2	3
668	можно было	2	3
669	часто не	1	3
670	иметь в	1	3
671	как уже	1	3
672	не просто	2	3
673	перед лицом	4	3
674	ответное слово	2	3
675	коммуникативном событии	2	3
676	первого и	3	3
677	со словами	1	3
678	как известно	2	3
679	наррации в	4	3
680	в направлении	2	3
681	первом случае	1	3
682	желания в	3	3
683	детьми и	4	3
684	рикёр называет	1	3
685	даже если	1	3
686	в первой	1	3
687	и внутренним	1	3
688	нарративных кадров	4	3
689	бы быть	1	3
690	наррации и	2	3
691	нарративный дискурс	4	3
692	а как	1	3
693	здесь мы	2	3
694	события в	1	3
695	в точке	4	3
696	или иного	1	3
697	во время	3	3
698	в него	2	3
699	чем и	2	3
700	в пространстве	1	3
701	на эпизоды	1	3
702	при такой	1	3
703	персонажа или	3	3
704	я уже	1	3
705	личной тайны	3	3
706	через посредство	2	3
707	человеческого общения	1	3
708	готовыми смыслами	3	3
709	свою жизнь	1	3
710	диегетическое время	4	3
711	по слову	1	3
712	статус событийности	2	3
713	различного рода	3	3
714	первых двух	3	3
715	но достаточно	2	3
716	интерес к	1	3
717	то они	1	3
718	картин мира	2	3
719	от их	2	3
720	текста и	4	3
721	нам в	1	3
722	знак который	3	3
723	самим собой	1	3
724	ни о	2	3
725	с таким	1	3
726	нарративных практик	2	3
727	за человек	1	3
728	себя с	1	3
729	в романе	6	3
730	где в	3	3
731	обращается к	2	3
732	рассказчика и	3	3
733	свидетель и	2	3
734	сути дела	4	3
735	на стороне	1	3
736	в кадры	3	3
737	приводит к	2	3
738	бы не	3	3
739	зависимости от	1	3
740	говорить и	2	3
741	в следующей	2	3
742	всей своей	4	3
743	литературной наррации	1	3
744	своей жизни	3	3
745	нарративную интригу	2	3
746	интриги слова	1	3
747	чехов не	2	3
748	началом и	2	3
749	второго лица	1	3
750	еще и	2	3
751	что мы	2	3
752	на друга	2	3
753	порой и	1	3
754	быть не	4	3
755	для гурова	2	3
756	ни для	1	3
757	речь идет	3	3
758	подобного рода	3	3
759	от позиции	1	3
760	случае с	1	3
761	по инерции	1	3
762	ее вербализации	3	3
763	было и	2	3
764	а лишь	3	3
765	жизни на	2	3
766	нет оснований	1	3
767	событийности как	3	3
768	тем же	1	3
769	той же	3	3
770	от которой	1	3
771	есть же	1	3
772	одной из	1	3
773	до конца	5	3
774	в нарративных	1	3
775	характера и	1	3
776	по ходу	2	3
777	лев толстой	2	3
778	следует вести	1	3
779	всякий раз	2	3
780	на этот	2	3
781	нарратив представляет	1	3
782	ролан барт	3	3
783	мать и	1	3
784	наррации это	2	3
785	появляется в	2	3
786	но это	4	3
787	и после	2	3
788	текста как	1	3
789	в едином	3	3
790	и девочка	2	3
791	жизни не	2	3
792	собственно говоря	1	3
793	жизни но	1	3
794	знаменательно что	1	3
795	как к	1	3
796	главного персонажа	1	3
797	хоть и	1	3
798	произведения как	1	3
799	и уж	1	3
800	и вот	3	3
801	презентация наррации	4	3
802	чеховский рассказ	1	3
803	пожирание котят	1	3
804	которых он	1	3
805	при встрече	1	3
806	он и	2	3
807	участия в	6	3
808	у карамзина	3	3
809	мальчик и	2	3
810	может именоваться	2	3
811	несет в	4	3
812	к эпизоду	1	3
813	же не	1	3
814	нравственное состояние	3	3
815	о герое	1	3
816	чем он	1	3
817	этом в	1	3
818	участие в	1	3
819	все равно	2	3
820	в виде	1	3
821	а о	1	3
822	этого не	2	3
823	дело в	1	3
824	кругозора и	1	3
825	нарративного пространства	4	3
826	при которой	3	3
827	котят и	2	3
828	вероятностная картина	3	3
829	участок текста	2	3
830	как она	1	3
831	не подлежит	2	3
832	золотого сечения	3	3
833	этос долженствования	3	3
834	этот раз	3	3
835	все эти	1	3
836	на фоне	3	3
837	его нарратор	1	3
838	со своей	4	3
839	сообщают о	1	3
840	именно эта	2	3
841	должен быть	3	3
842	рассказанной истории	3	3
843	особенно в	3	3
844	систему персонажей	2	3
845	и потому	2	3
846	того или	1	3
847	опыта присутствия	1	3
848	только к	1	3
849	а к	3	3
850	а его	3	3
851	текста персонажа	3	3
852	между детьми	4	3
853	кругозор нарратора	3	3
854	особенность нарративного	2	3
855	дело не	2	3
856	связано с	3	3
857	во второй	1	3
858	истории а	3	3
859	интроспективного повествования	1	3
860	заключает в	4	3
861	не следует	3	3
862	что нарративная	1	3
863	первые два	2	3
864	идет о	3	3
865	лишь в	4	3
866	же самое	2	3
867	каждого из	2	3
868	для обозначения	2	3
869	и самого	1	3
870	н.д тамарченко	1	3
871	в нарративной	3	3
872	и концом	2	3
873	и только	2	3
874	ли в	1	3
875	нарративное высказывание	1	3
876	если она	2	3
877	очевидным образом	2	3
878	героя но	1	3
879	нарративного времени	5	3
880	в е	3	3
881	все было	2	3
882	персонажей и	2	3
883	событие это	4	3
884	адресата не	2	3
885	мир не	1	2
886	лицо события	2	2
887	новое и	1	2
888	они неразрывно	2	2
889	вокруг нас	2	2
890	случае в	1	2
891	принято именовать	1	2
892	отсылают к	3	2
893	мы и	2	2
894	второй эпизод	2	2
895	формирования хранения	1	2
896	не удовлетворил	2	2
897	действующее лицо	2	2
898	как муж	1	2
899	фигура нарратора	1	2
900	как этос	1	2
901	оснований сомневаться	1	2
902	четыре центральных	1	2
903	которая в	3	2
904	внутренняя сторона	1	2
905	принадлежит гурову	1	2
906	ее сознании	1	2
907	есть время	2	2
908	нарративных приемов	1	2
909	множественными виртуальными	2	2
910	сада тем	1	2
911	смыл данного	1	2
912	адекватного восприятия	2	2
913	рассказе чехова	2	2
914	самое следует	1	2
915	еще более	2	2
916	текста событийность	2	2
917	но о	2	2
918	же пространство	2	2
919	хочет ее	2	2
920	на второй	1	2
921	для одного	1	2
922	простой и	2	2
923	по выражению	3	2
924	не зависит	2	2
925	те же	2	2
926	проникновения в	2	2
927	по обыкновению	2	2
928	характеризуется определенной	2	2
929	язык как	2	2
930	глубоко и	2	2
931	которое может	2	2
932	принадлежности к	1	2
933	город с	1	2
934	смысл не	1	2
935	в году	2	2
936	потому не	2	2
937	с той	1	2
938	поставленный вопрос	3	2
939	воспринимающем ее	1	2
940	обоих персонажей	3	2
941	рассказано в	2	2
942	нарративное пространство	2	2
943	случае он	1	2
944	чеховского письма	1	2
945	с появлением	2	2
946	другой стороны	3	2
947	не несет	4	2
948	как если	1	2
949	с собой	1	2
950	случае следует	1	2
951	интерсубъективен это	1	2
952	не являясь	1	2
953	как слушатели-читатели	1	2
954	людей и	1	2
955	в настоящем	2	2
956	нарративных текстах	2	2
957	границы между	2	2
958	чтобы в	1	2
959	более или	2	2
960	как образ	2	2
961	стать полноценным	2	2
962	между началом	1	2
963	от текста	3	2
964	жизнь в	1	2
965	людей а	1	2
966	и персонажа	2	2
967	диегетического времени	3	2
968	однако нарратор	1	2
969	мысль о	2	2
970	как модальность	2	2
971	целый ряд	2	2
972	интрига не	3	2
973	адресата как	1	2
974	иначе как	1	2
975	перекликается с	1	2
976	потом когда	1	2
977	тем что	2	2
978	коммуникативная ситуация	1	2
979	благодаря присутствию	1	2
980	именно они	1	2
981	дело здесь	1	2
982	такого высказывания	1	2
983	присваивает себе	2	2
984	иваном иванычем	2	2
985	может изменить	2	2
986	принадлежат к	4	2
987	мира это	2	2
988	нарратор в	2	2
989	обычно именуется	1	2
990	категорию нарративной	1	2
991	актом рассказывания	2	2
992	объединяет собеседников	2	2
993	письма не	1	2
994	мысли рикёра	1	2
995	интриги не	1	2
996	его собственному	1	2
997	внимание к	2	2
998	сознании которого	2	2
999	большей или	1	2
1000	тем или	1	2
1001	в аналогичной	2	2
1002	жизнь обоих	1	2
1003	мир и	1	2
1004	структуры наррации	1	2
1005	воспринимающего сознания	2	2
1006	понимания а	1	2
1007	на первый	3	2
1008	но несомненно	2	2
1009	и жена	1	2
1010	практики рассказывания	2	2
1011	или несколькими	2	2
1012	в кино	2	2
1013	наличной реальности	2	2
1014	первый взгляд	3	2
1015	что рассказчик	1	2
1016	фактор событийности	2	2
1017	категория этоса	2	2
1018	было не	2	2
1019	изменение состояния	2	2
1020	как произойдет	2	2
1021	центрального героя	1	2
1022	неравновесного состояния	1	2
1023	него сжалось	2	2
1024	шире и	1	2
1025	а стало	1	2
1026	арестантских ротах	1	2
1027	некоторые эпизоды	2	2
1028	из персонажей	1	2
1029	было в	2	2
1030	и наиболее	1	2
1031	прошлого опыта	1	2
1032	в событие	1	2
1033	в действительности	1	2
1034	один и	1	2
1035	историю мы	1	2
1036	этой инстанции	1	2
1037	знака это	2	2
1038	социально-языковыми кругозорами	2	2
1039	раскол между	1	2
1040	раз и	2	2
1041	и который	2	2
1042	своей природе	2	2
1043	персонажа к	1	2
1044	от лица	1	2
1045	текста так	1	2
1046	представления о	1	2
1047	хранения и	1	2
1048	весь зрительный	2	2
1049	дядя петруша	4	2
1050	возможного но	2	2
1051	писал бахтин	3	2
1052	события как	1	2
1053	из жизни	3	2
1054	т.д вплоть	1	2
1055	рафаэль барони	2	2
1056	перспективами которые	2	2
1057	в этот	3	2
1058	оглядываясь на	1	2
1059	новейшего времени	3	2
1060	концовке рассказа	2	2
1061	системы персонажей	1	2
1062	с помощью	1	2
1063	и такого	1	2
1064	ее вербализация	1	2
1065	играют существенную	1	2
1066	без нарративной	1	2
1067	чего не	1	2
1068	героини и	1	2
1069	анну сергеевну	2	2
1070	что чехов	1	2
1071	е годы	1	2
1072	вольному или	1	2
1073	превращается в	1	2
1074	принадлежит не	1	2
1075	можно ли	1	2
1076	нарратор и	1	2
1077	автора нередко	1	2
1078	ценностную значимость	1	2
1079	адресата нарративная	1	2
1080	видно что	2	2
1081	и еще	1	2
1082	жизни анны	2	2
1083	как первые	1	2
1084	его собственной	2	2
1085	с другим	1	2
1086	принадлежат взрослому	2	2
1087	то чтобы	1	2
1088	событийности той	1	2
1089	дистанция между	2	2
1090	изменения исходной	1	2
1091	структуре текста	2	2
1092	горничной пелагеи	1	2
1093	ориентиром в	1	2
1094	у себя	1	2
1095	исчерпание интриги	2	2
1096	говорит с	1	2
1097	в контексте	4	2
1098	взрослому голосу	2	2
1099	вовсе не	1	2
1100	не имел	1	2
1101	же очевидным	1	2
1102	именно так	1	2
1103	быть в	1	2
1104	но возможно	2	2
1105	к которому	2	2
1106	нести в	2	2
1107	главное в	1	2
1108	же она	1	2
1109	текста о	1	2
1110	взрослых по	1	2
1111	преимущественно в	1	2
1112	первом эпизоде	1	2
1113	как восстановление	1	2
1114	а иначе	1	2
1115	эффект не	1	2
1116	толстого или	1	2
1117	также является	1	2
1118	тут же	3	2
1119	своем воображении	1	2
1120	выходя из	1	2
1121	поля рикёра	2	2
1122	рецептивную компетенцию	1	2
1123	детей в	2	2
1124	возникает и	2	2
1125	позиции нарратора	1	2
1126	монологического согласия	1	2
1127	поистине не	1	2
1128	тексте в	2	2
1129	отрезок времени	2	2
1130	бы в	4	2
1131	того же	1	2
1132	в обращении	1	2
1133	случайностью но	1	2
1134	они могут	1	2
1135	первые две	2	2
1136	себе знать	1	2
1137	чем это	1	2
1138	сидишь в	1	2
1139	читателем в	1	2
1140	смысловом отношении	2	2
1141	из другого	1	2
1142	тайны в	1	2
1143	к адресату	1	2
1144	художественного высказывания	2	2
1145	что обычно	1	2
1146	и слушать	2	2
1147	онтологическая характеристика	1	2
1148	от ее	1	2
1149	в цепочки	1	2
1150	потенциального адресата	1	2
1151	речи персонажей	2	2
1152	собой некий	2	2
1153	принадлежит к	3	2
1154	в смысловом	3	2
1155	направлении возможного	2	2
1156	центральных эпизода	1	2
1157	той мере	2	2
1158	вдруг забилось	2	2
1159	засыпает а	1	2
1160	к герою	1	2
1161	в образовании	1	2
1162	события свидетель	2	2
1163	по длительности	2	2
1164	и мы	1	2
1165	как гадость	2	2
1166	к их	1	2
1167	что иное	1	2
1168	к одному	2	2
1169	детей это	1	2
1170	похожи на	1	2
1171	не слишком	1	2
1172	маркированном положении	4	2
1173	х гг	3	2
1174	а ван	1	2
1175	моя жизнь	1	2
1176	него уже	1	2
1177	из базовых	1	2
1178	гуманитарных науках	1	2
1179	в произведении	1	2
1180	о событии	2	2
1181	ментального вѝдения	1	2
1182	долга это	1	2
1183	личной жизни	2	2
1184	происходящего вокруг	2	2
1185	в суде	1	2
1186	однако такая	1	2
1187	сопряжение двух	1	2
1188	весь день	3	2
1189	интенциональное содержание	2	2
1190	рассказ ивана	1	2
1191	слов в	2	2
1192	второй план	1	2
1193	добра и	1	2
1194	форма речи	2	2
1195	главы в	1	2
1196	двойной структуре	1	2
1197	референтная сторона	2	2
1198	мира такого	2	2
1199	или иному	2	2
1200	матери а	1	2
1201	искать в	1	2
1202	он идет	1	2
1203	создается не	2	2
1204	и через	2	2
1205	с прецедентной	4	2
1206	единого художественного	1	2
1207	данного персонажа	1	2
1208	личную тайну	1	2
1209	и второго	2	2
1210	до их	1	2
1211	и связывании	1	2
1212	как своего	1	2
1213	сознания ни	2	2
1214	латинский термин	2	2
1215	столько же	1	2
1216	можно признать	1	2
1217	сознания адресата	1	2
1218	муж и	1	2
1219	а за	1	2
1220	аспект нарративного	2	2
1221	сфере слова	2	2
1222	история может	1	2
1223	ни от	2	2
1224	героя с	2	2
1225	сознания не	2	2
1226	в изложении	3	2
1227	своего и	2	2
