N	2gram	Propp_Isto	Mirosoze
390	и должно	3	3
391	их и	1	3
392	и будет	1	3
393	в пределах	4	3
394	быть назван	2	3
395	приводит к	3	3
396	ли он	3	3
397	все три	1	3
398	в значительной	1	3
399	земли и	1	3
400	роль в	3	3
401	это все	1	3
402	его нельзя	1	3
403	эта мысль	3	3
404	если человек	1	3
405	что же	4	3
406	она может	1	3
407	тому как	3	3
408	всякий раз	2	3
409	на этот	2	3
410	он может	2	3
411	и после	1	3
412	обратиться к	1	3
413	поэтому он	2	3
414	и то	3	3
415	стоит на	2	3
416	что оно	1	3
417	это особенно	1	3
418	для нас	17	3
419	она никогда	1	3
420	но с	3	3
421	всегда есть	2	3
422	и эта	1	3
423	говорят о	3	3
424	черта в	1	3
425	со своей	1	3
426	и глубже	1	3
427	на его	2	3
428	об этом	11	3
429	они стали	1	3
430	в самых	1	3
431	лишь через	1	3
432	мы должны	17	3
433	но она	2	3
434	не с	3	3
435	и много	1	3
436	природой и	1	3
437	и ничего	1	3
438	на большую	1	2
439	с которой	2	2
440	с которыми	1	2
441	сам был	1	2
442	что если	2	2
443	под его	1	2
444	она всегда	2	2
445	из всех	2	2
446	тем как	1	2
447	и был	1	2
448	не столько	1	2
449	его от	1	2
450	то не	3	2
451	этом направлении	1	2
452	по себе	4	2
453	обращается в	1	2
454	их не	3	2
455	или от	1	2
456	только можно	2	2
457	уже на	2	2
458	через человека	1	2
459	так это	1	2
460	выйти из	1	2
461	и обнаруживает	1	2
462	не менее	7	2
463	только для	3	2
464	есть то	1	2
465	у которых	1	2
466	не могли	1	2
467	в действительности	2	2
468	которой он	1	2
469	в глаза	2	2
470	у самого	1	2
471	вот почему	2	2
472	во многих	2	2
473	когда она	3	2
474	но они	6	2
475	человек у	1	2
476	за собой	3	2
477	в чистом	2	2
478	всего что	1	2
479	с другой	8	2
480	в прошлом	2	2
481	отношения и	1	2
482	ее как	1	2
483	к высшей	2	2
484	они должны	3	2
485	во всей	2	2
486	оказывается что	1	2
487	не будут	1	2
488	вопрос и	1	2
489	то в	1	2
490	него как	1	2
491	есть ли	1	2
492	в жертву	2	2
493	но из	1	2
494	такого рода	1	2
495	она в	1	2
496	и чрезвычайно	1	2
497	ты не	5	2
498	после этого	5	2
499	что такое	3	2
500	это верно	1	2
501	жизни она	1	2
502	как можно	2	2
503	есть еще	3	2
504	связи с	10	2
505	человек а	1	2
506	и недостаточно	1	2
507	дано в	1	2
508	между ними	2	2
509	также в	2	2
510	и именно	2	2
511	что их	3	2
512	всех народов	1	2
513	что человеку	1	2
514	могли бы	3	2
515	не означает	2	2
516	и нам	1	2
517	к превращению	1	2
518	можно сделать	1	2
519	что эта	3	2
520	природу и	1	2
521	верно и	1	2
522	когда мы	4	2
523	себя за	2	2
524	не раз	1	2
525	мы дадим	1	2
526	этом они	1	2
527	человеку в	1	2
528	столь же	2	2
529	о своей	1	2
530	бы быть	4	2
531	а как	2	2
532	и им	1	2
533	во время	5	2
534	и ее	3	2
535	над ними	2	2
536	его нет	1	2
537	народа в	2	2
538	и кто	1	2
539	большую роль	3	2
540	другого человека	1	2
541	была бы	2	2
542	освободиться от	1	2
543	с внутренней	1	2
544	в сущности	2	2
545	сам по	1	2
546	он на	1	2
547	на лице	1	2
548	же что	2	2
549	подобно тому	3	2
550	и страх	1	2
551	и они	5	2
552	там в	1	2
553	самом деле	2	2
554	так называемый	2	2
555	их в	7	2
556	ему в	3	2
557	же о	1	2
558	но никогда	1	2
559	оно всегда	1	2
560	к самым	1	2
561	к нам	1	2
562	к какому	1	2
563	ему и	1	2
564	в иное	8	2
565	в душу	1	2
566	его пути	3	2
567	в каком	2	2
568	дальше и	1	2
569	который и	1	2
570	есть какая-то	1	2
571	этот мотив	3	2
572	что мы	9	2
573	не имеют	1	2
574	относится к	2	2
575	быть не	2	2
576	мы хотели	1	2
577	не сам	2	2
578	есть у	1	2
579	этот случай	4	2
580	и уже	1	2
581	и об	1	2
582	у других	1	2
583	целый ряд	1	2
584	верили что	1	2
585	духом и	1	2
586	мастер в	1	2
587	глубже чем	1	2
588	мысли не	1	2
589	этого слова	1	2
590	правда в	1	2
591	не видит	3	2
592	превращает человека	1	2
593	многие из	1	2
594	его как	2	2
595	бы его	2	2
596	с того	3	2
597	есть черты	1	2
598	обращена к	1	2
599	которым он	1	2
600	нас не	3	2
601	в последней	1	2
602	который может	1	2
603	человека за	1	2
604	тому чтобы	1	2
605	ни к	3	2
606	этом отношении	1	2
607	он и	3	2
608	к царству	1	2
609	или человек	1	2
610	о нем	5	2
611	ее в	7	2
612	что во	1	2
613	на самом	3	2
614	чтобы получить	1	2
615	на одной	1	2
616	же не	3	2
617	смысле этого	2	2
618	есть акт	1	2
619	основана на	1	2
620	своей книге	1	2
621	но эта	1	2
622	раз навсегда	1	2
623	добродетели и	1	2
624	к жизни	2	2
625	в какой	4	2
626	начало есть	1	2
627	но я	1	2
628	есть только	3	2
629	перед собой	1	2
630	к своему	3	2
631	нисколько не	3	2
632	это было	2	2
633	подчинить ее	1	2
634	черту и	1	2
635	связаны с	1	2
636	еще до	2	2
637	с чего	2	2
638	и других	1	2
639	и русской	1	2
640	ни один	8	2
641	не по	2	2
642	что нужно	2	2
643	е в	1	2
644	к тем	1	2
645	нужно было	2	2
646	отказ от	2	2
647	этого не	6	2
648	тем самым	2	2
649	можно найти	2	2
650	на всю	1	2
651	у нее	4	2
652	как то	1	2
653	и часто	4	2
654	культуры но	1	2
655	и о	1	2
656	в понимании	1	2
657	которые в	3	2
658	и русским	1	2
659	бы он	1	2
660	что путь	1	2
661	это означает	2	2
662	же можно	3	2
663	происходит в	3	2
664	о своих	1	2
665	очень трудно	1	2
666	все более	1	2
667	хотя он	2	2
668	это более	1	2
669	в который	1	2
670	себе а	2	2
671	не связан	1	1
672	того она	1	1
673	или он	4	1
674	решение этого	1	1
675	для всех	2	1
676	которая была	2	1
677	только над	1	1
678	и пришли	1	1
679	в религии	1	1
680	важно для	1	1
681	есть знак	1	1
682	даже в	5	1
683	только этот	1	1
684	и над	1	1
685	о пути	1	1
686	одинаково и	1	1
687	он видит	3	1
688	он предлагает	1	1
689	этот момент	3	1
690	она уже	1	1
691	или нет	1	1
692	перед ней	1	1
693	говорит о	2	1
694	может так	1	1
695	о всемирном	1	1
696	требует от	1	1
697	от этих	2	1
698	другой стороны	7	1
699	своего сына	1	1
700	но что	2	1
701	мыслится как	1	1
702	связь с	8	1
703	он ему	1	1
704	по пути	2	1
705	он имеет	2	1
706	все явление	1	1
707	быть признана	1	1
708	что вопрос	2	1
709	стороне от	1	1
710	но все	9	1
711	культом предков	1	1
712	происходит не	2	1
713	чтобы победить	1	1
714	и связь	1	1
715	еще недостаточно	1	1
716	из всего	1	1
717	правда по	1	1
718	солнце в	1	1
719	себя эту	1	1
720	или у	1	1
721	целое и	2	1
722	начинается с	3	1
723	которой она	1	1
724	ведь и	1	1
725	а именно	5	1
726	не приведет	1	1
727	племени с	1	1
728	эта формула	1	1
729	на эту	3	1
730	существ которые	1	1
731	что действие	1	1
732	почему это	1	1
733	в тело	2	1
734	в природе	1	1
735	интересно что	1	1
736	в это	2	1
737	речь идет	1	1
738	потому она	1	1
739	земле что	1	1
740	понять эту	2	1
741	его жалеет	1	1
742	уже новым	1	1
743	нужно знать	1	1
744	стоят уже	1	1
745	что этот	5	1
746	восходит к	6	1
747	раз и	3	1
748	не боится	2	1
749	душа и	1	1
750	не чувствует	1	1
751	которыми пытались	1	1
752	когда будет	1	1
753	это нам	1	1
754	делается это	1	1
755	но даже	1	1
756	не должен	8	1
757	одной стороны	7	1
758	ничто не	1	1
759	в другом	6	1
760	и общественное	1	1
761	историческим прошлым	1	1
762	имеют свои	1	1
763	видит но	1	1
764	войти в	2	1
765	не сама	1	1
766	которых не	1	1
767	к своей	1	1
768	уже было	1	1
769	этой связи	1	1
770	с царством	1	1
771	пронизывает его	1	1
772	об отношении	1	1
773	оно было	1	1
774	быть названо	1	1
775	говорить о	1	1
776	правда и	2	1
777	мне не	2	1
778	существу своему	1	1
779	уже как	1	1
780	уже есть	1	1
781	я буду	4	1
782	природы но	1	1
783	как существо	1	1
784	точке зрения	1	1
785	всего этого	1	1
786	означает не	1	1
787	на ней	1	1
788	друг на	1	1
789	быть признан	1	1
790	отец его	1	1
791	я один	1	1
792	к ним	4	1
793	установить что	6	1
794	огромное значение	1	1
795	убежден что	1	1
796	еще нет	1	1
797	наряду с	6	1
798	ключ к	5	1
799	одного там	1	1
800	тех случаях	1	1
801	в мировом	1	1
802	этот странный	1	1
803	еще ничего	1	1
804	или нет?	1	1
805	явление не	1	1
806	за него	2	1
807	такая же	1	1
808	надо только	1	1
809	с огненными	1	1
810	он свою	1	1
811	нигде не	2	1
812	в зависимости	3	1
813	и вдруг	1	1
814	связи со	2	1
815	которой во	1	1
816	ней были	1	1
817	выхода из	1	1
818	из самой	1	1
819	и культурной	1	1
820	бы так	2	1
821	почуял в	1	1
822	о связи	2	1
823	чем это	5	1
824	быта и	1	1
825	он прежде	1	1
826	не то	4	1
827	у маркса	1	1
828	о ней	1	1
829	часто является	1	1
830	он очень	2	1
831	она имеет	1	1
832	лишь тогда	1	1
833	они потеряли	1	1
834	этой задачи	1	1
835	важно установить	1	1
836	не выходит	2	1
837	отец и	2	1
838	мышления и	1	1
839	она и	2	1
840	и всей	1	1
841	стоит перед	1	1
842	это будет	1	1
843	указать на	1	1
844	из середины	2	1
845	с одной	8	1
846	он к	1	1
847	иных случаях	1	1
848	мы читаем	1	1
849	конца в	1	1
850	тогда и	3	1
851	они до	1	1
852	путь есть	1	1
853	не соответствует	3	1
854	которого он	1	1
855	от начала	2	1
856	новым человеком	1	1
857	он ответил	1	1
858	в тот	3	1
859	они в	1	1
860	природе не	1	1
861	он любил	1	1
862	часто он	1	1
863	они будут	1	1
864	духовной культуры	1	1
865	пошел он	1	1
866	не хватает	1	1
867	глава i	1	1
868	видит в	2	1
869	трудный для	1	1
870	или не	1	1
871	можно признать	1	1
872	об их	1	1
873	это один	3	1
874	в вере	1	1
875	на себя	2	1
876	быть только	1	1
877	как его	1	1
878	всему миру	1	1
879	потому в	1	1
880	мне в	1	1
881	чрезвычайно важно	1	1
882	мы это	1	1
883	в таком	1	1
884	так много	1	1
885	с одним	4	1
886	которые еще	1	1
887	как говорит	1	1
888	отличие от	3	1
889	себя как	1	1
890	одном из	1	1
891	народов это	1	1
892	во главе	1	1
893	с женщиной	1	1
894	уже давно	1	1
895	должно было	4	1
896	теряет свой	1	1
897	в себя	2	1
898	связанным с	1	1
899	в сторону	1	1
900	поэтому у	1	1
901	держит в	1	1
902	на себе	1	1
903	то именно	1	1
904	что как	1	1
905	в других	3	1
906	изнутри а	1	1
907	и религиозной	1	1
908	природы все	1	1
909	по внешним	1	1
910	а потом	4	1
911	все говорили	1	1
912	с образом	2	1
913	будет видно	1	1
914	материалом для	1	1
915	бы показать	1	1
916	культурной жизни	1	1
917	он дал	1	1
918	друг с	4	1
919	мы уже	7	1
920	значение и	2	1
921	под ними	1	1
922	не видят	4	1
923	по отдельным	3	1
924	две формы	2	1
925	был так	1	1
926	не дает	2	1
927	аналогия между	1	1
928	с какой	1	1
929	тот момент	3	1
930	ушел от	1	1
931	она заключена	1	1
932	кажется что	1	1
933	все основные	1	1
934	одним словом	4	1
935	она там	2	1
936	в системе	2	1
937	хотя в	3	1
938	он признает	1	1
939	в тех	4	1
940	не могла	2	1
941	жалеет и	1	1
942	почти всегда	1	1
943	организации в	1	1
944	и остались	1	1
945	точка зрения	2	1
946	зрения так	2	1
947	также не	2	1
948	в современной	3	1
949	времен и	1	1
950	перед лицом	1	1
951	но так	3	1
952	этот вопрос	7	1
953	в историческом	1	1
954	в нее	2	1
955	и братья	2	1
956	говорили что	3	1
957	нет вполне	1	1
958	дать ей	1	1
959	таит в	1	1
960	могла бы	3	1
961	хотели бы	1	1
962	нем и	1	1
963	но всегда	1	1
964	герой из	1	1
965	сложность этого	1	1
966	т п	1	1
967	с людьми	1	1
968	возможно что	3	1
969	это потому	1	1
970	природы и	1	1
971	он все-таки	1	1
972	показать что	2	1
973	что для	1	1
974	главным образом	2	1
975	но есть	3	1
976	и др	11	1
977	это приводит	2	1
978	это делает	2	1
979	культуры что	1	1
980	о его	1	1
981	есть вместе	1	1
982	сам в	1	1
983	них не	2	1
984	эпохи в	1	1
985	соприкосновение с	1	1
986	и почему	3	1
987	по ним	1	1
988	человека этой	1	1
989	не вижу	1	1
990	в силу	7	1
991	путь на	1	1
992	говорит ему	1	1
993	ней в	1	1
994	же мы	1	1
995	из этого	3	1
996	время он	1	1
997	которые были	1	1
998	чем будет	1	1
999	двойственность с	1	1
1000	на мир	1	1
1001	показывает что	7	1
1002	народ верит	1	1
1003	в угол	1	1
1004	независимо от	1	1
1005	с ее	2	1
1006	всех этих	4	1
1007	можно с	1	1
1008	его проглотить	1	1
1009	иначе не	1	1
1010	имеет свою	2	1
1011	пришел к	1	1
1012	он начал	1	1
1013	вопросом о	2	1
1014	почему он	1	1
1015	своего рода	2	1
1016	этой исторической	1	1
1017	за черту	1	1
1018	дать его	1	1
1019	его со	1	1
1020	он лишен	1	1
1021	это одна	1	1
1022	да не	1	1
1023	но после	1	1
1024	за ним	1	1
1025	обнаруживает что	2	1
1026	как с	1	1
1027	его уже	2	1
1028	можно видеть	2	1
1029	на брак	1	1
1030	сравнению со	1	1
1031	себе представить	1	1
1032	также что	2	1
1033	явление но	1	1
1034	с миром	1	1
1035	переносится в	1	1
1036	человек с	1	1
1037	от нас	1	1
1038	чтобы стать	1	1
1039	думает что	1	1
1040	и из	2	1
1041	никак не	1	1
1042	из тех	1	1
1043	в другой	4	1
1044	действует в	1	1
1045	в двадцать	1	1
1046	истории она	1	1
1047	поэтому в	2	1
1048	ответ на	3	1
1049	с природой	2	1
1050	с тобой	1	1
1051	невозможно и	1	1
1052	когда его	1	1
1053	борьбы с	2	1
1054	основе русского	1	1
1055	за это	1	1
1056	не на	2	1
1057	нас от	1	1
1058	один человек	1	1
1059	о природе	1	1
1060	особого рода	1	1
1061	формах в	1	1
1062	к уничтожению	1	1
1063	вместо того	2	1
1064	не более	2	1
1065	у меня	4	1
1066	царство его	1	1
1067	стороны его	2	1
1068	с целью	2	1
1069	к исследованию	1	1
1070	претендует на	1	1
1071	он будет	1	1
1072	сложный и	1	1
1073	элемент в	1	1
1074	и спрашивай	2	1
1075	стремятся к	1	1
1076	можно назвать	3	1
1077	с ними	2	1
1078	что такой	1	1
1079	можно изучить	1	1
1080	проникнуть в	3	1
1081	труднее чем	1	1
1082	и т	39	1
1083	есть на	2	1
1084	к героям	1	1
1085	дает никакой	1	1
1086	своего отца	3	1
1087	зависимости от	3	1
1088	которого не	1	1
1089	знает что	1	1
1090	всей своей	1	1
1091	было уже	1	1
1092	ничего нет	1	1
1093	к браку	2	1
1094	собой смерть	3	1
1095	огромную роль	1	1
1096	и спасение	1	1
1097	слова для	1	1
1098	но оно	4	1
1099	все они	1	1
1100	который он	1	1
1101	европейцы и	1	1
1102	существовании этого	1	1
1103	цели не	1	1
1104	истории не	1	1
1105	вот они	1	1
1106	этнографический материал	1	1
1107	и состоит	1	1
1108	замечательно что	1	1
1109	традиции в	1	1
1110	вопрос можно	1	1
1111	или этот	1	1
1112	же минуту	1	1
1113	по противоположности	1	1
1114	ищут в	1	1
1115	задачи в	1	1
1116	смерти и	7	1
1117	мучает и	1	1
1118	и хлеб	1	1
1119	и социальной	3	1
1120	то и	2	1
1121	глава ii	1	1
1122	действительности это	4	1
1123	он еще	1	1
1124	один только	2	1
1125	за ней	1	1
1126	а может	2	1
1127	он во	1	1
1128	тех пор	1	1
1129	в новой	2	1
1130	остается только	1	1
1131	только тогда	1	1
1132	в подземелье	5	1
1133	и вся	1	1
1134	с большей	1	1
1135	совпадают с	1	1
1136	в которую	3	1
1137	вступает в	2	1
1138	одна сторона	2	1
1139	этого как	1	1
1140	и ему	1	1
1141	и наша	1	1
1142	нет никакой	1	1
1143	к делу	2	1
1144	вслед за	7	1
1145	на примере	1	1
1146	и исчезает	1	1
1147	этого нужно	1	1
1148	в совершенно	2	1
1149	друга и	1	1
1150	перед этими	2	1
1151	себя от	1	1
1152	и наоборот	1	1
1153	мужчины в	1	1
1154	она все	2	1
1155	несмотря на	1	1
1156	он дает	2	1
1157	имеем в	4	1
1158	без участия	2	1
1159	в отличие	3	1
1160	видим в	1	1
1161	указывают на	1	1
1162	с обычным	1	1
1163	тем же	1	1
1164	был быть	1	1
1165	от которой	1	1
1166	только одна	2	1
1167	в состояние	1	1
1168	при котором	1	1
1169	жизни народа	1	1
1170	конца и	1	1
1171	его отношения	1	1
1172	одной из	6	1
1173	из первых	1	1
1174	свою жену	1	1
1175	лучше всего	2	1
1176	показал как	2	1
1177	чтобы все	1	1
1178	думаю чтобы	1	1
1179	и воскресение	1	1
1180	до известной	1	1
1181	будь то	1	1
1182	для достижения	1	1
1183	получить от	1	1
1184	на этих	1	1
1185	все с	1	1
1186	с него	1	1
1187	не из	1	1
1188	нас может	1	1
1189	только о	2	1
1190	точку зрения	3	1
1191	иногда в	1	1
1192	ставит его	1	1
1193	связаны и	1	1
1194	подойти к	2	1
1195	а что	1	1
1196	более глубокий	1	1
1197	уже с	2	1
1198	связан с	4	1
1199	играет огромную	1	1
1200	общественное мнение	3	1
1201	одних и	1	1
1202	смерть и	3	1
1203	вокруг него	1	1
1204	и иначе	1	1
1205	нас нет	1	1
1206	с начала	1	1
1207	на вопрос	4	1
1208	переносится на	1	1
1209	ее на	2	1
1210	и оставался	1	1
1211	вывод что	2	1
1212	у тебя	2	1
1213	для всякого	1	1
1214	мы имеем	25	1
1215	этой мысли	2	1
1216	бы на	1	1
1217	а это	1	1
1218	приведет к	1	1
1219	сторона в	1	1
1220	дьявол и	1	1
1221	такое же	1	1
1222	их они	1	1
1223	родство этих	2	1
1224	многое в	1	1
1225	то мы	6	1
1226	на которой	2	1
1227	со словами	1	1
1228	другой же	1	1
1229	чем он	1	1
1230	а все	1	1
1231	знают какие	1	1
1232	об опасностях	1	1
1233	слова а	1	1
1234	новые в	1	1
1235	и смысл	1	1
1236	в виде	2	1
1237	а на	1	1
1238	что ни	1	1
1239	века и	2	1
1240	ее нельзя	2	1
1241	иногда и	1	1
1242	можно установить	3	1
1243	он исходит	1	1
1244	а также	2	1
1245	за этим	1	1
1246	на нее	3	1
1247	это еще	1	1
1248	без этой	1	1
1249	по существу	7	1
1250	в ту	2	1
1251	за тем	1	1
1252	с культом	2	1
1253	только художественная	1	1
1254	указывает на	2	1
1255	между собою	1	1
1256	быть признано	1	1
1257	царство и	3	1
1258	в стороне	4	1
1259	опять не	1	1
1260	органической связи	1	1
1261	с той	2	1
1262	в познании	1	1
1263	нас к	2	1
1264	нее он	1	1
1265	помнить что	1	1
1266	случаях когда	1	1
1267	лежит на	1	1
1268	но по	3	1
1269	была для	1	1
1270	и мать	1	1
1271	стремление к	1	1
1272	так в	7	1
1273	это происходит	3	1
1274	ней так	2	1
1275	а иногда	2	1
1276	она лежит	1	1
1277	и могут	1	1
1278	что им	1	1
1279	человека или	1	1
1280	в русских	4	1
1281	самого бога	1	1
1282	и оно	2	1
1283	с другом	3	1
1284	для которого	1	1
1285	говорит об	1	1
1286	вовсе не	3	1
1287	это так	6	1
1288	в одной	3	1
1289	вопросе о	1	1
1290	в буржуазной	1	1
1291	на свете	1	1
1292	стоит и	1	1
1293	но этим	2	1
1294	права и	1	1
1295	искать в	1	1
1296	может иметь	2	1
1297	том случае	1	1
1298	и эти	4	1
1299	стороны у	1	1
1300	на них	2	1
1301	за то	3	1
1302	не бытовая	1	1
1303	до тех	1	1
1304	он говорит	1	1
1305	чистом виде	2	1
1306	значение но	1	1
1307	на небо	1	1
1308	то чего	4	1
1309	это за	5	1
1310	ее так	2	1
1311	в течение	1	1
1312	каждой части	1	1
1313	один в	1	1
1314	в новый	1	1
1315	и историческим	1	1
1316	еще менее	1	1
1317	их через	1	1
1318	и может	1	1
1319	в частности	3	1
