N	2gram	Trubetskoy	KulturaY
127	и здесь	2	11
128	еще и	1	11
129	совершенно не	1	11
130	из этих	10	11
131	и если	3	11
132	этом отношении	2	11
133	уже в	2	11
134	в их	1	11
135	или иной	2	11
136	в первом	1	10
137	как и	1	10
138	речь идет	1	10
139	так же	5	10
140	конечно не	2	10
141	к этому	3	10
142	несмотря на	6	10
143	бы в	1	10
144	в общем	8	10
145	в то	4	10
146	вряд ли	1	10
147	после того	1	10
148	в каком	1	10
149	с этим	1	10
150	они не	1	10
151	бы и	1	10
152	тем более	1	10
153	в нашей	1	10
154	в своей	1	9
155	можно сказать	3	9
156	что все	4	9
157	в которой	3	9
158	но для	1	9
159	здесь не	1	9
160	и есть	1	9
161	ни в	1	9
162	не имеет	5	9
163	что мы	2	9
164	не потому	2	9
165	но это	1	9
166	и для	5	9
167	а также	2	9
168	ли не	1	9
169	на то	2	9
170	в этих	4	8
171	но все	7	8
172	в первую	1	8
173	что они	1	8
174	с одной	7	8
175	это слово	1	8
176	тому же	5	8
177	в таком	3	8
178	не есть	1	8
179	в чем	1	8
180	в своих	1	8
181	мы видели	2	8
182	а потому	1	8
183	заключается в	1	8
184	да и	1	8
185	тех пор	2	8
186	только тогда	1	8
187	состоит в	2	8
188	с его	2	8
189	и как	3	8
190	мере в	1	8
191	далеко не	4	8
192	и о	3	8
193	же в	1	8
194	а именно	1	7
195	казалось бы	1	7
196	в котором	4	7
197	в одном	3	7
198	свою очередь	1	7
199	во внимание	1	7
200	учение о	4	7
201	так сказать	1	7
202	а с	7	7
203	чуть ли	1	7
204	одной стороны	7	7
205	в процессе	2	7
206	и должно	1	7
207	с ним	1	7
208	как о	3	7
209	с ними	1	7
210	в слове	1	7
211	и более	1	7
212	когда мы	1	7
213	идет о	1	7
214	в свою	2	7
215	на этот	4	7
216	в самой	2	7
217	смысле этого	1	7
218	и потому	6	7
219	когда он	3	7
220	только как	1	7
221	что касается	1	7
222	не следует	1	7
223	язык в	1	7
224	только что	2	6
225	даже в	1	6
226	в корне	1	6
227	в соответствии	1	6
228	только для	2	6
229	отличается от	2	6
230	на этой	1	6
231	не всегда	2	6
232	что именно	2	6
233	мы знаем	1	6
234	в ее	1	6
235	прежде чем	1	6
236	от этого	1	6
237	той или	2	6
238	могли бы	1	6
239	на этом	1	6
240	так называемые	3	6
241	должны быть	1	6
242	то или	2	6
243	или иное	2	6
244	главным образом	8	6
245	его к	1	6
246	первую очередь	1	6
247	если не	2	6
248	этой точки	2	6
249	роль в	1	6
250	же время	2	6
251	в отличие	1	6
252	соответствии с	1	6
253	в сфере	1	6
254	тем же	1	6
255	в свое	1	6
256	в себе	6	6
257	что оно	4	6
258	данном случае	1	6
259	мы не	1	6
260	что с	1	6
261	языка это	1	6
262	что эти	3	6
263	отличие от	1	6
264	дело не	1	6
265	не с	2	6
266	только то	1	6
267	чтобы не	1	6
268	приводит к	2	6
269	как к	1	6
270	которые в	2	6
271	и к	5	5
272	очень много	2	5
273	формы в	1	5
274	не как	2	5
275	то не	1	5
276	и даже	3	5
277	более или	5	5
278	а во-вторых	1	5
279	и того	1	5
280	связь между	1	5
281	превращается в	2	5
282	могло бы	1	5
283	кроме того	1	5
284	никогда не	5	5
285	ставит себе	1	5
286	чем в	1	5
287	живет и	1	5
288	в конце	6	5
289	и у	8	5
290	у него	1	5
291	из предыдущего	1	5
292	и является	2	5
293	все те	1	5
294	так что	3	5
295	всех этих	1	5
296	одного и	1	5
297	по языку	1	5
298	не так	1	5
299	смысле слова	1	5
300	и при	3	5
301	в отношении	6	5
302	к его	2	5
303	о котором	2	5
304	широком смысле	1	5
305	относится к	2	5
306	и тогда	4	5
307	но если	2	5
308	и от	4	5
309	но с	3	5
310	учиться у	2	5
311	по своему	2	5
312	или менее	5	5
313	только не	2	5
314	и их	1	5
315	русской культуры	15	5
316	мы должны	6	5
317	учения о	1	5
318	как не	1	5
319	или иначе	3	5
320	отношение к	5	5
321	и только	4	5
322	не надо	1	5
323	есть не	1	5
324	за время	1	4
325	мы и	1	4
326	случае мы	1	4
327	о чем	1	4
328	одно из	2	4
329	говорить что	1	4
330	иначе как	1	4
331	представление о	6	4
332	так например	2	4
333	как только	1	4
334	связано с	2	4
335	так называемых	1	4
336	к этой	1	4
337	точно так	3	4
338	есть продукт	1	4
339	и далее	1	4
340	всего этого	1	4
341	быть в	1	4
342	к которому	2	4
343	что даже	1	4
344	здесь идет	1	4
345	и иной	2	4
346	из них	7	4
347	к нему	7	4
348	его в	1	4
349	совершенно ясно	1	4
350	которое в	1	4
351	это есть	1	4
352	же как	3	4
353	о которых	1	4
354	и это	2	4
355	в смысле	4	4
356	мы можем	2	4
357	ли это	2	4
358	эти слова	1	4
359	которые и	1	4
360	в известных	1	4
361	как известно	1	4
362	и все	2	4
363	и по	4	4
364	утверждать что	2	4
365	во втором	1	4
366	то в	1	4
367	это уже	1	4
368	из которых	4	4
369	так или	3	4
370	нам в	1	4
371	отношения к	1	4
372	пор еще	2	4
373	нашем смысле	1	4
374	связанные с	7	4
375	таких слов	1	4
376	все они	1	4
377	ни на	1	4
378	первом случае	1	4
379	не должно	1	4
380	по сравнению	2	4
381	обе эти	1	4
382	что когда	1	4
383	на более	1	4
384	однако в	1	4
385	пришлось бы	1	4
386	подойти к	3	4
387	поэтому что	2	4
388	этой области	1	4
389	различие между	1	4
390	свидетельствует о	2	4
391	что так	1	4
392	этих слов	1	4
393	в виде	4	4
394	к нашей	1	4
395	на все	2	4
396	в такой	1	4
397	к одному	1	4
398	нужно было	1	4
399	бы например	2	4
400	на это	1	4
401	одного из	1	4
402	что о	2	4
403	такой же	1	4
404	говорить лишь	1	4
405	не более	1	4
406	не к	2	4
407	и другие	3	3
408	все что	2	3
409	случае в	1	3
410	со всем	1	3
411	по мере	1	3
412	чтобы в	1	3
413	помнить что	1	3
414	жизнь в	1	3
415	давно уже	1	3
416	в одно	2	3
417	на эту	1	3
418	по своим	2	3
419	но даже	1	3
420	за собой	3	3
421	себе в	1	3
422	указания на	1	3
423	всего что	1	3
424	к ним	3	3
425	настоящее время	1	3
426	от них	2	3
427	или иным	1	3
428	представить себе	1	3
429	бы то	2	3
430	то для	1	3
431	к жизни	5	3
432	что его	1	3
433	одним из	2	3
434	большею частью	2	3
435	и вместе	4	3
436	и следовательно	1	3
437	в сторону	1	3
438	из одного	1	3
439	в других	3	3
440	все чаще	1	3
441	в наше	1	3
442	так называемую	2	3
443	но зато	1	3
444	не приходится	1	3
445	иметь в	1	3
446	образом если	2	3
447	то ни	2	3
448	она была	1	3
449	именно потому	1	3
450	смысла и	1	3
451	только с	1	3
452	о его	1	3
453	которое мы	1	3
454	образом в	5	3
455	могут рассматриваться	1	3
456	чаще всего	1	3
457	во время	4	3
458	в одну	1	3
459	лишь по	1	3
460	и сами	2	3
461	социальной жизни	1	3
462	та же	1	3
463	если в	3	3
464	и сейчас	2	3
465	на западе	3	3
466	и делает	1	3
467	под этим	1	3
468	в россии	2	3
469	и действительно	2	3
470	то время	1	3
471	эту сторону	1	3
472	роли в	1	3
473	так называемая	1	3
474	том как	1	3
475	же есть	1	3
476	вернемся к	1	3
477	так чтобы	2	3
478	не могло	2	3
479	тогда как	1	3
480	не представляет	1	3
481	что здесь	1	3
482	без всякого	1	3
483	заметить что	1	3
484	он в	2	3
485	лишь о	1	3
486	том же	1	3
487	в настоящее	1	3
488	с того	2	3
489	именно к	1	3
490	значение в	1	3
491	следовательно и	1	3
492	для него	3	3
493	не для	1	3
494	из своих	2	3
495	с их	1	3
496	таком случае	1	3
497	о характере	1	3
498	духовной культуры	3	3
499	от слова	1	3
500	на его	1	3
501	вовсе уже	1	3
502	с первого	1	3
503	на них	1	3
504	что от	1	3
505	а как	1	3
506	так называемой	2	3
507	не по	1	3
508	конце концов	3	3
509	же что	1	3
510	в начале	2	3
511	признать что	2	3
512	идет речь	1	3
513	тем чтобы	5	3
514	языка с	1	3
515	таким же	1	3
516	они являются	1	2
517	по тому	2	2
518	дело с	1	2
519	из всех	3	2
520	в разных	2	2
521	связи и	1	2
522	труда и	1	2
523	и об	1	2
524	далее в	1	2
525	касается до	1	2
526	его от	2	2
527	к рассмотрению	1	2
528	время как	1	2
529	том или	1	2
530	в жизни	1	2
531	нам нужно	1	2
532	выход из	2	2
533	или ином	1	2
534	тем или	1	2
535	культуры в	1	2
536	а вместе	1	2
537	известно что	1	2
538	образом при	1	2
539	было в	1	2
540	рассматриваться как	1	2
541	трудно было	1	2
542	когда она	1	2
543	но они	1	2
544	между отдельными	1	2
545	на пути	2	2
546	в строгом	1	2
547	и те	3	2
548	что еще	1	2
549	бы часть	1	2
550	любви к	1	2
551	в глаза	1	2
552	учению о	1	2
553	и остается	1	2
554	чтобы учить	1	2
555	он тоже	1	2
556	с этими	1	2
557	а так	3	2
558	примыкают к	1	2
559	а следовательно	1	2
560	в европе	1	2
561	в пользу	2	2
562	на почве	1	2
563	что сама	1	2
564	то у	1	2
565	ни было	2	2
566	значение которое	1	2
567	на этих	1	2
568	и через	1	2
569	с другими	4	2
570	лежит в	1	2
571	борьбы с	1	2
572	связи со	1	2
573	себе не	1	2
574	вследствие того	1	2
575	одном из	1	2
576	в себя	1	2
577	язык к	1	2
578	но точно	1	2
579	не был	1	2
580	некоторые основные	1	2
581	материалом для	1	2
582	их не	1	2
583	это как	1	2
584	не означает	1	2
585	видел в	1	2
586	взглянуть на	1	2
587	является его	1	2
588	это по	1	2
589	и тот	1	2
590	тем и	2	2
591	русских с	1	2
592	возможно что	1	2
593	общего с	2	2
594	или о	1	2
595	было известно	1	2
596	нет никаких	1	2
597	и самый	1	2
598	к сожалению	3	2
599	как с	1	2
600	этой эпохи	4	2
601	с внешней	1	2
602	связывается с	3	2
603	не могла	2	2
604	за это	1	2
605	должен был	4	2
606	сами по	1	2
607	с этого	1	2
608	отличаются от	2	2
609	же приходится	1	2
610	всегда в	1	2
611	с целью	2	2
612	и так	1	2
613	состоит из	1	2
614	никто не	1	2
615	сравнению с	2	2
616	нет в	1	2
617	ничего общего	2	2
618	а ведь	1	2
619	слов которые	1	2
620	думать что	1	2
621	не является	1	2
622	совершенно иной	2	2
623	еще на	2	2
624	вслед за	2	2
625	слова с	1	2
626	большей частью	3	2
627	и до	1	2
628	здесь уместно	1	2
629	имеем в	1	2
630	видели выше	1	2
631	протеста против	1	2
632	все в	1	2
633	начиная с	2	2
634	одной из	5	2
635	эти категории	1	2
636	в глазах	2	2
637	не знаем	1	2
638	много таких	1	2
639	не стоит	1	2
640	для достижения	1	2
641	у них	3	2
642	и после	2	2
643	он должен	1	2
644	связан с	2	2
645	в прямом	1	2
646	ничем не	4	2
647	это был	1	2
648	зависит от	1	2
649	том числе	5	2
650	на которой	1	2
651	лицом к	1	2
652	в широком	1	2
653	того момента	2	2
654	с теориями	1	2
655	взаимодействия между	1	2
656	в каком-либо	1	2
657	сама в	1	2
658	с течением	3	2
659	иной раз	2	2
660	основана на	1	2
661	повседневной жизни	1	2
662	силу этого	1	2
663	перейти к	1	2
664	один и	1	2
665	это было	1	2
666	путь к	3	2
667	в одной	1	2
668	связанных с	2	2
669	эти последние	1	2
670	каждом из	1	2
671	поскольку они	1	2
672	ни один	2	2
673	момента как	1	2
674	быть и	2	2
675	к тем	1	2
676	а по	1	2
677	оказывается что	3	2
678	есть несколько	1	2
679	и всякая	1	2
680	связана с	2	2
681	который как	1	2
682	указывает на	1	2
683	самый термин	1	2
684	них как	1	2
685	жизни и	2	2
686	и прежде	1	2
687	грамматики и	1	2
688	все более	1	2
689	эти два	1	2
690	может и	1	2
691	не можем	1	2
692	течением времени	3	2
693	можно только	2	2
694	находим в	1	1
695	получает свое	1	1
696	что один	1	1
697	к другу	2	1
698	человеческой жизни	1	1
699	за исключением	1	1
700	есть какие-то	1	1
701	протестующей против	1	1
702	что два	1	1
703	до самого	1	1
704	а у	1	1
705	эта новая	1	1
706	к учению	1	1
707	она уже	1	1
708	но тем	1	1
709	и таких	1	1
710	всем и	2	1
711	нашей повседневной	1	1
712	от этих	1	1
713	с собой	1	1
714	же эти	1	1
715	связь с	2	1
716	некоторые другие	1	1
717	что источник	1	1
718	и требует	1	1
719	куда лучше	1	1
720	которого вся	1	1
721	большинство их	1	1
722	если он	1	1
723	из этой	2	1
724	с особым	1	1
725	находит себе	1	1
726	их в	1	1
727	мысли о	1	1
728	одновременно и	2	1
729	так легко	1	1
730	только те	1	1
731	нужно чтобы	2	1
732	его все	1	1
733	является для	1	1
734	петра великого	3	1
735	себя не	1	1
736	к своим	4	1
737	более как	1	1
738	самого начала	2	1
739	в среду	1	1
740	перестает быть	2	1
741	надо думать	1	1
742	когда на	1	1
743	эта связь	1	1
744	силу самой	1	1
745	что этому	1	1
746	эти проблемы	1	1
747	понимается в	1	1
748	по возможности	1	1
749	это главным	1	1
750	и другой	2	1
751	времени в	1	1
752	в этот	1	1
753	к своей	1	1
754	всегда так	1	1
755	из таких	1	1
756	жизни по	2	1
757	представлением о	1	1
758	только на	1	1
759	i когда	1	1
760	уже как	1	1
761	или вообще	1	1
762	одним лишь	1	1
763	среди них	2	1
764	попытки избежать	1	1
765	усвоение и	1	1
766	вернуться к	1	1
767	вводят в	1	1
768	они всегда	1	1
769	чтобы они	1	1
770	когда человек	2	1
771	он создал	1	1
772	это два	1	1
773	сдвиг в	1	1
774	таких условиях	1	1
775	вопросу не	1	1
776	восстановить в	1	1
777	это отличие	1	1
778	как от	2	1
779	во всей	1	1
780	как результат	1	1
781	и своих	1	1
782	какое содержание	1	1
783	он сам	1	1
784	этой роли	1	1
785	особенности этого	1	1
786	однако несмотря	1	1
787	пути с	1	1
788	к этим	1	1
789	к ее	1	1
790	для одной	1	1
791	элементарны и	1	1
792	себе точный	1	1
793	затем в	1	1
794	то о	1	1
795	себя в	1	1
796	этих последних	1	1
797	есть один	1	1
798	эпохи с	1	1
799	приблизительно то	1	1
800	в большем	1	1
801	к общему	1	1
802	однако еще	1	1
803	во всех	2	1
804	мы видим	1	1
805	этой задачи	2	1
806	собой и	1	1
807	фактом что	1	1
808	что учение	1	1
809	к их	1	1
810	она и	1	1
811	сказать и	1	1
812	каким оно	1	1
813	отдельные его	1	1
814	как средство	1	1
815	над проблемой	1	1
816	русской сказки	1	1
817	случайное и	1	1
818	притом не	1	1
819	зрения а	1	1
820	ли быть	1	1
821	этого изложения	1	1
822	и термины	1	1
823	здесь говорить	1	1
824	нельзя в	1	1
825	с тех	2	1
826	на поверхность	1	1
827	чем у	1	1
828	согласно которой	1	1
829	эта особенность	1	1
830	с нашей	1	1
831	образом была	1	1
832	они в	2	1
833	два раза	1	1
834	и развитие	1	1
835	проникают в	1	1
836	хуже всего	1	1
837	и заменить	1	1
838	он может	1	1
839	по ложному	1	1
840	от тех	1	1
841	события в	1	1
842	к чему	1	1
843	этим и	1	1
844	это мы	1	1
845	от нее	1	1
846	с представлением	1	1
847	с одним	2	1
848	его внимания	1	1
849	и соразмерность	1	1
850	этом последнем	1	1
851	лишь на	1	1
852	думать о	1	1
853	по одному	1	1
854	оно на	1	1
855	сказать нельзя	1	1
856	образом приходится	1	1
857	эта была	1	1
858	оно превращается	1	1
859	и перед	2	1
860	или мировой	1	1
861	и надо	1	1
862	не отрицал	1	1
863	между собой	1	1
864	должно было	2	1
865	в свой	1	1
866	на какие	1	1
867	в эту	2	1
868	во-первых с	1	1
869	весь вопрос	1	1
870	за внутреннее	1	1
871	и своей	1	1
872	всех народов	1	1
873	ничего предосудительного	1	1
874	не имеющие	1	1
875	только от	1	1
876	отчет в	1	1
877	о происхождении	1	1
878	в уста	1	1
879	русские и	1	1
880	представляют себе	1	1
881	под этой	1	1
882	не совсем	1	1
883	до нас	1	1
884	вся история	1	1
885	виде эта	1	1
886	окончательно уже	1	1
887	совсем не	1	1
888	так обстоит	1	1
889	объясняется и	1	1
890	русская культура	3	1
891	от прежних	1	1
892	вообще можно	1	1
893	кто же	1	1
894	вспомним что	1	1
895	в низах	1	1
896	из нас	1	1
897	по своей	2	1
898	от культуры	1	1
899	должны были	1	1
900	в какое-то	1	1
901	которого в	1	1
902	и несколько	1	1
903	в связь	1	1
904	сознаваться как	1	1
905	остается его	1	1
906	культуры и	3	1
907	и никогда	1	1
908	перед которой	2	1
909	реакцией против	1	1
910	них не	2	1
911	нашей точки	1	1
912	это для	1	1
913	зато в	1	1
914	согласно учению	1	1
915	а отсюда	1	1
916	бы быть	1	1
917	если они	1	1
918	постепенный переход	1	1
919	наоборот все	1	1
920	дела не	1	1
921	которого мы	1	1
922	есть ли	1	1
923	понятия и	1	1
924	и особенно	2	1
925	еще тогда	1	1
926	есть как	2	1
927	так называемом	1	1
928	при жизни	4	1
929	против этого	1	1
930	это неверно	1	1
931	составить себе	1	1
932	взгляд на	2	1
933	является исключительно	1	1
934	от до	1	1
935	разумеется лишь	1	1
936	мы подчеркиваем	1	1
937	и этот	1	1
938	и конечно	1	1
939	смотреть на	2	1
940	в вопросах	1	1
941	этого периода	2	1
942	них в	1	1
943	то есть	4	1
944	заставляет их	1	1
945	представляется возможным	1	1
946	к одной	2	1
947	его с	1	1
948	живет в	1	1
949	для себя	1	1
950	эти особенности	1	1
951	особенно важное	1	1
952	первого взгляда	1	1
953	видно из	1	1
954	чтобы стать	1	1
955	думаем о	1	1
956	иное значение	1	1
957	бьет по	1	1
958	одном и	1	1
959	что большинство	2	1
960	лишь частью	1	1
961	не исчерпывается	2	1
962	при наличности	1	1
963	но далеко	1	1
964	по образцу	1	1
965	выбор между	2	1
966	творчество как	1	1
967	постольку поскольку	1	1
968	выбирать между	1	1
969	совершенно иное	1	1
970	только еще	1	1
971	есть проблема	1	1
972	принципиально отличается	1	1
973	оно есть	1	1
974	одновременно с	1	1
975	значения и	1	1
976	к которым	2	1
977	это относится	1	1
978	вышла из	1	1
979	к нам	1	1
980	образом через	1	1
981	а образ	1	1
982	ничего в	1	1
983	русского и	1	1
984	важное значение	1	1
985	из которого	3	1
986	отчасти и	1	1
987	от всей	1	1
988	русской интеллигенции	2	1
989	сейчас же	1	1
990	историческая миссия	1	1
991	его о	1	1
992	такое положение	2	1
993	нет ничего	1	1
994	влечет за	2	1
995	то ясно	2	1
996	эти традиции	1	1
997	и состоит	1	1
998	ему возможность	1	1
999	эпоху когда	2	1
1000	в очень	1	1
1001	находит свое	1	1
1002	совпадает с	1	1
1003	теперь же	1	1
1004	в значительной	3	1
1005	наконец в	2	1
1006	бы по	1	1
1007	мы уже	1	1
1008	жизни из	1	1
1009	явления и	1	1
1010	поскольку с	1	1
1011	чем именно	1	1
1012	в понятие	1	1
1013	а через	1	1
1014	и больше	2	1
1015	своему значению	1	1
1016	и лишь	1	1
1017	целым рядом	1	1
1018	есть часть	1	1
1019	в которую	1	1
1020	народ в	1	1
1021	чтобы она	1	1
1022	формой и	1	1
1023	материи и	1	1
1024	имеет никакого	1	1
1025	нет никакой	1	1
1026	весьма вероятно	1	1
1027	ее с	2	1
1028	самом этом	1	1
1029	уже тогда	1	1
1030	более и	1	1
1031	случае с	1	1
1032	точный отчет	1	1
1033	при помощи	1	1
1034	точки соприкосновения	1	1
1035	жизни это	1	1
1036	ином виде	1	1
1037	силу этой	1	1
1038	может ли	2	1
1039	в позднейших	1	1
1040	к двум	1	1
1041	неизбежно должен	1	1
1042	и во	1	1
1043	их с	1	1
1044	но именно	1	1
1045	и раньше	1	1
1046	именно то	1	1
1047	что самый	1	1
1048	в сознании	1	1
1049	или его	1	1
1050	этот второй	1	1
1051	духовного развития	2	1
1052	для этих	2	1
1053	с новыми	1	1
1054	оно имеет	1	1
1055	бьет в	1	1
1056	из него	2	1
1057	простой человек	1	1
1058	указаний на	1	1
1059	сделать это	1	1
1060	традиции не	1	1
1061	и том	1	1
1062	уже с	3	1
1063	к лицу	1	1
1064	связать эти	1	1
1065	речь есть	1	1
1066	к началу	1	1
1067	ли эти	1	1
1068	термины так	1	1
1069	попадает в	4	1
1070	то они	1	1
1071	чем с	1	1
1072	или к	1	1
1073	которым он	1	1
1074	ему в	2	1
1075	которые к	1	1
1076	естественной реакцией	1	1
1077	многих других	1	1
1078	может не	1	1
1079	ряд других	1	1
1080	что среди	1	1
1081	ли они	2	1
1082	сам он	1	1
1083	не нужен	1	1
1084	именно само	1	1
1085	при таких	1	1
1086	целом есть	1	1
1087	решиться взглянуть	1	1
1088	которых он	1	1
1089	дошел до	1	1
1090	ничего кроме	1	1
1091	пор как	1	1
1092	для россии	1	1
1093	две основные	1	1
1094	в старину	1	1
1095	которых каждый	1	1
1096	выбор и	1	1
1097	в честь	1	1
1098	участвуют в	1	1
1099	сообразно с	1	1
1100	не существует	1	1
1101	очередь с	1	1
1102	и множество	1	1
1103	это всегда	1	1
1104	слова встречающиеся	1	1
1105	на юге	2	1
1106	у всех	2	1
1107	что к	1	1
1108	не иметь	1	1
1109	том виде	2	1
1110	себе задачей	1	1
1111	они могли	1	1
1112	в эпоху	7	1
1113	за тем	1	1
1114	такое же	1	1
1115	и содержанием	1	1
1116	положение в	2	1
1117	более широкую	1	1
1118	как она	1	1
1119	этот раз	1	1
1120	но по	3	1
1121	однако это	1	1
1122	перед собой	1	1
1123	живущий в	1	1
1124	получается в	1	1
1125	или что	1	1
1126	видим что	1	1
1127	в новом	2	1
1128	когда же	2	1
1129	в каждой	1	1
1130	что тот	1	1
1131	и таким	3	1
1132	на такое	1	1
1133	над миром	1	1
1134	с процессом	1	1
1135	имена с	1	1
1136	и других	1	1
1137	с самого	3	1
1138	которые могли	1	1
1139	борьбу с	1	1
1140	а просто	1	1
1141	угодно о	1	1
1142	верхом и	3	1
1143	но при	2	1
1144	его не	2	1
1145	на первое	1	1
1146	всегда останется	2	1
1147	где я	1	1
1148	значения каким	1	1
1149	людям не	1	1
1150	языку и	1	1
1151	обстоит дело	1	1
1152	требуют от	1	1
1153	позволяет нам	1	1
1154	входит в	1	1
1155	невозможно но	1	1
1156	в китае	2	1
1157	этому последнему	1	1
1158	и некоторые	1	1
1159	с ее	1	1
1160	в индии	8	1
1161	образованном обществе	1	1
1162	этот факт	2	1
1163	это однако	1	1
1164	говорили о	2	1
1165	две разные	1	1
1166	конечно нет	1	1
1167	одни из	1	1
1168	ли этот	1	1
1169	от прочих	1	1
1170	всегда на	2	1
1171	как совершенно	1	1
1172	к мысли	1	1
1173	всякого кто	1	1
1174	же самое	2	1
1175	вступают в	1	1
1176	по всей	1	1
1177	лексических элементов	1	1
1178	на путь	1	1
1179	замечательно что	1	1
1180	наконец что	1	1
1181	он знает	1	1
1182	и ее	1	1
1183	главное отличие	1	1
1184	время время	1	1
1185	первое место	1	1
1186	может показаться	1	1
1187	место в	1	1
1188	тогда эта	1	1
1189	должны признать	2	1
1190	иначе связанные	1	1
1191	эти новые	1	1
1192	после смерти	10	1
1193	иногда даже	1	1
1194	борьбу против	1	1
1195	и совершенно	1	1
1196	становится в	1	1
1197	пути к	2	1
1198	и всякую	1	1
1199	свое особое	1	1
1200	совершается в	1	1
1201	словами в	1	1
1202	котором он	1	1
