N	2gram	Losev_Prob	Myslijsy
194	всяком случае	11	12
195	язык не	2	12
196	что же	18	12
197	относится к	6	12
198	друг друга	1	12
199	только потому	4	12
200	что такое	23	12
201	все это	11	12
202	возможно только	2	12
203	есть в	9	12
204	или менее	7	12
205	тем более	13	12
206	как мы	10	12
207	что на	4	12
208	все что	2	11
209	и если	9	11
210	что человек	1	11
211	в первом	2	11
212	только для	3	11
213	которые мы	3	11
214	из себя	1	11
215	только на	13	11
216	и это	13	11
217	к нему	5	11
218	в состоянии	2	11
219	его в	9	11
220	и притом	6	11
221	подобно тому	2	11
222	в силу	2	11
223	мы видели	1	11
224	сами по	5	11
225	того чтобы	10	11
226	к ней	1	11
227	той же	2	11
228	с нею	2	11
229	что для	4	11
230	что например	1	11
231	если не	6	11
232	и вообще	13	11
233	и только	7	11
234	другими словами	8	11
235	и их	4	11
236	указывает на	16	11
237	же в	5	11
238	но тем	1	10
239	и с	12	10
240	хотя бы	15	10
241	одной стороны	4	10
242	одной и	1	10
243	духа и	1	10
244	находится в	2	10
245	представить себе	1	10
246	мы видим	2	10
247	и мы	1	10
248	что при	2	10
249	это слово	1	10
250	и следовательно	6	10
251	в других	5	10
252	бы в	3	10
253	если же	4	10
254	тем и	3	10
255	и от	3	10
256	и есть	7	10
257	бы быть	1	10
258	он не	5	10
259	то время	2	10
260	такой степени	1	10
261	мы говорим	3	10
262	чувственные восприятия	1	10
263	том как	2	10
264	тех пор	4	10
265	если мы	16	10
266	тем же	2	10
267	и для	10	10
268	образ и	1	10
269	слово в	2	10
270	слова есть	1	10
271	и другое	3	10
272	между прочим	3	10
273	только по	2	10
274	тому что	6	10
275	и того	5	9
276	то не	2	9
277	и даже	19	9
278	а вместе	1	9
279	вопрос о	4	9
280	во многих	4	9
281	что она	8	9
282	на язык	2	9
283	только от	2	9
284	могли бы	2	9
285	в нее	2	9
286	во время	1	9
287	одного и	2	9
288	не будет	11	9
289	один из	7	9
290	известно что	1	9
291	себе не	3	9
292	самом деле	10	9
293	никто не	2	9
294	в сравнении	1	9
295	но оно	2	9
296	этим последним	2	9
297	с точки	3	9
298	слова для	1	9
299	таком случае	14	9
300	мысли а	1	9
301	это было	3	9
302	не все	4	9
303	разница между	2	9
304	и других	1	9
305	до тех	4	9
306	далеко не	9	9
307	но вместе	1	9
308	в целом	1	9
309	нам кажется	2	9
310	и о	11	9
311	можно сказать	9	9
312	языка с	1	9
313	язык в	1	9
314	по тому	2	8
315	которые не	5	8
316	говорить о	14	8
317	до такой	1	8
318	не как	2	8
319	но все	5	8
320	мы называем	2	8
321	слова с	1	8
322	именно в	5	8
323	что по	1	8
324	их в	6	8
325	в более	1	8
326	и слово	1	8
327	художественное произведение	1	8
328	так например	2	8
329	перестает быть	3	8
330	это содержание	2	8
331	была бы	2	8
332	что даже	1	8
333	что они	5	8
334	только не	4	8
335	мы в	4	8
336	смысле в	1	8
337	слово как	1	8
338	одно и	1	8
339	для мысли	1	8
340	что есть	1	8
341	не так	1	8
342	с и	2	8
343	отношений между	2	8
344	одно слово	1	8
345	в которых	4	8
346	внимание на	4	8
347	и тогда	2	8
348	при помощи	21	8
349	и той	4	8
350	в глазах	1	8
351	нельзя сказать	3	8
352	не из	1	8
353	в самой	3	8
354	тот же	4	8
355	этом случае	6	8
356	говоря о	1	8
357	то мы	2	8
358	на самом	9	8
359	все равно	7	8
360	или в	5	8
361	и более	4	8
362	словом и	1	8
363	помнить что	3	8
364	или что	3	8
365	по его	3	8
366	языке и	4	7
367	самого себя	2	7
368	с этой	1	7
369	тем как	1	7
370	язык как	3	7
371	но что	3	7
372	все эти	15	7
373	слово может	1	7
374	к другим	2	7
375	в жизни	3	7
376	в собственном	1	7
377	но мы	3	7
378	в данном	16	7
379	не существует	12	7
380	одно целое	2	7
381	даже и	18	7
382	этого последнего	1	7
383	превращается в	1	7
384	самого начала	2	7
385	видно что	2	7
386	указания на	1	7
387	языка как	2	7
388	для понимания	2	7
389	что именно	1	7
390	к этому	1	7
391	на котором	1	7
392	к языку	1	7
393	что у	1	7
394	то оно	1	7
395	притом не	1	7
396	несмотря на	6	7
397	от нашего	1	7
398	или не	5	7
399	столько же	2	7
400	из одного	1	7
401	в эту	2	7
402	на себе	1	7
403	но как	11	7
404	в своих	3	7
405	она не	5	7
406	и та	2	7
407	и тот	2	7
408	за пределы	6	7
409	этом смысле	8	7
410	могла бы	1	7
411	значение и	7	7
412	них не	1	7
413	чем более	1	7
414	допустим что	2	7
415	во втором	1	7
416	за ним	1	7
417	к одной	1	7
418	его с	1	7
419	для себя	9	7
420	от нас	6	7
421	находятся в	2	7
422	не более	1	7
423	в памяти	1	7
424	себя и	1	7
425	о котором	4	7
426	бы и	5	7
427	и теперь	1	7
428	только один	3	7
429	то все	1	7
430	и во	4	7
431	том же	1	7
432	из него	1	7
433	дает нам	2	7
434	за собою	1	7
435	которое мы	2	7
436	в таких	5	7
437	сама по	6	7
438	один и	1	7
439	не имеют	6	7
440	его к	1	7
441	с самого	3	7
442	в искусстве	3	7
443	не с	1	7
444	на это	1	7
445	и понятия	2	7
446	не знаем	3	7
447	место в	2	7
448	и к	2	6
449	сколько и	2	6
450	заметим что	2	6
451	для всех	3	6
452	же и	4	6
453	самого предмета	2	6
454	нас в	4	6
455	образом и	3	6
456	в виду	10	6
457	если и	2	6
458	давно уже	1	6
459	его на	1	6
460	а именно	16	6
461	в своей	8	6
462	человеческой речи	3	6
463	есть то	5	6
464	языка мы	1	6
465	одно время	1	6
466	как оно	3	6
467	из виду	1	6
468	к ним	1	6
469	слово не	1	6
470	или если	1	6
471	она есть	5	6
472	это будет	2	6
473	ни было	1	6
474	слов в	1	6
475	в ее	3	6
476	но он	3	6
477	прежде чем	3	6
478	что его	4	6
479	выше мы	1	6
480	представляется нам	2	6
481	эти последние	2	6
482	могло бы	1	6
483	слова то	3	6
484	мы уже	8	6
485	хотя в	3	6
486	же самое	9	6
487	заставляет нас	3	6
488	друг другу	2	6
489	но есть	2	6
490	оно есть	1	6
491	показывает что	1	6
492	и самое	1	6
493	должна быть	2	6
494	в сущности	2	6
495	никак не	13	6
496	от другого	4	6
497	имеет значение	3	6
498	заключается в	2	6
499	к нам	1	6
500	может стать	1	6
501	да и	11	6
502	друг от	1	6
503	ничего общего	14	6
504	явлений и	1	6
505	язык и	2	6
506	сознание и	2	6
507	и уже	4	6
508	лишь в	4	6
509	приводит в	1	6
510	в этой	14	6
511	и до	3	6
512	указывают на	2	6
513	мог бы	1	6
514	слово и	3	6
515	но если	6	6
516	то тем	2	6
517	художественного произведения	1	6
518	но на	1	6
519	что с	2	6
520	то он	3	6
521	у нас	31	6
522	в их	7	6
523	в виде	20	6
524	что ни	3	6
525	от друга	1	6
526	от языка	1	6
527	на нее	2	6
528	в стороне	1	6
529	при таком	2	6
530	образ или	1	6
531	что между	2	6
532	на его	2	6
533	об этом	10	6
534	как он	4	6
535	понятия и	2	6
536	мы бы	3	6
537	жизни и	1	6
538	человек не	1	6
539	в той	2	5
540	только из	1	5
541	были бы	2	5
542	даже в	2	5
543	на нас	1	5
544	и значение	4	5
545	в некотором	1	5
546	времени и	1	5
547	но самое	1	5
548	само собою	1	5
549	и другим	2	5
550	нужно будет	1	5
551	предмет и	2	5
552	уже и	6	5
553	предмета и	5	5
554	нечто общее	1	5
555	к другой	1	5
556	входит в	4	5
557	но даже	3	5
558	но эти	1	5
559	языке есть	1	5
560	образом что	2	5
561	конечно не	3	5
562	его содержание	2	5
563	на ней	1	5
564	с другим	1	5
565	вообще и	6	5
566	языка не	1	5
567	том чтобы	1	5
568	в нашем	3	5
569	ли она	1	5
570	что само	1	5
571	уже по	2	5
572	или лучше	1	5
573	сравнении с	1	5
574	что то	1	5
575	время и	2	5
576	на том	5	5
577	только при	1	5
578	в живой	1	5
579	что а	3	5
580	а с	1	5
581	отношения между	2	5
582	ли мы	1	5
583	во внимание	2	5
584	одним из	2	5
585	которое в	1	5
586	без него	1	5
587	есть понятие	1	5
588	одна из	4	5
589	в данное	2	5
590	о которых	6	5
591	о предмете	4	5
592	собою и	2	5
593	предполагает что	4	5
594	содержание слова	1	5
595	оно и	3	5
596	можно было	8	5
597	но только	3	5
598	этот вопрос	2	5
599	нет но	1	5
600	если это	2	5
601	однако в	2	5
602	оно имеет	1	5
603	что может	4	5
604	мысль в	1	5
605	лучше сказать	2	5
606	есть еще	3	5
607	что до	1	5
608	можно только	2	5
609	в процессе	1	5
610	если в	2	5
611	время как	2	5
612	то на	4	5
613	можно назвать	1	5
614	к другому	1	5
615	известной степени	2	5
616	самое это	1	5
617	перед нами	7	5
618	о человеке	1	5
619	о языке	3	5
620	в течение	1	5
621	предмета а	2	5
622	для нее	1	5
623	слов и	1	5
624	переход от	1	5
625	ее не	1	5
626	на этот	3	5
627	общего с	10	5
628	и здесь	8	5
629	они не	1	5
630	мы имеем	3	5
631	а это	5	5
632	указание на	6	5
633	нет ничего	12	5
634	в какой	1	5
635	и языка	1	5
636	но уже	9	5
637	и таким	1	5
638	в области	8	5
639	что эти	2	5
640	не говоря	8	5
641	том случае	2	5
642	человека в	1	5
643	такие же	1	5
644	бы только	1	5
645	говорим что	3	5
646	но при	2	5
647	здесь только	5	5
648	субъекта и	1	5
649	есть всегда	1	5
650	нужно было	1	5
651	предмета в	2	5
652	в начале	1	5
653	как не	1	5
654	как же	6	5
655	с понятием	3	5
656	отношение к	1	5
657	с общим	1	5
658	не к	1	5
659	и объекта	1	4
660	чувственных образов	1	4
661	различия в	1	4
662	или по	5	4
663	в некоторых	1	4
664	этой последней	1	4
665	это определение	1	4
666	из нее	1	4
667	от всего	4	4
668	поэтический образ	3	4
669	значение не	2	4
670	как именно	5	4
671	значение только	3	4
672	звука в	1	4
673	языка язык	1	4
674	но во	1	4
675	в другом	2	4
676	предметов и	7	4
677	был бы	6	4
678	имея в	1	4
679	чего не	1	4
680	есть ни	8	4
681	не вполне	4	4
682	не что	5	4
683	природы но	1	4
684	с чем	1	4
685	без которой	2	4
686	что иное	5	4
687	не мог	1	4
688	бы то	2	4
689	к общему	1	4
690	видели что	1	4
691	в латинском	1	4
692	же словом	1	4
693	обратить внимание	3	4
694	есть такая	2	4
695	не знает	4	4
696	не говорит	1	4
697	в понятии	2	4
698	я и	2	4
699	в связи	7	4
700	одно только	1	4
701	будет иметь	2	4
702	без которого	4	4
703	следовательно и	3	4
704	от этого	2	4
705	с его	3	4
706	сами не	1	4
707	и цвета	1	4
708	на этом	1	4
709	еще только	2	4
710	не дает	1	4
711	на другой	1	4
712	ту же	1	4
713	то ни	3	4
714	не один	1	4
715	кажется что	2	4
716	бы они	1	4
717	чем больше	4	4
718	не могла	1	4
719	иметь в	5	4
720	и другая	1	4
721	а тем	3	4
722	он в	2	4
723	этот предмет	3	4
724	не зная	1	4
725	на который	1	4
726	его как	2	4
727	если оно	2	4
728	для кого	1	4
729	ничего не	20	4
730	что без	1	4
731	из этого	2	4
732	и чем	2	4
733	чтобы не	3	4
734	собственном смысле	1	4
735	мысль не	1	4
736	относятся к	3	4
737	же нам	2	4
738	бы мы	5	4
739	имеет место	1	4
740	ни в	13	4
741	это есть	10	4
742	и вполне	6	4
743	том и	1	4
744	не на	4	4
745	так или	7	4
746	в наших	2	4
747	живой речи	1	4
748	отношения к	2	4
749	и так	2	4
750	эта последняя	3	4
751	что бы	2	4
752	все они	2	4
753	здесь как	3	4
754	одним и	3	4
755	в понятие	1	4
756	сознании и	4	4
757	в значении	2	4
758	не потому	2	4
759	у человека	1	4
760	он есть	5	4
761	между людьми	1	4
762	начиная с	1	4
763	то она	1	4
764	он может	1	4
765	что во	1	4
766	только о	8	4
767	он должен	2	4
768	и многие	2	4
769	мы могли	2	4
770	многих других	1	4
771	данном случае	10	4
772	не во	3	4
773	по этому	6	4
774	который бы	3	4
775	сознания и	4	4
776	на что	3	4
777	этой мысли	1	4
778	этом отношении	2	4
779	будет ли	1	4
780	в науке	4	4
781	со своим	1	4
782	между этими	2	4
783	как нечто	10	4
784	от своих	1	4
785	но с	2	4
786	отказаться от	2	4
787	себе что	4	4
788	что к	2	4
789	что будет	2	4
790	но эта	3	4
791	дело в	3	4
792	в ту	1	4
793	существует для	1	4
794	или даже	3	4
795	к своему	2	4
796	по своему	14	4
797	в такой	3	4
798	остановимся на	1	4
799	мы находим	2	4
800	пока не	3	4
801	этой теории	4	4
802	бы совершенно	1	4
803	перейти к	4	4
804	а так	1	4
805	самый предмет	1	4
806	он говорит	2	4
807	а его	2	4
808	но она	3	4
809	другим и	2	4
810	но язык	1	4
811	есть и	4	4
812	явлений в	1	4
813	стороны и	3	4
814	только то	6	4
815	собственно говоря	4	4
816	имеет свою	1	4
817	скажем что	2	4
818	во многом	1	4
819	одного из	2	4
820	и значения	7	4
821	такой же	1	4
822	только после	3	4
823	в разговоре	1	4
824	иное как	5	4
825	с которыми	4	3
826	они имеют	1	3
827	мы и	8	3
828	говоря уже	6	3
829	этого в	1	3
830	к этой	2	3
831	всего человека	1	3
832	бы даже	2	3
833	случае мы	1	3
834	потом уже	1	3
835	это значит	4	3
836	кроме того	7	3
837	и говорить	1	3
838	многие другие	2	3
839	в результате	6	3
840	ясно что	7	3
841	понятий в	2	3
842	одной из	1	3
843	и которые	6	3
844	общее понятие	1	3
845	значения в	1	3
846	на свою	1	3
847	от одной	1	3
848	разницу между	1	3
849	которое не	1	3
850	на первый	5	3
851	на одном	2	3
852	а что	1	3
853	первый взгляд	2	3
854	что этот	2	3
855	себе все	2	3
856	что всякое	2	3
857	мы увидим	3	3
858	которая не	1	3
859	искусства и	3	3
860	уже о	5	3
861	могут не	1	3
862	вообще как	1	3
863	нечто такое	1	3
864	что речь	1	3
865	в греческом	1	3
866	и словом	1	3
867	вместе со	1	3
868	жизни то	1	3
869	быть в	1	3
870	можем сказать	1	3
871	он сам	2	3
872	а мы	1	3
873	бы это	1	3
874	никакой возможности	1	3
875	вносит в	1	3
876	от ее	1	3
877	которые в	4	3
878	а потом	2	3
879	мысли так	1	3
880	несколько слов	1	3
881	и весь	4	3
882	представим себе	2	3
883	есть выражение	2	3
884	или наоборот	1	3
885	от его	1	3
886	их содержания	1	3
887	что сам	1	3
888	есть одно	1	3
889	которое может	1	3
890	мы знаем	1	3
891	но можно	2	3
892	и часы	1	3
893	может иметь	3	3
894	и сама	2	3
895	значением слова	3	3
896	бы что	3	3
897	природу и	1	3
898	в разные	3	3
899	что за	1	3
900	все наше	3	3
901	но для	3	3
902	тела не	1	3
903	с одним	1	3
904	с которой	3	3
905	необходимости и	1	3
906	художественном произведении	1	3
907	есть именно	7	3
908	этого предмета	2	3
909	о которой	1	3
910	его жизни	1	3
911	же касается	3	3
912	до поры	1	3
913	себе и	2	3
914	действительности и	5	3
915	вопрос что	2	3
916	чтобы понять	3	3
917	указывая на	1	3
918	не встречает	1	3
919	что нет	3	3
920	но тогда	1	3
921	совсем не	9	3
922	как человек	2	3
923	то уже	4	3
924	образ не	2	3
925	здесь мы	1	3
926	было только	1	3
927	как это	7	3
928	как объект	1	3
929	что эта	2	3
930	язык вообще	1	3
931	даже не	3	3
932	что каждое	1	3
933	например не	1	3
934	но всегда	2	3
935	случае когда	2	3
936	и др	2	3
937	не значит	4	3
938	мы будем	3	3
939	в общем	5	3
940	значило бы	1	3
941	же мы	4	3
942	сказать о	2	3
943	значит что	6	3
944	разве только	1	3
945	как знак	4	3
946	и ее	9	3
947	в пространстве	1	3
948	на чем	2	3
949	значения и	11	3
950	мы назвали	1	3
951	которых мы	2	3
952	их ясности	1	3
953	мы произносим	1	3
954	утверждает что	1	3
955	для них	5	3
956	в отношении	7	3
957	слова мы	1	3
958	такого же	1	3
959	к самому	2	3
960	должен был	1	3
961	имел бы	1	3
962	состояние духа	1	3
963	ни о	8	3
964	их и	1	3
965	кроме этого	1	3
966	чувственного восприятия	1	3
967	языков и	1	3
968	что называется	1	3
969	из тех	1	3
970	она и	1	3
971	как о	4	3
972	внешним и	1	3
973	нам возможность	1	3
974	связанные с	1	3
975	человека а	2	3
976	в известном	1	3
977	всем этом	2	3
978	а если	2	3
979	языка а	2	3
980	предмет в	2	3
981	это то	4	3
982	не должно	1	3
983	и поэтому	2	3
984	это только	4	3
985	а может	3	3
986	что понятие	3	3
987	свойств и	1	3
988	именно на	3	3
989	что многие	2	3
990	мы хотим	3	3
991	ни были	1	3
992	что такая	2	3
993	известного рода	3	3
994	что здесь	4	3
995	без всякого	5	3
996	же язык	1	3
997	именно то	4	3
998	котором мы	1	3
999	в ряд	2	3
1000	до известной	1	3
1001	здесь не	9	3
1002	не имел	2	3
1003	уже при	1	3
1004	указанием на	2	3
1005	самое понятие	1	3
1006	и наконец	3	3
1007	что ему	1	3
1008	содержания а	1	3
1009	после этого	4	3
1010	ничем не	2	3
1011	ни с	1	3
1012	ее в	2	3
1013	о значении	4	3
1014	что значит	3	3
1015	для всякого	2	3
1016	образ а	1	3
1017	ничего кроме	1	3
1018	мы выше	5	3
1019	и всегда	3	3
1020	невозможно без	1	3
1021	с которым	1	3
1022	однако не	3	3
1023	или другими	1	3
1024	или иначе	7	3
1025	в другую	1	3
1026	не составляют	1	3
1027	а то	2	3
1028	в определении	3	3
1029	что представление	1	3
1030	при исследовании	1	3
1031	случае не	6	3
1032	этой цели	1	3
1033	сливается с	1	3
1034	есть как	2	3
1035	как ее	2	3
1036	и я	1	3
1037	нисколько не	3	3
1038	идеи и	1	3
1039	такое значение	1	3
1040	должен быть	1	3
1041	что законы	1	3
1042	в одной	1	3
1043	разнообразие и	1	3
1044	с первого	2	3
1045	словом или	1	3
1046	еще до	1	3
1047	которую мы	1	3
1048	это в	3	3
1049	случае если	2	3
1050	каждого слова	1	3
1051	который мы	2	3
1052	и представление	1	3
1053	может считаться	2	3
1054	в теории	4	3
1055	в человеческом	2	3
1056	что внутренняя	1	3
1057	в нашей	3	3
1058	человека с	2	3
1059	или как	4	3
1060	признать что	1	3
1061	для обозначения	4	3
1062	как для	2	3
1063	и деятельность	1	3
1064	в чувственном	1	3
1065	речь и	1	3
1066	различие в	3	3
1067	связи между	1	3
1068	в известной	2	3
1069	и чувственный	1	3
1070	как будто	6	3
1071	самое нужно	2	3
1072	пить и	1	3
1073	для этого	5	3
1074	которой мы	1	3
1075	настоящего времени	3	3
1076	близких к	1	3
1077	слово имеет	1	3
1078	например только	1	2
1079	является в	3	2
1080	могут иметь	1	2
1081	природе то	1	2
1082	к другу	2	2
1083	ничего и	2	2
1084	можно говорить	3	2
1085	друг в	1	2
1086	таковы например	2	2
1087	выше называли	1	2
1088	познания и	1	2
1089	ровно ничего	4	2
1090	есть знак	13	2
1091	до самого	1	2
1092	язык без	1	2
1093	понятием но	1	2
1094	время не	2	2
1095	в с	2	2
1096	а есть	4	2
1097	не годится	2	2
1098	на известное	1	2
1099	его от	4	2
1100	нами в	3	2
1101	есть отношение	2	2
1102	говорить что	2	2
1103	которое выражается	1	2
1104	этим путем	1	2
1105	бы мало	2	2
1106	вещь и	3	2
1107	ни одна	2	2
1108	и сам	3	2
1109	значения но	1	2
1110	вообще но	1	2
1111	по одному	1	2
1112	вопрос этот	1	2
1113	есть та	2	2
1114	каждом отдельном	1	2
1115	наша мысль	2	2
1116	или на	3	2
1117	уже на	3	2
1118	если он	1	2
1119	мы получаем	3	2
1120	когда это	1	2
1121	значение языка	1	2
1122	чем теперь	1	2
1123	выражения и	1	2
1124	нужно чтобы	1	2
1125	может существовать	1	2
1126	роль в	2	2
1127	кого не	1	2
1128	отличается от	2	2
1129	нечто другое	2	2
1130	в это	2	2
1131	а а	6	2
1132	предметы и	2	2
1133	содержания но	1	2
1134	но несомненно	1	2
1135	тогда не	2	2
1136	необходимые для	2	2
1137	и нет	2	2
1138	нам представляется	1	2
1139	и образ	1	2
1140	еще один	1	2
1141	это опять	3	2
1142	говорится о	1	2
1143	во все	1	2
1144	которая в	1	2
1145	находит в	1	2
1146	на глаз	1	2
1147	эта связь	1	2
1148	раз и	13	2
1149	предмета который	2	2
1150	более для	2	2
1151	в противоположность	1	2
1152	по возможности	1	2
1153	языка от	2	2
1154	и другой	1	2
1155	времени в	2	2
1156	его действия	1	2
1157	ни его	5	2
1158	без этого	1	2
1159	людей и	1	2
1160	не замечается	1	2
1161	но такая	1	2
1162	от той	2	2
1163	но этот	1	2
1164	друг на	1	2
1165	в прошлом	1	2
1166	факт что	1	2
1167	может ли	1	2
1168	и еще	3	2
1169	нас на	2	2
1170	по которой	1	2
1171	самих по	1	2
1172	своем языке	1	2
1173	на другом	1	2
1174	одного корня	1	2
1175	можно понимать	1	2
1176	с этими	4	2
1177	это а	1	2
1178	есть по	6	2
1179	отношения в	2	2
1180	но никак	2	2
1181	это что	1	2
1182	теории и	4	2
1183	и науки	1	2
1184	который в	1	2
1185	и внешней	1	2
1186	а следовательно	2	2
1187	в отдельных	1	2
1188	одной точке	1	2
1189	в движении	1	2
1190	в системе	3	2
1191	в картине	1	2
1192	и искусство	1	2
1193	вопроса о	3	2
1194	но конечно	1	2
1195	себя в	1	2
1196	теперь уже	1	2
1197	едва ли	10	2
1198	из наук	2	2
1199	может обойтись	1	2
1200	в науках	1	2
1201	ближе к	2	2
1202	и представляет	1	2
1203	бы вполне	2	2
1204	ее и	1	2
1205	его внутренней	1	2
1206	того и	1	2
1207	нами не	4	2
1208	которое он	1	2
1209	к человеку	1	2
1210	нам право	1	2
1211	указать на	1	2
1212	есть полное	1	2
1213	но еще	2	2
1214	жизни человека	1	2
1215	предмета к	1	2
1216	смысле то	1	2
1217	как нет	1	2
1218	этому предмету	1	2
1219	смысле есть	1	2
1220	это обстоятельство	3	2
1221	которого он	2	2
1222	не думает	1	2
1223	в буквальном	3	2
1224	значит не	1	2
1225	для своего	3	2
1226	по содержанию	3	2
1227	в следующем	1	2
1228	тому же	1	2
1229	существует только	3	2
1230	мы на	1	2
1231	от тех	1	2
1232	такой точки	1	2
1233	только понятие	1	2
1234	как его	2	2
1235	с представлением	1	2
1236	большее количество	1	2
1237	из трех	1	2
1238	смысле и	2	2
1239	этом последнем	1	2
1240	я не	1	2
1241	самым и	1	2
1242	же как	2	2
1243	но когда	2	2
1244	предложения и	1	2
1245	именно с	1	2
1246	не нужно	6	2
1247	от другой	1	2
1248	и отдельные	1	2
1249	указывающий на	1	2
1250	не имея	1	2
1251	из предыдущего	1	2
1252	что отношения	1	2
1253	вообще в	1	2
1254	тут же	3	2
1255	нет то	1	2
1256	и образа	2	2
1257	ни для	1	2
1258	свое место	2	2
1259	от самого	1	2
1260	содержание это	2	2
1261	для понятия	2	2
1262	значение но	1	2
1263	ничего нового	2	2
1264	имеем дело	1	2
1265	существовать если	1	2
1266	же это	3	2
1267	по своей	1	2
1268	то или	3	2
1269	должны были	3	2
1270	самих и	1	2
1271	и объясняется	1	2
1272	мысли чтобы	1	2
1273	целом и	1	2
1274	образом то	1	2
1275	мы их	1	2
1276	о его	2	2
1277	слова что	1	2
1278	этих словах	1	2
1279	все остальное	1	2
1280	весь язык	1	2
1281	ей не	1	2
1282	понимать это	1	2
1283	бы оно	3	2
1284	действительно есть	2	2
1285	или слово	1	2
1286	который был	1	2
1287	и насколько	1	2
1288	с с	1	2
1289	для чего	2	2
1290	с ее	1	2
1291	всех этих	11	2
1292	логике но	1	2
1293	его свойства	1	2
1294	и нельзя	2	2
1295	эту последнюю	1	2
1296	еще одно	1	2
1297	понять что	1	2
1298	собою только	2	2
1299	вопросом о	1	2
1300	то нам	1	2
1301	смысла а	1	2
1302	друг к	2	2
1303	этот закон	1	2
1304	мы при	1	2
1305	физических явлений	1	2
1306	на ее	1	2
1307	с такой	1	2
1308	и должно	2	2
1309	говорит нам	1	2
1310	связан в	1	2
1311	не всякий	5	2
1312	или словом	1	2
1313	глаз и	1	2
1314	из которых	2	2
1315	его во	2	2
1316	ощущения и	1	2
1317	помощи слова	1	2
1318	переходит в	2	2
1319	как говорят	3	2
1320	в логике	1	2
