N	2gram	Propp_Isto	Marksizm
317	перейдем к	1	4
318	именно на	2	4
319	целый ряд	1	4
320	что здесь	9	4
321	мог бы	3	4
322	только при	1	4
323	и то	3	4
324	только с	4	4
325	нас не	3	4
326	уже в	2	4
327	не будем	7	4
328	это и	1	4
329	как она	3	4
330	или даже	3	4
331	к своему	3	4
332	войти в	2	4
333	в одной	3	4
334	пр в	1	4
335	другими словами	8	4
336	так называемой	1	4
337	как он	5	4
338	относится к	2	4
339	стороны и	1	4
340	в каких	3	4
341	и вне	1	4
342	одного из	1	4
343	к пониманию	1	4
344	и прежде	1	4
345	в области	2	4
346	нуждается в	1	4
347	с героем	2	3
348	и другую	1	3
349	даже в	5	3
350	в общей	1	3
351	ко всем	1	3
352	с тем	13	3
353	как процесс	2	3
354	роль в	3	3
355	так в	7	3
356	на первый	2	3
357	себя от	1	3
358	в дальнейшем	6	3
359	в действительности	2	3
360	и история	1	3
361	в объяснении	1	3
362	мы увидим	17	3
363	всем этим	1	3
364	в этот	1	3
365	но они	6	3
366	говорить о	1	3
367	на пути	2	3
368	эта система	1	3
369	значительной степени	1	3
370	или если	1	3
371	находится в	6	3
372	же слова	1	3
373	момент в	1	3
374	с ним	3	3
375	друг с	4	3
376	в системе	2	3
377	не найдем	1	3
378	нам важно	3	3
379	мы видим	16	3
380	от его	2	3
381	здесь нет	2	3
382	к себе	2	3
383	в году	1	3
384	вопрос мы	2	3
385	тем не	7	3
386	в тот	3	3
387	там и	3	3
388	обстоит дело	4	3
389	лежит в	2	3
390	дано в	1	3
391	мы подробнее	1	3
392	которые еще	1	3
393	между собой	4	3
394	чтобы понять	3	3
395	в русской	7	3
396	мы говорили	1	3
397	более или	5	3
398	все основные	1	3
399	как это	6	3
400	одним словом	4	3
401	мы ограничимся	1	3
402	что эта	3	3
403	и та	1	3
404	неотделим от	1	3
405	быть именно	1	3
406	по своей	2	3
407	он еще	1	3
408	могла бы	3	3
409	значение и	2	3
410	что во	1	3
411	и др	11	3
412	и есть	5	3
413	и пытается	1	3
414	были бы	2	3
415	не так	2	3
416	социальной жизни	4	3
417	и этот	1	3
418	мы встречаем	1	3
419	они и	1	3
420	тесно связана	1	3
421	если он	1	3
422	почти не	4	3
423	тогда когда	2	3
424	в другой	4	3
425	из которых	3	3
426	не на	2	3
427	можно было	8	3
428	должен был	6	3
429	от их	1	3
430	на данном	1	3
431	еще в	2	3
432	и они	5	3
433	в которых	2	3
434	приводит к	3	3
435	со стороны	3	3
436	слова для	1	3
437	еще и	2	3
438	ни к	3	3
439	его и	6	3
440	к нашему	1	3
441	то он	2	3
442	потому что	12	3
443	этот случай	4	3
444	он хочет	1	3
445	нет никакой	1	3
446	в мир	2	3
447	к двум	1	3
448	отрывок из	1	3
449	на этот	2	3
450	он может	2	3
451	они еще	1	3
452	здесь не	5	3
453	но если	4	3
454	главным образом	2	3
455	у них	2	3
456	но это	8	3
457	подойти к	2	3
458	ответ на	3	3
459	что оно	1	3
460	они не	8	3
461	свидетельствует о	1	3
462	того как	6	3
463	бы на	1	3
464	однако не	2	3
465	и непосредственно	1	3
466	этого рода	1	3
467	или иначе	1	3
468	на нее	3	3
469	в ту	2	3
470	слагается из	2	3
471	лежит на	1	3
472	есть только	3	3
473	а иногда	2	3
474	один и	2	3
475	с другом	3	3
476	в виде	2	3
477	должен быть	3	3
478	или менее	5	3
479	не все	5	3
480	связаны с	1	3
481	к жизни	2	3
482	на них	2	3
483	и по	4	3
484	того или	1	3
485	человека в	1	3
486	и других	1	3
487	также и	3	3
488	мы узнаем	1	3
489	в значительной	1	3
490	эти формы	3	3
491	иногда и	1	3
492	когда он	9	3
493	а по	3	3
494	не с	3	3
495	в нашей	2	3
496	сказал что	3	3
497	со своими	1	3
498	и о	1	3
499	все более	1	3
500	и только	4	3
501	в целом	3	3
502	и тогда	3	3
503	еще несколько	1	2
504	во всем	3	2
505	и другие	7	2
506	в роде	1	2
507	для всех	2	2
508	свет на	4	2
509	мы это	1	2
510	к этой	5	2
511	его за	1	2
512	дело с	2	2
513	из всех	2	2
514	они уже	1	2
515	это значит	1	2
516	в разных	2	2
517	этот момент	3	2
518	тем как	1	2
519	речи эта	1	2
520	этом направлении	1	2
521	но по	3	2
522	не доказывает	1	2
523	к каким	1	2
524	превращается в	4	2
525	например в	7	2
526	в жизни	2	2
527	его на	1	2
528	их в	7	2
529	а именно	5	2
530	момент и	1	2
531	пролить свет	1	2
532	так например	7	2
533	начнем с	1	2
534	зрения не	1	2
535	действительности в	1	2
536	ответить на	1	2
537	мы рассмотрим	3	2
538	понято и	1	2
539	всего этого	1	2
540	уже у	2	2
541	же касается	1	2
542	есть такие	1	2
543	тем самым	2	2
544	не вполне	3	2
545	не что	3	2
546	теперь к	2	2
547	в прошлом	2	2
548	образ и	1	2
549	к ним	4	2
550	исторические корни	2	2
551	него не	1	2
552	ее как	1	2
553	никаких новых	1	2
554	за него	2	2
555	такая же	1	2
556	формы этой	3	2
557	на него	7	2
558	стороны оно	1	2
559	иные формы	1	2
560	на такое	1	2
561	можем сказать	1	2
562	в противном	1	2
563	какой степени	1	2
564	от себя	1	2
565	не просто	5	2
566	ними в	1	2
567	то о	1	2
568	гораздо более	1	2
569	и во	1	2
570	всего в	2	2
571	лишь тогда	1	2
572	нему в	1	2
573	действительно ли	1	2
574	видели что	5	2
575	ее и	1	2
576	собой и	1	2
577	мышления и	1	2
578	и всей	1	2
579	это будет	1	2
580	она в	1	2
581	в состоянии	2	2
582	его значения	1	2
583	формы этого	1	2
584	отношения к	2	2
585	первобытного мышления	2	2
586	после этого	5	2
587	и за	1	2
588	дочь в	5	2
589	на стадии	2	2
590	для них	1	2
591	эта форма	1	2
592	этой главе	1	2
593	тому же	1	2
594	и притом	1	2
595	говорит он	1	2
596	является и	1	2
597	но он	5	2
598	связи со	2	2
599	они сами	2	2
600	и всего	1	2
601	чрезвычайно важно	1	2
602	под его	1	2
603	героя эта	1	2
604	не остается	1	2
605	также в	2	2
606	и именно	2	2
607	одно только	1	2
608	же как	7	2
609	между прочим	3	2
610	которой она	1	2
611	а просто	1	2
612	должно было	4	2
613	а только	3	2
614	что как	1	2
615	остается в	1	2
616	здесь как	1	2
617	именно как	1	2
618	могли бы	3	2
619	но можно	2	2
620	а с	4	2
621	бы к	1	2
622	целое и	2	2
623	эти слова	3	2
624	связь и	1	2
625	ту же	1	2
626	совсем не	1	2
627	здесь она	1	2
628	не могла	2	2
629	делают его	2	2
630	зрения так	2	2
631	даже не	2	2
632	также не	2	2
633	этом смысле	1	2
634	в современной	3	2
635	в нее	2	2
636	мы здесь	8	2
637	когда мы	4	2
638	нем и	1	2
639	ни одной	2	2
640	с нашей	1	2
641	мы дадим	1	2
642	его как	2	2
643	найти в	1	2
644	друг другу	1	2
645	но помимо	1	2
646	это делает	2	2
647	всех сторон	4	2
648	вопроса в	1	2
649	этой действительности	1	2
650	не значит	1	2
651	все остальное	1	2
652	не то	4	2
653	образом в	2	2
654	мы перейдем	1	2
655	же мы	1	2
656	или иного	1	2
657	во время	5	2
658	всех этих	4	2
659	так или	1	2
660	в частности	3	2
661	все в	2	2
662	та же	1	2
663	оно и	2	2
664	как с	1	2
665	которые он	1	2
666	была бы	2	2
667	переносится в	1	2
668	поэтому в	2	2
669	основная задача	1	2
670	оно не	1	2
671	сами по	1	2
672	оказывается в	1	2
673	которых и	1	2
674	это положение	2	2
675	с целью	2	2
676	этот тип	1	2
677	не делает	2	2
678	как о	2	2
679	и так	3	2
680	дают себе	1	2
681	никто не	3	2
682	себя и	2	2
683	бы не	1	2
684	в компетенцию	1	2
685	говорили о	1	2
686	ему и	1	2
687	нет в	2	2
688	иногда очень	1	2
689	он же	1	2
690	где нет	2	2
691	что мы	9	2
692	это явление	4	2
693	с переходом	1	2
694	что самое	1	2
695	и если	4	2
696	быть не	2	2
697	в непосредственном	1	2
698	тех пор	1	2
699	и вся	1	2
700	эта мысль	3	2
701	вступает в	2	2
702	мы получим	2	2
703	друг от	1	2
704	в совершенно	2	2
705	каждый из	1	2
706	этой же	1	2
707	известной степени	1	2
708	не совсем	5	2
709	их с	1	2
710	лучше всего	2	2
711	до известной	1	2
712	это значение	2	2
713	вопрос в	2	2
714	это одно	2	2
715	мы еще	4	2
716	в самой	1	2
717	он должен	3	2
718	уже с	2	2
719	их к	1	2
720	же стороны	1	2
721	степени в	1	2
722	зависит от	3	2
723	он делает	2	2
724	исследования мы	1	2
725	о нем	5	2
726	же не	3	2
727	с определенным	1	2
728	из форм	1	2
729	а все	1	2
730	два раза	1	2
731	всего сказанного	2	2
732	но с	3	2
733	от друга	1	2
734	то к	1	2
735	в эпоху	2	2
736	виду что	1	2
737	указывает на	2	2
738	между собою	1	2
739	словом и	1	2
740	с той	2	2
741	один момент	1	2
742	эти две	2	2
743	мы никогда	1	2
744	противном случае	1	2
745	мира и	1	2
746	последнее время	1	2
747	ли не	1	2
748	она лежит	1	2
749	и могут	1	2
750	этого вопроса	3	2
751	по его	3	2
752	это было	2	2
753	но уже	3	2
754	пока не	5	2
755	на его	2	2
756	для которого	1	2
757	это так	6	2
758	что эти	5	2
759	искать в	1	2
760	со всех	4	2
761	в эти	1	2
762	до тех	1	2
763	например у	2	2
764	то не	3	2
765	поскольку они	2	2
766	его не	3	2
767	одну из	1	2
768	не по	2	2
769	но здесь	1	2
770	важна не	1	2
771	есть и	2	2
772	мы пока	1	2
773	они-то и	1	2
774	и часто	4	2
775	как из	1	2
776	как их	1	2
777	явление в	1	2
778	оно должно	1	2
779	в понимании	1	2
780	только по	2	2
781	их можно	1	2
782	иное как	3	2
783	которой мы	1	2
784	само по	2	2
785	и наконец	5	2
786	фигурирует в	1	2
787	можно только	1	2
788	от изучения	1	1
789	с которыми	1	1
790	не связан	1	1
791	отражено но	1	1
792	и объяснить	1	1
793	идти на	1	1
794	или он	4	1
795	оно все	1	1
796	в центре	1	1
797	частности например	1	1
798	можно говорить	2	1
799	это далеко	1	1
800	говоря уже	1	1
801	в постановке	1	1
802	и очень	1	1
803	а ты	1	1
804	это первое	1	1
805	почва для	1	1
806	язык а	1	1
807	роль и	1	1
808	исходя из	1	1
809	будем здесь	2	1
810	иной форме	1	1
811	всех случаях	2	1
812	случае мы	1	1
813	по всему	1	1
814	заключение в	1	1
815	весьма второстепенное	1	1
816	который ему	1	1
817	нечто подобное	1	1
818	только этот	1	1
819	верна и	1	1
820	очень простой	2	1
821	связи в	1	1
822	в следующих	1	1
823	или нет	1	1
824	строго говоря	1	1
825	в большей	1	1
826	не зависит	1	1
827	в некоторых	4	1
828	но тем	1	1
829	говорит о	2	1
830	и говорить	1	1
831	может так	1	1
832	века во	1	1
833	не хочет	1	1
834	не меняется	1	1
835	или иному	1	1
836	требует от	1	1
837	одно из	2	1
838	и другими	1	1
839	его от	1	1
840	близки к	1	1
841	бы с	1	1
842	туда на	1	1
843	с собой	2	1
844	в глубь	1	1
845	же эти	2	1
846	к рассмотрению	2	1
847	и отвратительным	1	1
848	ее основе	1	1
849	отметим что	2	1
850	но после	1	1
851	по пути	2	1
852	что вопрос	2	1
853	на которых	1	1
854	мы живем	1	1
855	относится и	2	1
856	попасть в	4	1
857	как одна	1	1
858	равно как	1	1
859	результате мы	1	1
860	уходят в	1	1
861	явления по	1	1
862	мысль о	2	1
863	действие также	1	1
864	доказывает что	2	1
865	и им	1	1
866	именно о	1	1
867	или на	7	1
868	и требует	1	1
869	представление о	3	1
870	к другим	1	1
871	и связанные	1	1
872	пор мы	4	1
873	и должен	3	1
874	социальной организацией	2	1
875	в соответствии	1	1
876	только через	3	1
877	что по	1	1
878	приходит в	1	1
879	понимания слова	1	1
880	в загоне	1	1
881	на эту	3	1
882	но очень	1	1
883	существ которые	1	1
884	собой не	1	1
885	что еще	1	1
886	это свидетельствует	1	1
887	производства и	1	1
888	историей и	1	1
889	только для	3	1
890	в природе	1	1
891	большей или	2	1
892	них мы	1	1
893	тем или	1	1
894	начала не	1	1
895	легче всего	1	1
896	за ней	1	1
897	речь идет	1	1
898	свою собственную	1	1
899	как только	1	1
900	потому она	1	1
901	относиться к	1	1
902	всем его	1	1
903	если уже	1	1
904	при анализе	1	1
905	так если	2	1
906	всякого рода	3	1
907	другую форму	2	1
908	работа по	1	1
909	влечет за	2	1
910	при всей	1	1
911	что сказать	1	1
912	он исходит	1	1
913	рассказ о	1	1
914	при наличии	1	1
915	где этот	1	1
916	со своей	1	1
917	героя или	1	1
918	этим мы	1	1
919	из других	1	1
920	которые мы	1	1
921	не могли	1	1
922	то это	9	1
923	которой он	1	1
924	эта связь	4	1
925	раз и	3	1
926	идти к	1	1
927	не чувствует	1	1
928	связанных с	2	1
929	не простое	1	1
930	но кто	1	1
931	возникнуть и	1	1
932	в противоположность	1	1
933	брата и	1	1
934	имеет в	1	1
935	но даже	1	1
936	не должен	8	1
937	часто в	1	1
938	ничто не	1	1
939	само нуждается	1	1
940	при рассмотрении	1	1
941	и дают	1	1
942	у самого	1	1
943	во многих	2	1
944	не всегда	9	1
945	уже о	1	1
946	может вызвать	1	1
947	их не	3	1
948	уже было	1	1
949	вид что	1	1
950	должна была	1	1
951	в него	2	1
952	об отношении	1	1
953	путь для	1	1
954	из своего	2	1
955	увидим что	8	1
956	о них	1	1
957	целого они	1	1
958	же эта	1	1
959	собственно не	1	1
960	и когда	4	1
961	приходит к	2	1
962	самый факт	2	1
963	такой народ	1	1
964	конкретной социальной	1	1
965	для своей	1	1
966	отметить что	1	1
967	где и	1	1
968	природы но	1	1
969	пытается объяснить	1	1
970	указания на	1	1
971	второй половины	1	1
972	на ней	1	1
973	друг на	1	1
974	нам что	1	1
975	этого мы	1	1
976	так то	2	1
977	и еще	1	1
978	отношения и	1	1
979	и над	1	1
980	неотделима от	1	1
981	позволит нам	1	1
982	функция этого	1	1
983	чтобы они	2	1
984	тех случаях	1	1
985	одинаково и	1	1
986	вернуться в	1	1
987	в основу	2	1
988	заключенной в	1	1
989	форме не	1	1
990	к которому	5	1
991	есть момент	1	1
992	еще одна	3	1
993	входят в	1	1
994	иным как	1	1
995	что именно	1	1
996	из самой	1	1
997	в буржуазной	1	1
998	у этих	1	1
999	здесь эта	1	1
1000	они никогда	2	1
1001	на котором	5	1
1002	героя то	1	1
1003	здесь идет	2	1
1004	уже по	1	1
1005	себя что	1	1
1006	вопрос и	1	1
1007	этом же	1	1
1008	нашей науки	1	1
1009	других явлений	1	1
1010	что обычно	1	1
1011	вся эта	1	1
1012	нарушается и	1	1
1013	часто имеет	1	1
1014	для анализа	1	1
1015	или иным	1	1
1016	дальний путь	1	1
1017	он очень	2	1
1018	не происходит	1	1
1019	герой и	1	1
1020	только не	1	1
1021	той форме	1	1
1022	и мы	2	1
1023	не выходит	2	1
1024	нами не	1	1
1025	то оно	1	1
1026	содержится в	2	1
1027	а наоборот	1	1
1028	найти для	1	1
1029	как нам	2	1
1030	после того	2	1
1031	но из	1	1
1032	зрения что	1	1
1033	пути в	4	1
1034	на том	1	1
1035	такого рода	1	1
1036	уже эта	1	1
1037	внимание на	1	1
1038	время в	2	1
1039	мира прежде	1	1
1040	с конкретными	1	1
1041	прийти к	1	1
1042	и чрезвычайно	1	1
1043	тот исторический	1	1
1044	по двум	1	1
1045	подчеркнуть что	2	1
1046	и герой	3	1
1047	этот пример	1	1
1048	не соответствует	3	1
1049	два значения	1	1
1050	осветить и	1	1
1051	они в	1	1
1052	и один	1	1
1053	делает это	1	1
1054	подходит к	1	1
1055	здесь явно	1	1
1056	в конечном	2	1
1057	в единый	1	1
1058	словом в	1	1
1059	или не	1	1
1060	утверждение что	1	1
1061	так было	1	1
1062	к чему	4	1
1063	это один	3	1
1064	в изложении	2	1
1065	преимущественно на	1	1
1066	как таковое	1	1
1067	другой же	1	1
1068	на себя	2	1
1069	быть только	1	1
1070	изменения и	1	1
1071	потому в	1	1
1072	назвали бы	1	1
1073	развития как	2	1
1074	пример из	1	1
1075	не учитывается	1	1
1076	с одним	4	1
1077	них то	1	1
1078	свои специфические	1	1
1079	как говорит	1	1
1080	характер и	1	1
1081	связаны друг	2	1
1082	я не	5	1
1083	что нельзя	2	1
1084	встречается в	3	1
1085	же обстоит	2	1
1086	здесь перед	1	1
1087	чем иным	1	1
1088	место и	1	1
1089	но когда	1	1
1090	герой в	2	1
1091	достаточно произнести	1	1
1092	этот вывод	1	1
1093	уже давно	1	1
1094	простой случай	2	1
1095	выше мы	6	1
1096	и героем	1	1
1097	в себя	2	1
1098	играет роль	1	1
1099	связаны и	1	1
1100	правда часто	1	1
1101	и подобных	1	1
1102	в эту	3	1
1103	это тоже	6	1
1104	изучаемого нами	1	1
1105	жизни вообще	1	1
1106	что их	3	1
1107	могло бы	1	1
1108	вводит в	2	1
1109	это очень	1	1
1110	из другого	1	1
1111	вошли в	1	1
1112	материалом для	1	1
1113	вошел в	1	1
1114	словом это	1	1
1115	тесно связаны	4	1
1116	этом отрывке	1	1
1117	не означает	2	1
1118	на этом	3	1
1119	в исторической	7	1
1120	может принять	1	1
1121	не лучше	1	1
1122	но менее	1	1
1123	очень часто	7	1
1124	в наше	1	1
1125	по данному	1	1
1126	все стадии	1	1
1127	это чрезвычайно	1	1
1128	не видят	4	1
1129	приводит и	1	1
1130	очень хорошо	1	1
1131	иногда бывает	1	1
1132	данному вопросу	1	1
1133	качестве столь	1	1
1134	для наших	2	1
1135	с какой	1	1
1136	как человек	1	1
1137	том где	1	1
1138	чем дальше	1	1
1139	он находится	2	1
1140	героя за	1	1
1141	взглянуть на	1	1
1142	оказаться что	2	1
1143	было только	1	1
1144	от рассмотрения	1	1
1145	можно сделать	1	1
1146	них но	1	1
1147	это или	1	1
1148	наоборот мы	1	1
1149	и строгую	1	1
1150	почти всегда	1	1
1151	организации в	1	1
1152	и хотя	1	1
1153	и знает	2	1
1154	и затем	1	1
1155	проникнуть в	3	1
1156	времен и	1	1
1157	элемент не	1	1
1158	с целым	1	1
1159	не сами	2	1
1160	говорили что	3	1
1161	должны были	9	1
1162	или иное	1	1
1163	в иных	1	1
1164	встать на	1	1
1165	центр тяжести	1	1
1166	или меньшей	2	1
1167	ли для	1	1
1168	почему же	1	1
1169	превратилась в	1	1
1170	другая форма	1	1
1171	действительности такой	1	1
1172	между словом	1	1
1173	он в	5	1
1174	конца и	1	1
1175	на который	1	1
1176	но столь	1	1
1177	однако в	2	1
1178	что для	1	1
1179	образы и	1	1
1180	но есть	3	1
1181	сущности это	1	1
1182	это приводит	2	1
1183	глаза или	1	1
1184	о его	1	1
1185	приводят к	1	1
1186	хлеб и	1	1
1187	в доме	4	1
1188	и глубокое	1	1
1189	находятся на	1	1
1190	эпохи в	1	1
1191	эта черта	2	1
1192	стоит только	1	1
1193	мы будем	5	1
1194	все явления	1	1
1195	в силу	7	1
1196	относящиеся сюда	1	1
1197	ней в	1	1
1198	до наших	2	1
1199	за нее	1	1
1200	бы быть	4	1
1201	теперь чем	1	1
1202	если они	1	1
1203	значение как	1	1
1204	достаточно точно	1	1
1205	в страну	1	1
1206	ее нужно	1	1
1207	время он	1	1
1208	очень редко	2	1
1209	социальную функцию	1	1
1210	значит что	2	1
1211	но кроме	1	1
1212	для чего	1	1
1213	еще менее	1	1
1214	иначе как	1	1
1215	прибавим от	1	1
1216	чтобы не	3	1
1217	уходит в	1	1
1218	в один	1	1
1219	дает ему	2	1
1220	еще одно	1	1
1221	кажется что	1	1
1222	пришел к	1	1
1223	видим и	1	1
1224	так нельзя	1	1
1225	этой исторической	1	1
1226	связи и	3	1
1227	и будет	1	1
1228	его со	1	1
1229	образом и	1	1
1230	каждому из	1	1
1231	здесь на	2	1
1232	своего лица	1	1
1233	трудная задача	1	1
1234	за ним	1	1
1235	одном случае	1	1
1236	и сказках	1	1
1237	его мнению	2	1
1238	них в	1	1
1239	и образуют	1	1
1240	также что	2	1
1241	что герой	13	1
1242	случае уже	1	1
1243	превратились в	1	1
1244	его с	1	1
1245	которых мы	1	1
1246	погружается в	1	1
1247	ним и	1	1
1248	так оно	3	1
1249	эти случаи	4	1
1250	оно было	1	1
1251	связан с	4	1
1252	не чем	1	1
1253	и кто	1	1
1254	и мотивов	1	1
1255	и должно	3	1
1256	выражение эта	1	1
1257	другого человека	1	1
1258	освободиться от	1	1
1259	тогда он	1	1
1260	человек с	1	1
1261	чтобы стать	1	1
1262	связанное с	1	1
1263	и из	2	1
1264	сам по	1	1
1265	здесь он	2	1
1266	он на	1	1
1267	бы привести	2	1
1268	о которой	1	1
1269	мы в	4	1
1270	совсем так	1	1
1271	человека не	1	1
1272	его но	3	1
1273	здесь с	1	1
1274	смысле этих	1	1
1275	первых порах	2	1
1276	но этого	1	1
1277	связывается с	1	1
1278	нет никакого	1	1
1279	подобно тому	3	1
1280	себе не	2	1
1281	он слышит	1	1
1282	за это	1	1
1283	к самым	1	1
1284	поэтому формы	1	1
1285	за что	1	1
1286	особого рода	1	1
1287	к уничтожению	1	1
1288	вместо того	2	1
1289	которое как	1	1
1290	в обратном	2	1
1291	ничем в	1	1
1292	с ней	2	1
1293	их и	1	1
1294	так называемый	2	1
1295	что у	3	1
1296	показать что	2	1
1297	генетическое объяснение	1	1
1298	идет именно	1	1
1299	представляют для	1	1
1300	в саду	1	1
1301	действия при	1	1
1302	анализ мог	1	1
1303	то время	3	1
1304	оно всегда	1	1
1305	исходила из	1	1
1306	только то	1	1
1307	состоит из	1	1
