N	3gram	Losev_Prob	Narrotol
180	том числе и	2	1
181	с другой стороны	7	1
182	поры до времени	1	1
183	той или другой	5	1
184	бы то ни	2	1
185	да и не	1	1
186	как мы увидим	2	1
187	а не только	2	1
188	в виду и	2	1
189	мечтает о том	1	1
190	в них тоже	1	1
191	не то что	2	1
192	имея в виду	1	1
193	что никогда не	1	1
194	в чем же	1	1
195	или хотя бы	2	1
196	языка как системы	1	1
197	одним и тем	2	1
198	может быть только	2	1
199	и т д	12	1
200	в нашем случае	1	1
201	уж во всяком	1	1
202	том как он	1	1
203	то что было	1	1
204	есть не что	5	1
205	в этих случаях	3	1
206	к такого рода	1	1
207	и тем не	8	1
208	не объективна и	1	1
209	то есть в	6	1
210	является не только	1	1
211	к тому или	1	1
212	признать что в	1	1
213	хотя она и	1	1
214	он об этом	1	1
215	связаны между собой	1	1
216	и тем же	2	1
217	является в данном	1	1
218	и особенно в	1	1
219	ни о каких	1	1
220	отнюдь не означает	1	1
221	дело не с	1	1
222	в живой речи	1	1
223	в противоречие с	1	1
224	том что ни	1	1
225	по крайней мере	8	1
226	в этом же	1	1
227	в данный момент	1	1
228	оно не только	1	1
229	есть знак который	1	1
230	в результате чего	1	1
231	в последние десятилетия	2	1
232	один и тот	1	1
233	том или ином	1	1
234	и в самом	2	1
235	что же касается	3	1
236	что не только	1	1
237	как и сам	1	1
238	как и в	1	1
239	это пока еще	1	1
240	как один из	1	1
241	и в них	1	1
242	того и другого	1	1
243	и тем более	2	1
244	то что здесь	1	1
245	и не объективна	2	1
246	в то время	2	1
247	может претендовать на	1	1
248	это все равно	1	1
249	но еще не	1	1
250	как в жизни	1	1
251	не для того	1	1
252	но в конце	1	1
253	тем что они	1	1
254	который ничего не	2	1
255	именно в этом	2	1
256	вовсе еще не	3	1
257	и не только	1	1
258	не что иное	5	1
259	ни одна из	2	1
260	и с точки	1	1
261	говорит нам о	1	1
262	как говорится в	1	1
263	и не субъективна	1	1
264	отношения между людьми	1	1
265	содержит в себе	7	1
266	как мы видели	1	1
267	у древних греков	1	1
268	том что и	1	1
269	себе но как	2	1
270	мы не знаем	1	1
271	что человек есть	1	1
272	но зато в	1	1
273	но отнюдь не	4	1
274	то время как	2	1
275	во всей его	1	1
276	и мышления в	1	1
277	с самого начала	2	1
278	самом деле когда	1	1
279	в себе не	3	1
280	и что в	2	1
281	же как и	1	1
282	тем самым в	1	1
283	не может обойтись	1	1
284	может и должен	1	1
285	как и многие	1	1
286	представление о том	1	1
287	весьма характерное для	1	1
288	объективна и не	1	1
289	одна из этих	1	1
290	том случае если	1	1
291	то что мы	11	1
292	в основе своей	1	1
293	это прежде всего	1	1
294	смысла а не	1	1
295	на эту тему	2	1
296	все что было	1	1
297	содержащий в себе	1	1
298	в сущности говоря	1	1
299	но чего же	1	1
300	если бы не	3	1
301	однако тут же	1	1
302	может быть и	5	1
