N	3gram	Losev_Prob	Marksizm
265	самого начала не	1	1
266	так когда мы	1	1
267	а вовсе не	1	1
268	по его мнению	1	1
269	в результате чего	2	1
270	это свидетельствует о	3	1
271	из которых каждая	1	1
272	во всем этом	1	1
273	на этой точке	1	1
274	жизни и в	2	1
275	общего не имеет	1	1
276	или в другом	1	1
277	после того как	3	1
278	но более всего	1	1
279	том что не	1	1
280	что несмотря на	1	1
281	но не только	1	1
282	то она и	1	1
283	ни о каком	1	1
284	является не чем	1	1
