N	2gram	Vygotskiy_	FransuaR
107	в частности	4	24
108	в большинстве	1	24
109	отношение к	1	24
110	так сказать	1	23
111	и здесь	5	23
112	с ним	4	23
113	и для	4	23
114	в их	12	23
115	есть и	2	23
116	к нему	1	23
117	это не	5	23
118	еще и	2	23
119	даже в	5	22
120	а в	7	22
121	тем что	12	22
122	что и	14	22
123	и других	4	22
124	там где	4	22
125	вместе с	18	22
126	и во	4	22
127	форм и	1	22
128	связь с	4	22
129	в своих	3	21
130	именно в	6	21
131	в отношении	14	21
132	уже в	10	21
133	и как	11	21
134	есть в	1	21
135	в качестве	25	21
136	одним из	6	21
137	в себя	3	21
138	что это	8	21
139	ни в	12	21
140	в виду	4	20
141	еды и	1	20
142	в связи	9	20
143	и это	7	20
144	в значительной	1	20
145	одной из	1	20
146	этом отношении	9	20
147	образов и	2	20
148	с точки	11	20
149	как раз	1	20
150	они были	1	20
151	а также	6	20
152	самом деле	4	20
153	во всем	7	19
154	их в	6	19
155	к этому	5	19
156	в эту	3	19
157	того же	12	19
158	за пределы	1	19
159	было бы	15	19
160	с ее	5	19
161	в дальнейшем	3	19
162	с другой	11	19
163	хотя и	2	19
164	в форме	2	19
165	далеко не	2	19
166	существенную роль	2	18
167	мы находим	3	18
168	со всеми	9	18
169	это и	1	18
170	здесь не	2	18
171	одна из	2	18
172	но они	4	18
173	превращается в	1	18
174	на этом	3	18
175	связанные с	3	18
176	перед нами	15	18
177	связан с	2	18
178	это в	1	18
179	в большей	1	17
180	для того	14	17
181	конечно не	1	17
182	в результате	6	17
183	можно было	10	17
184	на его	5	17
185	числе и	3	17
186	в плане	2	17
187	такой же	4	17
188	еще более	1	17
189	но все	4	17
190	связана с	3	17
191	того что	17	17
192	а не	7	17
193	в другом	3	16
194	с одной	8	16
195	между ними	6	16
196	между тем	10	16
197	и одновременно	3	16
198	тот же	10	16
199	в начале	5	16
200	в свете	2	16
201	он дает	1	16
202	они не	4	16
203	не подлежит	2	16
204	а затем	4	15
205	в которой	4	15
206	не были	1	15
207	говорили что	3	15
208	никто не	1	15
209	из этих	5	15
210	с их	3	15
211	от всех	2	15
212	особенно в	2	15
213	и вообще	1	15
214	одно из	2	15
215	как на	2	15
216	в нашем	2	15
217	не мог	4	15
218	в первой	1	15
219	еще в	2	15
220	в истории	9	15
221	в самой	1	15
222	в котором	3	14
223	характер и	2	14
224	в чем	2	14
225	образом в	1	14
226	и по	5	14
227	мы не	14	14
228	все что	4	14
229	в данном	1	14
230	и он	1	14
231	несмотря на	1	14
232	слов и	5	14
233	по существу	4	14
234	и сам	4	13
235	с этим	6	13
236	что все	2	13
237	его к	6	13
238	в основном	6	13
239	на все	2	13
240	в жизни	3	13
241	одновременно и	1	13
242	на этой	7	13
243	одной стороны	8	13
244	здесь нет	1	13
245	не знает	1	13
246	отличие от	8	13
247	в мире	2	13
248	в других	2	13
249	бы в	5	13
250	только на	2	13
251	не на	2	13
252	этот процесс	4	13
253	или в	4	13
254	и эта	4	13
255	так в	1	13
256	как он	8	13
257	в известной	1	13
258	другой стороны	5	12
259	во всей	3	12
260	те же	6	12
261	главным образом	3	12
262	и ее	1	12
263	та же	3	12
264	начиная с	2	12
265	о нем	2	12
266	у нас	1	12
267	менее всего	2	12
268	другом месте	3	12
269	место в	3	12
270	с полной	1	12
271	из всех	2	12
272	этот момент	4	12
273	можно сказать	2	12
274	но этот	2	12
275	по своей	12	12
276	в атмосфере	1	12
277	не могут	5	12
278	в приведенном	1	12
279	он в	1	12
280	благодаря этому	7	12
281	этих форм	1	12
282	об этом	2	12
283	характерно для	1	12
284	в пределах	1	12
285	зрения на	2	11
286	на эту	1	11
287	так например	1	11
288	уже не	3	11
289	отметить что	1	11
290	что они	23	11
291	той или	2	11
292	и что	15	11
293	она была	1	11
294	в общем	1	11
295	и самый	1	11
296	того как	5	11
297	в течение	2	11
298	в отличие	8	11
299	в свое	2	11
300	в ряде	4	11
301	и т.д	8	11
302	все время	6	11
303	время в	1	11
304	очень часто	4	11
305	и особенно	4	11
306	с ними	3	11
307	и более	4	11
308	слова и	8	11
309	формы и	3	11
310	он говорит	1	11
311	другими словами	3	11
312	целый ряд	4	10
313	по отношению	4	10
314	на котором	3	10
315	все его	2	10
316	все остальные	2	10
317	что для	1	10
318	его как	1	10
319	поэтому в	3	10
320	и они	1	10
321	да и	1	10
322	в таких	1	10
323	данном случае	1	10
324	человека и	6	10
325	или иной	3	10
326	конце концов	1	10
327	для всех	1	10
328	нас в	4	10
329	где они	2	10
330	к тому	8	10
331	даже и	1	10
332	на этот	5	10
333	значительной степени	1	10
334	не просто	3	10
335	по преимуществу	1	10
336	к которому	6	10
337	здесь как	1	10
338	выражение в	1	10
339	ту же	2	10
340	мы остановимся	2	10
341	образом и	1	10
342	в процессе	33	10
343	им в	3	10
344	выходит за	1	10
345	в целом	22	10
346	здесь же	1	9
347	в разных	1	9
348	связано с	2	9
349	характер в	1	9
350	в основу	5	9
351	нашей работы	1	9
352	как это	16	9
353	в тех	2	9
354	значение и	1	9
355	роль играет	1	9
356	но на	3	9
357	в которых	3	9
358	о котором	2	9
359	именно на	1	9
360	и вся	1	9
361	это как	1	9
362	же в	3	9
363	что на	2	9
364	вплоть до	1	9
365	жизнью и	1	9
366	говорит о	1	9
367	время это	1	9
368	отношения к	1	9
369	к жизни	2	9
370	но как	4	9
371	мы можем	13	9
372	это были	1	9
373	как известно	7	9
374	правда не	1	9
375	не имеет	3	9
376	со всею	1	9
377	свое время	2	9
378	видим что	2	9
379	относится к	1	9
380	известной степени	1	9
381	между людьми	1	9
382	их с	3	9
383	том же	3	9
384	и то	9	9
385	для нас	6	9
386	первый план	5	9
387	эти формы	2	9
388	конечно в	2	9
389	отношению к	3	9
390	что не	1	9
391	со всем	1	8
392	с этой	6	8
393	более или	3	8
394	не менее	8	8
395	на первый	5	8
396	понятно что	3	8
397	в этот	1	8
398	и те	3	8
399	в другое	2	8
400	или менее	5	8
401	от этого	6	8
402	своей части	1	8
403	речи и	11	8
404	в него	4	8
405	оно было	1	8
406	и при	3	8
407	с тем	18	8
408	то время	5	8
409	языка и	1	8
410	в совершенно	5	8
411	значение в	5	8
412	для нового	1	8
413	но эта	1	8
414	на одном	2	8
415	человека с	1	8
416	включает в	2	8
417	для этого	3	8
418	мы сказали	1	8
419	от него	1	8
420	как они	5	8
421	нельзя было	1	8
422	мы увидим	4	8
423	всего этого	1	8
424	по поводу	1	8
425	видели что	4	8
426	после того	1	8
427	тому же	6	8
428	так что	3	8
429	здесь мы	4	8
430	все те	1	8
431	в это	1	8
432	если бы	12	8
433	и символов	1	8
434	с самого	6	8
435	и почти	1	8
436	на всех	1	8
437	дело не	1	8
438	мотивов и	1	8
439	нуждается в	1	8
440	мы найдем	1	7
441	же и	2	7
442	не как	3	7
443	во всяком	10	7
444	себе и	2	7
445	и там	1	7
446	на него	2	7
447	к этим	2	7
448	точка зрения	1	7
449	что у	3	7
450	на том	3	7
451	связанный с	1	7
452	мы говорили	5	7
453	в развитии	46	7
454	здесь на	1	7
455	и та	1	7
456	мы будем	4	7
457	в одну	1	7
458	связи и	4	7
459	никакому сомнению	2	7
460	подобно тому	1	7
461	нет и	1	7
462	нас не	2	7
463	в виде	4	7
464	между вещами	1	7
465	и очень	1	7
466	в некоторых	1	7
467	в различных	1	7
468	представление о	1	7
469	в наиболее	1	7
470	что по	2	7
471	эта связь	1	7
472	своего развития	9	7
473	в состоянии	1	7
474	всех его	1	7
475	как его	1	7
476	так много	1	7
477	всеми его	1	7
478	эти моменты	1	7
479	сомнению что	2	7
480	в таком	4	7
481	в новое	2	7
482	а как	2	7
483	был бы	2	7
484	связанное с	2	7
485	из которых	6	7
486	связанная с	1	7
487	том как	1	7
488	наконец и	1	7
489	точку зрения	1	7
490	должен быть	1	7
491	тому как	2	7
492	в свою	4	7
493	думать что	1	7
494	и часто	2	7
495	одного из	3	7
496	по этому	6	7
497	мы наблюдаем	3	6
498	во времени	1	6
499	не столько	4	6
500	в один	4	6
501	было в	1	6
502	не могли	3	6
503	хотя бы	2	6
504	в противоположность	1	6
505	уже и	5	6
506	свою очередь	3	6
507	находится в	4	6
508	что она	7	6
509	котором мы	1	6
510	судить о	1	6
511	не остается	1	6
512	и следовательно	1	6
513	значение это	1	6
514	характерны для	1	6
515	и тот	6	6
516	например у	1	6
517	смысле слова	5	6
518	в корне	2	6
519	для них	3	6
520	к его	1	6
521	на что	1	6
522	тем же	8	6
523	у них	3	6
524	как у	2	6
525	он становится	1	6
526	для всего	2	6
527	за этим	1	6
528	и вы	1	6
529	в руках	1	6
530	или даже	2	6
531	чем мы	1	6
532	при виде	1	6
533	и эти	2	6
534	т.п но	1	6
535	начала в	1	6
536	которые в	5	6
537	происходит в	1	6
538	момента в	2	6
539	дается в	1	6
540	исторического развития	2	6
541	и которые	5	6
542	но по	3	6
543	а именно	1	6
544	понимания и	1	6
545	и слово	3	6
546	представления о	2	6
547	говорить о	1	6
548	самого начала	6	6
549	до того	1	6
550	такого рода	7	6
551	его развития	3	6
552	не дает	2	6
553	что эта	2	6
554	с таким	4	6
555	могут быть	9	6
556	переходит в	1	6
557	в языке	3	6
558	совершенно не	1	6
559	язык и	1	6
560	тех же	2	6
561	мы знаем	10	6
562	что здесь	2	6
563	он может	1	6
564	этого слова	13	6
565	друг друга	7	6
566	принадлежит к	1	6
567	все элементы	1	6
568	свидетельствует о	1	6
569	ее в	2	6
570	в обычном	1	6
571	как она	4	6
572	видит в	2	6
573	за то	1	6
574	входит в	7	6
575	и обратно	2	6
576	от того	8	6
577	свое значение	2	6
578	таким же	4	6
579	в применении	1	5
580	к самому	1	5
581	сливается с	1	5
582	применении к	1	5
583	раз и	1	5
584	и когда	3	5
585	жизни он	1	5
586	он так	2	5
587	для всей	1	5
588	жизни с	1	5
589	с другими	3	5
590	чем в	4	5
591	в ряду	1	5
592	и речи	27	5
593	почти всегда	1	5
594	в историческом	2	5
595	на место	2	5
596	который был	1	5
597	одного и	5	5
598	тогда когда	10	5
599	в другой	2	5
600	этого процесса	10	5
601	значения и	6	5
602	бы не	1	5
603	сравнению с	4	5
604	этого явления	3	5
605	на основе	29	5
606	по сравнению	6	5
607	из его	1	5
608	со всей	5	5
609	которую он	2	5
610	подобного рода	1	5
611	каждый из	2	5
612	как например	2	5
613	связанной с	2	5
614	что слово	6	5
615	но мы	1	5
616	не во	2	5
617	мы имеем	6	5
618	которых он	2	5
619	слово в	4	5
620	этой новой	1	5
621	тем более	2	5
622	ему не	1	5
623	в акте	1	5
624	есть не	1	5
625	тем самым	6	5
626	же самое	9	5
627	явление в	1	5
628	и самого	1	5
629	на то	7	5
630	которой мы	1	5
631	и конец	1	5
632	что было	1	5
633	что дело	1	5
634	ко всем	2	5
635	но самое	1	5
636	в собственном	12	5
637	и исторического	1	5
638	нами выше	3	5
639	имеет в	2	5
640	но даже	1	5
641	во многих	3	5
642	говорит что	1	5
643	с этими	1	5
644	входят в	1	5
645	а следовательно	1	5
646	друг с	10	5
647	смысле но	2	5
648	больше чем	2	5
649	то в	3	5
650	и весь	1	5
651	от его	2	5
652	должно быть	3	5
653	ни было	2	5
654	между этими	2	5
655	же как	10	5
656	мире и	1	5
657	для его	2	5
658	вообще в	2	5
659	совсем не	1	5
660	но только	3	5
661	на голову	1	5
662	на отдельные	2	5
663	начало и	1	5
664	независимо от	5	5
665	и этот	1	5
666	почти не	1	5
667	подлежит никакому	2	5
668	и из	1	5
669	мы в	3	5
670	так называемый	1	5
671	в слове	3	5
672	своей жизни	1	5
673	не является	13	5
674	автора и	1	5
675	если мы	12	5
676	с нею	2	5
677	всяком случае	10	5
678	ему в	1	5
679	ничем не	2	5
680	сверху вниз	1	5
681	видеть в	4	5
682	бы и	2	5
683	должен был	2	5
684	вообще не	3	5
685	словом и	3	5
686	что мы	18	5
687	нисколько не	3	5
688	с другом	10	5
689	по его	1	5
690	страх и	1	5
691	когда он	5	5
692	в человеческом	2	5
693	стороны и	1	5
694	только то	1	5
695	вступают в	2	5
696	связаны со	1	5
697	слова в	8	5
698	и только	4	5
699	и новые	1	5
700	они являются	8	4
701	в игре	2	4
702	до него	1	4
703	я не	1	4
704	уже приводили	1	4
705	при анализе	2	4
706	этого образа	1	4
707	в действительности	3	4
708	ничто не	1	4
709	и той	7	4
710	одной и	6	4
711	свое отражение	1	4
712	ни одного	1	4
713	места для	1	4
714	с более	2	4
715	внимание на	4	4
716	именно для	1	4
717	увидим дальше	2	4
718	распространяется на	1	4
719	ее от	1	4
720	тесно связаны	1	4
721	была в	1	4
722	но для	2	4
723	эти три	2	4
724	о которых	1	4
725	действительности и	1	4
726	в каждом	2	4
727	новых и	2	4
728	одно и	7	4
729	этот вопрос	5	4
730	когда они	2	4
731	обратимся к	4	4
732	них не	1	4
733	что только	1	4
734	бы ни	2	4
735	не случайно	1	4
736	даны в	3	4
737	если в	3	4
738	и сейчас	1	4
739	в земной	1	4
740	он только	1	4
741	речи как	4	4
742	оно не	3	4
743	есть нечто	1	4
744	это самое	1	4
745	не входит	1	4
746	в очень	1	4
747	и больше	1	4
748	и различные	2	4
749	некоторые итоги	1	4
750	знаем что	1	4
751	представлениями о	1	4
752	он начинает	2	4
753	но если	2	4
754	не видит	1	4
755	именно этот	1	4
756	которым он	2	4
757	один и	6	4
758	только и	2	4
759	значение как	3	4
760	говорит об	2	4
761	и внутреннее	1	4
762	мы узнаем	2	4
763	при всем	2	4
764	к ней	2	4
765	животных и	5	4
766	мы и	4	4
767	не так	1	4
768	дело с	3	4
769	однако и	2	4
770	которые по	1	4
771	нами в	4	4
772	по себе	11	4
773	и связанные	1	4
774	форме в	2	4
775	стороны в	1	4
776	находит себе	1	4
777	всегда в	1	4
778	когда в	3	4
779	различные формы	2	4
780	видеть и	1	4
781	что этот	2	4
782	которой он	2	4
783	часто в	2	4
784	которых мы	2	4
785	связь между	7	4
786	и значение	2	4
787	самом начале	1	4
788	этих последних	2	4
789	который в	4	4
790	приближаются к	1	4
791	и именно	1	4
792	и становится	1	4
793	только не	2	4
794	отражение в	2	4
795	чем на	1	4
796	образ в	1	4
797	в некоторой	1	4
798	что между	1	4
799	говорит он	8	4
800	и притом	1	4
801	он берет	1	4
802	но ведь	1	4
803	также в	2	4
804	представляется нам	1	4
805	границ между	1	4
806	точек зрения	1	4
807	в смысле	9	4
808	в наши	2	4
809	находит свое	2	4
810	и тем	8	4
811	все основные	1	4
812	не по	2	4
813	заключается в	22	4
814	здесь также	1	4
815	особое внимание	1	4
816	лицо и	1	4
817	имеет дело	2	4
818	на рубеже	1	4
819	собственном смысле	12	4
820	можно видеть	1	4
821	не исчерпывается	1	4
822	о которой	1	4
823	в область	2	4
824	утверждает что	1	4
825	самый характер	2	4
826	это есть	1	4
827	ряде других	1	4
828	явления как	1	4
829	и человека	1	4
830	дело идет	1	4
831	и отдельных	2	4
832	в известном	6	4
833	ни на	3	4
834	явления и	1	4
835	самое существенное	1	4
836	что уже	3	4
837	не могло	1	4
838	значение для	4	4
839	и своего	1	4
840	без всякого	1	4
841	заметить что	1	4
842	эти последние	2	4
843	такое же	2	4
844	на которой	2	4
845	же не	3	4
846	и слова	1	4
847	и где	1	4
848	как ее	1	4
849	для которого	1	4
850	это явление	2	4
851	что эти	4	4
852	этих слов	1	4
853	самого автора	1	4
854	говоря о	2	4
855	что такие	2	4
856	из своей	1	4
857	на это	1	4
858	к новому	1	4
859	в чисто	2	4
860	развития и	2	3
861	классической форме	3	3
862	языке и	1	3
863	всех этапах	1	3
864	каковы же	1	3
865	и животных	1	3
866	и люди	1	3
867	в которую	1	3
868	говорили в	1	3
869	он видит	1	3
870	него в	1	3
871	в общей	2	3
872	общие черты	1	3
873	в живом	3	3
874	переходит к	1	3
875	это определение	1	3
876	на которых	3	3
877	это тот	2	3
878	в новую	1	3
879	или на	1	3
880	в речи	4	3
881	и другим	2	3
882	же точно	4	3
883	по своим	1	3
884	он есть	1	3
885	людей с	2	3
886	два момента	1	3
887	первая глава	1	3
888	здесь нам	1	3
889	не всегда	1	3
890	и формы	1	3
891	ключ к	5	3
892	том чтобы	2	3
893	просто в	1	3
894	научного изучения	1	3
895	будем говорить	1	3
896	что именно	3	3
897	тем как	4	3
898	речи в	7	3
899	ближе к	1	3
900	бы то	1	3
901	и мы	2	3
902	которого он	2	3
903	после этого	1	3
904	это слово	1	3
905	перехода от	1	3
906	в следующем	4	3
907	а с	4	3
908	есть еще	2	3
909	исторического процесса	1	3
910	остается в	2	3
911	напомним что	1	3
912	снизу вверх	2	3
913	тому что	3	3
914	ясно что	4	3
915	время как	5	3
916	не есть	5	3
917	в глубь	1	3
918	между собой	15	3
919	контакт между	1	3
920	выступает в	3	3
921	опираясь на	1	3
922	они становятся	1	3
923	эти слова	1	3
924	не будет	2	3
925	доходит до	1	3
926	проникнуть в	1	3
927	бы к	2	3
928	могла бы	1	3
929	подойти к	1	3
930	те кто	1	3
931	нам придется	1	3
932	следовательно не	2	3
933	и сами	1	3
934	стадии своего	3	3
935	в последнем	1	3
936	и свое	1	3
937	эти особенности	1	3
938	говорит и	2	3
939	содержит в	2	3
940	имеет место	4	3
941	о природе	1	3
942	с этого	1	3
943	является одним	1	3
944	и хотя	1	3
945	также не	2	3
946	он связан	1	3
947	приводит к	5	3
948	к какому	1	3
949	вследствие этого	1	3
950	в каком	3	3
951	так чтобы	2	3
952	основе этого	4	3
953	он является	1	3
954	и второй	1	3
955	в мир	1	3
956	вопрос об	2	3
957	на две	2	3
958	которым мы	2	3
959	и после	1	3
960	то ни	1	3
961	действительности в	1	3
962	внимательный анализ	1	3
963	из основных	3	3
964	или с	1	3
965	что с	8	3
966	смысле этого	10	3
967	фазу своего	1	3
968	для других	2	3
969	и новых	1	3
970	этих двух	1	3
971	к одному	10	3
972	встречаемся с	1	3
973	она не	1	3
974	связь и	2	3
975	но при	1	3
976	т.е с	2	3
977	здесь совершенно	1	3
978	и может	4	3
979	вперед по	2	3
980	лишь как	1	3
981	и всякая	1	3
982	о своих	1	3
983	даже больше	1	3
984	противоречии с	2	3
985	основе их	7	3
986	становится возможным	5	3
987	которые не	5	3
988	которая в	1	3
989	т.е в	2	3
990	и другими	2	3
991	не бывает	2	3
992	сходство между	1	3
993	иначе чем	2	3
994	в единой	1	3
995	нашего исследования	2	3
996	в предыдущей	1	3
997	из нее	2	3
998	является здесь	1	3
999	вещей в	1	3
1000	у которого	1	3
1001	не что	2	3
1002	не существует	1	3
1003	он находит	2	3
1004	этом мы	1	3
1005	третьей и	1	3
1006	между двумя	3	3
1007	между отдельными	6	3
1008	в глаза	2	3
1009	всегда и	1	3
1010	особенно для	1	3
1011	чтобы они	2	3
1012	связи со	2	3
1013	речевого общения	5	3
1014	большей степени	1	3
1015	наряду с	3	3
1016	нам важно	1	3
1017	все признаки	1	3
1018	что иное	2	3
1019	которое он	1	3
1020	метод в	2	3
1021	в буквальном	1	3
1022	и через	1	3
1023	в тот	1	3
1024	не о	1	3
1025	говорит в	1	3
1026	указывает что	3	3
1027	и того	5	3
1028	такие же	1	3
1029	уже давно	1	3
1030	именно с	2	3
1031	что их	1	3
1032	они играют	1	3
1033	на другой	2	3
1034	год и	1	3
1035	этом смысле	7	3
1036	вперед в	1	3
1037	они могут	3	3
1038	чем она	1	3
1039	это ни	1	3
1040	в силу	9	3
1041	бы оно	1	3
1042	за ним	1	3
1043	по форме	2	3
1044	известно что	2	3
1045	к одной	3	3
1046	высшей ступени	1	3
1047	из того	4	3
1048	целом ряде	1	3
1049	объединяет в	1	3
1050	собой и	2	3
1051	с ней	4	3
1052	в наших	2	3
1053	мы говорим	1	3
1054	относятся к	4	3
1055	может стать	2	3
1056	со стороны	1	3
1057	друг от	2	3
1058	всей своей	1	3
1059	которая не	5	3
1060	все три	1	3
1061	и тогда	2	3
1062	или иных	1	3
1063	что многие	1	3
1064	не потому	1	3
1065	видим таким	5	3
1066	не знаем	2	3
1067	всякий раз	2	3
1068	слово и	1	3
1069	значении в	1	3
1070	материал и	2	3
1071	дает в	2	3
1072	стороны он	2	3
1073	дальнейшего развития	2	3
1074	с того	1	3
1075	на три	1	3
1076	в первый	2	3
1077	не для	1	3
1078	всех форм	2	3
1079	что каждый	2	3
1080	чем он	1	3
1081	правда и	1	3
1082	от друга	2	3
1083	для нее	1	3
1084	указывает на	3	3
1085	этой цели	1	3
1086	является не	6	3
1087	и понимания	1	3
1088	еще к	1	3
1089	идет не	1	3
1090	тех или	1	3
1091	указывали на	1	3
1092	которую мы	5	3
1093	это слияние	1	3
1094	эти два	1	3
1095	в необходимости	1	3
1096	в основной	1	3
1097	не находит	1	3
1098	и детей	1	3
1099	лежат в	1	3
1100	как чисто	1	3
1101	признать что	1	3
1102	на уровне	1	3
1103	для обозначения	4	3
1104	и благодаря	2	3
1105	на других	1	3
1106	выражения в	1	3
1107	которое в	1	3
1108	они стали	2	3
1109	как наиболее	1	3
1110	все более	2	3
1111	именно это	3	3
1112	и совершенно	2	3
1113	иное как	2	3
1114	в сложном	2	2
1115	с которыми	4	2
1116	в настоящем	2	2
1117	к другу	1	2
1118	форм то	1	2
1119	с двух	1	2
1120	формы в	3	2
1121	линии развития	3	2
1122	эта же	1	2
1123	бы неправильно	2	2
1124	и рядом	2	2
1125	этого момента	2	2
1126	и такое	1	2
1127	этих представлений	3	2
1128	конечном счете	1	2
1129	всеми своими	2	2
1130	без учета	1	2
1131	этого типа	1	2
1132	есть тот	1	2
1133	вещи в	1	2
1134	они ни	1	2
1135	или ином	1	2
1136	находится на	1	2
1137	с последующим	1	2
1138	непосредственным влиянием	1	2
1139	от внешней	3	2
1140	в жизнь	1	2
1141	восприятия и	1	2
1142	и оказывается	1	2
1143	языка в	1	2
1144	своей природе	1	2
1145	этого последнего	1	2
1146	почти исключительно	2	2
1147	уже у	2	2
1148	что вся	2	2
1149	из себя	1	2
1150	ибо он	1	2
1151	слова при	1	2
1152	всего как	1	2
1153	за собой	1	2
1154	из одной	2	2
1155	роль мы	1	2
1156	образом что	6	2
1157	можно ли	2	2
1158	может послужить	1	2
1159	процессе развития	3	2
1160	некоторое время	2	2
1161	переход от	5	2
1162	образом как	2	2
1163	речь не	4	2
1164	можем сказать	1	2
1165	человека а	1	2
1166	слова уже	1	2
1167	некоторой своей	1	2
1168	нами образ	1	2
1169	три вида	1	2
1170	его естественной	1	2
1171	на вопрос	1	2
1172	совершается это	1	2
1173	целом все	1	2
1174	и временных	1	2
1175	каждый отдельный	1	2
1176	мышления и	39	2
1177	логической последовательности	1	2
1178	но от	1	2
1179	или иными	2	2
1180	что при	3	2
1181	с нашей	4	2
1182	для ряда	1	2
1183	внутреннее противоречие	2	2
1184	бы что	4	2
1185	в конечном	2	2
1186	интересное явление	1	2
1187	эпоху в	2	2
1188	его начало	1	2
1189	самом его	1	2
1190	не исчерпываются	1	2
1191	в тенденции	1	2
1192	для развития	5	2
1193	сходство с	4	2
1194	т.е от	1	2
1195	общее значение	2	2
1196	высокий и	1	2
1197	по времени	1	2
1198	моментов и	1	2
1199	полагает что	2	2
1200	свою силу	2	2
1201	вверх и	1	2
1202	речи мы	5	2
1203	человек как	1	2
1204	это вполне	1	2
1205	если оно	1	2
1206	образом это	1	2
1207	дана в	1	2
1208	или во	1	2
1209	наблюдаем и	1	2
1210	и является	2	2
1211	совершенно так	2	2
1212	к каждому	1	2
1213	для той	1	2
1214	оно имеет	1	2
1215	след в	1	2
1216	значительно позже	2	2
1217	не исчерпывает	1	2
1218	оно может	2	2
1219	похожие на	2	2
1220	а главное	1	2
1221	есть ли	1	2
1222	и чем	1	2
1223	самую сущность	1	2
1224	понятия и	8	2
1225	в построении	2	2
1226	для самого	1	2
1227	самое слово	2	2
1228	характерная для	1	2
1229	друг к	1	2
1230	т.п мы	1	2
1231	смотреть на	1	2
1232	условий и	1	2
1233	с такой	1	2
1234	от нас	1	2
1235	высшую ступень	1	2
1236	сам по	2	2
1237	и делает	1	2
1238	или к	1	2
1239	функции в	2	2
1240	что оно	8	2
1241	тем и	5	2
1242	условиях не	1	2
1243	это положение	6	2
1244	предполагать что	1	2
1245	выражения и	1	2
1246	сложный и	2	2
1247	мы встречаемся	1	2
1248	ступени развития	7	2
1249	так называемая	4	2
1250	ключом к	4	2
1251	различие между	2	2
1252	его части	1	2
1253	сейчас же	1	2
1254	к той	2	2
1255	совершенно справедливо	1	2
1256	к нашему	1	2
1257	он требует	1	2
1258	но у	1	2
1259	поводом для	1	2
1260	оба эти	5	2
1261	такую же	1	2
1262	это все	1	2
1263	и поэтому	4	2
1264	них как	1	2
1265	это значение	2	2
1266	нам для	1	2
1267	в ход	5	2
1268	что если	3	2
1269	только один	1	2
1270	то все	1	2
1271	ближе всего	3	2
1272	ином виде	1	2
1273	на которые	3	2
1274	элемента в	1	2
1275	постановке проблемы	1	2
1276	и превращается	1	2
1277	вся первая	1	2
1278	новые и	2	2
1279	как только	1	2
1280	самой природе	1	2
1281	за пределами	1	2
1282	и раньше	1	2
1283	его только	1	2
1284	ли можно	1	2
1285	мы называем	4	2
1286	в самих	1	2
1287	именно к	1	2
1288	этом случае	4	2
1289	находятся в	1	2
1290	из новых	1	2
1291	в границах	2	2
1292	что одна	1	2
1293	одна и	1	2
1294	на развитие	1	2
1295	этом он	1	2
1296	связь в	1	2
1297	способность к	1	2
1298	то мы	2	2
1299	участвуют в	3	2
1300	в первую	2	2
1301	их уже	2	2
1302	которые отражают	1	2
1303	движение сверху	1	2
1304	поэтому оно	1	2
1305	однако не	3	2
1306	что ни	1	2
1307	теми же	1	2
1308	новой и	1	2
1309	который как	1	2
1310	в другую	3	2
1311	в резком	2	2
1312	с теми	2	2
1313	последнем счете	1	2
