N	3gram	Vygotskiy_	Dialekti
140	и ни на	1	2
141	в жизни и	1	2
142	это не может	1	2
143	друг от друга	2	2
144	как это мы	2	2
145	друг с другом	6	2
146	и даже больше	1	2
147	том что именно	1	2
148	ни о чем	1	2
149	мы никогда не	5	2
150	сомневаться в том	1	2
151	та же самая	2	2
152	а не ее	1	2
153	в чем не	1	2
154	каком случае нельзя	1	2
155	не забудем что	1	2
156	так как это	6	2
157	что в основе	1	2
158	нет никакой возможности	2	2
159	уже знаем что	1	2
160	в последнее время	1	2
161	и что оно	2	2
162	по себе вне	1	2
163	что все решительно	1	2
164	но так как	1	2
165	на деле же	1	2
166	мы видим что	5	2
167	она еще не	1	2
168	на этом примере	1	2
169	в свою очередь	1	2
170	мы не имеем	1	2
171	друг к другу	5	2
172	вместе с ним	1	2
173	сам не может	1	2
174	что с точки	1	2
175	это есть то	1	2
176	точки зрения можно	1	2
177	что мы воспринимаем	1	2
178	в это время	1	2
179	не больше чем	2	2
180	и не в	1	2
181	как один из	1	2
182	не в состоянии	3	2
183	сказать что в	2	2
184	во внимание что	1	2
185	но никак не	2	2
186	потому что мы	1	2
187	мы не можем	2	2
188	одна из самых	1	2
189	если принять во	1	2
190	потому что и	1	2
191	угодно но только	1	2
192	вовсе не обязательно	1	2
193	дело в том	2	2
194	это и не	1	2
195	по себе как	1	2
196	в противоположность этому	1	2
197	в лучшем случае	3	2
198	вопрос о том	3	2
199	что оно есть	2	2
200	значит ли это	1	2
201	мы показали что	1	2
202	и то что	4	2
203	и при этом	1	2
204	и в том	2	2
205	и вовсе не	1	2
206	мы сказали что	1	2
207	так же невозможно	1	2
208	по себе совершенно	1	2
209	значило бы что	1	2
210	мы имеем дело	1	2
211	но как только	1	2
212	и показывает что	1	2
213	что и в	1	2
214	и так как	2	2
215	потому что они	3	2
216	в каком отношении	5	1
217	никак не могут	1	1
218	отношение как к	1	1
219	тех пор пока	2	1
220	вот как он	1	1
221	только что в	2	1
222	как я уже	1	1
223	и что эти	1	1
224	как именно это	1	1
225	у нее нет	1	1
226	течение всей нашей	1	1
227	это как бы	1	1
228	о котором мы	3	1
229	каждая из них	1	1
230	который заложен в	1	1
231	никогда не был	1	1
232	выражение но и	1	1
233	для этого необходимо	2	1
234	он как бы	1	1
235	в применении к	1	1
236	его содержания и	1	1
237	внимание на тот	1	1
238	до известной степени	1	1
239	в своей душе	1	1
240	то что он	5	1
241	что обе эти	1	1
242	на задний план	1	1
243	его значение в	1	1
244	ясно что он	1	1
245	и во всех	1	1
246	этом примере совершенно	1	1
247	никто не станет	1	1
248	то что это	1	1
249	и мы сейчас	2	1
250	если же время	1	1
251	свое отношение к	1	1
252	ошибемся если скажем	1	1
253	не в этом	1	1
254	то что не	1	1
255	и в другом	1	1
256	он мог бы	1	1
257	на том же	1	1
258	как это и	1	1
259	не вскрыл этого	1	1
260	самое и в	1	1
261	я имею в	1	1
262	в самом существенном	1	1
263	не был бы	1	1
264	должно было бы	2	1
265	об этом не	1	1
266	и на этом	1	1
267	что на нем	1	1
268	а то что	1	1
269	поэтому и есть	1	1
270	том что для	1	1
271	в учении о	3	1
272	из этих трех	1	1
273	мы еще не	1	1
274	что все это	1	1
275	все равно не	1	1
276	т д мы	1	1
277	и что в	5	1
278	с которой он	1	1
279	вполне совпадает с	1	1
280	в степени или	1	1
281	потому что в	4	1
282	и даже прямо	1	1
283	что для того	2	1
284	тот же самый	1	1
285	самом деле если	2	1
286	время как бы	1	1
287	если мы хотим	2	1
288	нет мысли о	1	1
289	то что все	2	1
290	и во многих	1	1
291	том что она	1	1
292	а кроме того	1	1
293	совершенно ясно что	7	1
294	совершенно очевидно что	2	1
295	что у него	1	1
296	нельзя сомневаться в	1	1
297	этом отношении совершенно	1	1
298	то что она	2	1
299	говорить не только	1	1
300	именно он а	1	1
301	все время перед	1	1
302	то что было	1	1
303	но уже сейчас	1	1
304	в том случае	1	1
305	нет ни одной	1	1
306	если бы они	1	1
307	должны признать что	2	1
308	если только она	1	1
309	так что эта	1	1
310	мы видели уже	1	1
311	те и другие	1	1
312	таким образом что	6	1
313	она дана в	1	1
314	но может быть	2	1
315	если скажем что	1	1
316	не только то	1	1
317	было бы показать	1	1
318	самом деле есть	1	1
319	совершенно одинакова везде	1	1
320	знали что он	1	1
321	чтобы мы могли	1	1
322	но в сущности	1	1
323	и таким образом	3	1
324	мы все время	3	1
325	надо сказать что	2	1
326	он исходит из	1	1
327	и это что-то	1	1
328	но если бы	1	1
329	что в них	1	1
330	в отличие от	3	1
331	и никогда не	1	1
332	они утверждают что	1	1
333	себе и под	1	1
334	это и можно	1	1
335	а в том	1	1
336	необходимо должно быть	1	1
337	и мы с	1	1
338	то что тут	1	1
339	чтобы заметить что	1	1
340	деле есть не	1	1
341	будем иметь в	1	1
342	то ни было	1	1
343	по себе говорит	1	1
344	если это так	2	1
345	того что в	1	1
346	и как он	1	1
347	на наших глазах	1	1
348	и остается только	1	1
349	которые сами по	1	1
350	есть одна из	2	1
351	в конечном счете	2	1
352	имел в виду	1	1
353	как это думают	1	1
354	говорил что он	1	1
355	и где же	1	1
356	а с другой	5	1
357	ничего не может	2	1
358	имею в виду	1	1
359	и не дает	1	1
360	прямо сказать что	1	1
361	показывает что в	2	1
362	и даже о	1	1
363	да и не	1	1
364	то обстоятельство что	2	1
365	не просто в	1	1
366	не то что	3	1
367	ни другого ни	1	1
368	мало того что	1	1
369	время как на	1	1
370	чувства в нем	1	1
371	не мог бы	1	1
372	те или иные	1	1
373	в такой мере	1	1
374	и в этой	4	1
375	это то что	1	1
376	и что именно	2	1
377	о ней не	1	1
378	сих пор не	1	1
379	искусство может быть	1	1
380	быть выведена из	1	1
381	что это и	1	1
382	в том и	3	1
383	невозможно потому что	2	1
384	в силу того	1	1
385	за то что	3	1
386	только одна из	1	1
387	иное как именно	1	1
388	между собою и	1	1
389	сказать что эта	1	1
390	вместе с тем	4	1
391	с тем ни	1	1
392	при чем тут	1	1
393	на одной из	1	1
394	а не в	1	1
395	он а не	1	1
396	только в очень	1	1
397	потому что каждый	1	1
398	что они имеют	1	1
399	когда говорил что	1	1
400	в какой мере	1	1
401	как бы говорит	1	1
402	но и это	2	1
403	он исходит как	1	1
404	это так то	1	1
405	мы видим в	2	1
406	в том чтобы	6	1
407	одна из основных	1	1
408	это не так	3	1
409	характера и что	1	1
410	во всем его	1	1
411	заключается в том	9	1
412	но она не	1	1
413	а не как	1	1
414	рая и ада	1	1
415	ни о какой	1	1
416	и что он	2	1
417	эта точка зрения	1	1
418	и именно в	2	1
419	как и для	1	1
420	в них же	1	1
421	каждый из них	1	1
422	том или ином	1	1
423	той же самой	1	1
424	и не важно	1	1
425	и часто совершенно	1	1
426	которые могли бы	1	1
427	самом деле не	1	1
428	и та простая	1	1
429	ясно что в	3	1
430	не в их	1	1
431	и когда мы	4	1
432	перед нами как	1	1
433	того же самого	1	1
434	что ни один	2	1
435	но дело в	1	1
436	в полной мере	1	1
437	другой стороны мы	2	1
438	именно то что	5	1
439	действий и мы	1	1
440	то что эти	1	1
441	как она построена	1	1
442	что он должен	1	1
443	обычной жизни и	1	1
444	в течение всей	1	1
445	а между тем	1	1
446	в себя и	1	1
447	до тех пор	2	1
448	я уже говорил	1	1
449	искусством и жизнью	1	1
450	мы приходим к	1	1
451	все же не	1	1
452	мы вовсе не	1	1
453	и другое не	1	1
454	самом деле это	1	1
455	что если это	1	1
456	прекрасно показал как	1	1
457	ни на одной	1	1
458	как из этих	1	1
459	даже в ее	1	1
460	сейчас же мы	1	1
461	данном случае в	1	1
462	что угодно но	1	1
463	если бы было	1	1
464	прав если иметь	1	1
465	как и на	1	1
466	они были бы	1	1
467	же самое мы	1	1
468	ни одна из	2	1
469	потому что все	3	1
470	а на самом	1	1
471	сказать что нет	1	1
472	именно в этом	2	1
473	это совершенно неверно	1	1
474	всю жизнь и	1	1
475	что он просто	1	1
476	как раз в	2	1
477	так же нельзя	1	1
478	нечто еще иное	1	1
479	жизни и смерти	1	1
480	так как они	1	1
481	в этом заключается	1	1
482	но в каком-то	1	1
483	случай указать что	1	1
484	уже заранее знаем	1	1
485	тогда когда она	1	1
486	они никогда не	1	1
487	что на все	1	1
488	только для того	1	1
489	и что этот	1	1
490	мы имеем в	1	1
491	во всех этих	2	1
492	оно отличается от	1	1
493	главным образом в	1	1
494	в этом случае	2	1
495	как раз из	1	1
496	именно в том	3	1
497	у нас не	1	1
498	такой же точно	1	1
499	к другу как	1	1
500	другого ни третьего	1	1
501	как она дана	1	1
502	его ни в	1	1
503	том что он	4	1
504	художественной форме и	1	1
505	и не то	1	1
506	больше чем в	1	1
507	однако сказать что	1	1
508	с ним и	1	1
509	мы уже заранее	1	1
510	не говорится и	1	1
511	и что они	3	1
512	с тем что	3	1
513	в свете этого	1	1
514	как и то	1	1
515	все время говорим	1	1
516	и в сущности	1	1
517	уже на этом	1	1
518	обратим внимание на	1	1
519	привело к тому	1	1
520	лежащее в основе	1	1
521	как бы в	3	1
522	точки зрения и	1	1
523	по самому существу	1	1
524	приводит к тому	1	1
525	мы еще будем	1	1
526	на котором она	1	1
527	из которых каждый	1	1
528	что в этом	6	1
529	различие и в	1	1
530	о чувстве и	2	1
531	после того как	1	1
532	в основе своей	1	1
533	он был бы	1	1
534	тот факт что	6	1
535	же самое и	2	1
536	гораздо сложнее и	1	1
