N	2gram	Bakhtin_Pr	Istorich
658	несколько примеров	1	3
659	стороны в	1	3
660	но далеко	1	3
661	чтобы найти	1	3
662	из других	1	3
663	где-то в	1	3
664	даже и	1	3
665	имеет в	1	3
666	еще одного	1	3
667	этим не	1	3
668	как оно	1	3
669	так то	1	3
670	не сделает	1	3
671	момент в	1	3
672	едва ли	3	3
673	и весь	2	3
674	должно быть	5	3
675	ни было	3	3
676	имеем дело	3	3
677	входят в	3	3
678	можно узнать	1	3
679	как его	3	3
680	таким например	1	3
681	и именно	2	3
682	есть та	1	3
683	подобных случаях	1	3
684	именно как	1	3
685	мире и	1	3
686	в наши	1	3
687	ему на	1	3
688	то ни	3	3
689	но зато	2	3
690	всех других	1	3
691	все те	1	3
692	неотделим от	1	3
693	сравнительно с	1	3
694	у некоторых	1	3
695	с которым	1	3
696	ней в	1	3
697	быть понят	1	3
698	но никогда	1	3
699	все то	3	3
700	которые могут	2	3
701	направление в	1	3
702	сравнению с	1	3
703	иных случаях	3	3
704	вследствие этого	3	3
705	только тем	1	3
706	нам и	1	3
707	в свой	1	3
708	к утверждению	1	3
709	что так	1	3
710	непосредственно в	1	3
711	основаны на	1	3
712	здесь все	2	3
713	один момент	1	3
714	другом случае	1	3
715	без всякой	2	3
716	которую мы	3	3
717	выйти за	1	3
718	стороны его	1	3
719	с социальными	1	3
720	идет речь	1	3
721	рода и	1	3
722	представления не	1	3
723	это чисто	1	3
724	вопросу о	1	2
725	работ по	3	2
726	они выходят	1	2
727	и дух	1	2
728	приобщиться к	1	2
729	или для	1	2
730	от одного	1	2
731	этого предмета	1	2
732	некоторой долей	1	2
733	предмета и	2	2
734	для выражения	1	2
735	котором можно	1	2
736	можно не	1	2
737	доходят до	1	2
738	и должна	3	2
739	характер в	1	2
740	свою очередь	1	2
741	с другим	1	2
742	в непосредственной	1	2
743	человека а	1	2
744	ними в	1	2
745	часто имеет	2	2
746	мышления и	1	2
747	борьбы в	1	2
748	мы ничего	1	2
749	за пределами	1	2
750	близка к	1	2
751	увидим это	1	2
752	природу и	3	2
753	не путем	2	2
754	в конечном	4	2
755	словом в	1	2
756	материала мы	2	2
757	ее от	1	2
758	человек а	1	2
759	из моря	1	2
760	дано в	3	2
761	не остается	2	2
762	характер и	1	2
763	и следовательно	1	2
764	к вопросу	1	2
765	не нужно	5	2
766	в каждом	2	2
767	только путем	1	2
768	т п	13	2
769	значение и	1	2
770	все остальные	1	2
771	от которых	1	2
772	не были	1	2
773	др в	2	2
774	его работе	1	2
775	то или	2	2
776	его так	1	2
777	или наконец	1	2
778	и несколько	1	2
779	природы и	3	2
780	или о	1	2
781	материала в	10	2
782	бы ни	1	2
783	она является	1	2
784	следовательно не	2	2
785	его состав	1	2
786	и должны	2	2
787	непосредственно не	1	2
788	о той	1	2
789	оно было	2	2
790	связей с	1	2
791	что никакой	1	2
792	двух миров	2	2
793	им самим	1	2
794	эти явления	1	2
795	один какой-нибудь	1	2
796	наружности и	1	2
797	не входит	10	2
798	и большой	1	2
799	формы с	1	2
800	и вся	2	2
801	и ему	1	2
802	в форму	2	2
803	как например	1	2
804	нет и	3	2
805	культа и	1	2
806	обратиться к	1	2
807	перестает быть	4	2
808	в полном	1	2
809	что с	1	2
810	которые как	1	2
811	но нельзя	2	2
812	и со	1	2
813	не создает	1	2
814	жизнь уже	1	2
815	к одному	1	2
816	во избежание	1	2
817	говорится а	1	2
818	как таковые	1	2
819	форма есть	6	2
820	не следует	2	2
821	как явление	2	2
822	подробное изучение	1	2
823	действительно не	1	2
824	место в	8	2
825	где находится	2	2
826	дело конечно	1	2
827	может и	4	2
828	природой и	1	2
829	в описаниях	1	2
830	себе а	1	2
831	на большую	1	2
832	мир не	1	2
833	не связан	1	2
834	человек может	1	2
835	нет здесь	1	2
836	можно говорить	2	2
837	изнутри и	1	2
838	в момент	1	2
839	можно и	2	2
840	всего человека	2	2
841	глаза и	1	2
842	социальной и	1	2
843	что дело	1	2
844	самом же	1	2
845	и другими	3	2
846	в познании	2	2
847	особенно ясен	1	2
848	свою связь	1	2
849	есть что-то	1	2
850	помнить что	3	2
851	рассказом о	1	2
852	предмет и	1	2
853	почти все	1	2
854	себя не	1	2
855	них в	1	2
856	направлен на	1	2
857	на материале	3	2
858	случайно и	1	2
859	здесь более	1	2
860	с помощью	7	2
861	говорить о	3	2
862	музыкальные инструменты	1	2
863	или точнее	2	2
864	образа и	1	2
865	быть признан	1	2
866	или если	1	2
867	действительность но	1	2
868	объяснение в	1	2
869	в нашем	4	2
870	материала к	1	2
871	чтобы стать	4	2
872	ли эта	1	2
873	в подобных	1	2
874	есть выражение	2	2
875	него как	1	2
876	так она	1	2
877	же деле	1	2
878	того или	2	2
879	подчеркнуть что	1	2
880	в работах	2	2
881	и соображения	1	2
882	случае к	1	2
883	не о	1	2
884	всех его	4	2
885	между этими	1	2
886	смысле и	1	2
887	меньшей степени	1	2
888	себя как	5	2
889	в мире	3	2
890	чтобы его	2	2
891	или за	1	2
892	для его	1	2
893	она на	1	2
894	на материал	2	2
895	не более	2	2
896	наши задачи	1	2
897	несколько иначе	1	2
898	форм в	1	2
899	человека или	1	2
900	и ничего	1	2
901	к целому	1	2
902	как одна	1	2
903	которых мы	4	2
904	на ее	3	2
905	только там	2	2
906	здесь с	1	2
907	связывается с	1	2
908	основной вопрос	1	2
909	как с	1	2
910	в самой	2	2
911	мы понимаем	1	2
912	так называемый	2	2
913	в процессе	1	2
914	или другими	1	2
915	более подробное	1	2
916	будем рассматривать	1	2
917	как целое	1	2
918	совпадает с	2	2
919	имеют отношение	1	2
920	не должно	1	2
921	его тела	2	2
922	а о	1	2
923	и исторически	1	2
924	к миру	3	2
925	в сознании	1	2
926	материал и	2	2
927	от степени	1	2
928	нее и	1	2
929	проникает в	2	2
930	к материалу	11	2
931	таком положении	2	2
932	материала и	2	2
933	не для	1	2
934	мире в	1	2
935	его связь	1	2
936	со словами	2	2
937	есть уже	1	2
938	она никогда	1	2
939	которому она	1	2
940	и где	1	2
941	и социальные	1	2
942	и начинается	1	2
943	виду что	1	2
944	будем называть	2	2
945	на весьма	1	2
946	случае не	2	2
947	но я	1	2
948	обе эти	1	2
949	первый план	2	2
950	к чему-то	2	2
951	в новый	2	2
952	второстепенное значение	1	2
953	характерно для	2	2
954	же значение	1	2
955	этих работ	2	2
956	отказ от	1	2
957	героя его	1	2
958	явлений в	1	2
959	с человеком	1	2
960	его а	1	2
961	не выходит	1	2
962	лишь в	2	2
963	культуры но	1	2
964	и прежде	5	2
965	и конец	2	2
966	именно это	1	2
967	не к	6	2
968	отдельных работ	1	1
969	говоря уже	1	1
970	каковы же	1	1
971	некоторой степени	1	1
972	не вносят	1	1
973	следует что	2	1
974	в общей	1	1
975	быть объяснено	1	1
976	с действительностью	3	1
977	может но	1	1
978	быть найден	1	1
979	в художественную	1	1
980	быть признана	1	1
981	ни одна	2	1
982	о мире	1	1
983	каким образом	1	1
984	этой форме	1	1
985	форму и	2	1
986	должны ли	3	1
987	леса когда	1	1
988	момент и	2	1
989	это суждение	1	1
990	главой и	1	1
991	и нисколько	1	1
992	его личной	1	1
993	есть то	1	1
994	к культуре	1	1
995	широком смысле	1	1
996	есть вообще	1	1
997	материала для	2	1
998	базу для	1	1
999	она же	1	1
1000	к художественной	1	1
1001	своему предмету	1	1
1002	себе все	1	1
1003	языка в	3	1
1004	два момента	1	1
1005	не чувствует	1	1
1006	вообще невозможно	1	1
1007	всегда может	1	1
1008	отношение и	1	1
1009	по возможности	1	1
1010	ничто не	1	1
1011	и иных	1	1
1012	обсуждение этого	1	1
1013	можем назвать	1	1
1014	своим собственным	1	1
1015	что вся	1	1
1016	слов но	1	1
1017	которых идет	1	1
1018	мы все	1	1
1019	может служить	1	1
1020	который создал	1	1
1021	было то	1	1
1022	от своей	1	1
1023	содержания в	4	1
1024	в значительной	2	1
1025	отношения и	2	1
1026	сдвиг в	1	1
1027	ли она	1	1
1028	чисто художественное	1	1
1029	формы при	1	1
1030	можем сказать	2	1
1031	иным как	1	1
1032	в противном	3	1
1033	когда для	1	1
1034	имели бы	1	1
1035	необходимо строго	1	1
1036	строго говоря	1	1
1037	быть выделены	1	1
1038	и иной	3	1
1039	здесь что	1	1
1040	или иным	1	1
1041	но едва	1	1
1042	правда это	1	1
1043	как такового	3	1
1044	а наоборот	1	1
1045	должен стать	1	1
1046	даже к	1	1
1047	искусство в	1	1
1048	подробнее в	1	1
1049	формы но	1	1
1050	а вследствие	1	1
1051	согласии с	1	1
1052	должен приобщиться	1	1
1053	лица и	2	1
1054	дела с	4	1
1055	др или	1	1
1056	бы только	1	1
1057	живет и	1	1
1058	ни от	1	1
1059	из важнейших	3	1
1060	на которое	1	1
1061	для историка	1	1
1062	и чисто	1	1
1063	по аналогии	1	1
1064	он теряет	2	1
1065	нем но	1	1
1066	и всего	1	1
1067	или иная	1	1
1068	руки по	1	1
1069	момент ее	3	1
1070	самым и	1	1
1071	рядом с	5	1
1072	место и	2	1
1073	форма с	1	1
1074	того и	1	1
1075	вообще есть	1	1
1076	сравнение или	1	1
1077	которые имеют	1	1
1078	в двух	2	1
1079	форма имеется	1	1
1080	которое нужно	1	1
1081	образование не	1	1
1082	здесь почти	1	1
1083	действительности и	3	1
1084	по внешним	1	1
1085	город и	1	1
1086	мы указывали	1	1
1087	если оно	1	1
1088	которой и	1	1
1089	которую претендует	1	1
1090	этой главы	1	1
1091	и необходимость	1	1
1092	работ мы	1	1
1093	и собственно	1	1
1094	человека как	2	1
1095	а ее	2	1
1096	было только	1	1
1097	бы они	1	1
1098	как новое	2	1
1099	и является	1	1
1100	исследователя но	1	1
1101	миру и	2	1
1102	связи все	1	1
1103	материал так	1	1
1104	где каждый	1	1
1105	выходят за	1	1
1106	целом и	1	1
1107	еще ждет	1	1
1108	этой действительности	1	1
1109	не исчерпывает	1	1
1110	так называемые	1	1
1111	поэтического творчества	1	1
1112	и сравнение	2	1
1113	моменте мы	1	1
1114	правда этот	1	1
1115	высшей степени	5	1
1116	другой более	1	1
1117	материала так	1	1
1118	мы просто	1	1
1119	последовательного превращения	1	1
1120	в процесс	1	1
1121	остается совершенно	1	1
1122	в самый	1	1
1123	характерно и	1	1
1124	жизни а	1	1
1125	которой не	1	1
1126	находит ее	1	1
1127	которого оно	1	1
1128	сюда относится	1	1
1129	в корне	2	1
1130	никакому сомнению	1	1
1131	становятся предметом	1	1
1132	его во	1	1
1133	формы она	2	1
1134	к выводу	1	1
1135	них является	1	1
1136	деле и	1	1
1137	основе очень	1	1
1138	со всеми	3	1
1139	то на	1	1
1140	я становлюсь	1	1
1141	становится достоянием	1	1
1142	смысле что	1	1
1143	этому как	1	1
1144	отнесены к	2	1
1145	но нигде	1	1
1146	до конца	1	1
1147	говорить и	2	1
1148	наоборот чтобы	1	1
1149	ничего нет	2	1
1150	в рассмотрение	2	1
1151	конечно все	1	1
1152	материала это	1	1
1153	уже из	1	1
1154	него он	1	1
1155	так за	1	1
1156	бы просто	2	1
1157	порядок по	1	1
1158	в науку	1	1
1159	она начинает	1	1
1160	материал не	1	1
1161	всего этого	1	1
1162	которую он	1	1
1163	более как	1	1
1164	стороны можно	1	1
1165	форма действительно	1	1
1166	значение имеет	3	1
1167	не обязательный	1	1
1168	и природу	1	1
1169	но чем	1	1
1170	же их	1	1
1171	до известной	1	1
1172	языка но	2	1
1173	культурной жизни	1	1
1174	ставит его	1	1
1175	скажем только	1	1
1176	он оказался	1	1
1177	формы к	1	1
1178	бояться они	1	1
1179	к лицу	1	1
1180	обращена к	1	1
1181	мир в	2	1
1182	опасность в	1	1
1183	основе своей	3	1
1184	для художественного	1	1
1185	о значении	4	1
1186	своей основной	1	1
1187	иметь дело	2	1
1188	план выступает	1	1
1189	быть включены	1	1
1190	и борьбы	1	1
1191	на что	1	1
1192	образ и	1	1
1193	ее нет	1	1
1194	ее а	1	1
1195	только его	3	1
1196	вообще ничего	1	1
1197	и закономерности	2	1
1198	с достаточной	1	1
1199	и всегда	1	1
1200	не узнаем	1	1
1201	все а	1	1
1202	существенно отличается	1	1
1203	искусствам и	1	1
1204	этом в	1	1
1205	ее находит	1	1
1206	все остальное	1	1
1207	родство с	1	1
1208	вне этой	1	1
1209	его совершенно	1	1
1210	момент не	3	1
1211	чему он	1	1
1212	отражается в	1	1
1213	чистоте и	1	1
1214	затем к	1	1
1215	быть признано	1	1
1216	творец и	1	1
1217	можно противопоставить	1	1
1218	к единству	5	1
1219	противном случае	3	1
1220	на фоне	3	1
1221	зрения не	1	1
1222	именно эта	1	1
1223	и без	1	1
1224	дело и	5	1
1225	закономерности это	1	1
1226	связи не	2	1
1227	мере в	1	1
1228	как формы	1	1
1229	с ног	1	1
1230	плоть и	1	1
1231	как ни	1	1
1232	действительности но	2	1
1233	пр в	1	1
1234	большой опасностью	1	1
1235	и социального	1	1
1236	он-то и	1	1
1237	лежит не	1	1
1238	понятием так	1	1
1239	видит и	1	1
1240	но всегда	1	1
1241	и ночь	1	1
1242	не через	1	1
1243	служить и	1	1
1244	каждый раз	1	1
1245	борьба с	1	1
1246	особый вид	1	1
1247	или строится	1	1
1248	они слишком	1	1
1249	тем или	1	1
1250	ясности и	1	1
1251	идет о	1	1
1252	как выражение	1	1
1253	всего то	1	1
1254	формы ее	1	1
1255	чем обычно	1	1
1256	где на	2	1
1257	в плане	7	1
1258	и самого	1	1
1259	имеем все	1	1
1260	художественного произведения	11	1
1261	о содержании	1	1
1262	современной русской	2	1
1263	меняется когда	1	1
1264	имеет к	1	1
1265	конечно совершенно	1	1
1266	или иной	2	1
1267	и язык	1	1
1268	уже о	1	1
1269	принципы и	1	1
1270	исторических а	1	1
1271	хотя они	1	1
1272	в той	1	1
1273	мы наблюдаем	1	1
1274	границы его	1	1
1275	человеческой жизни	1	1
1276	из сторон	1	1
1277	как форма	7	1
1278	выводу что	1	1
1279	может послужить	1	1
1280	но фактически	1	1
1281	в глазах	1	1
1282	что делает	1	1
1283	приходится делать	1	1
1284	познавательным и	1	1
1285	которое может	1	1
1286	ее основе	1	1
1287	она возможна	1	1
1288	но объяснить	1	1
1289	в первом	1	1
1290	значения но	1	1
1291	на мир	2	1
1292	только момент	1	1
1293	и момент	1	1
1294	нуждается ни	1	1
1295	этих явлений	2	1
1296	необходимо для	1	1
1297	здесь оно	1	1
1298	форма более	1	1
1299	склонны считать	1	1
1300	конкретно и	1	1
1301	это дало	1	1
1302	формы оно	1	1
1303	содержания но	3	1
1304	его связи	1	1
1305	действительности в	2	1
