N	2gram	Vygotskiy_	Vvedenie
125	что и	4	5
126	в виду	5	5
127	другой стороны	3	5
128	с их	2	5
129	в них	3	5
130	но с	4	5
131	в первом	6	5
132	одним из	3	5
133	дело в	1	5
134	что не	2	5
135	имеет дело	1	5
136	не есть	4	5
137	при том	1	5
138	что он	13	5
139	приходим к	1	5
140	что иное	1	5
141	одно из	6	5
142	от этого	3	5
143	по своему	11	5
144	данном случае	5	5
145	культуры в	1	5
146	во всяком	2	5
147	языка в	2	5
148	так что	8	5
149	и тем	10	5
150	а не	7	5
151	говорить о	1	5
152	есть и	1	5
153	дело не	1	5
154	на основании	2	5
155	не что	1	5
156	и т.д	4	5
157	быть в	1	5
158	а как	1	5
159	независимо от	1	5
160	она есть	2	5
161	не просто	1	5
162	в целом	7	5
163	как это	7	5
164	есть не	3	5
165	всяком случае	1	5
166	ответ на	3	4
167	в более	1	4
168	в центре	2	4
169	языке и	2	4
170	только что	7	4
171	этот процесс	1	4
172	с одной	7	4
173	тогда когда	12	4
174	с точки	31	4
175	этом отношении	7	4
176	о чем	8	4
177	как раз	6	4
178	в результате	3	4
179	по мере	10	4
180	в виде	2	4
181	в себе	14	4
182	должен был	2	4
183	особого рода	1	4
184	но все	2	4
185	из двух	3	4
186	в одном	4	4
187	в котором	6	4
188	заключается в	14	4
189	и ее	3	4
190	но ведь	1	4
191	как она	6	4
192	в своей	4	4
193	научного исследования	1	4
194	речь в	8	4
195	сравнению с	21	4
196	в чем	5	4
197	должен быть	1	4
198	к тому	13	4
199	чтобы понять	1	4
200	еще не	5	4
201	однако не	2	4
202	не имеет	6	4
203	времени и	1	4
204	в каждом	3	4
205	еще и	1	4
206	и заключается	3	4
207	относящихся к	6	4
208	одной стороны	7	4
209	по сравнению	23	4
210	связана с	4	4
211	в чисто	2	4
212	по отношению	10	4
213	мы имеем	3	4
214	действительность в	2	4
215	отличие от	4	4
216	в и	1	4
217	в отличие	4	4
218	можно сказать	9	4
219	той же	13	4
220	отношению к	9	4
221	одной из	4	4
222	связи между	11	4
223	в области	5	4
224	все более	2	4
225	только с	2	4
226	и для	5	4
227	и обратно	6	4
228	большей мере	3	4
229	само по	1	4
230	из них	2	4
231	этого термина	2	3
232	и к	11	3
233	с этим	5	3
234	собственном смысле	4	3
235	что с	7	3
236	можно говорить	2	3
237	и здесь	5	3
238	и на	4	3
239	как две	1	3
240	как такового	2	3
241	например что	1	3
242	этой области	2	3
243	того как	6	3
244	зависит от	3	3
245	и вот	1	3
246	на том	2	3
247	понятно что	3	3
248	при этом	4	3
249	что это	7	3
250	в сущности	16	3
251	из которых	3	3
252	не как	1	3
253	знания в	2	3
254	но что	2	3
255	в отношении	9	3
256	в этих	2	3
257	чем в	5	3
258	связи с	4	3
259	если бы	8	3
260	себе что	3	3
261	в силу	21	3
262	в очень	1	3
263	мы говорим	2	3
264	во внимание	1	3
265	за собой	1	3
266	в конце	5	3
267	вообще не	6	3
268	сама по	1	3
269	относящиеся к	2	3
270	в собственном	4	3
271	одновременно и	3	3
272	как в	7	3
273	направление в	1	3
274	между ними	8	3
275	зависимости от	6	3
276	в известном	2	3
277	в каком	2	3
278	он мог	2	3
279	с понятием	1	3
280	той или	2	3
281	и того	3	3
282	в конечном	2	3
283	чем же	1	3
284	на этой	7	3
285	и других	5	3
286	все эти	7	3
287	и есть	4	3
288	на этом	4	3
289	свое выражение	8	3
290	стороны и	6	3
291	своей природе	8	3
292	что же	3	3
293	в значительной	3	3
294	входит в	3	3
295	же как	14	3
296	в работе	1	3
297	в другом	3	3
298	совсем не	2	3
299	этой работы	3	3
300	в ней	5	3
301	вот почему	3	3
302	что представляет	1	3
303	и тогда	3	3
304	и уже	1	3
305	во второй	5	3
306	в слове	11	3
307	в частности	4	3
308	только на	5	3
309	исследования и	6	3
310	не с	3	3
311	отношений между	11	3
312	в этой	7	3
313	же самое	12	3
314	в начале	6	3
315	того же	7	3
316	как оно	2	3
317	от того	6	3
318	так же	26	3
319	при помощи	1	3
320	или как	1	3
321	и наоборот	1	3
322	этому поводу	3	3
323	идет речь	2	3
324	было сказано	3	3
325	и той	5	3
326	отношение к	8	3
327	вообще и	1	3
328	чем говорится	4	3
329	известном смысле	2	3
330	наряду с	2	3
331	ответа на	1	3
332	только по	5	3
333	до конца	8	3
334	в своем	3	3
335	может оказаться	1	3
336	по этому	4	3
337	в зависимости	6	3
338	или иной	2	3
339	и вообще	3	3
340	что она	8	3
341	язык в	2	3
342	одна из	2	3
343	как будто	1	3
344	здесь не	1	3
345	он сам	2	3
346	к этому	2	3
347	нуждается в	5	3
348	для этого	4	3
349	что уже	2	3
350	в известной	1	3
351	раньше чем	2	3
352	мы видели	10	3
353	гораздо более	4	3
354	к нему	5	3
355	никогда не	7	3
356	с которыми	3	2
357	ближе к	2	2
358	во всем	4	2
359	так и	8	2
360	должна была	1	2
361	и другие	1	2
362	что они	11	2
363	находятся в	2	2
364	во втором	5	2
365	на языке	1	2
366	что оно	9	2
367	образом по	1	2
368	в научной	1	2
369	после того	1	2
370	первом случае	5	2
371	знать и	1	2
372	мы не	10	2
373	с полной	1	2
374	время в	3	2
375	нам не	1	2
376	и должно	1	2
377	несмотря на	2	2
378	к действительности	2	2
379	из того	7	2
380	прийти к	1	2
381	сильнее чем	1	2
382	ни к	1	2
383	учение о	3	2
384	он и	1	2
385	природе и	2	2
386	и из	2	2
387	мысли и	13	2
388	сам по	2	2
389	какой бы	1	2
390	а затем	2	2
391	что несмотря	1	2
392	о которой	2	2
393	и сама	1	2
394	с системой	1	2
395	в работах	2	2
396	понятия в	5	2
397	для объяснения	3	2
398	для них	1	2
399	у нас	3	2
400	самое что	3	2
401	все равно	2	2
402	и развития	3	2
403	к самой	1	2
404	такого же	1	2
405	этих понятий	2	2
406	в своих	2	2
407	не было	1	2
408	стоит в	1	2
409	этой точки	4	2
410	двоякого рода	1	2
411	этого не	1	2
412	ее от	2	2
413	что к	1	2
414	и с	5	2
415	без остатка	1	2
416	с ней	3	2
417	то о	5	2
418	каким образом	3	2
419	значение в	3	2
420	виде в	1	2
421	меньшей мере	3	2
422	это есть	6	2
423	по существу	2	2
424	и отдельными	1	2
425	с теми	2	2
426	как увидим	2	2
427	к разным	1	2
428	том или	1	2
429	например в	5	2
430	тому что	14	2
431	в ряде	1	2
432	случае не	2	2
433	отношениях между	1	2
434	и без	2	2
435	в связи	1	2
436	подобно тому	2	2
437	в соответствии	1	2
438	первый из	2	2
439	выражение в	6	2
440	рядом с	2	2
441	и вопрос	1	2
442	же области	1	2
443	оказалось что	1	2
444	есть только	3	2
445	том смысле	2	2
446	следовательно и	1	2
447	в ряду	3	2
448	языка на	2	2
449	к своему	1	2
450	и при	2	2
451	языка но	2	2
452	это понимание	1	2
453	по тем	3	2
454	о которых	3	2
455	каждом данном	1	2
456	сказано было	1	2
457	не до	2	2
458	себе и	2	2
459	со словом	1	2
460	возникает вопрос	2	2
461	в каждой	4	2
462	как только	1	2
463	не иначе	6	2
464	если таким	2	2
465	и те	1	2
466	казалось бы	4	2
467	сложнее чем	1	2
468	что обе	1	2
469	во всех	9	2
470	этих двух	4	2
471	действительности в	3	2
472	и потому	3	2
473	которые не	1	2
474	но как	3	2
475	мы можем	7	2
476	а с	3	2
477	не существует	1	2
478	не могли	5	2
479	как следует	1	2
480	дело заключается	1	2
481	бы с	2	2
482	что мы	14	2
483	когда мы	2	2
484	это понятие	1	2
485	движение от	7	2
486	что каждая	2	2
487	само собой	2	2
488	мы уже	5	2
489	ничего не	2	2
490	к отдельным	1	2
491	в свою	3	2
492	центре внимания	1	2
493	тому как	2	2
494	и собственно	2	2
495	по самой	6	2
496	и умение	1	2
497	в этот	3	2
498	значительной мере	2	2
499	могут не	4	2
500	более общего	1	2
501	у них	2	2
502	еще раз	1	2
503	мы должны	7	2
504	будет в	2	2
505	не мог	2	2
506	для нее	3	2
507	что если	2	2
508	своему значению	3	2
509	но зато	1	2
510	в прошлом	1	2
511	если же	2	2
512	собой одно	1	2
513	отношении к	4	2
514	речь идет	1	2
515	хотя в	1	2
516	точно так	3	2
517	чем больше	1	2
518	в тех	1	2
519	от других	1	2
520	в форме	1	2
521	целое именно	1	2
522	это во-первых	1	2
523	языка так	2	2
524	факт что	2	2
525	слове но	2	2
526	что научное	2	2
527	и до	3	2
528	свое значение	1	2
529	в обоих	1	2
530	до того	2	2
531	свою очередь	3	2
532	не совпадает	5	2
533	состоит в	3	2
534	одной и	5	2
535	что можно	2	2
536	что здесь	2	2
537	одно и	3	2
538	соответствии с	1	2
539	если это	1	2
540	самой своей	5	2
541	мы называем	2	2
542	но вместе	2	2
543	отсюда и	1	2
544	мог бы	6	2
545	и др	1	2
546	значение и	2	2
547	должно быть	3	2
548	это делает	1	2
549	одного и	3	2
550	в основу	1	2
551	языка как	1	2
552	путь от	1	2
553	в известных	1	2
554	все время	3	2
555	том же	7	2
556	который по	2	2
557	тем более	1	2
558	языка с	2	2
559	отсюда возникает	1	2
560	языка а	1	2
561	с помощью	18	2
562	что чем	1	2
563	на то	5	2
564	только после	1	2
565	его к	2	2
566	слова как	5	2
567	изучение этих	1	2
568	это в	2	2
569	на котором	4	2
570	быть названы	1	2
571	возникает и	1	2
572	этого слова	5	2
573	но это	4	2
574	конце концов	1	2
575	которого мы	2	2
576	так называемое	1	2
577	это сказывается	2	2
578	бы в	7	2
579	к языку	1	2
580	только о	3	2
581	применительно к	3	2
582	деятельности и	4	2
583	не к	1	2
584	сомнений в	2	2
585	котором он	1	2
586	воззрения на	1	2
587	к общим	1	1
588	одном отношении	1	1
589	ничего иного	1	1
590	от изучения	2	1
591	что было	2	1
592	всего в	2	1
593	были бы	5	1
594	путь не	1	1
595	иначе говоря	3	1
596	к целому	2	1
597	то в	4	1
598	не мешает	1	1
599	сказывается в	2	1
600	дает нам	1	1
601	новый и	2	1
602	только тогда	1	1
603	к общему	4	1
604	связи и	3	1
605	и составляет	2	1
606	на других	1	1
607	все что	7	1
608	понимать что	1	1
609	становится возможным	6	1
610	и исходным	2	1
611	мы видим	10	1
612	нашего исследования	10	1
613	в гораздо	1	1
614	в возможности	2	1
615	вопрос был	1	1
616	то очевидно	1	1
617	данного круга	1	1
618	короче говоря	2	1
619	как одна	1	1
620	та же	2	1
621	за ним	3	1
622	обратно в	2	1
623	самих себя	1	1
624	обоих этих	1	1
625	понятия так	5	1
626	мышления и	16	1
627	смысле что	3	1
628	уяснить себе	3	1
629	и очень	1	1
630	этого направления	3	1
631	от его	2	1
632	они не	2	1
633	может не	1	1
634	к овладению	2	1
635	следовательно мы	1	1
636	устную речь	1	1
637	для каждой	3	1
638	собой продукт	1	1
639	форм только	1	1
640	в момент	4	1
641	же направлении	2	1
642	она с	1	1
643	также что	1	1
644	известно что	3	1
645	своему содержанию	1	1
646	о человеке	2	1
647	жизни а	1	1
648	нужно было	4	1
649	время и	1	1
650	должно служить	1	1
651	своего собственного	1	1
652	его изучение	1	1
653	как к	4	1
654	которые он	2	1
655	он только	1	1
656	в общих	1	1
657	том числе	2	1
658	других и	1	1
659	которых мы	5	1
660	вопрос который	1	1
661	различие в	2	1
662	для себя	24	1
663	оно было	1	1
664	могли не	1	1
665	однако задача	1	1
666	мысли более	1	1
667	мы знаем	5	1
668	отношения к	5	1
669	из основных	3	1
670	еще более	1	1
671	которых возникает	1	1
672	с вещами	2	1
673	оно будет	1	1
674	новое и	1	1
675	для него	6	1
676	и иного	2	1
677	есть прямое	1	1
678	моментом в	1	1
679	слова таким	1	1
680	и свойства	1	1
681	вещи и	2	1
682	на одно	2	1
683	в определенном	2	1
684	входят в	2	1
685	это значит	1	1
686	или иными	1	1
687	и лингвистика	1	1
688	а это	2	1
689	целого к	1	1
690	с ним	5	1
691	в пользу	6	1
692	связей и	3	1
693	кроме того	1	1
694	собой еще	1	1
695	имеем дело	2	1
696	это своеобразное	1	1
697	что при	4	1
698	относительно которых	1	1
699	целого ряда	1	1
700	это обычно	2	1
701	было не	1	1
702	одних только	1	1
703	одном и	4	1
704	в литературе	1	1
705	которых каждый	1	1
706	собой деятельность	1	1
707	положение что	1	1
708	к предмету	6	1
709	не содержит	2	1
710	говорится в	4	1
711	ее в	11	1
712	всегда заключает	1	1
713	всех ее	1	1
714	для нас	4	1
715	что самая	1	1
716	видеть в	1	1
717	интерес к	2	1
718	состоящий в	1	1
719	возникающих в	1	1
720	с внешней	5	1
721	слова в	7	1
722	и о	4	1
723	самом же	1	1
724	на самом	3	1
725	на одной	2	1
726	здесь в	2	1
727	чтобы ее	1	1
728	и объяснить	2	1
729	объяснения того	2	1
730	те связи	1	1
731	его от	2	1
732	находящим свое	1	1
733	на которой	1	1
734	иного рода	1	1
735	возможно только	4	1
736	основной вопрос	1	1
737	то только	1	1
738	эти связи	2	1
739	понятий в	8	1
740	приходит к	1	1
741	и которые	3	1
742	у него	2	1
743	что между	2	1
744	мы находим	3	1
745	раз в	4	1
746	идет от	3	1
747	тем больше	1	1
748	отношения между	8	1
749	вопрос об	1	1
750	этот признак	1	1
751	всего сказанного	3	1
752	что все	6	1
753	оно не	3	1
754	также в	1	1
755	этим объясняется	1	1
756	как не	1	1
757	и нашей	1	1
758	как они	2	1
759	поэтому с	1	1
760	как же	1	1
761	чтобы в	1	1
762	этого процесса	3	1
763	внутреннее единство	2	1
764	есть нечто	1	1
765	если не	1	1
766	нам в	2	1
767	но на	3	1
768	все то	1	1
769	но он	3	1
770	просто как	2	1
771	или в	2	1
772	как видно	1	1
773	возникают в	1	1
774	разрыва между	1	1
775	из важнейших	4	1
776	целого но	1	1
777	и можно	1	1
778	что его	2	1
779	существует как	1	1
780	слова но	3	1
781	но совершенно	2	1
782	в соответствующей	2	1
783	что у	4	1
784	которой как	1	1
785	этот факт	4	1
786	ближайшим образом	1	1
787	с другими	5	1
788	и все	5	1
789	которые она	1	1
790	все вместе	1	1
791	из самых	1	1
792	чтения и	1	1
793	бытия и	1	1
794	сам собой	1	1
795	еще в	3	1
796	есть в	5	1
797	вытекающий из	1	1
798	которой оно	1	1
799	может и	3	1
800	иначе как	10	1
801	нет он	1	1
802	но для	2	1
803	прямым предметом	1	1
804	отношениях а	1	1
805	опыта и	2	1
806	представлять себе	1	1
807	прямо не	1	1
808	дело здесь	1	1
809	устная речь	1	1
810	непосредственно как	1	1
811	речи при	3	1
812	из всего	1	1
813	и будет	1	1
814	вещей и	1	1
815	представление о	8	1
816	известной части	1	1
817	очевидно что	6	1
818	значения и	3	1
819	в таком	2	1
820	по своеобразному	1	1
821	судить о	1	1
822	теснейшим образом	1	1
823	внимание в	1	1
824	так много	1	1
825	возникает возможность	3	1
826	при исследовании	2	1
827	применения в	1	1
828	эти данные	2	1
829	видно из	2	1
830	заметить что	1	1
831	в стороне	1	1
832	развития но	1	1
833	надо признать	1	1
834	теми или	1	1
835	на другую	3	1
836	мы ее	1	1
837	значению для	1	1
838	и соответственно	1	1
839	с той	3	1
840	правда в	1	1
841	в изображении	1	1
842	состоит из	1	1
843	выражается в	2	1
844	по видимости	1	1
845	одном случае	2	1
846	речь не	6	1
847	если принять	1	1
848	вещей в	1	1
849	что по	2	1
850	в цепи	1	1
851	рода и	2	1
852	прямо а	1	1
853	поэтому его	1	1
854	в языкознании	1	1
855	из чего	1	1
856	об отношениях	1	1
857	далеко не	1	1
858	говорят о	1	1
859	обоих случаях	1	1
860	возникает как	1	1
861	чем иным	2	1
862	в одно	1	1
863	человека на	1	1
864	языка по	1	1
865	всю эту	1	1
866	хорошо известно	1	1
867	собой не	1	1
868	именно этого	1	1
869	с рядом	1	1
870	весь круг	1	1
871	особенности в	2	1
872	и могут	2	1
873	и я	1	1
874	в новой	4	1
875	не прямо	2	1
876	в такой	6	1
877	при изложении	1	1
878	свою особую	2	1
879	говорим только	1	1
880	отличается от	6	1
881	между собой	15	1
882	закономерности развития	1	1
883	самостоятельной жизнью	1	1
884	даже как	1	1
885	после всего	2	1
886	это несомненно	1	1
887	в новом	2	1
888	в свете	9	1
889	того почему	2	1
890	исследования но	1	1
891	слова или	1	1
892	том как	2	1
893	это было	2	1
894	участия в	1	1
895	что раньше	1	1
896	они говорят	2	1
897	которого не	2	1
898	на его	3	1
899	прямым выражением	2	1
900	к мысли	5	1
901	в сторону	1	1
902	них в	1	1
903	не знать	1	1
904	которая не	1	1
905	ли это	1	1
906	формах и	1	1
907	от целого	1	1
908	не его	1	1
909	для нашей	2	1
910	тому же	2	1
911	в лучшем	3	1
912	и специфического	1	1
913	этими вопросами	1	1
914	сравнить ее	1	1
915	на особую	1	1
916	и понимания	2	1
917	и у	1	1
918	что их	2	1
919	в одной	6	1
920	мысли в	12	1
921	действительности и	1	1
922	и полностью	3	1
923	заключенного в	3	1
924	собой движение	1	1
925	связано с	4	1
926	и другого	2	1
927	только слово	1	1
928	по поводу	3	1
929	всякого научного	1	1
930	вопроса о	2	1
931	сразу и	3	1
932	психологии не	1	1
933	смотреть как	1	1
934	с первого	1	1
935	на них	1	1
936	самой себе	1	1
937	жизнь и	1	1
938	чтобы сделать	2	1
939	его объектом	1	1
940	слова для	1	1
941	это остается	2	1
942	язык имеет	1	1
943	что эти	3	1
944	определенной ступени	1	1
945	говорится о	1	1
946	поскольку она	1	1
947	перестает быть	1	1
948	здесь как	2	1
949	ко всему	2	1
950	это и	7	1
951	его и	2	1
952	разница между	1	1
953	не видит	2	1
954	к речи	1	1
955	без надлежащего	1	1
956	совершенно не	2	1
957	этом пункте	1	1
958	человека в	1	1
959	ответить на	1	1
960	но сами	1	1
961	совершенно понятно	3	1
962	находит свое	3	1
963	в центр	2	1
964	и сведения	1	1
965	образцом для	1	1
966	а к	1	1
967	факта что	1	1
968	уже сказано	1	1
969	не принадлежит	1	1
970	что отношения	2	1
971	имеют в	1	1
972	настолько тесно	1	1
973	и более	2	1
974	с самого	13	1
975	образом мы	2	1
976	уже из	1	1
977	и самые	2	1
978	в исследование	1	1
979	в действительности	3	1
980	имеет свои	1	1
981	видеть и	1	1
982	точности и	1	1
983	что поэтому	1	1
984	что этот	6	1
985	и природе	1	1
986	или другим	1	1
987	и внутренне	1	1
988	еще как	1	1
989	такие же	1	1
990	не означает	4	1
991	которыми он	2	1
992	к слову	14	1
993	значит что	1	1
994	о чем-то	1	1
995	должно было	2	1
996	ясно и	1	1
997	эта связь	2	1
998	том какие	1	1
999	нельзя было	2	1
1000	потребность в	1	1
1001	и везде	2	1
1002	вся история	2	1
1003	связей которые	1	1
1004	это как	1	1
1005	от научного	1	1
1006	полагали что	1	1
1007	в самых	2	1
1008	случае и	1	1
1009	могут привести	1	1
1010	в высшем	2	1
1011	звучащей речи	1	1
1012	еще на	1	1
1013	могло оказаться	1	1
1014	другими словами	1	1
1015	на той	1	1
1016	связь и	1	1
1017	пор пока	1	1
1018	мы его	1	1
1019	так сказать	1	1
1020	стадии развития	1	1
1021	наконец в	3	1
1022	не должен	1	1
1023	развития с	1	1
1024	во всей	3	1
1025	истории но	1	1
1026	выше но	1	1
1027	этом ее	1	1
1028	не должно	1	1
1029	одну из	2	1
1030	не по	7	1
1031	быть последовательным	1	1
1032	быть не	1	1
1033	к идеям	1	1
1034	случае она	1	1
1035	быть никакой	1	1
1036	тот факт	2	1
1037	она могла	1	1
1038	этом пути	1	1
1039	самое существенное	2	1
1040	в необходимости	1	1
1041	и другой	3	1
1042	объясняется и	1	1
1043	труда но	1	1
1044	своим собственным	1	1
1045	о методе	1	1
1046	в себя	4	1
1047	больше в	1	1
1048	сейчас мы	1	1
1049	не раз	2	1
1050	процесса то	1	1
1051	лучшем случае	3	1
1052	в которой	16	1
1053	именно потому	1	1
1054	без чего	1	1
1055	лишь в	3	1
1056	между двумя	5	1
1057	в значении	2	1
1058	ясность в	1	1
1059	вследствие этого	1	1
1060	то положение	2	1
1061	то все	1	1
1062	есть то	4	1
1063	отдел языкознания	1	1
1064	лингвистики но	1	1
1065	надо сказать	1	1
1066	не могло	3	1
1067	же мысли	1	1
1068	представлением о	1	1
1069	возможность судить	1	1
1070	должны быть	5	1
1071	того с	1	1
1072	между отдельными	4	1
1073	их развитии	1	1
1074	что внутренняя	5	1
1075	не приходится	1	1
1076	мы снова	3	1
1077	есть ли	1	1
1078	слова не	1	1
1079	и является	5	1
1080	совершенно невозможно	1	1
1081	втором случае	5	1
1082	разницей что	1	1
1083	нас с	2	1
1084	к области	1	1
1085	не могла	2	1
1086	самого слова	3	1
1087	и тот	1	1
1088	о своем	2	1
1089	было установить	1	1
1090	за пределы	2	1
1091	вещей как	2	1
1092	не потому	1	1
1093	заключает в	2	1
1094	говорит что	3	1
1095	имеют первостепенное	1	1
1096	ее с	1	1
1097	что подлинное	1	1
1098	в учении	6	1
1099	содержание но	1	1
1100	проблем в	2	1
1101	через их	1	1
1102	самого понятия	1	1
1103	значительной степени	1	1
1104	которые существуют	3	1
1105	особый вид	1	1
1106	построенного и	1	1
1107	и затем	1	1
1108	который мог	1	1
1109	то как	3	1
1110	во-первых она	1	1
1111	стороны как	2	1
1112	явление и	1	1
1113	от той	1	1
1114	общественной жизни	1	1
1115	сослаться на	1	1
1116	отношении она	1	1
1117	в нерасчлененном	1	1
1118	фантазии и	1	1
1119	самого начала	13	1
1120	и речи	19	1
1121	для дальнейшего	1	1
1122	ростом и	1	1
1123	должны были	2	1
1124	и часто	1	1
1125	входить в	1	1
1126	его отношение	2	1
1127	и границы	1	1
1128	это единство	2	1
1129	внутренняя связь	1	1
1130	целом но	1	1
1131	словом все	1	1
1132	сказано в	1	1
1133	убедиться в	1	1
1134	мере не	2	1
1135	в каких	1	1
1136	основываясь на	1	1
1137	как эта	3	1
1138	как обычно	1	1
1139	которого был	1	1
1140	дает ему	1	1
1141	но которые	1	1
1142	а опосредствованно	2	1
1143	что дает	1	1
1144	иным путем	1	1
1145	на общий	1	1
1146	же а	1	1
1147	ведь это	2	1
1148	совершенно то	1	1
1149	в точности	1	1
1150	заставляет нас	1	1
1151	он в	1	1
1152	стороны ее	1	1
1153	нет и	4	1
1154	собой логически	1	1
1155	место в	1	1
1156	на деле	2	1
1157	тех пор	1	1
1158	одного из	2	1
1159	будет обозначить	1	1
1160	к новым	1	1
1161	впервые в	1	1
1162	а и	2	1
1163	к ним	1	1
1164	ее не	1	1
1165	общего с	1	1
1166	она может	2	1
1167	главным образом	1	1
1168	что находит	1	1
1169	если мы	6	1
1170	речи в	31	1
1171	оно имеет	2	1
1172	правом можно	1	1
1173	без всякого	2	1
1174	гораздо большей	1	1
1175	в ходе	14	1
1176	и которая	1	1
1177	этого метода	2	1
1178	что есть	2	1
1179	условия для	1	1
1180	они должны	1	1
1181	первостепенное значение	3	1
1182	у меня	1	1
1183	что изучение	1	1
1184	выражения в	3	1
1185	приводят к	2	1
1186	этом и	2	1
1187	скорее как	1	1
1188	точку зрения	4	1
1189	которое мы	4	1
1190	двух разнородных	1	1
1191	анализа и	1	1
1192	в самое	1	1
1193	отличается тем	1	1
1194	остается еще	2	1
1195	в высшей	3	1
1196	к которому	3	1
1197	к фактам	1	1
1198	этих трех	1	1
1199	на отдельные	1	1
1200	наоборот в	2	1
1201	движение в	3	1
1202	особое отношение	1	1
1203	заключенная в	1	1
1204	только при	1	1
1205	и от	6	1
1206	слове в	1	1
1207	очевидно необходимо	1	1
1208	же рода	1	1
1209	бы сказать	4	1
1210	образом в	5	1
1211	тенденцию к	4	1
1212	настоящее время	1	1
1213	же в	1	1
1214	которого как	1	1
1215	другой не	1	1
1216	понятия о	2	1
1217	быть у	1	1
1218	знания о	1	1
1219	не представляют	1	1
1220	момент в	3	1
1221	которыми мы	2	1
1222	слово но	2	1
1223	мысль которая	2	1
1224	эта работа	1	1
1225	и дальше	1	1
1226	отрицательный ответ	1	1
1227	единство но	1	1
1228	речь о	1	1
1229	до тех	1	1
1230	из анализа	1	1
1231	все кто	1	1
1232	речи даже	1	1
1233	включает в	2	1
1234	слово не	4	1
1235	стадии в	3	1
1236	язык или	1	1
1237	этого же	1	1
1238	к исследованию	3	1
1239	чем к	2	1
1240	вещами правда	1	1
1241	т.д и	1	1
1242	процессе ее	1	1
1243	на всем	5	1
1244	которые одновременно	1	1
1245	понимании его	1	1
1246	показывает что	6	1
1247	целому но	1	1
1248	в отдельных	1	1
1249	для исследования	1	1
1250	котором мы	2	1
1251	к этим	1	1
1252	во время	2	1
1253	остановиться на	4	1
1254	идей и	1	1
1255	только потому	3	1
1256	и после	1	1
1257	и входит	1	1
1258	в системе	3	1
1259	а главное	1	1
1260	данных которые	1	1
1261	все возможные	1	1
1262	языке как	1	1
1263	полной ясностью	1	1
1264	о связи	3	1
1265	процесс если	1	1
1266	в самой	3	1
1267	в настоящее	1	1
1268	значении слова	2	1
1269	уже более	1	1
1270	понятия и	5	1
1271	нас и	2	1
1272	и особенно	2	1
1273	дальнейшего развития	1	1
1274	и становится	1	1
1275	начинает с	1	1
1276	свои собственные	1	1
1277	сомнения в	2	1
1278	что на	5	1
1279	почти не	1	1
1280	проявляются в	2	1
1281	выражение и	1	1
1282	в заключение	2	1
1283	слова и	10	1
1284	действительно в	1	1
1285	методе исследования	1	1
1286	на некоторое	1	1
1287	в первой	3	1
1288	языка совершенно	1	1
1289	никак не	5	1
1290	он действительно	1	1
1291	обратиться к	1	1
1292	и ничего	2	1
1293	и том	3	1
