N	2gram	Bakhtin_Fr	slovoVRo
322	в чем	3	4
323	свою очередь	3	4
324	пределах того	1	4
325	ибо он	1	4
326	и формы	1	4
327	и во	4	4
328	новые и	2	4
329	в известной	1	4
330	новое время	1	4
331	преимущественно в	1	4
332	он может	3	4
333	в свой	1	4
334	связано с	3	4
335	но это	3	4
336	в системе	2	4
337	его как	3	4
338	голоса и	1	4
339	из них	6	4
340	того что	5	4
341	формы и	1	4
342	он должен	1	4
343	несколько слов	3	4
344	все его	3	4
345	вокруг него	1	4
346	значение в	2	4
347	одной из	5	4
348	сочетается с	1	4
349	том же	1	4
350	смысле в	1	4
351	о себе	1	4
352	как раз	3	4
353	в литературе	5	4
354	что и	6	4
355	они в	3	4
356	в виде	2	4
357	а на	4	4
358	в которой	3	4
359	здесь как	2	4
360	это слово	1	4
361	и как	5	4
362	можно прямо	1	4
363	так в	1	4
364	следовательно и	2	4
365	только и	2	4
366	в условиях	1	4
367	в себя	3	4
368	из одного	4	4
369	сих пор	3	4
370	но конечно	2	4
371	уже сказали	2	4
372	с образом	5	4
373	может иметь	2	4
374	выражение в	3	4
375	первый план	2	4
376	характер и	2	4
377	в частности	2	4
378	одним словом	1	4
379	одно и	2	4
380	не были	5	4
381	из него	1	4
382	или как	1	4
383	при всем	1	4
384	литературы и	1	4
385	и о	2	4
386	вообще не	1	4
387	всех сторон	2	4
388	в лучшем	1	4
389	образом в	2	4
390	не всегда	1	4
391	из этого	2	4
392	бы ни	1	4
393	и ее	2	4
394	есть как	1	4
395	мы видели	7	4
396	почву для	1	3
397	однако и	1	3
398	и другие	3	3
399	связи и	3	3
400	все что	5	3
401	и самое	1	3
402	еще раз	1	3
403	даны в	1	3
404	переходит в	2	3
405	эта идея	1	3
406	говорит и	1	3
407	в разных	2	3
408	не приходится	1	3
409	действует в	1	3
410	в форме	6	3
411	от этой	2	3
412	и то	3	3
413	интерес к	2	3
414	и свой	1	3
415	нас в	3	3
416	речи как	1	3
417	в связи	3	3
418	борьбы с	1	3
419	нами в	1	3
420	и создает	1	3
421	исторического развития	1	3
422	и они	1	3
423	в более	4	3
424	языка этот	1	3
425	в духе	4	3
426	в первом	1	3
427	с таким	2	3
428	по всей	2	3
429	тем что	8	3
430	в корне	1	3
431	этого типа	1	3
432	притом в	1	3
433	в одно	1	3
434	где она	2	3
435	правда не	2	3
436	человеке и	1	3
437	мир и	1	3
438	широком смысле	1	3
439	от этого	3	3
440	и нет	2	3
441	действительности в	1	3
442	со всех	3	3
443	было бы	5	3
444	почти все	2	3
445	как это	2	3
446	не должно	3	3
447	которых мы	2	3
448	и второй	1	3
449	все слова	1	3
450	из себя	1	3
451	исторического становления	1	3
452	на которые	1	3
453	в этой	18	3
454	людей и	3	3
455	и различные	2	3
456	за ней	1	3
457	целый ряд	4	3
458	и до	14	3
459	и те	5	3
460	отметить что	2	3
461	формах и	3	3
462	и вообще	3	3
463	пародии на	1	3
464	в эту	2	3
465	если мы	2	3
466	на него	2	3
467	входят в	3	3
468	в сознании	1	3
469	но эта	2	3
470	мы говорили	1	3
471	этого слова	1	3
472	до известной	1	3
473	и связанных	1	3
474	и крайняя	1	3
475	только с	2	3
476	на котором	1	3
477	они были	5	3
478	которого он	1	3
479	именно к	1	3
480	в свое	2	3
481	форм и	1	3
482	выходит за	1	3
483	заложенные в	1	3
484	ни с	1	3
485	исторической жизни	1	3
486	должно быть	4	3
487	время и	1	3
488	и заставляет	3	3
489	на том	2	3
490	такого рода	1	3
491	материала и	1	3
492	эпох и	1	3
493	по ту	1	3
494	здесь уже	1	3
495	не знаем	2	3
496	них и	2	3
497	различия между	1	3
498	не была	1	3
499	чем в	1	3
500	в широком	1	3
501	его от	1	3
502	именно здесь	2	3
503	и где	1	3
504	дело в	2	3
505	с одним	2	3
506	и без	1	3
507	эта форма	1	3
508	не есть	2	3
509	а иногда	1	3
510	на все	2	3
511	зрения не	1	3
512	того и	1	3
513	между собой	2	3
514	в новом	1	3
515	в свете	3	3
516	здесь они	1	3
517	это было	4	3
518	но уже	3	3
519	и это	6	3
520	не был	2	3
521	другом случае	1	3
522	тем чем	1	3
523	свое выражение	1	3
524	и оценок	3	3
525	может и	2	3
526	в такой	1	3
527	потому что	9	3
528	языке как	1	3
529	и тем	3	3
530	во второй	3	3
531	из этих	1	3
532	на нем	1	3
533	но она	1	3
534	конечно в	2	3
535	у рабле	25	3
536	лишь как	1	3
537	в нее	3	3
538	на всю	2	3
539	оно лишь	1	3
540	его так	2	3
541	образ становится	1	3
542	ту сторону	1	3
543	дальнейшего развития	1	3
544	условия для	1	3
545	к этому	5	3
546	данном случае	1	3
547	такой же	3	3
548	к новому	2	3
549	менее всего	1	3
550	ведь и	3	3
551	вещей и	2	3
552	особенности на	1	2
553	существенную роль	2	2
554	с которыми	1	2
555	романа с	1	2
556	могут иметь	1	2
557	та же	7	2
558	в последнем	1	2
559	и связанные	1	2
560	как с	1	2
561	уже говорили	13	2
562	эти три	1	2
563	и глубины	1	2
564	и вся	3	2
565	есть от	1	2
566	был бы	1	2
567	некоторой степени	1	2
568	перестают быть	1	2
569	есть для	1	2
570	особенно у	1	2
571	из всех	2	2
572	они уже	1	2
573	до некоторой	1	2
574	все сколько-нибудь	1	2
575	связанное с	2	2
576	правда и	2	2
577	входит и	1	2
578	как он	4	2
579	далее в	1	2
580	для них	1	2
581	в едином	1	2
582	том и	2	2
583	и внешне	1	2
584	и которые	1	2
585	на которую	1	2
586	связь с	2	2
587	все то	3	2
588	языки на	1	2
589	и одновременно	1	2
590	и она	1	2
591	с ней	1	2
592	заключается в	1	2
593	из самых	4	2
594	этот элемент	1	2
595	но по	3	2
596	было очень	1	2
597	то время	1	2
598	в жизни	1	2
599	этого романа	1	2
600	эти явления	1	2
601	как о	5	2
602	игры с	1	2
603	а именно	2	2
604	возможности в	1	2
605	них он	1	2
606	образы в	1	2
607	да и	1	2
608	они как	3	2
609	при всех	1	2
610	различные формы	1	2
611	в дальнейшей	1	2
612	по своему	3	2
613	романа очень	1	2
614	здесь лишь	1	2
615	но их	2	2
616	это и	1	2
617	и отчасти	1	2
618	то что	12	2
619	в котором	4	2
620	на языке	4	2
621	и главное	1	2
622	время это	1	2
623	в пределе	1	2
624	он был	7	2
625	нас и	1	2
626	мы увидим	4	2
627	во все	3	2
628	ибо в	1	2
629	в течение	2	2
630	рыцарей и	1	2
631	но во	1	2
632	в двух	1	2
633	явления и	2	2
634	жестов и	1	2
635	из его	1	2
636	существенное значение	3	2
637	время в	3	2
638	и т.п	21	2
639	в руках	4	2
640	жизнь с	1	2
641	когда она	1	2
642	но они	3	2
643	самого слова	1	2
644	поколений и	1	2
645	нет никакой	2	2
646	ее с	1	2
647	мировой литературе	1	2
648	с общей	1	2
649	различных моментов	1	2
650	он есть	2	2
651	в новых	3	2
652	самого начала	1	2
653	но этот	4	2
654	несмотря на	3	2
655	автора в	1	2
656	и профессиональным	1	2
657	в средние	9	2
658	к ним	1	2
659	в сфере	1	2
660	она может	1	2
661	и степени	1	2
662	своем собственном	1	2
663	и оценки	1	2
664	и у	7	2
665	значение имеет	1	2
666	в основу	2	2
667	сущности и	1	2
668	в образе	6	2
669	в нашем	2	2
670	это отношение	1	2
671	как от	1	2
672	для всего	1	2
673	что все	3	2
674	во всей	2	2
675	все новые	2	2
676	его для	1	2
677	знает только	1	2
678	есть только	3	2
679	момент в	4	2
680	этот диалог	1	2
681	речи все	1	2
682	во франции	4	2
683	а следовательно	2	2
684	у них	3	2
685	в мировой	1	2
686	не просто	3	2
687	чем это	1	2
688	в ее	6	2
689	и становится	1	2
690	анри де	1	2
691	иногда в	3	2
692	образом на	1	2
693	на них	3	2
694	своего развития	1	2
695	и могли	1	2
696	самое слово	1	2
697	ближе к	1	2
698	поэтому они	1	2
699	глядя на	2	2
700	одного из	3	2
701	проникает в	3	2
702	к различным	1	2
703	мы видим	13	2
704	в прямом	1	2
705	речевой жизни	1	2
706	сплетаются в	1	2
707	того как	7	2
708	в единое	1	2
709	к себе	3	2
710	что уже	1	2
711	и экспрессивной	1	2
712	ни было	2	2
713	языке но	1	2
714	романного целого	1	2
715	подчеркнуть что	4	2
716	образ в	2	2
717	таком же	1	2
718	как у	3	2
719	есть в	9	2
720	из своих	1	2
721	что для	1	2
722	на самом	2	2
723	у нас	4	2
724	жанрах но	1	2
725	и есть	3	2
726	и всякой	1	2
727	и другими	1	2
728	поэтому оно	1	2
729	мировоззрения и	1	2
730	в таких	2	2
731	от всех	3	2
732	романа этот	1	2
733	этого не	1	2
734	наших дней	2	2
735	из важнейших	1	2
736	этим и	1	2
737	и эта	4	2
738	внешних и	1	2
739	где нет	1	2
740	и непосредственное	1	2
741	дано в	2	2
742	и языки	1	2
743	не остается	1	2
744	между ними	2	2
745	время как	1	2
746	из различных	1	2
747	роман на	1	2
748	в области	3	2
749	романа мы	1	2
750	и со	2	2
751	остановимся на	3	2
752	этом романе	1	2
753	только изображает	1	2
754	эта игра	1	2
755	значение как	1	2
756	были созданы	1	2
757	об этом	2	2
758	очень важную	1	2
759	речи эти	1	2
760	что они	2	2
761	это очень	2	2
762	ему не	2	2
763	однако не	1	2
764	наличны и	1	2
765	без всякой	1	2
766	в стиле	1	2
767	мы можем	1	2
768	и эти	2	2
769	а с	1	2
770	хотя он	1	2
771	стремиться к	1	2
772	с самого	2	2
773	для развития	1	2
774	в своих	1	2
775	до нас	10	2
776	средние века	9	2
777	очень часто	5	2
778	и оценка	1	2
779	это как	1	2
780	как всякий	1	2
781	и высоким	1	2
782	к образу	1	2
783	так что	2	2
784	из древнейших	2	2
785	действующих лиц	2	2
786	здесь это	2	2
787	своего времени	3	2
788	нужно сказать	4	2
789	языках и	1	2
790	и та	1	2
791	плана в	1	2
792	дает им	1	2
793	и что	5	2
794	в xvii	1	2
795	нового времени	5	2
796	не могла	2	2
797	можно было	4	2
798	в начале	4	2
799	в подлинном	1	2
800	в историческом	3	2
801	по своей	1	2
802	к которой	1	2
803	ведь в	2	2
804	как известно	1	2
805	значение и	1	2
806	xvii века	4	2
807	он их	1	2
808	явление в	3	2
809	воплощено в	1	2
810	первом случае	1	2
811	и особенно	3	2
812	и иной	1	2
813	культуры и	1	2
814	и борьба	1	2
815	необходимо еще	1	2
816	бы его	2	2
817	и глубокое	2	2
818	образов но	1	2
819	многообразнейшие формы	1	2
820	абстрактный момент	1	2
821	место в	4	2
822	же в	2	2
823	осмысления и	2	2
824	время он	1	2
825	которые были	2	2
826	мира в	6	2
827	влияние и	3	2
828	борьбу с	2	2
829	и обратно	3	2
830	голоса в	1	2
831	есть не	2	2
832	и самый	2	2
833	вне ее	1	2
834	романа не	1	2
835	меньше чем	1	2
836	к сожалению	1	1
837	как два	1	1
838	новую идею	1	1
839	с полной	2	1
840	человек может	2	1
841	на границах	1	1
842	и лживой	1	1
843	было показано	1	1
844	во втором	1	1
845	органическая часть	1	1
846	над ними	1	1
847	разобранных нами	3	1
848	мир не	2	1
849	к другу	1	1
850	всего в	5	1
851	и ничем	1	1
852	мир как	1	1
853	с отрицанием	2	1
854	в каждую	1	1
855	грубые линии	1	1
856	друг к	1	1
857	смотреть на	1	1
858	в конце	9	1
859	со всем	1	1
860	с живым	1	1
861	не оспаривает	1	1
862	в литературу	1	1
863	громадное влияние	2	1
864	рассказ о	3	1
865	творчества в	1	1
866	к этой	1	1
867	если он	1	1
868	через посредство	1	1
869	и грубым	1	1
870	он только	2	1
871	до него	2	1
872	и свое	1	1
873	конечно ни	2	1
874	он как	2	1
875	как один	2	1
876	в кругу	1	1
877	интерес в	1	1
878	эти особенности	1	1
879	с миром	1	1
880	момента в	2	1
881	его за	2	1
882	остаться в	1	1
883	мы неоднократно	1	1
884	говорили в	1	1
885	самому своему	1	1
886	лживой серьезности	1	1
887	всех слов	1	1
888	о чем	2	1
889	никак не	1	1
890	мысли и	3	1
891	от непрерывного	1	1
892	говорит о	2	1
893	нем целый	1	1
894	смерть и	2	1
895	из которых	2	1
896	не оказать	1	1
897	в меньшей	1	1
898	находятся в	2	1
899	построены в	1	1
900	потому не	1	1
901	миф в	1	1
902	все те	2	1
903	вообще одна	1	1
904	здесь с	3	1
905	смыслу и	1	1
906	с каждым	1	1
907	самом же	1	1
908	одно из	2	1
909	своих существенных	1	1
910	и об	2	1
911	очень сложен	1	1
912	правда в	1	1
913	люди все	1	1
914	место занимает	1	1
915	необходимый для	1	1
916	важная особенность	1	1
917	именно эти	1	1
918	и автор	1	1
919	целом ряде	1	1
920	с собой	2	1
921	никаких новых	1	1
922	конкретности и	2	1
923	в единой	2	1
924	увидим и	1	1
925	что слово	1	1
926	есть наконец	1	1
927	объединять в	1	1
928	должен был	1	1
929	всем формам	1	1
930	от их	2	1
931	на смену	1	1
932	и ограничений	2	1
933	произведение и	1	1
934	в настоящем	1	1
935	конечно еще	1	1
936	как они	1	1
937	и одной	1	1
938	и он	4	1
939	можно дать	1	1
940	а напротив	1	1
941	и значение	1	1
942	гл xiv	1	1
943	но только	2	1
944	xiv и	1	1
945	самых основных	1	1
946	себе то	1	1
947	и еще	2	1
948	вещь и	1	1
949	своему существу	1	1
950	все здесь	1	1
951	оно ни	3	1
952	это оформление	1	1
953	иного порядка	1	1
954	характера но	1	1
955	от своего	1	1
956	логических и	1	1
957	по их	3	1
958	все дело	1	1
959	так называемый	3	1
960	о самом	1	1
961	мы говорим	2	1
962	мы называем	1	1
963	людей в	3	1
964	мы остановимся	1	1
965	в высшие	1	1
966	которое по	1	1
967	весь этот	2	1
968	форму и	2	1
969	встречаются и	1	1
970	между пределами	1	1
971	носа и	1	1
972	этого в	1	1
973	где в	1	1
974	обращается к	1	1
975	и рождается	1	1
976	и смешным	1	1
977	но живое	1	1
978	это общее	1	1
979	явления как	1	1
980	но самое	2	1
981	основной особенности	1	1
982	сфере жизни	1	1
983	затем следует	1	1
984	стремятся к	1	1
985	и бытовые	1	1
986	относятся к	1	1
987	это движение	2	1
988	также не	1	1
989	ее конкретных	1	1
990	всех тех	3	1
991	что по	2	1
992	предмет и	1	1
993	и делать	1	1
994	до xix	1	1
995	оказываются в	1	1
996	всеми его	3	1
997	и так	2	1
998	состоит из	1	1
999	прошлого в	1	1
1000	может объединять	1	1
1001	понимания и	1	1
1002	гл xviii	2	1
1003	в которых	3	1
1004	воспринимаются как	2	1
1005	и xv	1	1
1006	и отдельных	1	1
1007	эта тема	1	1
1008	внешне не	1	1
1009	это требует	1	1
1010	и легенды	1	1
1011	весь роман	2	1
1012	только для	1	1
1013	души в	1	1
1014	бы не	1	1
1015	героев в	1	1
1016	форма построения	1	1
1017	здесь выступает	1	1
1018	в формальном	1	1
1019	о котором	5	1
1020	важное значение	1	1
1021	именно поэтому	1	1
1022	там и	3	1
1023	роль этих	1	1
1024	вследствие этого	1	1
1025	с большей	1	1
1026	в это	3	1
1027	речь идет	1	1
1028	в xiv	3	1
1029	к другому	1	1
1030	связанного с	1	1
1031	жив и	1	1
1032	в самый	2	1
1033	путем смешения	1	1
1034	на совершенно	1	1
1035	все событие	1	1
1036	др здесь	1	1
1037	становятся в	1	1
1038	смерти в	4	1
1039	из области	1	1
1040	и неизменной	1	1
1041	на одном	7	1
1042	к той	1	1
1043	лишенный всякой	1	1
1044	всякого рода	1	1
1045	через все	4	1
1046	свое время	2	1
1047	несколько остановиться	1	1
1048	как тема	1	1
1049	они так	3	1
1050	каждый из	2	1
1051	а язык	1	1
1052	нет ничего	1	1
1053	образы людей	1	1
1054	и выражений	3	1
1055	одного и	2	1
1056	сам он	3	1
1057	характера например	1	1
1058	перехода из	1	1
1059	в веселый	1	1
1060	то он	2	1
1061	типов но	1	1
1062	чем же	2	1
1063	здесь конечно	1	1
1064	различных социальных	1	1
1065	на этой	4	1
1066	не существует	1	1
1067	были формы	1	1
1068	получает здесь	1	1
1069	моменты и	1	1
1070	для жизни	1	1
1071	характер его	1	1
1072	предмета его	1	1
1073	в неразрывной	1	1
1074	что мы	2	1
1075	видим что	2	1
1076	применении к	1	1
1077	дошедшие до	1	1
1078	говорить не	1	1
1079	этой традиции	2	1
1080	евангельские тексты	1	1
1081	процессе развития	1	1
1082	поэтому когда	1	1
1083	бы вовсе	1	1
1084	до настоящего	1	1
1085	в разнороднейших	1	1
1086	начиная от	1	1
1087	слиты и	1	1
1088	случаев в	2	1
1089	представления о	1	1
1090	новое ощущение	1	1
1091	полной очевидностью	1	1
1092	всего этого	3	1
1093	значение этого	1	1
1094	и если	1	1
1095	особенности же	1	1
1096	этой борьбы	1	1
1097	связанную с	1	1
1098	по самому	1	1
1099	этой работы	1	1
1100	чем они	1	1
1101	он к	1	1
1102	с какою	1	1
1103	формы его	1	1
1104	он является	1	1
1105	причем отдельные	1	1
1106	и верности	1	1
1107	пространстве и	3	1
1108	нем для	1	1
1109	в этот	1	1
1110	характер в	4	1
1111	и по-новому	1	1
1112	новом свете	1	1
1113	в образах	8	1
1114	слово также	1	1
1115	для нее	1	1
1116	между двумя	1	1
1117	то все	1	1
1118	нами типичная	1	1
1119	увидим что	1	1
1120	приводит в	1	1
1121	таким путем	2	1
1122	также в	1	1
1123	и вторая	1	1
1124	в письмах	1	1
1125	легенды и	1	1
1126	и наиболее	1	1
1127	на основании	1	1
1128	ближе всего	1	1
1129	этим не	1	1
1130	и замкнутого	1	1
1131	числе и	2	1
1132	чем его	1	1
1133	этой речи	2	1
1134	определяется его	1	1
1135	превращается в	2	1
1136	времени и	2	1
1137	др эти	2	1
1138	а только	2	1
1139	не знающий	1	1
1140	друга и	1	1
1141	к людям	1	1
1142	всякий смысл	1	1
1143	те которые	1	1
1144	и косвенное	2	1
1145	даже с	1	1
1146	и пантагрюэль	2	1
1147	литературы в	1	1
1148	характерной для	1	1
1149	и движение	2	1
1150	нет почвы	1	1
1151	и лица	1	1
1152	будучи в	1	1
1153	очень распространены	2	1
1154	здесь от	3	1
1155	имеем в	2	1
1156	этого мира	1	1
1157	жизнь здесь	1	1
1158	живое и	1	1
1159	как на	1	1
1160	их значение	1	1
1161	человек при	1	1
1162	между людьми	2	1
1163	есть своя	1	1
1164	среди них	1	1
1165	нашего восприятия	2	1
1166	его целом	2	1
1167	не отрывается	1	1
1168	создает специфическую	1	1
1169	весь характер	2	1
1170	он так	1	1
1171	для всей	1	1
1172	сын и	2	1
1173	и превращается	1	1
1174	начиная с	3	1
1175	ее как	2	1
1176	выражений но	1	1
1177	и оттенках	2	1
1178	места для	2	1
1179	не создается	1	1
1180	сознания но	1	1
1181	ему ни	1	1
1182	которое он	2	1
1183	быть в	1	1
1184	органически сочетается	1	1
1185	в переводе	1	1
1186	в реальном	2	1
1187	находится в	2	1
1188	глубокое различие	2	1
1189	типичное явление	1	1
1190	на улице	1	1
1191	которые его	1	1
1192	лишь абстрактный	1	1
1193	речи на	1	1
1194	вовсе лишено	1	1
1195	шут это	1	1
1196	как все	1	1
1197	глубины и	1	1
1198	сплетаются здесь	1	1
1199	такие которые	1	1
1200	на этот	1	1
1201	и тонов	1	1
1202	все многообразие	1	1
1203	характерное для	1	1
1204	особо отметить	3	1
1205	выражения его	1	1
1206	поэтому все	2	1
1207	как во	3	1
1208	который в	1	1
1209	какие только	1	1
1210	этот последний	2	1
1211	то здесь	1	1
1212	но если	1	1
1213	он сам	4	1
1214	от них	2	1
1215	ограниченности и	1	1
1216	звучать как	1	1
1217	этой роли	2	1
1218	наук и	1	1
1219	ничему не	2	1
1220	человеку и	1	1
1221	пользуется и	1	1
1222	его положением	1	1
1223	новеллы и	1	1
1224	ограничивается чисто	1	1
1225	и после	1	1
1226	на поиски	1	1
1227	самого образа	1	1
1228	стиль этого	1	1
1229	и совершается	2	1
1230	для этой	3	1
1231	к ее	1	1
1232	лишь отдельными	1	1
1233	его образа	1	1
1234	где все	4	1
1235	мы еще	3	1
1236	слова ни	1	1
1237	при изображении	1	1
1238	раз на	1	1
1239	особый характер	5	1
1240	тот же	3	1
1241	и выражения	1	1
1242	в заключение	2	1
1243	они воспринимаются	1	1
1244	в самих	1	1
1245	приходится однако	1	1
1246	литературной пародией	1	1
1247	игра это	1	1
1248	направлены на	1	1
1249	совершается это	1	1
1250	как основной	1	1
1251	индивидуальность и	1	1
1252	лишь там	1	1
1253	его персонажей	1	1
1254	между всеми	2	1
1255	принимая его	1	1
1256	легенды об	1	1
1257	видели что	1	1
1258	показывает как	1	1
1259	об античной	1	1
1260	но на	1	1
1261	и получает	1	1
1262	он знает	2	1
1263	он заставляет	2	1
1264	том чтобы	1	1
1265	том числе	4	1
1266	например из	1	1
1267	таков первый	1	1
1268	ничем не	3	1
1269	выражения в	1	1
1270	с какими	1	1
1271	рода и	1	1
1272	все элементы	2	1
1273	сверху вниз	4	1
1274	нет ни	3	1
1275	и события	1	1
1276	различие между	1	1
1277	вокруг этого	1	1
1278	необходимо особо	1	1
1279	здесь нет	3	1
1280	первых двух	3	1
1281	и всей	1	1
1282	нему и	1	1
1283	же была	1	1
1284	в англии	1	1
1285	глубокий и	1	1
1286	эпиграфом к	1	1
1287	в последней	6	1
1288	в первый	1	1
1289	поэтому в	1	1
1290	где именно	1	1
1291	собой в	1	1
1292	и вот	3	1
1293	и существенное	1	1
1294	притом не	2	1
1295	в состоянии	2	1
1296	и готовое	2	1
1297	кризиса и	1	1
