N	2gram	Tiupa_Narr	StatiiOP
180	уже в	3	7
181	что этот	1	7
182	тем более	2	7
183	не все	5	7
184	лишь в	1	7
185	отношению к	6	7
186	вплоть до	2	7
187	на его	1	6
188	одно из	2	6
189	и сам	1	6
190	говорить о	2	6
191	по отношению	7	6
192	даже в	2	6
193	ни одного	1	6
194	крайней мере	1	6
195	к нему	5	6
196	отношения между	1	6
197	же как	3	6
198	этом смысле	1	6
199	его как	2	6
200	в себе	8	6
201	в особенности	4	6
202	и здесь	1	6
203	из которых	4	6
204	и все	2	6
205	в известном	2	6
206	по крайней	1	6
207	языка и	2	6
208	идет о	2	6
209	в значении	1	6
210	и во	1	6
211	с его	6	6
212	мы не	1	6
213	и за	1	6
214	ни на	1	6
215	независимо от	2	6
216	по существу	2	6
217	в новом	1	6
218	действующие лица	1	6
219	и вообще	1	6
220	этих двух	1	6
221	что на	2	6
222	при этом	9	5
223	как говорит	3	5
224	не как	2	5
225	уже не	5	5
226	одной стороны	7	5
227	том чтобы	1	5
228	что именно	2	5
229	на протяжении	6	5
230	в обеих	1	5
231	с одной	7	5
232	хотя и	3	5
233	его в	2	5
234	не о	3	5
235	на себя	3	5
236	что не	4	5
237	даже не	3	5
238	в двух	2	5
239	в уста	1	5
240	если не	4	5
241	в тех	1	5
242	столь же	3	5
243	или иного	2	5
244	не так	1	5
245	утверждать что	2	5
246	один из	3	5
247	и который	1	5
248	должна быть	2	5
249	для себя	1	5
250	не на	2	5
251	оно не	2	5
252	в слове	1	5
253	никто не	1	5
254	ни с	1	5
255	свое время	1	5
256	не могло	2	5
257	нет и	2	5
258	том же	1	5
259	точку зрения	4	5
260	текста в	2	5
261	в свое	1	5
262	это и	3	5
263	в сущности	3	5
264	а то	1	5
265	царем и	1	5
266	и потому	2	5
267	того или	2	5
268	и только	2	5
269	не по	1	5
270	которых в	1	5
271	к ней	1	5
272	одного из	4	5
273	как будто	3	5
274	что было	1	4
275	не являются	2	4
276	в первом	3	4
277	из двух	3	4
278	что по	2	4
279	а именно	3	4
280	что ни	1	4
281	культуры в	1	4
282	обращает на	3	4
283	было не	1	4
284	не существует	3	4
285	не могли	1	4
286	не всегда	2	4
287	на него	3	4
288	который в	2	4
289	всего в	1	4
290	и он	3	4
291	тому же	5	4
292	будто бы	3	4
293	очевидно что	1	4
294	в таком	2	4
295	в связи	2	4
296	одна из	3	4
297	на этом	1	4
298	не могут	1	4
299	в смысле	1	4
300	и у	1	4
301	что как	1	4
302	пребывания в	1	4
303	но как	2	4
304	очень часто	1	4
305	в развитии	1	4
306	и тот	2	4
307	иметь в	1	4
308	с которым	1	4
309	то есть	19	4
310	если в	3	4
311	разумеется не	1	4
312	в форме	5	4
313	так или	2	4
314	сами по	2	4
315	они не	2	4
316	обращается к	1	4
317	в процессе	1	4
318	как о	1	4
319	от его	1	4
320	да и	4	4
321	по своей	3	4
322	в основе	5	4
323	совпадает с	1	4
324	в значительной	2	4
325	как известно	2	4
326	быть не	1	4
327	и тогда	1	4
328	в обоих	2	4
329	не знает	1	4
330	состоит в	13	4
331	начиная с	1	4
332	для изучения	1	4
333	с нею	1	4
334	значительной степени	2	4
335	этого слова	2	4
336	что оно	1	4
337	как у	1	4
338	чем он	1	4
339	а на	1	4
340	или в	2	4
341	или иначе	3	4
342	более что	1	4
343	есть в	2	4
344	мере в	1	4
345	а по	2	4
346	как мы	3	4
347	место из	1	4
348	от него	1	3
349	является в	1	3
350	русской литературе	1	3
351	его от	1	3
352	или иной	5	3
353	более или	2	3
354	из нее	1	3
355	бы все	1	3
356	их в	1	3
357	ни для	7	3
358	при всей	4	3
359	не должен	1	3
360	представляет собой	13	3
361	может служить	1	3
362	за рамки	2	3
363	во всей	2	3
364	все время	1	3
365	к этим	1	3
366	которой в	1	3
367	не то	2	3
368	ему не	1	3
369	бы то	3	3
370	нельзя сказать	1	3
371	в драме	1	3
372	на том	3	3
373	согласно которой	1	3
374	х годов	1	3
375	столько же	1	3
376	и перед	1	3
377	и до	2	3
378	от этого	1	3
379	больше всего	1	3
380	особенно в	3	3
381	формы в	1	3
382	до нас	1	3
383	не дает	1	3
384	то ни	3	3
385	совсем не	1	3
386	или же	1	3
387	в рассказе	4	3
388	не будет	3	3
389	в первую	1	3
390	в системе	1	3
391	не могла	1	3
392	им самим	1	3
393	или иное	2	3
394	это же	1	3
395	известном смысле	2	3
396	себя внимание	3	3
397	в один	1	3
398	первую очередь	1	3
399	однако и	1	3
400	представляют собой	2	3
401	бы между	1	3
402	той мере	1	3
403	со всеми	1	3
404	что нет	2	3
405	если это	1	3
406	отношения к	2	3
407	к его	1	3
408	себя и	2	3
409	бы не	2	3
410	который не	1	3
411	о котором	1	3
412	которая не	1	3
413	перед нами	4	3
414	вытекает из	1	3
415	то и	1	3
416	это за	1	3
417	в свою	3	3
418	наконец в	2	3
419	и ему	1	3
420	а во	3	3
421	но именно	1	3
422	и народ	1	3
423	здесь не	4	3
424	только потому	1	3
425	то или	3	3
426	в классической	1	3
427	как к	2	3
428	но на	1	3
429	в нашей	1	3
430	может не	3	3
431	том числе	6	3
432	он и	1	3
433	в полном	2	3
434	иногда и	1	3
435	это еще	1	3
436	о жизни	1	3
437	и как	5	3
438	не подлежит	1	3
439	к концу	1	3
440	а иногда	2	3
441	к своему	1	3
442	или менее	2	3
443	на них	1	3
444	всю свою	1	3
445	она не	2	3
446	здесь совершенно	2	3
447	для кого	1	3
448	когда он	3	3
449	отношений между	1	3
450	от того	1	3
451	могло быть	1	3
452	в книге	1	3
453	жил в	1	3
454	в плане	1	3
455	и ее	2	3
456	этом и	1	3
457	свидетельствуют о	1	3
458	слова в	1	3
459	и наконец	1	3
460	и уже	1	3
461	что один	1	2
462	мы и	1	2
463	лет назад	1	2
464	рассказ о	1	2
465	которая в	2	2
466	тех кто	1	2
467	также не	1	2
468	дело с	2	2
469	какой бы	1	2
470	те же	4	2
471	точно так	2	2
472	на свой	2	2
473	то было	1	2
474	а во-вторых	1	2
475	мысль о	1	2
476	зато в	1	2
477	зрения на	2	2
478	принадлежат к	1	2
479	отношением к	1	2
480	показаться что	1	2
481	с не	1	2
482	с фактической	1	2
483	роль в	2	2
484	ничего а	1	2
485	в обстановке	1	2
486	всем его	1	2
487	с историей	1	2
488	было в	2	2
489	входит в	1	2
490	из жизни	1	2
491	этот текст	1	2
492	чего не	1	2
493	за собой	4	2
494	и когда	2	2
495	смысле является	1	2
496	для своей	2	2
497	является как	1	2
498	свою очередь	3	2
499	думал о	1	2
500	как правило	4	2
501	имеем дело	2	2
502	не представляется	1	2
503	речи а	1	2
504	сам по	1	2
505	время в	2	2
506	в работах	1	2
507	которого он	2	2
508	фактов жизни	1	2
509	видит в	1	2
510	то она	2	2
511	а за	1	2
512	в последние	2	2
513	так сказать	1	2
514	последовательности и	1	2
515	между собой	2	2
516	действительности и	1	2
517	той или	4	2
518	опираясь на	1	2
519	в случае	7	2
520	на чем	2	2
521	но зато	1	2
522	др в	1	2
523	дела и	1	2
524	когда мы	2	2
525	истории и	2	2
526	едва ли	1	2
527	одной только	1	2
528	лучше сказать	1	2
529	и от	1	2
530	не сразу	1	2
531	бы быть	3	2
532	о роли	1	2
533	с ее	3	2
534	не случайно	2	2
535	мы видели	1	2
536	быть и	1	2
537	однако с	1	2
538	он уже	2	2
539	представляется возможным	1	2
540	через посредство	1	2
541	с такой	1	2
542	и при	1	2
543	говорит и	2	2
544	хотя в	2	2
545	поэтому и	1	2
546	произведения в	1	2
547	о своей	2	2
548	следующее место	1	2
549	как не	1	2
550	жизни в	3	2
551	своей жизни	1	2
552	два слова	1	2
553	как произведение	1	2
554	а если	2	2
555	что ей	1	2
556	это явление	1	2
557	не знаю	1	2
558	это то	1	2
559	них как	1	2
560	что если	1	2
561	от других	1	2
562	тогда как	12	2
563	цели и	1	2
564	было и	1	2
565	образом не	1	2
566	в отличие	5	2
567	соответствии с	1	2
568	мог бы	3	2
569	не у	1	2
570	ни было	3	2
571	в глазах	1	2
572	далеко не	5	2
573	всякий раз	1	2
574	он может	1	2
575	факты в	1	2
576	характерное для	1	2
577	только о	2	2
578	тот же	1	2
579	жизни но	2	2
580	и события	1	2
581	различие между	2	2
582	свидетельствует о	1	2
583	на что	1	2
584	которых он	1	2
585	в литературе	2	2
586	тоже в	1	2
587	где он	1	2
588	видеть в	1	2
589	со словами	2	2
590	о ее	1	2
591	любопытно что	1	2
592	у всех	1	2
593	этом не	1	2
594	как своего	1	2
595	и эта	1	2
596	в равной	1	2
597	нет возможности	1	2
598	по своему	1	2
599	и оно	1	2
600	но уже	1	2
601	чтобы сделать	1	2
602	и тех	1	2
603	отличие от	5	2
604	в поле	1	2
605	ни один	1	2
606	здесь только	1	2
607	однако ни	1	2
608	на другое	1	2
609	с языком	1	2
610	и может	1	2
611	не оставляет	1	2
612	в характере	1	2
613	его смерти	1	2
614	в пределах	2	2
615	тем самым	6	2
616	одного слова	1	2
617	не требует	1	2
618	всей его	2	2
619	в какой-то	1	2
620	в рамках	12	2
621	числе и	4	2
622	же самое	1	2
623	к изучению	1	2
624	бы он	1	2
625	было для	1	2
626	была в	1	2
627	времени в	2	2
628	нуждается в	5	2
629	на всем	1	2
630	и совершенно	1	2
631	жизнью и	2	2
632	на большую	1	1
633	мы можем	1	1
634	на границах	1	1
635	новое и	1	1
636	в настоящем	1	1
637	еще раз	1	1
638	отвечает на	1	1
639	никогда и	1	1
640	а когда	1	1
641	порой даже	1	1
642	и лежащее	1	1
643	с формой	1	1
644	стоят в	1	1
645	настроений в	1	1
646	совершенно очевидно	2	1
647	с содержанием	1	1
648	без исключения	2	1
649	и над	1	1
650	литературы а	1	1
651	строго говоря	1	1
652	мысли и	1	1
653	к прошлому	1	1
654	в принципе	4	1
655	общения с	1	1
656	одному из	1	1
657	свет в	1	1
658	для большинства	1	1
659	он отличается	1	1
660	личность но	1	1
661	это определение	1	1
662	основывается на	1	1
663	быть признана	1	1
664	имеет для	1	1
665	все благополучно	2	1
666	на свою	1	1
667	разные формы	1	1
668	по терминологии	2	1
669	по мысли	3	1
670	после него	1	1
671	мира это	1	1
672	там же	1	1
673	в собственном	2	1
674	кроме самого	1	1
675	и богатое	1	1
676	как живая	1	1
677	внимание что	1	1
678	является для	1	1
679	оснований видеть	1	1
680	его детских	1	1
681	раз когда	1	1
682	представляла собой	1	1
683	и того	2	1
684	элементы в	1	1
685	как справедливо	2	1
686	некоторые из	1	1
687	его текст	1	1
688	нельзя было	1	1
689	число таких	1	1
690	текста это	1	1
691	процесс в	1	1
692	но во	1	1
693	что никогда	1	1
694	двух или	1	1
695	особое место	1	1
696	но может	1	1
697	и разнообразный	1	1
698	когда она	1	1
699	этого жанра	1	1
700	приходит к	2	1
701	вещами и	1	1
702	на своего	1	1
703	оно существует	1	1
704	перед ним	1	1
705	характер как	1	1
706	по в	2	1
707	в не	1	1
708	в прошлом	3	1
709	обратим внимание	1	1
710	не становится	1	1
711	у себя	1	1
712	казалось что	5	1
713	наряду с	2	1
714	и оценки	1	1
715	место для	1	1
716	как от	1	1
717	как результат	1	1
718	собственного голоса	1	1
719	в текст	1	1
720	когда в	1	1
721	текста является	2	1
722	он сам	2	1
723	своем предсмертном	1	1
724	в меру	1	1
725	является событием	1	1
726	к языку	1	1
727	себя в	5	1
728	о ней	3	1
729	от жанра	1	1
730	иначе говоря	6	1
731	совершенно иными	1	1
732	не противоречит	1	1
733	в такого	1	1
734	истории в	3	1
735	последние десятилетия	1	1
736	как нам	1	1
737	еще раньше	1	1
738	жить в	1	1
739	политического и	1	1
740	указать на	1	1
741	в произведении	3	1
742	но еще	1	1
743	к себе	5	1
744	в состоянии	1	1
745	именно как	1	1
746	конца в	1	1
747	традиции это	1	1
748	начала и	1	1
749	то у	1	1
750	есть его	1	1
751	судьба в	1	1
752	о себе	1	1
753	при решении	1	1
754	теперь у	1	1
755	поскольку речь	1	1
756	тезис в	1	1
757	и следствий	1	1
758	что несмотря	1	1
759	второй в	1	1
760	и кажется	1	1
761	или иную	2	1
762	с другими	1	1
763	то только	1	1
764	преимущественно в	1	1
765	в третьем	3	1
766	оказывается для	1	1
767	в будущем	2	1
768	внутреннее единство	1	1
769	о возможности	1	1
770	и позволяет	1	1
771	справедливо писал	1	1
772	всех его	2	1
773	в изложении	1	1
774	свою силу	1	1
775	по аналогии	1	1
776	которое в	1	1
777	текста если	1	1
778	из уст	1	1
779	утверждает в	1	1
780	о смерти	1	1
781	и всю	1	1
782	между ними	2	1
783	следует понимать	1	1
784	встречается в	2	1
785	себе не	2	1
786	хотя не	1	1
787	другому не	1	1
788	сказывается и	1	1
789	из четырех	1	1
790	именно такова	1	1
791	в себя	6	1
792	точек зрения	2	1
793	анекдот не	2	1
794	например как	2	1
795	делает его	1	1
796	западной европе	1	1
797	жизни то	1	1
798	ни стилистических	1	1
799	этой системе	1	1
800	здесь как	1	1
801	точкой зрения	2	1
802	таким каким	2	1
803	и быть	1	1
804	если оно	1	1
805	капитанской дочке	1	1
806	как они	1	1
807	границы между	1	1
808	от элементов	1	1
809	не составляет	1	1
810	бы она	1	1
811	не отличается	2	1
812	могло оказаться	1	1
813	вклад в	1	1
814	при отсутствии	1	1
815	еще только	1	1
816	на другой	2	1
817	всего лишь	2	1
818	по теме	1	1
819	с легкой	1	1
820	оснований для	1	1
821	человека как	1	1
822	уже по	1	1
823	прошлого и	2	1
824	человека который	1	1
825	речи и	1	1
826	размышлял о	1	1
827	какой-то мере	1	1
828	к самому	2	1
829	кого из	1	1
830	и является	1	1
831	они свидетельствуют	1	1
832	бы уже	1	1
833	в современной	1	1
834	по стилю	1	1
835	отличается в	1	1
836	это может	1	1
837	над ним	1	1
838	следует признать	2	1
839	он еще	1	1
840	в веке	1	1
841	это разные	1	1
842	на некоторые	1	1
843	не сливаются	1	1
844	где слово	2	1
845	так называемого	1	1
846	но без	2	1
847	тот или	1	1
848	однако в	2	1
849	году в	1	1
850	внимание и	1	1
851	детство и	1	1
852	подход к	2	1
853	его личности	2	1
854	о его	1	1
855	же несомненна	1	1
856	материала в	1	1
857	ее а	1	1
858	и есть	2	1
859	мы будем	1	1
860	в некотором	1	1
861	итак в	1	1
862	в силу	4	1
863	в совершенно	1	1
864	оно может	2	1
865	в данный	1	1
866	сказать о	1	1
867	поэтому ни	1	1
868	чем и	1	1
869	в культуре	2	1
870	но ясно	1	1
871	от воли	1	1
872	действующими лицами	1	1
873	и сами	1	1
874	любви и	1	1
875	целый день	1	1
876	эта фраза	1	1
877	монастырь в	1	1
878	но одновременно	1	1
879	в последующих	1	1
880	образом и	1	1
881	он предстает	1	1
882	они и	2	1
883	них в	1	1
884	этого понятия	2	1
885	на ее	1	1
886	в литературной	1	1
887	героя в	8	1
888	чувства юмора	1	1
889	соответствовало бы	1	1
890	говорить или	1	1
891	понимал и	1	1
892	человек с	1	1
893	содержит в	1	1
894	чтобы стать	2	1
895	каким он	2	1
896	с ним	1	1
897	времени когда	1	1
898	автора который	1	1
899	и делает	1	1
900	они в	2	1
901	очевидным что	1	1
902	один человек	2	1
903	будто и	1	1
904	этой точки	2	1
905	все то	2	1
906	в соответствии	1	1
907	частью в	1	1
908	вокруг него	2	1
909	духовной связи	1	1
910	родине и	1	1
911	легкой руки	1	1
912	уже была	1	1
913	значении этого	3	1
914	только там	1	1
915	что могло	1	1
916	переходя к	1	1
917	есть нечто	1	1
918	знаний и	1	1
919	у читателя	1	1
920	подхода к	1	1
921	произведение в	1	1
922	была и	2	1
923	за границу	3	1
924	приводит к	2	1
925	в капитанской	1	1
926	при всех	2	1
927	к другому	2	1
928	данного текста	1	1
929	формах но	1	1
930	раньше у	1	1
931	при всем	2	1
932	нет ничего	1	1
933	вспоминать о	1	1
934	его и	1	1
935	сама не	1	1
936	входя в	1	1
937	истории не	1	1
938	совершенно иной	2	1
939	в историю	1	1
940	времени эта	1	1
941	и стилистической	1	1
942	разумеется это	1	1
943	зрения как	1	1
944	в роли	2	1
945	изложенной в	1	1
946	в иной	2	1
947	героя до	1	1
948	истории но	1	1
949	все бы	1	1
950	а может	1	1
951	не отражает	1	1
952	под сомнение	1	1
953	и больше	1	1
954	не понимает	1	1
955	но основной	1	1
956	но о	3	1
957	к одному	1	1
958	и придает	1	1
959	друг от	1	1
960	перед глазами	1	1
961	при анализе	1	1
962	каждый из	2	1
963	а лишь	1	1
964	из перечисленных	1	1
965	и там	1	1
966	переход от	4	1
967	как социальная	1	1
968	на две	1	1
969	данного произведения	1	1
970	всегда в	1	1
971	и смерть	1	1
972	возражает против	1	1
973	без посредства	1	1
974	всего к	1	1
975	здесь и	2	1
976	данном контексте	1	1
977	голос в	1	1
978	где бы	1	1
979	неотделимо от	1	1
980	после его	1	1
981	и точному	1	1
982	и после	2	1
983	текста как	2	1
984	в самой	1	1
985	жизни не	1	1
986	протяжении всего	1	1
987	собственно говоря	1	1
988	эту форму	1	1
989	обратиться к	1	1
990	этого эпизода	3	1
991	не знают	1	1
992	вместе со	1	1
993	сейчас и	1	1
994	то они	2	1
995	был всем	1	1
996	прошлом но	1	1
997	ему в	2	1
998	ничем не	1	1
999	с начала	1	1
1000	и было	1	1
1001	внутреннее содержание	1	1
1002	все лица	1	1
1003	действительно является	1	1
1004	голоса в	1	1
1005	источник и	1	1
1006	в монастырь	1	1
1007	составной частью	1	1
1008	словами о	1	1
1009	не будем	1	1
1010	тому чтобы	1	1
1011	для всего	1	1
1012	относительно которых	1	1
1013	деле не	1	1
1014	о нем	4	1
1015	в специальных	1	1
1016	истории как	1	1
1017	время было	1	1
1018	писал что	1	1
1019	здесь в	1	1
1020	теория литературного	1	1
1021	слова а	1	1
1022	к месту	1	1
1023	слова не	1	1
1024	все равно	1	1
1025	всех прочих	1	1
1026	читателя в	2	1
1027	от друга	1	1
1028	и очевидно	1	1
1029	от всех	2	1
1030	временем и	1	1
1031	а о	1	1
1032	с ними	1	1
1033	наших дней	1	1
1034	и где	1	1
1035	году как	2	1
1036	до наших	1	1
1037	понимать как	1	1
1038	их списка	1	1
1039	впрочем не	1	1
1040	к жизни	1	1
1041	случаях когда	1	1
1042	были слабые	1	1
1043	на фоне	1	1
1044	на одном	1	1
1045	и со	1	1
1046	и могут	1	1
1047	какой он	1	1
1048	вследствие чего	2	1
1049	совершенно особое	1	1
1050	они есть	1	1
1051	свидетельствует не	1	1
1052	как специальная	1	1
1053	связаны с	1	1
1054	смерти и	2	1
1055	его жизненной	1	1
1056	к их	1	1
1057	узнает о	1	1
1058	он ни	1	1
1059	ко второму	1	1
1060	в соборе	2	1
1061	слава богу	1	1
1062	чего нельзя	1	1
1063	за все	1	1
1064	фактами и	1	1
1065	две стороны	1	1
1066	хотя могло	1	1
1067	церкви и	1	1
1068	как уже	1	1
1069	ту или	2	1
1070	одну из	2	1
1071	однако если	1	1
1072	тому как	2	1
1073	характерно для	1	1
1074	не с	3	1
1075	свою жизнь	1	1
1076	из монастыря	1	1
1077	и времени	1	1
1078	только то	1	1
1079	ему было	1	1
1080	у нее	2	1
1081	что случилось	1	1
1082	и т.д	7	1
1083	преданий о	1	1
1084	по всей	2	1
1085	где эта	1	1
1086	не быть	1	1
1087	на путь	1	1
1088	в понимании	1	1
1089	и самого	3	1
1090	для такого	1	1
1091	присутствие в	1	1
1092	говорилось выше	1	1
1093	собой лишь	1	1
1094	произведения не	1	1
1095	то чему	1	1
1096	настаивать на	1	1
1097	с таким	1	1
1098	рассказе о	2	1
1099	же в	4	1
1100	все еще	1	1
1101	идет не	1	1
1102	включает в	2	1
1103	фактической стороны	1	1
1104	известной степени	1	1
1105	их на	1	1
1106	человек не	1	1
1107	является ли	1	1
1108	автора есть	1	1
1109	ни был	1	1
1110	само по	1	1
1111	последовательности в	1	1
1112	силу и	1	1
1113	с соответствующими	1	1
1114	есть не	1	1
1115	только таким	1	1
1116	и конец	1	1
1117	воли автора	1	1
1118	более того	1	1
