N	2gram	Propp_Isto	Morfolog
245	по всему	1	3
246	что это	12	3
247	в сущности	2	3
248	девушка и	1	3
249	ни в	2	3
250	от другого	1	3
251	связывается с	1	3
252	с собой	2	3
253	только в	16	3
254	и вызывает	3	3
255	здесь мы	9	3
256	время как	3	3
257	также может	1	3
258	женится на	1	3
259	если это	3	3
260	или на	7	3
261	можно назвать	3	3
262	отправляется в	2	3
263	есть нечто	1	3
264	состоит из	1	3
265	имеется в	3	3
266	возникает вопрос	1	3
267	но мы	2	3
268	на первый	2	3
269	то здесь	2	3
270	так если	2	3
271	по сюжетам	2	3
272	не выходить	1	3
273	первом случае	1	3
274	не существует	2	3
275	такие случаи	2	3
276	больте и	1	3
277	не упоминается	2	3
278	и что	14	3
279	рассматриваться как	1	3
280	очень многих	3	3
281	по воздуху	1	3
282	связана с	7	3
283	для того	1	3
284	и тогда	3	3
285	или не	1	3
286	вне связи	1	3
287	целый ряд	1	3
288	должен знать	2	3
289	в карты	1	3
290	состоит в	1	3
291	волшебной сказки	10	3
292	сказка знает	2	3
293	и вне	1	3
294	так например	7	3
295	это сказка	1	3
296	здесь не	5	3
297	кроме того	3	3
298	для этой	1	3
299	что при	3	3
300	случай мы	2	3
301	с того	3	3
302	он должен	3	3
303	к нему	3	3
304	бы то	2	3
305	то в	1	3
306	первый взгляд	2	3
307	не происходит	1	3
308	в животных	3	3
309	что эти	5	3
310	они не	8	3
311	который может	1	3
312	или с	1	3
313	того что	6	3
314	что такое	3	3
315	ее в	7	3
316	сказка с	2	3
317	но как	2	3
318	у нас	1	3
319	это и	1	3
320	же можно	3	3
321	и есть	5	3
322	в виде	2	3
323	а на	1	3
324	в таких	4	3
325	руки героя	2	3
326	к чему	4	3
327	из приведенных	1	3
328	как таковое	1	3
329	животных и	1	3
330	а то	2	3
331	здесь же	2	3
332	узнает о	1	3
333	по мотивам	1	3
334	в какой	4	3
335	большинстве случаев	4	3
336	даже не	2	3
337	из дому	5	3
338	это было	2	3
339	и у	1	3
340	том случае	1	3
341	у яги	2	3
342	чтобы герой	1	3
343	элементы сказки	4	3
344	как уже	2	3
345	для наших	2	3
346	то ни	2	3
347	совсем не	1	3
348	если бы	8	3
349	вопрос как	1	3
350	друг друга	2	3
351	мы должны	17	3
352	из ряда	2	3
353	и тем	2	3
354	не в	11	3
355	в которой	2	3
356	момент когда	4	3
357	а по	3	3
358	и их	4	3
359	в начале	3	3
360	в пределах	4	3
361	в большинстве	4	3
362	требует чтобы	2	3
363	значение и	2	3
364	в этой	9	3
365	вступают в	1	3
366	с дарителем	1	3
367	к ней	3	3
368	приводит к	3	3
369	но есть	3	3
370	приводят к	1	3
371	не значит	1	3
372	мы будем	5	3
373	все еще	3	3
374	из другой	1	3
375	на то	6	3
376	волшебная сказка	4	3
377	и его	5	3
378	и по	4	3
379	и только	4	3
380	означает что	4	3
381	встречается и	1	3
382	в один	1	3
383	можно указать	2	3
384	отправку героя	2	2
385	к целому	1	2
386	не так	2	2
387	от него	1	2
388	является в	1	2
389	и этот	1	2
390	мы постараемся	2	2
391	с героем	2	2
392	изгнание и	2	2
393	д он	1	2
394	если он	1	2
395	на съедение	1	2
396	бы составить	2	2
397	должна быть	5	2
398	и становятся	2	2
399	или помощника	1	2
400	из таких	2	2
401	или по	1	2
402	материала но	1	2
403	на работу	1	2
404	и дает	2	2
405	другой пример	2	2
406	не с	3	2
407	или нет	1	2
408	он действует	1	2
409	задавание трудных	1	2
410	происходит с	1	2
411	формах в	1	2
412	мы пока	1	2
413	формы эти	2	2
414	и тот	3	2
415	не на	2	2
416	царских детей	8	2
417	оно не	1	2
418	более или	5	2
419	коня и	1	2
420	змей и	1	2
421	это положение	2	2
422	чего следует	1	2
423	и награждение	1	2
424	д они	1	2
425	все случаи	1	2
426	frau holle	1	2
427	например в	7	2
428	мы получаем	1	2
429	с тем	13	2
430	получает от	1	2
431	на курьих	5	2
432	особый вид	1	2
433	середине сказки	1	2
434	их в	7	2
435	в которых	2	2
436	таких случаях	4	2
437	себя и	2	2
438	только для	3	2
439	по этим	1	2
440	со сказкой	5	2
441	за ней	1	2
442	роль в	3	2
443	поставить вопрос	2	2
444	в каком	2	2
445	попадает волшебное	1	2
446	одна форма	1	2
447	а а	1	2
448	из двенадцати	1	2
449	у нее	4	2
450	но оно	4	2
451	во всяком	1	2
452	его и	6	2
453	ответить на	1	2
454	того как	6	2
455	сказку о	1	2
456	можно установить	3	2
457	в основе	4	2
458	и более	3	2
459	вытекает из	1	2
460	что этот	5	2
461	что мы	9	2
462	с изучением	2	2
463	в очень	4	2
464	некоторые сказки	3	2
465	герой или	3	2
466	нельзя было	1	2
467	в круг	2	2
468	такой случай	1	2
469	но здесь	1	2
470	в лесу	21	2
471	одной стороны	7	2
472	на друга	1	2
473	царя и	2	2
474	и иных	1	2
475	курьих ножках	5	2
476	в другом	6	2
477	в каких	3	2
478	том как	3	2
479	композиции но	1	2
480	к себе	2	2
481	другой вопрос	2	2
482	в середине	3	2
483	с большой	1	2
484	и больше	1	2
485	увидим что	8	2
486	мы получим	2	2
487	точно так	8	2
488	в одном	8	2
489	и когда	4	2
490	от других	1	2
491	основные элементы	1	2
492	превращается в	4	2
493	не что	3	2
494	в совершенно	2	2
495	же способом	1	2
496	вот как	2	2
497	действия и	3	2
498	отдельных сюжетов	1	2
499	в глаза	2	2
500	друг на	1	2
501	затем уже	1	2
502	что же	4	2
503	предварительного изучения	1	2
504	в данной	2	2
505	же происходит	2	2
506	тем же	1	2
507	таких случаев	4	2
508	тех случаях	1	2
509	ведьма и	1	2
510	она его	3	2
511	никаких новых	1	2
512	одной из	6	2
513	из первых	1	2
514	материала к	1	2
515	двенадцати равных	1	2
516	на этот	2	2
517	иные формы	1	2
518	что она	10	2
519	он может	2	2
520	момент в	1	2
521	который в	2	2
522	лесной избушки	2	2
523	что именно	1	2
524	появляется в	1	2
525	по отдельным	3	2
526	но так	3	2
527	чем это	5	2
528	д а	1	2
529	царь не	1	2
530	себя в	2	2
531	другого и	1	2
532	мотив не	1	2
533	типична для	1	2
534	все известные	1	2
535	для него	2	2
536	не означает	2	2
537	д все	3	2
538	не сообщает	1	2
539	ответ на	3	2
540	многие сказки	1	2
541	элемент в	1	2
542	видно будет	1	2
543	ничем не	2	2
544	что иное	3	2
545	посева и	1	2
546	может не	1	2
547	на вопрос	4	2
548	персонажи как	1	2
549	после чего	1	2
550	дает сказка	2	2
551	всмотреться в	2	2
552	в доме	4	2
553	в основу	2	2
554	с одной	8	2
555	наших целей	2	2
556	она в	1	2
557	и за	1	2
558	иных случаях	1	2
559	вывод что	2	2
560	ни к	3	2
561	ни было	2	2
562	более точное	1	2
563	этом отношении	1	2
564	нам еще	1	2
565	эти задачи	1	2
566	для нас	17	2
567	все это	6	2
568	она просит	1	2
569	такие персонажи	1	2
570	с другими	2	2
571	сказку и	1	2
572	пр то	1	2
573	чем в	2	2
574	сказки дело	1	2
575	но с	3	2
576	сказок имеется	1	2
577	отсюда видно	1	2
578	иногда и	1	2
579	не знает	7	2
580	что там	1	2
581	пути героя	1	2
582	этого не	6	2
583	наших дней	2	2
584	входить в	1	2
585	как таковая	2	2
586	о характере	1	2
587	здесь имеется	2	2
588	путь на	1	2
589	это мы	1	2
590	одним из	2	2
591	это еще	1	2
592	этого нельзя	1	2
593	исходят из	1	2
594	между собою	1	2
595	очень много	10	2
596	далее мы	1	2
597	дома в	1	2
598	также в	2	2
599	случаях когда	1	2
600	волшебного помощника	1	2
601	герой в	2	2
602	у него	5	2
603	по своему	1	2
604	можно показать	1	2
605	героя из	2	2
606	а другой	2	2
607	путь к	2	2
608	или менее	5	2
609	и представляют	1	2
610	это так	6	2
611	бегство и	1	2
612	в одной	3	2
613	чтобы его	1	2
614	бы в	2	2
615	и конь	1	2
616	а потом	4	2
617	героем сказки	1	2
618	вопрос не	1	2
619	в яму	1	2
620	не знаешь	4	2
621	выдает себя	2	2
622	могли бы	3	2
623	рассказы о	1	2
624	а с	4	2
625	и сказка	1	2
626	идет по	2	2
627	см ниже	2	2
628	мачеха и	1	2
629	и даже	4	2
630	явление это	1	2
631	сына в	2	2
632	в самых	1	2
633	она не	6	2
634	сказке о	1	2
635	что ни	1	2
636	сказочного материала	2	2
637	выходить в	1	2
638	в сад	3	2
639	нет но	1	2
640	ту же	1	2
641	здесь только	1	2
642	не по	2	2
643	следует брак	1	2
644	дело не	8	2
645	отсюда вывод	2	2
646	яга или	1	2
647	быть и	1	2
648	эти формы	3	2
649	в частности	3	2
650	из этих	2	2
651	можно сделать	1	2
652	три брата	1	2
653	должны быть	4	2
654	что эта	3	2
655	волшебной сказке	1	2
656	один раз	1	2
657	яги коня	1	2
658	перескакивает на	1	2
659	в количестве	1	2
660	вопрос откуда	1	2
661	лес и	8	2
662	б в	1	2
663	уже видели	4	2
664	если например	1	2
665	о беде	1	2
666	в нее	2	2
667	имеет свои	1	2
668	как то	1	2
669	сказки требует	1	2
670	себя за	2	2
671	можно бы	2	2
672	сказки могут	1	2
673	можно вызвать	1	2
674	случай встречается	1	2
675	ни одной	2	2
676	сказки так	3	2
677	как их	1	2
678	из его	1	2
679	вопрос в	2	2
680	однако в	2	2
681	этим же	3	2
682	огромное значение	1	2
683	это можно	1	2
684	или другими	1	2
685	до наших	2	2
686	если они	1	2
687	как будто	7	2
688	право на	5	2
689	д и	2	2
690	когда герой	1	2
691	д если	2	2
692	несколько случаев	1	2
693	или при	1	2
694	этим она	1	2
695	других случаях	2	2
696	если она	1	2
697	но они	6	2
698	должны будем	4	2
699	хотя они	1	2
700	герой не	1	2
701	можно отметить	1	2
702	иное как	3	2
703	совершается в	2	2
704	начинаются с	1	2
705	в той	1	1
706	он пользуется	1	1
707	еще несколько	1	1
708	от изучения	1	1
709	в особенности	3	1
710	наше рассмотрение	1	1
711	рога и	1	1
712	были бы	2	1
713	во всем	3	1
714	собой всю	1	1
715	и выдает	1	1
716	лесу на	2	1
717	к сказке	3	1
718	и может	1	1
719	отлучки представляет	1	1
720	очень простой	2	1
721	этот материал	4	1
722	одном месте	2	1
723	материала может	1	1
724	вспомним хотя	1	1
725	море куда	1	1
726	но хотя	1	1
727	сказку с	3	1
728	образом и	1	1
729	хочет его	3	1
730	для всех	2	1
731	труд и	1	1
732	до сих	11	1
733	яга может	1	1
734	о сказочных	1	1
735	всего в	2	1
736	можно говорить	2	1
737	заключениям несмотря	1	1
738	за ним	1	1
739	они их	1	1
740	в постановке	1	1
741	и на	6	1
742	примеров видно	1	1
743	одном случае	1	1
744	золотыми яблоками	1	1
745	обнаруживает что	2	1
746	же и	3	1
747	как с	1	1
748	если материал	1	1
749	собой некоторую	1	1
750	нашли что	2	1
751	себе представить	1	1
752	при возвращении	1	1
753	и материал	1	1
754	рассказ о	1	1
755	что герой	13	1
756	которые здесь	1	1
757	следует бегство	1	1
758	религиозного характера	1	1
759	которые он	1	1
760	проходит сквозь	1	1
761	его с	1	1
762	других и	1	1
763	много князь	1	1
764	они ее	1	1
765	bolte polivka	1	1
766	д к	3	1
767	некоторые мотивы	1	1
768	или иных	1	1
769	разных сказок	1	1
770	дело с	2	1
771	что волшебная	1	1
772	большую роль	3	1
773	точное изучение	1	1
774	при этом	6	1
775	дочери и	1	1
776	даже в	5	1
777	не мотивируется	1	1
778	переносится в	1	1
779	он женится	1	1
780	видели в	1	1
781	уже знаем	3	1
782	будет видно	1	1
783	работ по	1	1
784	это значит	1	1
785	рассказывается как	1	1
786	когда сказка	1	1
787	того есть	2	1
788	же относится	2	1
789	тем как	1	1
790	и был	1	1
791	связанное с	1	1
792	их убивает	1	1
793	так тесно	2	1
794	думается что	1	1
795	яга и	2	1
796	будем входить	1	1
797	этой работе	1	1
798	мифах и	1	1
799	в другой	4	1
800	чрезвычайно много	1	1
801	мы выберем	1	1
802	привести к	3	1
803	материала дело	1	1
804	те же	1	1
805	ходи со	1	1
806	но ведь	1	1
807	никаких доказательств	1	1
808	такое сопоставление	1	1
809	по-видимому не	1	1
810	будет сказано	2	1
811	его но	3	1
812	остановиться на	1	1
813	а есть	2	1
814	одно из	2	1
815	и об	1	1
816	основная задача	1	1
817	не столько	1	1
818	это одна	1	1
819	сказке она	2	1
820	первых же	1	1
821	но этого	1	1
822	к ложным	1	1
823	борьбы с	2	1
824	можно вообще	1	1
825	то не	3	1
826	в заточении	1	1
827	указано что	1	1
828	сказке вообще	1	1
829	что животное	1	1
830	др это	1	1
831	или другого	1	1
832	сбрасывают его	1	1
833	основе очень	1	1
834	совершенно иное	1	1
835	корабль с	1	1
836	за это	1	1
837	их три	1	1
838	в них	2	1
839	так герой	1	1
840	но некоторые	1	1
841	родителей и	1	1
842	материал на	1	1
843	стоит в	3	1
844	земель в	1	1
845	где же	1	1
846	по пути	2	1
847	он имеет	2	1
848	вместо того	2	1
849	что вопрос	2	1
850	жену на	1	1
851	чужих руках	1	1
852	наоборот мы	1	1
853	наталкиваемся на	2	1
854	и с	5	1
855	однако что	1	1
856	некоторые другие	1	1
857	которым он	1	1
858	относительно друг	2	1
859	их и	1	1
860	о кощее	1	1
861	имеет характер	1	1
862	чудесным образом	1	1
863	на улицу	2	1
864	равно как	1	1
865	на гору	1	1
866	в особый	1	1
867	изучаться самостоятельно	1	1
868	и воцаряется	1	1
869	и все	1	1
870	и приведены	1	1
871	мысль о	2	1
872	только можно	2	1
873	еще в	2	1
874	весь этот	1	1
875	в саду	1	1
876	целей это	1	1
877	частности мы	1	1
878	она является	1	1
879	именно в	5	1
880	сказка дает	2	1
881	делать не	2	1
882	так там	1	1
883	ведет к	2	1
884	еще недостаточно	1	1
885	не делает	2	1
886	коне или	1	1
887	сказок между	1	1
888	начала действия	1	1
889	чулане видит	1	1
890	затем следует	1	1
891	отношения к	2	1
892	стороны оно	1	1
893	также не	2	1
894	к таким	2	1
895	эти явления	1	1
896	необходимо для	1	1
897	при ближайшем	1	1
898	к самым	1	1
899	там же	3	1
900	с ними	2	1
901	уже указано	2	1
902	и очень	1	1
903	в точном	1	1
904	быть рассмотрены	2	1
905	и мать	1	1
906	а именно	5	1
907	сказок других	1	1
908	что такой	1	1
909	это время	3	1
910	в своей	2	1
911	отца а	1	1
912	не соответствуют	1	1
913	которые могут	3	1
914	он отвечает	1	1
915	на эту	3	1
916	в потолок	4	1
917	и герой	3	1
918	связанные с	3	1
919	дело идет	1	1
920	как живые	1	1
921	представляли собой	1	1
922	герой берет	1	1
923	героя могут	1	1
924	бы не	1	1
925	есть на	2	1
926	этим в	2	1
927	к героям	1	1
928	путь покидать	1	1
929	к земле	1	1
930	ли он	3	1
931	интересно что	1	1
932	всегда одинакова	1	1
933	герой по	1	1
934	о котором	1	1
935	называемой финской	1	1
936	эту беду	1	1
937	отец не	1	1
938	есть то	1	1
939	в это	2	1
940	мотив может	1	1
941	более как	1	1
942	всей своей	1	1
943	свою собственную	1	1
944	на своем	2	1
945	к браку	2	1
946	нет в	2	1
947	собой смерть	3	1
948	сказка пользуется	1	1
949	в запретном	2	1
950	все как	1	1
951	с отлучкой	1	1
952	с нанесения	1	1
953	вообще заметить	1	1
954	собой более	1	1
955	здесь нет	2	1
956	огромную роль	1	1
957	еще остановимся	1	1
958	правда есть	1	1
959	оговорить что	1	1
960	такими словами	1	1
961	об отношении	1	1
962	возникает другой	1	1
963	обращено внимание	1	1
964	этот мотив	3	1
965	все они	1	1
966	сама собой	1	1
967	изгнание мотивируется	1	1
968	как один	2	1
969	помощника и	1	1
970	сказки где	1	1
971	на смерть	4	1
972	работу аф	1	1
973	в дальний	1	1
974	изучения но	1	1
975	еще и	2	1
976	для сравнения	1	1
977	иногда очень	1	1
978	совершенно не	1	1
979	он же	1	1
980	этим мы	1	1
981	так мы	1	1
982	к этой	5	1
983	часто также	2	1
984	собственно говоря	1	1
985	гл vii	1	1
986	в котором	5	1
987	аф надо	1	1
988	за развитием	1	1
989	которые мы	1	1
990	д здесь	1	1
991	связаны между	2	1
992	сказка это	1	1
993	предлагает герою	1	1
994	начинается сказка	1	1
995	она иногда	1	1
996	сюжет или	2	1
997	в последней	1	1
998	смерть родителей	1	1
999	и даритель	1	1
1000	жену в	1	1
1001	он дважды	1	1
1002	герой сказки	2	1
1003	в ступе	1	1
1004	на сказки	3	1
1005	по-видимому здесь	2	1
1006	разнообразны и	2	1
1007	волшебные дары	1	1
1008	вспомним что	3	1
1009	искать свою	2	1
1010	в кузницу	1	1
1011	поскольку это	1	1
1012	случаи когда	3	1
1013	не простое	1	1
1014	отправляется искать	2	1
1015	материал но	1	1
1016	брата и	1	1
1017	иметь что-либо	1	1
1018	имеет в	1	1
1019	иногда она	2	1
1020	по земле	1	1
1021	так чтобы	3	1
1022	лежат в	1	1
1023	младшего поколения	1	1
1024	это все	1	1
1025	в отдельности	1	1
1026	формы его	2	1
1027	можно усмотреть	2	1
1028	месте иногда	1	1
1029	соответствие между	1	1
1030	только как	1	1
1031	во многих	2	1
1032	в мифах	4	1
1033	каждый в	1	1
1034	имеют свои	1	1
1035	в этот	1	1
1036	громким голосом	2	1
1037	тех пор	1	1
1038	всех случаях	2	1
1039	в новой	2	1
1040	к своей	1	1
1041	запретном чулане	2	1
1042	уже было	1	1
1043	этой связи	1	1
1044	те случаи	1	1
1045	сказок о	1	1
1046	именно на	2	1
1047	специальных исследований	1	1
1048	гораздо труднее	1	1
1049	эта мысль	3	1
1050	она начинает	1	1
1051	только на	2	1
1052	где вы	1	1
1053	которые можно	2	1
1054	золотые волосы	1	1
1055	вступает в	2	1
1056	указать что	2	1
1057	да в	1	1
1058	пример дает	1	1
1059	правда и	2	1
1060	девушку и	1	1
1061	задачи яги	1	1
1062	собственно не	1	1
1063	нос в	4	1
1064	приходит к	2	1
1065	он пришел	2	1
1066	на основании	1	1
1067	не ходи	2	1
1068	говорит что	1	1
1069	на примере	1	1
1070	а при	1	1
1071	задачи и	1	1
1072	на землю	2	1
1073	и исчезает	1	1
1074	тому или	1	1
1075	тех сказках	1	1
1076	не будет	1	1
1077	сюжета мы	1	1
1078	быть ограничен	1	1
1079	что существуют	1	1
1080	не содержат	1	1
1081	не вполне	3	1
1082	можно ли	1	1
1083	что ее	2	1
1084	говоря что	2	1
1085	тех формах	1	1
1086	виды сказочных	1	1
1087	в америке	3	1
1088	это завело	1	1
1089	при анализе	1	1
1090	материала по	1	1
1091	самого начала	4	1
1092	за тридевять	2	1
1093	им в	1	1
1094	на летучем	1	1
1095	она все	2	1
1096	же самое	3	1
1097	всего этого	1	1
1098	совершенно неожиданно	1	1
1099	дворец и	1	1
1100	и три	1	1
1101	известной степени	1	1
1102	других сказках	1	1
1103	бы совсем	1	1
1104	видели выше	1	1
1105	так то	2	1
1106	этим создается	1	1
1107	может ли	1	1
1108	что здесь	9	1
1109	установить что	6	1
1110	вводится в	1	1
1111	дома а	1	1
1112	не совсем	5	1
1113	он в	5	1
1114	к двум	1	1
1115	или если	1	1
1116	пропасть в	1	1
1117	не как	3	1
1118	немецкой сказке	4	1
1119	сказки прежде	1	1
1120	она может	1	1
1121	к следующему	1	1
1122	в подземное	1	1
1123	сказке мы	2	1
1124	сказки на	1	1
1125	этих типов	1	1
1126	этот вывод	1	1
1127	мог бы	3	1
1128	сын и	2	1
1129	если один	1	1
1130	же сказка	1	1
1131	чем продолжать	1	1
1132	они должны	3	1
1133	ею и	1	1
1134	а сам	3	1
1135	или нет?	1	1
1136	для изучения	6	1
1137	сказке имеется	2	1
1138	такая же	1	1
1139	костяной ногой	2	1
1140	покидать жену	1	1
1141	отлучается из	1	1
1142	а одна	1	1
1143	свою жену	1	1
1144	в известных	1	1
1145	с этими	1	1
1146	сказку об	2	1
1147	сказка идет	1	1
1148	характера и	1	1
1149	окна и	2	1
1150	сказано ниже	1	1
1151	этой беды	2	1
1152	материал в	3	1
1153	и вдруг	1	1
1154	ему соответствует	1	1
1155	финской школы	1	1
1156	сказке герой	1	1
1157	все виды	1	1
1158	до известной	1	1
1159	или сперва	1	1
1160	человека а	1	1
1161	форма не	1	1
1162	говорит ты	2	1
1163	он сам	1	1
1164	в следующих	1	1
1165	при каких	1	1
1166	узнает что	1	1
1167	в противном	1	1
1168	сказки к	2	1
1169	какой степени	1	1
1170	довольно много	1	1
1171	для достижения	1	1
1172	он живет	1	1
1173	это сделать	1	1
1174	друг с	4	1
1175	это сделано	1	1
1176	детей в	10	1
1177	они объединены	1	1
1178	героя то	1	1
1179	черт и	2	1
1180	царевна не	1	1
1181	другое явление	1	1
1182	уже по	1	1
1183	мы берем	1	1
1184	в эти	1	1
1185	многие из	1	1
1186	о чем	1	1
1187	все с	1	1
1188	а для	2	1
1189	под волшебными	1	1
1190	у вас	2	1
1191	мы еще	4	1
1192	только о	2	1
1193	имеется довольно	1	1
1194	ходу действия	2	1
1195	в ее	2	1
1196	эту же	1	1
1197	случае когда	1	1
1198	своего труда	1	1
1199	подземное царство	1	1
1200	характерно что	1	1
1201	настолько разнообразны	1	1
1202	тот же	3	1
1203	или три	1	1
1204	или духа	1	1
1205	не то	4	1
1206	быть заменены	1	1
1207	эту форму	1	1
1208	на дерево	3	1
1209	указанием на	2	1
1210	в брак	3	1
1211	из страха	1	1
1212	терема и	1	1
1213	в подобных	1	1
1214	высшей степени	1	1
1215	мы привели	2	1
1216	выше было	1	1
1217	с перенесением	1	1
1218	дальний путь	1	1
1219	представления которые	1	1
1220	и выспрашивание	1	1
1221	часто является	1	1
1222	об их	1	1
1223	других более	1	1
1224	считать не	1	1
1225	сказка начинается	1	1
1226	она имеет	1	1
1227	дает нам	3	1
1228	истории изучения	1	1
1229	которую они	1	1
1230	вдруг совершенно	1	1
1231	нему в	1	1
1232	и то	3	1
1233	не зная	1	1
1234	чтобы это	1	1
1235	в себе	6	1
1236	лес но	1	1
1237	но на	1	1
1238	здесь поневоле	1	1
1239	если всмотреться	2	1
1240	силы или	1	1
1241	и многие	1	1
1242	или оно	1	1
1243	собой и	1	1
1244	действия это	1	1
1245	встречу с	1	1
1246	ему в	3	1
1247	то оно	1	1
1248	содержится в	2	1
1249	князю ехать	1	1
1250	ложным заключениям	1	1
1251	завело бы	1	1
1252	должны теперь	1	1
1253	после того	2	1
1254	пр с	1	1
1255	будит его	1	1
1256	во всей	2	1
1257	эти детали	1	1
1258	это будет	1	1
1259	к яге	5	1
1260	указать на	1	1
1261	должно быть	2	1
1262	тридевять земель	2	1
1263	разнообразны что	1	1
1264	увозит ее	1	1
1265	итак в	1	1
1266	задача и	1	1
1267	еще до	2	1
1268	и вот	2	1
1269	оставив его	1	1
1270	есть у	1	1
1271	в состоянии	2	1
1272	сказке не	2	1
1273	в его	10	1
1274	у тебя	2	1
1275	он как	1	1
1276	он бросает	1	1
