N	2gram	Losev_Prob	Formalny
143	в дальнейшем	1	10
144	раз и	6	10
145	конечно не	3	10
146	в зависимости	3	10
147	бы то	5	10
148	каждый элемент	2	10
149	не было	6	10
150	не есть	57	10
151	здесь и	4	10
152	действительности и	2	10
153	он не	10	10
154	если же	4	10
155	с ее	5	10
156	мы видели	2	10
157	как о	6	10
158	в слове	4	10
159	не является	19	10
160	тем же	2	10
161	друг друга	5	10
162	формы и	3	10
163	и др	1	10
164	мы не	15	10
165	по существу	2	10
166	и как	4	10
167	художественной структуры	3	10
168	не о	2	10
169	еще более	3	9
170	и даже	21	9
171	говорить о	7	9
172	ни было	5	9
173	но ведь	2	9
174	в каждом	1	9
175	совсем не	4	9
176	литературы и	2	9
177	бы ни	1	9
178	или иного	5	9
179	в языке	4	9
180	отношения к	3	9
181	язык и	1	9
182	и до	3	9
183	здесь не	11	9
184	но это	13	9
185	ничего не	4	9
186	у нас	17	9
187	быть и	3	9
188	и может	4	9
189	и к	9	8
190	в них	6	8
191	и те	1	8
192	в данном	14	8
193	одной стороны	2	8
194	всего этого	2	8
195	мы ни	4	8
196	была бы	2	8
197	как такового	1	8
198	с одной	3	8
199	ясно что	11	8
200	же как	5	8
201	между собой	3	8
202	в сторону	1	8
203	в других	2	8
204	сих пор	4	8
205	и речи	1	8
206	и является	6	8
207	из этого	5	8
208	всех этих	6	8
209	до сих	4	8
210	что это	3	8
211	с этим	5	8
212	в конкретном	1	8
213	на основе	1	8
214	это не	10	8
215	для того	5	8
216	в области	2	8
217	для этого	9	8
218	в той	8	7
219	же и	7	7
220	его от	3	7
221	более или	2	7
222	в художественную	2	7
223	но все	5	7
224	становится в	1	7
225	является для	1	7
226	даже и	33	7
227	сказать что	24	7
228	что именно	3	7
229	к этому	2	7
230	из них	4	7
231	время в	1	7
232	художественном произведении	3	7
233	следовательно и	1	7
234	от этого	1	7
235	и понимание	1	7
236	смысл и	1	7
237	значение и	7	7
238	в себе	23	7
239	столь же	1	7
240	бы быть	5	7
241	направления в	1	7
242	самое понятие	1	7
243	во втором	1	7
244	в содержании	2	7
245	литературы как	1	7
246	не на	2	7
247	сами по	8	7
248	смысла и	1	7
249	произведение в	2	7
250	том что	25	7
251	что бы	1	7
252	не входит	1	7
253	чем же	7	7
254	а вовсе	3	7
255	ничем не	2	7
256	единства и	1	7
257	он и	3	7
258	и более	6	7
259	в какой	1	7
260	и понимания	1	7
261	только и	9	7
262	войти в	1	7
263	или менее	2	7
264	того или	8	7
265	стороны и	3	7
266	в понимании	1	7
267	как к	1	7
268	как таковое	2	7
269	и только	10	7
270	за счет	2	7
271	и наконец	2	7
272	кроме того	5	6
273	в живом	1	6
274	в этих	6	6
275	как она	2	6
276	если он	1	6
277	например в	1	6
278	их в	2	6
279	при таком	2	6
280	отличается от	8	6
281	о том	14	6
282	действительности в	1	6
283	познания и	1	6
284	произведения но	1	6
285	жизнь и	3	6
286	только не	6	6
287	по преимуществу	1	6
288	от его	4	6
289	именно так	4	6
290	и других	1	6
291	в которой	3	6
292	но для	3	6
293	в конце	7	6
294	учение о	3	6
295	и это	11	6
296	в смысле	2	6
297	его элементов	1	6
298	на этом	1	6
299	и тем	16	6
300	за пределы	6	6
301	от нее	2	6
302	на ее	2	6
303	с ним	11	6
304	сам по	11	6
305	ее и	2	6
306	к его	1	6
307	из этих	1	6
308	нет и	1	6
309	той же	2	6
310	этого слова	5	6
311	у них	2	6
312	данном случае	12	6
313	уже в	5	6
314	ее в	2	6
315	смысле этого	1	6
316	нисколько не	2	6
317	особенно в	2	6
318	произведения искусства	2	6
319	его не	2	6
320	в частности	4	6
321	тем самым	9	6
322	искусства и	3	6
323	отношение к	1	6
324	тому что	5	6
325	с этой	3	5
326	даже в	2	5
327	с необходимостью	1	5
328	какой бы	2	5
329	от этих	1	5
330	в виду	20	5
331	как они	4	5
332	равно как	2	5
333	правда в	3	5
334	так например	1	5
335	перестает быть	3	5
336	можно сказать	10	5
337	в котором	3	5
338	то это	13	5
339	вопрос о	2	5
340	связь между	1	5
341	звуком и	1	5
342	и формы	1	5
343	как на	2	5
344	в нашем	13	5
345	она есть	2	5
346	к нему	3	5
347	то в	4	5
348	время и	2	5
349	хотя и	9	5
350	не столько	2	5
351	произведения можно	1	5
352	что не	4	5
353	учения о	2	5
354	а только	9	5
355	звука и	2	5
356	могло бы	3	5
357	мы можем	11	5
358	мы уже	4	5
359	ни была	2	5
360	и что	9	5
361	этом смысле	5	5
362	целом и	1	5
363	его как	3	5
364	и по	3	5
365	а как	2	5
366	в него	2	5
367	и самый	3	5
368	не так	8	5
369	если в	1	5
370	ориентации в	2	5
371	в отношении	4	5
372	функции в	1	5
373	что оно	4	5
374	ни о	8	5
375	даже не	3	5
376	может стать	1	5
377	не имеет	12	5
378	да и	9	5
379	ни на	5	5
380	то он	3	5
381	бы и	7	5
382	художественная структура	1	5
383	то и	9	5
384	и между	2	5
385	в значительной	2	5
386	ни взяли	2	5
387	в отличие	2	5
388	в самой	4	5
389	и то	17	5
390	произведении как	1	5
391	значение в	3	5
392	для нас	23	5
393	однако не	4	5
394	становления и	1	5
395	и эта	1	5
396	в эпоху	2	5
397	на все	1	5
398	в такой	1	5
399	в условиях	7	5
400	без всякой	3	5
401	отличие от	3	5
402	тому как	2	5
403	обстоит дело	1	5
404	мы должны	13	5
405	от того	2	5
406	одного из	1	5
407	произведения не	1	5
408	слова в	1	5
409	же в	6	5
410	все более	1	5
411	не можем	5	5
412	от него	2	4
413	и другие	4	4
414	является в	3	4
415	об отражении	1	4
416	мы и	5	4
417	со всем	2	4
418	к этой	2	4
419	идеологической значимости	1	4
420	об искусстве	1	4
421	ни стало	1	4
422	литературном произведении	1	4
423	не являются	4	4
424	исторического процесса	1	4
425	этой последней	1	4
426	все дело	2	4
427	или на	1	4
428	к другим	2	4
429	исходить из	1	4
430	является не	2	4
431	к самому	3	4
432	он является	5	4
433	эта связь	1	4
434	только как	3	4
435	но даже	7	4
436	в каких	1	4
437	для данного	1	4
438	превращается в	1	4
439	себе в	5	4
440	она ни	2	4
441	на него	3	4
442	во всей	3	4
443	на котором	2	4
444	того же	2	4
445	едва ли	8	4
446	все в	4	4
447	а наоборот	3	4
448	вполне понятно	1	4
449	тем не	23	4
450	что такое	4	4
451	самый предмет	1	4
452	произведения его	1	4
453	бы к	3	4
454	от тех	3	4
455	в таком	11	4
456	конце концов	4	4
457	тогда когда	1	4
458	и следовательно	3	4
459	всех своих	1	4
460	в целях	6	4
461	бы она	2	4
462	не будет	3	4
463	содержания и	3	4
464	соединении с	1	4
465	этот вопрос	3	4
466	должны были	1	4
467	или иное	3	4
468	он в	3	4
469	что для	4	4
470	в теории	1	4
471	этой действительности	1	4
472	не значит	3	4
473	нам кажется	2	4
474	слова как	3	4
475	чтобы не	2	4
476	и сами	3	4
477	однако и	2	4
478	не ради	1	4
479	его из	1	4
480	был бы	1	4
481	в литературной	1	4
482	героя в	2	4
483	оно было	1	4
484	подобно тому	3	4
485	мы говорим	8	4
486	и действительно	2	4
487	значения и	1	4
488	нет в	2	4
489	думать что	1	4
490	произведение искусства	1	4
491	идет о	1	4
492	изображения и	1	4
493	так чтобы	2	4
494	каждой из	2	4
495	со всей	1	4
496	какую бы	1	4
497	данного произведения	1	4
498	более и	1	4
499	знаем что	1	4
500	им в	1	4
501	являются только	4	4
502	тот или	4	4
503	и во	5	4
504	но именно	4	4
505	только при	10	4
506	в литературном	1	4
507	и о	8	4
508	но если	12	4
509	входящих в	2	4
510	сам он	1	4
511	зависит от	1	4
512	о нем	2	4
513	здесь в	3	4
514	что каждый	1	4
515	чем он	2	4
516	и непосредственно	3	4
517	реальной действительности	1	4
518	или в	7	4
519	или иначе	2	4
520	но эта	4	4
521	сама по	11	4
522	лишь с	1	4
523	или даже	6	4
524	один и	2	4
525	отвлечься от	1	4
526	а к	2	4
527	и притом	7	4
528	но при	1	4
529	как он	2	4
530	же что	1	4
531	чисто художественной	2	4
532	только то	4	4
533	ведь если	3	4
534	к ней	2	4
535	одним из	2	4
536	и художественной	2	4
537	и тогда	3	4
538	не к	2	4
539	во всем	2	3
540	какого бы	1	3
541	к сожалению	1	3
542	для всех	3	3
543	и очень	6	3
544	зрения их	1	3
545	ровно ничего	2	3
546	дело с	3	3
547	это значит	12	3
548	правда это	1	3
549	остановиться на	1	3
550	самом же	7	3
551	требует от	1	3
552	в одном	4	3
553	здесь необходимо	1	3
554	исторического развития	2	3
555	но что	3	3
556	или для	1	3
557	в предыдущей	1	3
558	о звуках	1	3
559	ни одна	2	3
560	смыслом а	1	3
561	она является	3	3
562	из всего	1	3
563	и должен	1	3
564	всех тех	1	3
565	а именно	12	3
566	предмета и	1	3
567	за ней	1	3
568	языка то	1	3
569	в это	1	3
570	поставить вопрос	1	3
571	широком смысле	2	3
572	на первый	6	3
573	во все	3	3
574	действительности как	2	3
575	не должен	1	3
576	ничто не	2	3
577	не всегда	1	3
578	это было	4	3
579	из себя	5	3
580	к проблеме	2	3
581	но они	4	3
582	уже как	3	3
583	и каждого	1	3
584	к нулю	1	3
585	для поэтического	1	3
586	в контексте	3	3
587	том чтобы	1	3
588	формы в	1	3
589	следующим образом	1	3
590	для этой	1	3
591	точка зрения	1	3
592	не то	2	3
593	образом на	1	3
594	не происходит	1	3
595	действительности на	1	3
596	мы видим	1	3
597	не выходит	2	3
598	внимание на	2	3
599	начала и	1	3
600	а и	2	3
601	поэзии в	1	3
602	что при	5	3
603	души и	1	3
604	в качестве	10	3
605	но как	6	3
606	лежит в	1	3
607	не была	1	3
608	является и	2	3
609	но он	1	3
610	не нуждается	1	3
611	быть только	1	3
612	вещей и	2	3
613	и исторической	1	3
614	и именно	2	3
615	с художественной	1	3
616	совсем другое	5	3
617	же касается	5	3
618	в чем	5	3
619	и своей	1	3
620	этой плоскости	1	3
621	от них	1	3
622	и звук	1	3
623	не имеющие	1	3
624	и самые	1	3
625	перехода от	1	3
626	не дает	1	3
627	ту же	1	3
628	не связанных	1	3
629	так что	21	3
630	речи и	1	3
631	кажется что	2	3
632	всех других	2	3
633	все те	2	3
634	и тот	2	3
635	не просто	36	3
636	в нее	2	3
637	в новое	3	3
638	никакого отношения	4	3
639	приходим к	1	3
640	но вовсе	1	3
641	бы оно	1	3
642	если они	2	3
643	который был	1	3
644	каждого из	1	3
645	и особенно	3	3
646	сливаются в	2	3
647	можно только	3	3
648	к такому	1	3
649	и можем	1	3
650	никак нельзя	4	3
651	и этот	3	3
652	к одной	2	3
653	смысле слова	19	3
654	и при	2	3
655	никак не	13	3
656	от этой	1	3
657	поэтому в	2	3
658	целое и	4	3
659	со всеми	1	3
660	что содержание	1	3
661	так или	2	3
662	нам в	2	3
663	во что	1	3
664	строгом смысле	1	3
665	имеет значение	6	3
666	с таким	1	3
667	определения и	1	3
668	историк литературы	1	3
669	звук в	1	3
670	сами эти	1	3
671	если это	1	3
672	можно назвать	1	3
673	от чего	1	3
674	в которых	3	3
675	том смысле	4	3
676	ведь именно	1	3
677	бы не	2	3
678	том как	4	3
679	этот образ	1	3
680	этом условии	1	3
681	в каком	9	3
682	ничего общего	7	3
683	перед нами	8	3
684	но оно	3	3
685	все они	5	3
686	понимании этого	1	3
687	это понятие	3	3
688	и заключается	1	3
689	том числе	1	3
690	и если	11	3
691	это то	3	3
692	это только	2	3
693	оно является	1	3
694	так называемым	1	3
695	обойтись без	3	3
696	для нее	2	3
697	что уже	1	3
698	только тем	2	3
699	образом не	1	3
700	к следующему	1	3
701	он может	2	3
702	как предмет	2	3
703	о художественном	1	3
704	действительности а	1	3
705	же он	1	3
706	то или	5	3
707	пришлось бы	2	3
708	нее и	1	3
709	часто и	1	3
710	тот же	1	3
711	или другой	6	3
712	этого термина	6	3
713	вся эта	3	3
714	находятся в	5	3
715	мы мыслим	1	3
716	с начала	1	3
717	нас не	6	3
718	таком положении	1	3
719	для всякого	2	3
720	общностью и	1	3
721	входя в	1	3
722	то мы	3	3
723	сознания и	2	3
724	возможно только	1	3
725	представлять себе	2	3
726	с их	2	3
727	или иной	20	3
728	на нее	1	3
729	дело в	6	3
730	о каком	2	3
731	и другое	1	3
732	вообще не	5	3
733	каждого элемента	1	3
734	поэтому и	3	3
735	есть только	5	3
736	этим самым	1	3
737	к своему	1	3
738	со своей	1	3
739	но уже	4	3
740	на его	1	3
741	тем более	8	3
742	к одному	1	3
743	же деле	7	3
744	может иметь	4	3
745	первый план	3	3
746	действительности но	3	3
747	человек не	1	3
748	художественные функции	1	3
749	что является	2	3
750	единство и	1	3
751	когда он	2	3
752	не с	1	3
753	в науке	1	3
754	действительность не	2	3
755	числе и	1	3
756	же самое	20	3
757	и прежде	3	3
758	говорить об	2	3
759	на то	6	3
760	нуждается в	1	3
761	гуманитарных наук	1	3
762	и обратно	1	3
763	именно это	1	3
764	что на	2	3
765	в известной	3	3
766	а н	1	3
767	в понятии	4	3
768	себе а	3	3
769	в непрерывном	1	3
770	нужно уметь	1	2
771	все что	1	2
772	связан с	2	2
773	в душе	1	2
774	и содержания	2	2
775	говоря уже	1	2
776	и действительности	1	2
777	типа как	1	2
778	языке и	1	2
779	в структуру	1	2
780	таком понимании	2	2
781	действительности с	1	2
782	и общность	1	2
783	тем как	1	2
784	о чем	4	2
785	строго говоря	1	2
786	в общую	2	2
787	говорит о	1	2
788	в принципе	1	2
789	глубоко и	4	2
790	эту проблему	1	2
791	нами в	2	2
792	вывод о	1	2
793	и само	1	2
794	природы или	1	2
795	о необходимости	2	2
796	и соответствующих	1	2
797	из нее	1	2
798	от всего	3	2
799	представление о	1	2
800	от всякого	3	2
801	том или	6	2
802	само собою	1	2
803	его на	1	2
804	конструктивных элементов	2	2
805	в собственном	1	2
806	вещей в	1	2
807	здесь дело	1	2
808	даже просто	3	2
809	что такая	2	2
810	может существовать	3	2
811	мы только	4	2
812	или ином	3	2
813	в природе	2	2
814	значение не	1	2
815	тем или	1	2
816	функций в	1	2
817	и нисколько	1	2
818	поскольку он	1	2
819	ни для	2	2
820	при помощи	13	2
821	в какие	1	2
822	и художественная	2	2
823	ведь не	3	2
824	ней как	1	2
825	совершенно безразлично	1	2
826	так если	1	2
827	не прав	1	2
828	и того	1	2
829	является их	1	2
830	к другой	3	2
831	переходит в	2	2
832	не могли	2	2
833	или другим	1	2
834	который будет	1	2
835	имеется еще	1	2
836	значения слова	1	2
837	отрыве от	1	2
838	из их	1	2
839	в этот	1	2
840	поэтому мы	1	2
841	одной и	2	2
842	правда и	1	2
843	знака и	4	2
844	его именно	1	2
845	отметить что	1	2
846	так то	2	2
847	то его	2	2
848	соприкасается с	1	2
849	то чтобы	2	2
850	отдельности и	2	2
851	находится в	1	2
852	в научном	1	2
853	без того	1	2
854	еще одна	1	2
855	что она	5	2
856	мысли в	1	2
857	они сами	1	2
858	момент в	1	2
859	который в	2	2
860	иначе и	2	2
861	и входит	1	2
862	но так	1	2
863	чем это	1	2
864	себя в	4	2
865	чтобы понять	1	2
866	свое собственное	2	2
867	не имеющих	1	2
868	этого и	1	2
869	и всецело	1	2
870	видели что	1	2
871	области познания	1	2
872	мыслим и	1	2
873	этих областей	1	2
874	указать на	1	2
875	но отнюдь	2	2
876	несмотря на	4	2
877	из моментов	1	2
878	обычно не	1	2
879	а ведь	4	2
880	от всякой	3	2
881	сам предмет	2	2
882	мы конечно	1	2
883	разница между	1	2
884	и художественно	1	2
885	и нужно	2	2
886	и сама	4	2
887	этом понятии	2	2
888	они будут	1	2
889	же такое	3	2
890	его специфичности	1	2
891	что между	1	2
892	являются в	2	2
893	и развития	1	2
894	чем в	2	2
895	эти функции	1	2
896	или не	1	2
897	не знает	1	2
898	уже предполагает	1	2
899	именно здесь	2	2
900	и всю	1	2
901	смысле и	1	2
902	у тургенева	2	2
903	литературе и	1	2
904	когда говорят	1	2
905	конструктивного принципа	1	2
906	на земле	1	2
907	от одной	2	2
908	под эту	2	2
909	того если	1	2
910	представляется нам	1	2
911	ведь в	2	2
912	к вопросу	1	2
913	пародии на	1	2
914	от предмета	1	2
915	то эти	1	2
916	замечаем что	1	2
917	а для	1	2
918	не был	3	2
919	той или	22	2
920	и понимаем	1	2
921	это вполне	2	2
922	а с	2	2
923	перешли к	1	2
924	произведения то	2	2
925	что его	3	2
926	именно потому	3	2
927	так называемые	1	2
928	и чтобы	1	2
929	языком и	1	2
930	на нем	3	2
931	одно и	4	2
932	нужно сказать	1	2
933	и та	1	2
934	можно было	7	2
935	но только	10	2
936	этого факта	1	2
937	иметь в	2	2
938	относится и	3	2
939	что смысл	2	2
940	совершенно неверно	1	2
941	произведение не	1	2
942	какой мере	1	2
943	как известно	1	2
944	как эта	1	2
945	они находятся	1	2
946	оно входит	1	2
947	однако в	3	2
948	общего с	3	2
949	но есть	1	2
950	особенностей и	1	2
951	для нашего	1	2
952	только так	2	2
953	на отдельные	3	2
954	о ней	3	2
955	в первой	1	2
956	и есть	9	2
957	жизни с	1	2
958	необходимо чтобы	2	2
959	иной раз	5	2
960	же мы	1	2
961	значит что	13	2
962	для чего	3	2
963	человеческого организма	2	2
964	превращаются в	1	2
965	он действительно	1	2
966	для самого	2	2
967	были бы	5	2
968	собственном смысле	1	2
969	и самое	1	2
970	мы приходим	1	2
971	в самый	1	2
972	жизни а	4	2
973	этого понятия	2	2
974	теоретика литературы	1	2
975	но она	2	2
976	на первом	2	2
977	это уже	4	2
978	мы в	6	2
979	структуры как	2	2
980	из того	3	2
981	или иная	4	2
982	действий и	1	2
983	отдельных частей	1	2
984	в тех	3	2
985	нет никакого	4	2
986	очень много	4	2
987	и вполне	9	2
988	от их	2	2
989	где же	1	2
990	с ними	2	2
991	особого рода	1	2
992	обработке и	1	2
993	этой точки	2	2
994	конечно и	2	2
995	конструкции но	1	2
996	на какой-то	2	2
997	заключается в	8	2
998	то оно	1	2
999	значения как	1	2
1000	быть даже	4	2
1001	он перестал	1	2
1002	это та	1	2
1003	далеко не	1	2
1004	и так	1	2
1005	и отдельных	1	2
1006	к какому	2	2
1007	никто не	5	2
1008	о какой	1	2
1009	значение именно	2	2
1010	возникает вопрос	1	2
1011	друг от	3	2
1012	бы о	2	2
1013	одним и	1	2
1014	ни к	3	2
1015	всей его	2	2
1016	в конкретной	1	2
1017	в реальное	1	2
1018	а если	1	2
1019	связаны между	2	2
1020	и понятие	4	2
1021	своей целью	1	2
1022	это событие	1	2
1023	и вот	1	2
1024	его исторического	1	2
1025	автора и	1	2
1026	не должно	1	2
1027	в отдельности	2	2
1028	не должны	1	2
1029	предмета а	1	2
1030	россии и	1	2
1031	только тогда	2	2
1032	что если	3	2
1033	и вся	2	2
1034	или иных	7	2
1035	действительностью и	1	2
1036	говорят что	1	2
1037	не потому	1	2
1038	основные элементы	1	2
1039	времени и	4	2
1040	его содержании	1	2
1041	и несет	1	2
1042	не сводимые	1	2
1043	имеем в	4	2
1044	на что-то	3	2
1045	или вообще	1	2
1046	собой но	1	2
1047	принципа для	1	2
1048	вообще ни	1	2
1049	предмета в	1	2
1050	бы тот	1	2
1051	своей идеологической	1	2
1052	на этот	4	2
1053	и исключительно	1	2
1054	или более	1	2
1055	у символистов	1	2
1056	только с	5	2
1057	является только	8	2
1058	только потому	3	2
1059	и нет	2	2
1060	в эстетике	2	2
1061	из него	2	2
1062	предполагает существование	2	2
1063	мы еще	3	2
1064	или вовсе	1	2
1065	жизни не	2	2
1066	но самые	1	2
1067	жизни но	2	2
1068	положение вещей	1	2
1069	чисто художественные	2	2
1070	этом случае	8	2
1071	или просто	1	2
1072	в более	1	2
1073	и всякий	5	2
1074	ему в	1	2
1075	как элемент	1	2
1076	выходит за	2	2
1077	смысле что	4	2
1078	ни с	5	2
1079	мы имеем	7	2
1080	образ и	4	2
1081	естественно что	1	2
1082	в определенном	1	2
1083	для искусства	1	2
1084	других областях	1	2
1085	может остаться	1	2
1086	отделить от	1	2
1087	же не	2	2
1088	а все	1	2
1089	таком случае	7	2
1090	первом плане	1	2
1091	все равно	6	2
1092	в виде	20	2
1093	но с	2	2
1094	сырым материалом	1	2
1095	что ни	1	2
1096	говорим о	5	2
1097	от друга	3	2
1098	особого типа	1	2
1099	что будет	1	2
1100	на какую-то	1	2
1101	который как	1	2
1102	с теми	2	2
1103	продолжает существовать	1	2
1104	борьба и	1	2
1105	на тему	1	2
1106	языка с	1	2
1107	что этот	1	2
1108	и без	9	2
1109	и вовсе	7	2
1110	возможно и	2	2
1111	говорят о	4	2
1112	это рассуждение	1	2
1113	что мы	12	2
1114	однако это	6	2
1115	именно эта	1	2
1116	в каждой	1	2
1117	бы совершенно	1	2
1118	говорят и	1	2
1119	связаны с	1	2
1120	мере в	1	2
1121	этих двух	1	2
1122	и основные	1	2
1123	произведения с	1	2
1124	не говоря	2	2
1125	и эти	1	2
1126	только к	4	2
1127	он говорит	1	2
1128	же это	2	2
1129	перестал бы	2	2
1130	в речи	1	2
1131	и почти	2	2
1132	значение он	1	2
1133	и ни	5	2
1134	ту или	3	2
1135	значение то	1	2
1136	дело не	4	2
1137	существуют в	2	2
1138	с нею	2	2
1139	свое значение	3	2
1140	человека и	1	2
1141	на всю	1	2
1142	и всякая	1	2
1143	в другом	4	2
1144	другой то	1	2
1145	ведь мы	1	2
1146	ясности и	1	2
1147	это казалось	1	2
1148	рассматривать как	2	2
1149	поскольку оно	1	2
1150	в отрыве	1	2
1151	он их	1	2
1152	и явления	1	2
1153	и самой	4	2
1154	были и	1	2
1155	та или	4	2
1156	действительности не	1	2
1157	это можно	2	2
1158	эту систему	1	2
1159	познание и	1	2
1160	вещах и	2	2
1161	происходит в	3	2
1162	искусства с	1	2
1163	при изучении	1	2
1164	очень трудно	1	2
1165	а каждый	2	2
1166	тех или	10	2
1167	тут дело	1	2
1168	характер они	1	2
1169	это в	2	2
1170	ведь и	1	2
1171	если она	1	2
1172	и слишком	3	2
1173	дело здесь	4	2
1174	есть не	13	2
1175	словами в	1	2
1176	с которыми	2	1
1177	более не	2	1
1178	получает свое	1	1
1179	ее части	1	1
1180	момент что	1	1
1181	сказать так	2	1
1182	все индивидуальные	1	1
1183	только из	1	1
1184	пределы чисто	1	1
1185	еще раз	2	1
1186	произведении его	1	1
1187	и ничем	1	1
1188	этой проблеме	1	1
1189	реалистического искусства	1	1
1190	как форма	1	1
1191	зрения на	2	1
1192	не нужна	1	1
1193	что всякая	2	1
1194	не поэтическим	1	1
1195	вещи в	1	1
1196	момент художественного	1	1
1197	одна конструкция	1	1
1198	ней не	1	1
1199	объективного и	1	1
1200	их конкретное	1	1
1201	роль и	2	1
1202	исходя из	1	1
1203	и способен	1	1
1204	теперь что	1	1
1205	которых идет	1	1
1206	и имеет	1	1
1207	чем глубже	1	1
1208	каждого отдельного	1	1
1209	не меньше	1	1
1210	мы рассматривали	1	1
1211	выделить в	2	1
1212	выступает на	1	1
1213	отношениях к	1	1
1214	к изображаемой	1	1
1215	ней действительности	2	1
1216	вопросу о	1	1
1217	оказывается не	2	1
1218	с самим	4	1
1219	глаза и	1	1
1220	вещи и	9	1
1221	в разных	4	1
1222	она уже	3	1
1223	противники и	1	1
1224	и был	1	1
1225	мысли и	1	1
1226	они у	1	1
1227	все новое	1	1
1228	жить и	1	1
1229	что многие	1	1
1230	его под	1	1
1231	может отвлечься	1	1
1232	что дело	2	1
1233	если нет	2	1
1234	нас в	5	1
1235	всего мы	1	1
1236	например с	1	1
1237	этим целым	1	1
1238	с известной	1	1
1239	форма у	1	1
1240	говорить что	1	1
1241	художественное чувство	1	1
1242	как таковых	2	1
1243	с собой	6	1
1244	внешней формы	1	1
1245	и которые	1	1
1246	понимается как	1	1
1247	данности и	1	1
1248	контекст в	1	1
1249	иначе чем	2	1
1250	что слово	3	1
1251	с действительностью	1	1
1252	какое-нибудь слово	1	1
1253	одной области	1	1
1254	вещей как	1	1
1255	чтобы в	1	1
1256	значение это	1	1
1257	причем эта	1	1
1258	в мифе	6	1
1259	на свой	1	1
1260	новое время	1	1
1261	и понимать	1	1
1262	черты в	1	1
1263	и сам	6	1
1264	жизнь в	3	1
1265	для любого	1	1
1266	для осуществления	1	1
1267	и метод	1	1
1268	необходима уже	1	1
1269	его смысл	1	1
1270	где они	1	1
1271	именно о	2	1
1272	и связь	1	1
1273	было очень	1	1
1274	следовательно от	1	1
1275	или другие	3	1
1276	этот тип	1	1
1277	между прочим	4	1
1278	мы получаем	1	1
1279	когда это	2	1
1280	показаться что	1	1
1281	стороны в	1	1
1282	и общее	2	1
1283	всего с	1	1
1284	там же	1	1
1285	различны то	1	1
1286	самой действительности	1	1
1287	предмет и	2	1
1288	что без	3	1
1289	действительности так	1	1
1290	здесь именно	2	1
1291	в порядке	3	1
1292	одновременно и	4	1
1293	в абсолютно	1	1
1294	значение если	2	1
1295	совершенно одинаково	1	1
1296	всю эту	1	1
1297	собой не	1	1
1298	наше сознание	1	1
1299	только для	1	1
1300	или во	1	1
1301	деле с	1	1
1302	по своим	1	1
