N	2gram	Bakhtin_Pr	KulturaY
147	на себе	3	11
148	речи и	4	11
149	он не	14	11
150	в нем	28	11
151	и здесь	6	11
152	должна быть	8	11
153	еще и	1	11
154	совершенно не	5	11
155	из этих	3	11
156	и если	2	11
157	этом отношении	3	11
158	уже в	5	11
159	слова в	12	11
160	в их	6	11
161	в какой	2	11
162	или иной	1	11
163	в особенности	1	10
164	в первом	2	10
165	в речи	3	10
166	как и	25	10
167	так же	8	10
168	конечно не	4	10
169	к этому	1	10
170	несмотря на	7	10
171	бы в	7	10
172	ту же	2	10
173	этом смысле	12	10
174	в общем	1	10
175	в то	15	10
176	после того	1	10
177	со стороны	1	10
178	в каком	1	10
179	с этим	3	10
180	они не	5	10
181	бы и	6	10
182	на фоне	5	10
183	того или	1	10
184	от того	4	10
185	в своей	11	9
186	можно сказать	2	9
187	что все	2	9
188	в которой	2	9
189	но для	3	9
190	рядом с	19	9
191	здесь не	7	9
192	и есть	3	9
193	слова как	3	9
194	или иного	1	9
195	ни в	5	9
196	не имеет	2	9
197	что мы	1	9
198	не потому	2	9
199	но это	6	9
200	и для	7	9
201	и вот	1	9
202	то мы	1	9
203	ли не	1	9
204	но уже	1	9
205	на то	5	9
206	в целом	8	9
207	своего рода	1	8
208	в этих	5	8
209	но все	6	8
210	может служить	3	8
211	на практике	1	8
212	в структуре	3	8
213	что они	1	8
214	по преимуществу	2	8
215	с одной	1	8
216	это слово	6	8
217	тому же	2	8
218	в таком	3	8
219	тому что	3	8
220	не есть	4	8
221	смысл и	1	8
222	в своих	4	8
223	в тех	1	8
224	мы видели	1	8
225	в статье	1	8
226	а потому	2	8
227	убедиться что	1	8
228	был бы	6	8
229	заключается в	1	8
230	да и	2	8
231	то и	3	8
232	слов и	2	8
233	что я	7	8
234	с его	11	8
235	этом случае	1	8
236	независимо от	1	8
237	на самом	5	8
238	и как	9	8
239	об этом	3	8
240	в частности	1	8
241	далеко не	7	8
242	и о	7	8
243	же в	2	8
244	само по	4	8
245	что на	1	8
246	же и	5	7
247	следует что	1	7
248	например в	5	7
249	а именно	2	7
250	всякого рода	1	7
251	в котором	7	7
252	в одном	20	7
253	свою очередь	1	7
254	была бы	5	7
255	о слове	2	7
256	на том	2	7
257	при чем	3	7
258	учение о	1	7
259	так сказать	9	7
260	а с	2	7
261	не значит	4	7
262	одной стороны	1	7
263	в процессе	6	7
264	с ним	8	7
265	никак не	4	7
266	есть лишь	1	7
267	с ними	2	7
268	в слове	3	7
269	идет о	5	7
270	в свою	1	7
271	речи не	1	7
272	в истории	2	7
273	как например	2	7
274	до конца	10	7
275	бы сказать	2	7
276	на этот	4	7
277	в самой	9	7
278	в поэзии	2	7
279	все равно	2	7
280	в г	1	7
281	смысле этого	1	7
282	лишь с	1	7
283	есть в	2	7
284	нисколько не	3	7
285	не все	1	7
286	и потому	7	7
287	она не	10	7
288	не знает	6	7
289	когда он	2	7
290	только как	2	7
291	что касается	1	7
292	как он	3	7
293	не следует	1	7
294	были бы	5	6
295	только что	1	6
296	даже в	6	6
297	в корне	1	6
298	отличается от	5	6
299	на этой	1	6
300	не всегда	2	6
301	о них	1	6
302	вообще и	1	6
303	что как	2	6
304	что именно	1	6
305	по поводу	1	6
306	мы знаем	1	6
307	слов в	2	6
308	в ее	2	6
309	не столько	1	6
310	прежде чем	1	6
311	и именно	1	6
312	от этого	2	6
313	той или	1	6
314	могли бы	2	6
315	на этом	2	6
316	должны быть	3	6
317	за пределы	7	6
318	однако что	1	6
319	я в	2	6
320	его к	4	6
321	е в	3	6
322	романа в	4	6
323	не на	7	6
324	оно не	3	6
325	если не	1	6
326	этой точки	2	6
327	но только	1	6
328	перед нами	12	6
329	роль в	1	6
330	что если	3	6
331	же время	13	6
332	в отличие	4	6
333	тем же	3	6
334	в себе	11	6
335	что оно	2	6
336	данном случае	2	6
337	мы не	4	6
338	что с	1	6
339	или в	7	6
340	то это	3	6
341	если и	1	6
342	как будто	4	6
343	может иметь	1	6
344	отличие от	4	6
345	п в	1	6
346	не с	1	6
347	только то	3	6
348	чтобы не	1	6
349	это только	1	6
350	приводит к	8	6
351	как к	3	6
352	которые в	1	6
353	на себя	4	6
354	же это	1	6
355	и к	5	5
356	еще более	2	5
357	формы в	1	5
358	в большей	2	5
359	не как	20	5
360	но что	1	5
361	и даже	5	5
362	более или	4	5
363	имеет смысл	1	5
364	в духе	4	5
365	на которых	1	5
366	в другом	3	5
367	превращается в	5	5
368	отметить что	1	5
369	и еще	2	5
370	ни одного	3	5
371	установка на	4	5
372	могло бы	1	5
373	капитанской дочки	1	5
374	кроме того	5	5
375	точка зрения	13	5
376	не то	1	5
377	никогда не	11	5
378	и он	5	5
379	к себе	6	5
380	чем в	3	5
381	как же	6	5
382	в конце	8	5
383	я и	2	5
384	же касается	1	5
385	и у	3	5
386	у него	11	5
387	здесь как	1	5
388	но как	4	5
389	и является	2	5
390	все те	3	5
391	в форме	8	5
392	бы уже	2	5
393	так что	6	5
394	всех этих	2	5
395	одного и	1	5
396	не так	1	5
397	речи но	1	5
398	также что	1	5
399	смысле слова	2	5
400	и при	2	5
401	речи как	3	5
402	в отношении	5	5
403	конечно и	3	5
404	к его	1	5
405	о котором	1	5
406	то он	3	5
407	относится к	1	5
408	быть не	1	5
409	и тогда	1	5
410	но если	1	5
411	на вопрос	2	5
412	о нем	15	5
413	п все	2	5
414	и от	3	5
415	мы находим	1	5
416	а на	1	5
417	но с	4	5
418	слово в	10	5
419	так в	1	5
420	по своему	1	5
421	или менее	4	5
422	только не	2	5
423	и их	3	5
424	мы должны	3	5
425	как не	9	5
426	или иначе	1	5
427	лишь как	9	5
428	отношение к	4	5
429	в каких	1	5
430	свою речь	2	5
431	и только	3	5
432	не надо	1	5
433	мы и	2	4
434	и работает	1	4
435	или иных	1	4
436	о чем	1	4
437	одно из	2	4
438	литературной речи	2	4
439	мне кажется	1	4
440	зрения на	8	4
441	иначе как	1	4
442	при том	1	4
443	связано с	1	4
444	к этой	1	4
445	к другой	1	4
446	не сделал	2	4
447	мы увидим	6	4
448	е о	1	4
449	вот почему	1	4
450	увидим что	1	4
451	точно так	1	4
452	в различных	3	4
453	уже и	2	4
454	до того	1	4
455	всего этого	2	4
456	на те	1	4
457	с большим	1	4
458	к которому	2	4
459	что даже	1	4
460	не мог	1	4
461	и становится	1	4
462	из них	3	4
463	к нему	11	4
464	всего в	2	4
465	значит не	1	4
466	как можно	2	4
467	в письменной	1	4
468	его в	8	4
469	то она	1	4
470	отношения между	1	4
471	но он	4	4
472	не о	3	4
473	будто бы	1	4
474	что за	1	4
475	это есть	1	4
476	характер и	1	4
477	но ведь	3	4
478	между ними	6	4
479	же как	2	4
480	иной смысл	1	4
481	о которых	1	4
482	себе и	5	4
483	и это	8	4
484	в смысле	3	4
485	остается в	2	4
486	в каждом	15	4
487	выражение в	6	4
488	мы можем	1	4
489	в лучшем	2	4
490	сюда же	1	4
491	не дает	3	4
492	или же	2	4
493	если б	2	4
494	если же	7	4
495	стилистика в	1	4
496	почти всегда	2	4
497	могла бы	1	4
498	так называемого	1	4
499	говорящего коллектива	1	4
500	что для	2	4
501	и все	6	4
502	же мы	1	4
503	и по	1	4
504	однако и	1	4
505	во втором	1	4
506	как таковой	2	4
507	то в	2	4
508	которых мы	1	4
509	сам по	2	4
510	из которых	3	4
511	том и	2	4
512	так или	1	4
513	здесь мы	4	4
514	отношения к	5	4
515	бы не	2	4
516	который не	2	4
517	в известном	1	4
518	все они	2	4
519	ни на	3	4
520	первом случае	1	4
521	по сравнению	1	4
522	именно на	3	4
523	он есть	6	4
524	а лишь	3	4
525	в данной	1	4
526	мог бы	1	4
527	именно этот	1	4
528	на который	1	4
529	однако в	3	4
530	точку зрения	7	4
531	подойти к	1	4
532	но на	3	4
533	социального общения	1	4
534	что так	2	4
535	этих слов	1	4
536	указание на	1	4
537	в стороне	1	4
538	в такой	1	4
539	в условиях	2	4
540	к одному	7	4
541	нельзя не	1	4
542	но дело	1	4
543	на это	1	4
544	для самого	2	4
545	прозаического стиля	1	4
546	в узком	2	4
547	что о	1	4
548	такой же	4	4
549	говорить об	1	4
550	это в	2	4
551	не к	1	4
552	а то	3	4
553	мы наблюдаем	1	3
554	и другие	1	3
555	особенности и	1	3
556	все что	4	3
557	тех кто	1	3
558	же относится	1	3
559	тем как	5	3
560	мысли и	6	3
561	что дело	1	3
562	и говорить	2	3
563	не хочет	3	3
564	по мере	4	3
565	чтобы в	2	3
566	жизнь в	2	3
567	это те	1	3
568	из самых	1	3
569	в последнем	1	3
570	в собственном	1	3
571	в одно	4	3
572	случайно и	2	3
573	большей или	2	3
574	по своим	4	3
575	мы сразу	1	3
576	в это	1	3
577	на материале	5	3
578	еще один	1	3
579	этой почве	1	3
580	раз и	6	3
581	отсюда и	3	3
582	больше всего	1	3
583	но даже	1	3
584	за собой	1	3
585	для данного	1	3
586	в свете	4	3
587	что речь	1	3
588	себе в	1	3
589	убедиться в	1	3
590	так то	1	3
591	к ним	1	3
592	настоящее время	3	3
593	в контексте	2	3
594	на него	6	3
595	их сознания	2	3
596	все время	3	3
597	который в	1	3
598	от них	3	3
599	в противном	1	3
600	на котором	3	3
601	но так	2	3
602	на своем	1	3
603	или иным	1	3
604	бы то	3	3
605	формы но	1	3
606	то для	1	3
607	он все	3	3
608	в большинстве	11	3
609	одним из	7	3
610	быть только	1	3
611	разговорного языка	1	3
612	мере того	1	3
613	большинстве случаев	10	3
614	и следовательно	7	3
615	в сторону	2	3
616	какой они	1	3
617	из одного	8	3
618	не нужно	2	3
619	под влиянием	1	3
620	в других	2	3
621	именно как	2	3
622	от себя	1	3
623	к слову	2	3
624	становится и	1	3
625	но зато	2	3
626	не приходится	1	3
627	иметь в	2	3
628	даже не	1	3
629	также не	2	3
630	ни были	3	3
631	то ни	3	3
632	она была	1	3
633	не раз	2	3
634	именно потому	2	3
635	смысла и	1	3
636	например не	1	3
637	или меньшей	2	3
638	известном смысле	1	3
639	только с	1	3
640	что есть	1	3
641	речь а	2	3
642	мы будем	2	3
643	образом в	1	3
644	во время	1	3
645	в него	6	3
646	меньшей степени	2	3
647	лишь по	1	3
648	он действительно	1	3
649	и сами	3	3
650	меня и	1	3
651	собственном смысле	1	3
652	социальной жизни	2	3
653	та же	1	3
654	если в	1	3
655	на западе	2	3
656	и свое	1	3
657	лишь тогда	1	3
658	их как	1	3
659	вместо того	1	3
660	что у	2	3
661	и мы	2	3
662	в россии	2	3
663	если это	1	3
664	в романе	12	3
665	и действительно	1	3
666	то время	2	3
667	же слово	1	3
668	же остается	1	3
669	оттенки в	1	3
670	свое значение	1	3
671	в которые	2	3
672	п так	1	3
673	уже само	1	3
674	его и	3	3
675	в прозе	1	3
676	вернемся к	1	3
677	своей собственной	1	3
678	для всякой	1	3
679	но здесь	4	3
680	так чтобы	7	3
681	и уже	3	3
682	не могло	2	3
683	значение для	3	3
684	строить свою	1	3
685	тогда как	1	3
686	каждый из	1	3
687	знает что	2	3
688	и идеи	2	3
689	речи на	1	3
690	слово с	5	3
691	без всякого	1	3
692	заметить что	2	3
693	нет и	1	3
694	он в	3	3
695	она может	2	3
696	том же	4	3
697	со словом	1	3
698	в настоящее	3	3
699	а что	5	3
700	и следует	1	3
701	именно к	2	3
702	в более	1	3
703	значение в	2	3
704	выходит за	1	3
705	следовательно и	3	3
706	в первый	1	3
707	для него	23	3
708	не для	1	3
709	наконец и	1	3
710	в устах	2	3
711	как у	1	3
712	из своих	1	3
713	с их	7	3
714	таком случае	1	3
715	слова не	2	3
716	и непосредственно	1	3
717	слова но	4	3
718	менее всего	7	3
719	в обычном	2	3
720	между собою	5	3
721	сама по	5	3
722	е не	2	3
723	или даже	2	3
724	противном случае	1	3
725	и дальше	1	3
726	и со	4	3
727	со своей	1	3
728	на минуту	1	3
729	только и	1	3
730	на его	2	3
731	как формы	1	3
732	и тех	1	3
733	и эти	1	3
734	в прямой	1	3
735	а как	11	3
736	случае если	1	3
737	так называемой	1	3
738	конце концов	7	3
739	в искусстве	1	3
740	лучшем случае	2	3
741	но она	1	3
742	противоречии с	1	3
743	же что	5	3
744	в начале	1	3
745	котором идет	1	3
746	формулы и	2	3
747	признать что	1	3
748	идет речь	1	3
749	а скорее	1	3
750	возможна и	1	3
751	с таким	1	3
752	этой же	1	3
753	тех или	1	3
754	таким же	3	3
755	устной речи	3	3
756	эпохи и	1	3
757	на ту	1	3
758	более того	8	3
759	что было	6	2
760	понял что	1	2
761	с которыми	1	2
762	во всем	1	2
763	они являются	1	2
764	от него	1	2
765	только из	1	2
766	которая была	1	2
767	уж не	1	2
768	возможно лишь	1	2
769	имеют все	1	2
770	которые не	1	2
771	которая в	1	2
772	любовь к	1	2
773	из всех	1	2
774	свою мысль	1	2
775	новый оттенок	1	2
776	ведь только	2	2
777	далее что	1	2
778	одному из	1	2
779	роман в	2	2
780	нами в	3	2
781	в живом	1	2
782	у пушкина	1	2
783	время как	2	2
784	вот что	1	2
785	рано или	1	2
786	ведет к	1	2
787	том или	2	2
788	в жизни	5	2
789	правда в	2	2
790	к самому	2	2
791	приходит в	2	2
792	укладывается в	1	2
793	тем или	2	2
794	достоевского и	9	2
795	он является	3	2
796	и слово	4	2
797	у достоевского	29	2
798	одно время	1	2
799	понятно что	2	2
800	ними и	1	2
801	во все	2	2
802	в основном	2	2
803	в действительности	1	2
804	что этот	2	2
805	как принцип	1	2
806	этот не	1	2
807	и иных	1	2
808	но эти	4	2
809	что вся	2	2
810	но может	1	2
811	из своего	3	2
812	но они	2	2
813	между отдельными	2	2
814	собственно не	1	2
815	на пути	2	2
816	и когда	1	2
817	самый факт	3	2
818	совокупность приемов	1	2
819	на своего	1	2
820	что еще	1	2
821	литературного жанра	1	2
822	мере не	1	2
823	учению о	1	2
824	что основная	1	2
825	слов о	1	2
826	он тоже	3	2
827	о тех	1	2
828	есть действительно	1	2
829	находится в	2	2
830	и правда	1	2
831	есть конечно	4	2
832	а так	1	2
833	смысл лишь	1	2
834	речь не	1	2
835	не умеет	1	2
836	исходит из	1	2
837	одна из	5	2
838	узком смысле	2	2
839	а следовательно	2	2
840	в европе	1	2
841	некоторой степени	1	2
842	едва ли	1	2
843	смысле как	1	2
844	действительно в	1	2
845	слова т	2	2
846	лишает их	2	2
847	на почве	5	2
848	мысль а	1	2
849	по природе	2	2
850	то оно	2	2
851	в научной	1	2
852	явления как	1	2
853	в состоянии	1	2
854	они нуждаются	1	2
855	что сама	1	2
856	ни было	4	2
857	помимо того	1	2
858	на этих	1	2
859	лишь после	1	2
860	стилистическое значение	1	2
861	с другими	8	2
862	и всякой	1	2
863	лежит в	2	2
864	говорит он	6	2
865	словом в	4	2
866	нужно иметь	1	2
867	ее от	1	2
868	их по	1	2
869	и говорит	1	2
870	он говорит	2	2
871	дано в	3	2
872	основной вопрос	1	2
873	такова что	1	2
874	себе не	2	2
875	человек в	1	2
876	одном из	2	2
877	место и	1	2
878	особенности в	1	2
879	его жизни	2	2
880	письме к	2	2
881	в себя	6	2
882	точек зрения	7	2
883	что их	1	2
884	типа в	2	2
885	такова например	1	2
886	в противоречии	1	2
887	слово как	5	2
888	не был	2	2
889	в русской	1	2
890	строго и	1	2
891	но можно	1	2
892	нами как	1	2
893	материалом для	1	2
894	того в	1	2
895	бы к	2	2
896	это как	1	2
897	предполагает что	1	2
898	стиля в	1	2
899	очень часто	1	2
900	форма а	1	2
901	отношение между	2	2
902	в случае	1	2
903	является его	1	2
904	не будет	1	2
905	и существенно	1	2
906	своего времени	2	2
907	свой предмет	8	2
908	большое значение	1	2
909	функции слова	1	2
910	то во	1	2
911	литературы и	1	2
912	он пишет	2	2
913	совершенно справедливо	1	2
914	всех произведений	1	2
915	меняется и	1	2
916	того кто	1	2
917	с полным	1	2
918	вопрос в	1	2
919	это вовсе	2	2
920	слова из	1	2
921	речь эта	1	2
922	его как	5	2
923	но есть	2	2
924	и др	7	2
925	здесь совершенно	1	2
926	когда они	1	2
927	и речь	2	2
928	часто и	1	2
929	вся эта	1	2
930	для чего	1	2
931	себе как	2	2
932	я сам	1	2
933	и самый	1	2
934	к сожалению	2	2
935	слова это	1	2
936	так ли	2	2
937	он уже	1	2
938	и должны	1	2
939	как с	1	2
940	что сказать	1	2
941	переходит в	1	2
942	в литературной	2	2
943	которого оно	2	2
944	всей совокупности	1	2
945	до некоторой	1	2
946	и должен	1	2
947	и наглядно	1	2
948	поэтому в	3	2
949	с внешней	1	2
950	здесь следовательно	1	2
951	для них	1	2
952	от другого	1	2
953	однако он	1	2
954	я все	1	2
955	не могла	1	2
956	в плоскости	6	2
957	связанная с	1	2
958	и строго	1	2
959	слова мы	2	2
960	должен был	1	2
961	поэтому и	4	2
962	сами по	4	2
963	во что	2	2
964	и одновременно	3	2
965	это положение	1	2
966	к газете	1	2
967	уже совсем	1	2
968	есть нечто	2	2
969	художественной прозы	1	2
970	подхода к	2	2
971	и так	2	2
972	сравнению с	1	2
973	нет в	1	2
974	этих случаях	2	2
975	к другому	6	2
976	ничего общего	1	2
977	зрения как	3	2
978	смысле это	1	2
979	пушкина но	1	2
980	два слова	2	2
981	в словах	4	2
982	может уже	1	2
983	самое это	1	2
984	который и	1	2
985	но оно	1	2
986	но тут	1	2
987	очевидно и	1	2
988	только слово	2	2
989	где нет	1	2
990	совершенно иной	2	2
991	быть совершенно	1	2
992	из элементов	1	2
993	и социальной	1	2
994	значение этого	1	2
995	лежат в	1	2
996	это все	1	2
997	рассматривать как	1	2
998	отношении к	5	2
999	или еще	1	2
1000	слова с	7	2
1001	внутренние формы	1	2
1002	и до	6	2
1003	важна нам	1	2
1004	друг от	1	2
1005	в совершенно	1	2
1006	эта установка	1	2
1007	потому и	1	2
1008	и тон	3	2
1009	имеем в	1	2
1010	материале и	1	2
1011	и там	1	2
1012	все в	3	2
1013	одной из	1	2
1014	не знаем	1	2
1015	поэтического языка	1	2
1016	характерное для	1	2
1017	деле в	1	2
1018	то здесь	1	2
1019	не стоит	1	2
1020	остается за	1	2
1021	для достижения	1	2
1022	а вовсе	2	2
1023	или поздно	1	2
1024	у них	1	2
1025	смысл может	1	2
1026	не из	3	2
1027	стиля и	5	2
1028	здесь действительно	2	2
1029	последнего времени	1	2
1030	друг другу	3	2
1031	строится на	1	2
1032	он должен	2	2
1033	самое слово	2	2
1034	слова так	1	2
1035	связан с	1	2
1036	мысли а	1	2
1037	ответ на	1	2
1038	этот термин	1	2
1039	было как	1	2
1040	в прямом	1	2
1041	всего можно	1	2
1042	ничем не	1	2
1043	на тех	1	2
1044	зависит от	1	2
1045	том числе	1	2
1046	слово а	2	2
1047	конечно в	2	2
1048	для всего	1	2
1049	по заданию	1	2
1050	он и	8	2
1051	себя самого	3	2
1052	в литературе	4	2
1053	отсюда следует	1	2
1054	ее в	3	2
1055	где он	1	2
1056	здесь в	2	2
1057	на которой	1	2
1058	сознания и	8	2
1059	же не	4	2
1060	слова а	2	2
1061	взаимодействия между	1	2
1062	по этому	1	2
1063	речь но	1	2
1064	от друга	1	2
1065	то к	1	2
1066	этих форм	1	2
1067	о возможности	1	2
1068	дело в	2	2
1069	вот это	2	2
1070	вообще не	2	2
1071	вовсе еще	1	2
1072	чтобы быть	1	2
1073	слова на	5	2
1074	эпистолярной формы	1	2
1075	является не	2	2
1076	иной раз	1	2
1077	другом месте	1	2
1078	не собираемся	1	2
1079	и понимания	4	2
1080	к своему	2	2
1081	перейти к	1	2
1082	словом как	3	2
1083	один и	1	2
1084	все слова	1	2
1085	это было	1	2
1086	бы совершенно	1	2
1087	коллектива к	1	2
1088	в одной	8	2
1089	и вообще	1	2
1090	как слово	5	2
1091	которая как	3	2
1092	принципиальное значение	1	2
1093	в эти	1	2
1094	только к	1	2
1095	связанных с	1	2
1096	такие же	1	2
1097	каждом из	1	2
1098	есть одна	1	2
1099	ни один	3	2
1100	тому как	3	2
1101	все должно	3	2
1102	и способна	1	2
1103	быть и	2	2
1104	выйти за	2	2
1105	пушкиным в	1	2
1106	есть и	5	2
1107	только у	3	2
1108	и всякая	1	2
1109	здесь само	1	2
1110	и чужое	1	2
1111	быть также	1	2
1112	композиционные приемы	2	2
1113	во многом	1	2
1114	указывает на	2	2
1115	от мысли	1	2
1116	с современными	1	2
1117	сказать в	1	2
1118	речь и	2	2
1119	а может	1	2
1120	жизни и	3	2
1121	для своих	2	2
1122	тех которые	1	2
1123	все более	1	2
1124	языка если	1	2
1125	и новые	1	2
1126	как впрочем	1	2
1127	может и	1	2
1128	ведь и	4	2
1129	мы сказали	3	2
1130	дело здесь	2	2
1131	в известной	1	2
1132	мы подходим	1	1
1133	вместить в	1	1
1134	понимали и	1	1
1135	и ценное	1	1
1136	одно общее	1	1
1137	типа который	1	1
1138	решенным и	1	1
1139	на речи	1	1
1140	к другу	1	1
1141	в каждую	1	1
1142	на эти	1	1
1143	устную речь	7	1
1144	с двух	1	1
1145	его личного	2	1
1146	слову в	1	1
1147	им для	1	1
1148	в теснейшей	1	1
1149	совершенно очевидно	1	1
1150	отношения не	1	1
1151	учителя и	1	1
1152	как отца	1	1
1153	это лишь	1	1
1154	свое дело	1	1
1155	найти и	1	1
1156	до самого	1	1
1157	в равной	1	1
1158	а у	1	1
1159	эта новая	1	1
1160	к учению	1	1
1161	чужую речь	4	1
1162	она уже	1	1
1163	единство индивидуального	1	1
1164	ни стало	1	1
1165	не об	2	1
1166	является в	2	1
1167	роман и	1	1
1168	но тем	1	1
1169	какой бы	2	1
1170	которые определяли	1	1
1171	сам автор	1	1
1172	и лучше	1	1
1173	и двух	1	1
1174	типов и	4	1
1175	форма его	1	1
1176	и категории	2	1
1177	ты не	1	1
1178	не достигается	1	1
1179	и другими	1	1
1180	оно или	1	1
1181	случае он	1	1
1182	с немецкими	1	1
1183	вы из	1	1
1184	требуют в	1	1
1185	но автор	1	1
1186	с собой	3	1
1187	историка литературы	1	1
1188	предисловии к	1	1
1189	же эти	1	1
1190	свою полную	1	1
1191	и самое	4	1
1192	в рамки	3	1
1193	среди других	2	1
1194	основная тенденция	1	1
1195	установки на	5	1
1196	в борьбе	1	1
1197	минуту не	1	1
1198	или чисто	1	1
1199	делает в	1	1
1200	нашу речь	1	1
1201	и понимать	2	1
1202	ни одна	1	1
1203	и сам	6	1
1204	проблемы в	1	1
1205	слово его	1	1
1206	на свою	1	1
1207	теперь мы	1	1
1208	в некотором	1	1
1209	за ним	4	1
1210	весь этот	2	1
1211	что весь	1	1
1212	функции его	1	1
1213	слово может	4	1
1214	стиля как	1	1
1215	сущности не	1	1
1216	в ткань	2	1
1217	к более	2	1
1218	прямо сказать	1	1
1219	тут уже	1	1
1220	к другим	1	1
1221	отношением к	1	1
1222	двух точек	2	1
1223	но самое	1	1
1224	значительной степени	1	1
1225	форме в	2	1
1226	представляет ее	1	1
1227	из этой	1	1
1228	романе чисто	1	1
1229	находит себе	1	1
1230	автор в	1	1
1231	видим мы	1	1
1232	и внутренне	4	1
1233	их в	8	1
1234	мысли о	1	1
1235	важная и	1	1
1236	стилистической обработки	1	1
1237	они ни	2	1
1238	живом контексте	1	1
1239	является для	3	1
1240	и речах	1	1
1241	как более	1	1
1242	буквально в	1	1
1243	вот беда	1	1
1244	но у	4	1
1245	сознания как	2	1
1246	с газетой	1	1
1247	развития одного	1	1
1248	так мне	1	1
1249	мир и	5	1
1250	таков следовательно	1	1
1251	культурной традиции	2	1
1252	в письме	2	1
1253	конечно лишь	1	1
1254	на первый	1	1
1255	действительно и	1	1
1256	смысла слово	1	1
1257	даже с	1	1
1258	человека о	1	1
1259	содержания его	1	1
1260	для выражения	1	1
1261	самого начала	2	1
1262	типа по	1	1
1263	самого это	1	1
1264	и одинаковое	1	1
1265	перестает быть	4	1
1266	является их	1	1
1267	нуждаются в	2	1
1268	надо быть	1	1
1269	здесь становится	1	1
1270	значение только	1	1
1271	стороны эта	1	1
1272	конечно далеко	1	1
1273	дня и	1	1
1274	как речь	1	1
1275	себе все	1	1
1276	тут надо	1	1
1277	эти рамки	1	1
1278	каково бы	1	1
1279	это последнее	2	1
1280	эти проблемы	2	1
1281	для разрешения	1	1
1282	заключено в	2	1
1283	значение рядом	1	1
1284	всем этим	2	1
1285	и неизбежно	1	1
1286	искусства и	1	1
1287	п с	1	1
1288	у самого	1	1
1289	же порядка	1	1
1290	с другим	1	1
1291	времени в	1	1
1292	и начнем	1	1
1293	он оставил	1	1
1294	слов но	1	1
1295	а пока	1	1
1296	но вся	1	1
1297	есть прежде	1	1
1298	место с	1	1
1299	из таких	1	1
1300	между двумя	1	1
1301	изменения которые	2	1
1302	только на	3	1
1303	каждое слово	1	1
1304	новые элементы	1	1
1305	мыслью в	1	1
1306	достоевский в	10	1
1307	определяется его	1	1
1308	самого понятия	1	1
1309	не выражают	1	1
1310	природа и	1	1
1311	от той	1	1
1312	является как	2	1
1313	направленное на	3	1
