N	3gram	Propp_Isto	Dialekti
227	друг на друга	1	1
228	эту точку зрения	2	1
229	что у него	1	1
230	вопрос об этом	1	1
231	что часто это	1	1
232	т е мы	1	1
233	то что она	2	1
234	но уже сейчас	1	1
235	в том случае	1	1
236	из них в	1	1
237	это или нет	1	1
238	сейчас мы можем	1	1
239	заметить что в	1	1
240	но как это	1	1
241	одно из них	1	1
242	в первом случае	1	1
243	не чем иным	1	1
244	сказал что это	1	1
245	потом только можно	1	1
246	но так же	1	1
247	пространства времени и	1	1
248	то же можно	1	1
249	роль в жизни	1	1
250	и кроме того	1	1
251	но в сущности	1	1
252	надо сказать что	4	1
253	он исходит из	1	1
254	не может считаться	1	1
255	и понимает ее	1	1
256	в отличие от	3	1
257	иначе не может	1	1
258	в последней главе	1	1
259	не только на	2	1
260	чем иным как	1	1
261	далеко еще не	1	1
262	же и в	1	1
263	то ни было	2	1
264	только тот кто	1	1
265	если это так	2	1
266	но и так	1	1
267	возникает вопрос о	1	1
268	то о нем	1	1
269	это верно только	1	1
270	имеет такое же	1	1
271	мы должны теперь	1	1
272	в этом мифе	1	1
273	текстов из которых	1	1
274	в религии но	1	1
275	указать на то	1	1
276	да и не	1	1
277	таким образом и	1	1
278	в силу которой	1	1
279	так же и	2	1
280	и это тоже	1	1
281	и окончательно и	1	1
282	то это значило	1	1
283	необходимо не только	1	1
284	это показывает что	1	1
285	явление но если	1	1
286	в одном месте	2	1
287	том как он	1	1
288	в этих случаях	10	1
289	внимание на то	1	1
290	в силу того	1	1
291	в одном из	1	1
292	за то что	2	1
293	очень мало и	1	1
294	бы неотделима от	1	1
295	вместе с тем	7	1
296	и потому в	1	1
297	надо иметь в	1	1
298	необходимость прежде всего	1	1
299	по существу своему	1	1
300	как то что	1	1
301	таит в себе	1	1
302	большей или меньшей	2	1
303	том отношении что	1	1
304	при всей своей	1	1
305	но и в	4	1
306	это так то	2	1
307	мере того как	4	1
308	так как из	1	1
309	в том чтобы	1	1
310	это не так	1	1
311	в ней и	1	1
312	во всем его	1	1
313	в подобных случаях	1	1
314	а не как	1	1
315	говорят только о	1	1
316	может быть даже	1	1
317	и что он	1	1
318	а иногда и	1	1
319	понимать так как	1	1
320	тоже не всегда	1	1
321	к тем или	1	1
322	не случайное явление	1	1
323	перед нами как	2	1
324	вспомним что и	1	1
325	и что это	1	1
326	здесь идет речь	2	1
327	но если мы	1	1
328	связаны между собою	1	1
329	что у меня	1	1
330	из этого можно	1	1
331	т д есть	1	1
332	что он должен	1	1
333	в себя и	1	1
334	до тех пор	1	1
335	и не должен	1	1
336	это потому что	1	1
337	все же не	2	1
338	уже не может	1	1
339	со всех сторон	4	1
340	не содержат в	1	1
341	имеем дело не	1	1
342	почти не знает	1	1
343	необходимо иметь в	1	1
344	с другом что	1	1
345	хотя бы на	1	1
346	на этом моменте	1	1
347	но дело не	1	1
348	однако это не	2	1
349	д если бы	1	1
350	если мы не	1	1
351	того как он	2	1
352	однако что же	1	1
353	именно так и	2	1
354	что мы имеем	3	1
355	а на самом	1	1
356	ничего не говорится	1	1
357	и этот момент	1	1
358	которые мы нашли	1	1
359	черт и т	1	1
360	и ничего не	1	1
361	кого бы то	1	1
362	что там где	1	1
363	они никогда не	2	1
364	как одна из	1	1
365	мы имеем в	4	1
366	во всех этих	1	1
367	главным образом в	1	1
368	в этом случае	3	1
369	но это конечно	1	1
370	необходимо даже в	1	1
371	но тем не	1	1
372	том что он	1	1
373	в том отношении	1	1
374	д и наконец	1	1
375	сих пор мы	4	1
376	и что они	3	1
377	том что они	3	1
378	с тем что	3	1
379	как мы увидим	2	1
380	в них как	1	1
381	она может быть	1	1
382	для всех этих	1	1
383	легко может быть	1	1
384	в другой раз	1	1
385	как абстрактное понятие	1	1
386	по мере того	4	1
387	приводит к тому	1	1
388	что в этом	1	1
389	т д он	1	1
390	прежде всего в	1	1
391	и то в	1	1
392	и в области	1	1
393	после того как	2	1
394	все эти вещи	1	1
395	если бы не	1	1
396	не мешает ему	1	1
