N	2gram	Bakhtin_Fr	StatiiOP
672	также не	1	2
673	дело с	1	2
674	из всех	2	2
675	в разных	2	2
676	те же	3	2
677	потому не	1	2
678	не годится	1	2
679	к другу	1	2
680	на свой	1	2
681	а во-вторых	1	2
682	даны в	1	2
683	по их	3	2
684	которым он	4	2
685	мысль о	1	2
686	из самых	4	2
687	зато в	1	2
688	форме в	1	2
689	стороны в	1	2
690	одновременно и	2	2
691	роль в	4	2
692	по своим	2	2
693	есть только	3	2
694	он является	1	2
695	и стал	2	2
696	было написано	3	2
697	говорится о	1	2
698	тем в	1	2
699	литературы в	1	2
700	на этой	4	2
701	чтобы найти	1	2
702	по тем	1	2
703	которой он	2	2
704	второй половины	1	2
705	вот почему	1	2
706	и другой	1	2
707	этот текст	1	2
708	представлением о	1	2
709	слов о	1	2
710	и когда	3	2
711	превращается в	2	2
712	а только	2	2
713	с абсолютной	1	2
714	свою очередь	3	2
715	чтобы показать	1	2
716	но этот	4	2
717	и еще	2	2
718	настоящее время	1	2
719	в контексте	1	2
720	что их	2	2
721	но к	1	2
722	именно на	2	2
723	для понимания	1	2
724	это почти	1	2
725	это прежде	3	2
726	во франции	4	2
727	для этой	3	2
728	но там	2	2
729	франции и	2	2
730	сам по	2	2
731	все в	1	2
732	и всей	1	2
733	время в	3	2
734	сделать так	1	2
735	проявляется в	3	2
736	такое место	1	2
737	к смертной	1	2
738	которого он	1	2
739	именно то	1	2
740	нигде не	2	2
741	по содержанию	1	2
742	видит в	1	2
743	большой и	1	2
744	а за	2	2
745	с одним	2	2
746	и исторической	1	2
747	с жизнью	1	2
748	в изображении	4	2
749	указывает что	1	2
750	и она	1	2
751	роман на	1	2
752	характерная черта	1	2
753	так сказать	5	2
754	между собой	2	2
755	но каждый	1	2
756	он жил	1	2
757	той или	1	2
758	выражение в	3	2
759	опираясь на	1	2
760	того в	1	2
761	опору в	1	2
762	прямую связь	1	2
763	был так	2	2
764	ту же	3	2
765	раз я	2	2
766	к новым	1	2
767	взглянуть на	1	2
768	на чем	1	2
769	на нем	1	2
770	др в	1	2
771	но только	2	2
772	где в	1	2
773	в нее	3	2
774	направлением в	1	2
775	являются лишь	1	2
776	или о	1	2
777	что есть	2	2
778	едва ли	1	2
779	что только	1	2
780	языке самого	1	2
781	и от	10	2
782	этих словах	2	2
783	его к	3	2
784	с ее	3	2
785	в число	1	2
786	в одну	4	2
787	еще одно	1	2
788	мы видели	7	2
789	для самого	1	2
790	с полной	2	2
791	не нашел	1	2
792	он уже	2	2
793	мы встречаем	3	2
794	через посредство	1	2
795	с такой	1	2
796	на первом	1	2
797	и при	1	2
798	говорит и	1	2
799	тогда он	1	2
800	связанное с	2	2
801	и из	2	2
802	фактов и	2	2
803	никак не	1	2
804	мы в	2	2
805	и народной	1	2
806	я могу	1	2
807	это их	1	2
808	для них	1	2
809	место занимает	1	2
810	это была	4	2
811	целом ряде	1	2
812	за это	1	2
813	все его	3	2
814	поэтому и	5	2
815	от своего	1	2
816	с ней	1	2
817	их и	2	2
818	о своей	1	2
819	к будущему	1	2
820	был свидетелем	1	2
821	этого у	1	2
822	и они	1	2
823	состоит из	1	2
824	смертной казни	1	2
825	этот образ	6	2
826	к той	1	2
827	к образу	1	2
828	то он	2	2
829	чем же	2	2
830	я должен	1	2
831	язык и	2	2
832	тех же	2	2
833	это явление	2	2
834	да еще	3	2
835	важно подчеркнуть	1	2
836	нет даже	1	2
837	значение этого	1	2
838	этой работы	1	2
839	это особенно	1	2
840	что судьба	1	2
841	что если	2	2
842	в которую	1	2
843	приводит в	1	2
844	он хочет	6	2
845	в письмах	1	2
846	тогда как	1	2
847	было и	2	2
848	никаких оснований	1	2
849	образом не	1	2
850	имеем в	2	2
851	таким путем	2	2
852	или с	1	2
853	не за	1	2
854	ни было	2	2
855	которым мы	1	2
856	их с	1	2
857	которое он	2	2
858	отрывок из	2	2
859	далеко не	2	2
860	общества в	1	2
861	речи на	1	2
862	всякий раз	1	2
863	он может	3	2
864	знаком с	1	2
865	в стихотворных	1	2
866	характерное для	1	2
867	литература в	1	2
868	и большинство	1	2
869	в свой	1	2
870	видел в	1	2
871	у них	3	2
872	в настоящее	1	2
873	тот же	3	2
874	но есть	3	2
875	из этой	1	2
876	значение в	2	2
877	и события	1	2
878	различие между	1	2
879	здесь есть	2	2
880	свидетельствует о	3	2
881	сам он	3	2
882	и вот	3	2
883	и этим	2	2
884	на что	1	2
885	которых он	1	2
886	языке но	1	2
887	грубыми и	1	2
888	в литературе	5	2
889	где он	1	2
890	из своих	1	2
891	на которой	3	2
892	собой в	1	2
893	как нечто	2	2
894	чтобы и	1	2
895	с их	1	2
896	ведь это	3	2
897	что является	1	2
898	у всех	2	2
899	из рук	1	2
900	к которым	1	2
901	который как	1	2
902	не больше	1	2
903	и эта	4	2
904	где нет	1	2
905	как она	2	2
906	говорят о	1	2
907	иной раз	2	2
908	по своему	3	2
909	на все	2	2
910	света и	1	2
911	но уже	3	2
912	в ином	1	2
913	что тот	1	2
914	и таким	1	2
915	другом случае	1	2
916	жизнь и	3	2
917	такие слова	1	2
918	что от	1	2
919	в таких	2	2
920	несомненным что	1	2
921	отличие от	1	2
922	борьбу с	2	2
923	же к	1	2
924	этой комедии	1	2
925	здесь только	3	2
926	царей и	2	2
927	что там	1	2
928	и может	2	2
929	отвращение к	1	2
930	и xi	1	2
931	книгой в	1	2
932	мы снова	1	2
933	люди с	2	2
934	каждый раз	3	2
935	в пределах	1	2
936	тем самым	3	2
937	этого образа	2	2
938	не должно	3	2
939	несколько раз	1	2
940	повод для	2	2
941	всей его	1	2
942	знает и	1	2
943	числе и	2	2
944	показывает как	1	2
945	те которые	1	2
946	же самое	1	2
947	явление в	3	2
948	были и	2	2
949	он о	1	2
950	было для	1	2
951	литературе не	1	2
952	находилась в	1	2
953	была в	1	2
954	времени в	2	2
955	был чужд	1	2
956	без сомнения	1	2
957	в эти	2	2
958	в известной	1	2
959	жизнью и	2	2
960	части этого	1	2
961	переходил на	1	1
962	во всем	5	1
963	мы можем	1	1
964	дело однако	1	1
965	всего это	2	1
966	на границах	1	1
967	новое и	2	1
968	без строгой	1	1
969	был и	3	1
970	могут иметь	1	1
971	в настоящем	1	1
972	еще раз	1	1
973	это тот	1	1
974	их стиля	1	1
975	этого в	1	1
976	когда увидел	1	1
977	в зрелом	1	1
978	вещи в	2	1
979	смешно как	1	1
980	ведут в	1	1
981	за исключением	1	1
982	народном языке	1	1
983	влево от	1	1
984	конце года	1	1
985	будущих поколений	1	1
986	что подчеркивается	1	1
987	нашла очень	1	1
988	что был	1	1
989	по всему	2	1
990	свое дело	2	1
991	и исключительной	1	1
992	и над	1	1
993	его за	2	1
994	с самим	1	1
995	они уже	1	1
996	сказано но	1	1
997	литература и	1	1
998	мысли и	3	1
999	и едва	1	1
1000	что человек	1	1
1001	и рядом	1	1
1002	выдержан в	2	1
1003	намека на	1	1
1004	и стремится	1	1
1005	него в	2	1
1006	другое в	1	1
1007	борьбы между	1	1
1008	отклик на	1	1
1009	странным и	1	1
1010	роман в	1	1
1011	была лишена	1	1
1012	с собой	2	1
1013	около г	1	1
1014	что слово	1	1
1015	элементы ее	1	1
1016	а там	1	1
1017	том какое	3	1
1018	очень важных	1	1
1019	люди и	1	1
1020	этих четырех	1	1
1021	себе выражение	1	1
1022	имеет для	1	1
1023	которого можно	1	1
1024	все дело	1	1
1025	что форма	1	1
1026	результате этого	1	1
1027	в новую	1	1
1028	форму и	2	1
1029	где они	1	1
1030	в построении	2	1
1031	почти ничего	2	1
1032	было очень	1	1
1033	народа это	1	1
1034	из лучших	1	1
1035	если он	1	1
1036	рядом с	9	1
1037	мира это	1	1
1038	силы они	1	1
1039	в корне	1	1
1040	правда в	1	1
1041	я от	1	1
1042	находит себе	2	1
1043	необходимо для	1	1
1044	всего с	1	1
1045	там же	1	1
1046	начинается с	2	1
1047	эти тона	2	1
1048	драме которая	1	1
1049	духа в	2	1
1050	притом в	1	1
1051	в какое	1	1
1052	где она	2	1
1053	кого не	1	1
1054	является для	1	1
1055	и слово	1	1
1056	до самых	1	1
1057	элементы этого	1	1
1058	трудно видеть	1	1
1059	и нет	2	1
1060	сцене у	1	1
1061	был совершенно	1	1
1062	и смерти	4	1
1063	ведь ни	1	1
1064	в дальнейшем	3	1
1065	и образ	6	1
1066	делают их	1	1
1067	представляла собой	1	1
1068	действительности в	1	1
1069	и того	1	1
1070	в нос	1	1
1071	элементы в	1	1
1072	и отчасти	1	1
1073	некоторые из	1	1
1074	композиционного единства	1	1
1075	знакомство с	1	1
1076	нельзя было	1	1
1077	нас и	1	1
1078	отсюда и	2	1
1079	бы вовсе	1	1
1080	начиная от	1	1
1081	всего этого	3	1
1082	был тот	1	1
1083	но даже	1	1
1084	все свои	2	1
1085	заимствовал из	1	1
1086	иной мере	1	1
1087	ничто не	1	1
1088	но во	1	1
1089	почти за	1	1
1090	и свое	1	1
1091	значительной мере	1	1
1092	больше в	1	1
1093	этой сцены	1	1
1094	и разнообразный	1	1
1095	когда она	1	1
1096	т.е на	1	1
1097	средних веков	3	1
1098	только на	2	1
1099	произведения но	1	1
1100	ну а	1	1
1101	в плен	1	1
1102	вещами и	2	1
1103	себе и	2	1
1104	и значение	1	1
1105	свое отражение	1	1
1106	этим не	1	1
1107	чем его	1	1
1108	уже и	1	1
1109	не вполне	1	1
1110	что еще	2	1
1111	от той	1	1
1112	духе как	1	1
1113	верх и	2	1
1114	даже с	1	1
1115	была одним	1	1
1116	характерной для	1	1
1117	жизни он	1	1
1118	который должен	1	1
1119	и лица	1	1
1120	в глаза	2	1
1121	пути от	1	1
1122	у своего	1	1
1123	своем романе	2	1
1124	приходит на	1	1
1125	к ним	1	1
1126	бога и	1	1
1127	особенно характерен	1	1
1128	казалось что	1	1
1129	в голове	2	1
1130	вы в	1	1
1131	он так	1	1
1132	эпитетов характеризующих	1	1
1133	для всей	1	1
1134	наряду с	1	1
1135	и оценки	1	1
1136	и историческими	2	1
1137	в нашем	2	1
1138	находится в	2	1
1139	как от	1	1
1140	могла появиться	1	1
1141	глазом на	1	1
1142	и отдельные	1	1
1143	с реальными	1	1
1144	яркое выражение	2	1
1145	когда в	1	1
1146	он сам	4	1
1147	были в	1	1
1148	есть некоторые	1	1
1149	с темой	3	1
1150	природе и	1	1
1151	где все	4	1
1152	этом же	1	1
1153	затем следуют	1	1
1154	себя в	3	1
1155	есть также	1	1
1156	чтобы читатель	1	1
1157	развитии этой	1	1
1158	были глубоко	2	1
1159	вся эта	2	1
1160	эпохи с	1	1
1161	он все	1	1
1162	своего развития	1	1
1163	в подобных	1	1
1164	ближе к	1	1
1165	связан не	1	1
1166	поблизости от	1	1
1167	всем в	1	1
1168	влияние на	5	1
1169	каждый отдельный	1	1
1170	можно предполагать	1	1
1171	еще одну	1	1
1172	какое не	1	1
1173	все здесь	1	1
1174	приведу еще	1	1
1175	особенно популярным	1	1
1176	сюжет в	1	1
1177	отражение в	1	1
1178	вокруг этого	1	1
1179	наиболее ярких	1	1
1180	жить в	2	1
1181	время и	1	1
1182	не видел	2	1
1183	чем на	1	1
1184	вполне понятно	2	1
1185	к себе	3	1
1186	притом не	2	1
1187	в состоянии	2	1
1188	все обычные	1	1
1189	в поисках	1	1
1190	смысле в	1	1
1191	что сама	1	1
1192	начала и	4	1
1193	отношении чрезвычайно	1	1
1194	эту борьбу	1	1
1195	о себе	1	1
1196	на войну	1	1
1197	не соответствует	1	1
1198	гл iii	1	1
1199	книги и	1	1
1200	тесно связан	1	1
1201	два раза	1	1
1202	отсюда что	1	1
1203	из названных	1	1
1204	есть с	2	1
1205	преимущественно в	1	1
1206	них все	1	1
1207	чудесах на	1	1
1208	в июне	1	1
1209	его время	1	1
1210	писался в	1	1
1211	которое дает	1	1
1212	презрение к	1	1
1213	правильного понимания	1	1
1214	же направлением	1	1
1215	в несколько	1	1
1216	в народных	2	1
1217	требует и	1	1
1218	распространены в	3	1
1219	из важнейших	1	1
1220	всех его	3	1
1221	такие которые	1	1
1222	тот кто	1	1
1223	человек которого	1	1
1224	помощи которого	1	1
1225	тут у	1	1
1226	по аналогии	1	1
1227	к каждой	1	1
1228	всем что	1	1
1229	о смерти	1	1
1230	здесь же	2	1
1231	и всю	1	1
1232	в ожидании	1	1
1233	же года	1	1
1234	судить о	1	1
1235	он берет	2	1
1236	так много	4	1
1237	литературе и	2	1
1238	между ними	2	1
1239	встречается в	1	1
1240	по одному	1	1
1241	нему все	1	1
1242	большинстве случаев	9	1
1243	и занятия	1	1
1244	всеми его	3	1
1245	из четырех	2	1
1246	во главе	1	1
1247	они как	3	1
1248	путь в	3	1
1249	и герои	1	1
1250	в целях	2	1
1251	основным источником	1	1
1252	нужно еще	1	1
1253	в себя	3	1
1254	и влияние	5	1
1255	был не	1	1
1256	из одного	4	1
1257	полагает что	1	1
1258	и необходимости	1	1
1259	употребляются в	1	1
1260	тут нет	1	1
1261	для правильного	1	1
1262	только во	2	1
1263	на сцену	2	1
1264	всей их	1	1
1265	не имеющие	1	1
1266	здесь как	2	1
1267	точкой зрения	1	1
1268	с образом	5	1
1269	от их	2	1
1270	своей части	3	1
1271	лет притом	1	1
1272	как они	1	1
1273	с народной	1	1
1274	границы между	9	1
1275	таково содержание	1	1
1276	ведь в	2	1
1277	в обычных	1	1
1278	случаев в	2	1
1279	значения что	1	1
1280	на новый	1	1
1281	именно потому	1	1
1282	других произведениях	1	1
1283	на другой	2	1
1284	исключительное значение	1	1
1285	в работе	1	1
1286	и собственно	1	1
1287	формы на	1	1
1288	ряда других	1	1
1289	прошлого и	1	1
1290	это говорит	1	1
1291	к самому	2	1
1292	этом свете	3	1
1293	одно и	2	1
1294	и та	1	1
1295	из каких	1	1
1296	так далеко	1	1
1297	отдельных образов	1	1
1298	самого замысла	1	1
1299	один раз	2	1
1300	ссылается в	1	1
1301	с отвлеченным	1	1
1302	в приведенном	3	1
1303	неотделим от	1	1
1304	является одним	1	1
1305	ни одно	1	1
1306	и хотя	1	1
1307	однако что	1	1
1308	нашел в	1	1
1309	и другая	1	1
1310	и отрицательных	1	1
1311	отчасти в	1	1
1312	было видеть	1	1
1313	в тоне	2	1
1314	над ним	1	1
