N	3gram	Bakhtin_Pr	Problema
304	себе еще не	4	1
305	является в сущности	1	1
306	что до сих	1	1
307	в каждом отдельном	1	1
308	не существовало бы	1	1
309	и превращается в	1	1
310	они уже не	3	1
311	до настоящего времени	2	1
312	из которых ни	1	1
313	не приходит в	1	1
314	на этот вопрос	2	1
315	того о чем	1	1
316	это слово в	1	1
317	искусства не только	1	1
318	что это не	1	1
319	конце концов так	1	1
320	что романы достоевского	1	1
321	не входит в	4	1
322	деле это не	1	1
323	все это не	1	1
324	бы оно ни	1	1
325	в драматическом диалоге	1	1
326	таким образом и	2	1
327	сознание о нем	1	1
328	в его целом	6	1
329	и входит в	2	1
330	другому от одного	1	1
331	для себя самого	1	1
332	мы будем говорить	1	1
333	в той же	3	1
334	концы и начала	1	1
335	того что он	1	1
336	достоевский прежде всего	2	1
337	что же тут	2	1
338	и могут быть	1	1
339	как таковой и	1	1
340	было как раз	1	1
341	дело здесь в	1	1
342	не в его	1	1
343	по существу своему	1	1
344	в логике и	1	1
345	он сам и	1	1
346	здесь конечно не	2	1
347	она не только	1	1
348	и в литературной	1	1
349	на что другое	1	1
350	и до сих	1	1
351	в одно время	1	1
352	у достоевского нет	1	1
353	в своей книге	1	1
354	было бы сказать	1	1
355	в своей работе	1	1
356	как и сам	1	1
357	смотрит и на	1	1
358	может быть лишь	2	1
359	как один из	2	1
360	для них не	1	1
361	может найти в	1	1
362	времени и пространства	1	1
363	и хочет чтобы	1	1
364	хотя и необходимы	1	1
365	и вы не	1	1
366	человека а следовательно	1	1
367	зависит от того	1	1
368	но при условии	1	1
369	в самой структуре	2	1
370	в узком смысле	2	1
371	если мы не	1	1
372	художественного произведения и	1	1
373	то мы не	1	1
374	как и все	4	1
375	этот вопрос для	1	1
376	не была бы	2	1
377	этом отношении не	1	1
378	было бы глупо	1	1
379	и что с	1	1
380	вовсе не с	1	1
381	единое и цельное	1	1
382	тут уже не	1	1
383	как бы ни	1	1
384	ведь если бы	1	1
385	такое слово как	1	1
386	теми же самыми	1	1
387	но именно в	1	1
388	у него нет	1	1
389	тем или иным	1	1
390	и соответствующие им	1	1
391	ни в одном	3	1
392	не менее и	1	1
393	имеет значение только	1	1
394	зрения на него	2	1
395	человек мы уже	1	1
396	все это в	1	1
397	так всегда и	1	1
398	здесь таким образом	1	1
399	это прежде всего	1	1
400	не только как	1	1
401	прежде всего в	1	1
402	и не знает	2	1
403	ведь то что	1	1
404	и он сам	1	1
405	от человека от	1	1
406	у него есть	1	1
407	он как и	1	1
408	с ним как	1	1
409	что же это	1	1
410	привело бы к	1	1
411	прямо сказать что	1	1
412	до известной степени	1	1
413	даже если мы	1	1
414	в одном из	2	1
415	почти никогда не	1	1
416	и нисколько не	1	1
417	сих пор не	1	1
418	и не служит	2	1
419	можно прямо сказать	1	1
420	бы сказать о	1	1
421	он не может	1	1
422	но он есть	1	1
423	не знаем о	1	1
424	и во всех	1	1
425	и только на	1	1
426	указывает на какой-то	1	1
427	сразу и одновременно	1	1
428	зависимости от своего	1	1
429	как он их	1	1
430	не в том	1	1
431	каковы бы ни	1	1
432	тот же самый	1	1
433	в свете формулированного	1	1
434	и для всякого	1	1
435	достоевского не только	1	1
436	логике и в	1	1
437	уже сама по	1	1
438	человека от его	1	1
439	убедимся в этом	1	1
440	в первом случае	1	1
441	он говорит сам	1	1
442	же тут в	1	1
443	его к тому	1	1
444	тем что оно	1	1
445	другой и в	1	1
446	другой стороны и	3	1
447	вмещается в пределы	1	1
448	что они не	1	1
449	необходимо заметить что	1	1
450	и говорить не	1	1
451	не могут быть	1	1
452	на котором мы	1	1
453	мы видим и	1	1
454	по себе не	1	1
455	друг друга но	1	1
456	так что этот	1	1
457	каждая из этих	1	1
458	у него не	1	1
459	ни в какие	1	1
460	том и в	1	1
461	то же время	13	1
462	в литературной речи	2	1
463	то и здесь	1	1
464	не исчерпали всех	1	1
465	кроме того он	1	1
466	он все же	1	1
467	тоже не может	1	1
468	быть прежде всего	1	1
469	в этом последнем	1	1
470	раз и навсегда	1	1
471	и от автора	1	1
472	в художественном произведении	1	1
473	то что было	4	1
474	к другому от	1	1
475	этом как раз	1	1
476	может показаться что	1	1
477	вовсе не как	2	1
478	к нему и	2	1
479	рядом с собой	2	1
480	но он не	1	1
481	смысле как мы	1	1
482	момент художественного произведения	1	1
483	от автора и	2	1
484	потому что у	1	1
485	обычном смысле слова	1	1
486	утверждения или отрицания	1	1
487	он не только	2	1
488	конечно далеко не	1	1
489	что если уж	1	1
490	оно ни было	1	1
491	выйти за пределы	1	1
492	он остается в	1	1
493	особой точки зрения	1	1
494	слово во всех	1	1
495	в конце своей	1	1
496	слово о нем	1	1
497	какой бы то	1	1
498	слова и вообще	1	1
499	этой действительности так	1	1
500	конечно не в	2	1
501	а в то	2	1
502	весь этот мир	1	1
503	со всеми ее	1	1
504	это совершенно не	1	1
505	и теоретические проблемы	1	1
506	ни на что	1	1
507	в точном смысле	1	1
508	не будет и	1	1
509	но что же	1	1
510	но в них	1	1
511	но даже в	1	1
512	в самой жизни	1	1
513	она является принципом	1	1
514	себе самом и	5	1
515	речи как раз	1	1
516	он прежде всего	1	1
517	за их пределы	2	1
518	и с полным	1	1
519	бы ни были	2	1
520	по себе еще	4	1
521	ведь в конце	1	1
522	нет и в	1	1
523	таким образом как	1	1
524	уже в первом	1	1
525	в результате их	1	1
526	не имеет с	1	1
527	к той же	1	1
528	в обычном смысле	1	1
529	своими корнями в	1	1
530	то что для	1	1
531	все в нем	1	1
532	остается в пределах	2	1
533	которая как раз	1	1
534	все же остается	1	1
535	крайней мере не	1	1
536	к другой точке	1	1
537	то что я	1	1
538	если бы оно	1	1
539	свете формулированного нами	1	1
540	выход за пределы	1	1
541	для литературоведа и	1	1
542	этом смысле он	1	1
543	а не о	1	1
