N	2gram	Vygotskiy_	VLabPisa
806	в основе	5	1
807	выводу приходит	1	1
808	силы и	3	1
809	виду не	1	1
810	вытекает из	2	1
811	о бедном	1	1
812	вытекают из	1	1
813	тем более	2	1
814	уже из	6	1
815	а если	1	1
816	понятие или	1	1
817	бы с	1	1
818	почти с	1	1
819	что этот	5	1
820	прав когда	3	1
821	это понятие	2	1
822	видим что	8	1
823	доходят до	1	1
824	говоря в	1	1
825	не нашли	2	1
826	применении к	1	1
827	говорил о	3	1
828	поэзии и	3	1
829	случае если	4	1
830	материала является	1	1
831	об одном	1	1
832	очень часто	2	1
833	в лучшем	2	1
834	со всех	1	1
835	он был	3	1
836	отдельных сцен	1	1
837	роли и	1	1
838	есть в	3	1
839	конечно не	6	1
840	о картине	1	1
841	так называемой	4	1
842	творчество и	1	1
843	что самое	2	1
844	бы весь	1	1
845	всего этого	3	1
846	нам в	3	1
847	стихах и	3	1
848	уже в	1	1
849	почти исключительно	1	1
850	по сравнению	1	1
851	осмыслить и	1	1
852	более значительными	1	1
853	нельзя не	2	1
854	не один	2	1
855	напомним только	1	1
856	в теории	1	1
857	материал этот	1	1
858	разрозненные элементы	1	1
859	указывает что	2	1
860	друг друга	1	1
861	потому что	26	1
862	в свою	6	1
863	и тем	4	1
864	слова и	3	1
865	кажется что	2	1
866	быть и	1	1
867	от всех	1	1
868	первого акта	1	1
869	если так	2	1
870	и поэтому	3	1
871	порядке как	1	1
872	только один	2	1
873	по другому	1	1
874	то все	1	1
875	в характере	1	1
876	всего остального	1	1
877	целым рядом	4	1
878	не могло	1	1
879	со стороны	4	1
880	только на	3	1
881	если же	3	1
882	приводит в	1	1
883	или иные	1	1
884	это совсем	1	1
885	содержания и	1	1
886	что эта	8	1
887	полностью в	1	1
888	для этого	9	1
889	одно и	4	1
890	формой этого	1	1
891	старика и	1	1
892	может служить	8	1
893	на его	2	1
894	и если	13	1
895	есть и	1	1
896	и та	3	1
897	его художественной	1	1
898	все те	5	1
899	пор не	1	1
900	и что	29	1
901	в каком-то	1	1
902	в действие	1	1
903	дело не	3	1
904	один раз	1	1
905	которых она	2	1
906	к области	1	1
907	как если	3	1
908	к музыке	1	1
909	существу своему	1	1
910	предисловии к	2	1
911	количество и	1	1
912	за пределы	1	1
913	к анализу	2	1
914	а между	1	1
915	но только	10	1
916	этого факта	1	1
917	заключает в	1	1
918	говорит что	17	1
919	задачи и	1	1
920	в начале	1	1
921	говоря о	1	1
922	мы хотим	4	1
923	это то	4	1
924	этой жизни	4	1
925	доходит до	1	1
926	то непосредственное	1	1
927	основании этих	1	1
928	мир а	1	1
929	то как	4	1
930	этого образа	1	1
931	в истории	3	1
932	это необходимо	1	1
933	это имеет	2	1
934	что из	1	1
935	с законами	2	1
936	для определенного	1	1
937	то или	1	1
938	художественному произведению	1	1
939	имеет свои	1	1
940	или как	2	1
941	что до	2	1
942	верно и	1	1
943	самого начала	10	1
944	каждый из	3	1
945	бы совершенно	6	1
946	себе в	1	1
947	свою очередь	3	1
948	и наоборот	1	1
949	и каково	1	1
950	или иное	1	1
951	это его	1	1
952	себе десятки	1	1
953	в элементарном	1	1
954	какой мере	3	1
955	как простейший	1	1
956	в глаза	3	1
957	перед необходимостью	1	1
958	мере не	1	1
959	вот этот	1	1
960	рассказа о	2	1
961	различной степени	1	1
962	и той	4	1
963	дело и	3	1
964	имеем в	3	1
965	и основной	1	1
966	заключался в	1	1
967	ни одной	2	1
968	приблизительно в	1	1
969	превратилась в	3	1
970	сейчас же	9	1
971	так то	2	1
972	на море	1	1
973	и еще	2	1
974	которых каждая	1	1
975	исключительно в	1	1
976	отношение к	2	1
977	определена как	1	1
978	утверждал что	2	1
979	как мы	12	1
980	к ней	3	1
981	к двум	1	1
982	наконец что	1	1
983	же так	1	1
984	но по	2	1
985	видим в	2	1
986	это вовсе	1	1
987	что всякий	2	1
988	общего с	2	1
989	предприятие это	1	1
990	в понимании	1	1
991	самые различные	1	1
992	это правило	1	1
993	автор не	2	1
994	бы его	2	1
995	заметить что	2	1
996	необходимо сделать	1	1
997	к ее	1	1
998	и благодаря	1	1
999	различных причин	1	1
1000	и во	3	1
1001	каждого произведения	1	1
1002	бы он	1	1
1003	рассказывает эти	1	1
1004	о начале	1	1
1005	благодаря этому	2	1
1006	черт которые	1	1
1007	обратимся к	3	1
1008	материала в	3	1
1009	всех сторон	1	1
1010	художественные произведения	1	1
1011	больше того	1	1
1012	что может	1	1
1013	совершенно противоположном	1	1
1014	уже не	2	1
1015	что характер	1	1
1016	не заметить	1	1
1017	стоит только	3	1
1018	эту мысль	2	1
1019	слова в	1	1
1020	их следует	1	1
1021	так не	1	1
1022	чего он	1	1
1023	или иного	2	1
1024	материал в	1	1
1025	забывать что	1	1
1026	человека это	1	1
1027	на этот	2	1
1028	это что	1	1
1029	явствует из	1	1
1030	этого противоречия	2	1
1031	не представляют	1	1
1032	и отчетливее	1	1
1033	и других	5	1
1034	в схеме	1	1
1035	согласиться с	4	1
1036	чаще всего	1	1
1037	прямом смысле	2	1
1038	деле в	1	1
1039	как будто	13	1
1040	искусства в	1	1
1041	здесь не	3	1
1042	по законам	1	1
1043	когда говорит	2	1
1044	каком направлении	1	1
1045	у этих	3	1
1046	только эти	1	1
1047	силу того	1	1
1048	романа или	1	1
1049	рассказа а	2	1
1050	увидим ниже	2	1
1051	трудно не	1	1
1052	этими двумя	2	1
1053	это в	3	1
1054	или не	3	1
1055	и насколько	1	1
1056	он пытался	1	1
1057	положению вещей	1	1
1058	даже для	1	1
1059	плане и	2	1
1060	но это	6	1
1061	благодаря чему	2	1
1062	так называемое	1	1
1063	однако все	1	1
1064	широко и	1	1
1065	имели бы	1	1
1066	к каким	2	1
1067	прав в	1	1
1068	с ее	5	1
1069	из него	4	1
1070	новеллы в	2	1
1071	же выводу	1	1
1072	лет а	1	1
1073	именно это	3	1
1074	строго говоря	1	1
1075	которой мы	4	1
1076	в самой	9	1
1077	не был	1	1
1078	дело обстоит	1	1
1079	как активное	1	1
1080	в какой-то	1	1
1081	материал таким	1	1
1082	каждого из	4	1
1083	и ни	1	1
1084	и особенно	1	1
1085	он должен	2	1
1086	начинает с	3	1
1087	сомнения в	1	1
1088	собственно говоря	1	1
1089	тому же	2	1
1090	что на	4	1
1091	в заключение	1	1
1092	без нее	1	1
1093	действием и	1	1
1094	формы как	1	1
1095	чувств в	1	1
1096	не к	5	1
1097	и самый	2	1
1098	с целью	1	1
1099	имеет ничего	1	1
1100	у которого	1	1
1101	говорит как	1	1
