N	3gram	Losev_Dial	Istorich
89	что в данном	1	3
90	и то же	2	3
91	не только не	7	3
92	к тому что	2	3
93	в одном из	1	3
94	за то что	1	3
95	это так то	1	3
96	что мы имеем	1	3
97	а так как	1	3
98	по сравнению с	1	3
99	из этих двух	1	3
100	не в том	5	3
101	то чего не	1	3
102	само по себе	8	3
103	то ни было	1	3
104	если это так	1	3
105	бы то ни	2	3
106	только тогда когда	6	3
107	в том смысле	1	3
108	как только мы	3	3
109	не в состоянии	1	3
110	руки и ноги	2	3
111	внимание на то	1	3
112	но дело не	1	3
113	что в нем	1	3
114	очень много но	1	3
115	и не только	5	3
116	кроме того есть	2	2
117	но то что	2	2
118	это не значит	1	2
119	не только то	1	2
120	по себе а	2	2
121	он как бы	1	2
122	том отношении что	1	2
123	и т п	1	2
124	уже не в	1	2
125	в себя и	1	2
126	не в этом	1	2
127	не забудем что	1	2
128	в самом деле	6	2
129	между мифом и	1	2
130	далеко не всегда	1	2
131	друг от друга	1	2
132	она не может	1	2
133	что в них	1	2
134	в таком случае	11	2
135	ничего не говорят	3	2
136	дело вовсе не	1	2
137	сам по себе	6	2
138	то ясно что	3	2
139	сказать что в	1	2
140	это или нет	1	2
141	даже если бы	1	2
142	именно так как	1	2
143	и таким образом	1	2
144	то и другое	2	2
145	что это не	3	2
146	и при помощи	1	2
147	сама по себе	11	2
148	самом же деле	1	2
149	на самом же	1	2
150	все это не	2	2
151	здесь идет речь	1	2
152	из того что	2	2
153	а не только	2	2
154	уже не может	1	2
155	мы имеем дело	1	2
156	в силу того	1	2
157	в подобных случаях	1	2
158	ясно что это	2	2
159	на первый план	4	2
160	может быть в	1	2
161	не говорит о	3	2
162	и даже в	1	2
163	только тогда если	1	2
164	данном случае в	1	2
165	не было ни	2	2
166	этим мы еще	1	2
167	в виду что	2	2
168	если он не	1	2
169	д и наконец	1	2
170	не могут быть	3	2
171	т е что	8	2
172	легко может быть	1	2
173	но как только	1	2
174	но все эти	1	2
175	видеть в нем	1	2
176	во многих местах	1	2
177	не говорят о	1	2
178	и должен быть	1	2
179	вовсе не в	3	2
180	не значит что	2	2
181	это не может	1	2
182	может быть только	1	2
183	ступени его развития	1	2
184	легко заметить что	2	2
185	это конечно не	1	2
186	и прежде всего	6	2
187	и то и	1	2
188	одна из форм	1	2
189	с тех пор	2	2
190	показывает что в	1	2
191	и в том	1	2
192	и не может	1	2
193	не просто как	1	2
194	другими словами мы	1	2
195	том как он	1	2
196	то что было	1	2
197	т е не	4	2
198	равно как и	2	2
199	далеко еще не	1	2
200	речь может идти	1	2
201	совершенно ясно что	1	2
202	не потому что	2	2
203	хотя бы на	1	2
204	если я буду	1	2
205	и той же	4	2
206	ничего не говорит	5	2
207	хотя и не	2	2
208	одна из этих	1	2
209	не имеет своего	1	2
210	другой стороны в	1	2
211	есть одно и	1	2
212	одно и то	2	2
213	и на нем	1	2
214	одной и той	4	2
215	таким образом что	1	2
216	только потому что	1	2
217	же как мы	1	2
218	то обстоятельство что	1	2
219	все совершенно ясно	1	2
220	в том отношении	1	2
221	о которых шла	1	2
222	в другой раз	1	2
223	потому что мы	2	2
224	это было бы	3	2
225	если мы будем	1	2
226	отношение как к	1	1
227	та же самая	1	1
228	переход от одного	1	1
229	это как бы	1	1
230	и для этого	2	1
231	и больше ничего	4	1
232	что в ней	1	1
233	все на свете	5	1
234	никогда не будет	1	1
235	в этот момент	1	1
236	и понимает ее	1	1
237	что мы до	1	1
238	во-первых мы видим	1	1
239	д и т	7	1
240	ни в каких	1	1
241	не говорит об	1	1
242	говоря уже о	6	1
243	что на нем	1	1
244	т е становится	1	1
245	из этих трех	1	1
246	имеет своего определенного	1	1
247	будет предполагать что	1	1
248	но я не	1	1
249	как мы уже	1	1
250	а именно как	1	1
251	вопрос об этом	1	1
252	что сам он	1	1
253	не думает что	1	1
254	в ней не	1	1
255	ли сказать что	1	1
256	но при этом	1	1
257	вы не верите	1	1
258	на самый факт	1	1
259	этого мифа в	1	1
260	каждый из них	1	1
261	одно из них	1	1
262	одно из таких	1	1
263	речь идет о	1	1
264	мы никогда не	1	1
265	он исходит из	1	1
266	но если бы	1	1
267	но что одна	1	1
268	можно говорить о	1	1
269	явление но если	1	1
270	ведь эти же	1	1
271	чем иным как	1	1
272	только в виде	1	1
273	они уже давно	1	1
274	и пр в	2	1
275	но и так	1	1
276	и вот как	1	1
277	он находит в	1	1
278	то о нем	1	1
279	ничего не может	1	1
280	тоже не всегда	1	1
281	имеет такое же	1	1
282	ли он в	1	1
283	на наших глазах	1	1
284	в христианстве в	1	1
285	не менее в	1	1
286	это даже не	1	1
287	себе ничего не	1	1
288	что миф не	1	1
289	в религии но	1	1
290	и пр это	2	1
291	как будто что-то	1	1
292	и содержится в	1	1
293	а часто также	1	1
294	т д он	1	1
295	она превращается в	1	1
296	уже о том	3	1
297	есть и в	1	1
298	необходимо не только	1	1
299	того что он	4	1
300	имеем дело не	1	1
301	лишь тогда когда	1	1
302	и вот почему	1	1
303	вместе с ним	1	1
304	и к ней	1	1
305	необходимо иметь в	1	1
306	по существу своему	1	1
307	надо прибавить что	1	1
308	в ней и	1	1
309	в чем же	2	1
310	теперь мы можем	1	1
311	не имеет никакого	3	1
312	может быть даже	1	1
313	может проникнуть в	1	1
314	не более как	1	1
315	не есть ли	2	1
316	т д как	1	1
317	в этом смысле	1	1
318	всегда только одна	1	1
319	есть абстрактное понятие	3	1
320	пр но для	1	1
321	отличаются друг от	1	1
322	в свое время	1	1
323	может быть отнесена	1	1
324	одной из них	1	1
325	представление об этих	1	1
326	связи с этим	1	1
327	что он должен	1	1
328	и кроме того	1	1
329	до тех пор	1	1
330	так как будто	1	1
331	ни за что	1	1
332	нет ничего удивительного	1	1
333	и только он	1	1
334	что есть еще	1	1
335	они же должны	1	1
336	и в частности	2	1
337	вовсе не есть	5	1
338	как и все	5	1
339	и в котором	1	1
340	исходит от отца	2	1
341	мы только что	1	1
342	так же нельзя	1	1
343	черт и т	1	1
344	так и к	1	1
345	она и есть	2	1
346	что оно есть	1	1
347	этого мы не	1	1
348	и все в	1	1
349	не зависит от	1	1
350	и что в	1	1
351	по направлению к	1	1
352	если выйти за	1	1
353	миф есть в	1	1
354	не говорится и	1	1
355	на своем месте	1	1
356	не мог бы	1	1
357	она не имеет	1	1
358	солнца и луны	2	1
359	и с этой	3	1
360	как бы в	1	1
361	миф не есть	17	1
362	то что мы	3	1
363	и пр для	1	1
364	вы говорите что	2	1
365	и у них	1	1
366	из которых каждый	1	1
367	прежде всего в	1	1
368	и не имели	1	1
369	я думаю что	1	1
370	а не от	1	1
371	день и ночь	2	1
372	как одно из	1	1
373	тем более не	2	1
374	земли и если	1	1
375	кого бы то	1	1
376	сих пор говорили	1	1
377	и даже не	2	1
378	том смысле что	1	1
379	имеют право на	1	1
380	на вопрос об	1	1
381	как и вообще	1	1
382	к тем или	1	1
383	но они же	1	1
384	т д на	1	1
385	не содержит в	1	1
386	что это значит?	2	1
387	или ничем не	1	1
388	и в таком	1	1
389	имеется в виду	5	1
390	она должна быть	1	1
391	то или иное	4	1
392	если вы не	2	1
393	того или другого	3	1
394	т е она	1	1
395	т е он	2	1
396	должно было бы	1	1
397	нему и к	1	1
398	религиозный миф и	1	1
399	в жизни и	1	1
400	так что в	2	1
401	как таковой но	1	1
402	животных и т	1	1
403	не отличается от	4	1
404	и пр но	1	1
405	что же мы	1	1
406	то что все	1	1
407	до некоторой степени	1	1
408	только если не	1	1
409	и есть то	1	1
410	уже по одному	2	1
411	на эти вопросы	1	1
412	в этом отношении	2	1
413	в себе не	2	1
414	все остальное есть	2	1
415	не имеет значения	2	1
416	другими словами здесь	1	1
417	потому что в	1	1
418	если представить себе	1	1
419	здесь не просто	1	1
420	в частности от	1	1
421	на точку зрения	1	1
422	вслед за ним	1	1
423	очень мало и	1	1
424	не чем иным	1	1
425	в такой же	1	1
426	но прежде всего	1	1
427	мы не видим	2	1
428	что есть только	1	1
429	и от его	2	1
430	но так же	1	1
431	не может проникнуть	1	1
432	тогда когда уже	1	1
433	и следовательно не	1	1
434	в этом мире	1	1
435	тех или иных	2	1
436	как мы это	1	1
437	ничего не знает	2	1
438	в пределах одной	1	1
439	мы находим что	1	1
440	что религия есть	1	1
441	но ничего специфически	1	1
442	и не мог	2	1
443	и что такое	3	1
444	и пр чтобы	1	1
445	возникает вопрос о	1	1
446	какая же это	1	1
447	которых шла речь	1	1
448	они должны быть	1	1
449	вообще ничего не	2	1
450	это вовсе не	1	1
451	не нужно ничего	1	1
452	достаточно чтобы убедиться	1	1
453	знаем мы знаем	1	1
454	и по существу	1	1
455	он был бы	1	1
456	то же время	3	1
457	в этот вопрос	1	1
458	те же предметы	1	1
459	в его голове	1	1
460	ему прямо в	1	1
461	не имели в	1	1
462	в себе черты	1	1
463	отражается и на	1	1
464	представить себе что	1	1
465	и в этом	4	1
466	взяла на себя	1	1
467	у меня и	1	1
468	сказании о граде	1	1
469	к нему и	1	1
470	того или иного	3	1
471	можно ли сказать	1	1
472	бы неотделима от	1	1
473	необходимость прежде всего	1	1
474	мы находим в	1	1
475	еще не есть	1	1
476	оказывается что это	2	1
477	только мы начинаем	1	1
478	как таковой и	1	1
479	по себе ничего	1	1
480	иной мир он	1	1
481	от того что	4	1
482	не есть нечто	3	1
483	во всем его	1	1
484	так как мы	1	1
485	тот кто хочет	1	1
486	было указано что	2	1
487	от одного состояния	1	1
488	значит что она	1	1
489	не может и	1	1
490	или же он	1	1
491	ту или иную	1	1
492	как абстрактное понятие	1	1
493	нет ничего специфически	2	1
494	в чем собственно	1	1
495	и не в	1	1
496	не знает не	1	1
497	в то же	3	1
498	не говоря уже	6	1
499	на ту же	1	1
500	убежден в том	1	1
501	во всем этом	1	1
502	которых ничего не	1	1
503	заключается в том	1	1
504	же может быть	1	1
505	который уже не	1	1
506	тем более нужно	1	1
507	я не могу	1	1
508	однако что же	1	1
509	совершенно достаточно чтобы	1	1
510	может быть установлена	1	1
511	и та же	3	1
512	и становится им	1	1
513	но в то	1	1
514	в сравнении с	5	1
515	т е как	2	1
516	в свете этой	1	1
517	да и то	1	1
518	не может выйти	1	1
519	о граде китеже	1	1
520	как одна из	1	1
521	а не просто	6	1
522	у меня в	1	1
523	но это конечно	1	1
524	а не самый	1	1
525	ничем не отличается	4	1
526	тому что она	1	1
527	одна и та	3	1
528	в них как	1	1
529	к нему с	1	1
530	это потому что	1	1
531	то что они	1	1
532	литература но и	1	1
533	весь миф о	1	1
534	и показывает что	1	1
535	в основе своей	1	1
