N	2gram	Propp_Isto	Komedia
125	на его	5	10
126	тем более	1	10
127	отношение к	4	10
128	же в	6	10
129	в целом	4	10
130	все что	4	9
131	но все	5	9
132	в своей	4	9
133	больше чем	1	9
134	одной стороны	2	9
135	говорить о	1	9
136	тому что	1	9
137	время как	2	9
138	только в	8	9
139	друг друга	6	9
140	что отец	2	9
141	в тех	3	9
142	даже не	2	9
143	о его	2	9
144	и по	6	9
145	независимо от	3	9
146	из его	2	9
147	в образе	2	9
148	однако в	1	9
149	ответ на	1	9
150	того как	3	9
151	а также	5	9
152	вовсе не	3	9
153	в ней	3	9
154	отношению к	2	9
155	с этой	3	8
156	а затем	6	8
157	другой стороны	10	8
158	что ни	3	8
159	то это	5	8
160	по поводу	1	8
161	что у	4	8
162	такого рода	1	8
163	не было	2	8
164	не знает	2	8
165	бы в	1	8
166	во всех	1	8
167	можно было	3	8
168	если не	2	8
169	в которых	7	8
170	да и	2	8
171	в жены	1	8
172	в течение	6	8
173	тех пор	1	8
174	связи с	9	8
175	возможно что	7	8
176	по содержанию	1	8
177	по своему	1	8
178	и других	1	8
179	с самого	1	8
180	как он	1	8
181	и ее	3	8
182	и к	4	7
183	мы найдем	2	7
184	дело с	2	7
185	в этих	18	7
186	равно как	3	7
187	себе в	2	7
188	во всяком	2	7
189	в первую	1	7
190	вопрос о	4	7
191	хотя бы	3	7
192	в другом	11	7
193	в руках	1	7
194	самого начала	1	7
195	что они	14	7
196	в связи	5	7
197	и это	5	7
198	в других	6	7
199	так или	1	7
200	и тот	3	7
201	и хотя	1	7
202	в себе	2	7
203	и у	6	7
204	к его	1	7
205	не имеет	3	7
206	из этих	5	7
207	и поэтому	1	7
208	после смерти	2	7
209	мы знаем	11	7
210	целый ряд	3	7
211	и во	1	7
212	но если	2	7
213	всяком случае	2	7
214	и вот	3	7
215	для нас	6	7
216	со своим	1	7
217	должен был	5	7
218	или иначе	1	7
219	отнюдь не	1	7
220	тех же	2	7
221	и о	2	7
222	по всему	2	6
223	еще более	3	6
224	даже в	4	6
225	его от	3	6
226	в виду	2	6
227	с собой	4	6
228	в своих	1	6
229	там же	2	6
230	в дальнейшем	8	6
231	до того	1	6
232	представляет собой	6	6
233	как правило	3	6
234	не мог	2	6
235	и он	2	6
236	после того	5	6
237	не слишком	1	6
238	его дочери	3	6
239	с точки	1	6
240	не хочет	3	6
241	за то	1	6
242	что не	3	6
243	больше всего	1	6
244	на этом	5	6
245	не дает	3	6
246	и тем	2	6
247	с дочерью	1	6
248	могут быть	9	6
249	в силу	2	6
250	на ее	1	6
251	в другой	6	6
252	никто не	2	6
253	к свадьбе	1	6
254	как из	1	6
255	в середине	1	6
256	а не	13	6
257	нет и	1	6
258	в и	1	6
259	главным образом	3	6
260	в области	1	6
261	тем не	6	6
262	на вопрос	1	6
263	том числе	1	6
264	у тебя	3	6
265	так в	8	6
266	здесь в	2	6
267	молодых людей	3	6
268	или в	14	6
269	и как	6	6
270	на то	4	6
271	это было	1	6
272	человека в	2	6
273	во второй	2	6
274	когда он	2	6
275	а по	1	6
276	на это	4	6
277	как будто	2	6
278	для всех	1	5
279	из всех	1	5
280	за ним	4	5
281	именно в	1	5
282	его на	6	5
283	что по	2	5
284	роль в	2	5
285	в это	1	5
286	со своей	2	5
287	восходит к	1	5
288	с помощью	1	5
289	из своего	1	5
290	а на	5	5
291	к ним	1	5
292	сказать что	5	5
293	под названием	1	5
294	все время	2	5
295	который в	1	5
296	от них	5	5
297	себя в	2	5
298	никогда не	9	5
299	отец и	2	5
300	еще больше	1	5
301	в ее	1	5
302	после этого	2	5
303	чем в	1	5
304	но он	8	5
305	одним из	4	5
306	также в	2	5
307	в мире	1	5
308	одном из	3	5
309	между собой	2	5
310	т д	30	5
311	действия в	1	5
312	все остальные	1	5
313	не могла	3	5
314	ни одной	3	5
315	друг другу	2	5
316	и от	3	5
317	каждого из	1	5
318	от нее	1	5
319	этому времени	1	5
320	представление о	3	5
321	известно что	3	5
322	брак с	1	5
323	что это	4	5
324	из того	2	5
325	обращается к	1	5
326	приводит к	1	5
327	ему и	1	5
328	похожи на	1	5
329	конечно не	3	5
330	и если	3	5
331	у меня	5	5
332	в обоих	1	5
333	же самое	1	5
334	той же	3	5
335	что я	2	5
336	здесь и	2	5
337	ли ты	1	5
338	это не	10	5
339	мы имеем	24	5
340	он и	4	5
341	же не	2	5
342	по существу	3	5
343	к своему	3	5
344	в следующем	1	5
345	и я	1	5
346	ему не	1	5
347	см ниже	2	5
348	от отца	1	5
349	от того	3	5
350	жизни и	2	5
351	для этого	1	5
352	что на	6	5
353	тем как	1	4
354	нас в	1	4
355	не столько	1	4
356	например в	3	4
357	видно из	1	4
358	правда в	1	4
359	их в	6	4
360	обоих случаях	1	4
361	дома и	4	4
362	по тому	1	4
363	ст в	1	4
364	время от	2	4
365	времени в	1	4
366	не всегда	7	4
367	в плен	4	4
368	перед ним	1	4
369	в глаза	2	4
370	на море	1	4
371	с большим	5	4
372	а сам	2	4
373	его не	3	4
374	одна из	2	4
375	с ребенком	1	4
376	кто из	1	4
377	он так	1	4
378	отцу в	1	4
379	все его	1	4
380	том чтобы	1	4
381	и столь	1	4
382	в состоянии	2	4
383	к которому	6	4
384	и этим	1	4
385	одно из	2	4
386	там и	1	4
387	я не	3	4
388	между ними	1	4
389	с отцом	1	4
390	же как	8	4
391	в себя	3	4
392	законный брак	1	4
393	здесь мы	6	4
394	в городе	1	4
395	что эта	2	4
396	по своей	1	4
397	и почему	1	4
398	образом в	2	4
399	из этого	1	4
400	не случайно	2	4
401	к сожалению	1	4
402	которые он	1	4
403	был бы	1	4
404	что после	2	4
405	не на	2	4
406	стороны и	3	4
407	за свое	1	4
408	бы не	1	4
409	сравнению с	2	4
410	нет ничего	3	4
411	что мы	5	4
412	в греческой	1	4
413	то и	7	4
414	по сравнению	2	4
415	в поисках	2	4
416	большей частью	1	4
417	каждый из	1	4
418	что же	2	4
419	и там	6	4
420	же ты	2	4
421	к началу	1	4
422	по мнению	1	4
423	в более	1	4
424	ничем не	2	4
425	хотя в	1	4
426	и другие	6	4
427	видеть в	3	4
428	отцом и	1	4
429	у нас	7	4
430	чем же	1	4
431	все равно	3	4
432	в свои	1	4
433	а то	2	4
434	такой же	3	4
435	подземного царства	1	4
436	материал для	1	4
437	обстоит дело	1	4
438	е в	2	4
439	и их	4	4
440	пор не	1	4
441	не следует	2	4
442	в пределах	5	4
443	далеко не	3	4
444	у нее	4	4
445	которые в	1	4
446	бы он	1	4
447	из которой	1	4
448	за счет	2	4
449	во всем	3	3
450	от него	3	3
451	исходя из	2	3
452	к этой	2	3
453	или по	5	3
454	а у	2	3
455	по сообщению	1	3
456	по себе	3	3
457	этим объясняется	4	3
458	или на	1	3
459	если он	2	3
460	детей и	3	3
461	в соответствии	1	3
462	выясняется что	1	3
463	только для	1	3
464	при всей	1	3
465	видно что	5	3
466	все к	1	3
467	представления о	2	3
468	выходит из	1	3
469	а после	2	3
470	этой связи	2	3
471	между двумя	6	3
472	только на	2	3
473	приходит к	1	3
474	от своего	3	3
475	другой раз	1	3
476	как на	1	3
477	ней и	1	3
478	такую же	1	3
479	соответствии с	1	3
480	находится в	4	3
481	что именно	1	3
482	друг с	2	3
483	нет никаких	2	3
484	но там	1	3
485	восходят к	1	3
486	о ней	2	3
487	этих двух	2	3
488	возвращение к	1	3
489	ее отца	1	3
490	собой в	1	3
491	с другом	2	3
492	если у	1	3
493	искать в	1	3
494	и за	3	3
495	для них	3	3
496	мне на	1	3
497	в таком	1	3
498	обстоятельство что	1	3
499	от этого	1	3
500	а его	1	3
501	должно было	2	3
502	в греческом	1	3
503	в эту	1	3
504	на себе	1	3
505	с радостью	1	3
506	для создания	1	3
507	ли это	2	3
508	в руки	3	3
509	для этой	1	3
510	не раз	2	3
511	могла бы	1	3
512	он в	3	3
513	что ты	5	3
514	не один	2	3
515	его отца	1	3
516	этим же	2	3
517	и есть	3	3
518	его за	1	3
519	сказать о	1	3
520	в один	1	3
521	еще одно	1	3
522	мы видели	18	3
523	на месте	2	3
524	от до	1	3
525	также что	2	3
526	к одной	1	3
527	его с	2	3
528	представляют собой	5	3
529	своего дома	2	3
530	мы понимаем	1	3
531	если это	4	3
532	как о	1	3
533	с ними	5	3
534	человеческой натуры	1	3
535	своего отца	2	3
536	друг от	1	3
537	замуж за	1	3
538	его и	6	3
539	совершенно не	2	3
540	и более	3	3
541	относится к	3	3
542	и и	6	3
543	в город	1	3
544	и уже	2	3
545	на землю	2	3
546	к людям	1	3
547	действия и	1	3
548	к своим	1	3
549	состоит в	4	3
550	не совсем	5	3
551	принадлежит к	4	3
552	за пределами	1	3
553	только при	1	3
554	казалось бы	2	3
555	они были	1	3
556	могли быть	1	3
557	как к	2	3
558	ему в	2	3
559	нет ни	1	3
560	ее на	1	3
561	сам он	2	3
562	предположение что	3	3
563	такое же	4	3
564	мы находим	1	3
565	в виде	2	3
566	однако не	2	3
567	под тем	1	3
568	от друга	1	3
569	иначе обстоит	1	3
570	и эта	1	3
571	указывает на	6	3
572	является не	1	3
573	на все	2	3
574	нисколько не	1	3
575	полагать что	1	3
576	возвращается с	1	3
577	должен быть	1	3
578	в одной	4	3
579	на них	2	3
580	жизнь и	1	3
581	ко всему	1	3
582	и потому	2	3
583	сам не	1	3
584	а к	1	3
585	а как	2	3
586	он говорит	1	3
587	она не	4	3
588	а из	1	3
589	один шаг	1	3
590	только как	1	3
591	то обстоятельство	1	3
592	на брак	1	3
593	не с	2	3
594	таким же	5	3
595	можно найти	8	3
596	на всю	1	3
597	в большинстве	2	3
598	они не	4	3
599	будто бы	1	3
600	и самого	1	3
601	над его	1	3
602	же можно	2	3
603	по этому	2	3
604	в голову	1	3
605	все еще	7	3
606	право на	2	3
607	только после	2	3
608	в эти	1	3
609	это в	2	3
610	ли в	1	3
611	надо признать	1	3
612	в эпоху	1	3
613	если она	1	3
614	в лице	2	3
615	вплоть до	2	3
616	не к	1	3
617	женщины в	1	2
618	нет необходимости	3	2
619	в центре	1	2
620	не считает	1	2
621	из сторон	1	2
622	не заставляет	1	2
623	чтобы дать	1	2
624	и очень	2	2
625	на эти	1	2
626	же и	1	2
627	более что	1	2
628	дочери и	3	2
629	нечто подобное	1	2
630	другой пример	1	2
631	на своей	1	2
632	женщин и	2	2
633	говорит о	1	2
634	те же	2	2
635	не как	1	2
636	входил в	1	2
637	точно так	8	2
638	одному из	2	2
639	остановиться на	1	2
640	ты не	3	2
641	доме у	1	2
642	ей в	1	2
643	в греческих	1	2
644	связь с	12	2
645	встречается в	2	2
646	явно не	1	2
647	на которых	2	2
648	ни одна	1	2
649	жизнь в	1	2
650	не входил	1	2
651	каким образом	1	2
652	на земле	2	2
653	же образом	1	2
654	к которой	1	2
655	к более	2	2
656	из всего	1	2
657	превращается в	10	2
658	меня в	1	2
659	к самому	1	2
660	приходит в	3	2
661	в порядке	1	2
662	и те	1	2
663	друга и	1	2
664	перед собой	1	2
665	как только	2	2
666	с мужем	1	2
667	ход действия	1	2
668	себя от	1	2
669	и иногда	1	2
670	в жизнь	1	2
671	героя или	2	2
672	такие случаи	1	2
673	не могли	1	2
674	можно считать	1	2
675	следовало бы	1	2
676	которой он	3	2
677	он меня	2	2
678	отсюда и	1	2
679	не должен	1	2
680	и следовательно	1	2
681	вопрос не	2	2
682	в этот	6	2
683	случаев где	1	2
684	но они	2	2
685	и отец	1	2
686	что девушка	4	2
687	они с	1	2
688	не вполне	7	2
689	меч и	1	2
690	вернуться к	1	2
691	отношений и	1	2
692	без всякого	1	2
693	тех случаях	2	2
694	они должны	1	2
695	такая же	1	2
696	под влиянием	2	2
697	можно привести	1	2
698	в зависимости	1	2
699	из трех	3	2
700	а мы	3	2
701	вином и	2	2
702	с девушкой	2	2
703	на девушку	2	2
704	к ее	1	2
705	они могут	2	2
706	о первой	2	2
707	образом на	2	2
708	случае в	2	2
709	мы видим	15	2
710	собой и	1	2
711	она и	1	2
712	по целому	1	2
713	жизни так	2	2
714	после чего	11	2
715	на богатой	2	2
716	но еще	1	2
717	ним в	1	2
718	с тех	1	2
719	почему в	3	2
720	и сама	1	2
721	согласии с	1	2
722	с другими	1	2
723	к жизни	2	2
724	как можно	1	2
725	не была	1	2
726	к отцу	3	2
727	с двумя	1	2
728	и можно	1	2
729	этим и	1	2
730	подобно тому	3	2
731	дома в	8	2
732	указывает что	3	2
733	и она	5	2
734	на волю	4	2
735	большинстве случаев	3	2
736	между прочим	4	2
737	и молодой	1	2
738	из четырех	1	2
739	к вопросу	1	2
740	нашей эры	1	2
741	свой дом	1	2
742	пребывания в	7	2
743	выступает в	1	2
744	это были	1	2
745	земле и	2	2
746	с матерью	2	2
747	что происходит	1	2
748	ее руки	1	2
749	мы уже	9	2
750	эти слова	1	2
751	ту же	2	2
752	же когда	1	2
753	отца или	1	2
754	на свой	1	2
755	на нем	4	2
756	если же	2	2
757	и та	1	2
758	и является	1	2
759	для человека	1	2
760	начинается с	3	2
761	почти всегда	2	2
762	доходит до	2	2
763	несколько иначе	1	2
764	этот вопрос	3	2
765	она была	2	2
766	того кто	1	2
767	себя их	1	2
768	не сам	1	2
769	общего с	1	2
770	бы его	1	2
771	найти в	1	2
772	но нет	1	2
773	это делает	2	2
774	но прежде	1	2
775	до смерти	1	2
776	что только	1	2
777	вполне возможно	1	2
778	показывают что	1	2
779	ней в	2	2
780	которые были	1	2
781	ты меня	4	2
782	ухода из	1	2
783	с ее	2	2
784	гораздо важнее	1	2
785	означает что	1	2
786	из этой	2	2
787	брака и	1	2
788	меня и	3	2
789	при жизни	1	2
790	не будет	1	2
791	образом и	2	2
792	за другого	1	2
793	его из	3	2
794	в основном	1	2
795	которой не	1	2
796	представлял собой	3	2
797	живет в	8	2
798	должна быть	2	2
799	которых мы	1	2
800	в жизни	3	2
801	с такой	1	2
802	и при	2	2
803	и дает	1	2
804	гораздо чаще	1	2
805	это уже	3	2
806	на несколько	1	2
807	никак не	1	2
808	в большом	8	2
809	ему все	1	2
810	социального положения	1	2
811	другой персонаж	1	2
812	сводится к	1	2
813	причем здесь	1	2
814	со всеми	1	2
815	этой точки	1	2
816	однако что	4	2
817	любовь и	1	2
818	с целью	2	2
819	предполагать что	1	2
820	достаточно ясно	1	2
821	в союзе	1	2
822	и такая	1	2
823	не означает	1	2
824	и так	3	2
825	себя и	1	2
826	знает что	1	2
827	к другому	1	2
828	не входит	1	2
829	перед нами	4	2
830	этому же	3	2
831	бросается в	1	2
832	земли и	2	2
833	это только	2	2
834	зависимости от	1	2
835	его против	1	2
836	с которой	1	2
837	именно на	2	2
838	и наиболее	1	2
839	и до	1	2
840	см выше	1	2
841	в каком	1	2
842	еще один	1	2
843	греческих и	1	2
844	связанных с	4	2
845	вот этот	1	2
846	имеем в	6	2
847	ли есть	1	2
848	что здесь	8	2
849	этом еще	1	2
850	указывают на	2	2
851	событий в	1	2
852	это ясно	1	2
853	и дать	1	2
854	обычно не	1	2
855	а уж	1	2
856	который по	1	2
857	содержанию и	1	2
858	такого отношения	1	2
859	здесь не	6	2
860	небом и	1	2
861	по всем	1	2
862	только с	2	2
863	у них	1	2
864	но это	5	2
865	в согласии	1	2
866	известных нам	1	2
867	не будучи	1	2
868	стороны он	1	2
869	характерные для	1	2
870	именно к	1	2
871	дает нам	3	2
872	этом случае	8	2
873	берет на	2	2
874	это видно	1	2
875	же становится	1	2
876	это был	1	2
877	по очереди	2	2
878	ее из	1	2
879	не для	1	2
880	я теперь	2	2
881	того что	8	2
882	о нем	2	2
883	ее в	3	2
884	где он	2	2
885	то мы	3	2
886	отца в	1	2
887	однако она	1	2
888	это предположение	1	2
889	была бы	1	2
890	формы и	1	2
891	от всех	1	2
892	чтобы я	1	2
893	этого не	1	2
894	как этот	1	2
895	это еще	2	2
896	которые как	1	2
897	и тому	1	2
898	за тем	1	2
899	и сыном	1	2
900	понимать как	1	2
901	как она	2	2
902	случаях когда	2	2
903	все эти	8	2
904	эти две	1	2
905	при таком	1	2
906	на фоне	1	2
907	что между	1	2
908	войти в	1	2
909	пока не	3	2
910	не стал	1	2
911	к середине	1	2
912	что тот	1	2
913	особенно в	2	2
914	не все	7	2
915	в форме	1	2
916	его к	5	2
917	ко мне	2	2
918	к одному	1	2
919	сказать и	1	2
920	но его	1	2
921	сюжета в	2	2
922	и тех	1	2
923	предположить что	11	2
924	поводом для	1	2
925	же из	1	2
926	и только	6	2
927	как же	1	2
928	шаг до	1	2
929	она должна	1	2
930	тебе в	1	2
931	в самых	3	2
932	тому как	3	2
933	на поле	3	2
934	сравним с	1	2
935	мы узнаем	1	2
936	дело не	3	2
937	и может	1	2
938	не знаю	9	2
939	на три	2	2
940	встреча с	1	2
941	у кого	1	2
942	или его	2	2
943	это однако	1	2
944	с ней	6	2
945	как не	2	2
946	человека с	2	2
947	человека и	1	2
948	быту и	1	2
949	могло быть	3	2
950	стало ясно	1	2
951	со своими	2	2
952	сообщает о	2	2
953	чтобы вернуть	1	2
954	от голода	1	2
955	в браке	1	2
956	это дает	1	2
957	жены и	1	2
958	здесь же	1	2
959	чем к	1	2
960	и новые	2	2
961	других случаях	2	2
962	иногда даже	2	2
963	три года	6	2
964	которой мы	1	2
965	этому вопросу	1	2
966	еще несколько	2	1
967	живущий с	1	1
968	то хотя	1	1
969	никаких следов	1	1
970	выйти замуж	1	1
971	найдена в	1	1
972	был и	1	1
973	является в	2	1
974	в три	2	1
975	несомненно что	2	1
976	идти на	1	1
977	старика на	1	1
978	он получает	1	1
979	мы и	1	1
980	раз к	1	1
981	вероятно к	1	1
982	сходный случай	1	1
983	этого персонажа	2	1
984	в момент	1	1
985	уходит из	1	1
986	рабовладельческого государства	1	1
987	которые не	1	1
988	понимаем теперь	1	1
989	между ее	1	1
990	чего они	1	1
991	теперь что	1	1
992	пределах этой	1	1
993	в наследство	1	1
994	мне то	1	1
995	царство и	2	1
996	его распоряжение	1	1
997	эта новая	1	1
998	они выходят	2	1
999	дом на	3	1
1000	в разных	1	1
1001	связи в	3	1
1002	она уже	2	1
1003	или нет	2	1
1004	кроме того	1	1
1005	эта же	1	1
1006	у его	2	1
1007	в некоторых	9	1
1008	однако еще	1	1
1009	привести к	1	1
1010	другие персонажи	1	1
1011	что человек	1	1
1012	типов и	1	1
1013	с наступлением	1	1
1014	и постоянных	1	1
1015	ссылкой на	1	1
1016	с появлением	8	1
1017	в различных	1	1
1018	подобное же	1	1
1019	впрочем это	1	1
1020	своего сына	1	1
1021	отношений в	1	1
1022	над ними	2	1
1023	на смену	7	1
1024	в борьбе	1	1
1025	причем эта	1	1
1026	он имеет	1	1
1027	берет его	1	1
1028	показывает нам	2	1
1029	на каждой	1	1
1030	и позже	1	1
1031	его обстоятельства	1	1
1032	птиц и	1	1
1033	от каждого	2	1
1034	видно чтобы	2	1
1035	но нельзя	1	1
1036	столе и	1	1
1037	из вариантов	2	1
1038	попавший к	1	1
1039	что весь	2	1
1040	часто эти	1	1
1041	перекликается с	1	1
1042	она является	1	1
1043	при том	1	1
1044	уже на	3	1
1045	ведет к	2	1
1046	где происходит	1	1
1047	см в	4	1
1048	ясно из	1	1
1049	в числе	2	1
1050	случай не	2	1
1051	хозяина в	2	1
1052	и другим	1	1
1053	я могу	1	1
1054	самое интересное	1	1
1055	мужа в	3	1
1056	уже выше	4	1
1057	в бою	1	1
1058	как таковой	3	1
1059	а именно	8	1
1060	отца а	1	1
1061	образы эти	1	1
1062	на эту	1	1
1063	но очень	1	1
1064	представляли собой	1	1
1065	девушкой и	1	1
1066	лица в	1	1
1067	жили в	2	1
1068	герой в	6	1
1069	знаем теперь	1	1
1070	отличается от	1	1
1071	силами и	1	1
1072	нет собственно	1	1
1073	себя не	1	1
1074	в явление	1	1
1075	из героев	1	1
1076	не его	1	1
1077	но мы	1	1
1078	и стал	1	1
1079	так например	3	1
1080	вяжется с	1	1
1081	заставляет себя	1	1
1082	людей с	1	1
1083	а что	1	1
1084	известной под	1	1
1085	впрочем для	1	1
1086	другой когда	1	1
1087	нищим и	1	1
1088	представляла собой	1	1
1089	может привести	1	1
1090	по-видимому он	1	1
1091	за меня	1	1
1092	здесь достаточно	1	1
1093	года до	1	1
1094	на этой	2	1
1095	в данном	7	1
1096	мы рассмотрим	6	1
1097	что им	3	1
1098	отец здесь	1	1
1099	находит в	1	1
1100	плен в	1	1
1101	девушки в	2	1
1102	не говорит	2	1
1103	знал что	1	1
1104	рано утром	1	1
1105	на голове	1	1
1106	устраивает ему	1	1
1107	уже собирается	2	1
1108	чем за	1	1
1109	случаи когда	7	1
1110	два момента	1	1
1111	мы увидим	6	1
1112	в новом	1	1
1113	мы достаточно	1	1
1114	на очень	2	1
1115	вот теперь	1	1
1116	здесь у	1	1
1117	с огромным	1	1
1118	входит в	1	1
1119	в античности	4	1
1120	но этот	3	1
1121	являются не	1	1
1122	до своей	1	1
1123	меня к	2	1
1124	и другой	1	1
1125	героя в	6	1
1126	что вся	1	1
1127	как девушка	2	1
1128	цель его	1	1
1129	для нее	2	1
1130	и трудно	1	1
1131	вид что	2	1
1132	он дает	1	1
1133	отмечает что	1	1
1134	каждому по	2	1
1135	увидим что	2	1
1136	отец с	1	1
1137	что люди	1	1
1138	о них	1	1
1139	совершенно различных	1	1
1140	старика и	1	1
1141	наконец как	1	1
1142	для античности	1	1
1143	которых она	1	1
1144	для данного	1	1
1145	могущество и	1	1
1146	и была	1	1
1147	приходит на	2	1
1148	говорит что	4	1
1149	были найдены	1	1
1150	делает то	1	1
1151	его по	1	1
1152	не что	6	1
1153	на семь	1	1
1154	теперь к	3	1
1155	всей ситуации	1	1
1156	дело следовательно	1	1
1157	и остается	1	1
1158	ты должен	1	1
1159	некоторое время	4	1
1160	духов не	1	1
1161	ногах ср	1	1
1162	в описании	1	1
1163	ничего этого	1	1
1164	или дочери	1	1
1165	персонажей мы	1	1
1166	по которой	2	1
1167	заметить что	2	1
1168	сын и	1	1
1169	о прибытии	1	1
1170	она у	1	1
1171	ее как	1	1
1172	пьян и	1	1
1173	нам право	2	1
1174	именно так	3	1
1175	следующим образом	3	1
1176	за него	3	1
1177	братьев в	1	1
1178	эти вопросы	1	1
1179	ли она	1	1
1180	шесть лет	1	1
1181	видно и	1	1
1182	отец еще	2	1
1183	исходит из	1	1
1184	по-видимому в	1	1
1185	и всякого	1	1
1186	именно с	1	1
1187	чаще однако	1	1
1188	первоначально это	1	1
1189	этот момент	1	1
1190	узнает что	2	1
1191	с середины	1	1
1192	жену и	1	1
1193	на котором	2	1
1194	были бы	1	1
1195	связанное с	2	1
1196	общих чертах	2	1
1197	в системе	1	1
1198	мужа и	1	1
1199	превратился в	1	1
1200	не просто	4	1
1201	было введение	1	1
1202	отцу он	1	1
1203	есть также	1	1
1204	быта и	1	1
1205	доступ к	1	1
1206	ли эта	1	1
1207	до нашей	1	1
1208	на античных	1	1
1209	этом стремлении	1	1
1210	не происходит	2	1
1211	и весь	1	1
1212	д все	1	1
1213	только не	2	1
1214	очень осторожно	1	1
1215	и совершенно	1	1
1216	где как	1	1
1217	действует в	1	1
1218	еще одну	3	1
1219	отпадают и	1	1
1220	обо всем	1	1
1221	не противоречит	5	1
1222	содержится в	2	1
1223	от его	1	1
1224	что иное	6	1
1225	я тебя	4	1
1226	где взять	1	1
1227	это сходство	1	1
1228	деревья и	1	1
1229	не всю	1	1
1230	признает что	1	1
1231	и заставляет	1	1
1232	только до	1	1
1233	на том	3	1
1234	он к	3	1
1235	по городу	1	1
1236	на столе	2	1
1237	и следующий	1	1
1238	быть в	1	1
1239	создается образ	2	1
1240	а и	1	1
1241	была большая	1	1
1242	то для	1	1
1243	времени их	1	1
1244	как нет	2	1
1245	создателей и	1	1
1246	более поздних	2	1
1247	с нею	1	1
1248	и указывает	1	1
1249	однако этот	1	1
1250	имеем дело	1	1
1251	что при	3	1
1252	часть из	1	1
1253	некоторый свет	1	1
1254	обратил внимание	1	1
1255	отнести и	1	1
1256	глаза на	1	1
1257	по ночам	3	1
1258	не удается	1	1
1259	в человеческую	1	1
1260	и один	3	1
1261	в страну	2	1
1262	с тобой	2	1
1263	наше внимание	1	1
1264	уже говорилось	1	1
1265	женщину в	1	1
1266	то она	2	1
1267	говорит он	1	1
1268	бы только	1	1
1269	материал в	1	1
1270	или не	3	1
1271	и некоторые	3	1
1272	ее от	1	1
1273	спустя много	1	1
1274	состояли из	1	1
1275	все по	1	1
1276	то не	2	1
1277	что под	1	1
1278	всем что	2	1
1279	значение так	1	1
1280	предпосылки что	1	1
1281	на характер	1	1
1282	что попадется	1	1
1283	так много	1	1
1284	этого можно	1	1
1285	вопрос почему	1	1
1286	человек и	1	1
1287	этот дом	4	1
1288	мы затронули	1	1
1289	но иногда	1	1
1290	мои три	1	1
1291	которое и	1	1
1292	крылатого коня	1	1
1293	к прежнему	1	1
1294	достигает вершины	1	1
1295	так на	2	1
1296	которой она	1	1
1297	если я	3	1
1298	дар и	1	1
1299	в сторону	3	1
1300	стал искать	1	1
1301	конь в	1	1
1302	и лесной	1	1
1303	дело к	1	1
1304	могло бы	2	1
1305	что как	2	1
1306	можно полагать	2	1
1307	он сам	2	1
1308	его жены	1	1
1309	кого же	1	1
1310	в русской	5	1
1311	и устраивает	1	1
1312	он обладает	1	1
1313	о себе	3	1
1314	до самой	1	1
1315	но как	2	1
1316	приведем несколько	3	1
