N	2gram	Vygotskiy_	Marksizm
136	не имеет	2	9
137	и более	1	9
138	это не	9	9
139	как если	1	9
140	в истории	1	9
141	одной из	2	9
142	и эта	2	9
143	же самое	13	9
144	кроме того	1	8
145	мысли и	1	8
146	не как	3	8
147	другой стороны	8	8
148	но что	3	8
149	и даже	4	8
150	и с	3	8
151	психики и	1	8
152	на этой	1	8
153	мы знаем	4	8
154	что и	11	8
155	у него	9	8
156	не было	2	8
157	что не	5	8
158	тому что	11	8
159	ясно что	10	8
160	мы можем	8	8
161	или же	1	8
162	не будет	3	8
163	в форме	2	8
164	за пределы	1	8
165	столь же	3	8
166	в отношении	2	8
167	сводится к	7	8
168	в каком	7	8
169	к другому	2	8
170	перед нами	5	8
171	в свою	3	8
172	этого слова	1	8
173	с этим	4	8
174	у нас	7	8
175	смысле этого	1	8
176	в их	3	8
177	в прямой	1	8
178	и их	3	8
179	и т.д	1	8
180	и ее	1	8
181	или иной	2	8
182	на то	27	8
183	от него	5	7
184	в этих	3	7
185	не существует	3	7
186	в котором	5	7
187	и значение	1	7
188	свою очередь	1	7
189	и формы	1	7
190	он сам	1	7
191	те же	3	7
192	как раз	19	7
193	в качестве	2	7
194	бы в	7	7
195	в этой	15	7
196	могут быть	8	7
197	оно может	2	7
198	там где	6	7
199	психологии и	2	7
200	с ними	1	7
201	может стать	1	7
202	по себе	13	7
203	той же	6	7
204	до конца	7	7
205	о том	24	7
206	того что	12	7
207	конечно в	1	7
208	в начале	1	7
209	далеко не	4	7
210	бы он	1	7
211	в той	3	6
212	является в	2	6
213	от одного	2	6
214	в корне	2	6
215	уже не	1	6
216	одной стороны	15	6
217	в другом	3	6
218	для понимания	3	6
219	она может	1	6
220	с одной	15	6
221	из важнейших	2	6
222	здесь же	2	6
223	между ними	2	6
224	не есть	4	6
225	всяком случае	1	6
226	должны быть	1	6
227	этот вопрос	6	6
228	с ее	1	6
229	то есть	16	6
230	должна быть	2	6
231	смысле слова	2	6
232	в тесной	1	6
233	переживания и	1	6
234	зависимости от	9	6
235	ничего общего	1	6
236	и между	4	6
237	что же	1	6
238	тем же	3	6
239	тот же	5	6
240	этот процесс	1	6
241	все это	8	6
242	в какой	5	6
243	вопрос о	6	6
244	для нашей	2	6
245	мы должны	10	6
246	из этих	4	6
247	же в	3	6
248	не к	1	6
249	еще более	2	5
250	о чем	4	5
251	в одном	5	5
252	нами в	2	5
253	в виду	5	5
254	что слово	1	5
255	является выражением	1	5
256	понимания и	1	5
257	не менее	1	5
258	связано с	1	5
259	понятно что	6	5
260	был бы	8	5
261	мы ни	1	5
262	как на	15	5
263	от того	6	5
264	себя в	4	5
265	по преимуществу	2	5
266	на язык	2	5
267	должно быть	6	5
268	необходимо чтобы	2	5
269	что такое	2	5
270	как же	1	5
271	все время	44	5
272	объективной точки	1	5
273	от этого	1	5
274	в двух	9	5
275	и у	1	5
276	той или	2	5
277	но как	3	5
278	и тем	6	5
279	и является	2	5
280	в конце	10	5
281	следовательно не	1	5
282	этой проблемы	1	5
283	то в	1	5
284	вместе с	16	5
285	да и	4	5
286	различие между	1	5
287	тесной связи	1	5
288	и вот	7	5
289	ее в	2	5
290	связана с	1	5
291	хотя и	1	5
292	из него	1	5
293	точку зрения	1	5
294	формы и	4	5
295	в душе	2	5
296	этом случае	2	5
297	форм и	1	5
298	значение в	1	5
299	этом отношении	3	5
300	то мы	2	5
301	или в	6	5
302	для других	1	5
303	но не	9	5
304	по смыслу	2	5
305	тем более	1	5
306	она не	1	5
307	конечно совершенно	1	5
308	в особенности	3	5
309	совершается в	3	5
310	и к	5	4
311	психической жизни	1	4
312	мы постараемся	1	4
313	только что	11	4
314	оно становится	2	4
315	какой бы	3	4
316	в них	7	4
317	но все	5	4
318	тем что	8	4
319	он является	2	4
320	нем нет	3	4
321	он был	3	4
322	к проблеме	1	4
323	говорит что	13	4
324	перед ним	2	4
325	следующим образом	2	4
326	в зависимости	7	4
327	исходит из	5	4
328	к ее	1	4
329	из них	7	4
330	едва ли	3	4
331	психологии в	1	4
332	что они	11	4
333	и он	7	4
334	она и	1	4
335	именно для	1	4
336	узком смысле	1	4
337	несмотря на	5	4
338	что все	12	4
339	не знает	2	4
340	в которой	4	4
341	именно здесь	1	4
342	одним из	1	4
343	что она	10	4
344	но для	1	4
345	но ведь	2	4
346	его значение	2	4
347	в других	1	4
348	но к	1	4
349	находит свое	2	4
350	для его	2	4
351	не дает	2	4
352	и речи	1	4
353	но при	1	4
354	к этим	2	4
355	так что	8	4
356	если же	3	4
357	всех других	1	4
358	все те	3	4
359	в тех	3	4
360	и тот	2	4
361	внешнее выражение	1	4
362	из этого	7	4
363	независимо от	1	4
364	от нее	2	4
365	уже знаем	1	4
366	мы замечаем	1	4
367	не могут	4	4
368	себя с	2	4
369	допустим что	1	4
370	и действительно	2	4
371	можно назвать	1	4
372	к его	2	4
373	нет ничего	1	4
374	бы и	1	4
375	перейдем к	2	4
376	именно на	6	4
377	слов и	2	4
378	целый ряд	5	4
379	и до	4	4
380	что здесь	3	4
381	нет и	2	4
382	мог бы	3	4
383	но именно	1	4
384	только при	1	4
385	и то	12	4
386	только с	3	4
387	категории и	1	4
388	формы как	1	4
389	нас не	2	4
390	уже в	7	4
391	это и	7	4
392	можно сказать	4	4
393	как она	9	4
394	или даже	1	4
395	войти в	1	4
396	в одной	4	4
397	выражение и	1	4
398	другими словами	1	4
399	как он	6	4
400	относится к	2	4
401	стороны и	5	4
402	в каких	2	4
403	и вне	2	4
404	одного из	1	4
405	лежащая в	2	4
406	в узком	1	4
407	жизни и	8	4
408	и прежде	1	4
409	в области	2	4
410	нуждается в	3	4
411	эти два	3	4
412	мы сказали	2	4
413	что было	1	3
414	с героем	2	3
415	не могло	2	3
416	и другую	3	3
417	в применении	1	3
418	даже в	2	3
419	в общей	1	3
420	в своих	9	3
421	ко всем	2	3
422	с тем	10	3
423	мы только	3	3
424	является для	1	3
425	так в	4	3
426	на первый	2	3
427	в действительности	2	3
428	или вернее	4	3
429	применении к	1	3
430	мы увидим	11	3
431	даже и	2	3
432	приходится говорить	1	3
433	в руках	1	3
434	одной и	4	3
435	но они	2	3
436	говорить о	1	3
437	каждое слово	1	3
438	на пути	1	3
439	места для	1	3
440	находится в	2	3
441	увидим в	1	3
442	с ним	4	3
443	друг с	6	3
444	какое бы	1	3
445	не найдем	2	3
446	мы видим	13	3
447	от автора	1	3
448	на протяжении	2	3
449	здесь нет	1	3
450	к себе	1	3
451	нет места	1	3
452	в социальной	1	3
453	в научном	1	3
454	обстоит дело	4	3
455	лежит в	1	3
456	правильного понимания	1	3
457	и всюду	1	3
458	такое понимание	2	3
459	не о	1	3
460	дано в	1	3
461	между этими	1	3
462	этом последнем	1	3
463	определенное и	1	3
464	деле в	1	3
465	между собой	2	3
466	чтобы понять	3	3
467	в русской	1	3
468	это вполне	1	3
469	данный момент	1	3
470	ли это	3	3
471	мы говорили	4	3
472	все остальные	1	3
473	более или	1	3
474	и обеспечивает	1	3
475	как это	16	3
476	одним словом	1	3
477	что эта	8	3
478	одно и	3	3
479	не приходится	1	3
480	и та	5	3
481	по своей	1	3
482	могла бы	4	3
483	значение и	2	3
484	общего с	1	3
485	что во	1	3
486	в систему	1	3
487	и др	2	3
488	подход к	1	3
489	вне этого	1	3
490	и есть	7	3
491	и пытается	2	3
492	были бы	3	3
493	не так	4	3
494	социальной жизни	1	3
495	вступить в	1	3
496	с объективной	1	3
497	и этот	2	3
498	мы встречаем	1	3
499	двух направлений	1	3
500	его из	1	3
501	если он	2	3
502	почти не	2	3
503	как к	1	3
504	тогда когда	1	3
505	и при	3	3
506	учение о	1	3
507	в другой	1	3
508	из которых	5	3
509	имеет место	3	3
510	не на	1	3
511	можно было	6	3
512	должен был	7	3
513	поэтому и	1	3
514	все то	6	3
515	для каждого	1	3
516	еще в	2	3
517	к которым	3	3
518	они дают	2	3
519	и они	1	3
520	в которых	4	3
521	приводит к	2	3
522	со стороны	3	3
523	в следующей	1	3
524	еще и	1	3
525	ни к	1	3
526	его и	2	3
527	то он	2	3
528	поэтому не	1	3
529	хоть сколько-нибудь	1	3
530	потому что	48	3
531	он хочет	1	3
532	нет никакой	2	3
533	и той	4	3
534	самого героя	1	3
535	на этот	7	3
536	он может	3	3
537	взаимодействия с	1	3
538	здесь не	1	3
539	но если	3	3
540	главным образом	3	3
541	является только	1	3
542	у них	1	3
543	но это	2	3
544	мы возьмем	1	3
545	подойти к	1	3
546	своей душе	1	3
547	находятся в	4	3
548	ответ на	5	3
549	что оно	12	3
550	они не	3	3
551	того как	4	3
552	из основных	1	3
553	и борьбы	1	3
554	бы на	2	3
555	на нее	2	3
556	в ту	2	3
557	есть только	3	3
558	а иногда	1	3
559	на все	2	3
560	один и	1	3
561	с другом	6	3
562	в виде	3	3
563	должен быть	3	3
564	или менее	1	3
565	одним и	3	3
566	и вообще	2	3
567	мысли в	1	3
568	не все	3	3
569	связаны с	2	3
570	к жизни	2	3
571	на них	3	3
572	этих двух	8	3
573	того или	1	3
574	человека в	3	3
575	и других	2	3
576	первый план	3	3
577	как ни	4	3
578	действительности но	1	3
579	его слов	1	3
580	совпадает с	1	3
581	также и	1	3
582	мы узнаем	2	3
583	в значительной	1	3
584	когда он	10	3
585	не с	2	3
586	каждый раз	1	3
587	в нашей	5	3
588	сказал что	2	3
589	со своими	1	3
590	и о	5	3
591	мы убедимся	1	3
592	благодаря этому	1	3
593	и значения	1	3
594	лежат на	1	3
595	этой школы	1	3
596	все более	1	3
597	и только	5	3
598	конце концов	6	3
599	в целом	7	3
600	во всем	3	2
601	и другие	3	2
602	вообще не	1	2
603	в последнее	1	2
604	к этой	2	2
605	в разрешении	2	2
606	его за	1	2
607	он считает	1	2
608	с этой	5	2
609	дело с	5	2
610	из всех	1	2
611	глаза и	1	2
612	это значит	2	2
613	в разных	1	2
614	происходит как	2	2
615	тем как	2	2
616	как они	3	2
617	героя как	1	2
618	эти области	1	2
619	из нее	2	2
620	как вещь	2	2
621	но по	1	2
622	мы и	2	2
623	к каким	1	2
624	прямо сказать	1	2
625	в речи	1	2
626	превращается в	2	2
627	том или	1	2
628	например в	2	2
629	в жизни	2	2
630	звучать как	1	2
631	его на	2	2
632	находит себе	5	2
633	к самому	3	2
634	в собственном	2	2
635	их в	4	2
636	момент и	1	2
637	или ином	1	2
638	и переживания	1	2
639	отличается от	4	2
640	почти все	3	2
641	так например	5	2
642	искусство и	4	2
643	во внешнем	2	2
644	ответить на	1	2
645	во все	4	2
646	у такого	1	2
647	мы рассмотрим	1	2
648	справедливо и	1	2
649	то этот	1	2
650	значения с	1	2
651	введено в	1	2
652	почти исключительно	1	2
653	и другой	1	2
654	это же	2	2
655	мы все	8	2
656	и выражение	1	2
657	его именно	1	2
658	а между	1	2
659	тем самым	1	2
660	то как	1	2
661	не что	2	2
662	чтобы показать	2	2
663	из виду	1	2
664	но ни	1	2
665	него не	1	2
666	по которым	1	2
667	такая же	1	2
668	на сцене	8	2
669	на него	4	2
670	можем сказать	1	2
671	согласиться с	2	2
672	мы тем	1	2
673	от них	1	2
674	бы ее	1	2
675	от себя	2	2
676	не просто	6	2
677	ними в	1	2
678	то о	2	2
679	крайней мере	1	2
680	гораздо более	3	2
681	и во	2	2
682	всего в	1	2
683	выражение а	1	2
684	видели что	1	2
685	ее и	1	2
686	значение например	1	2
687	что язык	1	2
688	которое он	2	2
689	и всей	1	2
690	это будет	2	2
691	она в	1	2
692	в состоянии	3	2
693	быть в	1	2
694	форма является	2	2
695	всех остальных	2	2
696	противоречий и	2	2
697	отношения к	2	2
698	после этого	1	2
699	и за	4	2
700	отсюда что	1	2
701	эти тенденции	1	2
702	для них	1	2
703	противоречие между	1	2
704	бы что	2	2
705	тому же	4	2
706	говорит он	2	2
707	организма в	1	2
708	как фактор	1	2
709	но он	6	2
710	на которое	2	2
711	что его	2	2
712	чрезвычайно важно	1	2
713	не остается	1	2
714	эти три	3	2
715	и именно	8	2
716	же как	4	2
717	а просто	1	2
718	зрения и	1	2
719	должно было	2	2
720	его жизни	1	2
721	средство для	1	2
722	себе и	4	2
723	а только	1	2
724	в чем	1	2
725	что как	1	2
726	правильное понимание	1	2
727	именно как	1	2
728	могли бы	6	2
729	о происхождении	1	2
730	а с	7	2
731	если оно	1	2
732	бы к	1	2
733	не нашли	1	2
734	мысль и	2	2
735	героя и	9	2
736	в лучшем	3	2
737	другом и	1	2
738	связь и	2	2
739	ту же	3	2
740	совсем не	3	2
741	бы они	1	2
742	не могла	2	2
743	но только	3	2
744	делают его	1	2
745	в учении	3	2
746	даже не	1	2
747	этом смысле	4	2
748	в нее	3	2
749	совершенно справедливо	4	2
750	когда мы	10	2
751	его так	1	2
752	ни одной	2	2
753	которую в	1	2
754	мы дадим	1	2
755	его как	1	2
756	это делает	3	2
757	речи которые	1	2
758	в первой	1	2
759	к внешнему	2	2
760	все остальное	2	2
761	не то	4	2
762	образом в	3	2
763	мы перейдем	2	2
764	же мы	3	2
765	нам придется	4	2
766	или иного	1	2
767	во время	4	2
768	всех этих	3	2
769	случае это	1	2
770	этой реальной	1	2
771	и нельзя	1	2
772	собственном смысле	2	2
773	в частности	6	2
774	а потому	1	2
775	мы вовсе	1	2
776	та же	6	2
777	психологии не	1	2
778	следует ли	1	2
779	которые он	4	2
780	понимания с	1	2
781	своих героев	1	2
782	была бы	4	2
783	организма с	1	2
784	оно ощущается	1	2
785	тон и	1	2
786	необходимо прежде	1	2
787	целом ряде	2	2
788	второй части	1	2
789	быть сведены	1	2
790	в плоскости	1	2
791	только они	1	2
792	норм и	2	2
793	оно не	2	2
794	этого процесса	1	2
795	сами по	2	2
796	ли с	1	2
797	конечно и	1	2
798	оказывается в	1	2
799	есть лишь	1	2
800	ни о	2	2
801	смысла и	1	2
802	это положение	1	2
803	заключается в	13	2
804	содержание и	4	2
805	с целью	1	2
806	имеет дело	4	2
807	в романе	2	2
808	не делает	1	2
809	это та	1	2
810	и так	4	2
811	никто не	4	2
812	себя и	3	2
813	бы не	1	2
814	этого материала	2	2
815	говорили о	1	2
816	нет в	2	2
817	по крайней	1	2
818	самое это	1	2
819	тех форм	1	2
820	что мы	12	2
821	это явление	1	2
822	что самое	6	2
823	мы его	1	2
824	и если	13	2
825	и поэтому	4	2
826	быть не	2	2
827	и второй	1	2
828	тех пор	2	2
829	исходным пунктом	1	2
830	для нее	1	2
831	и вся	4	2
832	эта мысль	1	2
833	вступает в	1	2
834	мы получим	2	2
835	которую он	2	2
836	находят свое	1	2
837	друг от	2	2
838	в совершенно	6	2
839	каждый из	2	2
840	является источником	1	2
841	и настроений	1	2
842	этой же	1	2
843	на которые	2	2
844	известной степени	1	2
845	то для	1	2
846	значение имеет	2	2
847	их с	1	2
848	эти категории	1	2
849	за пределами	1	2
850	лучше всего	1	2
851	автором в	1	2
852	в сознании	2	2
853	до известной	1	2
854	какие бы	1	2
855	этом вопросе	1	2
856	мы еще	2	2
857	в самой	1	2
858	исключительно в	1	2
859	чуть ли	1	2
860	он должен	8	2
861	уже с	2	2
862	жизни но	3	2
863	убедимся что	1	2
864	нет ни	4	2
865	данном случае	4	2
866	он делает	2	2
867	совершенно иначе	3	2
868	одна и	2	2
869	полагаем что	1	2
870	о нем	3	2
871	что с	8	2
872	мы совершенно	4	2
873	и всегда	1	2
874	и принципиально	1	2
875	его осуществления	1	2
876	же не	2	2
877	деле если	2	2
878	два раза	1	2
879	в г	1	2
880	от друга	2	2
881	существует как	1	2
882	и где	2	2
883	это возможно	2	2
884	указывает на	8	2
885	между собою	1	2
886	сама по	3	2
887	с той	2	2
888	эти две	4	2
889	язык и	1	2
890	мы никогда	5	2
891	можно выразить	2	2
892	последнее время	1	2
893	ли не	2	2
894	и могут	1	2
895	этого вопроса	1	2
896	остановимся на	4	2
897	по его	5	2
898	впечатления от	1	2
899	первой части	1	2
900	это было	4	2
901	но уже	2	2
902	на его	4	2
903	для которого	1	2
904	это так	2	2
905	ли отсюда	1	2
906	что эти	4	2
907	они все	1	2
908	заключены в	1	2
909	в эти	1	2
910	принадлежит только	1	2
911	до тех	2	2
912	эти последние	1	2
913	с первым	1	2
914	его не	2	2
915	и ни	4	2
916	пор пока	2	2
917	не по	1	2
918	как основа	1	2
919	и помимо	1	2
920	для положительного	1	2
921	не находит	1	2
922	опереться на	1	2
923	к анализу	1	2
924	ним не	1	2
925	вторая половина	1	2
926	останавливаться на	2	2
927	андрея белого	1	2
928	смысл его	1	2
929	и часто	1	2
930	подвести итоги	1	2
931	идет о	1	2
932	как из	3	2
933	явление в	1	2
934	и вы	1	2
935	в понимании	2	2
936	только по	1	2
937	различие в	1	2
938	общества и	1	2
939	иное как	2	2
940	форму как	1	2
941	и самый	2	2
942	самого автора	1	2
943	которой мы	1	2
944	само по	3	2
945	и наконец	5	2
946	что данное	1	2
947	форме и	1	2
948	а эти	1	2
949	чтобы легче	1	1
950	реакции но	1	1
951	с которыми	1	1
952	более не	1	1
953	приводящей к	1	1
954	что один	1	1
955	первой и	1	1
956	в центре	2	1
957	и называет	1	1
958	есть художественная	1	1
959	его действия	1	1
960	этого необходимо	2	1
961	и очень	5	1
962	здесь именно	1	1
963	прямого пути	1	1
964	мысль как	1	1
965	русской литературе	1	1
966	здесь господствует	1	1
967	конец жизни	1	1
968	с двух	1	1
969	роль и	2	1
970	которые не	2	1
971	исходя из	7	1
972	энергии с	1	1
973	задача которая	1	1
974	того не	2	1
975	выступает на	1	1
976	чрезвычайно слабо	1	1
977	до самого	2	1
978	под ним	1	1
979	а совершенно	2	1
980	рад был	1	1
981	не имеющее	1	1
982	может служить	1	1
983	или нет	1	1
984	строго говоря	2	1
985	в большей	2	1
986	в некоторых	2	1
987	действие и	3	1
988	труда и	1	1
989	говорит о	5	1
990	и говорить	1	1
991	и едва	1	1
992	это нужно	2	1
993	него в	1	1
994	не являются	1	1
995	не хочет	1	1
996	он совершенно	1	1
997	требует от	1	1
998	одно из	1	1
999	и другими	2	1
1000	его от	1	1
1001	бы с	1	1
1002	важным для	1	1
1003	был у	1	1
1004	из ее	1	1
1005	противоречие с	2	1
1006	часто даже	1	1
1007	с собой	3	1
1008	у пушкина	1	1
1009	нашего исследования	1	1
1010	эстетической деятельности	1	1
1011	показывает нам	2	1
1012	себе то	1	1
1013	что вопрос	1	1
1014	на которых	2	1
1015	именно и	1	1
1016	из двух	3	1
1017	ни одна	2	1
1018	и сам	1	1
1019	попасть в	1	1
1020	проблемы в	1	1
1021	образом что	6	1
1022	равно как	2	1
1023	результате мы	1	1
1024	каким образом	2	1
1025	мысль о	5	1
1026	доказывает что	1	1
1027	этой точке	3	1
1028	весь он	1	1
1029	чтобы подтвердить	1	1
1030	почти ничего	1	1
1031	или на	2	1
1032	представление о	1	1
1033	конечном счете	2	1
1034	к другим	2	1
1035	систему и	1	1
1036	выражено в	1	1
1037	же дана	1	1
1038	места и	2	1
1039	специфические особенности	1	1
1040	этот шаг	1	1
1041	что всякая	5	1
1042	психику и	1	1
1043	прощается с	1	1
1044	всегда в	1	1
1045	что по	3	1
1046	не получают	1	1
1047	душевное состояние	1	1
1048	нам уже	1	1
1049	одновременно и	1	1
1050	на эту	1	1
1051	даже до	1	1
1052	он произносит	1	1
1053	отталкивается от	1	1
1054	они ни	1	1
1055	в художественном	4	1
1056	только для	2	1
1057	на самой	1	1
1058	напротив он	1	1
1059	когда в	2	1
1060	речь идет	1	1
1061	деятельности речь	1	1
1062	и важным	1	1
1063	как только	5	1
1064	всем его	1	1
1065	и нет	1	1
1066	при анализе	2	1
1067	так если	1	1
1068	своему герою	1	1
1069	художественную завершенность	1	1
1070	она усиливает	1	1
1071	влечет за	2	1
1072	необходимо ввести	1	1
1073	он исходит	2	1
1074	с необычайной	1	1
1075	нам не	2	1
1076	попадаем в	1	1
1077	чувство или	1	1
1078	он изображает	2	1
1079	осуществляется в	2	1
1080	еще далеко	1	1
1081	которые мы	1	1
1082	как трагедию	1	1
1083	не могли	4	1
1084	то это	6	1
1085	как та	1	1
1086	которой он	1	1
1087	редких случаях	1	1
1088	вторая часть	1	1
1089	ему удалось	2	1
1090	это последнее	1	1
1091	нас и	2	1
1092	выдерживают критики	1	1
1093	душу но	1	1
1094	в сознание	1	1
1095	для одних	1	1
1096	в противоположность	3	1
1097	имеет в	1	1
1098	этого взаимодействия	2	1
1099	но даже	1	1
1100	не должен	1	1
1101	еще почти	1	1
1102	часто в	1	1
1103	ничто не	1	1
1104	должно произойти	1	1
1105	но во	2	1
1106	но то	1	1
1107	являются не	1	1
1108	искусства и	8	1
1109	и должна	1	1
1110	во многих	1	1
1111	по традиции	2	1
1112	уже о	1	1
1113	можем назвать	1	1
1114	их не	2	1
1115	существенное значение	1	1
1116	что вся	3	1
1117	характер в	1	1
1118	в него	5	1
1119	времени мы	1	1
1120	но может	2	1
1121	образом два	1	1
1122	достаточно сказать	1	1
1123	пониманию и	1	1
1124	увидим что	13	1
1125	о них	2	1
1126	нечто такое	3	1
1127	нужно автору	1	1
1128	и когда	12	1
1129	художественный смысл	1	1
1130	войдет в	1	1
1131	людей и	1	1
1132	этим не	1	1
1133	она сейчас	1	1
1134	психолог не	1	1
1135	для своей	1	1
1136	от той	2	1
1137	тот круг	1	1
1138	дать ответ	1	1
1139	что материалом	1	1
1140	реплика и	1	1
1141	одна возможность	1	1
1142	тем мы	2	1
1143	целей и	1	1
1144	форму не	1	1
1145	два направления	1	1
1146	убедиться в	1	1
1147	и остается	1	1
1148	нам что	3	1
1149	ни одного	5	1
1150	лица или	1	1
1151	так то	1	1
1152	это единство	1	1
1153	сразу что	1	1
1154	разрешение и	3	1
1155	с такою	1	1
1156	во всякой	2	1
1157	дело во	1	1
1158	жизни как	1	1
1159	говорит с	1	1
1160	организма но	1	1
1161	между теми	1	1
1162	что существует	1	1
1163	важна та	1	1
1164	отношении и	1	1
1165	свое разрешение	2	1
1166	в основу	6	1
1167	просто в	2	1
1168	входят в	2	1
1169	мыслителей и	1	1
1170	особенно ярко	1	1
1171	отсюда возникает	1	1
1172	что содержание	1	1
1173	что именно	7	1
1174	речь о	1	1
1175	из самой	1	1
1176	по поводу	6	1
1177	не понял	1	1
1178	шаг вперед	1	1
1179	они никогда	1	1
1180	на котором	1	1
1181	очень значительные	1	1
1182	себя что	1	1
1183	она есть	2	1
1184	в заключение	1	1
1185	действительно в	1	1
1186	мысли ни	1	1
1187	та и	1	1
1188	не поймем	1	1
1189	конечно только	1	1
1190	все современные	1	1
1191	ближе к	2	1
1192	представить себе	2	1
1193	герой и	2	1
1194	только не	5	1
1195	каждый элемент	2	1
1196	и всецело	1	1
1197	или наоборот	3	1
1198	мы примем	3	1
1199	эти элементы	1	1
1200	правда они	1	1
1201	и мы	28	1
1202	необходимо показать	1	1
1203	то оно	1	1
1204	примем это	1	1
1205	быть выражены	1	1
1206	как нам	2	1
1207	после того	1	1
1208	основу и	1	1
1209	и управляется	1	1
1210	которая как	1	1
1211	в драме	5	1
1212	не принадлежит	1	1
1213	на том	4	1
1214	внимание на	4	1
1215	факт как	1	1
1216	элементарно и	1	1
1217	этом фоне	1	1
1218	выражением той	1	1
1219	и чрезвычайно	1	1
1220	и герой	2	1
1221	соответствие и	1	1
1222	мы старались	1	1
1223	не соответствует	1	1
1224	концов к	1	1
1225	сильнее и	1	1
1226	это изменение	1	1
1227	что самая	1	1
1228	он порождает	1	1
1229	скверный анекдот	1	1
1230	является совершенно	1	1
1231	внутреннее противоречие	3	1
1232	ответы и	1	1
1233	что между	2	1
1234	внешнего мира	1	1
1235	на нескольких	1	1
1236	ума и	1	1
1237	и развития	1	1
1238	подходит к	1	1
1239	отношения между	3	1
1240	не была	1	1
1241	работы и	3	1
1242	отцов и	1	1
1243	в конечном	2	1
1244	словом в	1	1
1245	например при	1	1
1246	мы на	1	1
1247	поступают в	1	1
1248	воспринимается как	1	1
1249	до крайности	1	1
1250	в несколько	1	1
1251	от тех	1	1
1252	только знак	1	1
1253	но чувство	1	1
1254	ее развития	1	1
1255	не выражает	1	1
1256	и приводит	1	1
1257	но совершенно	3	1
1258	contradictio in	1	1
1259	проблем и	1	1
1260	во внимание	5	1
1261	которое в	2	1
1262	преимущественно на	1	1
1263	как таковое	1	1
1264	быть только	1	1
1265	откуда же	1	1
1266	каком случае	1	1
1267	xviii века	1	1
1268	совершается и	1	1
1269	пример из	1	1
1270	бы одного	1	1
1271	на тот	1	1
1272	тогда что	1	1
1273	может в	1	1
1274	с одним	1	1
1275	человек и	1	1
1276	как говорит	6	1
1277	характер и	1	1
1278	в деле	1	1
1279	же оно	1	1
1280	что нельзя	1	1
1281	указывает что	7	1
1282	как во	1	1
1283	же обстоит	2	1
1284	есть та	2	1
1285	от одной	1	1
1286	извлекает из	2	1
1287	это могут	1	1
1288	но когда	1	1
1289	образом для	2	1
1290	особенности в	1	1
1291	уже давно	4	1
1292	века в	1	1
1293	больше и	1	1
1294	письме к	1	1
1295	выше мы	1	1
1296	о которых	3	1
1297	речь его	1	1
1298	применить к	1	1
1299	вот на	1	1
