N	2gram	Propp_Isto	StatiiOP
408	от его	1	4
409	связанные с	5	4
410	по своей	1	4
411	нет в	2	4
412	ничего общего	1	4
413	здесь нет	3	4
414	все они	1	4
415	в основе	3	4
416	ни у	1	4
417	более чем	1	4
418	связана с	1	4
419	относится к	3	4
420	быть не	1	4
421	и тогда	2	4
422	говорят что	1	4
423	не знает	1	4
424	им в	2	4
425	состоит в	1	4
426	в образе	16	4
427	этого слова	1	4
428	что оно	4	4
429	естественно что	1	4
430	бы на	1	4
431	как у	2	4
432	и всегда	1	4
433	смысле этого	1	4
434	а на	2	4
435	или в	7	4
436	или иначе	1	4
437	места в	1	4
438	есть в	2	4
439	стремление к	1	4
440	мере в	1	4
441	в стиле	1	4
442	чем в	1	4
443	он говорит	1	4
444	значит что	2	4
445	е в	6	4
446	уже после	2	4
447	а по	3	4
448	в поэме	1	4
449	борьба с	1	4
450	еще в	2	4
451	что его	4	4
452	как мы	9	4
453	это место	1	4
454	же можно	4	4
455	же это	1	4
456	для этого	3	4
457	но для	4	4
458	от него	2	3
459	по тому	1	3
460	находясь в	1	3
461	работ по	1	3
462	которые по	1	3
463	а затем	7	3
464	или иной	1	3
465	из нее	2	3
466	работы в	1	3
467	их в	7	3
468	здесь дело	1	3
469	в одно	2	3
470	гораздо больше	2	3
471	себе в	3	3
472	к этой	3	3
473	и прочие	1	3
474	можно считать	1	3
475	даже и	2	3
476	но эти	4	3
477	представляет собой	8	3
478	в руках	1	3
479	с помощью	1	3
480	которых является	1	3
481	о них	1	3
482	видно что	1	3
483	быть в	1	3
484	во всей	1	3
485	от них	2	3
486	на котором	3	3
487	нет никаких	1	3
488	к этим	3	3
489	не то	1	3
490	без всякой	1	3
491	на том	5	3
492	что при	5	3
493	является и	4	3
494	бы думать	2	3
495	и некоторые	1	3
496	в чужую	2	3
497	также в	2	3
498	от этого	6	3
499	в других	4	3
500	особенно в	2	3
501	вопроса о	1	3
502	бы в	1	3
503	формы в	1	3
504	здесь находим	1	3
505	этой главы	1	3
506	до нас	1	3
507	в наше	2	3
508	не дает	2	3
509	совсем не	1	3
510	или же	6	3
511	не будет	1	3
512	для установления	1	3
513	совершенно так	3	3
514	или иное	2	3
515	это же	4	3
516	к первому	1	3
517	что во	2	3
518	сам в	2	3
519	образом в	3	3
520	в один	1	3
521	каждого из	1	3
522	при жизни	1	3
523	тесно связана	1	3
524	почти не	1	3
525	тогда когда	3	3
526	не были	1	3
527	представляют собой	6	3
528	это уже	2	3
529	из того	1	3
530	борьбы с	3	3
531	бы ни	1	3
532	ниже в	1	3
533	что нет	1	3
534	оказывается в	1	3
535	меньшей мере	1	3
536	если я	1	3
537	относятся к	1	3
538	к его	2	3
539	который не	1	3
540	так называемая	1	3
541	о котором	1	3
542	перед нами	2	3
543	виде в	1	3
544	то и	1	3
545	в свою	3	3
546	такие выражения	2	3
547	наконец в	1	3
548	и и	1	3
549	на основе	1	3
550	у меня	1	3
551	с большой	3	3
552	на основании	1	3
553	кто был	2	3
554	что когда	3	3
555	быть это	1	3
556	связанных с	1	3
557	заметить что	1	3
558	и народ	1	3
559	в сознании	1	3
560	здесь не	3	3
561	только потому	1	3
562	то или	2	3
563	найти в	2	3
564	он должен	2	3
565	судя по	1	3
566	как к	1	3
567	этом случае	13	3
568	попадает в	5	3
569	но на	1	3
570	смысле что	1	3
571	в нашей	2	3
572	он делает	2	3
573	том числе	3	3
574	от которого	2	3
575	так в	5	3
576	что так	1	3
577	основана на	2	3
578	в русском	1	3
579	иногда и	4	3
580	но эта	2	3
581	это еще	3	3
582	с той	2	3
583	и как	5	3
584	а иногда	2	3
585	к своему	2	3
586	это несомненно	1	3
587	на них	2	3
588	она не	7	3
589	задний план	3	3
590	здесь совершенно	2	3
591	когда он	7	3
592	только у	2	3
593	от того	1	3
594	могло быть	1	3
595	не хотел	1	3
596	в книге	3	3
597	и ее	1	3
598	считает что	2	3
599	это можно	1	3
600	до меня	1	3
601	и других	5	3
602	слова в	1	3
603	и наконец	2	3
604	не к	1	3
605	и уже	2	3
606	еще при	1	2
607	что один	1	2
608	нет здесь	2	2
609	мы и	3	2
610	на тот	1	2
611	в момент	1	2
612	тех кто	1	2
613	также не	2	2
614	это значит	2	2
615	и женится	1	2
616	или нет	1	2
617	те же	1	2
618	это нужно	2	2
619	потому не	1	2
620	точно так	3	2
621	одно дело	1	2
622	остановиться на	1	2
623	по мере	4	2
624	на свой	1	2
625	а во-вторых	1	2
626	которым он	1	2
627	зато в	1	2
628	меня в	4	2
629	стороны в	1	2
630	уже выше	3	2
631	выражения как	2	2
632	но очень	1	2
633	роль в	3	2
634	по своим	1	2
635	есть только	1	2
636	он является	2	2
637	он по	2	2
638	и стал	2	2
639	а что	1	2
640	большей части	1	2
641	ответить на	1	2
642	на человека	1	2
643	на этой	5	2
644	доходят до	1	2
645	которой он	2	2
646	одно целое	1	2
647	доказать что	1	2
648	входит в	5	2
649	выходит из	2	2
650	это его	1	2
651	но то	2	2
652	вот почему	2	2
653	и другой	1	2
654	на какие	1	2
655	представлением о	5	2
656	за собой	5	2
657	на пути	2	2
658	и когда	1	2
659	началось с	1	2
660	превращается в	10	2
661	а только	1	2
662	свою очередь	1	2
663	всякого сомнения	1	2
664	то его	2	2
665	но этот	1	2
666	и еще	1	2
667	как правило	2	2
668	дело что	1	2
669	в зависимости	1	2
670	именно на	2	2
671	они сами	2	2
672	от себя	2	2
673	к vii	1	2
674	сам по	1	2
675	во вторую	1	2
676	что можно	1	2
677	иных случаях	1	2
678	время в	2	2
679	мы знаем	12	2
680	объясняется тем	1	2
681	не своей	1	2
682	которого он	1	2
683	фактов жизни	1	2
684	что создает	1	2
685	которое можно	1	2
686	нужно не	1	2
687	литература о	1	2
688	а за	1	2
689	право и	1	2
690	на которое	1	2
691	под его	1	2
692	в изображении	1	2
693	указывает что	1	2
694	и она	3	2
695	и вместе	3	2
696	уже давно	3	2
697	он жил	1	2
698	к историческому	1	2
699	как иначе	1	2
700	эти примеры	3	2
701	него есть	1	2
702	ту же	2	2
703	как человек	3	2
704	уже к	1	2
705	в случае	1	2
706	на нем	3	2
707	но зато	1	2
708	сюда относятся	1	2
709	лет и	1	2
710	в нее	7	2
711	не оставляют	1	2
712	в иных	1	2
713	ни одной	1	2
714	в связь	2	2
715	или о	1	2
716	узнал о	1	2
717	соединение с	1	2
718	что есть	2	2
719	но нет	1	2
720	едва ли	1	2
721	вот несколько	1	2
722	который так	1	2
723	и от	1	2
724	не сразу	2	2
725	чаще всего	3	2
726	его к	3	2
727	потому ли	2	2
728	не случайно	1	2
729	до его	2	2
730	еще одно	1	2
731	мы видели	9	2
732	быть и	1	2
733	были бы	1	2
734	с полной	1	2
735	бы они	1	2
736	он уже	1	2
737	за ним	4	2
738	был очень	1	2
739	к одной	1	2
740	его с	3	2
741	на первом	2	2
742	и при	3	2
743	говорит и	1	2
744	художественного творчества	1	2
745	тогда он	4	2
746	и из	3	2
747	никак не	1	2
748	хотя в	1	2
749	мы в	1	2
750	случаях в	1	2
751	который сам	1	2
752	место занимает	1	2
753	вне всякого	1	2
754	за это	3	2
755	если попытаться	1	2
756	все его	2	2
757	уже довольно	1	2
758	с ней	2	2
759	и русская	1	2
760	это положение	1	2
761	этом месте	1	2
762	но вот	2	2
763	совершенно правильно	1	2
764	не считать	2	2
765	и они	5	2
766	ее исторической	1	2
767	состоит из	4	2
768	никем не	1	2
769	мы имели	1	2
770	из которого	1	2
771	к той	1	2
772	к образу	2	2
773	то он	2	2
774	чем же	1	2
775	а если	2	2
776	язык и	2	2
777	тех же	2	2
778	не имеют	2	2
779	это явление	4	2
780	два года	2	2
781	еще на	1	2
782	это то	2	2
783	наших глазах	1	2
784	можно усмотреть	1	2
785	зависимости от	1	2
786	только тогда	4	2
787	пишет он	1	2
788	что если	1	2
789	совпадают с	1	2
790	в которую	2	2
791	приводит в	1	2
792	он хочет	1	2
793	только тем	2	2
794	тогда как	1	2
795	царем но	1	2
796	имеем в	2	2
797	в отличие	1	2
798	соответствии с	1	2
799	этой категории	1	2
800	мог бы	2	2
801	или с	1	2
802	не за	1	2
803	далеко не	1	2
804	но вообще	1	2
805	ли можно	1	2
806	он может	4	2
807	литература в	1	2
808	в свой	3	2
809	видел в	1	2
810	по отдельным	1	2
811	у них	2	2
812	только о	1	2
813	исключительно в	1	2
814	тот же	1	2
815	д и	1	2
816	но есть	4	2
817	с каким	1	2
818	меня не	2	2
819	впрочем в	1	2
820	не означает	1	2
821	близок к	1	2
822	когда речь	1	2
823	уже сейчас	1	2
824	только по	1	2
825	свидетельствует о	1	2
826	который всегда	1	2
827	таком положении	1	2
828	которых можно	4	2
829	и вот	4	2
830	в указанном	1	2
831	и этим	6	2
832	на что	1	2
833	что собственно	1	2
834	которых он	1	2
835	а это	1	2
836	в литературе	1	2
837	где он	1	2
838	на которой	4	2
839	со словами	1	2
840	собой в	1	2
841	как нечто	1	2
842	а другое	1	2
843	ведь это	1	2
844	на юг	1	2
845	без всяких	4	2
846	из рук	1	2
847	этом не	1	2
848	к которым	4	2
849	все вместе	2	2
850	где нет	2	2
851	как она	1	2
852	становится понятным	2	2
853	перед собой	1	2
854	по своему	1	2
855	на все	2	2
856	были не	1	2
857	бы мы	4	2
858	и оно	2	2
859	но уже	5	2
860	в ином	3	2
861	что тот	1	2
862	и таким	2	2
863	совершенно ясно	6	2
864	чтобы сделать	1	2
865	на свете	1	2
866	что от	3	2
867	понятно почему	1	2
868	в таких	3	2
869	отличие от	1	2
870	что благой	1	2
871	борьбу с	2	2
872	в наши	2	2
873	по большей	1	2
874	не могу	1	2
875	ни один	1	2
876	и ни	1	2
877	здесь только	1	2
878	с полным	1	2
879	она во	1	2
880	тому времени	1	2
881	что там	1	2
882	и может	2	2
883	красавица была	1	2
884	случаях и	1	2
885	его смерти	1	2
886	каждый раз	1	2
887	в пределах	5	2
888	тем самым	2	2
889	этого образа	1	2
890	не требует	1	2
891	но вместе	4	2
892	знает и	2	2
893	самые разнообразные	1	2
894	числе и	2	2
895	те которые	1	2
896	же самое	1	2
897	вступают в	1	2
898	в репертуаре	1	2
899	явление в	2	2
900	к изучению	2	2
901	пути к	1	2
902	он о	1	2
903	в эти	1	2
904	эти два	2	2
905	он с	1	2
906	речи об	1	2
907	не надо	1	2
908	жизнью и	1	2
909	во всем	4	1
910	мы можем	6	1
911	которое однако	1	1
912	они являются	1	1
913	всего это	1	1
914	можно сопоставить	1	1
915	из многих	1	1
916	народов в	1	1
917	указать еще	1	1
918	чтобы дать	1	1
919	а когда	2	1
920	вещи в	1	1
921	живого и	1	1
922	ведут в	1	1
923	реже и	1	1
924	можно и	1	1
925	и стали	2	1
926	трудно сказать	1	1
927	совершенно очевидно	1	1
928	и имеет	1	1
929	он попадает	1	1
930	самым важным	1	1
931	по всему	1	1
932	смысле и	1	1
933	его за	2	1
934	вышли в	1	1
935	и социальной	1	1
936	они уже	2	1
937	его чтобы	1	1
938	и старухи	1	1
939	что человек	1	1
940	него в	2	1
941	а есть	1	1
942	сам был	1	1
943	чтобы она	2	1
944	еще очень	1	1
945	черты его	1	1
946	с собой	6	1
947	то теперь	1	1
948	лошади в	1	1
949	дух который	1	1
950	их не	3	1
951	и самые	1	1
952	или во	1	1
953	он имеет	4	1
954	такое отсутствие	1	1
955	некоторые другие	1	1
956	на свою	2	1
957	естественно не	1	1
958	приближается к	2	1
959	было очень	1	1
960	см в	1	1
961	если он	2	1
962	мира это	1	1
963	могло получиться	2	1
964	новая форма	1	1
965	эта традиция	1	1
966	правда в	1	1
967	я от	1	1
968	там же	2	1
969	уже указано	1	1
970	эта версия	1	1
971	представляли собой	2	1
972	является для	1	1
973	становится особенно	1	1
974	форму но	2	1
975	этой стороны	1	1
976	раз когда	1	1
977	только теперь	2	1
978	чтобы лучше	1	1
979	отражается в	1	1
980	в дальнейшем	6	1
981	образом при	1	1
982	то наоборот	1	1
983	одно время	1	1
984	перестает быть	1	1
985	во дворец	1	1
986	в нос	1	1
987	и неизменно	1	1
988	у исследователей	1	1
989	и отчасти	1	1
990	полемизировать с	1	1
991	а порой	1	1
992	из других	2	1
993	он находит	1	1
994	или вернее	1	1
995	у царя	2	1
996	редких случаях	1	1
997	ходе действия	1	1
998	текста это	1	1
999	в приведенных	5	1
1000	но кто	1	1
1001	материал но	1	1
1002	этом мы	2	1
1003	был тот	2	1
1004	но даже	2	1
1005	д в	1	1
1006	черной работы	1	1
1007	в каких	1	1
1008	же порядка	1	1
1009	разных формах	1	1
1010	нам что	1	1
1011	е для	2	1
1012	особое место	1	1
1013	когда она	2	1
1014	только на	2	1
1015	в плен	2	1
1016	но сила	1	1
1017	приходит к	3	1
1018	него было	1	1
1019	средства которые	1	1
1020	могут вызвать	1	1
1021	себе и	2	1
1022	нужно быть	1	1
1023	чем его	1	1
1024	на границе	1	1
1025	уже и	3	1
1026	не вполне	1	1
1027	на высоком	1	1
1028	сказок и	1	1
1029	даже с	1	1
1030	перед ним	1	1
1031	которое его	1	1
1032	оно также	1	1
1033	у своего	1	1
1034	приходит на	1	1
1035	страны в	1	1
1036	к ним	2	1
1037	обратим внимание	2	1
1038	бога и	1	1
1039	ней и	1	1
1040	функция этого	1	1
1041	вернуться к	1	1
1042	в голове	2	1
1043	почему и	1	1
1044	наряду с	7	1
1045	через каждые	1	1
1046	они должны	1	1
1047	отнимают у	1	1
1048	находится в	2	1
1049	с этими	3	1
1050	имеет чисто	1	1
1051	тот что	1	1
1052	когда в	1	1
1053	в особой	1	1
1054	он сам	1	1
1055	он заметил	1	1
1056	были в	1	1
1057	есть некоторые	1	1
1058	о связи	1	1
1059	затем в	3	1
1060	себя в	6	1
1061	жалуются что	1	1
1062	доступ к	1	1
1063	на втором	1	1
1064	шаг в	1	1
1065	о ней	1	1
1066	эти отдельные	1	1
1067	иначе говоря	1	1
1068	представить себе	1	1
1069	он имел	1	1
1070	д все	2	1
1071	все попытки	1	1
1072	вообще чаще	1	1
1073	еще одну	1	1
1074	по возвращении	1	1
1075	который судя	1	1
1076	она и	2	1
1077	менее в	1	1
1078	о двух	2	1
1079	конечно есть	1	1
1080	еще раньше	1	1
1081	указать на	1	1
1082	не видел	2	1
1083	к себе	3	1
1084	притом не	1	1
1085	остаются в	1	1
1086	в состоянии	1	1
1087	у каждого	1	1
1088	к жене	1	1
1089	смысле в	1	1
1090	народов но	1	1
1091	основные этапы	1	1
1092	и легко	1	1
1093	обращаются с	1	1
1094	за эту	1	1
1095	а и	1	1
1096	более поздних	3	1
1097	обычно не	1	1
1098	в социальной	1	1
1099	не соответствует	1	1
1100	на древнюю	1	1
1101	чтобы иметь	1	1
1102	тесно связан	1	1
1103	д конечно	1	1
1104	имеет только	1	1
1105	на другую	1	1
1106	велико что	1	1
1107	хотел этим	1	1
1108	многих отношениях	1	1
1109	согласно которому	1	1
1110	два раза	1	1
1111	с другими	4	1
1112	и соответствующие	1	1
1113	и один	1	1
1114	сколько бы	1	1
1115	преимущественно в	1	1
1116	сила но	1	1
1117	находим то	1	1
1118	пребыванию в	1	1
1119	они представляют	1	1
1120	случаях это	1	1
1121	женщина и	1	1
1122	он испытывал	1	1
1123	его тут	1	1
1124	и говорит	1	1
1125	снять с	1	1
1126	его служить	1	1
1127	тут и	1	1
1128	свою силу	1	1
1129	тот кто	7	1
1130	смерти это	1	1
1131	юг по	1	1
1132	по аналогии	1	1
1133	которое в	1	1
1134	поэтому она	1	1
1135	всем что	2	1
1136	на одну	1	1
1137	о смерти	7	1
1138	по которому	3	1
1139	здесь же	2	1
1140	мере того	3	1
1141	так много	2	1
1142	между ними	2	1
1143	их он	1	1
1144	встречается в	3	1
1145	себе не	1	1
1146	человек в	2	1
1147	себя как	1	1
1148	в древнем	1	1
1149	сказывается и	2	1
1150	особенно сильно	1	1
1151	четыре раза	1	1
1152	слилась с	1	1
1153	во главе	1	1
1154	и характер	1	1
1155	путь в	1	1
1156	в целях	3	1
1157	связь этого	1	1
1158	где уже	3	1
1159	свойственно только	1	1
1160	стороне дела	1	1
1161	в себя	3	1
1162	в упомянутой	1	1
1163	это тоже	1	1
1164	его тело	2	1
1165	случаях является	1	1
1166	идет от	1	1
1167	день на	1	1
1168	он спускается	1	1
1169	употребляются в	1	1
1170	сравнения с	1	1
1171	а потом	3	1
1172	я был	2	1
1173	из головы	1	1
1174	властью как	1	1
1175	здесь как	3	1
1176	с образом	1	1
1177	что говорилось	2	1
1178	и быть	2	1
1179	и уходит	2	1
1180	в современном	1	1
1181	его развития	2	1
1182	увидим ниже	4	1
1183	как они	1	1
1184	при себе	2	1
1185	отразилось в	3	1
1186	бы она	1	1
1187	случаев в	1	1
1188	чтобы он	3	1
1189	особого рода	1	1
1190	например мы	1	1
1191	на другой	1	1
1192	понимать в	1	1
1193	вывод который	1	1
1194	человека который	1	1
1195	на которых	1	1
1196	в ответ	1	1
1197	иметь при	1	1
1198	этого становится	1	1
1199	европы в	1	1
1200	в городе	2	1
1201	стоит человек	1	1
1202	некоторые уже	1	1
1203	никого не	1	1
1204	мысль что	1	1
1205	этом свете	1	1
1206	и картина	1	1
1207	одно и	2	1
1208	той области	1	1
1209	один раз	2	1
1210	эти материалы	10	1
1211	и просят	1	1
1212	неотделим от	1	1
1213	уже потому	1	1
1214	имеет много	1	1
1215	и хотя	4	1
1216	бы уже	1	1
1217	существовали и	1	1
1218	в современной	1	1
1219	особого внимания	2	1
1220	но так	3	1
1221	и другая	1	1
1222	вот в	1	1
1223	сказках как	1	1
1224	это может	1	1
1225	над ним	4	1
1226	я буду	1	1
1227	см у	1	1
1228	с нашими	1	1
1229	должны были	3	1
1230	царя было	1	1
1231	мы здесь	4	1
1232	работы на	1	1
1233	он еще	1	1
1234	несколько лет	1	1
1235	ответы на	1	1
1236	не говорится	2	1
1237	тот или	1	1
1238	он в	3	1
1239	конечно эти	1	1
1240	сходные с	1	1
1241	у некоторых	1	1
1242	однако в	2	1
1243	в систему	1	1
1244	друг другу	1	1
1245	сильно что	1	1
1246	это приводит	3	1
1247	силы это	1	1
1248	же несомненна	1	1
1249	материала в	1	1
1250	иногда это	3	1
1251	что жизнь	1	1
1252	нее со	1	1
1253	это те	1	1
1254	форм в	1	1
1255	и есть	3	1
1256	мы будем	1	1
1257	в некотором	2	1
1258	ты мне	1	1
1259	показывают что	8	1
1260	в силу	7	1
1261	приводится очень	1	1
1262	д по	1	1
1263	таких примеров	2	1
1264	речи о	1	1
1265	для чего	2	1
1266	очевидно в	1	1
1267	и молодых	1	1
1268	очень рано	1	1
1269	на камне	1	1
1270	по наследству	1	1
1271	это он	2	1
1272	интересно привести	1	1
1273	две функции	1	1
1274	где мы	1	1
1275	мы до	2	1
1276	доказывает что	1	1
1277	и сами	1	1
1278	с неба	2	1
1279	вопросом о	1	1
1280	можно только	1	1
1281	на разнообразие	1	1
1282	том чем	1	1
1283	внимание также	1	1
1284	вариантов и	1	1
1285	него по	1	1
1286	образом и	1	1
1287	в сказках	5	1
1288	и конечно	1	1
1289	более ранней	1	1
1290	они и	1	1
1291	с тремя	1	1
1292	как с	1	1
1293	такова же	2	1
1294	себе представить	1	1
1295	в основном	5	1
1296	очень тщательно	1	1
1297	его душу	3	1
1298	был бы	1	1
1299	ним и	2	1
1300	героя в	11	1
1301	эти случаи	3	1
1302	сказки в	4	1
1303	следующий случай	1	1
1304	большую роль	1	1
1305	на те	1	1
1306	первый и	1	1
1307	смерть это	1	1
1308	чтобы стать	1	1
1309	три дня	2	1
1310	с ним	9	1
1311	года он	1	1
1312	в наиболее	1	1
1313	два основных	1	1
1314	землей и	1	1
1315	для борьбы	1	1
1316	здесь он	2	1
1317	имеем связь	1	1
1318	он на	2	1
