N	4gram	Tiupa_Narr	Analitik
145	того или иного рода	1	1
146	частности значения общедоступные для	1	1
147	бы место лишь в	1	1
148	выявляется благодаря нашему способу	1	1
149	зеркала души вдруг заслоняется	1	1
150	состоит как раз в	1	1
151	в кадры повествования а	1	1
152	том виде в каком	1	1
153	и не сводится к	2	1
154	трактует последний как коммуникативное	1	1
155	в данном случае это	1	1
156	кадры повествования а читателем	1	1
157	однако и до сего	1	1
158	что одно и то	2	1
159	встречи креативного и рецептивного	1	1
160	зрения читателя находится или	1	1
161	каком она выявляется благодаря	1	1
162	произведение в его событийной	1	1
163	находится или движется один	1	1
164	в каком она выявляется	1	1
165	и дело здесь не	1	1
166	слушающего читателя и того	1	1
167	здоровая порядок фокусирующих восприятие	1	1
168	темной родинкой и т.д	1	1
169	включая в него говорящего	1	1
170	один отдельный кадр повествования	1	1
171	него говорящего и слушающих	1	1
172	и сами участвуем как	2	1
173	внимание на то что	2	1
174	позицию по отношению к	1	1
175	ровным счетом ничего не	2	1
176	состав такого кадра входит	1	1
177	этнографии терминологией а ван	1	1
178	ком или о чем	1	1
179	ван дейк четко разграничивая	1	1
180	постепенно углубляемая вплоть до	1	1
181	терминологией а ван геннепа	1	1
182	душевная характеристика душечки постепенно	1	1
183	читаем это была тихая	1	1
184	следует сказать и о	1	1
185	добродушная жалостливая барышня с	1	1
186	говорящего автора слушающего читателя	1	1
187	места времени и действия	1	1
188	два события событие о	1	1
189	никак не может быть	1	1
190	специфика кадропорождающих возможностей речи	1	1
191	организации кадров внутреннего зрения	1	1
192	речи такова что крупный	1	1
193	разграничивая употребление языка и	1	1
194	душечки постепенно углубляемая вплоть	1	1
195	вводятся автором в кадры	1	1
196	даже самая тривиальная в	1	1
197	этом последнем мы и	2	1
198	в нем звучит один	1	1
199	на ее полные розовые	1	1
200	место лишь в самом	1	1
201	нашему способу постановки вопросов	1	1
202	времени в поле зрения	1	1
203	в том что именно	1	1
204	лишь поименованное в тексте	1	1
205	телесного замечания которому казалось	1	1
206	движется один отдельный кадр	1	1
207	глядя на ее полные	1	1
208	устанавливает задаваемый читателю ракурс	1	1
209	поле зрения читателя находится	1	1
210	в самом деле не	1	1
211	единственный в тексте случай	1	1
212	каждый малый отрезок времени	1	1
213	углубляемая вплоть до взгляда	1	1
214	вступает в противоречие с	1	1
215	тихая добродушная жалостливая барышня	1	1
216	самого рассказывания в этом	2	1
217	кадры читательского восприятия в	1	1
218	казалось бы место лишь	1	1
219	в том числе и	1	1
220	в каждый малый отрезок	1	1
221	четко разграничивая употребление языка	1	1
222	как единого художественного высказывания	1	1
223	а не все что	1	1
224	креативного и рецептивного сознаний	1	1
225	малый отрезок времени в	1	1
226	мы и сами участвуем	2	1
227	в организации кадров внутреннего	1	1
228	о том что искусство	1	1
229	текста так и не	1	1
230	читательского восприятия в каждый	1	1
231	ван геннепа и в	1	1
232	выражение и продукт социального	1	1
233	ни одна из них	1	1
234	на себя внимание что	1	1
235	пребывания в стране мертвых	1	1
236	последний как коммуникативное событие	1	1
237	специфически человеческий способ существования	1	1
238	ситуации в частности значения	1	1
239	бы постепенно снята а	1	1
240	развивал мысль о том	1	1
241	насыщенный деталями кадр внутреннего	1	1
242	поименованное в тексте а	1	1
243	начале этой цепочки при	1	1
244	была тихая добродушная жалостливая	1	1
245	на мягкую белую шею	1	1
246	в этнографии терминологией а	1	1
247	в частности специфика кадропорождающих	1	1
248	нем звучит один голос	1	1
249	выступает в том виде	1	1
250	в точке соприкосновения разных	1	1
251	кадропорождающих возможностей речи такова	1	1
252	единства фразы устанавливает задаваемый	1	1
253	она подхваченная и усиленная	1	1
254	ни чем иным как	2	1
255	лишь в том случае	1	1
256	и до сего времени	1	1
257	не тот кто говорит	1	1
258	своего рода ключ к	1	1
259	не сами по себе	1	1
260	родинкой и т.д иронически	1	1
261	вдруг заслоняется крупным планом	1	1
262	кротким мягким взглядом очень	1	1
263	и т.д иронически дискредитирует	1	1
264	есть выражение и продукт	1	1
265	аспекты социальной ситуации в	1	1
266	во встрече с другим	1	1
267	принципиально невместима в пределы	1	1
268	рассказано в произведении и	1	1
269	взглядом очень здоровая порядок	1	1
270	как раз в том	2	1
271	в этом последнем мы	2	1
272	рождается в точке соприкосновения	1	1
273	последовательно вводятся автором в	1	1
274	замечания которому казалось бы	1	1
275	готовом стабильно дифференцированном и	1	1
276	характеристика душечки постепенно углубляемая	1	1
277	создается местоположением семантических единиц	1	1
278	и к себе самому	1	1
279	социального взаимодействия трех говорящего	1	1
280	он не тот кто	1	1
281	о чем говорят героя	1	1
282	таков что душевная характеристика	1	1
283	одна из них не	1	1
284	дифференцированном и оцененном мире	1	1
285	в пределы одного сознания	1	1
286	дело не только в	2	1
287	расположение деталей в пределах	1	1
288	о ком или о	1	1
289	белую шею с темной	1	1
290	может ощущаться завершенная и	1	1
291	или о чем говорят	1	1
292	событие включая в него	1	1
293	в соответствии с его	1	1
294	по его собственному признанию	1	1
295	ее полные розовые щеки	1	1
296	трех говорящего автора слушающего	1	1
297	в его событийной полноте	1	1
298	раз в том что	2	1
299	говорящего и слушающих их	1	1
300	общедоступные для участников коммуникации	1	1
301	знание языка знание мира	1	1
302	и здесь мы имеем	1	1
303	с кротким мягким взглядом	1	1
304	личностные и социальные характеристики	1	1
305	до взгляда этого зеркала	1	1
306	кадрового единства фразы устанавливает	1	1
307	семантических единиц текста в	1	1
308	как коммуникативное событие включая	1	1
309	деталей в пределах кадрового	1	1
310	взгляда этого зеркала души	1	1
311	не все что может	1	1
312	а так она подхваченная	1	1
313	так она подхваченная и	1	1
314	в произведении и событие	1	1
315	той или иной мерой	1	1
316	при таком гипотетическом порядке	1	1
317	другие аспекты социальной ситуации	1	1
318	и слушающих их личностные	1	1
319	слова в соответствии с	1	1
320	что может или пожелает	1	1
321	и дело не только	1	1
322	постепенно снята а так	1	1
323	социальные характеристики другие аспекты	1	1
324	в кадры читательского восприятия	1	1
325	такова что крупный план	1	1
326	тексте а не все	1	1
327	социальной ситуации в частности	1	1
328	о котором рассказано в	1	1
329	в том виде в	1	1
330	и рождается в точке	1	1
331	шею с темной родинкой	1	1
332	одним и тем же	1	1
333	по тем или иным	1	1
334	этой цепочки при таком	1	1
335	вплоть до взгляда этого	1	1
336	что душевная характеристика душечки	1	1
337	самом начале этой цепочки	1	1
338	событие самого рассказывания в	1	1
339	в отличие от знания	1	1
340	ни что иное как	1	1
341	восприятие определений таков что	1	1
342	в контексте художественного целого	1	1
343	он и не сводится	1	1
344	коммуникативное событие включая в	1	1
345	продукт социального взаимодействия трех	1	1
346	бахтин может ощущаться завершенная	1	1
347	в пределах кадрового единства	1	1
348	ответ на этот вопрос	1	1
349	их личностные и социальные	1	1
350	употребление языка и дискурс	1	1
351	кадра входит лишь поименованное	1	1
352	душечка читаем это была	1	1
353	в тексте а не	1	1
354	читателя находится или движется	1	1
355	благодаря нашему способу постановки	1	1
356	снята а так она	1	1
357	а ван геннепа и	1	1
358	пределах кадрового единства фразы	1	1
359	событие о котором рассказано	1	1
360	стабильно дифференцированном и оцененном	1	1
