N	2gram	Bakhtin_Fr	Problemy
325	для этого	3	6
326	но для	1	6
327	те же	6	5
328	и свой	1	5
329	не хочет	1	5
330	именно в	5	5
331	с тем	1	5
332	мир и	2	5
333	в высшей	1	5
334	видеть и	1	5
335	одном слове	1	5
336	к которому	2	5
337	того же	4	5
338	но так	1	5
339	этот мир	2	5
340	в чем	3	5
341	той или	2	5
342	говорили что	1	5
343	ту сторону	1	5
344	что может	1	5
345	в общем	2	5
346	один из	9	5
347	в последнем	2	5
348	то есть	31	5
349	я бы	1	5
350	художественного творчества	1	5
351	подобно тому	2	5
352	со всеми	5	5
353	поэтому и	4	5
354	все то	2	5
355	здесь мы	3	5
356	с таким	3	5
357	о своей	1	5
358	героев и	1	5
359	на протяжении	7	5
360	вы думаете	1	5
361	вместе с	4	5
362	совершенно не	1	5
363	но здесь	3	5
364	мы не	3	5
365	слов и	4	5
366	нет и	1	5
367	но именно	3	5
368	том же	4	5
369	он воспринимает	2	5
370	в ее	5	5
371	поэтому он	4	5
372	высшей степени	1	5
373	и то	2	5
374	они не	4	5
375	не во	1	5
376	он как	1	5
377	где он	2	5
378	по ту	1	5
379	ведь это	3	5
380	в обычном	2	5
381	как можно	1	5
382	по своему	3	5
383	нисколько не	1	5
384	он это	1	5
385	не укладывается	1	5
386	в ней	6	5
387	быть и	2	5
388	когда он	1	5
389	есть и	4	5
390	и самого	1	5
391	благодаря этому	1	5
392	или иной	2	5
393	тому что	1	5
394	тому как	2	5
395	мира в	2	5
396	все что	4	4
397	только что	1	4
398	без исключения	1	4
399	еще более	5	4
400	нами в	1	4
401	по мере	1	4
402	более или	1	4
403	в духе	11	4
404	в первом	1	4
405	такой образ	2	4
406	тона и	2	4
407	и мысли	4	4
408	он был	5	4
409	даже и	3	4
410	всего этого	2	4
411	всем этим	3	4
412	за собой	1	4
413	в свете	3	4
414	уже и	2	4
415	но этот	1	4
416	его за	2	4
417	или менее	1	4
418	понятно что	3	4
419	входят в	1	4
420	во всей	3	4
421	для понимания	5	4
422	от них	2	4
423	на котором	2	4
424	все в	2	4
425	него как	1	4
426	поэтому в	2	4
427	вполне понятно	4	4
428	что такое	1	4
429	не была	2	4
430	связи с	8	4
431	в которой	6	4
432	дано в	1	4
433	и своего	2	4
434	характер и	3	4
435	то в	2	4
436	время как	1	4
437	в эту	7	4
438	на себе	1	4
439	под влиянием	2	4
440	остается в	2	4
441	к слову	1	4
442	эти слова	1	4
443	речи и	2	4
444	одно и	1	4
445	но только	2	4
446	в тоне	2	4
447	в направлении	1	4
448	вот я	2	4
449	и великие	1	4
450	протяжении всего	2	4
451	не значит	1	4
452	в первой	3	4
453	с ее	1	4
454	всех этих	5	4
455	мы видели	6	4
456	образом и	2	4
457	зубной боли	2	4
458	даны в	2	4
459	разобранные нами	1	4
460	переходит в	1	4
461	теперь в	1	4
462	романа в	3	4
463	из которых	1	4
464	речи как	1	4
465	слова мы	1	4
466	конечно и	3	4
467	в словах	1	4
468	бы не	1	4
469	вследствие этого	2	4
470	здесь нет	2	4
471	то он	1	4
472	и если	2	4
473	в первых	1	4
474	которую он	1	4
475	о своем	2	4
476	времени и	5	4
477	каждый из	2	4
478	к миру	1	4
479	как предмет	1	4
480	материал и	2	4
481	у вас	1	4
482	он должен	1	4
483	что оно	1	4
484	перестает быть	2	4
485	романа но	1	4
486	этом отношении	4	4
487	в формах	1	4
488	в литературе	10	4
489	все и	1	4
490	здесь в	6	4
491	смысле этого	2	4
492	слова не	1	4
493	к концу	1	4
494	и понимания	2	4
495	это было	2	4
496	в каждой	1	4
497	об этом	3	4
498	особенно в	6	4
499	жизнь и	2	4
500	это как	2	4
501	также и	6	4
502	особый тип	1	4
503	еще в	4	4
504	стороны и	2	4
505	от того	1	4
506	слова его	1	4
507	его отношение	2	4
508	как их	1	4
509	него и	3	4
510	и прежде	4	4
511	это в	4	4
512	таким же	1	4
513	мы сказали	2	4
514	само по	1	4
515	по всему	2	3
516	в нашу	2	3
517	о чем	3	3
518	в большей	2	3
519	какой бы	2	3
520	говорит о	2	3
521	а затем	2	3
522	художественную форму	1	3
523	но что	1	3
524	как образ	1	3
525	именно и	2	3
526	жизнь в	3	3
527	ну и	2	3
528	есть в	1	3
529	его романа	3	3
530	форме в	1	3
531	они ни	1	3
532	большей или	3	3
533	функций в	2	3
534	есть то	1	3
535	тенденция к	1	3
536	несколько дальше	1	3
537	можно сказать	2	3
538	существенный момент	2	3
539	и отчасти	1	3
540	здесь конечно	1	3
541	в данном	5	3
542	что этот	1	3
543	отсюда и	1	3
544	но они	4	3
545	о них	1	3
546	в различных	2	3
547	точке зрения	1	3
548	и еще	3	3
549	художественном творчестве	1	3
550	нами отрывке	1	3
551	настоящее время	2	3
552	одной из	3	3
553	и вообще	3	3
554	согласиться с	1	3
555	знаете ли	1	3
556	что даже	1	3
557	делая его	1	3
558	в эти	2	3
559	всего в	1	3
560	только не	1	3
561	мы видим	9	3
562	по преимуществу	3	3
563	обычном смысле	1	3
564	она в	1	3
565	мы знаем	3	3
566	узком смысле	2	3
567	этими двумя	1	3
568	это очень	1	3
569	и человек	1	3
570	чем в	2	3
571	воспринимается как	1	3
572	будто бы	2	3
573	например у	1	3
574	в таком	2	3
575	в изображении	1	3
576	человек в	1	3
577	следовательно и	2	3
578	и изображать	1	3
579	между собой	1	3
580	в смысле	1	3
581	именно как	1	3
582	очень часто	2	3
583	не дает	4	3
584	как человек	2	3
585	и та	1	3
586	в приведенном	5	3
587	лишь один	1	3
588	его жизнь	1	3
589	по своей	4	3
590	мы здесь	2	3
591	это действительно	1	3
592	или меньшей	3	3
593	ни одной	2	3
594	и мы	2	3
595	это вовсе	2	3
596	он понимает	1	3
597	и есть	5	3
598	значение в	4	3
599	и по	4	3
600	меньшей степени	2	3
601	в один	2	3
602	и особенно	2	3
603	и сами	1	3
604	своего рода	5	3
605	так ли	1	3
606	в основном	7	3
607	должны быть	2	3
608	и при	2	3
609	не умеют	1	3
610	ни единого	1	3
611	и делает	1	3
612	нам важна	1	3
613	кто же	1	3
614	себе не	1	3
615	и самая	1	3
616	и одновременно	3	3
617	существенно и	1	3
618	или наоборот	1	3
619	то время	1	3
620	есть нечто	1	3
621	них он	2	3
622	слове и	1	3
623	вы не	4	3
624	все они	5	3
625	именно тем	1	3
626	на нее	1	3
627	который не	1	3
628	себя за	1	3
629	того чтобы	6	3
630	оно является	1	3
631	и уже	1	3
632	именно на	1	3
633	значение для	1	3
634	им в	2	3
635	глубокое и	1	3
636	тем же	2	3
637	со своими	2	3
638	правда в	1	3
639	определения как	1	3
640	же он	2	3
641	в настоящее	2	3
642	его можно	1	3
643	человека но	1	3
644	связан с	6	3
645	может найти	1	3
646	этом случае	1	3
647	данном случае	3	3
648	того как	1	3
649	не для	1	3
650	которых он	2	3
651	что так	1	3
652	ее в	1	3
653	в других	4	3
654	у нас	4	3
655	раз в	4	3
656	ко второму	2	3
657	этого не	1	3
658	дело в	4	3
659	места в	2	3
660	всего романа	2	3
661	в мировоззрении	2	3
662	на тему	2	3
663	или даже	1	3
664	так в	4	3
665	на одном	1	3
666	а он	1	3
667	но конечно	5	3
668	оно может	1	3
669	приведенном нами	3	3
670	и происходит	1	3
671	он говорит	6	3
672	его произведениях	2	3
673	понимания мира	1	3
674	тонов и	2	3
675	не удалось	1	3
676	из этих	2	3
677	не с	1	3
678	нового времени	2	3
679	устной речи	1	3
680	только то	2	3
681	что из	2	3
682	его романе	3	3
683	которые в	2	3
684	этот тон	1	3
685	что на	2	3
686	в узком	3	3
687	же в	2	3
688	все еще	1	3
689	и эта	1	3
690	нуждается в	4	3
691	в чисто	1	3
692	не слышит	3	3
693	иной форме	1	2
694	и другие	4	2
695	и очень	2	2
696	указывает на	1	2
697	со всем	2	2
698	которая в	1	2
699	тех кто	2	2
700	из всех	4	2
701	ведь он	1	2
702	в разгаре	1	2
703	что дело	1	2
704	одному из	2	2
705	одно из	3	2
706	роман в	1	2
707	мы даем	1	2
708	не проникает	1	2
709	он остается	2	2
710	и понимать	1	2
711	такими же	1	2
712	вот что	1	2
713	тонах и	2	2
714	весь этот	5	2
715	к более	1	2
716	он у	1	2
717	в корне	3	2
718	его на	2	2
719	всех тех	1	2
720	а именно	1	2
721	роль в	7	2
722	с самым	1	2
723	весь роман	3	2
724	почти все	2	2
725	из героев	1	2
726	эпизод с	3	2
727	теперь он	2	2
728	и того	1	2
729	во все	3	2
730	всегда с	1	2
731	на языке	2	2
732	было в	2	2
733	не согласиться	1	2
734	силы и	2	2
735	время от	1	2
736	конечно что	1	2
737	и каждое	1	2
738	в противоположность	2	2
739	и свое	1	2
740	но даже	2	2
741	в нескольких	1	2
742	для того	5	2
743	тело и	1	2
744	глава третья	1	2
745	не всегда	1	2
746	в этот	2	2
747	он ищет	1	2
748	с помощью	5	2
749	между отдельными	1	2
750	всего как	1	2
751	виду и	1	2
752	его именно	1	2
753	совершенно неправильно	2	2
754	не вмещается	1	2
755	даже с	1	2
756	отметить что	2	2
757	же его	1	2
758	до того	2	2
759	свою очередь	2	2
760	слов о	1	2
761	но ни	1	2
762	работает с	1	2
763	он так	2	2
764	глава вторая	1	2
765	в контексте	1	2
766	такая же	1	2
767	быть в	2	2
768	в нашем	5	2
769	же она	1	2
770	речь не	1	2
771	хотя правда	1	2
772	не вошел	1	2
773	мы чувствуем	3	2
774	к этому	6	2
775	отказаться от	1	2
776	а следовательно	1	2
777	и был	3	2
778	к этим	1	2
779	в заключение	4	2
780	первой книги	3	2
781	и весь	2	2
782	к различным	1	2
783	собой и	1	2
784	после того	1	2
785	но из	1	2
786	с одной	5	2
787	на том	2	2
788	так он	1	2
789	начала и	8	2
790	увидим дальше	3	2
791	ведь они	2	2
792	имеется и	1	2
793	значительной степени	2	2
794	в качестве	2	2
795	совершенно новое	1	2
796	не способны	1	2
797	можно больше	1	2
798	понять его	1	2
799	в единый	1	2
800	и других	7	2
801	самом романе	1	2
802	утрачивает свою	1	2
803	и единого	1	2
804	прежде чем	2	2
805	под его	1	2
806	между этими	1	2
807	этом последнем	1	2
808	эти три	2	2
809	и она	1	2
810	и именно	1	2
811	же как	1	2
812	одном из	2	2
813	и перед	2	2
814	главный мотив	1	2
815	от этого	2	2
816	представляется нам	2	2
817	больше всего	1	2
818	здесь и	6	2
819	делает его	1	2
820	что их	1	2
821	но к	1	2
822	не был	4	2
823	здесь как	1	2
824	есть свой	1	2
825	бы к	1	2
826	приводит его	2	2
827	предполагает что	1	2
828	мысль и	1	2
829	они становятся	1	2
830	мы говорили	2	2
831	остается вне	1	2
832	я готов	2	2
833	и веселья	1	2
834	или же	2	2
835	ряде других	1	2
836	оно и	1	2
837	своего времени	5	2
838	не могла	1	2
839	главного героя	1	2
840	почти всегда	1	2
841	утверждение в	1	2
842	также не	1	2
843	вот в	1	2
844	над ним	1	2
845	над всеми	1	2
846	у которого	1	2
847	не раз	2	2
848	к каждому	1	2
849	и единым	1	2
850	нем и	1	2
851	и глубоко	2	2
852	вы что	1	2
853	что для	2	2
854	с насмешкой	1	2
855	них не	2	2
856	художественного произведения	1	2
857	из этого	3	2
858	отнюдь не	1	2
859	явления в	1	2
860	хоть раз	1	2
861	не случайно	1	2
862	одного и	1	2
863	мире как	1	2
864	в особенности	6	2
865	к сожалению	1	2
866	мире и	1	2
867	романа это	1	2
868	не так	3	2
869	значит конечно	1	2
870	одном месте	2	2
871	во втором	1	2
872	и этот	2	2
873	они и	4	2
874	в самый	1	2
875	известно что	1	2
876	до времени	1	2
877	в литературной	1	2
878	роман с	2	2
879	тогда когда	1	2
880	смысле слова	5	2
881	и должно	1	2
882	недопустимо сводить	1	2
883	человек с	1	2
884	это уже	2	2
885	здесь он	2	2
886	не исчерпывается	2	2
887	что сам	1	2
888	он почти	1	2
889	для них	1	2
890	но этого	1	2
891	опоры для	1	2
892	и вполне	2	2
893	такого же	1	2
894	и сердце	1	2
895	дух и	1	2
896	во что	1	2
897	есть лишь	1	2
898	и навсегда	1	2
899	она и	1	2
900	эти явления	2	2
901	и они	5	2
902	к его	1	2
903	эта тема	1	2
904	была и	2	2
905	своему смыслу	1	2
906	не имеет	1	2
907	ему и	2	2
908	на их	4	2
909	все как	2	2
910	что вам	1	2
911	своей жизни	3	2
912	в которые	1	2
913	в аспекте	1	2
914	лишь те	1	2
915	но оно	2	2
916	и резко	1	2
917	он пишет	1	2
918	еще и	6	2
919	образом все	2	2
920	его стиля	1	2
921	время оно	1	2
922	она была	3	2
923	со всех	1	2
924	в свою	3	2
925	в значительной	3	2
926	по сравнению	2	2
927	он там	1	2
928	особых художественных	1	2
929	героем и	1	2
930	свой тон	1	2
931	глубже и	2	2
932	всего на	1	2
933	и об	1	2
934	переходит к	1	2
935	ее с	1	2
936	в истории	5	2
937	вот этот	2	2
938	он дает	3	2
939	известной степени	1	2
940	что здесь	2	2
941	даны здесь	1	2
942	и там	1	2
943	заметить что	1	2
944	нем не	1	2
945	речи в	1	2
946	действие романа	1	2
947	приведенном отрывке	1	2
948	его отношения	1	2
949	их с	1	2
950	отрывок из	1	2
951	в образе	1	2
952	за пределами	1	2
953	с нею	2	2
954	основная ошибка	1	2
955	а уж	1	2
956	только его	1	2
957	наконец он	1	2
958	не видит	4	2
959	из него	1	2
960	уже с	1	2
961	образы и	1	2
962	такое же	1	2
963	ничем не	1	2
964	и события	1	2
965	произведения как	1	2
966	это место	4	2
967	с начала	7	2
968	здесь есть	1	2
969	этот процесс	4	2
970	ее на	1	2
971	и сама	2	2
972	что значит	2	2
973	данте и	1	2
974	для всего	1	2
975	для своего	1	2
976	для нас	1	2
977	видеть в	2	2
978	чем он	2	2
979	что каждый	1	2
980	только он	1	2
981	громадное значение	1	2
982	и тут	2	2
983	материал для	1	2
984	образом в	3	2
985	от всех	1	2
986	этого нельзя	3	2
987	с теми	1	2
988	вот это	2	2
989	когда все	1	2
990	в стороне	1	2
991	ведь только	1	2
992	мы ее	1	2
993	как она	2	2
994	этот раз	1	2
995	вернемся к	8	2
996	один и	3	2
997	в условиях	3	2
998	он приводит	1	2
999	ему не	2	2
1000	этого он	2	2
1001	бедного человека	1	2
1002	искать в	1	2
1003	друг за	1	2
1004	и эти	1	2
1005	хотя он	3	2
1006	эти последние	1	2
1007	слово это	1	2
1008	и оценок	1	2
1009	человека все	1	2
1010	в позднейшем	1	2
1011	во второй	2	2
1012	нельзя понять	2	2
1013	ли вам	1	2
1014	вовлекаются в	1	2
1015	и обратно	1	2
1016	ним не	1	2
1017	здесь еще	1	2
1018	можно найти	1	2
1019	иной степени	1	2
1020	как выражение	1	2
1021	в книге	5	2
1022	правда он	1	2
1023	элементов в	1	2
1024	если уж	1	2
1025	во многом	1	2
1026	наконец на	1	2
1027	теперь когда	1	2
1028	действительно не	1	2
1029	политики и	2	2
1030	свою речь	3	2
1031	все более	1	2
1032	человек не	1	2
1033	характер в	1	2
1034	мы его	1	2
1035	и совершенно	1	2
1036	его творчество	2	2
1037	или точнее	2	2
1038	как для	1	2
1039	дело здесь	1	2
1040	за их	1	2
1041	развертывается в	1	2
1042	не к	2	2
1043	обращенный к	1	2
1044	того нового	1	1
1045	уже во	1	1
1046	как два	1	1
1047	остается почти	1	1
1048	этот материал	1	1
1049	был и	1	1
1050	слова при	1	1
1051	только из	1	1
1052	и вас	1	1
1053	для всех	1	1
1054	вам не	1	1
1055	случае в	2	1
1056	еще раз	2	1
1057	что почти	1	1
1058	на эти	1	1
1059	неподвижной и	1	1
1060	типа как	1	1
1061	вот отрывок	1	1
1062	с двух	1	1
1063	роль и	1	1
1064	со всей	1	1
1065	к этой	3	1
1066	своей статье	1	1
1067	теперь что	1	1
1068	прямо на	2	1
1069	до него	1	1
1070	важно для	1	1
1071	если вы	1	1
1072	сверх того	2	1
1073	или иных	2	1
1074	это лишь	1	1
1075	в применении	1	1
1076	однако и	1	1
1077	отрицания но	1	1
1078	людей но	2	1
1079	стиль в	1	1
1080	стиль речи	1	1
1081	ли его	1	1
1082	формы в	1	1
1083	следует что	1	1
1084	этот момент	2	1
1085	детали в	1	1
1086	переносит в	1	1
1087	в некоторых	1	1
1088	в пост	1	1
1089	жить и	1	1
1090	социальной и	1	1
1091	например очень	1	1
1092	и двух	2	1
1093	что человек	1	1
1094	построены в	1	1
1095	потому не	1	1
1096	нас в	2	1
1097	не являются	1	1
1098	свое произведение	1	1
1099	самом же	1	1
1100	требует от	1	1
1101	из участников	1	1
1102	виду прежде	2	1
1103	основные линии	1	1
1104	приведенное нами	1	1
1105	связь между	3	1
1106	в живом	1	1
1107	контекст в	1	1
1108	художественная логика	1	1
1109	отражает в	1	1
1110	и самые	1	1
1111	ко всем	3	1
1112	или во	1	1
1113	стоит в	1	1
1114	в художественную	1	1
1115	на которых	2	1
1116	все дело	1	1
1117	на свою	1	1
1118	из самых	2	1
1119	разыгрывает роль	1	1
1120	форму и	2	1
1121	правда по	1	1
1122	времени была	1	1
1123	после него	1	1
1124	так это	1	1
1125	идея эта	1	1
1126	находит себе	1	1
1127	очень далек	2	1
1128	сознанием и	1	1
1129	эти тона	1	1
1130	в собственном	1	1
1131	рассказчика как	1	1
1132	в точном	1	1
1133	раз эти	1	1
1134	увы он	1	1
1135	свои слова	2	1
1136	другом месте	1	1
1137	только для	6	1
1138	но почему	1	1
1139	них мы	1	1
1140	как участник	1	1
1141	и обвиняет	1	1
1142	распадается в	1	1
1143	я их	1	1
1144	мы считаем	1	1
1145	себя свою	1	1
1146	но мы	1	1
1147	других так	1	1
1148	цинизма и	1	1
1149	так например	2	1
1150	деталей до	1	1
1151	на первый	1	1
1152	свой смысл	1	1
1153	связано с	1	1
1154	всякого рода	2	1
1155	содержания его	1	1
1156	нашу задачу	2	1
1157	но те	1	1
1158	в дальнейшем	4	1
1159	и образ	2	1
1160	приведем еще	2	1
1161	и выражений	3	1
1162	он изображает	2	1
1163	было не	1	1
1164	во внешнем	1	1
1165	очень важной	1	1
1166	восприятия и	1	1
1167	это с	2	1
1168	изображает как	1	1
1169	и грубости	1	1
1170	не могли	1	1
1171	в действительности	1	1
1172	в любом	1	1
1173	среды в	1	1
1174	слову в	1	1
1175	дан весь	1	1
1176	свой словесный	1	1
1177	не боится	2	1
1178	эти рамки	1	1
1179	в пределе	1	1
1180	значимости в	1	1
1181	доказать что	1	1
1182	ведь то	1	1
1183	и изображение	1	1
1184	еще две	1	1
1185	речи всех	1	1
1186	у самого	3	1
1187	во многих	1	1
1188	сознания в	1	1
1189	но вся	1	1
1190	и т.п	17	1
1191	поэтому мы	1	1
1192	он получает	1	1
1193	старой и	1	1
1194	мы все	1	1
1195	свете этого	1	1
1196	победы над	1	1
1197	до мельчайших	1	1
1198	правда и	1	1
1199	концов не	1	1
1200	в строгом	1	1
1201	но сначала	1	1
1202	характер это	2	1
1203	этому мы	1	1
1204	мыслью в	1	1
1205	говорит что	1	1
1206	называя его	1	1
1207	свободой и	1	1
1208	уже почти	1	1
1209	привела к	1	1
1210	могла не	1	1
1211	уже есть	1	1
1212	целей и	1	1
1213	по-видимому по	1	1
1214	и непосредственной	1	1
1215	нем есть	1	1
1216	от лица	2	1
1217	к свободе	1	1
1218	всегда и	1	1
1219	и пересекаются	1	1
1220	и дает	2	1
1221	в прошлом	2	1
1222	обращенное к	2	1
1223	к ним	1	1
1224	милые и	1	1
1225	произведения из	1	1
1226	вообще и	1	1
1227	именно его	1	1
1228	и правда	1	1
1229	услышать и	1	1
1230	они всегда	2	1
1231	это целое	1	1
1232	жизни как	2	1
1233	для всей	2	1
1234	и слушать	1	1
1235	и оценки	1	1
1236	они должны	2	1
1237	же они	2	1
1238	в основу	2	1
1239	есть это	1	1
1240	под названием	1	1
1241	простое и	1	1
1242	века но	2	1
1243	несовместимые элементы	1	1
1244	чего он	2	1
1245	исходит из	1	1
1246	момент в	2	1
1247	поэтому все	2	1
1248	который в	2	1
1249	они служат	2	1
1250	чрезвычайно характерно	2	1
1251	это прежде	1	1
1252	время почти	1	1
1253	именно с	1	1
1254	этот образ	11	1
1255	перед их	1	1
1256	роман как	1	1
1257	тут же	3	1
1258	гротеском и	1	1
1259	и теоретически	1	1
1260	глазах и	1	1
1261	истинное лицо	1	1
1262	она есть	1	1
1263	его наружность	1	1
1264	так у	1	1
1265	которой в	1	1
1266	из одних	1	1
1267	то вполне	1	1
1268	мы отмечаем	1	1
1269	или лучше	1	1
1270	духе и	1	1
1271	характерно что	2	1
1272	с вызовом	1	1
1273	жизни с	2	1
1274	не найдем	1	1
1275	характер носят	2	1
1276	у его	1	1
1277	и могли	1	1
1278	даже по	1	1
1279	громадное место	1	1
1280	очень проста	1	1
1281	видели что	1	1
1282	ее и	1	1
1283	и глубокого	2	1
1284	все здесь	2	1
1285	не выходит	1	1
1286	и столь	1	1
1287	новые стороны	1	1
1288	и автором	1	1
1289	от его	1	1
1290	виктор гюго	1	1
1291	не говорят	1	1
1292	и всей	1	1
1293	время и	1	1
1294	существенные различия	1	1
1295	не видел	1	1
1296	где начинается	1	1
1297	что каждая	2	1
1298	земли в	1	1
1299	такого рода	5	1
1300	внимание на	1	1
1301	притом не	1	1
1302	в состоянии	2	1
1303	что уже	2	1
1304	в пародийной	1	1
1305	этой же	2	1
1306	элементов и	1	1
1307	предшествующих им	1	1
1308	а ведь	1	1
1309	всего последующего	1	1
1310	выражение его	1	1
