N	2gram	Vygotskiy_	EvropaiE
393	сейчас в	1	1
394	друг к	3	1
395	смысле что	1	1
396	с которыми	2	1
397	том насколько	1	1
398	место при	1	1
399	как таковой	2	1
400	аналогии с	2	1
401	своих чертах	1	1
402	отражение в	1	1
403	это значение	1	1
404	нельзя сказать	1	1
405	как с	5	1
406	может не	3	1
407	различие между	4	1
408	мы приходим	1	1
409	на вопрос	7	1
410	но из	1	1
411	действительно имеют	1	1
412	они являются	2	1
413	что процессы	2	1
414	из более	1	1
415	должно быть	10	1
416	к этой	3	1
417	имеют в	1	1
418	которая в	3	1
419	подобно этому	2	1
420	от нее	1	1
421	революция это	1	1
422	иметь возможность	2	1
423	том числе	2	1
424	уже в	4	1
425	например в	1	1
426	которых мы	1	1
427	и процесс	1	1
428	в жизни	2	1
429	внимание на	1	1
430	от которых	1	1
431	в состоянии	6	1
432	для себя	1	1
433	том же	1	1
434	не связана	1	1
435	часть его	1	1
436	для всякого	1	1
437	мы знаем	5	1
438	делается попытка	1	1
439	отдельных элементов	1	1
440	дело с	2	1
441	практики но	1	1
442	при этом	9	1
443	для него	9	1
444	рассматривать с	1	1
445	к числу	1	1
446	сильнее чем	1	1
447	установить что	3	1
448	не дошла	1	1
449	как путь	1	1
450	говорили в	1	1
451	своем развитии	8	1
452	с ним	6	1
453	кроме того	2	1
454	связанное с	2	1
455	что при	4	1
456	можно поставить	1	1
457	это обстоятельство	1	1
458	лежали в	1	1
459	понимать что	1	1
460	что с	7	1
461	не как	3	1
462	действуют в	2	1
463	способность к	3	1
464	пойдет в	1	1
465	этот принцип	1	1
466	интересующего нас	1	1
467	возникающих в	1	1
468	не являются	2	1
469	только ту	2	1
470	к выводу	3	1
471	не способен	3	1
472	выше не	1	1
473	может остаться	1	1
474	эгоцентризма и	1	1
475	то мы	1	1
476	у нас	4	1
477	если даже	3	1
478	в осознании	2	1
479	далее в	1	1
480	и другими	3	1
481	возможность такого	1	1
482	выступает в	2	1
483	развития не	2	1
484	другой можно	1	1
485	проблему развития	1	1
486	чуть ли	1	1
487	раз выше	1	1
488	связывается с	1	1
489	нами в	4	1
490	это есть	5	1
491	смысле этого	2	1
492	в некоторой	2	1
493	с их	4	1
494	лежащих в	2	1
495	этих отношений	1	1
496	приходит к	6	1
497	перед ними	1	1
498	что между	5	1
499	мы находим	1	1
500	различия между	1	1
501	иначе если	1	1
502	в ином	3	1
503	сказал бы	1	1
504	тому же	3	1
505	она никогда	1	1
506	если сопоставить	1	1
507	которое дает	3	1
508	а на	1	1
509	мыслится как	1	1
510	связь с	1	1
511	существует только	2	1
512	оно не	2	1
513	даже вовсе	1	1
514	как они	4	1
515	не было	1	1
516	связи с	9	1
517	ко всем	1	1
518	психологии и	1	1
519	если не	3	1
520	более или	1	1
521	особого рода	1	1
522	открытым вопрос	1	1
523	более широких	1	1
524	на которых	1	1
525	но все	2	1
526	второй группе	1	1
527	с фактом	1	1
528	к некоторому	1	1
529	и сам	1	1
530	или иначе	1	1
531	как по	1	1
532	с ней	3	1
533	это один	1	1
534	с таким	4	1
535	что его	2	1
536	и внутри	1	1
537	но совершенно	1	1
538	что за	1	1
539	во внимание	4	1
540	это мы	3	1
541	к осознанию	11	1
542	мысль о	1	1
543	по отношению	19	1
544	же по	3	1
545	одновременно с	4	1
546	что не	2	1
547	как его	2	1
548	в ту	1	1
549	значения как	1	1
550	для развития	9	1
551	и другое	5	1
552	исходит из	2	1
553	или на	2	1
554	не делает	2	1
555	же следует	1	1
556	из всего	1	1
557	и будет	1	1
558	то время	4	1
559	затем как	2	1
560	сводится к	1	1
561	в каждую	1	1
562	может в	1	1
563	другую сторону	1	1
564	части ее	1	1
565	из общей	2	1
566	но само	1	1
567	рядом с	1	1
568	считать что	1	1
569	тому что	14	1
570	в ряде	2	1
571	мы получаем	1	1
572	развития но	8	1
573	в корне	2	1
574	что состояние	1	1
575	оно всегда	1	1
576	с той	1	1
577	в связи	6	1
578	те же	6	1
579	чтобы ответить	1	1
580	есть нечто	1	1
581	с ними	4	1
582	возможности и	1	1
583	время как	4	1
584	этот раз	1	1
585	является более	1	1
586	в определенной	4	1
587	все эти	9	1
588	все же	5	1
589	но когда	2	1
590	совершенно одинаково	1	1
591	при таком	1	1
592	есть только	1	1
593	том смысле	1	1
594	силу этого	1	1
595	этого слова	3	1
596	внимание что	1	1
597	ли не	2	1
598	относится всецело	2	1
599	ориентироваться не	1	1
600	не заключается	1	1
601	в такой	5	1
602	должна оказаться	1	1
603	один и	5	1
604	что процесс	3	1
605	выше мы	1	1
606	может дать	1	1
607	ли он	1	1
608	может по	1	1
609	о которых	2	1
610	о котором	1	1
611	если можно	1	1
612	в двух	1	1
613	и следовательно	7	1
614	по самой	4	1
615	ко второй	1	1
616	одинаково при	1	1
617	в другие	1	1
618	действовать в	2	1
619	речь идет	1	1
620	эта последняя	1	1
621	но скорее	1	1
622	как хотя	1	1
623	и это	3	1
624	возникает вопрос	1	1
625	играть в	1	1
626	станем вдаваться	1	1
627	от конкретных	1	1
628	об этом	1	1
629	если взять	1	1
630	связанная с	3	1
631	с отношениями	1	1
632	говорит об	2	1
633	или менее	1	1
634	к созданию	1	1
635	тогда как	3	1
636	в одной	2	1
637	в эгоцентризме	2	1
638	он мог	1	1
639	и тысячи	1	1
640	казалось бы	5	1
641	а для	1	1
642	к жизни	7	1
643	эти положения	1	1
644	что обе	2	1
645	последнем случае	1	1
646	для мышления	1	1
647	с только	1	1
648	дальнейшее развитие	1	1
649	нет ничего	1	1
650	интересующей нас	5	1
651	не менее	4	1
652	конечно это	1	1
653	могли бы	15	1
654	поскольку это	1	1
655	показать в	1	1
656	только между	2	1
657	которые не	5	1
658	наука в	1	1
659	признать что	1	1
660	нас вопроса	1	1
661	становится ясным	1	1
662	полной мере	1	1
663	существовать в	1	1
664	ответить на	4	1
665	мы думаем	1	1
666	рассматривать как	1	1
667	того в	2	1
668	больше чем	6	1
669	в основе	12	1
670	гораздо большей	1	1
671	и сами	2	1
672	зависит от	4	1
673	а если	2	1
674	вдаваться в	1	1
675	то это	2	1
676	ли уже	1	1
677	отличие от	3	1
678	мы увидим	3	1
679	такие же	1	1
680	язык и	2	1
681	что мы	11	1
682	на этом	8	1
683	значит что	6	1
684	когда мы	4	1
685	ведь в	1	1
686	единое целое	1	1
687	несомненно в	1	1
688	исследования по	2	1
689	бы она	1	1
690	в лучшем	3	1
691	мы говорили	5	1
692	тех и	6	1
693	в основных	1	1
694	этих более	1	1
695	то и	2	1
696	доказать что	1	1
697	все остальные	1	1
698	той области	1	1
699	чем то	1	1
700	нужно как	1	1
701	не повторяет	3	1
702	всего этого	1	1
703	связана с	2	1
704	подражания как	1	1
705	относится к	3	1
706	ту же	5	1
707	более того	1	1
708	не способны	1	1
709	вместо того	5	1
710	не быть	1	1
711	вопрос следует	1	1
712	к установлению	1	1
713	значительно более	1	1
714	с совершенно	1	1
715	оказалось доступным	1	1
716	этому и	2	1
717	именно поэтому	3	1
718	в отношениях	1	1
719	много раз	1	1
720	уже о	2	1
721	мы хотели	1	1
722	в этот	4	1
723	для тех	1	1
724	самым непосредственным	1	1
725	в новой	5	1
726	являются в	1	1
727	из себя	1	1
728	слова и	3	1
729	только тогда	5	1
730	если так	1	1
731	в изучении	1	1
732	отношении которых	2	1
733	во много	1	1
734	к тем	1	1
735	не конец	1	1
736	увидим что	1	1
737	находящихся в	2	1
738	значение для	4	1
739	должны быть	2	1
740	но они	2	1
741	или иных	2	1
742	их развитии	1	1
743	и их	4	1
744	в которую	1	1
745	говорить о	3	1
746	если ему	1	1
747	что эта	7	1
748	на его	4	1
749	тех же	1	1
750	в тех	2	1
751	на пути	1	1
752	образом из	1	1
753	и когда	1	1
754	огромной степени	1	1
755	за пределы	4	1
756	этого факта	4	1
757	они относятся	1	1
758	на примере	5	1
759	в начале	2	1
760	с хотя	1	1
761	мы хотим	1	1
762	смысле является	2	1
763	еще в	3	1
764	входит в	1	1
765	характерным для	1	1
766	поэтому даже	1	1
767	даже не	1	1
768	значительной степени	1	1
769	развития так	2	1
770	не обнаруживают	4	1
771	находящиеся в	1	1
772	и затем	1	1
773	и те	2	1
774	к проблемам	1	1
775	то как	3	1
776	в совершенно	2	1
777	на практике	3	1
778	этих случаях	1	1
779	определенного рода	2	1
780	не станем	2	1
781	развитие которых	1	1
782	даже с	1	1
783	в обоих	2	1
784	что из	1	1
785	только это	1	1
786	еще большей	1	1
787	то его	1	1
788	в силе	2	1
789	вопрос можно	1	1
790	имеет никаких	1	1
791	этот период	4	1
792	области где	1	1
793	бы по	1	1
794	как известно	7	1
795	это вопрос	1	1
796	но этот	3	1
797	которая как	2	1
798	всегда и	1	1
799	состоит в	11	1
800	непосредственным образом	1	1
801	с понятиями	1	1
802	потому и	4	1
803	всем ее	1	1
804	лишь в	1	1
805	о таких	2	1
806	чем это	2	1
807	на которые	3	1
808	числе и	2	1
809	так то	1	1
810	значение и	1	1
811	вопрос в	1	1
812	в отличие	3	1
813	он в	3	1
814	и связанное	1	1
815	второго рода	1	1
816	возможное только	1	1
817	связанного с	2	1
818	одного из	1	1
819	и должна	1	1
820	что для	2	1
821	для такого	1	1
822	и тот	5	1
823	друг другу	2	1
824	что само	2	1
825	той же	7	1
826	тех случаях	1	1
827	которые в	4	1
828	значение имеет	1	1
829	остальные области	1	1
830	существует в	2	1
831	и ее	2	1
832	эту же	1	1
833	это можно	1	1
834	которое мы	1	1
835	такая же	1	1
836	быть в	3	1
837	тот же	7	1
838	в нашем	5	1
839	зрения есть	1	1
840	к которому	7	1
841	не значит	1	1
842	есть основание	1	1
843	эту мысль	2	1
844	простое и	1	1
845	двух противоположных	1	1
846	по этому	1	1
847	предела в	1	1
848	мы будем	4	1
849	котором мы	1	1
850	с которым	2	1
851	в сознании	5	1
852	в полном	1	1
853	сущности к	1	1
854	который по	2	1
855	и о	1	1
856	который в	2	1
857	зрения такова	2	1
858	стало возможным	1	1
859	отрицательный ответ	2	1
860	должны существовать	1	1
861	приближаются к	1	1
862	этом процессе	1	1
863	которые мы	2	1
864	те кто	1	1
865	включает в	3	1
866	иного кроме	1	1
867	с его	3	1
868	и его	6	1
869	области развития	2	1
870	этого же	1	1
871	оно может	2	1
872	его к	2	1
873	их на	1	1
874	чем та	1	1
875	тех или	2	1
876	потребности в	2	1
877	приводящие к	1	1
878	что во	1	1
879	что даже	1	1
880	это в	2	1
881	в отдельных	1	1
882	с теми	1	1
883	отдельными группами	1	1
884	эти два	1	1
885	в нем	10	1
886	не будут	1	1
887	мы различаем	2	1
888	но это	4	1
889	от того	8	1
890	если мы	9	1
891	лучшем случае	4	1
892	для этого	3	1
893	она есть	1	1
894	с ее	1	1
895	всех этих	1	1
896	большей степени	2	1
897	обратиться к	2	1
898	положение которое	1	1
899	но так	1	1
900	же выводу	1	1
901	ту мысль	2	1
902	означает что	1	1
903	в самой	1	1
904	хотели бы	1	1
905	подтверждение в	1	1
906	в большей	1	1
907	одного и	9	1
908	нам представляется	1	1
909	на ту	1	1
910	степени и	1	1
911	вне ее	1	1
912	своего развития	11	1
913	гораздо более	1	1
914	проистекает из	4	1
915	части этого	1	1
916	не исключает	1	1
