N	2gram	Tiupa_Anal	Stilisti
324	общения людей	2	2
325	в связи	2	2
326	как не	1	2
327	эти три	1	2
328	что он	3	2
329	помнить что	1	2
330	случаях когда	1	2
331	быть понято	1	2
332	или даже	3	2
333	не есть	8	2
334	каждое высказывание	1	2
335	в своей	7	2
336	в мире	14	2
337	в этих	3	2
338	ли не	1	2
339	понимание и	1	2
340	и сам	4	2
341	миру и	1	2
342	и жизнь	1	2
343	ли он	3	2
344	по своей	6	2
345	которое не	1	2
346	войти в	1	2
347	себе и	1	2
348	в каком	1	2
349	тому же	6	2
350	должен быть	6	2
351	но мы	2	2
352	на первый	1	2
353	сих пор	1	2
354	первый взгляд	1	2
355	нет ничего	2	2
356	не говоря	2	2
357	к этому	2	2
358	бы не	3	2
359	еще и	1	2
360	человека в	1	2
361	которого и	1	2
362	бы и	1	2
363	при условии	1	2
364	между собой	2	2
365	вопрос о	2	2
366	этой второй	1	2
367	себе все	1	2
368	языка в	1	2
369	со всех	1	2
370	от лица	1	2
371	в значительной	1	2
372	из этих	2	2
373	его не	1	2
374	не должен	2	2
375	также и	3	2
376	представляет собой	23	2
377	в какой	3	2
378	за столом	1	2
379	одни и	2	2
380	его речь	1	2
381	не всегда	4	2
382	и тогда	3	2
383	он не	4	2
384	этот процесс	1	2
385	бытия в	1	2
386	должна была	2	2
387	только тогда	1	2
388	в него	1	2
389	между двумя	7	2
390	и больше	2	2
391	для этого	2	2
392	по отношению	10	2
393	как уже	5	2
394	времени и	7	2
395	в пределах	11	2
396	значительной степени	1	2
397	и те	2	2
398	останавливаться на	1	2
399	этот вопрос	1	2
400	а этот	1	2
401	не должно	1	2
402	человека с	1	2
403	с кем	1	2
404	человека и	1	2
405	самое время	2	2
406	при всем	1	2
407	себе в	2	2
408	смысл его	3	2
409	развития в	1	2
410	смысл высказывания	1	2
411	ничего что	1	2
412	и несколько	1	2
413	отношение к	2	2
414	литературное произведение	12	2
415	тех случаях	1	2
416	которые в	3	2
417	других как	1	2
418	вовсе не	4	2
419	одной из	2	2
420	тот же	2	2
421	на отдельные	1	2
422	в первой	2	2
423	место в	3	2
424	есть не	9	2
425	к миру	1	2
426	отношению к	9	2
427	из трех	2	2
428	здесь не	2	2
429	и зависимость	1	2
430	однако в	4	2
431	этой ситуации	1	2
432	словами в	1	2
433	в которых	1	2
434	ведь и	1	2
435	друг друга	1	2
436	таким же	1	2
437	в какой-то	1	2
438	действительной жизни	1	2
439	и речь	1	2
440	иное как	6	2
441	которая и	1	2
442	к нему	4	2
443	уже с	1	1
444	мы наблюдаем	1	1
445	в особенности	1	1
446	что в	7	1
447	которого он	1	1
448	она приобретает	1	1
449	они являются	1	1
450	то в	2	1
451	не происходит	1	1
452	как к	2	1
453	не мешает	1	1
454	глядя на	1	1
455	именно к	1	1
456	утверждать что	1	1
457	связи и	1	1
458	и будет	1	1
459	является в	1	1
460	только не	6	1
461	собственном смысле	1	1
462	которой я	1	1
463	все что	3	1
464	взгляд на	2	1
465	до сих	1	1
466	он уже	1	1
467	еще раз	1	1
468	выбор слова	3	1
469	собой и	1	1
470	человека к	4	1
471	и устойчивые	1	1
472	имеют место	2	1
473	ему в	3	1
474	говоря уже	1	1
475	на протяжении	2	1
476	складывается и	1	1
477	без такого	1	1
478	и должны	1	1
479	возможно лишь	1	1
480	же и	1	1
481	как нам	1	1
482	с действительной	1	1
483	или других	1	1
484	на вопрос	5	1
485	чужой и	1	1
486	если в	3	1
487	в романе	2	1
488	свидетельствует о	4	1
489	время и	1	1
490	и уж	1	1
491	и отношения	1	1
492	об одном	1	1
493	его с	1	1
494	уже содержит	1	1
495	в произведении	7	1
496	же является	1	1
497	лишь при	4	1
498	тогда когда	3	1
499	в состоянии	1	1
500	граница между	1	1
501	что я	1	1
502	связан с	1	1
503	уже просто	1	1
504	дело с	5	1
505	одна и	1	1
506	с миром	1	1
507	материала и	1	1
508	к действительности	1	1
509	даже в	5	1
510	была бы	4	1
511	которых он	1	1
512	но от	1	1
513	они возникают	1	1
514	реальной жизни	1	1
515	же мере	2	1
516	вещи и	1	1
517	содержит в	3	1
518	только его	1	1
519	одного только	1	1
520	тем как	2	1
521	ни единого	1	1
522	как говорит	3	1
523	с некоторым	1	1
524	никак не	2	1
525	как раз	5	1
526	тем не	3	1
527	в литературе	4	1
528	нашего времени	3	1
529	это ни	1	1
530	могла бы	3	1
531	о нем	4	1
532	и художественно	1	1
533	не имея	2	1
534	не как	2	1
535	с более	1	1
536	ее в	2	1
537	а затем	3	1
538	язык как	1	1
539	на лице	2	1
540	поэтому в	1	1
541	ли человек	2	1
542	среде этот	1	1
543	из мертвых	1	1
544	что собственно	1	1
545	одному из	2	1
546	не являются	2	1
547	личностью в	1	1
548	одно из	2	1
549	ни в	5	1
550	х годов	2	1
551	в результате	3	1
552	к установлению	1	1
553	борьбы с	3	1
554	другой стороны	2	1
555	бытие человека	2	1
556	с мнениями	1	1
557	там и	1	1
558	слова а	1	1
559	остается ничего	2	1
560	и эти	2	1
561	по мере	1	1
562	сколько бы	3	1
563	сознания и	1	1
564	себе не	2	1
565	том и	2	1
566	у него	5	1
567	внешнего мира	2	1
568	же эти	1	1
569	не могут	3	1
570	все равно	2	1
571	высказывания на	1	1
572	в виде	1	1
573	однако не	4	1
574	непосредственно в	1	1
575	творчества и	2	1
576	в конечном	6	1
577	оглядывается на	1	1
578	похож на	1	1
579	должны помнить	1	1
580	за ним	2	1
581	в таких	1	1
582	приходится пользоваться	1	1
583	т.п если	1	1
584	затем и	1	1
585	особый тип	1	1
586	этого процесса	1	1
587	своих частях	1	1
588	в сущности	10	1
589	это всегда	4	1
590	более или	2	1
591	т.д в	2	1
592	к какому-нибудь	1	1
593	или не	2	1
594	нет оно	1	1
595	и поза	1	1
596	отличаются от	1	1
597	и одновременно	4	1
598	от тех	1	1
599	не о	3	1
600	в собственном	3	1
601	а о	1	1
602	слова которые	1	1
603	от своего	3	1
604	на несколько	1	1
605	что его	1	1
606	в организации	2	1
607	наконец в-третьих	1	1
608	несет в	1	1
609	будто бы	4	1
610	а целую	1	1
611	крайней мере	4	1
612	одним из	3	1
613	пространство и	1	1
614	мысль о	2	1
615	это еще	2	1
616	и диалога	1	1
617	по существу	1	1
618	на себя	5	1
619	с теми	1	1
620	к внешней	1	1
621	это возможно	1	1
622	высказывания где	1	1
623	другой и	1	1
624	именно в	6	1
625	научное изучение	1	1
626	в речи	3	1
627	же самый	1	1
628	произведением в	1	1
629	конечном счете	5	1
630	значение лишь	1	1
631	мы это	1	1
632	голосом и	1	1
633	деятельности не	1	1
634	в таком	5	1
635	вообще не	2	1
636	из общей	1	1
637	например в	1	1
638	первой фразы	1	1
639	понимать как	3	1
640	места и	1	1
641	с одним	1	1
642	с их	2	1
643	не остается	2	1
644	и эстетический	1	1
645	наш взгляд	6	1
646	к которым	1	1
647	личности от	1	1
648	с целым	1	1
649	в наиболее	3	1
650	из тех	1	1
651	с той	2	1
652	я не	2	1
653	мы встречаемся	1	1
654	и вновь	1	1
655	с ними	2	1
656	сама в	1	1
657	если и	1	1
658	в цепи	1	1
659	есть в	4	1
660	они были	1	1
661	целое как	1	1
662	одном из	1	1
663	ложатся в	1	1
664	же точно	2	1
665	и просто	2	1
666	внимание к	1	1
667	сознания как	1	1
668	он произносит	2	1
669	мира и	1	1
670	этой реплике	1	1
671	это происходит	1	1
672	по себе	6	1
673	в художественном	4	1
674	на все	2	1
675	творчества в	1	1
676	он сидит	1	1
677	может не	2	1
678	и оказывается	1	1
679	со своей	2	1
680	его жизни	1	1
681	существенные и	1	1
682	не обладают	1	1
683	служит для	2	1
684	в новом	2	1
685	своего предмета	3	1
686	внутренней речью	1	1
687	к личности	1	1
688	первой части	2	1
689	о котором	1	1
690	в интонации	1	1
691	именно эта	1	1
692	в себя	8	1
693	в целое	1	1
694	целым рядом	1	1
695	со стороны	5	1
696	или их	1	1
697	к мысли	1	1
698	в сторону	6	1
699	социального поведения	1	1
700	всей своей	1	1
701	на каждом	2	1
702	из одного	1	1
703	в чем	2	1
704	общего смысла	1	1
705	путь к	1	1
706	что вообще	1	1
707	широком смысле	2	1
708	ему как	1	1
709	или менее	2	1
710	так например	2	1
711	могло бы	1	1
712	социальной ситуации	1	1
713	тем более	2	1
714	по крайней	4	1
715	обращение к	1	1
716	фразы и	1	1
717	литературном произведении	2	1
718	показать как	1	1
719	сила художественной	1	1
720	я был	1	1
721	лучше сказать	1	1
722	любая вещь	1	1
723	выражению и	1	1
724	еще один	1	1
725	все они	2	1
726	обмен репликами	1	1
727	его обладает	1	1
728	складывается из	2	1
729	и резко	1	1
730	и того	5	1
731	появляется и	1	1
732	одним и	1	1
733	не менее	5	1
734	тем в	1	1
735	нам не	2	1
736	здесь как	1	1
737	только лишь	1	1
738	и та	2	1
739	и оказывает	1	1
740	с подобной	1	1
741	а скорее	2	1
742	может иметь	2	1
743	в диалоге	2	1
744	и внутреннее	2	1
745	на природу	1	1
746	одна из	1	1
747	выступает в	2	1
748	более чем	4	1
749	на человека	1	1
750	зрения и	1	1
751	не допускает	1	1
752	реальной единицы	1	1
753	лица и	1	1
754	того в	1	1
755	оба эти	1	1
756	руками да	1	1
757	и ушел	1	1
758	в действительности	2	1
759	и такие	1	1
760	автора или	2	1
761	что этот	1	1
762	вопроса мы	1	1
763	в любом	4	1
764	на этом	4	1
765	она должна	1	1
766	в поле	4	1
767	тех же	1	1
768	которой он	1	1
769	не имеют	1	1
770	без определенного	1	1
771	раз и	2	1
772	познающего субъекта	1	1
773	общим содержанием	1	1
774	чтобы тот	1	1
775	это как	2	1
776	предмет художественного	1	1
777	на следующем	1	1
778	указать на	1	1
779	совпадает с	6	1
780	играли в	1	1
781	в течение	1	1
782	чтобы он	1	1
783	комнаты и	1	1
784	становится ареной	1	1
785	в противоположность	4	1
786	за порогом	1	1
787	и если	2	1
788	ему и	1	1
789	всякого смысла	1	1
790	в речевом	2	1
791	только мы	1	1
792	целого высказывания	1	1
793	в другом	4	1
794	тому как	5	1
795	но то	1	1
796	это только	2	1
797	являются для	1	1
798	с какой	1	1
799	ивана петровича	1	1
800	событие речевого	1	1
801	на всех	1	1
802	и второй	1	1
803	может и	2	1
804	и продукт	1	1
805	этих трех	1	1
806	так что	3	1
807	дело не	5	1
808	вопроса об	1	1
809	во время	1	1
810	говорить не	1	1
811	действующих лиц	1	1
812	отношения не	1	1
813	нашем случае	3	1
814	обойтись без	1	1
815	когда он	1	1
816	только один	1	1
817	смысле слова	1	1
818	всего на	1	1
819	то все	1	1
820	к тем	1	1
821	и вся	1	1
822	весьма существенно	1	1
823	мысль об	1	1
824	с этой	2	1
825	говорить о	3	1
826	существенное для	1	1
827	он взял	1	1
828	и что	2	1
829	как он	4	1
830	его речи	1	1
831	и выражение	1	1
832	для человека	2	1
833	человека мира	1	1
834	которых это	1	1
835	определенным образом	2	1
836	других людей	2	1
837	предмет искусства	1	1
838	за пределы	6	1
839	действительность но	1	1
840	вслед за	3	1
841	говоря о	2	1
842	что нам	1	1
843	он в	5	1
844	тому или	2	1
845	этой речи	1	1
846	превращается в	3	1
847	и до	3	1
848	даже не	2	1
849	ничто не	2	1
850	на своего	1	1
851	идет об	1	1
852	как по	1	1
853	при помощи	2	1
854	к которой	1	1
855	при анализе	1	1
856	и исторически	1	1
857	всякого сомнения	1	1
858	личности из	1	1
859	или иному	2	1
860	собственно говоря	6	1
861	между несколькими	1	1
862	не совпадает	1	1
863	случае литературного	1	1
864	с другой	7	1
865	человеческого сознания	1	1
866	образом не	3	1
867	имеем в	1	1
868	жизни однако	2	1
869	соглашаясь с	1	1
870	пребывание в	1	1
871	наиболее существенные	2	1
872	говорит о	5	1
873	принадлежащих к	1	1
874	к ним	1	1
875	в литературном	2	1
876	структуру и	1	1
877	переход от	1	1
878	сидит за	1	1
879	иное явление	1	1
880	самой своей	1	1
881	одного из	4	1
882	на две	1	1
883	и о	3	1
884	художественное произведение	5	1
885	и своим	1	1
886	однако эти	1	1
887	что для	1	1
888	и самого	3	1
889	что тот	1	1
890	его как	3	1
891	этом она	1	1
892	вновь и	1	1
893	и во	3	1
894	ответа на	1	1
895	принадлежит к	1	1
896	говорится и	1	1
897	художественного произведения	6	1
898	не можем	1	1
899	художественное высказывание	1	1
900	нами два	1	1
901	в основу	1	1
902	происходящего в	1	1
903	я чувствую	1	1
904	будет неизбежно	1	1
905	быть в	1	1
906	что может	2	1
907	языка как	1	1
908	до такой	1	1
909	за пределами	3	1
910	в своем	2	1
911	который служит	1	1
912	не значит	1	1
913	этот голос	1	1
914	составляющих его	1	1
915	даже если	1	1
916	на улице	1	1
917	как от	2	1
918	вне этого	1	1
919	и есть	3	1
920	же слова	1	1
921	входят в	1	1
922	во всей	1	1
923	образом в	1	1
924	столь же	7	1
925	в общем	1	1
926	в силу	4	1
927	он может	2	1
928	особое внимание	1	1
929	перед лицом	6	1
930	все еще	1	1
931	воли и	4	1
932	спор между	1	1
933	этой жизни	1	1
934	как будто	6	1
935	же в	1	1
936	на то	2	1
937	что говорит	1	1
938	да только	1	1
939	но если	1	1
940	суждения о	1	1
941	человека для	1	1
942	оно может	3	1
943	и по	2	1
944	культуры и	1	1
945	социальное событие	1	1
946	является ли	1	1
947	здесь в	2	1
948	просто не	1	1
949	раз что	1	1
950	еще в	4	1
951	воздействия на	1	1
952	речи в	3	1
953	со своими	1	1
954	это произведение	1	1
955	и после	1	1
956	однако все	1	1
957	все детали	1	1
958	всех этих	2	1
959	того же	7	1
960	все возможные	1	1
961	искусства в	4	1
962	в самой	1	1
963	не был	2	1
964	с языком	1	1
965	с каким-то	1	1
966	то о	1	1
967	одного и	2	1
968	думать что	2	1
969	это отнюдь	1	1
970	события только	1	1
971	понять что	1	1
972	жизни с	1	1
973	как бывает	1	1
974	лишь по	1	1
975	ключ к	2	1
976	виду что	1	1
977	человека но	1	1
978	и сами	2	1
979	намек на	1	1
