N	3gram	Bakhtin_Fr	Istorich
158	по одной из	1	1
159	в которых они	1	1
160	это как бы	2	1
161	для борьбы с	1	1
162	не только над	1	1
163	только раз в	1	1
164	она и в	1	1
165	и если на	1	1
166	может быть наиболее	1	1
167	этот момент и	1	1
168	менее если не	1	1
169	два основных момента	1	1
170	что такие явления	1	1
171	и др но	2	1
172	обрядов и в	1	1
173	это приводит к	1	1
174	дошли до нас	1	1
175	здесь мы найдем	1	1
176	в какой степени	1	1
177	еще тем что	1	1
178	и у других	2	1
179	хотя и более	1	1
180	в них и	1	1
181	начало этого процесса	1	1
182	как мы уже	8	1
183	во многих отношениях	1	1
184	подлежит никакому сомнению	2	1
185	в эти дни	1	1
186	сводится к тому	1	1
187	чтобы освободиться от	1	1
188	но при этом	1	1
189	для выражения этого	1	1
190	его отношения к	1	1
191	в риме при	1	1
192	еще не окончательно	1	1
193	очень интересный и	1	1
194	и далеко не	1	1
195	не могла бы	1	1
196	в частности и	1	1
197	можно говорить о	1	1
198	и многое другое	1	1
199	одновременно и его	1	1
200	чем иным как	1	1
201	этот мотив очень	1	1
202	одно из древнейших	1	1
203	и пр в	1	1
204	к смерти это	1	1
205	не входит в	2	1
206	представления о мире	1	1
207	ни к какому	2	1
208	оно все же	1	1
209	и этот момент	1	1
210	что здесь на	1	1
211	но не было	1	1
212	она превращается в	1	1
213	все эти формы	1	1
214	быть правильно поставлена	1	1
215	в нашем исследовании	1	1
216	можем сказать что	1	1
217	в частности с	1	1
218	но и во	1	1
219	могут быть определены	1	1
220	можно только с	1	1
221	входит в наши	1	1
222	но в ней	1	1
223	в узком смысле	2	1
224	никогда не были	1	1
225	смерти и рождения	2	1
226	в ней и	1	1
227	в чем же	1	1
228	с образом смерти	1	1
229	она еще может	1	1
230	главным образом на	2	1
231	в себе и	2	1
232	в свое время	5	1
233	во франции в	2	1
234	может быть отнесена	1	1
235	всякой связи с	1	1
236	всем этим явлениям	1	1
237	и новые формы	1	1
238	все же несколько	1	1
239	никогда не остается	1	1
240	это одно из	1	1
241	народов в том	1	1
242	все это только	1	1
243	все к чему	1	1
244	и в частности	2	1
245	в этом утверждении	1	1
246	мы встретимся с	1	1
247	никогда не может	1	1
248	в лодке и	1	1
249	сказать что и	1	1
250	бы это был	1	1
251	как бы в	1	1
252	то что мы	1	1
253	все это в	2	1
254	или еще более	1	1
255	неоднократно говорит о	1	1
256	средних веков и	2	1
257	это тем что	1	1
258	средние века в	1	1
259	также и в	1	1
260	нет места для	1	1
261	прежде всего в	1	1
262	образов и мотивов	1	1
263	и в большинстве	1	1
264	средние века и	2	1
265	было подойти к	1	1
266	в большей или	7	1
267	на этом мы	2	1
268	это особого рода	1	1
269	время от времени	1	1
270	в самом начале	1	1
271	на котором теперь	1	1
272	однако и в	1	1
273	в себе в	1	1
274	не подлежит никакому	2	1
275	до известной степени	2	1
276	и заставить его	1	1
277	то или иное	1	1
278	ранних ступенях развития	1	1
279	быть определены как	1	1
280	только в пределах	1	1
281	и пр но	1	1
282	есть только в	1	1
283	подводя итоги мы	1	1
284	до некоторой степени	1	1
285	переходят друг в	1	1
286	в этом отношении	5	1
287	можно найти достаточно	1	1
288	потому что в	1	1
289	именно потому что	1	1
290	на точку зрения	1	1
291	не чем иным	1	1
292	мы можем сказать	1	1
293	хотя и далеко	1	1
294	они могут быть	1	1
295	проник и в	1	1
296	но прежде всего	3	1
297	бросается в глаза	1	1
298	к тому или	1	1
299	тех или иных	1	1
300	и так сказать	1	1
301	в пределах одной	2	1
302	он связан с	1	1
303	обряды и мифы	1	1
304	по ту сторону	1	1
305	мог быть только	1	1
306	цель и смысл	1	1
307	и как мы	1	1
308	как нам кажется	1	1
309	он понимает что	1	1
310	гораздо шире чем	1	1
311	это вовсе не	1	1
312	но в основе	1	1
313	в своей книге	3	1
314	мы еще вернемся	1	1
315	которые имели место	1	1
316	то же время	5	1
317	в значительной степени	4	1
318	на них мы	1	1
319	во второй половине	2	1
320	вдруг превращается в	1	1
321	и в обряде	2	1
322	того или иного	1	1
323	ни времени ни	1	1
324	типа так в	1	1
325	все что в	1	1
326	и насилия в	1	1
327	так как если	1	1
328	не менее если	1	1
329	на тех же	1	1
330	можно найти еще	1	1
331	в какой мере	1	1
332	достаточно полно и	1	1
333	этих двух противоречивых	1	1
334	первый план выдвигается	1	1
335	в сущности это	1	1
336	представляют особый интерес	1	1
337	но здесь мы	1	1
338	итоги мы можем	1	1
339	и в более	2	1
340	отдельных мотивов и	1	1
341	в своем развитии	1	1
342	не связанных с	1	1
343	в то же	5	1
344	вовсе не входит	1	1
345	миром и с	1	1
346	и та же	1	1
347	в них всегда	1	1
348	но в то	2	1
349	это прежде всего	1	1
350	еще далеко не	2	1
351	резко бросается в	1	1
352	всяком случае не	1	1
353	друг в друга	2	1
354	по существу и	1	1
355	и он всегда	1	1
356	одна и та	1	1
357	в них как	1	1
358	здесь все же	1	1
359	в дальнейшем этот	1	1
360	прямо или косвенно	1	1
361	с этого момента	1	1
362	наши задачи мы	1	1
363	уже говорили выше	1	1
364	так в одной	1	1
365	только с помощью	1	1
366	литература но и	1	1
367	до конца и	1	1
368	именно эта сторона	1	1
369	в основе своей	2	1
370	под влиянием этих	1	1
