N	2gram	Propp_Isto	Formalny
410	здесь в	1	4
411	в ином	3	4
412	а на	2	4
413	или в	7	4
414	или иначе	1	4
415	но эта	2	4
416	или даже	1	4
417	с самого	1	4
418	но при	2	4
419	тех же	2	4
420	как он	6	4
421	же что	2	4
422	только то	1	4
423	к ней	2	4
424	одним из	4	4
425	и тогда	2	4
426	не к	1	4
427	во всем	4	3
428	пределах одного	1	3
429	к сожалению	1	3
430	не видели	1	3
431	это значит	2	3
432	в социальной	1	3
433	остановиться на	1	3
434	в одном	2	3
435	или для	1	3
436	теперь мы	1	3
437	а именно	8	3
438	предмета и	1	3
439	за ней	2	3
440	в это	3	3
441	поставить вопрос	2	3
442	широком смысле	1	3
443	его здесь	1	3
444	на первый	1	3
445	связано с	7	3
446	а что	1	3
447	во все	1	3
448	очень важное	1	3
449	не всегда	9	3
450	это было	2	3
451	из себя	4	3
452	но они	1	3
453	с проблемой	1	3
454	в различных	3	3
455	уже как	1	3
456	ней и	1	3
457	они должны	1	3
458	том чтобы	3	3
459	формы в	1	3
460	следующим образом	1	3
461	же происходит	1	3
462	друг с	2	3
463	к этим	3	3
464	не то	1	3
465	или наоборот	1	3
466	мы видим	12	3
467	еще одну	1	3
468	внимание на	1	3
469	именно из	1	3
470	а и	1	3
471	что при	5	3
472	в качестве	13	3
473	и через	1	3
474	но как	2	3
475	этими двумя	1	3
476	является и	4	3
477	но он	2	3
478	быть только	1	3
479	что как	1	3
480	вопроса о	1	3
481	от них	2	3
482	и самые	1	3
483	все остальные	1	3
484	не дает	2	3
485	ту же	2	3
486	так что	2	3
487	в развитии	2	3
488	что эта	2	3
489	всех других	1	3
490	все те	1	3
491	и тот	1	3
492	между жизнью	1	3
493	в форме	5	3
494	не просто	1	3
495	не касается	1	3
496	в нее	7	3
497	это приводит	3	3
498	их к	1	3
499	что жизнь	1	3
500	каждого из	1	3
501	можно только	1	3
502	сам становится	1	3
503	и конечно	1	3
504	к одной	1	3
505	и при	3	3
506	уже знаем	1	3
507	художественного творчества	1	3
508	чтобы стать	1	3
509	и из	3	3
510	никак не	1	3
511	они на	1	3
512	борьбы с	3	3
513	и создает	1	3
514	одновременно с	2	3
515	можно назвать	1	3
516	вряд ли	1	3
517	в которых	4	3
518	том смысле	2	3
519	том как	5	3
520	в каком	1	3
521	на своем	1	3
522	ничего общего	1	3
523	к созданию	1	3
524	перед нами	2	3
525	но оно	3	3
526	все они	1	3
527	этого они	2	3
528	том числе	3	3
529	и если	1	3
530	это то	2	3
531	это только	2	3
532	что уже	1	3
533	своей работе	1	3
534	только тем	2	3
535	при анализе	2	3
536	состоит в	1	3
537	к следующему	1	3
538	в самую	2	3
539	из истории	1	3
540	в сознании	1	3
541	он может	4	3
542	е к	1	3
543	как предмет	1	3
544	же он	2	3
545	то или	2	3
546	тот же	1	3
547	или другой	2	3
548	находятся в	2	3
549	таком положении	1	3
550	что собственно	1	3
551	то мы	3	3
552	или иной	1	3
553	этом не	1	3
554	на нее	3	3
555	места в	1	3
556	и другое	1	3
557	вообще не	1	3
558	могла быть	1	3
559	и извне	1	3
560	есть только	1	3
561	и приемы	1	3
562	к своему	2	3
563	перейти к	2	3
564	но уже	5	3
565	на его	1	3
566	с другом	2	3
567	тем более	1	3
568	к одному	1	3
569	может иметь	2	3
570	первый план	1	3
571	одну из	5	3
572	иногда и	4	3
573	когда он	7	3
574	е в	6	3
575	в науке	1	3
576	числе и	2	3
577	же самое	1	3
578	или точнее	1	3
579	а часто	1	3
580	идет не	1	3
581	в современной	1	3
582	на то	3	3
583	принципы и	1	3
584	что на	1	3
585	и попытка	1	2
586	этот материал	1	2
587	все что	5	2
588	связан с	7	2
589	только один	3	2
590	совершенно очевидно	1	2
591	этого вытекает	1	2
592	что два	1	2
593	связи в	1	2
594	или нет	1	2
595	о чем	6	2
596	говорит о	4	2
597	извне и	1	2
598	нами в	1	2
599	связь с	20	2
600	их не	3	2
601	это делают	1	2
602	от орудий	2	2
603	именно и	1	2
604	ее с	1	2
605	из нее	2	2
606	представление о	22	2
607	другую сторону	1	2
608	его на	5	2
609	работы в	1	2
610	здесь дело	1	2
611	мы только	1	2
612	одна очень	1	2
613	функций в	1	2
614	при помощи	11	2
615	на таком	1	2
616	только теперь	2	2
617	как из	1	2
618	также что	3	2
619	ними и	1	2
620	ее к	2	2
621	к другой	2	2
622	переходит в	1	2
623	не создает	1	2
624	она могла	1	2
625	и другой	1	2
626	из их	1	2
627	в этот	2	2
628	в руках	1	2
629	поэтому мы	1	2
630	особое место	1	2
631	то его	2	2
632	включить в	1	2
633	другого человека	1	2
634	на наших	1	2
635	ее как	1	2
636	а сам	2	2
637	же они	1	2
638	находится в	2	2
639	с этими	3	2
640	что она	3	2
641	они сами	2	2
642	момент в	1	2
643	нет никаких	1	2
644	и входит	1	2
645	но так	3	2
646	чем это	1	2
647	себя в	6	2
648	доступ к	1	2
649	видели что	2	2
650	указать на	1	2
651	как для	1	2
652	что человек	1	2
653	несмотря на	3	2
654	обычно не	1	2
655	какую угодно	1	2
656	не отрицает	1	2
657	они в	1	2
658	чем в	1	2
659	не знает	1	2
660	здесь же	2	2
661	смысле и	1	2
662	указывает что	1	2
663	на земле	1	2
664	так на	1	2
665	особенности в	2	2
666	и некоторые	1	2
667	от предмета	1	2
668	то эти	1	2
669	не был	1	2
670	вошел в	2	2
671	из воды	4	2
672	а с	2	2
673	его развития	2	2
674	героя и	3	2
675	чтобы он	3	2
676	что его	4	2
677	сюда же	3	2
678	не тот	1	2
679	то отсюда	1	2
680	так называемые	1	2
681	и чтобы	1	2
682	явление как	2	2
683	на нем	3	2
684	одно и	2	2
685	этого факта	1	2
686	важно не	2	2
687	иметь в	1	2
688	относится и	1	2
689	бы уже	1	2
690	также не	2	2
691	как один	1	2
692	как эта	1	2
693	центр тяжести	2	2
694	ни одной	1	2
695	оно входит	1	2
696	однако в	2	2
697	общего с	1	2
698	но есть	4	2
699	части в	1	2
700	о ней	1	2
701	и есть	3	2
702	на место	2	2
703	значит что	2	2
704	для чего	2	2
705	превращаются в	2	2
706	эти формы	1	2
707	были бы	1	2
708	с душой	1	2
709	как с	1	2
710	почти не	1	2
711	но она	1	2
712	на первом	2	2
713	тогда он	4	2
714	это уже	2	2
715	в другой	5	2
716	мы в	1	2
717	из того	1	2
718	или иная	1	2
719	в тех	4	2
720	очень много	2	2
721	и мотива	1	2
722	теперь на	1	2
723	где же	1	2
724	с ними	4	2
725	особого рода	1	2
726	этой точки	2	2
727	то на	1	2
728	мы остановимся	1	2
729	далеко не	1	2
730	и так	1	2
731	совершенно естественно	1	2
732	можно утверждать	1	2
733	никто не	4	2
734	того на	1	2
735	ни к	1	2
736	а если	2	2
737	где нет	2	2
738	не объясняет	3	2
739	вне поля	1	2
740	и социальной	1	2
741	частным случаем	1	2
742	и вот	4	2
743	е на	2	2
744	и второй	1	2
745	из его	2	2
746	в современном	1	2
747	только тогда	4	2
748	что если	1	2
749	или иных	1	2
750	говорят что	1	2
751	не потому	5	2
752	имеем в	2	2
753	или вообще	2	2
754	переход от	2	2
755	собой но	1	2
756	к ним	2	2
757	только одна	3	2
758	лучше всего	1	2
759	на этот	2	2
760	имеет и	1	2
761	свою силу	1	2
762	не лучше	1	2
763	только с	1	2
764	только потому	1	2
765	из него	3	2
766	мы еще	2	2
767	этом случае	13	2
768	или просто	2	2
769	в более	6	2
770	на языке	1	2
771	и всякий	1	2
772	и многие	1	2
773	ему в	3	2
774	что искусство	1	2
775	смысле что	1	2
776	связанных с	1	2
777	для художественного	1	2
778	вывод что	1	2
779	мы имеем	22	2
780	или с	1	2
781	естественно что	1	2
782	как у	2	2
783	же не	1	2
784	а все	1	2
785	таком случае	1	2
786	в русском	1	2
787	и смысл	1	2
788	в виде	13	2
789	ведь это	1	2
790	но с	1	2
791	и иными	1	2
792	пределах одной	1	2
793	в силу	7	2
794	и начинается	1	2
795	слагается из	1	2
796	борьбы и	1	2
797	что этот	5	2
798	что перед	1	2
799	что мы	4	2
800	однако это	1	2
801	мира и	2	2
802	а иногда	2	2
803	были не	1	2
804	врагов и	2	2
805	различных народов	1	2
806	связаны с	3	2
807	мере в	1	2
808	чтобы сделать	1	2
809	этих двух	1	2
810	человека в	5	2
811	и эти	1	2
812	он говорит	1	2
813	дело а	1	2
814	еще можно	1	2
815	же это	1	2
816	в наши	2	2
817	чтобы овладеть	2	2
818	и ни	1	2
819	ее так	1	2
820	дело не	1	2
821	всецело зависит	1	2
822	и жизни	1	2
823	несколько подробнее	1	2
824	человека и	2	2
825	на всю	1	2
826	в другом	2	2
827	рассматривать как	1	2
828	особенно ярко	2	2
829	в лице	2	2
830	явление в	2	2
831	этого нет	1	2
832	во многом	1	2
833	к изучению	2	2
834	это можно	1	2
835	по этому	1	2
836	исторически и	1	2
837	этих форм	1	2
838	к пониманию	2	2
839	теперь с	1	2
840	происходит в	1	2
841	при изучении	2	2
842	их на	3	2
843	в эти	1	2
844	смысле мы	1	2
845	есть не	2	2
846	жизнью и	1	2
847	фигурирует в	3	2
848	с которыми	1	1
849	и любой	1	1
850	они имеют	1	1
851	человек может	2	1
852	всего это	1	1
853	сказка как	1	1
854	и уже	2	1
855	как форма	1	1
856	вещи в	1	1
857	ней не	1	1
858	изнутри и	2	1
859	живого и	1	1
860	в момент	1	1
861	а какие	1	1
862	уходит из	1	1
863	до него	4	1
864	которых идет	1	1
865	и имеет	1	1
866	телом это	1	1
867	часть его	1	1
868	это лишь	1	1
869	ложные представления	2	1
870	глаза и	1	1
871	вещи и	1	1
872	в море	5	1
873	в большей	1	1
874	здесь что	1	1
875	но тем	1	1
876	с более	1	1
877	потому не	1	1
878	и свой	1	1
879	нас в	1	1
880	всего мы	1	1
881	центра тяжести	2	1
882	одно из	3	1
883	целом его	1	1
884	образом из	1	1
885	по мере	4	1
886	как таковых	1	1
887	с собой	6	1
888	формы эти	1	1
889	которые будут	1	1
890	иначе чем	1	1
891	то теперь	1	1
892	наши задачи	1	1
893	которые первоначально	1	1
894	к историческому	1	1
895	в средневековой	1	1
896	быть названа	1	1
897	в мифе	10	1
898	на свой	1	1
899	и сам	2	1
900	некоторые другие	1	1
901	или от	2	1
902	как одна	1	1
903	происходит не	2	1
904	всегда остается	2	1
905	года в	1	1
906	и связь	1	1
907	было очень	1	1
908	механическое соединение	1	1
909	и требует	3	1
910	он представляется	1	1
911	между прочим	2	1
912	чтобы дать	1	1
913	мы получаем	1	1
914	когда это	1	1
915	стороны в	1	1
916	или у	2	1
917	образом между	1	1
918	там же	2	1
919	приходит в	1	1
920	предмет и	1	1
921	и вместе	3	1
922	его отражение	1	1
923	на эту	1	1
924	совершенно одинаково	1	1
925	в американских	3	1
926	только для	1	1
927	весь ход	1	1
928	стремление к	1	1
929	он стремится	1	1
930	или во	1	1
931	по своим	1	1
932	может дать	1	1
933	когда в	1	1
934	этой стороны	1	1
935	жизни на	1	1
936	только что	3	1
937	но мы	5	1
938	в себя	3	1
939	как только	2	1
940	повод к	1	1
941	полагают что	2	1
942	не удается	1	1
943	отражается в	1	1
944	нет у	1	1
945	влечет за	1	1
946	они просто	1	1
947	это из	1	1
948	наша задача	1	1
949	два мира	1	1
950	случае они	1	1
951	на человека	1	1
952	на этой	5	1
953	героя или	1	1
954	всего и	1	1
955	и прочие	1	1
956	что душа	2	1
957	книге о	1	1
958	находит в	3	1
959	всего этот	1	1
960	случаи когда	1	1
961	силы и	2	1
962	от лица	1	1
963	герой только	1	1
964	образом она	1	1
965	представления о	7	1
966	когда будет	1	1
967	материал но	1	1
968	это делается	6	1
969	но эти	4	1
970	тело и	1	1
971	вот почему	2	1
972	становится особенно	1	1
973	очень распространены	1	1
974	и усиление	1	1
975	слов но	1	1
976	этой связи	1	1
977	случае мы	2	1
978	пока не	1	1
979	о них	1	1
980	за собой	5	1
981	и когда	1	1
982	приходит к	3	1
983	обращаясь к	1	1
984	им от	1	1
985	людей и	2	1
986	не обязательно	2	1
987	пришли в	1	1
988	нужно быть	1	1
989	уже почти	1	1
990	чистом виде	1	1
991	его по	2	1
992	уже и	3	1
993	не вполне	1	1
994	не что	1	1
995	в америке	5	1
996	даже с	1	1
997	быть дана	1	1
998	близки к	1	1
999	и еще	1	1
1000	в чистом	1	1
1001	процессе развития	1	1
1002	но этот	1	1
1003	на ней	2	1
1004	друг на	1	1
1005	на те	1	1
1006	эволюционно не	1	1
1007	по которой	2	1
1008	без всякого	1	1
1009	когда человек	2	1
1010	быть уже	1	1
1011	наряду с	7	1
1012	ключ к	1	1
1013	он сложился	1	1
1014	сдвиг в	1	1
1015	миф и	1	1
1016	данных ему	1	1
1017	что все	4	1
1018	бывших до	3	1
1019	его все	1	1
1020	ее не	3	1
1021	из самой	1	1
1022	это со	1	1
1023	на предмет	1	1
1024	у этих	1	1
1025	были в	1	1
1026	не два	1	1
1027	когда между	1	1
1028	не мог	3	1
1029	как будто	2	1
1030	из звеньев	1	1
1031	в связь	2	1
1032	их функций	2	1
1033	типична для	1	1
1034	а потом	3	1
1035	ей и	1	1
1036	представить себе	1	1
1037	и обряды	1	1
1038	действительно ли	1	1
1039	они хотели	1	1
1040	первый и	1	1
1041	и мы	3	1
1042	к их	1	1
1043	она и	2	1
1044	менее в	1	1
1045	вопрос не	1	1
1046	здесь нет	3	1
1047	а затем	7	1
1048	есть одно	2	1
1049	такого рода	2	1
1050	она в	2	1
1051	у каждого	1	1
1052	смысле в	1	1
1053	нет места	1	1
1054	и легко	1	1
1055	не обязательна	1	1
1056	объясняется тем	1	1
1057	за эту	1	1
1058	звери в	1	1
1059	по мнению	1	1
1060	в стадии	1	1
1061	может оказаться	1	1
1062	велико что	1	1
1063	всегда является	1	1
1064	xix века	1	1
1065	и никакой	1	1
1066	себе не	1	1
1067	и первоначальный	1	1
1068	у него	7	1
1069	по некоторым	1	1
1070	не путем	1	1
1071	себе путь	1	1
1072	словом в	1	1
1073	для иллюстрации	1	1
1074	случилось с	1	1
1075	одного целого	1	1
1076	другое то	1	1
1077	что там	1	1
1078	право и	1	1
1079	они представляют	1	1
1080	явление более	2	1
1081	члена общества	1	1
1082	каждого члена	1	1
1083	героя с	1	1
1084	что под	1	1
1085	можно узнать	2	1
1086	два вида	1	1
1087	которое в	1	1
1088	на себя	4	1
1089	образом мы	3	1
1090	всем что	2	1
1091	на одну	1	1
1092	роль что	1	1
1093	мере того	3	1
1094	вопрос почему	1	1
1095	и связи	1	1
1096	их он	1	1
1097	эти три	1	1
1098	встречается в	3	1
1099	их от	1	1
1100	прибавить что	2	1
1101	себя как	1	1
1102	его тем	1	1
1103	во главе	1	1
1104	именно этого	1	1
1105	путь в	1	1
1106	именно эту	1	1
1107	служит для	1	1
1108	героя мало	1	1
1109	о которых	4	1
1110	в свете	5	1
1111	своей первоначальной	1	1
1112	того он	1	1
1113	может совершаться	1	1
1114	нет только	1	1
1115	при которых	2	1
1116	себе и	2	1
1117	вне связи	1	1
1118	словами мы	1	1
1119	его значение	1	1
1120	тем это	2	1
1121	по-видимому уже	1	1
1122	и у	3	1
1123	через этот	1	1
1124	собственно в	1	1
1125	специфическая особенность	1	1
1126	мы приведем	2	1
1127	не при	1	1
1128	в русской	8	1
1129	остается в	1	1
1130	с формами	1	1
1131	они к	1	1
1132	фигурирует у	1	1
1133	новая форма	1	1
1134	и быть	2	1
1135	что даже	2	1
1136	что нет	1	1
1137	играет роль	2	1
1138	наконец четвертая	1	1
1139	в руки	3	1
1140	сравнительно поздно	1	1
1141	если не	4	1
1142	происходит борьба	1	1
1143	понятие о	1	1
1144	другой все	1	1
1145	нет но	1	1
1146	которые и	1	1
1147	он стал	2	1
1148	к чему-то	1	1
1149	здесь на	1	1
1150	оказывается в	1	1
1151	можно сделать	1	1
1152	он также	1	1
1153	ни один	1	1
1154	не были	1	1
1155	им и	2	1
1156	хотя в	1	1
1157	сюда относятся	1	1
1158	кто же	1	1
1159	из двух	2	1
1160	уже потому	1	1
1161	это наиболее	1	1
1162	и хотя	4	1
1163	и затем	2	1
1164	проникнуть в	1	1
1165	он приобретает	2	1
1166	по своей	1	1
1167	это может	1	1
1168	душа или	1	1
1169	с ней	2	1
1170	мы здесь	4	1
1171	или наконец	1	1
1172	например не	1	1
1173	превратилась в	1	1
1174	истории не	1	1
1175	возможно что	2	1
1176	у некоторых	1	1
1177	оно еще	1	1
1178	что во	2	1
1179	вера в	2	1
1180	он понимает	1	1
1181	он встречается	1	1
1182	особенно ясно	2	1
1183	соединение с	1	1
1184	не исчерпывают	1	1
1185	иногда в	3	1
1186	когда они	3	1
1187	в доме	3	1
1188	из огромного	1	1
1189	через два	1	1
1190	форм в	1	1
1191	у разных	1	1
1192	мы будем	1	1
1193	образом в	3	1
1194	он пытается	1	1
1195	помощи которой	2	1
1196	отражается и	2	1
1197	чаще всего	3	1
1198	и вызывает	1	1
1199	поэтического творчества	1	1
1200	те кто	1	1
1201	его к	3	1
1202	кладут в	1	1
1203	понимать язык	2	1
1204	же необходимо	1	1
1205	есть ли	2	1
1206	меньшей степени	1	1
1207	средство а	1	1
1208	него это	1	1
1209	еще одно	1	1
1210	многие другие	1	1
1211	почему нельзя	1	1
1212	речи об	1	1
1213	в иную	1	1
1214	таков например	1	1
1215	своего рода	1	1
1216	его состав	1	1
1217	мире и	1	1
1218	не мешает	1	1
1219	есть однако	1	1
1220	это неверно	2	1
1221	с полной	1	1
1222	эту смену	1	1
1223	утверждать что	2	1
1224	и стало	1	1
1225	и превращения	1	1
1226	в сказках	5	1
1227	в состав	1	1
1228	он уже	1	1
1229	за ним	4	1
1230	что касается	2	1
1231	как объект	1	1
1232	то за	1	1
1233	и связанные	1	1
1234	и должны	1	1
1235	лишь косвенно	1	1
1236	такова же	2	1
1237	известно что	3	1
1238	случае уже	1	1
1239	эти случаи	3	1
1240	из таких	3	1
1241	с миром	2	1
1242	ясна она	1	1
1243	это существо	1	1
1244	создаются особые	1	1
1245	думает что	1	1
1246	он что	1	1
1247	два основных	1	1
1248	борьбы к	1	1
1249	здесь он	2	1
1250	из которых	7	1
1251	действительно можно	1	1
1252	эта смена	1	1
1253	они пытаются	1	1
1254	них является	1	1
1255	несколько человек	1	1
1256	был получиться	1	1
1257	нельзя дать	2	1
1258	связывается с	1	1
1259	то с	1	1
1260	и наш	1	1
1261	него нет	1	1
1262	только еще	1	1
1263	не образуют	1	1
1264	будет этот	1	1
1265	с этого	2	1
1266	превращаться в	1	1
1267	что у	6	1
1268	в различные	1	1
1269	этой теорией	1	1
1270	то время	3	1
1271	нее т	1	1
1272	органическую связь	1	1
1273	который сам	1	1
1274	не знал	2	1
1275	и они	5	1
1276	к самым	1	1
1277	уже совсем	1	1
1278	самая постановка	1	1
1279	его основных	1	1
1280	меньшей мере	1	1
1281	мы наметили	1	1
1282	дает право	1	1
1283	состоит из	4	1
1284	связанные с	5	1
1285	этим в	1	1
1286	мы подойдем	1	1
1287	отнесены к	1	1
1288	становится тем	1	1
1289	здесь может	1	1
1290	дело так	1	1
1291	который не	1	1
1292	о котором	1	1
1293	сравнению с	1	1
1294	характерна для	1	1
1295	из которого	1	1
1296	но вместе	4	1
1297	не пытается	1	1
1298	знает что	1	1
1299	дальше и	2	1
1300	к которой	1	1
1301	или совершенно	1	1
1302	все подобные	1	1
1303	показать как	1	1
1304	этому же	1	1
1305	который при	2	1
1306	подобный же	1	1
1307	который он	1	1
1308	нет ничего	1	1
1309	делали и	1	1
1310	или сам	1	1
1311	работах о	1	1
1312	где у	1	1
1313	быть речи	2	1
1314	видим что	5	1
1315	не имеют	2	1
1316	так многие	1	1
1317	же функции	1	1
