N	3gram	Voloshinov	Problemy
88	одно и то	1	3
89	в этом случае	1	3
90	в то время	1	3
91	и до конца	4	3
92	мы увидим что	4	3
93	нам кажется что	1	3
94	что он не	1	2
95	и со всеми	1	2
96	как будто бы	1	2
97	остановимся только на	1	2
98	он не принимает	1	2
99	в противоречии с	1	2
100	точка зрения на	2	2
101	что же это	1	2
102	можем сказать что	5	2
103	то что он	1	2
104	как бы ни	1	2
105	он не только	2	2
106	для него не	1	2
107	в том же	1	2
108	может войти в	1	2
109	для того чтобы	3	2
110	точки зрения его	1	2
111	в свою очередь	4	2
112	как и всякое	1	2
113	дело в том	1	2
114	но тем не	1	2
115	на всю жизнь	2	2
116	такой же степени	1	2
117	в такой же	1	2
118	мы можем сказать	5	2
119	его собственные слова	1	2
120	не согласиться с	1	2
121	целом ряде других	1	2
122	в чем не	4	2
123	и по отношению	2	2
124	но не в	1	2
125	то же самое	2	2
126	к тому что	2	2
127	не укладывается в	2	2
128	только то что	3	2
129	не в силах	3	2
130	из одного плана	1	2
131	и входит в	1	2
132	раз и навсегда	1	2
133	только себя и	1	2
134	сводится к тому	1	2
135	и только в	1	2
136	в пределах того	1	2
137	но она не	1	2
138	что же касается	3	2
139	в целом ряде	1	2
140	а следовательно и	2	2
141	в нем и	1	2
142	конечно не в	1	2
143	но в общем	3	2
144	таким образом и	1	2
145	к той же	1	2
146	всяком случае не	1	2
147	себя и своего	1	2
148	и что он	1	2
149	в себе и	1	2
150	оно может быть	1	2
151	что и в	2	2
152	ни в чем	4	2
153	остается в пределах	1	2
154	если бы он	3	2
155	начала и до	1	2
156	настолько велико что	1	1
157	так же как	1	1
158	он никогда не	1	1
159	в первых двух	1	1
160	и есть та	2	1
161	с ними все	1	1
162	но благодаря этому	1	1
163	может быть это	2	1
164	все больше и	1	1
165	на этой почве	1	1
166	благодаря тому что	2	1
167	с первого же	1	1
168	становятся как бы	1	1
169	не может служить	1	1
170	ведь и не	1	1
171	иное отношение к	1	1
172	а потому и	3	1
173	так именно и	2	1
174	это как бы	2	1
175	том что это	1	1
176	но и по	1	1
177	и даже не	1	1
178	ничего общего не	3	1
179	от того в	1	1
180	но вовсе не	3	1
181	до известной степени	1	1
182	сравнить его с	1	1
183	больше и больше	1	1
184	же это за	1	1
185	в своей последней	3	1
186	другой точки зрения	1	1
187	более того она	1	1
188	по сравнению с	1	1
189	в нем мы	1	1
190	же что и	1	1
191	была бы совершенно	1	1
192	социальной группы к	1	1
193	сих пор не	1	1
194	они и не	1	1
195	если же мы	1	1
196	во всех его	1	1
197	и к другим	1	1
198	силу и глубину	1	1
199	в собственном смысле	3	1
200	в целом это	1	1
201	могут быть поняты	1	1
202	мы должны признать	1	1
203	рядом с ним	1	1
204	из него все	1	1
205	во всех отношениях	1	1
206	большое значение в	1	1
207	не то чем	1	1
208	в котором он	1	1
209	в ослабленной форме	2	1
210	остановиться в заключение	1	1
211	всех без исключения	1	1
212	не отличается от	2	1
213	мы могли бы	2	1
214	при всей ее	1	1
215	они не могут	1	1
216	и внутренняя речь	1	1
217	и тот же	3	1
218	во что бы	1	1
219	но оно в	1	1
220	она не может	1	1
221	или может быть	1	1
222	но даже и	1	1
223	в таком случае	4	1
224	оценки точки зрения	1	1
225	развертывается в пределах	1	1
226	но не только	1	1
227	то что может	1	1
228	на которой он	1	1
229	в глубине души	1	1
230	личности не входит	1	1
231	мы уже указывали	4	1
232	не чем иным	2	1
233	я что же	1	1
234	и на протяжении	1	1
235	иметь в виду	1	1
236	мы должны коснуться	1	1
237	согласиться с ним	1	1
238	что все эти	3	1
239	в этом пункте	1	1
240	мы остановимся только	1	1
241	мы видели также	1	1
242	в его душе	1	1
243	быть и речи	3	1
244	раз и не	2	1
245	в пределах одной	1	1
246	ввести его в	1	1
247	и никогда не	1	1
248	точки зрения этого	1	1
249	мы полагаем что	2	1
250	должны перейти к	1	1
251	чтобы пробиться к	1	1
252	для него только	2	1
253	чем иным как	2	1
254	так как его	1	1
255	мы говорили что	1	1
256	зависит от того	1	1
257	нужно сказать что	1	1
258	с ним а	1	1
259	и наконец к	1	1
260	во время работы	1	1
261	ведь оно не	1	1
262	должны коснуться еще	1	1
263	в маленьком масштабе	1	1
264	самом же деле	2	1
265	вовсе не является	1	1
266	как и речь	1	1
267	что с точки	1	1
268	его целом то	1	1
269	части нашей работы	1	1
270	он приводит к	1	1
271	что это не	1	1
272	сознанию и его	1	1
273	точки зрения сознания	2	1
274	в результате получается	1	1
275	как в отношении	1	1
276	сказать что вся	1	1
277	точки зрения на	1	1
278	или во всяком	1	1
279	и пр как	1	1
280	деле вовсе не	1	1
281	не показывает нам	1	1
282	даже и не	1	1
283	на первый взгляд	1	1
284	нашей книги мы	2	1
285	теми же самыми	1	1
286	так как в	1	1
287	но что же	1	1
288	о себе сам	1	1
289	камнем для испытания	1	1
290	нельзя не согласиться	1	1
291	и потому не	1	1
292	то ни стало	1	1
293	все зависит от	1	1
294	мы видели что	3	1
295	жизни а скорее	1	1
296	быть не может	1	1
297	собственном смысле слова	1	1
298	в такой форме	1	1
299	его себе как	1	1
300	отца с сыном	1	1
301	сталкивается здесь с	1	1
302	но в отличие	1	1
303	того или иного	1	1
304	что все те	1	1
305	от всех этих	1	1
306	но прежде всего	1	1
307	центр тяжести в	1	1
308	этом мы закончим	2	1
309	последнее слово в	1	1
310	не в его	3	1
311	но не может	1	1
312	но и в	1	1
313	ибо как мы	1	1
314	прежде всего на	1	1
315	все это является	1	1
316	человек как бы	1	1
317	для самого себя	1	1
318	на них мы	1	1
319	мы должны перейти	1	1
320	оставаясь в пределах	1	1
321	в самую гущу	1	1
322	общего не имеет	1	1
323	и вот в	1	1
324	их в целом	1	1
325	обратим внимание на	1	1
326	и для других	1	1
327	другая точка зрения	1	1
328	заключается в том	2	1
329	всех этих идеологических	1	1
330	только в свете	1	1
331	данной социальной группы	1	1
332	выйти за пределы	3	1
333	и в отношении	1	1
334	в другом месте	2	1
335	что как раз	1	1
336	отражает в себе	1	1
337	на самом же	2	1
338	все это не	1	1
339	может быть понято	1	1
340	таком случае это	1	1
341	и не было	1	1
342	в котором они	1	1
343	при этом совершенно	2	1
344	и ни в	2	1
345	ни в ком	1	1
346	и хотя бы	1	1
347	с ним что	1	1
348	первого же шага	1	1
349	таким образом в	2	1
350	чтобы войти в	1	1
351	менее всего это	1	1
352	внешнего мира в	1	1
353	в нем происходит	1	1
354	уже не может	1	1
355	быть объяснены и	1	1
356	со всех сторон	1	1
357	однако в этом	1	1
358	дело здесь в	1	1
359	не было бы	1	1
360	же явления происходят	1	1
361	а как бы	1	1
362	что бы то	1	1
363	всяком случае в	1	1
364	он остается в	1	1
365	не опирается на	1	1
366	каких бы то	1	1
367	и быть не	1	1
368	его жизни и	2	1
369	в чем же	2	1
370	еще не стали	2	1
371	что находится в	1	1
372	и все другие	1	1
373	как мы видим	1	1
374	в сознание и	1	1
375	чтобы в ней	1	1
376	и у самого	1	1
377	мира а не	1	1
378	зависимости от того	2	1
379	мы не знаем	1	1
380	литературе как мы	1	1
381	это есть лишь	1	1
382	смысле слова и	1	1
383	имеем в виду	1	1
384	мы имеем в	1	1
385	до конца и	1	1
386	говорит об этом	1	1
387	переносит центр тяжести	1	1
388	разобраться в этом	1	1
389	есть прежде всего	1	1
390	один и тот	3	1
391	пределах того что	1	1
392	и все его	2	1
393	в своем собственном	1	1
394	но именно в	1	1
395	не может обойтись	1	1
396	и не могут	1	1
397	сказать о себе	2	1
398	не могут быть	4	1
399	с отцом и	2	1
400	с другими моментами	1	1
401	которая позволила бы	2	1
402	прежде всего ту	1	1
403	все в нем	1	1
404	или хотя бы	1	1
405	все же остается	1	1
406	было бы гораздо	1	1
407	как объективный факт	2	1
408	с одной стороны	2	1
409	себе и в	1	1
410	что же такое	2	1
411	в своей совокупности	1	1
412	пробным камнем для	1	1
413	в следующей главе	3	1
414	но для этого	1	1
415	нам важно лишь	2	1
416	является одним из	1	1
417	большинстве случаев только	1	1
418	самую точку зрения	1	1
419	это и есть	2	1
420	части нашей книги	1	1
421	теперь мы должны	3	1
422	это прежде всего	2	1
423	единство и его	1	1
424	явления происходят и	1	1
425	и следовательно в	1	1
426	во всех сферах	1	1
427	сознание и в	1	1
428	ни о каком	2	1
429	что с ним	1	1
430	на этом мы	3	1
