N	3gram	Vygotskiy_	Problema
348	и потому его	1	1
349	они оказываются бессильными	1	1
350	при помощи которого	2	1
351	кроме того что	2	1
352	же самое относится	1	1
353	но при этом	1	1
354	именно в этой	1	1
355	в разговоре с	1	1
356	никак не к	1	1
357	мы уже указывали	1	1
358	а между тем	1	1
359	того что в	1	1
360	том и заключается	1	1
361	с этой стороны	1	1
362	смысле этого слова	5	1
363	на тему что	1	1
364	он хотел бы	1	1
365	и о его	1	1
366	и если в	1	1
367	представьте себе что	1	1
368	речь идет о	5	1
369	с тем и	1	1
370	а как раз	1	1
371	по аналогии с	2	1
372	во все время	1	1
373	если он действительно	1	1
374	смысл и свое	1	1
375	которых мы говорили	2	1
376	и таким образом	1	1
377	одной точки к	1	1
378	в виду нечто	1	1
379	и в своих	2	1
380	тому что такой	1	1
381	что до сих	2	1
382	что в этой	3	1
383	и значит быть	1	1
384	на этот вопрос	1	1
385	того о чем	1	1
386	и я не	1	1
387	он никак не	1	1
388	что это не	1	1
389	но в его	1	1
390	ясно что смысл	1	1
391	что то же	1	1
392	это то же	1	1
393	таким образом ни	1	1
394	остановиться на тех	1	1
395	были бы не	1	1
396	в свои права	1	1
397	таким образом и	1	1
398	мы говорили уже	1	1
399	по самой своей	1	1
400	в хронологическом порядке	1	1
401	мы будем говорить	1	1
402	но так как	1	1
403	уже одно это	1	1
404	от самого себя	1	1
405	в той же	2	1
406	и заставляет нас	2	1
407	такой же мере	1	1
408	не нуждается ни	1	1
409	чтобы указать на	1	1
410	и здесь не	1	1
411	совсем другое и	1	1
412	самом деле она	2	1
413	может и не	1	1
414	время как у	1	1
415	в евгении онегине	2	1
416	в гораздо более	1	1
417	в трагедии не	1	1
418	в истории искусства	1	1
419	она не принадлежит	1	1
420	стрекоза и муравей	2	1
421	как будто к	1	1
422	однако уже и	1	1
423	в котором самое	1	1
424	басня может быть	1	1
425	хотя и дает	1	1
426	а на самом	1	1
427	в силу того	1	1
428	дело не с	1	1
429	осел и соловей	1	1
430	она не только	1	1
431	к тому и	1	1
432	образом свидетельствует о	1	1
433	ясно что это	1	1
434	у нас такое	1	1
435	было бы сказать	2	1
436	которые могли бы	1	1
437	и в наше	1	1
438	со всей своей	1	1
439	относится только к	1	1
440	как один из	1	1
441	к тому чтобы	4	1
442	всему тому что	1	1
443	потому что его	1	1
444	когда говорил о	1	1
445	и к тому	1	1
446	доказательств и в	1	1
447	что для нее	1	1
448	в самом точном	1	1
449	еще раз в	1	1
450	точки к другой	1	1
451	а в известном	1	1
452	если обратить внимание	1	1
453	однако было бы	1	1
454	состоит в том	2	1
455	из того что	1	1
456	и те препятствия	1	1
457	в другой басне	1	1
458	говорит о своей	1	1
459	нас и как	1	1
460	ли это что	1	1
461	если исходить из	1	1
462	да и не	1	1
463	мы выше назвали	1	1
464	как и все	1	1
465	же мере в	1	1
466	здесь нет и	1	1
467	полной противоположностью тому	1	1
468	тем же самым	1	1
469	построена так что	1	1
470	больше чем это	1	1
471	все тот же	2	1
472	уже и в	1	1
473	и он будет	1	1
474	как это ясно	1	1
475	и заключается что	1	1
476	в чем может	1	1
477	с тем чтобы	1	1
478	и в той	1	1
479	но именно в	1	1
480	не в самом	1	1
481	приближает его к	1	1
482	в басне и	2	1
483	тем что она	1	1
484	том что они	2	1
485	то есть существуют	1	1
486	туда то сюда	1	1
487	в басне может	1	1
488	том случае если	4	1
489	они сознательно и	1	1
490	том смысле как	1	1
491	она не имеет	2	1
492	формы и содержания	1	1
493	все это в	1	1
494	все это было	1	1
495	чем то что	1	1
496	не только как	1	1
497	только один вывод	1	1
498	в своей повести	1	1
499	указывает нам на	1	1
500	благодаря тому что	1	1
501	сказать что до	1	1
502	он как и	1	1
503	действительности и что	1	1
504	потому что эта	1	1
505	понять что же	1	1
506	этот закон и	1	1
507	относится не к	1	1
508	и самый этот	1	1
509	а не к	1	1
510	прямо сказать что	1	1
511	между тем и	1	1
512	мы читаем о	1	1
513	вовсе не за	1	1
514	в его основе	4	1
515	сих пор не	1	1
516	она должна быть	3	1
517	представляет из себя	2	1
518	и это очень	1	1
519	имеет ли в	1	1
520	если мы припомним	1	1
521	во всех отношениях	1	1
522	если мы все	1	1
523	в жизни и	2	1
524	он не может	1	1
525	роль не только	1	1
526	в отдельности а	1	1
527	заметим что если	1	1
528	то туда то	1	1
529	иметь ничего общего	1	1
530	и во всех	2	1
531	еще и другие	1	1
532	и уже одно	1	1
533	и в русской	1	1
534	и можно сказать	1	1
535	не так как	1	1
536	не в том	2	1
537	в поэме в	1	1
538	тот же самый	1	1
539	утверждать что в	1	1
540	который может быть	1	1
541	уже то что	1	1
542	так что они	1	1
543	и все время	1	1
544	самом точном смысле	1	1
545	по поводу этой	1	1
546	басне потому что	1	1
547	и формы в	1	1
548	все же в	2	1
549	в ней как	1	1
550	что для него	2	1
551	ничего не знать	1	1
552	на основании этого	1	1
553	он нисколько не	1	1
554	может быть не	2	1
555	потому что только	1	1
556	в первом случае	1	1
557	в такой же	1	1
558	мы можем сказать	1	1
559	ни при чем	1	1
560	самой своей природе	1	1
561	как и всякий	1	1
562	все необходимые для	1	1
563	к одной и	1	1
564	как же быть?	1	1
565	ничего подобного в	1	1
566	и как мы	1	1
567	лежащий в основе	1	1
568	которое указывает на	1	1
569	что самый этот	1	1
570	в нас чувство	1	1
571	ясно и просто	1	1
572	имеет для нас	1	1
573	несмотря на свой	1	1
574	на то чтобы	2	1
575	в наше время	2	1
576	то что при	1	1
577	мы можем легко	1	1
578	несмотря на все	1	1
579	потому что здесь	1	1
580	для нас важно	1	1
581	что у него	2	1
582	в таком виде	2	1
583	он все же	1	1
584	и насколько она	1	1
585	когда мы читаем	2	1
586	и эти два	1	1
587	в художественном произведении	1	1
588	которые мы находим	1	1
589	к другому от	1	1
590	от одной точки	1	1
591	к нему и	1	1
592	к такого рода	1	1
593	точки зрения тех	1	1
594	таким образом мы	1	1
595	что мы читаем	2	1
596	что едва ли	1	1
597	бы мы захотели	1	1
598	что это есть	2	1
599	в этом изображении	1	1
600	ли в виду	1	1
601	в противоречие с	2	1
602	в третий раз	1	1
603	то есть такого	1	1
604	смысле то есть	1	1
605	и в конце	2	1
606	в мировой литературе	1	1
607	на второй план	1	1
608	не имеем в	1	1
609	когда в результате	1	1
610	не просто сумма	1	1
611	жизни и вовсе	1	1
612	конечно не в	1	1
613	по своему значению	2	1
614	прибавим к этому	1	1
615	то можно сказать	1	1
616	тем в каком	1	1
617	об этом нам	1	1
618	и только после	4	1
619	в точном смысле	2	1
620	надо было бы	3	1
621	это все равно	1	1
622	нет у нас	1	1
623	же взятый в	1	1
624	во всем этом	1	1
625	и как будто	1	1
626	которую мы назвали	1	1
627	указали только на	1	1
628	элементы из которых	1	1
629	указание на то	1	1
630	чтобы иллюстрировать эту	1	1
631	вместе с историей	1	1
632	что за ней	1	1
633	говорит нам о	1	1
634	при этом мы	1	1
635	самом деле когда	3	1
636	в общем и	1	1
637	деле когда мы	1	1
638	мы отнюдь не	1	1
639	и только что	1	1
640	но как же	1	1
641	не имеет с	1	1
642	я не понимаю	1	1
643	только для того	1	1
644	собой если же	1	1
645	в нем то	1	1
646	несет в себе	3	1
647	он не мог	2	1
648	превращает их в	2	1
649	в обычном смысле	1	1
650	то что для	1	1
651	по существу и	1	1
652	в ней по	1	1
653	видит в этом	1	1
654	может существовать вне	1	1
655	то есть из	1	1
656	и в людях	1	1
657	ответ на этот	1	1
658	по его мнению	1	1
659	только что в	1	1
660	он говорит о	1	1
661	из которых каждая	1	1
662	большей частью это	1	1
663	сводится к тому	1	1
664	придется говорить о	1	1
665	должен был бы	2	1
666	если бы оно	1	1
667	нуждается ни в	1	1
668	лежащих в его	1	1
669	и так как	1	1
670	что несмотря на	1	1
671	свой смысл и	1	1
