N	2gram	Ircho_Kome	Psycholo
288	и из	2	11
289	этого слова	1	11
290	с его	4	11
291	на это	3	11
292	во всем	1	10
293	в другом	5	10
294	трагедии и	1	10
295	в тех	5	10
296	не так	1	10
297	именно на	2	10
298	данном случае	1	10
299	в их	6	10
300	что ни	1	10
301	в одной	1	10
302	от него	1	10
303	отличается от	1	10
304	в данном	1	10
305	в состоянии	3	10
306	по мнению	2	10
307	тому же	14	10
308	и у	3	10
309	совсем не	2	10
310	надо сказать	1	10
311	и от	2	10
312	представить себе	3	10
313	здесь мы	3	10
314	не является	2	10
315	ее в	2	10
316	это было	5	10
317	и их	3	10
318	думается что	1	9
319	на нас	1	9
320	мы найдем	4	9
321	в действительности	4	9
322	вопрос о	5	9
323	на него	4	9
324	что даже	1	9
325	внимание на	1	9
326	и следовательно	2	9
327	в чем	3	9
328	героя и	1	9
329	и та	1	9
330	с ее	2	9
331	бы не	1	9
332	из его	6	9
333	на основании	7	9
334	в отличие	3	9
335	ответ на	2	9
336	в виде	3	9
337	по своему	5	9
338	по его	2	9
339	на его	5	9
340	и по	6	9
341	в самых	1	9
342	тем самым	1	9
343	и ее	5	9
344	о чем	2	9
345	точно так	1	9
346	но все	4	9
347	роль в	2	9
348	и другой	1	9
349	ту же	2	9
350	которое мы	1	9
351	в силу	4	9
352	каждого из	2	9
353	должен быть	1	9
354	том случае	1	9
355	не к	2	9
356	из двух	2	8
357	со всей	1	8
358	то чтобы	1	8
359	на сцене	5	8
360	всех остальных	2	8
361	в сознании	4	8
362	будто бы	2	8
363	и тот	1	8
364	в общем	2	8
365	что же	2	8
366	он в	1	8
367	тем же	2	8
368	такое же	1	8
369	о нем	1	8
370	смысле этого	1	8
371	и таким	2	8
372	место в	7	8
373	и эта	1	8
374	из всех	2	8
375	представление о	3	8
376	в собственном	1	8
377	меньше всего	3	8
378	больше чем	5	8
379	большей частью	3	8
380	наряду с	7	8
381	гораздо более	2	8
382	из того	2	8
383	чтобы понять	1	8
384	именно потому	2	8
385	содержания и	2	8
386	этом смысле	2	8
387	во время	11	8
388	к нему	5	8
389	из области	2	8
390	и более	2	8
391	относится к	2	8
392	и во	4	8
393	он может	1	8
394	с на	1	8
395	бы и	1	8
396	жизнь и	2	8
397	в трех	1	8
398	еще раз	1	7
399	на которых	1	7
400	и там	1	7
401	к самому	1	7
402	от этого	2	7
403	представляет собой	1	7
404	и те	1	7
405	ни одного	2	7
406	чем это	2	7
407	на том	1	7
408	только при	3	7
409	связи с	3	7
410	в каждом	2	7
411	что только	1	7
412	в особенности	1	7
413	и при	1	7
414	и дает	2	7
415	они не	1	7
416	в течение	5	7
417	только один	2	7
418	того или	1	7
419	случае если	1	7
420	но при	1	7
421	к которой	1	7
422	же в	7	7
423	все что	3	7
424	для всех	5	7
425	к этой	1	7
426	нас в	3	7
427	одно из	1	7
428	когда в	3	7
429	в руках	4	7
430	приходит к	1	7
431	в глаза	1	7
432	в нашем	2	7
433	о ней	1	7
434	и заставляет	1	7
435	время в	1	7
436	в качестве	8	7
437	и эти	1	7
438	к жизни	1	7
439	какой мере	1	7
440	бы его	1	7
441	и почему	1	7
442	с которым	1	7
443	а как	1	7
444	за ним	2	7
445	если это	2	7
446	совпадает с	1	7
447	времени и	2	7
448	ее не	1	7
449	же после	1	7
450	что автор	1	7
451	в полном	2	7
452	здесь в	4	7
453	с так	1	7
454	а на	2	7
455	отказаться от	2	7
456	до тех	1	7
457	до самого	3	6
458	даже в	3	6
459	более или	1	6
460	каким образом	1	6
461	из самых	2	6
462	полагают что	2	6
463	он был	4	6
464	только как	1	6
465	людей и	1	6
466	утверждал что	1	6
467	к этим	3	6
468	после этого	3	6
469	эти три	1	6
470	рядом с	1	6
471	в русской	1	6
472	за основу	1	6
473	из него	1	6
474	не могла	2	6
475	почти всегда	2	6
476	образом в	2	6
477	в отношении	6	6
478	самому существу	1	6
479	содержание и	1	6
480	к его	3	6
481	и затем	1	6
482	никто не	3	6
483	приводит к	1	6
484	да и	5	6
485	он же	1	6
486	трагедии в	3	6
487	тех пор	2	6
488	от других	1	6
489	каждый из	3	6
490	на две	3	6
491	событий в	2	6
492	ее на	1	6
493	нуждается в	2	6
494	материал для	2	6
495	показывают что	1	6
496	от всех	1	6
497	за этим	1	6
498	и без	3	6
499	не все	2	6
500	и ни	1	6
501	мы узнаем	1	6
502	к ней	2	6
503	которые в	3	6
504	слова и	1	6
505	больше того	4	6
506	еще более	2	6
507	остановиться на	2	6
508	самого конца	3	6
509	почти все	1	6
510	имеет в	2	6
511	говорить о	3	6
512	не что	1	6
513	или менее	2	6
514	есть по	1	6
515	что иное	1	6
516	тем не	3	6
517	х годов	5	6
518	что под	1	6
519	в себя	3	6
520	а только	1	6
521	мысль и	1	6
522	не дает	1	6
523	за пределы	2	6
524	о его	5	6
525	или иного	1	6
526	независимо от	5	6
527	его с	2	6
528	то и	3	6
529	совпадают с	1	6
530	заметить что	1	6
531	жизни но	1	6
532	так в	6	6
533	два противоположных	1	6
534	что касается	5	6
535	отношение к	3	6
536	иное как	1	6
537	в душе	1	5
538	к действительности	1	5
539	тем как	2	5
540	сам автор	3	5
541	а затем	4	5
542	ни одна	2	5
543	и сам	5	5
544	и опять	4	5
545	мы получаем	1	5
546	на эту	1	5
547	за ней	1	5
548	нам не	1	5
549	благодаря тому	1	5
550	сил в	1	5
551	и еще	5	5
552	к которому	4	5
553	во всей	1	5
554	бы то	4	5
555	от начала	1	5
556	ее от	1	5
557	с двумя	1	5
558	в эту	2	5
559	эти слова	1	5
560	реакции на	2	5
561	и является	1	5
562	над ним	1	5
563	все остальное	1	5
564	поэтического творчества	1	5
565	его к	1	5
566	и насколько	1	5
567	и самый	1	5
568	если в	3	5
569	которые он	3	5
570	своих героев	1	5
571	в другой	1	5
572	отношения к	1	5
573	у читателя	1	5
574	нет ни	1	5
575	на вопрос	1	5
576	быть не	1	5
577	значение и	1	5
578	и теперь	3	5
579	и больше	1	5
580	ни одной	3	5
581	для зрителя	1	5
582	нет и	2	5
583	указывают на	1	5
584	у них	1	5
585	нас не	2	5
586	одна и	1	5
587	с достаточной	4	5
588	все равно	1	5
589	однако не	2	5
590	разницы между	1	5
591	в каждой	1	5
592	к одному	1	5
593	не следует	2	5
594	все больше	1	5
595	не вызывает	1	5
596	связь с	2	5
597	только для	1	5
598	но они	2	5
599	так мы	1	5
600	не мог	4	5
601	то в	1	5
602	хотя и	6	5
603	и за	3	5
604	наше внимание	1	5
605	не знает	1	5
606	и она	1	5
607	в других	3	5
608	морали и	1	5
609	для ее	3	5
610	всей этой	1	5
611	в один	2	5
612	себя в	2	5
613	в область	1	5
614	критики и	1	5
615	целом ряде	1	5
616	евгения онегина	1	5
617	в известном	2	5
618	еще и	2	5
619	не имеют	1	5
620	и тогда	1	5
621	он дает	1	5
622	принадлежит к	2	5
623	том же	1	5
624	этой области	2	5
625	образом все	1	5
626	мы находим	2	5
627	а то	3	5
628	в очень	1	5
629	человека в	2	5
630	его не	1	5
631	который мы	1	5
632	конечно в	1	5
633	идет речь	1	5
634	как из	3	5
635	одного из	7	5
636	все более	4	5
637	надо было	3	5
638	с которыми	1	4
639	является в	1	4
640	в применении	1	4
641	в действие	1	4
642	его от	1	4
643	с собой	2	4
644	или от	1	4
645	из всего	2	4
646	и другим	1	4
647	в порядке	2	4
648	ход действия	1	4
649	слишком много	1	4
650	применении к	1	4
651	человека не	1	4
652	в противоположность	2	4
653	своим собственным	1	4
654	из себя	1	4
655	должна была	3	4
656	а между	1	4
657	искусстве и	1	4
658	и формы	2	4
659	находится в	2	4
660	то о	1	4
661	от искусства	1	4
662	не найдем	1	4
663	их характера	1	4
664	для своего	2	4
665	не остается	1	4
666	в связи	3	4
667	одном из	4	4
668	понятий и	1	4
669	если оно	1	4
670	все остальные	3	4
671	чем больше	1	4
672	один раз	1	4
673	и хотя	4	4
674	должны были	9	4
675	такого же	1	4
676	любви и	1	4
677	к сожалению	2	4
678	можно сделать	3	4
679	к выводу	2	4
680	с он	1	4
681	от своего	1	4
682	автор не	1	4
683	из которой	2	4
684	отношении к	1	4
685	которую он	3	4
686	вот этот	1	4
687	конца и	1	4
688	одной из	6	4
689	это вовсе	1	4
690	только потому	2	4
691	где он	2	4
692	лиц и	1	4
693	в первой	2	4
694	пьесы и	2	4
695	это еще	2	4
696	в стороне	1	4
697	эти две	1	4
698	мы попытаемся	1	4
699	чтобы сделать	1	4
700	также и	1	4
701	не по	5	4
702	не с	1	4
703	при всем	3	4
704	все еще	1	4
705	больше не	2	4
706	само собой	2	4
707	может и	1	4
708	к совершенно	1	4
709	если она	1	4
710	вплоть до	1	4
711	случае в	1	4
712	к числу	2	4
713	в первом	2	4
714	по отношению	5	4
715	в это	3	4
716	с помощью	1	4
717	следует отнести	1	4
718	что речь	1	4
719	всю жизнь	1	4
720	я думаю	2	4
721	совершенно ясна	1	4
722	составляющих его	1	4
723	с именем	1	4
724	который в	2	4
725	после того	3	4
726	начала и	1	4
727	т е	14	4
728	сказал что	1	4
729	это что	1	4
730	в мире	3	4
731	достигает своего	1	4
732	материалом для	1	4
733	для его	1	4
734	в пьесе	1	4
735	действия в	1	4
736	всех других	1	4
737	такое что	1	4
738	почему же	1	4
739	однако в	4	4
740	и каждый	1	4
741	означает что	2	4
742	в состав	2	4
743	почти не	2	4
744	не на	1	4
745	если не	1	4
746	в обратном	1	4
747	с ней	1	4
748	эстетики и	1	4
749	с ними	2	4
750	ли он	1	4
751	который видит	1	4
752	вытекает из	1	4
753	автора и	1	4
754	зависимость от	1	4
755	в истории	10	4
756	же время	5	4
757	и под	1	4
758	мог бы	3	4
759	произведения и	1	4
760	не знаем	1	4
761	стороны он	1	4
762	подойти к	1	4
763	высшей степени	1	4
764	дает нам	1	4
765	аналогии с	2	4
766	художественный прием	1	4
767	вывод что	3	4
768	не для	1	4
769	бы на	1	4
770	как у	1	4
771	этой цели	3	4
772	по смыслу	1	4
773	к концу	3	4
774	к своему	1	4
775	ли не	8	4
776	предположить что	1	4
777	за то	4	4
778	так называемой	3	4
779	обстоит дело	1	4
780	говоря о	1	4
781	в пределах	1	4
782	стало быть	1	4
783	зрения на	2	3
784	здесь же	1	3
785	а у	3	3
786	следует что	1	3
787	него в	1	3
788	не столько	1	3
789	а напротив	1	3
790	жизнь в	1	3
791	из чего	1	3
792	или на	2	3
793	первой половине	2	3
794	мы сумеем	1	3
795	по своим	1	3
796	на первый	1	3
797	людей с	1	3
798	начала до	1	3
799	было в	1	3
800	знаем о	1	3
801	эти чувства	1	3
802	из их	1	3
803	в этот	1	3
804	нечто такое	1	3
805	замечает что	1	3
806	по которым	6	3
807	во времена	2	3
808	в разных	1	3
809	прямо указывает	1	3
810	даже у	1	3
811	ближе к	1	3
812	и чрезвычайно	1	3
813	из отдельных	1	3
814	это обстоятельство	1	3
815	которого он	1	3
816	лучше всего	1	3
817	не больше	1	3
818	это произошло	1	3
819	по аналогии	1	3
820	в последних	3	3
821	по одному	2	3
822	с новой	2	3
823	в наше	1	3
824	в ответ	1	3
825	на долю	1	3
826	здесь на	1	3
827	потребность в	1	3
828	видимо и	2	3
829	иметь в	1	3
830	его как	1	3
831	теми же	1	3
832	своего героя	1	3
833	уже знаем	1	3
834	исключительно с	1	3
835	целого ряда	1	3
836	под этим	1	3
837	в более	4	3
838	один человек	1	3
839	в форме	2	3
840	что нет	1	3
841	то на	1	3
842	путем и	1	3
843	обращается к	1	3
844	с такими	1	3
845	это время	5	3
846	к той	1	3
847	бросается в	1	3
848	то он	1	3
849	на основе	1	3
850	в которую	1	3
851	переходит к	2	3
852	элемента в	1	3
853	сложнее и	1	3
854	говоря не	1	3
855	видят в	1	3
856	еще в	9	3
857	ему что	1	3
858	в последней	1	3
859	на что	1	3
860	которые все	1	3
861	можно на	1	3
862	участие в	4	3
863	вразрез с	1	3
864	можно выразить	1	3
865	и я	2	3
866	со своей	3	3
867	но уже	1	3
868	как результат	1	3
869	тем более	1	3
870	бы ни	1	3
871	мере в	1	3
872	это конечно	1	3
873	в комедии	36	3
874	других авторов	3	3
875	каждый раз	1	3
876	против того	1	3
877	рассматривать как	1	3
878	может показаться	1	3
879	понять что	1	3
880	он с	1	3
881	за счет	3	3
882	этих событий	1	3
883	несомненно что	1	3
884	мы и	1	3
885	выводу что	1	3
886	остались бы	1	3
887	от имени	1	3
888	нее в	1	3
889	привести к	1	3
890	ко всем	1	3
891	она является	1	3
892	там же	4	3
893	внимание что	1	3
894	поскольку он	1	3
895	перед собой	1	3
896	и нет	1	3
897	что им	1	3
898	которой он	2	3
899	сам не	1	3
900	читателя с	1	3
901	между двумя	1	3
902	превращается в	1	3
903	убедиться в	1	3
904	развитие действия	1	3
905	всего этого	2	3
906	сцены в	1	3
907	следующим образом	1	3
908	быть в	1	3
909	имеем дело	1	3
910	под именем	3	3
911	с это	1	3
912	и столь	3	3
913	здесь нет	1	3
914	собой в	2	3
915	то для	1	3
916	ни было	4	3
917	даже на	1	3
918	противоречие между	2	3
919	не была	1	3
920	не о	1	3
921	и можно	2	3
922	одним из	3	3
923	точек зрения	2	3
924	что их	1	3
925	действие в	1	3
926	искусства к	1	3
927	то ни	4	3
928	не более	2	3
929	на нем	2	3
930	хотя в	1	3
931	даже не	4	3
932	на стороне	1	3
933	сослаться на	1	3
934	как известно	4	3
935	превратилась в	1	3
936	нельзя не	2	3
937	и др	1	3
938	части и	1	3
939	одном плане	1	3
940	мы помним	1	3
941	бы быть	1	3
942	чаще всего	3	3
943	наше время	2	3
944	средством для	1	3
945	однако и	1	3
946	составить себе	1	3
947	как таковой	1	3
948	на ее	2	3
949	для себя	2	3
950	два основных	1	3
951	о которой	1	3
952	как говорят	1	3
953	идет от	1	3
954	и роль	1	3
955	из тех	1	3
956	которые могут	1	3
957	речь в	2	3
958	можно найти	2	3
959	именно поэтому	1	3
960	друг от	2	3
961	бы с	1	3
962	такого рода	6	3
963	к себе	1	3
964	значение для	1	3
965	и два	1	3
966	только одна	1	3
967	к чувству	1	3
968	они были	1	3
969	отношению к	5	3
970	же мере	1	3
971	если даже	1	3
972	действительно не	1	3
973	же не	2	3
974	слово в	1	3
975	от друга	2	3
976	или иначе	4	3
977	а также	5	3
978	места в	1	3
979	очень много	1	3
980	естественно что	1	3
981	а к	2	3
982	первый план	1	3
983	оно в	1	3
984	хронологическом порядке	2	3
985	сцене и	1	3
986	в руки	1	3
987	из своей	2	3
988	у нее	2	3
989	впечатление которое	1	3
990	даже для	2	3
991	в высшей	1	3
992	и прежде	1	3
993	искусства на	1	3
994	к каким	1	3
995	философии и	2	2
996	в пользу	3	2
997	время не	1	2
998	этим объясняется	3	2
999	всю историю	1	2
1000	и чувством	1	2
1001	попасть в	1	2
1002	о мире	1	2
1003	уже на	1	2
1004	не составляют	1	2
1005	драмы в	1	2
1006	знаем и	1	2
1007	порядок в	1	2
1008	следовало бы	1	2
1009	им мир	1	2
1010	число таких	1	2
1011	она могла	1	2
1012	в нескольких	2	2
1013	из жизни	1	2
1014	у самого	1	2
1015	и своим	1	2
1016	времени в	2	2
1017	не всегда	2	2
1018	на пути	1	2
1019	предисловии к	1	2
1020	и была	1	2
1021	вынуждены были	1	2
1022	отметить что	1	2
1023	хотел сказать	1	2
1024	тех случаев	1	2
1025	него не	1	2
1026	они должны	1	2
1027	именно с	1	2
1028	от них	3	2
1029	общественной мысли	1	2
1030	что само	1	2
1031	к ее	2	2
1032	раз на	3	2
1033	намек на	1	2
1034	всего в	5	2
1035	и представляет	1	2
1036	д все	1	2
1037	лишь тогда	1	2
1038	все его	1	2
1039	том насколько	2	2
1040	толстого и	1	2
1041	что уже	1	2
1042	на действительность	1	2
1043	этой же	3	2
1044	элементов и	1	2
1045	одному и	1	2
1046	это слово	4	2
1047	в поэтике	1	2
1048	как по	2	2
1049	искусство для	1	2
1050	этим и	2	2
1051	поэтому он	1	2
1052	это сравнение	1	2
1053	показала что	1	2
1054	авторов в	1	2
1055	при чтении	1	2
1056	той или	1	2
1057	а потом	1	2
1058	до самой	1	2
1059	не один	2	2
1060	поправки в	1	2
1061	на чем	2	2
1062	от которых	1	2
1063	сомневаться в	3	2
1064	по своей	2	2
1065	не раз	3	2
1066	на такой	1	2
1067	действующего лица	2	2
1068	роль играет	1	2
1069	до наших	1	2
1070	и толстой	1	2
1071	себе как	1	2
1072	самую сущность	1	2
1073	чтобы не	1	2
1074	в какой-то	3	2
1075	еще одно	1	2
1076	доказывает что	2	2
1077	материал в	1	2
1078	в городе	2	2
1079	мы встречаем	5	2
1080	жанра и	1	2
1081	в самый	1	2
1082	представлений в	1	2
1083	места и	1	2
1084	на те	2	2
1085	не находим	1	2
1086	интерес к	2	2
1087	для них	2	2
1088	творчества с	1	2
1089	и одновременно	3	2
1090	изображения в	1	2
1091	с целью	2	2
1092	когда речь	1	2
1093	для каждого	1	2
1094	жизни в	1	2
1095	на мать	1	2
1096	нет в	1	2
1097	это был	1	2
1098	как один	1	2
1099	отнести к	1	2
1100	более чем	4	2
1101	поэтому когда	1	2
1102	в значительной	1	2
1103	наконец в	3	2
1104	наш поэт	2	2
1105	окажется что	1	2
1106	не меньше	1	2
1107	приводит в	1	2
1108	чем не	1	2
1109	к людям	2	2
1110	было и	1	2
1111	на которые	3	2
1112	мне не	1	2
1113	статьи в	1	2
1114	этого нет	1	2
1115	от которой	2	2
1116	это ясно	1	2
1117	автором в	1	2
1118	к первой	1	2
1119	будь то	1	2
1120	идей и	1	2
1121	во времени	1	2
1122	которому он	1	2
1123	не означает	2	2
1124	именно к	1	2
1125	в любви	2	2
1126	которым он	1	2
1127	совершенно явная	1	2
1128	что одна	1	2
1129	нам приходится	1	2
1130	быть отнесены	1	2
1131	в литературе	2	2
1132	не заметить	1	2
1133	истинное положение	1	2
1134	когда же	5	2
1135	различия между	1	2
1136	сюжет трагедии	1	2
1137	собственное чувство	1	2
1138	этой пьесе	1	2
1139	которые как	1	2
1140	в сферу	1	2
1141	и вовсе	3	2
1142	в условиях	1	2
1143	и постоянно	1	2
1144	ему не	1	2
1145	основе его	1	2
1146	различных точек	1	2
1147	действительности но	1	2
1148	в предисловии	1	2
1149	это как	1	2
1150	у того	1	2
1151	поймет что	1	2
1152	же что	1	2
1153	что впечатление	1	2
1154	вперед по	1	2
1155	в начале	7	2
1156	самых важных	1	2
1157	хотя она	1	2
1158	в дело	1	2
1159	или еще	1	2
1160	люди не	1	2
1161	время и	3	2
1162	наконец что	1	2
1163	и общими	1	2
1164	различие в	1	2
1165	наоборот в	1	2
1166	или иной	1	2
1167	сцене с	1	2
1168	очень трудно	1	2
1169	узнаем о	1	2
1170	находим в	2	2
1171	на эти	1	2
1172	их основного	1	2
1173	любовь к	1	2
1174	которым они	1	2
1175	или нет	1	2
1176	за собой	3	2
1177	что нас	1	2
1178	не являются	2	2
1179	в борьбе	1	2
1180	ни малейшего	2	2
1181	имеет для	1	2
1182	к более	1	2
1183	ведет к	1	2
1184	поэзии на	1	2
1185	они и	1	2
1186	но у	1	2
1187	к своим	1	2
1188	необходимые для	1	2
1189	во внешнем	1	2
1190	на этой	1	2
1191	дают нам	1	2
1192	в любом	3	2
1193	нельзя было	1	2
1194	даже и	1	2
1195	представления о	2	2
1196	мере не	1	2
1197	существует два	1	2
1198	все прочее	1	2
1199	наталкивается на	1	2
1200	победы над	1	2
1201	производительных сил	1	2
1202	чем его	1	2
1203	не вполне	2	2
1204	до того	1	2
1205	высшей точки	1	2
1206	всегда и	1	2
1207	отношений и	1	2
1208	тех случаях	1	2
1209	это отношение	1	2
1210	можно привести	2	2
1211	воли и	1	2
1212	человеку и	2	2
1213	тут же	2	2
1214	том месте	1	2
1215	другом случае	1	2
1216	от ее	1	2
1217	чем острее	1	2
1218	на протяжении	14	2
1219	отражение в	1	2
1220	к природе	1	2
1221	первом случае	1	2
1222	чем на	2	2
1223	знали что	1	2
1224	объяснение в	1	2
1225	тех самых	1	2
1226	не говорит	1	2
1227	именно здесь	1	2
1228	следует рассматривать	1	2
1229	или хотя	1	2
1230	из прежних	1	2
1231	в изображении	2	2
1232	из четырех	2	2
1233	следовательно и	1	2
1234	для трех	1	2
1235	вот на	1	2
1236	внес в	1	2
1237	не был	1	2
1238	привести и	1	2
1239	бы к	1	2
1240	всю свою	1	2
1241	так или	4	2
1242	о браке	1	2
1243	видимо не	1	2
1244	объясняется и	1	2
1245	человека который	1	2
1246	первого акта	1	2
1247	для этой	3	2
1248	силой как	1	2
1249	бесспорно что	1	2
1250	не приходится	1	2
1251	время на	1	2
1252	оба они	1	2
1253	друг другу	2	2
1254	в достаточной	1	2
1255	в ход	1	2
1256	п в	1	2
1257	иначе не	1	2
1258	можно только	1	2
1259	xviii в	1	2
1260	на самые	1	2
1261	учением о	1	2
1262	трагический поэт	1	2
1263	в науке	1	2
1264	это была	2	2
1265	такой силой	1	2
1266	поэтому и	1	2
1267	так называемый	1	2
1268	самый характер	1	2
1269	что могло	1	2
1270	от его	1	2
1271	них по	1	2
1272	чтобы убедиться	1	2
1273	множественном числе	1	2
1274	больше к	1	2
1275	на всю	3	2
1276	художественный образ	2	2
1277	чем же	2	2
1278	сколько раз	1	2
1279	ни у	1	2
1280	тех же	4	2
1281	а может	1	2
1282	при всех	1	2
1283	развития и	1	2
1284	поводу того	1	2
1285	автора в	1	2
1286	конечной целью	1	2
1287	друг друга	2	2
1288	свое мнение	1	2
1289	хотя эти	1	2
1290	или к	2	2
1291	же сцене	1	2
1292	сказать в	1	2
1293	обрушивается на	1	2
1294	со своим	6	2
1295	эта часть	1	2
1296	из своих	1	2
1297	и слова	1	2
1298	чтобы с	2	2
1299	там и	1	2
1300	достаточно сослаться	1	2
1301	понимать как	1	2
1302	в следующем	4	2
1303	и художественного	1	2
1304	для которого	1	2
1305	все тот	1	2
1306	общественной жизни	2	2
1307	сказать и	1	2
1308	ко всему	2	2
1309	обычно в	1	2
1310	направлена в	1	2
1311	как уже	1	2
1312	место из	1	2
1313	в характере	1	2
1314	пор не	1	2
1315	никто еще	1	2
