N	2gram	Bakhtin_Fr	PoTuStor
101	а в	3	3
102	в большинстве	3	3
103	то что	11	3
104	и др	9	3
105	и есть	5	3
106	сих пор	6	3
107	в общем	2	3
108	жизни и	6	3
109	в области	5	3
110	всяком случае	2	3
111	во время	17	3
112	в самом	6	2
113	всей последующей	1	2
114	в свое	1	2
115	мы видим	9	2
116	рождение и	1	2
117	что оно	1	2
118	и этот	2	2
119	это делает	1	2
120	и мы	2	2
121	на протяжении	7	2
122	они не	4	2
123	мы не	3	2
124	по всему	2	2
125	ни было	1	2
126	что это	4	2
127	ее в	1	2
128	для нас	1	2
129	и этим	1	2
130	но как	5	2
131	что и	3	2
132	сознания и	1	2
133	быть может	2	2
134	у него	14	2
135	не на	2	2
136	не могут	1	2
137	со всеми	5	2
138	в них	19	2
139	существует только	1	2
140	поэтому и	4	2
141	и других	7	2
142	все то	2	2
143	не знает	1	2
144	так называемый	1	2
145	не нуждается	1	2
146	что не	1	2
147	конечном счете	1	2
148	в жизни	1	2
149	но ведь	3	2
150	метода и	1	2
151	является по	1	2
152	как и	17	2
153	что он	7	2
154	есть в	1	2
155	же как	1	2
156	только то	2	2
157	в своей	11	2
158	и так	5	2
159	связанные с	4	2
160	по своему	3	2
161	знаем что	1	2
162	не менее	2	2
163	на границе	1	2
164	путь к	1	2
165	на первый	1	2
166	и вообще	3	2
167	на них	3	2
168	с этим	2	2
169	к этому	6	2
170	все и	1	2
171	рождения и	1	2
172	между собой	1	2
173	что мы	1	2
174	это нечто	1	2
175	мы уже	19	2
176	связанных с	1	2
177	другими словами	4	2
178	все остальные	3	2
179	из этих	2	2
180	на основе	3	2
181	субъективного сознания	1	2
182	современной ему	1	2
183	в этот	2	2
184	он не	11	2
185	он ищет	1	2
186	и т.п	17	2
187	в развитии	2	2
188	с помощью	5	2
189	и образы	3	2
190	в частности	4	2
191	оно и	1	2
192	характерно для	2	2
193	и вся	1	2
194	всех других	1	2
195	есть и	4	2
196	в начале	5	2
197	в пределах	1	2
198	так же	3	2
199	было бы	4	2
200	к ним	1	2
201	его целом	3	2
202	нет и	1	2
203	и о	5	2
204	своей жизни	3	2
205	с нею	2	2
206	что на	2	2
207	о том	5	2
208	в голову	1	2
209	во всей	3	2
210	и исключительно	1	2
211	момент в	2	2
212	чрезвычайно характерно	2	2
213	на ранних	1	2
214	один из	9	2
215	и по	4	2
216	с ним	3	2
217	но это	5	2
218	и для	6	2
219	для этого	3	2
220	того же	4	2
221	то же	14	2
222	за счет	3	2
223	образов и	2	2
224	никогда не	2	2
225	о смерти	1	1
226	него существует	1	1
227	часто мы	1	1
228	что было	3	1
229	к сожалению	1	1
230	во всем	4	1
231	нового мира	2	1
232	бы то	1	1
233	образного мышления	2	1
234	об их	2	1
235	мире и	1	1
236	несколько слов	1	1
237	на почве	1	1
238	дает нам	4	1
239	что они	3	1
240	так ли	1	1
241	и различными	1	1
242	и то	2	1
243	никак нельзя	1	1
244	в другой	2	1
245	государство и	1	1
246	в единую	1	1
247	образом и	2	1
248	только из	1	1
249	в более	4	1
250	на языке	2	1
251	первый и	1	1
252	даны в	2	1
253	и здесь	5	1
254	образов в	4	1
255	этот мир	2	1
256	к их	1	1
257	самым существенным	1	1
258	же и	4	1
259	со всем	2	1
260	в коем	1	1
261	данном случае	3	1
262	только что	1	1
263	которая в	1	1
264	время и	1	1
265	работу в	1	1
266	и того	1	1
267	с одной	5	1
268	уже в	4	1
269	внимание на	1	1
270	тогда когда	1	1
271	в состоянии	2	1
272	до мельчайших	1	1
273	без исключения	1	1
274	теперь в	1	1
275	дело с	2	1
276	мы имеем	2	1
277	еще более	5	1
278	в применении	1	1
279	это и	4	1
280	несмотря на	1	1
281	этой же	2	1
282	но именно	3	1
283	его за	2	1
284	значение имеют	1	1
285	этот абстрактный	1	1
286	характер этого	4	1
287	для всего	1	1
288	следует что	1	1
289	интересует только	2	1
290	мы чувствуем	3	1
291	хотя и	2	1
292	а ведь	1	1
293	в разных	3	1
294	смысл и	2	1
295	этом отношении	4	1
296	с тем	1	1
297	в ужас	1	1
298	из одних	1	1
299	в сущности	15	1
300	только не	1	1
301	никакому сомнению	2	1
302	как раз	8	1
303	переносит в	1	1
304	в некоторых	1	1
305	тон и	1	1
306	времени не	1	1
307	отметим здесь	1	1
308	говорит о	2	1
309	о нем	3	1
310	таковы основные	2	1
311	что только	1	1
312	пути в	1	1
313	только нечто	1	1
314	в качестве	2	1
315	и ценность	1	1
316	в году	11	1
317	потому не	1	1
318	в человеке	1	1
319	нас в	2	1
320	не являются	1	1
321	согласии с	1	1
322	но увы	1	1
323	у нас	4	1
324	здесь в	6	1
325	для них	1	1
326	и делает	1	1
327	это касается	1	1
328	в виду	8	1
329	на женщин	1	1
330	подобно тому	2	1
331	весь мир	4	1
332	что между	1	1
333	них и	2	1
334	освобождение от	2	1
335	можно было	3	1
336	власти и	2	1
337	связанная с	1	1
338	и специфическими	1	1
339	связь с	6	1
340	ведь это	3	1
341	как они	2	1
342	в своих	7	1
343	связи с	8	1
344	или во	1	1
345	врача и	2	1
346	на этот	1	1
347	утверждение что	1	1
348	не более	1	1
349	если бы	3	1
350	конечно и	3	1
351	именно и	2	1
352	и сам	5	1
353	именно здесь	1	1
354	жизнь в	3	1
355	на волю	2	1
356	на такой	2	1
357	но эта	1	1
358	дело в	4	1
359	знаем в	1	1
360	и начинается	1	1
361	и столь	1	1
362	всего были	1	1
363	был связан	1	1
364	но не	4	1
365	менее всего	2	1
366	и эта	1	1
367	форму и	2	1
368	быть только	1	1
369	как его	2	1
370	все события	1	1
371	в эпоху	18	1
372	времени и	5	1
373	правда по	1	1
374	в конце	8	1
375	в корне	3	1
376	пор еще	2	1
377	случае нельзя	1	1
378	в связи	7	1
379	как видим	1	1
380	находит себе	1	1
381	те формы	1	1
382	и они	5	1
383	очень важный	2	1
384	похож на	1	1
385	не подлежит	4	1
386	этой цели	1	1
387	лежит на	2	1
388	страха и	4	1
389	спрятаться в	1	1
390	душу и	1	1
391	с теми	1	1
392	в мире	6	1
393	все же	6	1
394	момент и	1	1
395	они служат	2	1
396	жизни в	1	1
397	момент он	1	1
398	не что	1	1
399	а иногда	1	1
400	от этого	2	1
401	на все	1	1
402	не имеет	1	1
403	и со	2	1
404	смерть в	1	1
405	мочи и	4	1
406	и жизнь	1	1
407	них мы	1	1
408	метода в	2	1
409	века в	3	1
410	существенным моментом	1	1
411	в свете	3	1
412	ключом к	1	1
413	эти термины	1	1
414	в себя	2	1
415	это было	2	1
416	влияния на	2	1
417	до поры	1	1
418	значение как	1	1
419	роль в	7	1
420	со стороны	2	1
421	на его	4	1
422	мы считаем	1	1
423	в смысле	1	1
424	но если	1	1
425	делает его	1	1
426	но особенно	1	1
427	частей тела	3	1
428	говорит об	2	1
429	др и	1	1
430	вовсе не	18	1
431	но к	1	1
432	уже не	2	1
433	это самое	2	1
434	успехом в	1	1
435	и момент	1	1
436	врач и	1	1
437	свой смысл	1	1
438	не входит	2	1
439	связано с	1	1
440	утрачивают свое	1	1
441	на одном	1	1
442	а для	1	1
443	не был	4	1
444	той или	2	1
445	свое время	1	1
446	половые органы	1	1
447	и были	1	1
448	что эти	1	1
449	жизнь человека	1	1
450	без всякой	2	1
451	нет ничего	1	1
452	совершенно определенных	1	1
453	ко всему	2	1
454	его и	1	1
455	наконец и	2	1
456	во внешнем	1	1
457	искать в	1	1
458	содержание их	1	1
459	он был	5	1
460	для его	1	1
461	в данном	5	1
462	и часто	1	1
463	всего и	1	1
464	первый план	1	1
465	моменты и	1	1
466	отличается от	1	1
467	и такие	2	1
468	характер и	3	1
469	к врачу	1	1
470	вернемся к	8	1
471	применении к	1	1
472	с первым	1	1
473	они становятся	1	1
474	со всех	1	1
475	мы говорили	2	1
476	стиль этого	1	1
477	дальше чем	1	1
478	два момента	1	1
479	мы увидим	3	1
480	отсюда и	1	1
481	даже и	3	1
482	т.п и	1	1
483	с новыми	1	1
484	вклад в	2	1
485	в течение	3	1
486	и оценок	1	1
487	образ не	2	1
488	в свою	3	1
489	входит в	2	1
490	наконец в	3	1
491	но даже	2	1
492	того чтобы	6	1
493	одной стороны	4	1
494	как известно	3	1
495	не дает	4	1
496	врача с	1	1
497	от аффектов	2	1
498	здесь только	3	1
499	в другом	3	1
500	то ни	1	1
501	для того	5	1
502	всем этим	3	1
503	тому как	2	1
504	каждый момент	1	1
505	от содержания	1	1
506	в ней	6	1
507	у самого	3	1
508	остановимся прежде	1	1
509	у меня	2	1
510	мы узнаем	1	1
511	не всегда	1	1
512	очень широко	1	1
513	человека все	1	1
514	с телом	1	1
515	нам для	2	1
516	от всех	1	1
517	когда он	1	1
518	на чем	1	1
519	в образах	8	1
520	имеют какой-нибудь	1	1
521	всего на	1	1
522	новых и	1	1
523	а не	6	1
524	есть то	1	1
525	к тем	2	1
526	всей этой	1	1
527	и стали	2	1
528	основной тон	1	1
529	эта сторона	1	1
530	значение для	1	1
531	должны быть	2	1
532	имеем в	2	1
533	на врача	1	1
534	в человеческом	1	1
535	всего как	1	1
536	мы снова	1	1
537	и та	1	1
538	хотя в	2	1
539	и что	2	1
540	как он	4	1
541	и об	1	1
542	которые на	1	1
543	разложения и	1	1
544	борьба с	1	1
545	этим не	1	1
546	говоря о	1	1
547	в нашей	2	1
548	еще в	4	1
549	сомнению что	3	1
550	и посвящена	2	1
551	привела к	1	1
552	уже и	2	1
553	от того	1	1
554	местах и	1	1
555	это может	1	1
556	даже с	1	1
557	говорили что	1	1
558	отметить что	2	1
559	образы не	1	1
560	очень мало	1	1
561	мы здесь	2	1
562	его отношение	2	1
563	в землю	1	1
564	период жизни	2	1
565	его школы	1	1
566	с другой	8	1
567	это же	1	1
568	лишь в	3	1
569	на которые	1	1
570	известной степени	1	1
571	нем и	1	1
572	слов о	1	1
573	истории и	1	1
574	как на	3	1
575	его интересует	2	1
576	и еще	3	1
577	каждого из	1	1
578	что здесь	2	1
579	в эту	7	1
580	правда он	1	1
581	заметить что	1	1
582	этого метода	1	1
583	не совсем	1	1
584	под ним	1	1
585	ее не	2	1
586	году в	1	1
587	культуры и	7	1
588	что для	2	1
589	в уже	2	1
590	главным образом	3	1
591	и самого	1	1
592	страха это	1	1
593	для всей	2	1
594	друг другу	1	1
595	той же	9	1
596	с прочими	1	1
597	но вернемся	3	1
598	которые в	2	1
599	в самую	1	1
600	и культуры	1	1
601	но несмотря	1	1
602	бы он	1	1
603	о его	2	1
604	этом и	1	1
605	характерен для	1	1
606	всех сторон	2	1
607	что я	2	1
608	поры до	1	1
609	что может	1	1
610	в высшей	1	1
611	в нашем	5	1
612	с этими	2	1
613	под названием	1	1
614	во многих	1	1
615	понятной и	1	1
616	действительно не	1	1
617	даже самого	1	1
618	думая что	1	1
619	с которым	1	1
620	ними уже	1	1
621	все время	3	1
622	в духе	11	1
623	или иной	2	1
624	же в	2	1
625	например о	1	1
626	теории и	1	1
627	не сразу	1	1
628	и прежде	4	1
629	одна из	3	1
630	деле в	1	1
631	году и	1	1
632	формы и	1	1
633	право на	2	1
634	имеет и	2	1
635	самые основы	2	1
636	наконец все	1	1
637	этот момент	2	1
638	его к	3	1
639	их на	1	1
640	это значение	2	1
641	были в	2	1
642	не осталось	1	1
643	коем случае	1	1
644	человек не	1	1
645	это в	4	1
646	это уже	2	1
647	эти два	1	1
648	именно этот	2	1
649	к этим	1	1
650	что иное	1	1
651	его смерти	1	1
652	из него	1	1
653	что такие	1	1
654	но так	1	1
655	главном в	1	1
656	не случайно	1	1
657	до времени	1	1
658	в культуре	4	1
659	мы еще	8	1
660	мы сказали	2	1
661	тела и	1	1
662	всего конечно	1	1
663	себя в	2	1
664	его современников	4	1
665	и особенно	2	1
666	какие были	1	1
667	точку зрения	1	1
668	одного и	1	1
669	вводит нас	1	1
670	тот же	4	1
671	но весь	1	1
672	ничего не	4	1
673	было с	1	1
674	иное как	1	1
675	теле и	1	1
676	врача в	1	1
677	характер носят	2	1
678	и самый	2	1
679	на пользу	1	1
680	в знаменитом	1	1
681	человека но	1	1
682	своего развития	2	1
683	из этой	3	1
684	к нему	4	1
685	высшей степени	1	1
