N	2gram	Vygotskiy_	Marksizm
495	все остальные	1	3
496	более или	1	3
497	все основные	7	3
498	как это	11	3
499	что эта	7	3
500	одно и	2	3
501	не приходится	1	3
502	по своей	7	3
503	не касается	1	3
504	от конкретных	1	3
505	он еще	3	3
506	значение и	1	3
507	общего с	3	3
508	что во	1	3
509	в систему	2	3
510	и др	1	3
511	в достаточной	1	3
512	и есть	8	3
513	речи при	1	3
514	и чужого	3	3
515	в какой-то	1	3
516	для первого	2	3
517	на слово	2	3
518	были бы	1	3
519	не так	1	3
520	во втором	2	3
521	с объективной	1	3
522	мы встречаем	2	3
523	речи но	3	3
524	тесно связана	1	3
525	его из	1	3
526	если он	4	3
527	почти не	1	3
528	как к	1	3
529	тогда когда	10	3
530	не идет	1	3
531	и при	4	3
532	родного языка	11	3
533	учение о	3	3
534	два основных	1	3
535	в другой	1	3
536	из которых	3	3
537	имеет место	4	3
538	не на	5	3
539	можно было	11	3
540	между первым	1	3
541	должен был	3	3
542	на данном	1	3
543	одновременно с	4	3
544	еще в	3	3
545	но вот	1	3
546	к которым	2	3
547	и они	1	3
548	в которых	2	3
549	приводит к	10	3
550	является продуктом	1	3
551	со стороны	3	3
552	в следующей	4	3
553	слова для	1	3
554	еще и	3	3
555	его и	4	3
556	к нашему	1	3
557	то он	1	3
558	речи он	2	3
559	потому что	40	3
560	более и	3	3
561	другого в	1	3
562	и той	3	3
563	на этот	9	3
564	он может	5	3
565	но если	7	3
566	главным образом	1	3
567	является только	1	3
568	у них	1	3
569	но это	4	3
570	мы возьмем	1	3
571	подойти к	1	3
572	находятся в	3	3
573	ответ на	3	3
574	что оно	9	3
575	они не	7	3
576	того как	6	3
577	и сама	1	3
578	том числе	2	3
579	из основных	7	3
580	с их	4	3
581	и непосредственно	1	3
582	или иначе	1	3
583	на нее	2	3
584	в ту	1	3
585	есть только	1	3
586	на все	7	3
587	один и	5	3
588	по самой	4	3
589	с другом	10	3
590	в виде	3	3
591	должен быть	1	3
592	или менее	1	3
593	одним и	1	3
594	мысли в	5	3
595	связаны с	1	3
596	к жизни	7	3
597	следующей главе	2	3
598	и по	5	3
599	этих двух	4	3
600	того или	1	3
601	и других	7	3
602	первый план	2	3
603	совпадает с	4	3
604	также и	2	3
605	мы узнаем	1	3
606	с языком	1	3
607	эти формы	1	3
608	когда он	3	3
609	а по	1	3
610	не с	2	3
611	как чисто	2	3
612	числе и	2	3
613	и о	1	3
614	благодаря этому	2	3
615	по законам	3	3
616	все более	4	3
617	и только	4	3
618	само собой	3	3
619	конце концов	2	3
620	эта проблема	4	3
621	в целом	8	3
622	и тогда	1	3
623	является одной	1	3
624	по нашему	1	3
625	мы наблюдаем	1	2
626	во всем	2	2
627	и другие	13	2
628	для всех	2	2
629	свет на	1	2
630	мы это	2	2
631	в каждую	1	2
632	вообще не	5	2
633	к этой	3	2
634	его за	1	2
635	есть прежде	1	2
636	с этой	8	2
637	дело с	2	2
638	вопросу о	2	2
639	они уже	1	2
640	это значит	5	2
641	происходит как	1	2
642	этот момент	2	2
643	для одного	4	2
644	проблему и	1	2
645	в примере	1	2
646	этом направлении	1	2
647	слова ведь	1	2
648	на смену	1	2
649	как они	4	2
650	в духе	1	2
651	из нее	5	2
652	но по	1	2
653	мы и	6	2
654	где они	1	2
655	не доказывает	1	2
656	прямо сказать	1	2
657	в речи	3	2
658	следовательно все	1	2
659	например в	1	2
660	в жизни	2	2
661	его на	2	2
662	в собственном	2	2
663	их в	3	2
664	момент и	1	2
665	отличается от	2	2
666	широком смысле	1	2
667	начнем с	1	2
668	зрения не	1	2
669	действительности в	1	2
670	ответить на	4	2
671	восприятия и	3	2
672	во все	1	2
673	находит в	1	2
674	всего этого	1	2
675	почти исключительно	1	2
676	и другой	2	2
677	и единства	1	2
678	сознания в	3	2
679	это же	1	2
680	а между	1	2
681	тем самым	13	2
682	почти совершенно	1	2
683	не совпадает	2	2
684	то как	3	2
685	не что	2	2
686	момента в	3	2
687	абстракции от	1	2
688	в прошлом	2	2
689	из виду	2	2
690	к ним	2	2
691	в голове	2	2
692	по которым	1	2
693	является конечно	1	2
694	компромиссом между	1	2
695	никаких новых	1	2
696	такая же	1	2
697	это отношение	1	2
698	слово не	1	2
699	всех областях	1	2
700	не умеет	6	2
701	более элементарных	1	2
702	речи все	1	2
703	какой степени	2	2
704	что само	2	2
705	распадается на	1	2
706	является необходимым	1	2
707	эта работа	2	2
708	своего развития	11	2
709	гораздо более	1	2
710	и во	2	2
711	всего в	1	2
712	нему в	1	2
713	действительно ли	3	2
714	видели что	2	2
715	неизбежно должно	2	2
716	собой и	3	2
717	что язык	1	2
718	мышления и	8	2
719	которое он	1	2
720	это будет	2	2
721	глубокий и	1	2
722	она в	1	2
723	в состоянии	6	2
724	какого рода	1	2
725	быть в	3	2
726	всех остальных	1	2
727	его значения	1	2
728	внутренней и	1	2
729	отношения к	2	2
730	далеко за	4	2
731	после этого	1	2
732	и за	1	2
733	иными словами	1	2
734	бы что	2	2
735	тому же	3	2
736	и притом	2	2
737	говорит он	3	2
738	поэтому с	1	2
739	но он	8	2
740	ее от	1	2
741	на которое	2	2
742	что его	2	2
743	этим и	1	2
744	по аналогии	2	2
745	в процессах	3	2
746	они сами	1	2
747	под его	1	2
748	не остается	1	2
749	нашем примере	2	2
750	эти три	2	2
751	же как	9	2
752	развивается и	2	2
753	для решения	2	2
754	а просто	2	2
755	зрения и	1	2
756	себе и	1	2
757	знает ни	1	2
758	а только	8	2
759	в чем	10	2
760	только принять	1	2
761	в немногих	1	2
762	остается в	1	2
763	могли бы	15	2
764	а с	3	2
765	если оно	1	2
766	того в	2	2
767	целое и	1	2
768	в лучшем	3	2
769	эти слова	1	2
770	ту же	5	2
771	совсем не	1	2
772	но только	4	2
773	является одним	2	2
774	зрения так	1	2
775	в учении	1	2
776	даже не	1	2
777	этом смысле	5	2
778	в современной	3	2
779	вот в	1	2
780	и отличается	1	2
781	когда мы	4	2
782	этот предмет	2	2
783	нашего анализа	1	2
784	друг другу	2	2
785	части в	1	2
786	это делает	1	2
787	но прежде	2	2
788	вопроса в	1	2
789	не значит	1	2
790	в первой	2	2
791	не то	5	2
792	образом в	2	2
793	в общем	1	2
794	же мы	2	2
795	грамматика и	1	2
796	или иного	1	2
797	во время	1	2
798	всех этих	1	2
799	ко всякому	1	2
800	и нельзя	1	2
801	собственном смысле	2	2
802	в частности	9	2
803	а потому	3	2
804	опирается на	4	2
805	время наиболее	1	2
806	как с	5	2
807	в самый	1	2
808	к одной	1	2
809	следует ли	1	2
810	которые он	1	2
811	эти особенности	2	2
812	была бы	1	2
813	речь как	2	2
814	переносится в	1	2
815	к выводу	3	2
816	целом ряде	1	2
817	в плоскости	2	2
818	только они	1	2
819	из сказанного	2	2
820	оно не	2	2
821	этого процесса	2	2
822	сами по	1	2
823	оказывается в	2	2
824	между которыми	1	2
825	это положение	2	2
826	заключается в	15	2
827	ближайшим образом	2	2
828	с целью	1	2
829	вовсе нет	1	2
830	языку не	1	2
831	части нашей	1	2
832	имеет дело	1	2
833	и практической	1	2
834	не делает	2	2
835	как о	1	2
836	и так	1	2
837	никто не	2	2
838	синтаксических форм	1	2
839	себя и	2	2
840	бы не	1	2
841	этого материала	1	2
842	время является	1	2
843	значения для	1	2
844	моего сознания	1	2
845	него он	1	2
846	что мы	11	2
847	вернемся к	1	2
848	мы его	4	2
849	и поэтому	2	2
850	и второй	1	2
851	оно является	4	2
852	исходным пунктом	1	2
853	высказывание и	1	2
854	которую он	1	2
855	ни были	1	2
856	друг от	5	2
857	в совершенно	2	2
858	каждый из	1	2
859	является источником	1	2
860	и мышление	4	2
861	на которые	3	2
862	известной степени	1	2
863	и систематичность	1	2
864	не совсем	2	2
865	собой но	2	2
866	классовая борьба	1	2
867	принадлежит к	2	2
868	значение имеет	1	2
869	в сознании	5	2
870	на вопросы	1	2
871	это является	1	2
872	до известной	1	2
873	мышление в	2	2
874	по всем	1	2
875	это значение	1	2
876	вопрос в	1	2
877	это одно	1	2
878	такова точка	1	2
879	этом вопросе	4	2
880	в самой	1	2
881	исключительно в	1	2
882	нее и	1	2
883	моменты в	1	2
884	речи можно	1	2
885	чуть ли	1	2
886	он должен	9	2
887	самое слово	2	2
888	это речь	4	2
889	им как	1	2
890	грамматических и	1	2
891	в гораздо	1	2
892	данном случае	3	2
893	зависит от	4	2
894	он делает	3	2
895	совершенно иначе	2	2
896	оно само	1	2
897	исследования мы	2	2
898	на развитие	6	2
899	что с	7	2
900	и всегда	1	2
901	в широком	1	2
902	с определенным	1	2
903	а все	1	2
904	деле если	2	2
905	возможно только	2	2
906	всего сказанного	1	2
907	но с	2	2
908	речи к	2	2
909	от друга	5	2
910	указывает на	3	2
911	сама по	4	2
912	словом и	2	2
913	с той	1	2
914	сложные и	2	2
915	родной язык	3	2
916	один момент	1	2
917	виде в	1	2
918	есть в	2	2
919	язык и	2	2
920	мы никогда	1	2
921	ли не	2	2
922	она лежит	1	2
923	этого вопроса	5	2
924	это было	1	2
925	но уже	2	2
926	на его	4	2
927	объяснение должно	1	2
928	это так	1	2
929	разумеется что	1	2
930	направления и	1	2
931	что эти	4	2
932	без всякой	2	2
933	и тех	1	2
934	один путь	1	2
935	рождения и	1	2
936	и осуществляется	2	2
937	эти последние	1	2
938	его не	1	2
939	одну из	1	2
940	не по	1	2
941	и иными	1	2
942	во второй	4	2
943	к данному	2	2
944	к проблемам	1	2
945	останавливаться на	1	2
946	идет о	1	2
947	как из	2	2
948	как их	1	2
949	сохраняет свою	1	2
950	оно должно	2	2
951	в понимании	1	2
952	нас интересуют	1	2
953	только по	4	2
954	этом и	2	2
955	различие в	3	2
956	ее из	1	2
957	как наиболее	2	2
958	иное как	2	2
959	в соответствующем	1	2
960	и самый	2	2
961	само по	2	2
962	и наконец	3	2
963	можно только	2	2
964	с которыми	2	1
965	более не	1	1
966	же выводам	1	1
967	что один	1	1
968	смысле с	1	1
969	в единую	1	1
970	в центре	2	1
971	и принципиальный	1	1
972	этого с	1	1
973	речи то	2	1
974	отвечает на	1	1
975	его действия	1	1
976	зрения на	1	1
977	говоря уже	1	1
978	в постановке	1	1
979	этого необходимо	1	1
980	что почти	1	1
981	на эти	1	1
982	язык а	1	1
983	выводу что	3	1
984	с двух	2	1
985	которые не	5	1
986	или только	1	1
987	исходя из	2	1
988	языка т.е	1	1
989	т.е в	1	1
990	каждого отдельного	3	1
991	случае мы	2	1
992	более широкой	1	1
993	до самого	2	1
994	будет не	1	1
995	случае не	2	1
996	с необходимостью	5	1
997	родному языку	1	1
998	всей проблемы	1	1
999	связи в	1	1
1000	или нет	1	1
1001	строго говоря	1	1
1002	в большей	1	1
1003	это объяснение	3	1
1004	но тем	1	1
1005	лежит очень	1	1
1006	имеют ничего	2	1
1007	есть функция	1	1
1008	говорит о	4	1
1009	в самостоятельной	1	1
1010	языку с	1	1
1011	не берутся	1	1
1012	не являются	2	1
1013	него спрашивать	1	1
1014	приближения к	1	1
1015	требует от	6	1
1016	далее в	1	1
1017	и другими	3	1
1018	и непрерывного	1	1
1019	собой разумеется	1	1
1020	его умение	1	1
1021	противоречие с	1	1
1022	ее основе	1	1
1023	определяется и	1	1
1024	нашего исследования	4	1
1025	этой последней	2	1
1026	же проблемы	1	1
1027	по пути	1	1
1028	на которых	1	1
1029	одной сфере	1	1
1030	по основным	1	1
1031	из двух	2	1
1032	ни одна	1	1
1033	относится и	1	1
1034	и сам	1	1
1035	проблемы в	1	1
1036	образом что	2	1
1037	и внутри	1	1
1038	равно как	1	1
1039	каким образом	2	1
1040	знаки и	1	1
1041	шаг чтобы	1	1
1042	как осуществляется	11	1
1043	мысль о	1	1
1044	участвует в	1	1
1045	не возникнет	1	1
1046	речевой деятельности	1	1
1047	доказывает что	1	1
1048	является основным	1	1
1049	или на	2	1
1050	эта граница	1	1
1051	и требует	2	1
1052	все главнейшие	1	1
1053	представление о	2	1
1054	к другим	2	1
1055	развития но	8	1
1056	специфические особенности	2	1
1057	и должен	2	1
1058	на конкретных	1	1
1059	всех тех	2	1
1060	это находит	1	1
1061	приходит в	2	1
1062	кроме самого	2	1
1063	обоих случаях	2	1
1064	слов как	2	1
1065	на эту	1	1
1066	он произносит	2	1
1067	собой не	2	1
1068	что еще	1	1
1069	они ни	1	1
1070	только для	2	1
1071	в природе	1	1
1072	тем или	2	1
1073	почти без	1	1
1074	может дать	1	1
1075	может по	1	1
1076	речь идет	1	1
1077	выходит далеко	3	1
1078	свою собственную	1	1
1079	играть в	1	1
1080	ведет за	1	1
1081	как только	4	1
1082	логики и	1	1
1083	свою основу	1	1
1084	при анализе	4	1
1085	так если	2	1
1086	нашему мнению	1	1
1087	своем мышлении	1	1
1088	влечет за	1	1
1089	даже самый	1	1
1090	своего понимания	1	1
1091	сторонами одного	2	1
1092	что сказать	2	1
1093	нам не	1	1
1094	наша задача	1	1
1095	при наличии	2	1
1096	в первую	4	1
1097	мере своего	2	1
1098	этим мы	1	1
1099	родной речи	1	1
1100	из других	1	1
1101	которые мы	2	1
1102	к процессу	1	1
1103	не могли	1	1
1104	то это	2	1
1105	направлено на	1	1
1106	принципиальное различие	1	1
1107	которой он	1	1
1108	раз и	3	1
1109	в динамике	1	1
1110	входящими в	1	1
1111	это последнее	1	1
1112	связанных с	1	1
1113	в сознание	1	1
1114	и каждое	1	1
1115	связями между	1	1
1116	имеет в	1	1
1117	для разрешения	3	1
1118	не должен	1	1
1119	ii и	1	1
1120	часто в	1	1
1121	ничто не	3	1
1122	может овладеть	1	1
1123	но во	1	1
1124	но то	1	1
1125	при обучении	3	1
1126	эта ошибка	1	1
1127	и должна	1	1
1128	даны вне	1	1
1129	уже о	2	1
1130	может вызвать	1	1
1131	можем назвать	1	1
1132	в два	1	1
1133	их не	1	1
1134	что вся	1	1
1135	как совокупность	2	1
1136	и сложная	1	1
1137	отношения не	1	1
1138	и практически	1	1
1139	неотделимая часть	1	1
1140	этот тезис	1	1
1141	этапы развития	1	1
1142	в него	1	1
1143	но может	1	1
1144	образом два	1	1
1145	об отношении	2	1
1146	случае все	1	1
1147	увидим что	1	1
1148	источником их	1	1
1149	нечто такое	2	1
1150	же эта	1	1
1151	и когда	1	1
1152	приходит к	6	1
1153	самый факт	1	1
1154	следующий пример	1	1
1155	смысле является	2	1
1156	вся теория	2	1
1157	непрерывного взаимодействия	1	1
1158	сложились в	1	1
1159	оно существует	1	1
1160	тем мы	1	1
1161	в окружающей	1	1
1162	внутренних и	2	1
1163	настоящей главы	1	1
1164	но этот	3	1
1165	его собственной	2	1
1166	друг на	2	1
1167	этого мы	1	1
1168	ни одного	2	1
1169	на поставленный	2	1
1170	так то	1	1
1171	и мышления	2	1
1172	это единство	1	1
1173	отношения и	2	1
1174	связи которые	1	1
1175	приходят к	1	1
1176	работе в	2	1
1177	известным образом	2	1
1178	его функции	1	1
1179	он способен	2	1
1180	задач в	1	1
1181	этом она	1	1
1182	между теми	1	1
1183	что существует	1	1
1184	хотя функции	1	1
1185	тех случаях	1	1
1186	правильному пониманию	1	1
1187	свое внутреннее	1	1
1188	новейшей буржуазной	1	1
1189	в основу	1	1
1190	образом как	1	1
1191	к которому	7	1
1192	речь не	3	1
1193	приближаясь к	1	1
1194	простое и	1	1
1195	в контекст	1	1
1196	входят в	1	1
1197	исследования эти	1	1
1198	язык во	1	1
1199	систему его	1	1
1200	что именно	4	1
1201	приближаются к	1	1
1202	мере развития	1	1
1203	на эпоху	1	1
1204	по поводу	3	1
1205	из сферы	1	1
1206	еще ни	1	1
1207	на котором	3	1
1208	внутри в	1	1
1209	уже по	5	1
1210	вопрос и	1	1
1211	она есть	1	1
1212	большей степени	2	1
1213	мы попытались	2	1
1214	и иной	1	1
1215	нашей науки	1	1
1216	проходит через	1	1
1217	в заключение	1	1
1218	действительно в	1	1
1219	что обычно	1	1
1220	речи если	1	1
1221	имеет места	2	1
1222	вся эта	1	1
1223	синтаксис и	2	1
1224	необходимым условием	1	1
1225	или иным	2	1
1226	система не	1	1
1227	представить себе	2	1
1228	которую можно	1	1
1229	он очень	1	1
1230	не происходит	1	1
1231	только не	7	1
1232	этой внутренней	1	1
1233	мы примем	1	1
1234	в образовании	7	1
1235	фактической стороны	2	1
1236	содержится в	5	1
1237	как нам	1	1
1238	после того	2	1
1239	основу и	1	1
1240	совершенно своеобразные	1	1
1241	языкового развития	2	1
1242	но из	1	1
1243	которая как	2	1
1244	быть названа	1	1
1245	пути в	1	1
1246	включено в	1	1
1247	на том	4	1
1248	такого рода	1	1
1249	внимание на	1	1
1250	следует сказать	2	1
1251	основных и	2	1
1252	речи далее	1	1
1253	теории в	2	1
1254	с конкретными	1	1
1255	формы но	1	1
1256	прийти к	1	1
1257	существенных своих	1	1
1258	и развитых	1	1
1259	слов в	1	1
1260	самим же	1	1
1261	по двум	2	1
1262	что лежит	2	1
1263	близка к	1	1
1264	ведь никто	1	1
1265	мы старались	1	1
1266	не соответствует	1	1
1267	сильнее и	1	1
1268	мышления то	1	1
1269	и существенное	1	1
1270	не способны	1	1
1271	значением слова	1	1
1272	является совершенно	1	1
1273	это слово	3	1
1274	те действия	1	1
1275	был сам	1	1
1276	и развитие	20	1
1277	и мимо	1	1
1278	на данной	2	1
1279	и свободно	1	1
1280	что между	5	1
1281	являются в	1	1
1282	в письменной	7	1
1283	и развития	21	1
1284	языка он	1	1
1285	отношения между	3	1
1286	усвоения языка	1	1
1287	существует только	2	1
1288	словом в	1	1
1289	даже вовсе	1	1
1290	но находятся	1	1
1291	или не	2	1
1292	с процессом	1	1
1293	так было	1	1
1294	от тех	1	1
1295	это один	1	1
1296	и приводит	1	1
1297	но совершенно	1	1
