N	3gram	Bakhtin_Fr	Problema
250	по аналогии с	1	1
251	то есть о	2	1
252	это требует и	1	1
253	и превращается в	1	1
254	эти образы и	1	1
255	до настоящего времени	1	1
256	виде того как	1	1
257	на этот вопрос	1	1
258	тем самым и	1	1
259	в самом себе	1	1
260	дошедших до нас	1	1
261	и всех других	1	1
262	в первой главе	1	1
263	общего и частного	1	1
264	особенно в период	1	1
265	как на что-то	1	1
266	и с другой	1	1
267	то он должен	1	1
268	то все это	1	1
269	бы оно ни	2	1
270	прежде всего ее	1	1
271	политической и исторической	1	1
272	таким образом и	2	1
273	мы уже упоминали	1	1
274	в его целом	2	1
275	рождение и смерть	1	1
276	мы будем говорить	1	1
277	ведь это не	1	1
278	в той же	5	1
279	ни для кого	1	1
280	и в этой	2	1
281	людей и животных	1	1
282	этот же мотив	1	1
283	и не быть	1	1
284	понять значение как	1	1
285	может и не	1	1
286	что уже в	1	1
287	все эти моменты	1	1
288	от радости что	2	1
289	проявляется в том	1	1
290	в этих словах	1	1
291	в ту эпоху	1	1
292	все что является	1	1
293	это действительно есть	1	1
294	нас в конце	1	1
295	а в конце	1	1
296	вверх и вниз	1	1
297	в огне и	1	1
298	дело не с	1	1
299	отношению к людям	1	1
300	как это было	1	1
301	и в особенности	1	1
302	и до сих	1	1
303	притом не в	1	1
304	было бы сказать	1	1
305	из самых важных	1	1
306	что у кого	1	1
307	также как и	1	1
308	как один из	2	1
309	точки зрения их	1	1
310	момент времени в	1	1
311	и об его	1	1
312	в средние века	9	1
313	человека а следовательно	1	1
314	отношения к самому	1	1
315	но все это	2	1
316	из того что	1	1
317	литературе и в	2	1
318	в одной из	1	1
319	почти во всех	2	1
320	растения и животные	1	1
321	что находится в	1	1
322	как и все	1	1
323	и все его	1	1
324	этом отношении не	1	1
325	нового времени в	1	1
326	чуть было не	1	1
327	уже и в	1	1
328	где этот образ	1	1
329	пространства и времени	1	1
330	прежде всего с	1	1
331	таким образом здесь	2	1
332	наоборот все эти	1	1
333	с тем чтобы	1	1
334	нас и нет	1	1
335	том что они	1	1
336	прежде всего образ	1	1
337	до наших дней	2	1
338	само собой разумеющееся	1	1
339	она не имеет	1	1
340	чтобы они не	1	1
341	все это в	2	1
342	это прежде всего	3	1
343	этот древний образ	1	1
344	прежде всего в	4	1
345	и связанные с	1	1
346	но и для	2	1
347	в году в	1	1
348	несколько слов о	1	1
349	в первых двух	2	1
350	туда и сюда	1	1
351	сильных мира сего	1	1
352	от старого к	1	1
353	как раз на	1	1
354	здравому смыслу и	1	1
355	с ним как	1	1
356	не подлежит никакому	1	1
357	в средневековой литературе	2	1
358	прямо сказать что	1	1
359	до известной степени	1	1
360	в одном из	2	1
361	это одна из	4	1
362	ничего подобного не	1	1
363	мы уже достаточно	1	1
364	мы говорили о	1	1
365	можно прямо сказать	1	1
366	обходится и без	1	1
367	стороны и с	1	1
368	в отдельности а	1	1
369	во всех ее	2	1
370	что все это	2	1
371	все это уже	1	1
372	нечто само собой	1	1
373	содержат в себе	1	1
374	думать о том	1	1
375	значение мы уже	1	1
376	все же в	1	1
377	но к ним	1	1
378	но до нас	1	1
379	с этим не	1	1
380	еще и до	1	1
381	в себе самом	1	1
382	здесь в ряд	1	1
383	ведь все эти	1	1
384	через несколько лет	1	1
385	в первом случае	1	1
386	из которой состоит	1	1
387	нас не дошло	2	1
388	о том какое	3	1
389	только в ее	2	1
390	прежде всего мы	1	1
391	его к тому	1	1
392	как и всякий	1	1
393	и оказывается что	1	1
394	дело не обходится	1	1
395	но и с	2	1
396	находим и в	1	1
397	в своем романе	2	1
398	имеет для нас	1	1
399	он сам а	1	1
400	в природе и	1	1
401	том и в	1	1
402	то же время	12	1
403	хотя оно и	1	1
404	что у него	2	1
405	образом и в	1	1
406	о том чтобы	1	1
407	то что находится	1	1
408	как нечто само	1	1
409	в эпоху возрождения	1	1
410	то что было	1	1
411	здесь в самом	1	1
412	было и в	1	1
413	вовсе не как	1	1
414	к нему и	1	1
415	был тот кто	1	1
416	таким образом мы	1	1
417	но он не	1	1
418	как мы говорим	1	1
419	такие образы как	1	1
420	свою роль в	1	1
421	между собой в	1	1
422	старого к новому	1	1
423	оно ни было	2	1
424	в мировой литературе	1	1
425	был в своем	1	1
426	и в отношении	2	1
427	слово о нем	1	1
428	у кого не	1	1
429	силой и с	1	1
430	и в средние	1	1
431	не имеющие никакого	1	1
432	и наконец от	1	1
433	конечно не в	2	1
434	на котором он	1	1
435	со всеми ее	1	1
436	же время это	1	1
437	конце концов и	1	1
438	но в них	1	1
439	по всей земле	1	1
440	написал в году	1	1
441	то что тот	1	1
442	при виде того	1	1
443	в этом длинном	1	1
444	здесь только в	1	1
445	в отрыве от	2	1
446	на земле в	1	1
447	и сейчас в	1	1
448	именно в его	1	1
449	из общего и	1	1
450	иначе чем это	1	1
451	и вообще на	1	1
452	несравнимо с тем	1	1
453	до нас не	4	1
454	то это было	1	1
455	перехода от старого	1	1
456	как он сам	1	1
457	в свое время	2	1
458	в ней уже	1	1
459	все эти бесконечные	1	1
460	из всех какие	1	1
461	средневековой литературе мы	1	1
462	только в своей	1	1
