N	2gram	Ircho_Kome	KulturaY
440	что для	1	4
441	и все	4	4
442	и по	6	4
443	наше время	2	4
444	однако и	1	4
445	уже на	1	4
446	как таковой	1	4
447	то в	1	4
448	которых мы	2	4
449	это уже	2	4
450	сам по	1	4
451	из которых	5	4
452	так или	4	4
453	здесь мы	3	4
454	отношения к	1	4
455	связанные с	2	4
456	бы не	1	4
457	именно поэтому	1	4
458	в известном	2	4
459	из области	2	4
460	первом случае	1	4
461	не имеют	1	4
462	по сравнению	1	4
463	в современном	1	4
464	именно на	2	4
465	в данной	1	4
466	мог бы	3	4
467	однако в	4	4
468	подойти к	1	4
469	формы и	1	4
470	этой области	2	4
471	в виде	3	4
472	понимать как	1	4
473	в стороне	1	4
474	и без	3	4
475	на все	3	4
476	сразу же	5	4
477	широкое распространение	1	4
478	в условиях	1	4
479	к одному	1	4
480	нельзя не	2	4
481	в науке	1	4
482	на это	3	4
483	одного из	7	4
484	такой же	2	4
485	говорить об	1	4
486	это в	1	4
487	не более	2	4
488	не к	2	4
489	а то	3	4
490	и другие	3	3
491	все что	3	3
492	случае в	1	3
493	тем как	2	3
494	отношений в	1	3
495	вопрос об	1	3
496	чтобы в	1	3
497	помнить что	1	3
498	жизнь в	1	3
499	из самых	2	3
500	из всего	2	3
501	мы получаем	1	3
502	в последнем	1	3
503	в собственном	1	3
504	в одно	1	3
505	на эту	1	3
506	большей или	1	3
507	меньше всего	3	3
508	по своим	1	3
509	почти ни	1	3
510	в это	3	3
511	борьба за	1	3
512	в дальнейшем	1	3
513	состоит не	1	3
514	следовало бы	1	3
515	отсюда и	1	3
516	больше всего	2	3
517	за собой	3	3
518	общения и	1	3
519	говорит что	1	3
520	что речь	1	3
521	себе в	1	3
522	указания на	2	3
523	убедиться в	1	3
524	наряду с	7	3
525	тех случаях	1	3
526	в контексте	1	3
527	на него	4	3
528	все время	2	3
529	который в	2	3
530	от них	3	3
531	для этой	3	3
532	представить себе	3	3
533	бы то	4	3
534	по адресу	18	3
535	то для	1	3
536	п т	1	3
537	в большинстве	2	3
538	всю свою	1	3
539	к жизни	1	3
540	в следующем	4	3
541	можно рассматривать	1	3
542	именно здесь	1	3
543	что его	1	3
544	одним из	3	3
545	по аналогии	1	3
546	пример из	1	3
547	ссылки на	1	3
548	также в	3	3
549	большинстве случаев	2	3
550	i стр	4	3
551	и следовательно	2	3
552	в других	3	3
553	в наше	1	3
554	при отсутствии	1	3
555	зрения в	1	3
556	себя внимание	4	3
557	на долю	1	3
558	на нем	2	3
559	но зато	1	3
560	не приходится	1	3
561	иметь в	1	3
562	который мы	1	3
563	даже не	4	3
564	а из	2	3
565	то ни	4	3
566	не раз	3	3
567	именно потому	2	3
568	значение и	1	3
569	или меньшей	1	3
570	о его	5	3
571	которое мы	1	3
572	образом в	2	3
573	чаще всего	3	3
574	во время	11	3
575	еще одно	1	3
576	та же	1	3
577	если в	3	3
578	на западе	1	3
579	и дает	2	3
580	содержания и	2	3
581	лишь тогда	1	3
582	одних и	1	3
583	если эти	1	3
584	под этим	1	3
585	потребность в	1	3
586	что нет	1	3
587	что у	6	3
588	если это	2	3
589	ознакомиться с	1	3
590	то время	8	3
591	так называемая	1	3
592	идти речь	1	3
593	один пример	1	3
594	какой мере	1	3
595	более чем	4	3
596	и уже	2	3
597	с большой	1	3
598	значение для	1	3
599	каждый из	3	3
600	действия и	1	3
601	мне не	1	3
602	заметить что	1	3
603	нет и	2	3
604	он в	1	3
605	и под	1	3
606	почти целиком	1	3
607	ответа на	1	3
608	лучше всего	1	3
609	том же	1	3
610	со словом	1	3
611	культурной жизни	1	3
612	именно к	1	3
613	в более	4	3
614	следовательно и	1	3
615	сложным словом	1	3
616	для него	1	3
617	не для	1	3
618	естественно что	1	3
619	в устах	1	3
620	в основании	1	3
621	как у	1	3
622	из своих	1	3
623	с их	4	3
624	нужна была	1	3
625	за этим	1	3
626	чтобы с	2	3
627	это еще	2	3
628	этом что	2	3
629	с той	2	3
630	этой цели	3	3
631	случаях когда	1	3
632	и я	2	3
633	со своей	3	3
634	на его	5	3
635	и тех	1	3
636	предположить что	1	3
637	и эти	1	3
638	а как	1	3
639	случае если	1	3
640	так называемой	3	3
641	которую можно	2	3
642	не по	5	3
643	конце концов	4	3
644	в искусстве	1	3
645	же что	1	3
646	отказ от	1	3
647	в начале	7	3
648	идет речь	1	3
649	и самой	1	3
650	за ними	1	3
651	значение слова	1	3
652	о содержании	2	3
653	различие в	1	3
654	это дает	1	3
655	понять что	1	3
656	ряде случаев	1	3
657	этой же	3	3
658	таким же	1	3
659	иное как	1	3
660	с которыми	1	2
661	во всем	1	2
662	они являются	1	2
663	от него	1	2
664	тем меньше	1	2
665	мы найдем	4	2
666	речь всегда	1	2
667	уж не	1	2
668	дело с	3	2
669	в применении	1	2
670	любовь к	1	2
671	из всех	2	2
672	в разных	1	2
673	воспоминания о	1	2
674	или нет	1	2
675	в принципе	3	2
676	это имело	1	2
677	одному из	2	2
678	его от	1	2
679	приходит к	1	2
680	он имеет	1	2
681	время как	6	2
682	содержание этой	1	2
683	от каждого	1	2
684	ведет к	1	2
685	трех авторов	1	2
686	в жизни	1	2
687	правда в	3	2
688	к самому	1	2
689	приходит в	1	2
690	почти все	1	2
691	поскольку он	1	2
692	культуры в	1	2
693	а вместе	1	2
694	известно что	4	2
695	сам же	1	2
696	обращает на	4	2
697	одно время	1	2
698	или что-либо	1	2
699	слишком много	1	2
700	выступление против	1	2
701	это богатство	1	2
702	темы и	1	2
703	было в	1	2
704	в основном	1	2
705	что однако	1	2
706	в действительности	4	2
707	не хуже	1	2
708	по его	2	2
709	применении к	1	2
710	на очень	1	2
711	имеет в	2	2
712	не должен	1	2
713	он иногда	1	2
714	с такой	2	2
715	об отношении	2	2
716	но они	2	2
717	между отдельными	1	2
718	на пути	1	2
719	и когда	1	2
720	и те	1	2
721	видно что	1	2
722	в глаза	1	2
723	мере не	1	2
724	было сказано	1	2
725	как источника	1	2
726	которого они	1	2
727	к числу	2	2
728	находится в	2	2
729	можно привести	2	2
730	не умеет	1	2
731	исходит из	1	2
732	одна из	4	2
733	что само	1	2
734	в пользу	3	2
735	уже по	1	2
736	и богатство	4	2
737	важно что	3	2
738	чем это	2	2
739	раз на	3	2
740	едва ли	16	2
741	целого ряда	1	2
742	быть с	1	2
743	здесь из	1	2
744	то оно	1	2
745	что иное	1	2
746	в состоянии	3	2
747	объяснение в	1	2
748	ни было	4	2
749	о роли	1	2
750	х годов	5	2
751	вместо него	1	2
752	и один	1	2
753	наше внимание	1	2
754	говорит он	1	2
755	первая часть	1	2
756	автором в	1	2
757	его значении	1	2
758	ее от	1	2
759	сказал что	1	2
760	ли ты	1	2
761	речь шла	1	2
762	последнего в	1	2
763	из чего	1	2
764	одном из	4	2
765	в себя	3	2
766	точек зрения	2	2
767	что их	1	2
768	слово как	1	2
769	не был	1	2
770	отрывки из	4	2
771	в русской	1	2
772	материалом для	1	2
773	бы к	1	2
774	это как	1	2
775	как следует	1	2
776	не означает	2	2
777	идет по	1	2
778	мысль и	1	2
779	действие в	1	2
780	с традициями	1	2
781	к новым	1	2
782	на правах	1	2
783	своего времени	2	2
784	что эта	1	2
785	и тот	1	2
786	где в	1	2
787	ко времени	3	2
788	возможно что	4	2
789	это вовсе	1	2
790	его как	1	2
791	и др	1	2
792	что только	1	2
793	показывают что	1	2
794	себе как	1	2
795	нет никаких	1	2
796	и самый	1	2
797	доказывает что	2	2
798	к сожалению	2	2
799	в защиту	1	2
800	и против	1	2
801	является ее	1	2
802	имело место	2	2
803	этого понятия	1	2
804	вместе со	1	2
805	же образом	1	2
806	для них	2	2
807	связывается с	1	2
808	не могла	2	2
809	обвиняемых в	1	2
810	должен был	1	2
811	от их	1	2
812	поэтому и	1	2
813	и одновременно	3	2
814	у читателя	1	2
815	с целью	2	2
816	льва толстого	1	2
817	доходит до	1	2
818	с такими	1	2
819	это время	5	2
820	никто не	3	2
821	сравнению с	1	2
822	нет в	1	2
823	у нее	2	2
824	этому же	1	2
825	что теперь	1	2
826	касается женской	1	2
827	чем же	2	2
828	не является	2	2
829	в греческой	2	2
830	придти к	1	2
831	убеждение в	1	2
832	рассматривать как	1	2
833	и теперь	3	2
834	отношении к	1	2
835	или еще	1	2
836	под одной	1	2
837	у других	4	2
838	вслед за	4	2
839	слова с	1	2
840	большей частью	3	2
841	друг от	2	2
842	в совершенно	1	2
843	в критике	1	2
844	например на	1	2
845	никаких оснований	1	2
846	н а	1	2
847	на которые	3	2
848	и а	1	2
849	и там	1	2
850	протеста против	1	2
851	одной из	6	2
852	только теперь	1	2
853	не знаем	1	2
854	у них	1	2
855	и после	3	2
856	уже при	1	2
857	друг другу	2	2
858	самое слово	1	2
859	тогда в	1	2
860	ответ на	2	2
861	нападки на	5	2
862	когда речь	1	2
863	это был	1	2
864	том числе	4	2
865	это особенно	1	2
866	что одна	1	2
867	конечно в	1	2
868	и естественно	1	2
869	от которого	1	2
870	в литературе	2	2
871	ее в	2	2
872	не заметить	1	2
873	где он	2	2
874	здесь в	4	2
875	же не	2	2
876	это отношение	1	2
877	и литературной	1	2
878	от друга	2	2
879	отказаться от	2	2
880	г и	8	2
881	то к	1	2
882	нас только	2	2
883	отрицать что	2	2
884	к г	3	2
885	в ряде	1	2
886	лишний раз	1	2
887	своему содержанию	1	2
888	является не	2	2
889	имеется в	1	2
890	повседневной жизни	1	2
891	силу этого	3	2
892	к своему	1	2
893	не столь	2	2
894	это было	5	2
895	не что	1	2
896	для которого	1	2
897	более широкое	1	2
898	путь к	2	2
899	в одной	1	2
900	которая как	1	2
901	буквальном смысле	1	2
902	в эти	2	2
903	больше внимания	1	2
904	за то	4	2
905	же из	1	2
906	связанных с	2	2
907	в самых	1	2
908	в руки	1	2
909	первая половина	1	2
910	тому как	1	2
911	из заглавий	1	2
912	а по	1	2
913	в примечаниях	1	2
914	наоборот в	1	2
915	каждый раз	1	2
916	против того	1	2
917	наших дней	1	2
918	как правило	5	2
919	быть также	1	2
920	в большой	1	2
921	указывает на	2	2
922	в ходе	1	2
923	сказать в	1	2
924	даже для	2	2
925	за счет	3	2
926	речь и	1	2
927	а может	1	2
928	жизни и	4	2
929	для своих	1	2
930	и прежде	1	2
931	свидетельствуют о	1	2
932	в период	5	2
933	грамматики и	1	2
934	все более	4	2
935	как впрочем	1	2
936	период новой	1	2
937	может и	1	2
938	возможна только	1	2
939	можно только	1	2
940	меньше чем	2	2
941	в отношения	1	1
942	находим в	2	1
943	эту возможность	1	1
944	степень его	1	1
945	отрывках из	5	1
946	типа который	1	1
947	философии и	2	1
948	было показано	1	1
949	не легко	1	1
950	их быта	1	1
951	несомненно что	1	1
952	же получает	1	1
953	становится возможным	1	1
954	народа и	1	1
955	прошло и	1	1
956	первые годы	1	1
957	возможность осуществить	1	1
958	на эти	1	1
959	выводу что	1	1
960	социальная борьба	1	1
961	исходя из	1	1
962	ясно почему	1	1
963	классического периода	1	1
964	за исключением	3	1
965	совершенно очевидно	1	1
966	которых идет	1	1
967	что люди	1	1
968	что два	1	1
969	до самого	3	1
970	упомянутое выше	1	1
971	заглавий в	1	1
972	а у	3	1
973	заголовок этот	1	1
974	которые лежат	1	1
975	демагогии и	1	1
976	является в	1	1
977	что нас	1	1
978	привести к	1	1
979	сам автор	3	1
980	и простой	1	1
981	в последние	2	1
982	типов и	1	1
983	ты не	1	1
984	шла о	1	1
985	собой разумеется	1	1
986	на известное	1	1
987	средств в	2	1
988	по сообщению	3	1
989	с собой	2	1
990	предисловии к	1	1
991	свою полную	1	1
992	и прекрасный	1	1
993	на стихи	1	1
994	в рамки	1	1
995	среди других	1	1
996	гораздо чаще	1	1
997	приобщиться к	1	1
998	на сцену	3	1
999	связь с	2	1
1000	или для	1	1
1001	это такое?	1	1
1002	в борьбе	1	1
1003	стороне от	1	1
1004	его употреблении	1	1
1005	ни одна	2	1
1006	сделать некоторые	1	1
1007	и сам	5	1
1008	существенное различие	1	1
1009	им по	1	1
1010	и опять	4	1
1011	каким образом	1	1
1012	июня г	1	1
1013	естественно не	2	1
1014	за ним	2	1
1015	слово может	1	1
1016	уверен в	1	1
1017	к более	1	1
1018	относятся также	1	1
1019	главное внимание	1	1
1020	значительной степени	1	1
1021	что подобная	1	1
1022	стороны в	1	1
1023	кстати сказать	1	1
1024	т i	1	1
1025	по стилистическим	2	1
1026	века мы	1	1
1027	самого и	1	1
1028	что по	3	1
1029	их в	1	1
1030	чтобы доказать	1	1
1031	отца а	1	1
1032	борьбе и	1	1
1033	с простонародным	1	1
1034	и разговорная	1	1
1035	явлением в	1	1
1036	создает в	1	1
1037	прошлого века	1	1
1038	но у	1	1
1039	сознания как	1	1
1040	к своим	1	1
1041	когда приходится	1	1
1042	на первый	1	1
1043	для исследования	2	1
1044	г в	5	1
1045	самого начала	2	1
1046	с сельским	1	1
1047	является их	1	1
1048	на склоне	1	1
1049	шире и	1	1
1050	дают нам	1	1
1051	к именам	1	1
1052	дня и	1	1
1053	себе все	1	1
1054	которой он	2	1
1055	iii и	1	1
1056	их отношений	1	1
1057	она могла	1	1
1058	по возможности	1	1
1059	ii и	1	1
1060	за отсутствием	1	1
1061	все тот	1	1
1062	и дают	2	1
1063	у самого	1	1
1064	и своим	1	1
1065	и другой	1	1
1066	аргументом в	2	1
1067	времени в	2	1
1068	которыми он	1	1
1069	не вспомнить	1	1
1070	вопроса об	1	1
1071	начал писать	1	1
1072	в этот	1	1
1073	своим собственным	1	1
1074	следует остановиться	1	1
1075	слов но	2	1
1076	цитатам и	1	1
1077	о совершенно	1	1
1078	между двумя	1	1
1079	следует отнести	1	1
1080	путь для	1	1
1081	этом свидетельствуют	1	1
1082	которым в	1	1
1083	и формы	2	1
1084	только на	2	1
1085	если ему	1	1
1086	обращаясь к	1	1
1087	эти усилия	1	1
1088	а попутно	1	1
1089	ручаться что	1	1
1090	его по	1	1
1091	последнюю роль	1	1
1092	является как	1	1
1093	отношениях к	1	1
1094	в политическом	4	1
1095	чем во	1	1
1096	случае что	1	1
1097	то чтобы	1	1
1098	определенную роль	2	1
1099	я думаю	2	1
1100	для содержания	1	1
1101	в мы	1	1
1102	среди них	1	1
1103	совершенно ясна	1	1
1104	отношений и	1	1
1105	же так	1	1
1106	вернуться к	2	1
1107	речь впереди	1	1
1108	тезис о	1	1
1109	него не	1	1
1110	и притом	2	1
1111	по которым	6	1
1112	партия в	1	1
1113	это два	1	1
1114	несколько месяцев	1	1
1115	мечтать о	1	1
1116	а сам	2	1
1117	его действительном	1	1
1118	в основу	1	1
1119	следующим образом	1	1
1120	нее в	1	1
1121	форме не	1	1
1122	сущности и	1	1
1123	менее важно	1	1
1124	как от	1	1
1125	есть по	1	1
1126	во всей	1	1
1127	материал в	1	1
1128	это что	1	1
1129	как результат	1	1
1130	жалобы на	1	1
1131	из трех	2	1
1132	указывают на	1	1
1133	речь о	2	1
1134	этой роли	1	1
1135	коем случае	1	1
1136	за последние	2	1
1137	каким был	1	1
1138	шаг вперед	1	1
1139	можно сомневаться	2	1
1140	к этим	3	1
1141	к ее	2	1
1142	но там	2	1
1143	они могут	1	1
1144	этом же	2	1
1145	затем в	2	1
1146	то о	1	1
1147	который они	1	1
1148	себя в	2	1
1149	этот основной	1	1
1150	сюжетная ситуация	1	1
1151	о первой	1	1
1152	образом на	1	1
1153	не найдем	1	1
1154	о ней	1	1
1155	со столь	1	1
1156	намек на	1	1
1157	пределы одной	1	1
1158	от которой	2	1
1159	пристрастие к	1	1
1160	в культурной	1	1
1161	считать не	1	1
1162	д все	1	1
1163	однако еще	1	1
1164	которой я	1	1
1165	во всех	4	1
1166	где как	1	1
1167	и политическая	1	1
1168	следует отметить	1	1
1169	все его	1	1
1170	в н	6	1
1171	собой и	2	1
1172	не противоречит	1	1
1173	отец и	1	1
1174	к их	2	1
1175	возвращение к	1	1
1176	человеку не	1	1
1177	а наоборот	1	1
1178	от его	1	1
1179	последние десятилетия	3	1
1180	сказать и	1	1
1181	толстого и	1	1
1182	в обеих	3	1
1183	похожи на	2	1
1184	эти внешние	1	1
1185	в действии	2	1
1186	отдельные его	1	1
1187	самых высоких	1	1
1188	в братьях	1	1
1189	такого рода	6	1
1190	с отдельными	1	1
1191	прием как	1	1
1192	из повседневной	1	1
1193	принято говорить	1	1
1194	что различные	1	1
1195	сравнить с	1	1
1196	элементов и	1	1
1197	на нас	1	1
1198	более поздних	1	1
1199	несколько лучше	1	1
1200	с тех	1	1
1201	числу таких	1	1
1202	эти жалобы	1	1
1203	на поверхность	1	1
1204	я взял	1	1
1205	по мнению	2	1
1206	далеко за	1	1
1207	позже г	1	1
1208	после этого	3	1
1209	согласно которой	1	1
1210	для своего	2	1
1211	к конкретному	1	1
1212	противоречие между	2	1
1213	г а	2	1
1214	свои основания	1	1
1215	бы только	1	1
1216	в излишней	1	1
1217	он может	1	1
1218	в совершении	1	1
1219	что под	1	1
1220	этим и	2	1
1221	цитаты из	2	1
1222	следует рассматривать	1	1
1223	стали бы	2	1
1224	мере две	1	1
1225	из уст	1	1
1226	смысле исключения	2	1
1227	государства и	2	1
1228	здесь же	1	1
1229	было ясно	1	1
1230	отчего же	1	1
1231	этого можно	1	1
1232	как видим	2	1
1233	слово здесь	1	1
1234	по одному	2	1
1235	из четырех	2	1
1236	для решения	1	1
1237	многочисленные доказательства	1	1
1238	заимствованные из	1	1
1239	и являются	1	1
1240	iv в	36	1
1241	здесь была	1	1
1242	а всего	1	1
1243	в первые	2	1
1244	мы употребляем	1	1
1245	сомневаться в	3	1
1246	в эту	2	1
1247	то лишь	1	1
1248	и своей	1	1
1249	чтобы его	1	1
1250	присоединения к	1	1
1251	по имени	7	1
1252	понятий и	1	1
1253	войне и	1	1
1254	необходимость в	1	1
1255	стоит ли	1	1
1256	внутренней политики	2	1
1257	литературы когда	1	1
1258	избавиться от	1	1
1259	что же?	1	1
1260	слов или	1	1
1261	если оно	1	1
1262	заимствования или	1	1
1263	простой причине	1	1
1264	при чтении	1	1
1265	и v	1	1
1266	широко распространенных	1	1
1267	до нас	9	1
1268	совсем не	2	1
1269	объясняется и	1	1
1270	на весь	1	1
1271	и весьма	1	1
1272	в ответ	1	1
1273	действующих лиц	8	1
1274	и признание	1	1
1275	концы с	1	1
1276	бы сравнить	1	1
1277	от которых	1	1
1278	здесь нас	1	1
1279	в идеологическом	1	1
1280	бы использовать	1	1
1281	и та	1	1
1282	хотя в	1	1
1283	соединении с	1	1
1284	один раз	1	1
1285	время когда	2	1
1286	появление в	1	1
1287	составная часть	1	1
1288	проблем в	1	1
1289	по своей	2	1
1290	первого и	2	1
1291	следует признать	2	1
1292	должны были	9	1
1293	родился в	1	1
1294	он еще	1	1
1295	уже несколько	1	1
1296	разной степени	1	1
1297	почему же	1	1
1298	но без	1	1
1299	выходят за	1	1
1300	для той	1	1
1301	служит то	1	1
1302	основанное на	1	1
1303	конца и	1	1
1304	раз эта	1	1
1305	и целые	2	1
