N	3gram	Vygotskiy_	Myslijsy
443	на одном из	1	1
444	в его понимании	1	1
445	пример того как	1	1
446	слова которое мы	1	1
447	другой стороны в	1	1
448	до какой степени	1	1
449	о том какое	1	1
450	что в сущности	3	1
451	что так же	1	1
452	скажем только что	3	1
453	что мы можем	1	1
454	которой было бы	1	1
455	с к этому	1	1
456	и во всей	1	1
457	что оно есть	1	1
458	связь между тем	1	1
459	чтобы показать что	2	1
460	то это потому	1	1
461	зависит не только	1	1
462	он приближается к	1	1
463	мысли но в	1	1
464	мы находим только	1	1
465	от всех остальных	1	1
466	речь идет о	4	1
467	со своей точки	1	1
468	предшествующим и последующим	1	1
469	это не потому	1	1
470	ребенка заключает в	1	1
471	убедиться в этом	1	1
472	находится в более	1	1
473	одного из основных	1	1
474	но на самом	1	1
475	же как и	4	1
476	того чтобы сделать	1	1
477	и не могут	1	1
478	как и сама	1	1
479	для ребенка в	1	1
480	том что мы	1	1
481	что а есть	1	1
482	мышления при помощи	1	1
483	отношении мысли к	4	1
484	тогда когда он	2	1
485	представить себе что	1	1
486	всего того что	1	1
487	никогда не может	1	1
488	а не за	1	1
489	что может быть	2	1
490	а для того	1	1
491	в чем именно	1	1
492	и главным образом	1	1
493	в такой форме	1	1
494	не к одному	1	1
495	и в какой	1	1
496	звук перестает быть	1	1
497	может быть найдена	1	1
498	потому что они	1	1
499	может быть выведено	1	1
500	дело не в	1	1
501	звука и значения	1	1
502	как уже сказано	8	1
503	мы находим у	1	1
504	и словом как	1	1
505	с известным значением	1	1
506	в котором была	1	1
507	того факта что	3	1
508	субъективного и объективного	1	1
509	состоящее в том	1	1
510	если бы он	3	1
511	сводится к тому	1	1
512	и все то	1	1
