N	3gram	Vygotskiy_	KulturaY
120	а следовательно и	1	2
121	несмотря на то	1	2
122	у нас в	1	2
123	с вопросом о	1	2
124	в собственном смысле	8	2
125	отсюда следует что	1	2
126	по себе не	1	2
127	вовсе не в	1	2
128	в совершенно ином	1	2
129	когда мы говорим	2	2
130	в том числе	3	2
131	что все это	1	2
132	мы могли бы	9	2
133	и тот же	1	2
134	потому что в	1	2
135	друг от друга	4	2
136	мы видели уже	1	2
137	в строгом смысле	1	2
138	понимать под этим	1	2
139	этого слова и	1	2
140	что в них	1	2
141	и то же	2	2
142	в силу этого	4	2
143	таким образом если	1	2
144	иметь в виду	1	2
145	чтобы показать что	2	2
146	против того что	1	2
147	но для этого	1	2
148	и в то	1	2
149	и если не	1	2
150	потому что оно	1	2
151	что же это	1	2
152	хотя и не	1	2
153	в целом и	6	2
154	в известной мере	1	2
155	это все же	1	2
156	что даже в	2	2
157	что с точки	2	2
158	так как он	3	2
159	всего потому что	1	2
160	на вопросе о	1	2
161	по сравнению со	1	2
162	бы то ни	1	2
163	из того что	7	2
164	собственном смысле слова	4	2
165	того чтобы с	1	2
166	в одном из	2	2
167	самом деле не	1	2
168	а вместе с	2	2
169	он должен быть	2	2
170	в данный момент	1	2
171	один и тот	1	2
172	в другом месте	6	2
173	средство социального общения	1	2
174	прежде всего в	2	2
175	в результате этого	1	2
176	можно сказать что	5	2
177	которые хотя и	1	2
178	то что мы	1	2
179	и той же	2	2
180	по сравнению с	9	2
181	это действительно так	1	2
182	трудно было бы	1	2
183	того чтобы быть	1	2
184	до некоторой степени	1	2
185	мы видели выше	1	2
186	какой мере не	1	2
187	должен был бы	1	2
188	когда речь идет	1	2
189	одной и той	2	2
190	мы имеем в	1	2
191	прежде всего потому	1	2
192	едва ли не	1	2
193	это потому что	1	2
194	к этому же	1	2
195	сводится к тому	1	2
196	потому что они	1	2
197	в каком отношении	1	1
198	должны были бы	2	1
199	образом и на	1	1
200	но тем самым	1	1
201	не считается с	1	1
202	своей точки зрения	1	1
203	должна уступить место	1	1
204	с подобными же	1	1
205	все то что	1	1
206	вопросы связанные с	1	1
207	только в силу	1	1
208	смысле слова и	1	1
209	о которой мы	2	1
210	того кто его	1	1
211	не иначе как	1	1
212	в области изучения	1	1
213	является как бы	1	1
214	не могло бы	1	1
215	и на все	1	1
216	друг другу так	1	1
217	прежде всего от	1	1
218	что можно было	1	1
219	которому он принадлежит	1	1
220	между словом и	2	1
221	то что он	2	1
222	с первого взгляда	1	1
223	они возникли в	1	1
224	однако ясно что	1	1
225	было бы сравнить	1	1
226	может рассматриваться как	3	1
227	я не хочу	1	1
228	живет и развивается	1	1
229	как именно в	2	1
230	на том что	2	1
231	доказательство того что	1	1
232	здесь может быть	1	1
233	в процессе развития	5	1
234	вперед в области	1	1
235	связи с вопросом	1	1
236	но сам по	1	1
237	в самой различной	1	1
238	самого последнего времени	1	1
239	что это действительно	1	1
240	со своей точки	1	1
241	принципиально нового в	1	1
242	этим вопросом о	1	1
243	предисловии к книге	1	1
244	наряду с этим	2	1
245	влечет за собой	2	1
246	до наших дней	1	1
247	и вопрос об	1	1
248	только такое изучение	1	1
249	прежде всего что	1	1
250	того что она	1	1
251	по аналогии со	1	1
252	то что обычно	1	1
253	однако несмотря на	2	1
254	в коем случае	1	1
255	речь в ее	1	1
256	в силу своей	1	1
257	интересующих нас вопросов	1	1
258	в первые годы	2	1
259	таким же образом	1	1
260	что в данном	1	1
261	который может быть	1	1
262	на вопрос о	4	1
263	оставляет сомнений в	1	1
264	которые могли бы	1	1
265	то это не	1	1
266	с их помощью	1	1
267	привести нас к	3	1
268	предположить что в	1	1
269	для этого нам	1	1
270	что в процессе	1	1
271	все более и	3	1
272	именно потому что	1	1
273	лишь в самом	1	1
274	не могло не	1	1
275	то же что	2	1
276	ни в коем	1	1
277	бы и не	1	1
278	легко заметить что	1	1
279	должны быть поставлены	1	1
280	уже сказано выше	1	1
281	в приложении к	2	1
282	как он является	1	1
283	том что мы	1	1
284	той и другой	1	1
285	о значении слова	1	1
286	все другие проявления	1	1
287	сказал бы что	1	1
288	ответа на вопрос	2	1
289	нас в данном	1	1
290	и тем самым	4	1
291	зависит прежде всего	1	1
292	об отношении между	2	1
293	с этим словом	1	1
294	том что в	3	1
295	слова не только	1	1
296	дальше по пути	1	1
297	и никогда не	1	1
298	стороны а с	1	1
299	не оставляет сомнений	1	1
300	и до некоторой	1	1
301	если это так	1	1
302	речи а ее	1	1
303	в известном возрасте	1	1
304	что именно в	1	1
305	из только что	1	1
306	не только не	2	1
307	и я не	1	1
308	мы должны сказать	1	1
309	совершенно независимо от	1	1
310	в последнее время	3	1
311	что в этом	1	1
312	то ни было	1	1
313	так можно было	1	1
314	несмотря на все	1	1
315	именно потому и	1	1
316	то же самое	4	1
317	было бы назвать	2	1
318	мы говорили выше	3	1
319	на этот раз	1	1
320	значении этого слова	1	1
321	к которому он	1	1
322	да и по	1	1
323	и в самых	1	1
324	но все это	1	1
325	отношений и связей	1	1
326	мысль и речь	1	1
327	это так то	1	1
328	но что же	1	1
329	в сущности и	1	1
330	центр тяжести всей	1	1
331	в своей книге	2	1
332	а именно в	1	1
333	на этом пути	1	1
334	для нас особенно	1	1
335	пользу того что	3	1
336	зато с другой	1	1
337	одном и том	1	1
338	в связь с	1	1
339	в узком кругу	1	1
340	не может возникнуть	1	1
341	в равной мере	2	1
342	все без исключения	1	1
343	что для нас	1	1
344	в значительной степени	2	1
345	собственном смысле этого	3	1
346	прежде всего то	1	1
347	же самое что	1	1
348	что интерес к	1	1
349	речь шла о	1	1
350	обе эти проблемы	1	1
351	точно в чем	1	1
352	и не может	1	1
353	в этом последнем	1	1
354	само собой разумеется	1	1
355	это не могло	1	1
356	может представить себе	1	1
357	находит свое выражение	1	1
358	с помощью которых	2	1
359	в их чисто	1	1
360	отрицательный ответ на	1	1
361	он я не	1	1
362	является не только	1	1
363	так как если	1	1
364	которой мы говорили	2	1
365	вместе с ним	3	1
366	и том же	1	1
367	одной стороны а	1	1
368	что это есть	1	1
369	лишь в процессе	1	1
370	показать что в	1	1
371	там где его	1	1
372	мы находим в	1	1
373	тем что в	1	1
374	с этим вопросом	1	1
375	и в силу	1	1
376	не столько в	1	1
377	но и в	1	1
378	не только от	1	1
379	аналогично тому как	1	1
380	единство звука и	1	1
381	не последнюю роль	1	1
382	с большим основанием	1	1
383	что самый термин	1	1
384	в чем же	1	1
385	так как мы	1	1
386	и с другой	1	1
387	во главу угла	1	1
388	общего учения о	2	1
389	столько же сколько	1	1
390	имеем в виду	1	1
391	точки зрения а	1	1
392	и в отношении	3	1
393	возразить против того	1	1
394	в науку в	1	1
395	об этом в	2	1
396	ту или иную	1	1
397	в себе и	1	1
398	как и в	2	1
399	в целом ряде	1	1
400	для дальнейшего развития	1	1
401	к выводу что	5	1
402	это не только	1	1
403	о которых говорит	2	1
404	как впрочем и	1	1
405	и целый ряд	1	1
406	должны сказать что	1	1
407	и к тому	1	1
408	бы речь шла	1	1
409	которое мы называем	1	1
410	более и более	3	1
411	целый ряд других	1	1
412	в пользу того	4	1
413	если бы речь	1	1
414	в силу этой	1	1
415	то время как	4	1
416	в его значении	1	1
417	не в силах	1	1
418	не имеет никакого	1	1
419	исключает всякую возможность	1	1
420	на ту же	1	1
421	могли бы сказать	2	1
422	вопрос об отношении	6	1
423	что к этому	1	1
424	и тем что	1	1
425	и все те	1	1
426	ничего принципиально нового	1	1
427	в котором оказываются	1	1
428	помимо того что	1	1
429	всякий раз когда	1	1
430	очень широкое распространение	1	1
431	другой стороны в	1	1
432	до какой степени	1	1
433	и в частности	3	1
434	всего то что	1	1
435	и с точки	1	1
436	именно в этом	3	1
437	дело в том	2	1
438	задача стоявшая перед	1	1
439	ответ на этот	3	1
440	одно и то	2	1
441	могут быть сделаны	1	1
442	приводит к тому	3	1
443	так как они	1	1
444	того чтобы стать	1	1
445	зависит не только	1	1
446	в одном и	1	1
447	в этом ее	2	1
448	в одно и	1	1
449	этот вопрос о	1	1
450	в этих словах	1	1
451	письменной речи и	1	1
452	которые могут быть	1	1
453	совершенно не в	1	1
454	есть прежде всего	2	1
455	является определяющим для	1	1
456	с самого начала	9	1
457	убедиться в этом	1	1
458	невозможно с точки	1	1
459	содержат в себе	1	1
460	и то что	1	1
461	и при этом	1	1
462	теоретические основания для	1	1
463	между тем именно	1	1
464	относительно того что	4	1
465	отношению к элементам	1	1
466	и не могут	1	1
467	в целом от	1	1
468	прямую связь между	1	1
469	идет о совершенно	1	1
470	представить себе что	1	1
471	что если мы	1	1
472	шаг вперед в	1	1
473	заключается не столько	1	1
474	как мне кажется	1	1
475	никогда не может	1	1
476	только и сделали	1	1
477	по его мнению	1	1
478	на то как	1	1
479	и до конца	1	1
480	то что я	1	1
481	в предисловии к	4	1
482	не к одному	1	1
483	речь не выполняет	1	1
484	в том виде	1	1
485	то это потому	1	1
486	как уже сказано	8	1
487	он в другом	2	1
488	между прочим в	1	1
489	речи с другой	1	1
490	но и как	1	1
491	что как увидим	1	1
492	того факта что	3	1
493	мы не можем	3	1
494	если бы он	3	1
495	до самого последнего	1	1
496	в сущности говоря	3	1
497	речь как на	1	1
498	таков должен быть	1	1
499	на первом месте	2	1
500	это было бы	1	1
501	целом и в	1	1
