N	2gram	Vygotskiy_	VeschiIm
211	и все	14	6
212	никогда не	9	6
213	больше того	1	6
214	все что	2	5
215	как это	13	5
216	в настоящем	1	5
217	один из	7	5
218	и здесь	9	5
219	со всем	2	5
220	как к	6	5
221	тогда когда	2	5
222	мысли и	2	5
223	а есть	1	5
224	подобно тому	1	5
225	в жизни	6	5
226	ничем не	3	5
227	как о	1	5
228	вместе с	10	5
229	да и	1	5
230	себе в	1	5
231	в свою	6	5
232	и если	13	5
233	быть не	2	5
234	с а	1	5
235	те или	1	5
236	и когда	8	5
237	ее с	5	5
238	свою очередь	3	5
239	нет и	1	5
240	это что	1	5
241	того же	4	5
242	только не	3	5
243	во всех	4	5
244	мы видим	15	5
245	что у	7	5
246	и мы	19	5
247	в его	11	5
248	хотя и	1	5
249	мы находим	1	5
250	от всех	1	5
251	в которой	8	5
252	но совершенно	4	5
253	на себя	1	5
254	то это	5	5
255	и без	2	5
256	как она	8	5
257	по смыслу	2	5
258	между прочим	1	5
259	об этом	4	5
260	должен быть	4	5
261	кроме того	2	5
262	действительности и	1	5
263	в мысли	1	5
264	тому как	1	5
265	когда я	3	5
266	мы должны	3	5
267	быть и	1	5
268	если же	3	5
269	то или	1	5
270	или как	2	5
271	собственно говоря	1	5
272	на это	6	5
273	что для	6	5
274	для этого	9	5
275	в каком-то	1	5
276	от всякого	1	4
277	и от	1	4
278	образом и	3	4
279	от самой	1	4
280	еще более	2	4
281	сам по	2	4
282	говорит о	6	4
283	сводится к	1	4
284	она отличается	1	4
285	более или	1	4
286	этой точки	2	4
287	равно как	1	4
288	есть в	3	4
289	если это	1	4
290	то время	4	4
291	смысл ее	1	4
292	то как	4	4
293	что смысл	2	4
294	том как	5	4
295	с этим	11	4
296	во всяком	6	4
297	его и	1	4
298	в основе	5	4
299	и более	4	4
300	в котором	7	4
301	того чтобы	21	4
302	так чтобы	1	4
303	я называю	1	4
304	когда она	4	4
305	вы говорите	1	4
306	отношении к	1	4
307	так же	12	4
308	при помощи	7	4
309	никакого отношения	1	4
310	так то	2	4
311	и еще	2	4
312	утверждаю что	1	4
313	она может	4	4
314	ее как	1	4
315	на него	3	4
316	что все	10	4
317	что именно	3	4
318	тут же	1	4
319	в отдельности	2	4
320	тот же	5	4
321	не то	7	4
322	то в	1	4
323	сам себя	2	4
324	может не	1	4
325	это будет	3	4
326	и вот	6	4
327	к себе	2	4
328	в качестве	2	4
329	это я	1	4
330	так и	3	4
331	в их	3	4
332	есть уже	1	4
333	однако не	3	4
334	и притом	1	4
335	и эта	3	4
336	каком случае	1	4
337	в конце	5	4
338	время как	6	4
339	и оно	1	4
340	что только	3	4
341	или менее	1	4
342	и у	1	4
343	это так	1	4
344	мы можем	12	4
345	на этом	6	4
346	не было	4	4
347	она должна	3	4
348	что вы	1	4
349	который мы	4	4
350	дело не	3	4
351	он не	11	4
352	в силу	2	4
353	но только	10	4
354	и сам	1	4
355	только то	3	4
356	в этой	20	4
357	явлением и	1	4
358	отношение к	2	4
359	к ней	3	4
360	и о	6	4
361	главным образом	6	4
362	это совершенно	2	4
363	и чем	3	4
364	если вы	1	3
365	и самое	1	3
366	и ничем	1	3
367	только что	10	3
368	вещи а	1	3
369	на ее	2	3
370	была бы	5	3
371	а вот	1	3
372	случае не	1	3
373	что то	1	3
374	из которых	6	3
375	из того	1	3
376	нас в	1	3
377	на нас	5	3
378	остановиться на	3	3
379	то с	1	3
380	другой стороны	5	3
381	нет никакого	2	3
382	в своих	6	3
383	сами по	3	3
384	если не	1	3
385	но все	2	3
386	ни о	1	3
387	заключается в	13	3
388	из самых	1	3
389	себя как	3	3
390	допустим что	1	3
391	если он	5	3
392	отношения к	3	3
393	в собственном	1	3
394	как в	8	3
395	жизни в	1	3
396	наступает на	1	3
397	не имеет	8	3
398	от его	1	3
399	по самому	3	3
400	к тому	18	3
401	перед нами	12	3
402	необходимые для	1	3
403	от этого	4	3
404	ни к	1	3
405	не является	2	3
406	чем мы	1	3
407	к другой	2	3
408	было в	1	3
409	применении к	1	3
410	для всякой	1	3
411	оба эти	4	3
412	одной стороны	6	3
413	целое с	1	3
414	это все	2	3
415	или есть	1	3
416	у меня	2	3
417	из его	1	3
418	который бы	1	3
419	с которой	1	3
420	не понимает	1	3
421	для меня	1	3
422	только один	2	3
423	только на	3	3
424	мы получим	4	3
425	говорит что	17	3
426	не буду	1	3
427	превращается в	1	3
428	с в	1	3
429	а только	1	3
430	что ее	3	3
431	в истории	3	3
432	решительно все	1	3
433	будет уже	1	3
434	то чтобы	2	3
435	и во	3	3
436	самой сущности	1	3
437	но именно	1	3
438	есть конечно	3	3
439	не все	1	3
440	казалось бы	7	3
441	не мог	4	3
442	в самой	9	3
443	мы возьмем	1	3
444	в другом	6	3
445	к нему	2	3
446	чтобы это	1	3
447	и всякий	2	3
448	но когда	2	3
449	свидетельствует о	1	3
450	не можем	4	3
451	с одной	7	3
452	но еще	1	3
453	на действительность	1	3
454	бы на	2	3
455	то мы	2	3
456	нет это	1	3
457	бы что	2	3
458	у него	6	3
459	без этого	1	3
460	в виде	5	3
461	есть еще	1	3
462	всех прочих	2	3
463	но он	5	3
464	себе что	2	3
465	или в	6	3
466	у всех	4	3
467	не говорит	1	3
468	которые бы	1	3
469	имени а	2	3
470	по существу	4	3
471	вот это	1	3
472	и она	4	3
473	же как	3	3
474	но уже	1	3
475	тем более	2	3
476	этих двух	1	3
477	но как	3	3
478	и эти	2	3
479	а с	4	3
480	не указывает	1	3
481	мы уже	12	3
482	и ни	1	3
483	с какой	1	3
484	является и	1	3
485	живую жизнь	1	3
486	есть как	2	3
487	и может	5	3
488	в частности	3	3
489	и смысла	1	3
490	к ее	1	3
491	что из	1	3
492	человека и	1	3
493	для того	18	3
494	могла бы	6	3
495	однако в	1	3
496	мы будем	4	3
497	в уме	1	3
498	все еще	1	3
499	видели что	2	3
500	из этого	10	3
501	бы ни	1	3
502	очень редко	1	3
503	быть совершенно	1	3
504	ли в	1	3
505	может и	1	3
506	можно с	1	3
507	бы я	1	3
508	в целом	8	3
509	я сам	1	3
510	мы видели	7	3
511	не к	5	3
512	к другому	1	3
513	а я	5	3
514	во всем	2	2
515	находим в	1	2
516	и к	5	2
517	не так	4	2
518	к действительности	3	2
519	и другие	3	2
520	утверждать что	2	2
521	является в	1	2
522	никак нельзя	2	2
523	и уже	5	2
524	которая была	1	2
525	еще раз	3	2
526	и этот	6	2
527	раз к	1	2
528	и на	7	2
529	же и	1	2
530	то есть	30	2
531	самого себя	1	2
532	и который	2	2
533	в применении	1	2
534	тому что	10	2
535	и дает	3	2
536	и совершенно	9	2
537	которым они	1	2
538	о чем	1	2
539	мне и	1	2
540	одном и	1	2
541	не как	1	2
542	а затем	1	2
543	смысл не	1	2
544	одно из	4	2
545	в связи	1	2
546	не годится	1	2
547	не столько	1	2
548	его от	1	2
549	и ничего	2	2
550	не на	1	2
551	поэтому и	1	2
552	все то	15	2
553	в первом	3	2
554	от одного	1	2
555	чтобы не	2	2
556	с ней	1	2
557	заключается не	2	2
558	именно в	3	2
559	исходить из	1	2
560	том или	1	2
561	тем самым	4	2
562	как не	3	2
563	к его	2	2
564	быть понято	1	2
565	и так	4	2
566	в слове	1	2
567	где она	3	2
568	не знать	1	2
569	о котором	5	2
570	они как	2	2
571	в это	1	2
572	знает что	1	2
573	которую я	1	2
574	на их	3	2
575	сознательно и	1	2
576	сразу и	1	2
577	говорили что	1	2
578	сделать и	1	2
579	только одно	3	2
580	нет ничего	1	2
581	и того	1	2
582	нам не	2	2
583	самое главное	1	2
584	на этой	1	2
585	нас не	1	2
586	которые мы	2	2
587	совершенно в	3	2
588	или вернее	2	2
589	видим что	8	2
590	который я	1	2
591	что мне	1	2
592	он только	1	2
593	силы и	3	2
594	чем то	1	2
595	она могла	2	2
596	только как	2	2
597	ничто не	1	2
598	меня на	1	2
599	на основе	1	2
600	важное и	1	2
601	это только	4	2
602	и другой	1	2
603	из их	1	2
604	относится не	1	2
605	из самого	1	2
606	для нее	2	2
607	что если	6	2
608	со всей	3	2
609	но они	2	2
610	смысл в	1	2
611	имеет никакого	3	2
612	себе и	1	2
613	к делу	1	2
614	который вполне	1	2
615	конечно не	6	2
616	что существуют	1	2
617	не вполне	1	2
618	действительность в	1	2
619	и формы	2	2
620	что здесь	2	2
621	звуки а	1	2
622	каждой из	1	2
623	на две	3	2
624	собой если	1	2
625	между собой	2	2
626	чтобы они	1	2
627	тем же	1	2
628	том чтобы	2	2
629	от смысла	1	2
630	о вещах	1	2
631	то она	1	2
632	бы сказать	4	2
633	совсем другое	1	2
634	здесь не	3	2
635	с его	2	2
636	понимание ее	1	2
637	к этому	5	2
638	друг с	2	2
639	всяком случае	6	2
640	нет что	1	2
641	у них	2	2
642	к этим	2	2
643	что действительность	1	2
644	не из	1	2
645	не имеющая	1	2
646	бы его	2	2
647	точку зрения	1	2
648	моментов в	1	2
649	едва ли	4	2
650	указанием на	1	2
651	той же	6	2
652	не зависит	1	2
653	ближе к	1	2
654	и такой	1	2
655	в свое	1	2
656	находятся в	2	2
657	ее и	1	2
658	в более	1	2
659	него как	1	2
660	с но	5	2
661	по преимуществу	2	2
662	смысле что	1	2
663	она и	2	2
664	основе своей	1	2
665	данном случае	5	2
666	на вопрос	1	2
667	ее на	2	2
668	первом случае	1	2
669	признает что	1	2
670	зависит от	2	2
671	и заставляет	3	2
672	уже в	1	2
673	обе эти	1	2
674	другое и	2	2
675	в состоянии	1	2
676	действительность а	1	2
677	есть его	1	2
678	в определенном	1	2
679	так в	1	2
680	этом отношении	1	2
681	она будет	1	2
682	он и	1	2
683	этой основной	1	2
684	которого я	2	2
685	и нужно	1	2
686	для нас	14	2
687	часто бывает	1	2
688	при чем	2	2
689	слово в	2	2
690	не знаем	2	2
691	этого человека	1	2
692	когда же	1	2
693	ее к	1	2
694	совершенно ясно	19	2
695	связи с	2	2
696	нечто совершенно	1	2
697	бы к	1	2
698	не о	1	2
699	ли мы	1	2
700	когда оно	1	2
701	к чему	6	2
702	и можно	1	2
703	а также	1	2
704	ли оно	1	2
705	в виду	6	2
706	но эта	3	2
707	на нее	1	2
708	здравого смысла	2	2
709	очевидно что	4	2
710	понимать как	1	2
711	и прежде	2	2
712	же точно	6	2
713	живой и	1	2
714	как ее	1	2
715	на все	2	2
716	того и	1	2
717	один и	1	2
718	о которых	10	2
719	сущности а	1	2
720	но исключительно	1	2
721	это было	4	2
722	с другом	2	2
723	раз в	7	2
724	и таким	1	2
725	ли что	2	2
726	жизнь не	1	2
727	не был	1	2
728	мере в	1	2
729	до бесконечности	1	2
730	что эти	5	2
731	под именем	1	2
732	здесь как	1	2
733	но с	2	2
734	только к	1	2
735	жизнь и	2	2
736	он говорит	9	2
737	которую мы	5	2
738	не уничтожается	1	2
739	мы говорили	3	2
740	для ее	1	2
741	начиная от	1	2
742	совсем не	3	2
743	части и	2	2
744	и чтобы	1	2
745	сказали что	1	2
746	я только	1	2
747	когда он	8	2
748	и этой	1	2
749	за ними	1	2
750	что эта	8	2
751	и та	3	2
752	совершенно невозможно	1	2
753	как он	2	2
754	что образ	2	2
755	в начале	1	2
756	или его	3	2
757	совсем обратное	1	2
758	далеко не	3	2
759	из общего	1	2
760	признать что	2	2
761	элементы и	1	2
762	она была	5	2
763	и вне	1	2
764	одного из	2	2
765	это вовсе	1	2
766	они тоже	1	2
767	наряду с	4	2
768	сущности это	1	2
769	сделать это	1	2
770	этом и	1	2
771	они суть	1	2
772	это можно	2	2
773	достаточно только	1	2
774	слова в	1	2
775	в первой	2	2
776	же мы	2	2
777	как будто	13	2
778	есть все	2	2
779	по законам	1	2
780	момент который	3	2
781	смысла но	1	2
782	сущности есть	1	2
783	гораздо более	2	2
784	но для	1	2
785	в одну	2	2
786	что на	4	2
787	одной и	4	1
788	это внутреннее	1	1
789	самая что	1	1
790	было так	1	1
791	той которая	1	1
792	и попробуем	1	1
793	слова это	1	1
794	однако и	3	1
795	очень важно	1	1
796	и составляет	1	1
797	это утверждение	1	1
798	заметим что	1	1
799	для всех	2	1
800	до сих	7	1
801	которое было	1	1
802	это даже	1	1
803	та же	6	1
804	и чем-то	1	1
805	зрения на	1	1
806	этого в	1	1
807	что касается	2	1
808	мы встречаем	1	1
809	остается совершенно	1	1
810	что почти	1	1
811	и очень	3	1
812	от жизни	1	1
813	их из	1	1
814	его мнению	2	1
815	ощущаем и	1	1
816	звуков так	1	1
817	говорю о	1	1
818	и энергично	1	1
819	своего имени	2	1
820	если в	2	1
821	прямо говорит	1	1
822	к этой	3	1
823	жизни а	1	1
824	которая в	1	1
825	почти не	2	1
826	с и	6	1
827	за исключением	1	1
828	в языке	1	1
829	его с	1	1
830	которых мы	6	1
831	был бы	4	1
832	ним и	1	1
833	ровно ничего	1	1
834	случае мы	1	1
835	у другого	1	1
836	говорит нам	2	1
837	одна другой	1	1
838	образа и	1	1
839	даже в	2	1
840	могут служить	1	1
841	из всех	3	1
842	самому своему	1	1
843	против него	1	1
844	этот материал	2	1
845	свою мысль	2	1
846	за последние	1	1
847	этого мало	1	1
848	или нет	1	1
849	этого как	3	1
850	строго говоря	1	1
851	себе смысл	2	1
852	никакому сомнению	1	1
853	можно заметить	1	1
854	в некоторых	2	1
855	мы замечаем	1	1
856	и кажется	2	1
857	мы в	4	1
858	направлений в	1	1
859	что человек	1	1
860	и является	1	1
861	от ошибки	1	1
862	например с	1	1
863	большое количество	1	1
864	не хочет	1	1
865	ли чтобы	1	1
866	своих собственных	1	1
867	нами в	3	1
868	после этого	5	1
869	еще очень	1	1
870	именно эти	1	1
871	его ни	1	1
872	как простая	1	1
873	смысла в	1	1
874	в темноте	1	1
875	обратное тому	1	1
876	же эти	1	1
877	под этим	2	1
878	думаем что	1	1
879	нас от	2	1
880	и давая	1	1
881	с действительностью	1	1
882	и первый	1	1
883	мысли первую	1	1
884	со всеми	2	1
885	в них	4	1
886	верно что	2	1
887	очень легко	7	1
888	есть всякий	1	1
889	должен был	4	1
890	и самая	2	1
891	связь с	5	1
892	кажется мне	1	1
893	мы произвели	1	1
894	стоит в	2	1
895	вместо того	3	1
896	здесь мы	6	1
897	мы понимаем	1	1
898	вслед за	4	1
899	из двух	4	1
900	всегда в	1	1
901	имеет значение	1	1
902	с таким	4	1
903	или от	2	1
904	эта действительность	1	1
905	их и	1	1
906	этого сказать	1	1
907	в моем	1	1
908	все дело	2	1
909	и опять	3	1
910	и событий	1	1
911	о самом	2	1
912	вывести из	2	1
913	образом ни	1	1
914	содержание и	1	1
915	на элементы	1	1
916	иначе как	3	1
917	существу и	1	1
918	как сказал	1	1
919	от одной	2	1
920	уже на	1	1
921	освещение и	1	1
922	из всего	3	1
923	же самый	2	1
924	и будет	1	1
925	и действительно	2	1
926	фактом а	1	1
927	и какая	2	1
928	и момент	1	1
929	героев и	1	1
930	никакого права	1	1
931	в порядке	4	1
932	можно назвать	2	1
933	мы получаем	1	1
934	к которым	7	1
935	относятся к	1	1
936	раньше всего	2	1
937	так это	1	1
938	к таким	1	1
939	это относится	2	1
940	к самому	4	1
941	как момент	1	1
942	как совместить	1	1
943	с такими	2	1
944	а именно	1	1
945	одновременно и	3	1
946	на эту	2	1
947	которого является	1	1
948	в какое	1	1
949	в которых	9	1
950	никто не	1	1
951	может существовать	1	1
952	том смысле	2	1
953	только ее	1	1
954	что нового	1	1
955	в словах	2	1
956	почему это	1	1
957	существует не	1	1
958	его что	1	1
959	к какому	1	1
960	но у	1	1
961	мы имели	1	1
962	ли он	4	1
963	собою в	1	1
964	мы подошли	1	1
965	в ничто	1	1
966	зависимости от	1	1
967	в нее	3	1
968	этот образ	1	1
969	быть определена	1	1
970	есть действительность	1	1
971	из которого	1	1
972	с большей	1	1
973	речь идет	7	1
974	этой стороны	1	1
975	в поэтическом	1	1
976	помним что	2	1
977	определенностью и	1	1
978	ничего общего	3	1
979	но мы	4	1
980	уж тем	1	1
981	ней как	1	1
982	на первый	1	1
983	ее судьба	1	1
984	относиться к	1	1
985	свой смысл	2	1
986	совершенно безразлично	1	1
987	этом ничего	1	1
988	к той	1	1
989	его более	1	1
990	только простым	1	1
991	основания и	1	1
992	я говорю	4	1
993	что конечно	1	1
994	как некий	1	1
995	в дальнейшем	1	1
996	такова природа	1	1
997	можно при	1	1
998	бы о	1	1
999	в природе	1	1
1000	литературы и	1	1
1001	имеющая свой	1	1
1002	видно уже	1	1
1003	и существенную	1	1
1004	с необычайной	5	1
1005	понятно что	1	1
1006	две совершенно	3	1
1007	было не	1	1
1008	которые не	2	1
1009	но тот	1	1
1010	во все	1	1
1011	от тех	1	1
1012	совершенно другое	1	1
1013	сказано что	1	1
1014	больше чем	5	1
1015	он требует	1	1
1016	же я	1	1
1017	и всех	1	1
1018	мы переходим	1	1
1019	уже из	6	1
1020	не могли	5	1
1021	можно не	1	1
1022	который с	1	1
1023	бы с	1	1
1024	интереснее и	1	1
1025	что этот	5	1
1026	не уничтожает	1	1
1027	бы самое	1	1
1028	язык и	1	1
1029	но нам	1	1
1030	ясно и	3	1
1031	существование и	1	1
1032	не имеют	4	1
1033	это явление	1	1
1034	нас и	1	1
1035	содержания можно	1	1
1036	тогда я	1	1
1037	что всякое	2	1
1038	своей природе	1	1
1039	и заключается	1	1
1040	случае и	1	1
1041	и каждое	1	1
1042	что самое	2	1
1043	непосредственного отношения	1	1
1044	имеет в	2	1
1045	выходит из	1	1
1046	не таково	1	1
1047	вызывает в	1	1
1048	наш анализ	1	1
1049	и представить	1	1
1050	грубых и	1	1
1051	когда в	4	1
1052	можно формулировать	2	1
1053	но вся	2	1
1054	и сказать	1	1
1055	этой связи	1	1
1056	остается только	1	1
1057	для защиты	1	1
1058	между двумя	3	1
1059	именно на	3	1
1060	пониманию и	1	1
1061	и вся	2	1
1062	мы все	6	1
1063	имеет дело	2	1
1064	к своим	2	1
1065	смысл который	1	1
1066	они понимали	1	1
1067	одна сторона	1	1
1068	я для	1	1
1069	наконец как	1	1
1070	она тоже	1	1
1071	каждое слово	1	1
1072	слов и	2	1
1073	но сам	2	1
1074	существу своему	1	1
1075	я ставлю	1	1
1076	ни одного	1	1
1077	образом что	2	1
1078	мы хотим	4	1
1079	большей частью	4	1
1080	только переходит	1	1
1081	дело с	5	1
1082	уже и	1	1
1083	от той	2	1
1084	что когда	2	1
1085	что можно	1	1
1086	лишь бы	1	1
1087	до того	1	1
1088	через эти	1	1
1089	всякого сомнения	1	1
1090	как таковую	1	1
1091	им в	1	1
1092	всего этого	3	1
1093	при этом	10	1
1094	до самого	2	1
1095	и остается	2	1
1096	действует на	1	1
1097	опять в	1	1
1098	они дают	2	1
1099	и там	2	1
1100	в отличие	1	1
1101	можно найти	2	1
1102	тоже суть	1	1
1103	или если	2	1
1104	имени так	1	1
1105	действительности чтобы	1	1
1106	с него	1	1
1107	дело вовсе	1	1
1108	событий в	3	1
1109	сведений о	1	1
1110	него не	1	1
1111	необходимо сделать	1	1
1112	бесчисленное количество	1	1
1113	он все	4	1
1114	и вместо	3	1
1115	является следовательно	1	1
1116	но разве	1	1
1117	а сам	1	1
1118	необходимо придумать	1	1
1119	форма и	2	1
1120	к которому	3	1
1121	мы конечно	1	1
1122	то чем	1	1
1123	будем говорить	1	1
1124	только при	1	1
1125	совсем другая	1	1
1126	сих пор	6	1
1127	все время	36	1
1128	на этот	2	1
1129	жизнь без	1	1
1130	на такое	1	1
1131	это является	2	1
1132	теории и	1	1
1133	же самого	2	1
1134	просто на	1	1
1135	воли и	2	1
1136	деле в	1	1
1137	то здесь	2	1
1138	по поводу	1	1
1139	бы ее	2	1
1140	сказать с	1	1
1141	к новой	1	1
1142	от себя	1	1
1143	в понимании	1	1
1144	причины и	1	1
1145	в отдельных	1	1
1146	образ но	1	1
1147	это одно	3	1
1148	именно этот	1	1
1149	бы это	5	1
1150	из этих	6	1
1151	который только	1	1
1152	мы раньше	1	1
1153	этими словами	3	1
1154	же он	1	1
1155	исключительно в	1	1
1156	то внутреннее	1	1
1157	смысле как	1	1
1158	в заключение	1	1
1159	тогда на	1	1
1160	нами воспринимается	1	1
1161	формы и	1	1
1162	свое собственное	1	1
1163	с каким	1	1
1164	обратиться к	4	1
1165	из этой	2	1
1166	взятый сам	1	1
1167	он должен	2	1
1168	той степени	2	1
1169	дела в	1	1
1170	и сознательно	1	1
1171	уже с	2	1
1172	заставляет его	3	1
1173	как-то в	2	1
1174	представить себе	2	1
1175	новые и	1	1
1176	уже здесь	2	1
1177	д все	1	1
1178	этом случае	1	1
1179	или просто	1	1
1180	ответ на	1	1
1181	то они	1	1
1182	этот термин	1	1
1183	и он	5	1
1184	быть представлен	1	1
1185	равно и	1	1
1186	значение в	1	1
1187	когда речь	2	1
1188	от каждой	1	1
1189	мы как	1	1
1190	который уже	1	1
1191	нет ни	1	1
1192	они не	2	1
1193	как нам	1	1
1194	мы одновременно	2	1
1195	которое он	2	1
1196	она так	1	1
1197	вывод что	1	1
1198	и новое	1	1
1199	указать на	3	1
1200	имеют в	1	1
1201	в основу	2	1
1202	ни при	1	1
1203	именно ее	1	1
1204	от обезьяны	1	1
1205	знали что	1	1
1206	внимание на	4	1
1207	какой-то другой	1	1
1208	вполне может	1	1
1209	что уже	1	1
1210	вызывает и	1	1
1211	что одна	2	1
1212	он как	2	1
1213	мы знаем	3	1
1214	что сама	1	1
1215	что никакой	1	1
1216	весь смысл	2	1
1217	происходит это	1	1
1218	мы действительно	1	1
1219	именно из	2	1
1220	и основной	1	1
1221	тогда и	1	1
1222	то для	1	1
1223	он начинает	3	1
1224	естественно что	1	1
1225	неизмеримо более	1	1
1226	к первой	2	1
1227	и восприятия	1	1
1228	и почему	2	1
1229	совершенно одинаковой	1	1
1230	что так	2	1
1231	души и	1	1
1232	указал на	3	1
1233	по мнению	2	1
1234	смысла того	1	1
1235	такое же	3	1
1236	ясным что	1	1
1237	о нем	2	1
1238	что с	4	1
1239	ее в	7	1
1240	что несмотря	1	1
1241	не кажется	1	1
1242	где он	3	1
1243	и всегда	2	1
1244	указание на	1	1
1245	мы попадаем	1	1
1246	на самом	3	1
1247	на одной	1	1
1248	что каждый	1	1
1249	уже были	1	1
1250	или слова	1	1
1251	силу и	1	1
1252	чем он	1	1
1253	в течение	5	1
1254	смысле этого	5	1
1255	свет и	1	1
1256	нам и	1	1
1257	ничего специфически	1	1
1258	по этому	1	1
1259	вокруг себя	1	1
1260	и смысл	1	1
1261	лежит в	4	1
1262	действительности или	1	1
1263	тому же	2	1
1264	ли можно	1	1
1265	видит в	3	1
1266	к самой	2	1
1267	дают еще	1	1
1268	формулировать так	3	1
1269	а на	2	1
1270	который делает	1	1
1271	словом в	1	1
1272	для иллюстрации	2	1
1273	которому она	2	1
1274	что составляет	1	1
1275	совершенно верно	3	1
1276	без всяких	3	1
1277	человеческой природы	1	1
1278	не иное	1	1
1279	разве можно	1	1
1280	отказаться от	2	1
1281	с чисто	1	1
1282	этого рода	1	1
1283	такое понимание	2	1
1284	а за	1	1
1285	случае есть	1	1
1286	уже это	3	1
1287	она содержит	1	1
1288	что ничего	2	1
1289	в общем	4	1
1290	чтобы с	1	1
1291	и где	2	1
1292	о характере	1	1
1293	не иметь	1	1
1294	тот кто	1	1
1295	и которая	4	1
1296	этим и	1	1
1297	это мы	2	1
1298	от кого	1	1
1299	исторической действительности	2	1
1300	нападение на	1	1
1301	которое в	1	1
1302	это еще	1	1
1303	здесь все	1	1
1304	как его	1	1
1305	ему соответствует	1	1
1306	уже совершенно	1	1
1307	ничего удивительного	1	1
1308	или хотя	1	1
1309	дано в	4	1
1310	из своих	1	1
