N	2gram	Bakhtin_Pr	Narrotol
374	до сих	8	3
375	он уже	1	3
376	освободиться от	1	3
377	первых двух	1	3
378	то они	1	3
379	нам в	1	3
380	самим собой	1	3
381	в романе	9	3
382	где в	2	3
383	рассказчика и	1	3
384	бы не	1	3
385	зависимости от	3	3
386	в следующей	1	3
387	всей своей	2	3
388	своей жизни	3	3
389	еще и	4	3
390	что мы	2	3
391	как на	1	3
392	в роли	2	3
393	и тогда	1	3
394	по инерции	1	3
395	было и	1	3
396	а лишь	2	3
397	жизни на	2	3
398	тем же	1	3
399	той же	6	3
400	одной из	6	3
401	до конца	3	3
402	по ходу	1	3
403	на этот	1	3
404	но это	7	3
405	жизни не	2	3
406	жизни но	1	3
407	хоть и	1	3
408	произведения как	1	3
409	и вот	1	3
410	которых он	1	3
411	он и	2	3
412	несет в	1	3
413	же не	2	3
414	все равно	6	3
415	а о	1	3
416	этого не	1	3
417	для других	2	3
418	дело в	3	3
419	как она	1	3
420	не подлежит	1	3
421	все эти	9	3
422	на фоне	1	3
423	со своей	2	3
424	по его	1	3
425	особенно в	7	3
426	и потому	6	3
427	только к	1	3
428	дело не	1	3
429	связано с	1	3
430	во второй	1	3
431	это была	2	3
432	лишь в	1	3
433	же самое	1	3
434	каждого из	2	3
435	героя но	2	3
436	событие это	1	3
437	в лицо	1	2
438	новое и	1	2
439	мы и	4	2
440	в момент	1	2
441	от имени	1	2
442	которая в	1	2
443	еще более	6	2
444	те же	1	2
445	проникновения в	1	2
446	язык как	1	2
447	в году	2	2
448	с той	1	2
449	другой стороны	3	2
450	как если	1	2
451	с собой	1	2
452	из многочисленных	1	2
453	людей и	6	2
454	границы между	1	2
455	более или	3	2
456	как образ	1	2
457	но все	1	2
458	жизнь в	4	2
459	в некотором	1	2
460	целый ряд	1	2
461	тем что	2	2
462	принадлежат к	1	2
463	и делает	1	2
464	чем иным	1	2
465	одновременно и	5	2
466	большей или	6	2
467	тем или	1	2
468	достоевского и	8	2
469	и стал	2	2
470	как только	1	2
471	и смерть	1	2
472	казалось бы	4	2
473	один и	1	2
474	раз и	2	2
475	своей природе	4	2
476	от лица	1	2
477	представления о	3	2
478	из жизни	1	2
479	начале рассказа	1	2
480	с помощью	4	2
481	а между	3	2
482	превращается в	5	2
483	и внутренней	2	2
484	и еще	2	2
485	дистанция между	1	2
486	вовсе не	12	2
487	нести в	1	2
488	главное в	2	2
489	же она	1	2
490	слово не	1	2
491	преимущественно в	1	2
492	иным как	1	2
493	тут же	1	2
494	детей в	1	2
495	в системе	1	2
496	бы в	2	2
497	того же	5	2
498	они могут	3	2
499	того о	1	2
500	или иным	1	2
501	себе самом	2	2
502	принадлежит к	1	2
503	к их	1	2
504	что иное	1	2
505	к одному	2	2
506	героев в	1	2
507	должно быть	4	2
508	они все	2	2
509	в произведении	3	2
510	время в	2	2
511	данного высказывания	1	2
512	в человеке	1	2
513	слов в	1	2
514	второй план	1	2
515	по мнению	1	2
516	или иному	1	2
517	и через	5	2
518	и второго	1	2
519	этого человека	1	2
520	как своего	2	2
521	от тех	1	2
522	а за	2	2
523	героя с	1	2
524	установки и	1	2
525	одним из	6	2
526	быть только	2	2
527	в диалогической	1	2
528	у тургенева	1	2
529	человек и	2	2
530	в последние	1	2
531	не есть	1	2
532	в двух	3	2
533	себе и	2	2
534	точек зрения	1	2
535	например как	2	2
536	жизни то	1	2
537	в других	2	2
538	во всех	15	2
539	мы можем	9	2
540	герой рассказа	2	2
541	и пространства	2	2
542	сами по	1	2
543	и про	1	2
544	оснований для	1	2
545	человека как	1	2
546	так что	1	2
547	человека который	1	2
548	на свой	2	2
549	оно и	2	2
550	если же	5	2
551	его смысла	1	2
552	одно и	1	2
553	и является	1	2
554	даже не	1	2
555	в нее	1	2
556	и событий	3	2
557	его как	3	2
558	внимание и	1	2
559	могут быть	5	2
560	пространство и	2	2
561	что может	1	2
562	и есть	1	2
563	мы будем	3	2
564	в общем	2	2
565	своего героя	1	2
566	в мировой	1	2
567	рассказ в	3	2
568	это типичные	1	2
569	в сюжете	3	2
570	в единство	1	2
571	и сами	1	2
572	в особенности	2	2
573	в кругу	1	2
574	один голос	1	2
575	а потому	1	2
576	та же	1	2
577	опирается на	2	2
578	они и	3	2
579	если в	2	2
580	живет в	3	2
581	должна быть	1	2
582	другого человека	1	2
583	одному из	2	2
584	чтобы стать	1	2
585	в сущности	15	2
586	в наиболее	1	2
587	из которых	2	2
588	это их	1	2
589	к различным	1	2
590	смысле можно	1	2
591	для них	2	2
592	к читателю	1	2
593	себе не	1	2
594	один человек	1	2
595	все то	4	2
596	и одновременно	6	2
597	в россии	1	2
598	о самом	1	2
599	в процессе	4	2
600	можно назвать	2	2
601	слово но	1	2
602	это время	1	2
603	героя на	1	2
604	в которых	2	2
605	никто не	1	2
606	есть на	1	2
607	который не	2	2
608	так называемая	2	2
609	не входит	1	2
610	это и	1	2
611	по своим	2	2
612	своей собственной	1	2
613	зрения как	1	2
614	наконец в	3	2
615	это все	2	2
616	слова и	5	2
617	всего на	1	2
618	довольно и	1	2
619	вступает в	1	2
620	в мир	1	2
621	всеми своими	1	2
622	над собой	2	2
623	автора в	2	2
624	она может	1	2
625	и во	6	2
626	в самую	1	2
627	с нею	1	2
628	утрачивает свою	2	2
629	к миру	2	2
630	он может	2	2
631	это сделать	1	2
632	только с	3	2
633	из него	1	2
634	мире где	1	2
635	слово то	2	2
636	в более	5	2
637	сам себя	1	2
638	ни с	1	2
639	это был	2	2
640	не для	1	2
641	бы на	1	2
642	мире в	1	2
643	в формах	2	2
644	что с	1	2
645	все это	11	2
646	сознания и	1	2
647	в их	7	2
648	таком случае	1	2
649	памяти в	1	2
650	в повести	3	2
651	однако не	1	2
652	но с	2	2
653	в присутствии	1	2
654	и более	3	2
655	или иначе	1	2
656	на нее	1	2
657	это еще	2	2
658	указывает на	2	2
659	в ряде	1	2
660	есть в	7	2
661	как можно	1	2
662	к своему	4	2
663	не столь	1	2
664	но уже	2	2
665	в каждой	1	2
666	в гостиной	1	2
667	или менее	3	2
668	как все	1	2
669	и вообще	3	2
670	и другого	2	2
671	этих двух	5	2
672	личности в	1	2
673	он говорит	1	2
674	не могу	3	2
675	т.п и	1	2
676	вся жизнь	4	2
677	данного жанра	5	2
678	втором эпизоде	1	2
679	его объект	1	2
680	когда он	2	2
681	а по	1	2
682	хода жизни	1	2
683	глава четвертая	1	2
684	меньшей степени	6	2
685	мира на	1	2
686	на это	1	2
687	могло быть	1	2
688	рассказа но	1	2
689	отношение к	14	2
690	во многом	3	2
691	в литературном	1	2
692	не можем	1	2
693	к чужому	1	2
694	зрения на	1	2
695	бытия и	5	2
696	только эти	1	2
697	это в	1	2
698	таким же	1	2
699	или точнее	2	2
700	как для	1	2
701	и наконец	4	2
702	иное как	1	2
703	ярким примером	1	2
704	характер это	1	1
705	во всем	5	1
706	это на	1	1
707	с xvii	1	1
708	мире а	1	1
709	с которыми	1	1
710	тоже особый	1	1
711	ее возможность	1	1
712	с героем	1	1
713	этот эпизод	1	1
714	народов и	1	1
715	рассказ о	2	1
716	которые не	2	1
717	к этой	3	1
718	ситуация диалога	1	1
719	целого не	1	1
720	она носит	1	1
721	подходом к	1	1
722	меня теперь	1	1
723	любовь к	4	1
724	души человеческой	1	1
725	можем обозначить	1	1
726	с самим	7	1
727	из всех	1	1
728	в разных	4	1
729	этот момент	1	1
730	в обычное	1	1
731	тем как	1	1
732	и был	1	1
733	в большей	5	1
734	мысли и	2	1
735	нравственное и	1	1
736	не как	5	1
737	так можно	2	1
738	которые по	1	1
739	воплощенной в	1	1
740	что человек	1	1
741	это пока	1	1
742	например с	1	1
743	представлений о	2	1
744	раскрывается в	1	1
745	но изнутри	1	1
746	ее то	1	1
747	для всех	2	1
748	в живом	1	1
749	роману и	1	1
750	нами простой	1	1
751	среди других	2	1
752	генералом и	1	1
753	которая была	1	1
754	связь с	4	1
755	установки на	2	1
756	в предыдущей	1	1
757	событие взаимодействия	1	1
758	в духе	10	1
759	не речевой	1	1
760	он остается	2	1
761	между характером	1	1
762	не обращался	1	1
763	наиболее широкое	1	1
764	без другого	2	1
765	этих героев	1	1
766	поведения и	1	1
767	я за	2	1
768	относится и	1	1
769	мы бы	1	1
770	и общечеловеческой	1	1
771	связана с	3	1
772	или на	3	1
773	представление о	3	1
774	к другим	4	1
775	отношением к	1	1
776	вся его	1	1
777	самому и	1	1
778	в корне	1	1
779	его на	1	1
780	бы стать	1	1
781	смерть как	1	1
782	и внутренне	1	1
783	оказаться в	1	1
784	оказываются в	1	1
785	обоих случаях	1	1
786	мысли о	3	1
787	ему по	1	1
788	на грани	2	1
789	подлинный смысл	1	1
790	всю эту	1	1
791	жили в	1	1
792	ней не	1	1
793	становления в	1	1
794	история в	1	1
795	но у	1	1
796	по-своему то	1	1
797	отличается от	2	1
798	другой жизни	1	1
799	произведении и	1	1
800	и слово	2	1
801	иным в	1	1
802	из героев	1	1
803	функции у	1	1
804	направлен на	2	1
805	в письме	1	1
806	гостиной где	1	1
807	так например	2	1
808	себе представить	1	1
809	на материале	1	1
810	и смерти	3	1
811	и образ	1	1
812	в речь	1	1
813	с этим	3	1
814	если я	1	1
815	собою не	2	1
816	все и	1	1
817	во все	5	1
818	на этой	2	1
819	к одной	1	1
820	человеческой мысли	4	1
821	на исходе	1	1
822	которые мы	3	1
823	не могли	2	1
824	с книгой	1	1
825	вопрос о	1	1
826	соответствии со	1	1
827	и мысли	4	1
828	он был	1	1
829	мы увидим	1	1
830	их отношений	1	1
831	чужое слово	7	1
832	т.п это	2	1
833	в творчестве	8	1
834	человеческого характера	1	1
835	его рассказа	1	1
836	бы из	1	1
837	но во	2	1
838	языка например	1	1
839	но эти	3	1
840	оно как	1	1
841	во многих	2	1
842	истину и	2	1
843	живым продолжением	1	1
844	до второй	1	1
845	в различных	1	1
846	в сторону	1	1
847	тип слова	1	1
848	ее по	1	1
849	что еще	1	1
850	не что	1	1
851	от своей	2	1
852	на практике	1	1
853	даже с	1	1
854	здесь имеет	1	1
855	самого начала	5	1
856	вовлекается в	2	1
857	в карты	1	1
858	высказывания даже	2	1
859	второй половины	2	1
860	в не	1	1
861	с авторской	1	1
862	из виду	1	1
863	принадлежащих к	1	1
864	чужой голос	3	1
865	и мышления	2	1
866	не становится	1	1
867	этим создается	1	1
868	более от	1	1
869	в комнате	1	1
870	нами ранее	1	1
871	которых может	1	1
872	своего сознания	1	1
873	чтобы они	1	1
874	по которой	1	1
875	не литературное	1	1
876	прямо или	1	1
877	наиболее существенным	1	1
878	установка на	2	1
879	выборе и	1	1
880	гораздо существеннее	1	1
881	языка как	1	1
882	ибо жизнь	1	1
883	раньше не	1	1
884	автор как	1	1
885	в одной	4	1
886	что все	3	1
887	по контрасту	1	1
888	во всей	5	1
889	из трех	1	1
890	вернуться к	1	1
891	на предмет	5	1
892	от себя	1	1
893	человеку и	1	1
894	и внешней	1	1
895	называл себя	3	1
896	что даже	1	1
897	друг с	6	1
898	в структуре	4	1
899	поведение и	2	1
900	и света	1	1
901	на свет	1	1
902	данной жанровой	1	1
903	характер ее	1	1
904	свои собственные	1	1
905	это своего	2	1
906	которая обладает	1	1
907	не то	3	1
908	подлежит сомнению	1	1
909	есть последних	1	1
910	лет то	1	1
911	может обойтись	1	1
912	чтобы сделать	1	1
913	евангелия в	1	1
914	о влиянии	2	1
915	и автор	1	1
916	площади или	1	1
917	она и	1	1
918	сюжет в	1	1
919	к человеку	2	1
920	здесь нет	2	1
921	и среди	1	1
922	на пороге	22	1
923	и объединяет	1	1
924	указать на	1	1
925	стороны и	1	1
926	включено в	1	1
927	не разрушают	1	1
928	следует сказать	1	1
929	что сама	1	1
930	точкой зрения	1	1
931	получает в	1	1
932	т.п то	1	1
933	второго плана	1	1
934	они определяются	1	1
935	проявляется в	4	1
936	я беру	1	1
937	этой цепи	1	1
938	что при	1	1
939	жизни я	1	1
940	чем у	1	1
941	чтение евангелия	1	1
942	художественной и	1	1
943	xix века	2	1
944	с другими	6	1
945	есть с	2	1
946	он вовлекает	1	1
947	в европейской	2	1
948	наше внимание	1	1
949	и братьев	1	1
950	сон в	2	1
951	их непрерывной	1	1
952	его в	4	1
953	не была	2	1
954	односторонней серьезности	3	1
955	распространяется на	1	1
956	ни в	4	1
957	о возможности	1	1
958	и эпизодов	1	1
959	на разных	1	1
960	говорит в	1	1
961	мере усиления	1	1
962	тех событий	1	1
963	на иных	1	1
964	что за	1	1
965	существует вне	1	1
966	который по	1	1
967	слов с	1	1
968	было я	1	1
969	всем миром	1	1
970	или хотя	1	1
971	поражение в	1	1
972	здесь же	1	1
973	в атмосфере	4	1
974	между этими	2	1
975	в последних	2	1
976	но ведь	3	1
977	лишь на	3	1
978	и само	1	1
979	встречается в	1	1
980	время как	1	1
981	слово здесь	3	1
982	и она	2	1
983	на земле	14	1
984	большинстве случаев	9	1
985	и последующего	1	1
986	в пределы	1	1
987	и характер	2	1
988	предыдущей главе	1	1
989	того и	3	1
990	он вовсе	1	1
991	уже давно	1	1
992	зрения и	2	1
993	века в	4	1
994	письме к	1	1
995	высшим достижением	1	1
996	о которых	2	1
997	сохраняется и	2	1
998	лишь для	1	1
999	хотя оно	1	1
1000	на границе	4	1
1001	а только	2	1
1002	из одного	2	1
1003	имеют для	1	1
1004	числе и	13	1
1005	я все	1	1
1006	к некоторым	1	1
1007	мира все	1	1
1008	вопроса о	1	1
1009	на которую	1	1
1010	братьев карамазовых	2	1
1011	именно как	3	1
1012	не имея	1	1
1013	повестях белкина	1	1
1014	человек как	1	1
1015	вошел в	1	1
1016	это вполне	1	1
1017	понимать этот	1	1
1018	сознания а	1	1
1019	превращаясь в	1	1
1020	его развития	1	1
1021	для развития	1	1
1022	на этом	4	1
1023	к слову	3	1
1024	в исторической	1	1
1025	предполагает что	1	1
1026	говорилось о	1	1
1027	о предмете	1	1
1028	ли это	1	1
1029	до нас	3	1
1030	к роману	1	1
1031	мы уже	9	1
1032	он ничего	1	1
1033	по данному	2	1
1034	свидригайлова и	1	1
1035	определенным образом	1	1
1036	не тот	1	1
1037	встречи и	1	1
1038	и проникать	1	1
1039	отношение между	1	1
1040	остается на	2	1
1041	на самый	1	1
1042	художественной литературе	1	1
1043	через смерть	1	1
1044	в развитии	5	1
1045	например слова	1	1
1046	если б	7	1
1047	происходящей в	1	1
1048	результате которого	1	1
1049	что эта	1	1
1050	и та	1	1
1051	в жанровом	4	1
1052	в тех	2	1
1053	и тот	4	1
1054	за пределы	7	1
1055	сделал бы	1	1
1056	и знает	1	1
1057	этом смысле	5	1
1058	в смерти	2	1
1059	этот вопрос	3	1
1060	с головой	1	1
1061	от страха	1	1
1062	над ним	1	1
1063	говорили что	2	1
1064	как один	1	1
1065	но тут	1	1
1066	не слышим	1	1
1067	на карте	1	1
1068	в самой	2	1
1069	значение и	2	1
1070	сохраняется но	1	1
1071	занимает в	1	1
1072	или меньшей	6	1
1073	это самая	1	1
1074	истории и	2	1
1075	лишь одно	1	1
1076	но главное	2	1
1077	никогда в	1	1
1078	целом и	1	1
1079	серьезность и	1	1
1080	это вовсе	1	1
1081	что для	1	1
1082	и характеры	1	1
1083	пристальное внимание	1	1
1084	его личности	1	1
1085	обратимся к	1	1
1086	звучит так	1	1
1087	видения жизни	1	1
1088	стороны жизни	2	1
1089	вашу жизнь	1	1
1090	здесь также	2	1
1091	например о	1	1
1092	всю жизнь	1	1
1093	во внутренний	1	1
1094	вовсе еще	1	1
1095	не сразу	1	1
1096	если они	1	1
1097	иной раз	1	1
1098	есть все	1	1
1099	с жанровой	1	1
1100	речи и	3	1
1101	слова как	1	1
1102	там где	3	1
1103	вот он	1	1
1104	претендует на	1	1
1105	обычно бывает	1	1
1106	а главное	3	1
1107	случае это	1	1
1108	так или	1	1
1109	в один	3	1
1110	прежде чем	2	1
1111	мир но	1	1
1112	в одну	1	1
1113	и особенно	3	1
1114	их жанровой	1	1
1115	одно без	1	1
1116	возможностей в	1	1
1117	мы видели	2	1
1118	он первый	1	1
1119	этого термина	1	1
1120	слова героя	2	1
1121	характеров и	1	1
1122	в последующих	3	1
1123	это одна	1	1
1124	образом и	3	1
1125	рождение и	2	1
1126	до всего	1	1
1127	за ним	1	1
1128	для проникновения	1	1
1129	мере того	1	1
1130	как возможность	1	1
1131	в последнем	1	1
1132	как с	1	1
1133	них в	3	1
1134	символическая деталь	1	1
1135	и сейчас	1	1
1136	место среди	1	1
1137	и символы	2	1
1138	и детей	1	1
1139	оно было	1	1
1140	рассказа и	1	1
1141	но такая	1	1
1142	сложное и	1	1
1143	уже знаем	1	1
1144	в свое	4	1
1145	человек с	1	1
1146	определенного жанрового	1	1
1147	со второй	1	1
1148	и внешнюю	1	1
1149	он на	1	1
1150	нашего времени	1	1
1151	в меньшей	1	1
1152	и смех	1	1
1153	не исчерпывается	1	1
1154	поэтому в	1	1
1155	жизненные ситуации	1	1
1156	для формирования	1	1
1157	из того	1	1
1158	речи как	2	1
1159	можем вернуться	1	1
1160	их как	1	1
1161	гораздо раньше	1	1
1162	с каждым	1	1
1163	старца зосимы	1	1
1164	поэтому же	1	1
1165	он несет	1	1
1166	другими людьми	1	1
1167	в отношении	3	1
1168	направленность не	1	1
1169	рассказа один	1	1
1170	и создает	3	1
1171	мере и	1	1
1172	него нет	1	1
1173	не могут	4	1
1174	в исповеди	1	1
1175	мог стать	1	1
1176	только еще	1	1
1177	в приведенном	1	1
1178	и строго	2	1
1179	сказать с	1	1
1180	с этого	1	1
1181	до этого	1	1
1182	человека его	1	1
1183	именно оно	1	1
1184	можно согласиться	1	1
1185	строгом смысле	2	1
1186	так называемый	1	1
1187	по преимуществу	1	1
1188	место действия	1	1
1189	в большинстве	9	1
1190	развития в	1	1
1191	с женой	2	1
1192	что когда-то	1	1
1193	этот тип	1	1
1194	не делает	1	1
1195	к которым	1	1
1196	здесь свои	1	1
1197	ее обновлению	1	1
1198	пор еще	2	1
1199	отдельного человека	1	1
1200	что могло	2	1
1201	и они	4	1
1202	бы двумя	1	1
1203	и так	4	1
1204	ними не	1	1
1205	после первого	1	1
1206	по разным	1	1
1207	третьего типа	3	1
1208	для жанра	3	1
1209	будет еще	1	1
1210	знаешь что	1	1
1211	себя и	3	1
1212	о единстве	1	1
1213	организации сюжета	1	1
1214	он ее	1	1
1215	смерть в	2	1
1216	только себя	1	1
1217	одном высказывании	1	1
1218	мыслей и	1	1
1219	все бы	1	1
1220	сравнению с	6	1
1221	именно поэтому	2	1
1222	при всех	2	1
1223	с большей	1	1
1224	речью героя	1	1
1225	друг от	2	1
1226	слове и	1	1
1227	высказывание в	1	1
1228	почувствовал что	1	1
1229	которую она	1	1
1230	что позволяет	1	1
1231	по крайней	2	1
1232	рассказать историю	1	1
1233	к той	1	1
1234	у дверей	2	1
1235	который и	1	1
1236	не превращается	2	1
1237	о самоубийстве	1	1
1238	но оно	1	1
1239	сам я	1	1
1240	все они	2	1
1241	в новое	4	1
1242	понимает его	2	1
1243	подумал он	1	1
1244	именно тем	2	1
1245	необходимо также	1	1
1246	совершенно не	4	1
1247	чем же	1	1
1248	в главе	1	1
1249	есть от	2	1
1250	языка и	1	1
1251	время оно	1	1
1252	их самих	1	1
1253	иной жизни	1	1
1254	ни у	3	1
1255	их друг	1	1
1256	и главное	2	1
1257	смерти и	4	1
1258	даже сказать	1	1
1259	преимущественно как	1	1
1260	этапах развития	1	1
1261	совпадает с	1	1
1262	относится к	1	1
1263	не раз	1	1
1264	на основе	4	1
1265	по сравнению	6	1
1266	основе этого	2	1
1267	до достоевского	3	1
1268	из его	1	1
1269	прямой речи	1	1
1270	и теперь	1	1
1271	что если	1	1
1272	именно на	2	1
1273	его нельзя	1	1
1274	и вся	4	1
1275	у шекспира	2	1
1276	отношении к	2	1
1277	и ему	1	1
1278	слов и	1	1
1279	есть одновременно	1	1
1280	он как	2	1
1281	и придает	1	1
1282	художественной литературы	2	1
1283	жил как	1	1
1284	великим мастером	1	1
1285	и исчезает	1	1
1286	и до	6	1
1287	других произведений	1	1
1288	мировой литературе	3	1
1289	миру а	1	1
1290	установку на	2	1
1291	и полно	1	1
1292	перед глазами	1	1
1293	еще один	1	1
1294	литературы в	4	1
1295	правда мы	1	1
1296	им в	1	1
1297	делает его	1	1
