N	2gram	Losev_Prob	Psycholo
617	или иного	5	6
618	независимо от	4	6
619	а потому	1	6
620	нас от	1	6
621	то и	9	6
622	не потому	1	6
623	без всякого	8	6
624	заметить что	2	6
625	басни с	1	6
626	жизни но	2	6
627	ничем не	2	6
628	просто и	1	6
629	нисколько не	2	6
630	басне и	1	6
631	отношение к	1	6
632	иное как	6	6
633	в душе	1	5
634	тем как	1	5
635	в евгении	1	5
636	между ними	1	5
637	имеет никакого	3	5
638	что чем	2	5
639	ни одна	2	5
640	и сам	6	5
641	и опять	1	5
642	мы получаем	1	5
643	здесь дело	1	5
644	им в	1	5
645	за ней	1	5
646	действительность и	4	5
647	нам не	2	5
648	нас и	2	5
649	благодаря тому	1	5
650	в смысле	2	5
651	можно ли	8	5
652	и еще	2	5
653	во всей	3	5
654	басня есть	1	5
655	но так	1	5
656	бы то	5	5
657	такой степени	1	5
658	поэзии в	1	5
659	и кажется	1	5
660	для объяснения	1	5
661	чем в	2	5
662	между собой	3	5
663	эти слова	2	5
664	и чтобы	1	5
665	и является	6	5
666	точку зрения	1	5
667	в одну	1	5
668	и самый	3	5
669	если в	1	5
670	он только	2	5
671	своих героев	2	5
672	нет никакого	4	5
673	смысла и	1	5
674	отношения к	3	5
675	одновременно и	4	5
676	к таким	1	5
677	том смысле	4	5
678	так чтобы	2	5
679	это все	1	5
680	быть не	1	5
681	он является	5	5
682	значение и	7	5
683	и больше	4	5
684	не понимает	2	5
685	и часто	2	5
686	нет и	1	5
687	указывают на	2	5
688	она может	2	5
689	у них	2	5
690	то или	5	5
691	нас не	6	5
692	зависит от	1	5
693	он как	2	5
694	и всегда	2	5
695	таком случае	7	5
696	все равно	6	5
697	однако не	4	5
698	том виде	4	5
699	нас к	2	5
700	разницы между	1	5
701	в каждой	1	5
702	к одному	1	5
703	что всякий	14	5
704	мысли в	1	5
705	но она	2	5
706	учения о	2	5
707	человека и	1	5
708	для такого	1	5
709	роль и	2	5
710	что дело	2	5
711	только для	1	5
712	эта точка	1	5
713	но даже	7	5
714	но они	4	5
715	что тот	1	5
716	то в	4	5
717	видели что	1	5
718	и эту	1	5
719	это будет	7	5
720	указать на	1	5
721	но еще	1	5
722	и самым	2	5
723	хотя и	9	5
724	и за	2	5
725	столько же	2	5
726	не знает	1	5
727	мы припомним	1	5
728	которое в	3	5
729	и она	2	5
730	в других	2	5
731	именно как	1	5
732	для ее	3	5
733	всей этой	1	5
734	это делает	1	5
735	не значит	3	5
736	есть все	1	5
737	в один	1	5
738	себя в	4	5
739	к такому	1	5
740	собственном смысле	1	5
741	прямо говорит	1	5
742	факта что	1	5
743	в область	1	5
744	однако он	1	5
745	уже это	1	5
746	она и	1	5
747	в известном	3	5
748	знает что	1	5
749	еще и	10	5
750	не имеют	4	5
751	и тогда	3	5
752	он хочет	1	5
753	нет никакой	4	5
754	только о	3	5
755	все они	5	5
756	это означает	1	5
757	мы находим	8	5
758	а то	4	5
759	или что	1	5
760	в очень	2	5
761	человеком и	1	5
762	произведения с	1	5
763	все другие	1	5
764	то чего	2	5
765	его не	2	5
766	который мы	2	5
767	или не	1	5
768	дело не	4	5
769	конечно в	1	5
770	идет речь	4	5
771	одного из	1	5
772	все более	1	5
773	с которыми	2	4
774	является в	3	4
775	и говорить	2	4
776	его от	3	4
777	с собой	6	4
778	прямо сказать	1	4
779	в речи	1	4
780	из всего	1	4
781	к другим	2	4
782	в порядке	3	4
783	на самой	1	4
784	нам в	2	4
785	в противоположность	1	4
786	басня и	2	4
787	своим собственным	4	4
788	из себя	5	4
789	это же	4	4
790	с самой	4	4
791	для своей	1	4
792	от той	1	4
793	и формы	1	4
794	находится в	1	4
795	и вдруг	1	4
796	помощи которого	1	4
797	но для	3	4
798	не остается	1	4
799	человек и	1	4
800	в связи	9	4
801	обстоятельство что	1	4
802	если оно	3	4
803	принять во	1	4
804	нашего сознания	1	4
805	или иные	6	4
806	чем больше	1	4
807	этого факта	1	4
808	и хотя	3	4
809	человек который	1	4
810	должны были	1	4
811	или иное	3	4
812	природы и	3	4
813	такого же	2	4
814	указанием на	1	4
815	к сожалению	1	4
816	к выводу	1	4
817	же самой	4	4
818	от своего	1	4
819	можно назвать	1	4
820	его основе	1	4
821	из нас	2	4
822	что такие	1	4
823	ясно и	1	4
824	на два	1	4
825	из которой	1	4
826	с которой	2	4
827	то все	1	4
828	говорят что	1	4
829	которую он	1	4
830	вот этот	1	4
831	значение имеет	1	4
832	конца и	1	4
833	бы как	2	4
834	это вовсе	5	4
835	здесь не	11	4
836	это одно	1	4
837	только потому	3	4
838	если только	3	4
839	уже с	1	4
840	и всякий	5	4
841	значение в	3	4
842	основе своей	1	4
843	может не	1	4
844	лиц и	2	4
845	которые никак	1	4
846	в первой	1	4
847	бы для	2	4
848	который как	1	4
849	но эта	4	4
850	произведения как	1	4
851	вот это	2	4
852	бы нам	1	4
853	этого вопроса	1	4
854	по самой	1	4
855	разница между	1	4
856	также и	22	4
857	художественным произведением	3	4
858	не с	1	4
859	самое что	1	4
860	кто не	1	4
861	именно эта	1	4
862	что нам	1	4
863	при такой	1	4
864	или как	4	4
865	чем те	1	4
866	от морали	1	4
867	само собой	3	4
868	если она	1	4
869	вплоть до	3	4
870	себе а	3	4
871	и содержания	2	4
872	а когда	1	4
873	до такой	1	4
874	строго говоря	1	4
875	никак нельзя	4	4
876	от этих	1	4
877	в первом	1	4
878	этих героев	1	4
879	мы только	4	4
880	в это	1	4
881	и того	1	4
882	тем в	1	4
883	рассматриваться как	1	4
884	в каких	1	4
885	заключается что	1	4
886	не имеем	1	4
887	так то	2	4
888	настоящее время	4	4
889	составляющих его	3	4
890	говорили выше	2	4
891	который в	2	4
892	свое собственное	2	4
893	и вместо	1	4
894	ее и	2	4
895	искусства который	1	4
896	мы читаем	2	4
897	начала и	1	4
898	слов в	1	4
899	т е	1	4
900	что между	1	4
901	ли мы	1	4
902	произведение как	1	4
903	здравого смысла	1	4
904	в свете	4	4
905	но к	2	4
906	для его	4	4
907	всех других	2	4
908	такое что	3	4
909	литературы и	2	4
910	никакой возможности	4	4
911	почему же	1	4
912	однако в	3	4
913	и никогда	1	4
914	и каждый	2	4
915	которое имеет	3	4
916	что без	3	4
917	момент который	1	4
918	означает что	1	4
919	что до	1	4
920	в состав	1	4
921	такие же	1	4
922	в языке	4	4
923	не на	2	4
924	если не	7	4
925	образом если	1	4
926	может стать	1	4
927	с ней	5	4
928	заключается не	1	4
929	мы говорим	8	4
930	в настоящее	4	4
931	с ними	2	4
932	в слове	4	4
933	басня как	1	4
934	ли он	1	4
935	ничего общего	7	4
936	автора и	1	4
937	те или	9	4
938	более и	1	4
939	в истории	4	4
940	во сне	1	4
941	имеем в	4	4
942	мог бы	1	4
943	произведения и	2	4
944	не знаем	2	4
945	бы тот	1	4
946	сделать это	1	4
947	дает нам	2	4
948	одним и	1	4
949	обе эти	1	4
950	исследования мы	1	4
951	деле если	2	4
952	только он	2	4
953	без всяких	1	4
954	когда оно	1	4
955	и где	1	4
956	в ту	2	4
957	к своему	1	4
958	это так	2	4
959	что от	1	4
960	за то	1	4
961	обстоит дело	1	4
962	к тем	1	4
963	к области	1	4
964	говоря о	1	4
965	в пределах	3	4
966	в понимании	1	4
967	благодаря этому	1	4
968	возможны только	2	3
969	зрения на	2	3
970	же и	7	3
971	со всем	2	3
972	образа в	2	3
973	кроме того	5	3
974	какой бы	2	3
975	а есть	1	3
976	для развертывания	1	3
977	не столько	2	3
978	именно он	4	3
979	жизнь в	3	3
980	или на	1	3
981	с не	1	3
982	или ином	3	3
983	по своим	1	3
984	мы считаем	1	3
985	на первый	6	3
986	начала до	1	3
987	знаем о	1	3
988	из их	1	3
989	в этот	1	3
990	из самого	1	3
991	чего не	1	3
992	о них	1	3
993	нечто такое	2	3
994	близкое к	1	3
995	о самой	2	3
996	уже и	2	3
997	учению о	1	3
998	на одну	2	3
999	тенденцию к	1	3
1000	известным образом	1	3
1001	образом как	1	3
1002	в разных	4	3
1003	он сам	7	3
1004	на котором	2	3
1005	понятие о	2	3
1006	образа к	1	3
1007	все в	4	3
1008	как нам	1	3
1009	здесь как	1	3
1010	форма является	1	3
1011	из отдельных	3	3
1012	которого он	1	3
1013	к изображению	1	3
1014	при чем	1	3
1015	с другими	6	3
1016	как таковое	2	3
1017	вещей и	2	3
1018	и всю	1	3
1019	по одному	2	3
1020	на земле	1	3
1021	но когда	3	3
1022	если я	3	3
1023	от басни	1	3
1024	нами как	1	3
1025	бы она	2	3
1026	характеры и	1	3
1027	здесь на	2	3
1028	иметь в	2	3
1029	выражается в	3	3
1030	же самого	1	3
1031	его как	3	3
1032	но наоборот	1	3
1033	существу дела	1	3
1034	пушкина мы	1	3
1035	прямом смысле	1	3
1036	он действительно	1	3
1037	самое понятие	1	3
1038	и самое	1	3
1039	героя в	2	3
1040	оно было	1	3
1041	от нас	3	3
1042	что никакой	2	3
1043	под этим	1	3
1044	в более	1	3
1045	события или	1	3
1046	о самом	2	3
1047	мы начинаем	4	3
1048	обращается к	1	3
1049	и какая	1	3
1050	явлений и	3	3
1051	басне как	1	3
1052	словами и	1	3
1053	везде и	1	3
1054	к той	1	3
1055	нет ничего	6	3
1056	бросается в	1	3
1057	то он	3	3
1058	и состоит	2	3
1059	роли и	1	3
1060	то совершенно	1	3
1061	на основе	1	3
1062	для меня	4	3
1063	литературном произведении	1	3
1064	и об	3	3
1065	что самый	1	3
1066	котором мы	1	3
1067	общего с	3	3
1068	формы то	1	3
1069	мы дадим	1	3
1070	мы еще	3	3
1071	этом случае	8	3
1072	ему что	1	3
1073	является то	1	3
1074	он и	3	3
1075	и тут	3	3
1076	этих слов	1	3
1077	слова а	2	3
1078	имел в	1	3
1079	как именно	1	3
1080	к самой	1	3
1081	всех прочих	1	3
1082	в таких	3	3
1083	этого произведения	4	3
1084	два элемента	1	3
1085	это возможно	1	3
1086	возможно и	2	3
1087	со своей	1	3
1088	но уже	4	3
1089	тем более	8	3
1090	бы ни	1	3
1091	связаны с	1	3
1092	мере в	1	3
1093	с первого	3	3
1094	на них	1	3
1095	это конечно	1	3
1096	он выражает	1	3
1097	чистом виде	3	3
1098	ни один	1	3
1099	те времена	1	3
1100	заключается только	2	3
1101	каждый раз	7	3
1102	рассматривать как	2	3
1103	не хотел	1	3
1104	что можно	1	3
1105	может показаться	1	3
1106	в каком-то	1	3
1107	он с	1	3
1108	за счет	2	3
1109	как форма	1	3
1110	мы и	5	3
1111	ней не	1	3
1112	выводу что	1	3
1113	случае не	7	3
1114	быть может	1	3
1115	или во	1	3
1116	равно как	2	3
1117	имеет ли	1	3
1118	она является	3	3
1119	дело здесь	4	3
1120	том или	6	3
1121	его на	1	3
1122	там же	1	3
1123	всегда в	1	3
1124	совершенно одинаково	1	3
1125	которое не	1	3
1126	поскольку он	1	3
1127	перед собой	1	3
1128	и нет	2	3
1129	так если	1	3
1130	сказать то	1	3
1131	от тех	3	3
1132	жизни а	4	3
1133	к другой	3	3
1134	что им	1	3
1135	и такие	3	3
1136	которой он	1	3
1137	являются не	2	3
1138	связь между	1	3
1139	существу своему	1	3
1140	уже как	3	3
1141	превращается в	1	3
1142	всего этого	2	3
1143	и остается	1	3
1144	пока еще	3	3
1145	следующим образом	1	3
1146	быть в	2	3
1147	имеем дело	2	3
1148	что содержание	1	3
1149	же сколько	2	3
1150	в заключение	5	3
1151	и муравей	1	3
1152	этого и	1	3
1153	вот эта	2	3
1154	здесь нет	1	3
1155	стрекозы и	1	3
1156	собой в	1	3
1157	то для	4	3
1158	ни было	5	3
1159	значение которое	2	3
1160	души и	1	3
1161	и соловей	1	3
1162	даже на	1	3
1163	все прочие	1	3
1164	не была	1	3
1165	действий и	1	3
1166	как же	3	3
1167	не о	2	3
1168	и можно	3	3
1169	одним из	2	3
1170	быть только	1	3
1171	большее количество	1	3
1172	но ведь	2	3
1173	от одной	2	3
1174	от обычного	1	3
1175	зрения и	1	3
1176	и жизнь	1	3
1177	образ есть	3	3
1178	этом как	1	3
1179	его значение	1	3
1180	но никто	1	3
1181	что их	2	3
1182	на которую	3	3
1183	которая является	2	3
1184	говорил о	1	3
1185	определенным образом	3	3
1186	от самого	2	3
1187	то ни	7	3
1188	на нем	3	3
1189	хотя в	1	3
1190	даже не	3	3
1191	из общего	1	3
1192	как известно	1	3
1193	на который	1	3
1194	мы называем	1	3
1195	образы и	6	3
1196	и др	1	3
1197	с чем	3	3
1198	речи и	1	3
1199	деле это	1	3
1200	бы быть	5	3
1201	слова как	3	3
1202	которого она	1	3
1203	и ничего	1	3
1204	однако и	2	3
1205	положения и	1	3
1206	как таковой	2	3
1207	героев и	1	3
1208	мы при	1	3
1209	на ее	2	3
1210	нас как	1	3
1211	для себя	6	3
1212	виде как	4	3
1213	о которой	2	3
1214	как говорят	1	3
1215	поставить проблему	1	3
1216	во что	1	3
1217	ни о	8	3
1218	вместо этого	1	3
1219	из тех	1	3
1220	состоит из	6	3
1221	которые могут	1	3
1222	друг от	3	3
1223	которая не	3	3
1224	то обстоятельство	1	3
1225	ни к	3	3
1226	это понятие	3	3
1227	мы имели	1	3
1228	чем то	1	3
1229	мы его	2	3
1230	связана с	1	3
1231	такого рода	14	3
1232	самый этот	1	3
1233	и два	1	3
1234	очень хорошо	1	3
1235	обратить внимание	2	3
1236	сознательно и	1	3
1237	образами и	1	3
1238	к следующему	1	3
1239	их с	2	3
1240	что тут	4	3
1241	нам и	1	3
1242	а вовсе	3	3
1243	в прямом	1	3
1244	смысле что	4	3
1245	небе в	1	3
1246	для искусства	1	3
1247	если даже	2	3
1248	что каждый	1	3
1249	же не	2	3
1250	чем он	2	3
1251	как нечто	9	3
1252	но с	2	3
1253	от друга	3	3
1254	или иначе	2	3
1255	а также	6	3
1256	очень много	4	3
1257	приходим к	1	3
1258	естественно что	1	3
1259	всякая басня	1	3
1260	без всякой	3	3
1261	поскольку она	2	3
1262	а к	2	3
1263	первый план	3	3
1264	в руки	1	3
1265	стихах и	1	3
1266	в теории	1	3
1267	быть и	3	3
1268	всему тому	1	3
1269	скажем что	2	3
1270	в отдельности	2	3
1271	даже для	1	3
1272	тем чтобы	1	3
1273	в узком	2	3
1274	в уме	1	3
1275	и прежде	3	3
1276	мы хотели	1	3
1277	ничего подобного	1	3
1278	же самым	1	3
1279	говорит не	1	3
1280	к каким	1	3
1281	дает не	1	2
1282	есть художественная	1	2
1283	и ничем	1	2
1284	образов в	1	2
1285	этого необходимо	3	2
1286	никогда и	1	2
1287	если его	3	2
1288	и поэтический	1	2
1289	выступают в	2	2
1290	развития языка	1	2
1291	пение соловья	2	2
1292	не хочет	1	2
1293	художественное чувство	1	2
1294	и самые	1	2
1295	на свою	2	2
1296	есть именно	9	2
1297	ее элементов	1	2
1298	уже на	1	2
1299	исходить из	1	2
1300	они ни	1	2
1301	является для	1	2
1302	совершенно разное	1	2
1303	другое дело	5	2
1304	мы сразу	2	2
1305	есть то	5	2
1306	эстетике и	1	2
1307	не понимая	1	2
1308	взятый сам	4	2
1309	говорится о	1	2
1310	стрекоза и	1	2
1311	совершенно правы	1	2
1312	некоторые из	1	2
1313	через несколько	1	2
1314	своей природе	1	2
1315	почти исключительно	1	2
1316	ничто не	2	2
1317	из жизни	1	2
1318	у самого	1	2
1319	не всегда	1	2
1320	но может	1	2
1321	ни его	2	2
