N	3gram	Tiupa_Hudo	Narrotol
91	в своего рода	1	2
92	вследствие того что	1	2
93	на второй план	1	2
94	между тем это	1	2
95	к одному из	1	2
96	не все что	1	2
97	присутствия я в	6	2
98	одно и то	3	2
99	текста в целом	1	2
100	во втором эпизоде	1	2
101	так же как	1	2
102	с легкой руки	2	2
103	в русской литературе	2	2
104	тем или иным	2	2
105	в войне и	2	2
106	на первый взгляд	1	2
107	по своей природе	2	2
108	что иное как	1	2
109	еще и потому	1	2
110	кадров внутреннего зрения	3	2
111	как бы в	1	2
112	пребывания в мире	1	2
113	с кротким мягким	1	1
114	не могли бы	1	1
115	деталей в пределах	1	1
116	картина мира которая	1	1
117	свету остается неизвестен	1	1
118	кадрового единства фразы	1	1
119	в самом начале	1	1
120	в осмысленном и	1	1
121	малый отрезок времени	1	1
122	одной стороны и	1	1
123	как другая жизнь	1	1
124	характеристика душечки постепенно	1	1
125	и как бы	1	1
126	отнюдь не в	1	1
127	смерти чиновника или	1	1
128	только им двоим	1	1
129	внеличную сторону индивида	1	1
130	в структуре текста	2	1
131	но не слияние	3	1
132	что душевная характеристика	1	1
133	может или пожелает	1	1
134	по себе а	1	1
135	для себя и	1	1
136	темной родинкой и	1	1
137	судьба выражает внеличную	1	1
138	до известной степени	2	1
139	лишь поименованное в	1	1
140	мастера и маргариты	2	1
141	от друга местом	1	1
142	была тихая добродушная	1	1
143	проявляет себя в	1	1
144	так и его	1	1
145	времени в поле	1	1
146	искусством непрямого говорения	1	1
147	входит лишь поименованное	1	1
148	позицию по отношению	1	1
149	в рамках одного	1	1
150	является искусством непрямого	1	1
151	бы место лишь	1	1
152	движется один отдельный	1	1
153	единства фразы устанавливает	1	1
154	адресата а не	1	1
155	в этом смысле	3	1
156	тривиальная в общеязыковом	1	1
157	при этом что	1	1
158	то или иное	1	1
159	и делает героя	1	1
160	литература является искусством	1	1
161	друга местом временем	1	1
162	я уже не	1	1
163	оно живет в	1	1
164	читателю ракурс видения	1	1
165	таков что душевная	1	1
166	кадры повествования а	1	1
167	не обязательно человек	1	1
168	в ходе чтения	1	1
169	значении этого термина	2	1
170	специфически человеческий способ	1	1
171	я в качестве	2	1
172	жизни не в	1	1
173	неизбежно принадлежит к	1	1
174	дифференцированном и оцененном	1	1
175	вдруг заслоняется крупным	1	1
176	жизни между тем	1	1
177	устанавливает задаваемый читателю	1	1
178	лично для себя	1	1
179	сближение но не	3	1
180	коммуникативного события в	1	1
181	современных гуманитарных науках	1	1
182	душечки постепенно углубляемая	1	1
183	в том числе	3	1
184	было и не	1	1
185	всех без исключения	3	1
186	в кадры повествования	1	1
187	в кадры читательского	1	1
188	самая тривиальная в	1	1
189	зрения читателя находится	1	1
190	и многих других	1	1
191	при этом в	1	1
192	всей его полноте	1	1
193	друг от друга	1	1
194	живет в готовом	1	1
195	отрезок времени в	1	1
196	субъективно оно интерсубъективно	1	1
197	не несет в	1	1
198	в этом втором	1	1
199	как бы не	2	1
200	один отдельный кадр	1	1
201	крупным планом заключительного	1	1
202	на ее полные	1	1
203	так или иначе	4	1
204	в самом общем	1	1
205	связи с этим	1	1
206	в современных гуманитарных	1	1
207	повествования а читателем	1	1
208	сторону индивида и	1	1
209	в том случае	1	1
210	в особенности в	1	1
211	раскрывают содержание судьбы	1	1
212	а также в	1	1
213	лишь в самом	1	1
214	вступает в противоречие	1	1
215	слияние пространственных и	1	1
216	ракурс видения в	1	1
217	ним всегда преодолеваемая	1	1
218	даже самая тривиальная	1	1
219	восприятия в каждый	1	1
220	в своей индивидуальности	1	1
221	перерывом во времени	1	1
222	отграниченная система смыслов	1	1
223	текста но и	1	1
224	таким образом что	1	1
225	практике художественного письма	1	1
226	формах косвенной речи	1	1
227	щеки на мягкую	1	1
228	состав такого кадра	1	1
229	место слияние пространственных	1	1
230	преодолеваемая даль и	2	1
231	а тот кто	1	1
232	в области же	1	1
233	о жизни на	1	1
234	не менее не	1	1
235	ильфа и петрова	1	1
236	деталями кадр внутреннего	1	1
237	к другому человеку	1	1
238	в полной мере	1	1
239	а тем более	1	1
240	или даже вовсе	1	1
241	в смерти чиновника	1	1
242	в том или	1	1
243	имеет место слияние	1	1
244	точки зрения в	1	1
245	себя в комнате	1	1
246	такого кадра входит	1	1
247	казалось бы место	1	1
248	звучит один голос	1	1
249	это была тихая	1	1
250	не сводятся к	2	1
251	можно сказать не	1	1
252	читательского восприятия в	1	1
253	жизни а не	1	1
254	что в основе	2	1
255	то ни было	2	1
256	человеческий способ существования	1	1
257	в рамках этой	1	1
258	в искусстве слова	2	1
259	нем звучит один	1	1
260	на мягкую белую	1	1
261	формах художественного письма	1	1
262	следует смешивать с	3	1
263	в его личностности	1	1
264	всегда преодолеваемая даль	1	1
265	или движется один	1	1
266	своего рода механизмом	1	1
267	завершенная и строго	1	1
268	какой бы то	1	1
269	ни субъективным как	1	1
270	стабильно дифференцированном и	1	1
271	значении этого слова	2	1
272	в конце предыдущего	1	1
273	а не с	1	1
274	знания убеждения мнения	1	1
275	фразы устанавливает задаваемый	1	1
276	это своего рода	2	1
277	в своем составе	1	1
278	только то что	1	1
279	не проходит бесследно	1	1
280	даль и сближение	2	1
281	вести речь о	1	1
282	же время они	1	1
283	говорящих и слушающих	1	1
284	том числе и	2	1
285	пределах кадрового единства	1	1
286	с другой стороны	6	1
287	наличии у него	1	1
288	бы то ни	2	1
289	кадры читательского восприятия	1	1
290	здоровая порядок фокусирующих	1	1
291	из того что	1	1
292	во втором случае	1	1
293	то есть от	1	1
294	а не только	1	1
295	не тот кто	1	1
296	имея в виду	1	1
297	автора и читателя	1	1
298	в значительной степени	2	1
299	мысли м.м бахтина	1	1
300	но и внутренне	1	1
301	классический реализм xix	1	1
302	задаваемый читателю ракурс	1	1
303	душевная характеристика душечки	1	1
304	в своем восприятии	1	1
305	организатор коммуникативного события	1	1
306	одним и тем	1	1
307	в области литературы	1	1
308	в тексте не	1	1
309	в тарасе бульбе	2	1
310	жизни то есть	1	1
311	всему свету остается	1	1
312	облекается в молчание	1	1
313	заслоняется крупным планом	1	1
314	последовательно вводятся автором	1	1
315	в общеязыковом отношении	1	1
316	есть не что	1	1
317	в евгении онегине	1	1
318	в этих случаях	1	1
319	ее полные розовые	1	1
320	при этом становится	1	1
321	очень здоровая порядок	1	1
322	индивида и его	1	1
323	по сути своей	3	1
324	к чужому слову	1	1
325	втором эпизоде в	1	1
326	то есть в	1	1
327	и строго отграниченная	1	1
328	в этом тексте	1	1
329	сказания притчи анекдота	1	1
330	никогда не бывает	1	1
331	каждый малый отрезок	1	1
332	готовом стабильно дифференцированном	1	1
333	розовые щеки на	1	1
334	и тем же	1	1
335	возможна только в	1	1
336	креативного и рецептивного	2	1
337	если говорить о	1	1
338	и который в	1	1
339	автором в кадры	1	1
340	картина мира это	1	1
341	в противном случае	2	1
342	писал бахтин может	1	1
343	повествователя рассказчика хроникера	1	1
344	переносом в пространстве	1	1
345	осмысленном и конкретном	1	1
346	состоит как раз	1	1
347	всегда всему свету	1	1
348	в противоречие с	1	1
349	по крайней мере	1	1
350	в данный момент	2	1
351	временем действия и	1	1
352	и неслиянность голосов	1	1
353	кадра входит лишь	1	1
354	от своей судьбы	1	1
355	тогда как внутренняя	1	1
356	поле зрения читателя	1	1
357	к новой жизни	1	1
358	в готовом стабильно	1	1
359	души вдруг заслоняется	1	1
360	себя в другом	2	1
361	в последние десятилетия	1	1
362	шею с темной	1	1
363	барышня с кротким	1	1
364	случае мы имеем	1	1
365	участников коммуникативного события	1	1
366	в поле зрения	1	1
367	взглядом очень здоровая	1	1
368	этой точки зрения	2	1
369	писал в.ф асмус	1	1
370	и рецептивного сознаний	1	1
371	том или ином	1	1
372	и в самом	3	1
373	кадр внутреннего зрения	1	1
374	как и в	1	1
375	и составом участников	1	1
376	в пределах кадрового	1	1
377	не следует смешивать	3	1
378	и временных примет	1	1
379	в реальной действительности	1	1
380	и оцененном мире	1	1
381	подхваченная и усиленная	1	1
382	не только к	1	1
383	как один из	1	1
384	и мире толстого	1	1
385	как это нередко	1	1
386	место лишь в	1	1
387	все что может	1	1
388	но в контексте	1	1
389	ощущаться завершенная и	1	1
390	а в то	1	1
391	остается неизвестен и	1	1
392	и тем более	1	1
393	выражает внеличную сторону	1	1
394	литературная классика xix	1	1
395	строго отграниченная система	1	1
396	самом начале этой	1	1
397	на котором он	1	1
398	родинкой и т.д	1	1
399	стремится к однозначности	1	1
400	быть определена как	1	1
401	судьбы они едины	1	1
402	контроль над собой	1	1
403	и не происходит	1	1
404	отношению к которому	1	1
405	они едины судьба	1	1
406	в нем звучит	1	1
407	в то время	1	1
408	причастной вненаходимости бахтин	2	1
409	добродушная жалостливая барышня	1	1
410	хранения и передачи	1	1
411	к чужому я	1	1
412	бахтин может ощущаться	1	1
413	глядя на ее	1	1
414	начале этой цепочки	1	1
415	находится или движется	1	1
416	местом временем действия	1	1
417	в другом и	1	1
418	несмотря на свою	1	1
419	жалостливая барышня с	1	1
420	его поступки только	1	1
421	отделен от своей	1	1
422	именно в этом	1	1
423	за ним всегда	1	1
424	не субъективно оно	1	1
425	данного коммуникативного события	1	1
426	слове писал бахтин	1	1
427	который известен только	1	1
428	не что иное	1	1
429	пожелает представить себе	1	1
430	временных примет в	1	1
431	тихая добродушная жалостливая	1	1
432	в тексте а	1	1
433	ни объективным как	1	1
434	поступки только раскрывают	1	1
435	содержит в себе	1	1
436	и для автора	1	1
437	роль в организации	1	1
438	только раскрывают содержание	1	1
439	с темной родинкой	1	1
440	своей судьбы они	1	1
441	классика xix столетия	1	1
442	по тем или	1	1
443	действия и составом	1	1
444	в себя не	1	1
445	но в действительности	1	1
446	может ощущаться завершенная	1	1
447	может быть определена	1	1
448	восприятие определений таков	1	1
449	примет в осмысленном	1	1
450	поэтому вслед за	1	1
451	насыщенный деталями кадр	1	1
452	во всей его	2	1
453	в молчание бахтин	1	1
454	при условии что	1	1
455	и его поступки	1	1
456	разность и неслиянность	1	1
457	в этой фразе	1	1
458	пространственных и временных	1	1
459	в слове писал	1	1
460	что может или	1	1
461	мира представляет собой	2	1
462	входит в состав	1	1
463	том что он	2	1
464	и который известен	1	1
465	мягкую белую шею	1	1
466	тот кто говорит	1	1
467	в каждый малый	1	1
468	имеет в своем	1	1
469	который всегда всему	1	1
470	дело обстоит иначе	1	1
471	в рамках которого	2	1
472	мягким взглядом очень	1	1
473	в хх веке	1	1
474	едины судьба выражает	1	1
475	героя тогда как	2	1
476	при этом у	1	1
477	и сближение но	2	1
478	том случае если	1	1
479	у себя в	1	1
480	и не могло	2	1
481	внутренней речи как	1	1
482	более того личность	1	1
483	определений таков что	1	1
484	например так и	1	1
485	читаем это была	1	1
486	не отделен от	1	1
487	в основе своей	2	1
488	и конкретном целом	1	1
489	известен только им	1	1
490	бахтин говорил о	1	1
491	неизвестен и который	1	1
492	однако все они	1	1
493	читателя находится или	1	1
494	в виду что	1	1
495	или пожелает представить	1	1
496	речи хотя и	1	1
497	полные розовые щеки	1	1
498	кротким мягким взглядом	1	1
499	с этой точки	2	1
500	тексте а не	1	1
501	белую шею с	1	1
502	из этих сторон	1	1
503	может быть и	2	1
504	вводятся автором в	1	1
