N	2gram	Vygotskiy_	TeoriaLi
632	в мир	1	1
633	целый ряд	4	1
634	ни были	2	1
635	и до	1	1
636	речи есть	3	1
637	что речь	4	1
638	для которого	1	1
639	и те	3	1
640	не что	2	1
641	в совершенно	5	1
642	и внутренней	4	1
643	в истории	9	1
644	не так	1	1
645	это имеет	1	1
646	и том	3	1
647	при анализе	2	1
648	каждый из	2	1
649	действия и	2	1
650	те два	1	1
651	жизни он	1	1
652	его значением	1	1
653	другого в	2	1
654	каждая вещь	2	1
655	между людьми	1	1
656	являются только	1	1
657	на третьей	1	1
658	и формы	1	1
659	на которые	3	1
660	принадлежащих к	1	1
661	я думаю	1	1
662	т.е не	1	1
663	случаи когда	1	1
664	своими корнями	1	1
665	языка не	1	1
666	впервые в	1	1
667	путем постепенного	2	1
668	в сфере	3	1
669	нас на	1	1
670	во внешней	1	1
671	по которым	2	1
672	той же	8	1
673	русском языке	1	1
674	значению он	1	1
675	оно стало	3	1
676	становится для	2	1
677	за него	1	1
678	до конца	2	1
679	с нею	2	1
680	с этими	1	1
681	только при	2	1
682	мышления но	1	1
683	раз и	1	1
684	что все	2	1
685	еще одна	1	1
686	то она	1	1
687	входят в	1	1
688	том же	3	1
689	от понятия	5	1
690	одна из	2	1
691	поэтому не	2	1
692	впечатлений в	1	1
693	со словом	2	1
694	может отсутствовать	1	1
695	тем это	1	1
696	но если	2	1
697	стадии в	3	1
698	по поводу	1	1
699	что говоря	1	1
700	стороны не	1	1
701	между вещами	1	1
702	но внутренне	2	1
703	включая в	1	1
704	нет никаких	6	1
705	к этим	2	1
706	самые различные	2	1
707	по выражению	5	1
708	уже по	2	1
709	значении в	1	1
710	друг друга	7	1
711	совпадает со	2	1
712	большей степени	1	1
713	они могут	3	1
714	которое должно	1	1
715	и становится	1	1
716	из них	5	1
717	едва ли	6	1
718	тот же	10	1
719	начало и	1	1
720	социального поведения	1	1
721	его естественной	1	1
722	его можно	1	1
723	своего развития	9	1
724	необходимым условием	2	1
725	этого термина	1	1
726	как основной	1	1
727	бывает в	1	1
728	ближе к	1	1
729	представить себе	3	1
730	этих моментов	2	1
731	слова так	1	1
732	отношений которые	1	1
733	именно к	1	1
734	не возникает	1	1
735	такое же	2	1
736	к общему	2	1
737	этом случае	4	1
738	его личности	1	1
739	в свое	2	1
740	одном и	3	1
741	и временных	1	1
742	или к	1	1
743	мы видим	13	1
744	процесс их	1	1
745	собой и	2	1
746	так как	19	1
747	но этим	1	1
748	многих других	3	1
749	с материалом	1	1
750	от ряда	2	1
751	от его	2	1
752	что иное	2	1
753	они не	4	1
754	может не	1	1
755	после того	1	1
756	устанавливает между	1	1
757	различие между	2	1
758	речи приводит	1	1
759	не во	2	1
760	он выступает	1	1
761	свидетельствует о	1	1
762	должно быть	3	1
763	чем на	1	1
764	собой в	1	1
765	возникает в	2	1
766	в состоянии	1	1
767	что одна	1	1
768	обе эти	5	1
769	задолго до	2	1
770	а тот	1	1
771	состоящий в	1	1
772	принципиально иного	1	1
773	не для	1	1
774	и чрезвычайно	1	1
775	речи как	4	1
776	же самую	2	1
777	и основана	1	1
778	переход к	1	1
779	внутренней стороны	1	1
780	мы конечно	1	1
781	иерархические отношения	1	1
782	которого он	2	1
783	этот несколько	1	1
784	от исторически	1	1
785	обратил внимание	1	1
786	чем у	1	1
787	своему происхождению	1	1
788	как у	2	1
789	для нас	6	1
790	и через	1	1
791	одновременно и	1	1
792	не содержит	1	1
793	по определенным	1	1
794	на стадии	1	1
795	основного средства	1	1
796	не обладает	2	1
797	по типу	5	1
798	на которой	2	1
799	окружающих его	2	1
800	им с	1	1
801	слово в	4	1
802	противоречие между	1	1
803	в наличии	1	1
804	наше внимание	1	1
805	и систематизации	1	1
806	речи по	1	1
807	в русском	1	1
808	без этого	2	1
809	поэтому оно	1	1
810	не путем	1	1
811	и развития	3	1
812	тому же	6	1
813	к построению	2	1
814	отношения между	6	1
815	в таких	1	1
816	внутреннее единство	1	1
817	его развитие	1	1
818	говорим о	1	1
819	от друга	2	1
820	и более	4	1
821	не говорит	1	1
822	для других	2	1
823	как утверждает	1	1
824	самые разнообразные	2	1
825	и где	1	1
826	но эта	1	1
827	же по	2	1
828	которое в	1	1
829	это еще	1	1
830	включения в	1	1
831	является необходимой	1	1
832	по существу	4	1
833	что не	1	1
834	его мысли	1	1
835	способно привести	1	1
836	или иная	3	1
837	для окружающих	1	1
838	но само	1	1
839	между этими	2	1
840	не остается	1	1
841	бы быть	2	1
842	лежащей в	1	1
843	с логической	4	1
844	с той	3	1
845	долгое время	2	1
846	также в	2	1
847	не подлежит	2	1
848	можно предположить	1	1
849	но по	3	1
850	не есть	5	1
851	все виды	2	1
852	является не	6	1
853	же точно	4	1
854	возникает на	3	1
855	однако это	1	1
856	в ряду	1	1
857	это происходит	1	1
858	и высшей	1	1
859	как ее	1	1
860	от этого	6	1
861	того и	2	1
862	форма внутренней	1	1
863	в такой	3	1
864	знаком и	2	1
865	отдельные слова	2	1
866	связь со	1	1
867	может рассматриваться	1	1
868	больше и	1	1
869	по его	1	1
870	служит для	1	1
871	данной стадии	2	1
872	в условиях	1	1
873	к вопросу	1	1
874	на его	5	1
875	себе и	2	1
876	точек зрения	1	1
877	себе никакого	1	1
878	путь к	3	1
879	и речевой	1	1
880	встречаются в	3	1
881	особенно в	2	1
882	при виде	1	1
883	действительности и	1	1
884	о своих	1	1
885	группирующихся вокруг	1	1
886	и другого	2	1
887	связаны с	4	1
888	бы в	5	1
889	первобытных людей	1	1
890	ему не	1	1
891	же как	10	1
892	контакт между	1	1
893	основе его	1	1
894	словом или	2	1
895	что хотя	1	1
896	остается в	2	1
897	в каждом	2	1
898	истинный смысл	1	1
899	чужой речи	1	1
900	здесь как	1	1
901	может иметь	1	1
902	том случае	2	1
903	человек как	1	1
904	вошел в	1	1
905	опираясь на	1	1
906	в малой	1	1
907	только к	2	1
908	своеобразная особенность	1	1
909	как ни	1	1
910	осуществление которой	1	1
911	в своих	3	1
912	оно в	1	1
913	он ни	1	1
914	на задний	1	1
915	не означает	2	1
916	оно состоит	1	1
917	комплексов в	1	1
918	деятельности эти	2	1
919	эти последние	2	1
920	в поле	1	1
921	говоря в	1	1
922	свое место	2	1
923	случае если	2	1
924	не уничтожается	1	1
925	очень часто	4	1
926	был начат	1	1
927	если не	1	1
928	доступной человеческому	1	1
929	она не	1	1
930	эти два	1	1
931	когда я	1	1
932	зрения в	1	1
933	задний план	1	1
934	не дает	2	1
935	ту же	2	1
936	совсем не	1	1
937	но всегда	2	1
938	нельзя не	2	1
939	на всех	1	1
940	средств и	1	1
941	отношение между	3	1
942	структура его	1	1
943	так что	3	1
944	же типа	2	1
945	к значению	1	1
946	как реальная	1	1
947	в развитии	46	1
948	от поверхностного	1	1
949	и может	4	1
950	бы они	2	1
951	и открывает	1	1
952	а по	3	1
953	была разработана	1	1
954	другим и	1	1
955	и их	4	1
956	от объективного	1	1
957	существенное для	1	1
958	это явление	2	1
959	так просто	1	1
960	деле его	1	1
961	можно было	10	1
962	отношений между	1	1
963	если она	1	1
964	но только	3	1
965	заключает в	3	1
966	тем и	5	1
967	является одним	1	1
968	стороны и	1	1
969	ничто не	1	1
970	лежат в	1	1
971	только то	1	1
972	время они	1	1
973	также и	3	1
974	этих случаях	1	1
975	в новое	2	1
976	означает что	2	1
977	является ни	1	1
978	когда мы	2	1
979	не совпадает	1	1
980	еще на	1	1
981	этом не	1	1
982	на это	1	1
983	было бы	15	1
984	не по	2	1
985	из нее	2	1
986	так называемого	1	1
987	же самое	9	1
988	вступают в	2	1
989	первое может	1	1
990	он в	1	1
991	так называемый	1	1
992	как мы	14	1
993	жизни не	1	1
994	одного из	3	1
995	к изучению	2	1
996	указывает на	3	1
997	общего с	3	1
998	что для	1	1
999	определенное значение	2	1
1000	та или	3	1
1001	его как	1	1
1002	высшая форма	1	1
1003	в зависимости	6	1
1004	которые в	5	1
1005	поле зрения	1	1
1006	когда они	2	1
1007	каждой новой	3	1
1008	приводят к	1	1
1009	значения слов	5	1
1010	этом и	2	1
1011	обратимся к	4	1
1012	связи между	6	1
1013	этого опыта	1	1
1014	целом здесь	1	1
1015	в резком	2	1
1016	на отдельные	2	1
1017	это ни	1	1
1018	даже если	1	1
1019	или слова	3	1
1020	и доказать	1	1
1021	и от	5	1
1022	по этому	6	1
1023	с которым	2	1
1024	теми же	1	1
1025	же в	3	1
1026	здесь также	1	1
1027	к пониманию	3	1
1028	из его	1	1
1029	в уме	1	1
1030	происходит в	1	1
1031	речи именно	1	1
1032	для построения	2	1
1033	идет не	1	1
1034	на то	7	1
1035	в готовом	3	1
1036	полагая что	1	1
1037	бы ни	2	1
1038	поведения в	2	1
1039	нуждается в	1	1
1040	степени и	1	1
1041	и только	4	1
1042	по произволу	1	1
1043	и глубокий	1	1
1044	независимо от	5	1
1045	в него	4	1
1046	употребления в	1	1
1047	для этого	3	1
1048	не появляется	2	1
1049	таким же	4	1
1050	именно это	3	1
1051	дело обстоит	1	1
1052	и совершенно	2	1
1053	себе этот	1	1
1054	пространственных и	1	1
1055	действительной жизни	1	1
1056	в известной	1	1
1057	есть не	1	1
1058	жизнью и	1	1
1059	образов и	2	1
1060	говорит не	3	1
1061	встречающихся в	1	1
1062	иное как	2	1
1063	логической точки	2	1
1064	совершается в	1	1
1065	себе а	1	1
1066	чем выше	1	1
1067	наличии у	1	1
