N	2gram	Vygotskiy_	Stilisti
173	слово не	4	4
174	само собой	2	4
175	точка зрения	2	4
176	не просто	1	4
177	которой мы	2	4
178	того что	27	4
179	не к	1	4
180	что было	2	3
181	внутренней жизни	1	3
182	представить себе	5	3
183	не так	1	3
184	этом случае	15	3
185	ответ на	3	3
186	видели что	3	3
187	что оно	9	3
188	короче говоря	2	3
189	и здесь	5	3
190	та же	2	3
191	что у	4	3
192	приближается к	1	3
193	что эти	3	3
194	как таковой	1	3
195	зависимость между	1	3
196	совершенно не	2	3
197	для нас	4	3
198	и вот	1	3
199	в том	38	3
200	отношения к	5	3
201	несмотря на	2	3
202	для него	6	3
203	не имеем	1	3
204	хотя и	4	3
205	в разных	6	3
206	внутренней и	2	3
207	в ее	7	3
208	и внешней	1	3
209	из которых	3	3
210	мы в	3	3
211	мы легко	2	3
212	на самом	3	3
213	и уже	1	3
214	что и	4	3
215	в виду	5	3
216	быть может	1	3
217	между ними	8	3
218	и само	1	3
219	но что	2	3
220	и развития	3	3
221	в будущем	1	3
222	связи с	4	3
223	и даже	3	3
224	нам в	2	3
225	здесь мы	2	3
226	в основе	5	3
227	слова но	3	3
228	при перемене	1	3
229	но вот	1	3
230	но для	2	3
231	внутреннюю речь	12	3
232	словом и	10	3
233	может стать	2	3
234	все эти	7	3
235	как в	7	3
236	по своему	11	3
237	должно было	2	3
238	том что	28	3
239	бы мы	1	3
240	вследствие этого	1	3
241	об этом	4	3
242	конце концов	1	3
243	перед нами	3	3
244	еще не	5	3
245	до того	2	3
246	внешней речью	3	3
247	но при	1	3
248	его и	2	3
249	нуждается в	5	3
250	трех слов	1	3
251	выражение в	6	3
252	а к	1	3
253	в котором	6	3
254	свое выражение	8	3
255	что всякое	2	3
256	если не	1	3
257	зрения как	2	3
258	связь и	1	3
259	этом мы	1	3
260	и поэтому	1	3
261	между тем	2	3
262	во второй	5	3
263	не знает	3	3
264	в частности	4	3
265	только на	5	3
266	не с	3	3
267	в тех	1	3
268	связь между	10	3
269	о своем	2	3
270	всякое слово	1	3
271	в начале	6	3
272	целый ряд	6	3
273	и слово	4	3
274	конечно не	2	3
275	от того	6	3
276	внешняя речь	3	3
277	перед ним	1	3
278	их в	2	3
279	мы ни	2	3
280	заметить что	1	3
281	нет и	4	3
282	сказать что	18	3
283	главным образом	1	3
284	необходимо чтобы	2	3
285	слово и	10	3
286	этого слова	5	3
287	и внутренняя	1	3
288	круг предметов	1	3
289	к той	1	3
290	у них	2	3
291	не мог	2	3
292	и для	5	3
293	это не	6	3
294	из них	2	3
295	деятельности и	4	3
296	он должен	1	3
297	и ту	1	2
298	речи то	4	2
299	находятся в	2	2
300	для всех	2	2
301	нашего исследования	10	2
302	и он	4	2
303	очевидно что	6	2
304	мы найдем	1	2
305	и этот	1	2
306	мы как	2	2
307	ничем не	1	2
308	уяснить себе	3	2
309	что иное	1	2
310	же самая	2	2
311	речи но	12	2
312	должно быть	3	2
313	нас не	1	2
314	зависит от	3	2
315	и вследствие	1	2
316	с развитием	6	2
317	и при	2	2
318	и потому	3	2
319	мы имеем	3	2
320	еще более	1	2
321	ни к	1	2
322	этом отношении	7	2
323	с ним	5	2
324	на развитие	1	2
325	кроме того	1	2
326	о чем	8	2
327	значений слов	8	2
328	одном и	4	2
329	что то	4	2
330	речи во	1	2
331	но как	3	2
332	для них	1	2
333	в отношении	9	2
334	с другими	5	2
335	это слово	1	2
336	о происхождении	1	2
337	смысле этого	4	2
338	как нечто	1	2
339	с собой	3	2
340	но это	4	2
341	слова не	1	2
342	в их	4	2
343	речь но	1	2
344	и сознания	1	2
345	связь с	1	2
346	одну и	1	2
347	в своих	2	2
348	не было	1	2
349	в предыдущей	1	2
350	слове в	1	2
351	на этот	2	2
352	все то	1	2
353	или в	2	2
354	том же	7	2
355	из двух	3	2
356	к чему	1	2
357	с ней	3	2
358	в наших	8	2
359	прежде чем	3	2
360	речи это	4	2
361	монологической речи	1	2
362	но эта	2	2
363	но не	13	2
364	тем что	14	2
365	из всего	1	2
366	он говорит	1	2
367	же слово	1	2
368	является выражением	1	2
369	т.е от	3	2
370	что перед	1	2
371	в связи	1	2
372	ясно что	4	2
373	как не	1	2
374	эти три	2	2
375	что он	13	2
376	значением слова	1	2
377	случаях когда	1	2
378	для каждого	2	2
379	не есть	4	2
380	в своей	4	2
381	иной смысл	1	2
382	в этих	2	2
383	это же	2	2
384	как внешняя	1	2
385	ли не	3	2
386	на одном	1	2
387	не смогли	3	2
388	связанные с	3	2
389	и жизнь	1	2
390	больше и	2	2
391	мы имели	1	2
392	которые являются	1	2
393	по своей	12	2
394	легче всего	1	2
395	разве не	1	2
396	связанный с	1	2
397	говорить и	1	2
398	себе и	2	2
399	в каком	2	2
400	тому же	2	2
401	как обычно	1	2
402	должен быть	1	2
403	но мы	5	2
404	это само	1	2
405	внешним выражением	1	2
406	на первый	1	2
407	сих пор	6	2
408	и вообще	3	2
409	связано с	4	2
410	вне которой	2	2
411	с этим	5	2
412	к этому	2	2
413	всю совокупность	1	2
414	бы не	1	2
415	еще и	1	2
416	человека в	1	2
417	ответить на	1	2
418	которого и	1	2
419	находит свое	3	2
420	при условии	1	2
421	перейти в	1	2
422	слово или	1	2
423	между собой	15	2
424	вопрос о	9	2
425	можем не	2	2
426	языка в	2	2
427	мы говорили	3	2
428	и словесный	1	2
429	нашего сознания	1	2
430	в значительной	3	2
431	из этих	6	2
432	не должен	1	2
433	относится к	5	2
434	который мы	6	2
435	также и	2	2
436	представляет собой	23	2
437	в какой	6	2
438	за столом	1	2
439	на два	1	2
440	его речь	1	2
441	речи не	7	2
442	оно является	1	2
443	и тогда	3	2
444	он не	5	2
445	значение и	2	2
446	этот процесс	1	2
447	в середине	2	2
448	должна была	1	2
449	только тогда	1	2
450	между двумя	5	2
451	и больше	2	2
452	нужно было	4	2
453	за ними	1	2
454	для этого	4	2
455	этими словами	1	2
456	тем и	2	2
457	ее с	1	2
458	в нашей	4	2
459	по отношению	10	2
460	времени и	1	2
461	в пределах	3	2
462	значительной степени	1	2
463	о языке	1	2
464	речь есть	7	2
465	и те	1	2
466	останавливаться на	1	2
467	этот вопрос	2	2
468	не должно	1	2
469	человека с	1	2
470	ту же	4	2
471	но даже	2	2
472	самое время	1	2
473	себе в	5	2
474	должны были	2	2
475	развития в	5	2
476	как например	1	2
477	перейти к	6	2
478	про себя	2	2
479	отношение к	8	2
480	все больше	3	2
481	друг другу	5	2
482	которые в	5	2
483	других как	1	2
484	вовсе не	3	2
485	одной из	4	2
486	различие в	2	2
487	совершенно иначе	2	2
488	до конца	8	2
489	к которому	3	2
490	на отдельные	1	2
491	в первой	3	2
492	место в	1	2
493	внешнюю речь	1	2
494	есть не	3	2
495	отношению к	9	2
496	как таковое	2	2
497	здесь не	1	2
498	формы слова	1	2
499	в которых	3	2
500	эти вопросы	1	2
501	в разговоре	2	2
502	друг друга	9	2
503	только потому	3	2
504	не из	2	2
505	таким же	3	2
506	точках зрения	1	2
507	и речь	3	2
508	подойти к	1	2
509	иное как	1	2
510	гораздо более	4	2
511	конечно только	1	2
512	и том	3	2
513	к нему	5	2
514	от всякого	1	1
515	уже с	1	1
516	к сожалению	1	1
517	что в	23	1
518	от социального	1	1
519	ближе к	2	1
520	с большими	1	1
521	это на	1	1
522	и которое	3	1
523	объединения в	1	1
524	они являются	1	1
525	то в	4	1
526	как к	4	1
527	грамматических форм	2	1
528	не мешает	1	1
529	неизбежно должна	1	1
530	и весь	3	1
531	с полной	1	1
532	и перейти	1	1
533	именно к	1	1
534	дает нам	1	1
535	фразе и	1	1
536	во внешних	1	1
537	и другие	1	1
538	пределах одного	1	1
539	одних и	1	1
540	совершенно особый	1	1
541	связи и	3	1
542	и будет	1	1
543	является в	7	1
544	только не	14	1
545	собственном смысле	4	1
546	диалогическая речь	1	1
547	представим себе	1	1
548	в другой	4	1
549	все что	7	1
550	форм и	5	1
551	или наоборот	1	1
552	своего высказывания	1	1
553	и самое	2	1
554	до сих	6	1
555	на языке	1	1
556	все его	1	1
557	в исключительных	1	1
558	еще раз	1	1
559	которой оно	1	1
560	собой и	1	1
561	можно говорить	2	1
562	само слово	1	1
563	в определенный	1	1
564	ему в	1	1
565	начала своего	1	1
566	одним словом	2	1
567	в переживании	1	1
568	значений в	6	1
569	человеку который	1	1
570	это движение	2	1
571	что всякая	1	1
572	от внешнего	1	1
573	самым существенным	1	1
574	является ее	1	1
575	одной чрезвычайно	1	1
576	чего не	1	1
577	них в	1	1
578	мы приходим	2	1
579	на вопрос	6	1
580	изменения ситуации	2	1
581	если в	6	1
582	также что	1	1
583	все скрытые	1	1
584	того как	6	1
585	структуру в	1	1
586	время и	1	1
587	в основном	4	1
588	т.е в	1	1
589	и отношения	3	1
590	об одном	4	1
591	которые он	2	1
592	его с	3	1
593	возникают и	1	1
594	которых мы	5	1
595	наших глазах	4	1
596	имеет первостепенное	1	1
597	сознании не	1	1
598	тогда когда	12	1
599	нам удалось	1	1
600	общение с	1	1
601	в состоянии	4	1
602	каждого отдельного	3	1
603	существуют между	2	1
604	что я	1	1
605	же речь	1	1
606	дело с	3	1
607	ведь всякое	1	1
608	и звуковой	4	1
609	первой стадии	1	1
610	к действительности	2	1
611	даже в	2	1
612	была бы	3	1
613	связанных между	2	1
614	речь как	4	1
615	ведь они	1	1
616	из всех	5	1
617	это часто	1	1
618	иной ситуации	1	1
619	многообразны и	1	1
620	же мере	5	1
621	смогли бы	1	1
622	вещи и	2	1
623	теми или	1	1
624	на одно	2	1
625	тогда он	1	1
626	или иными	1	1
627	для возникновения	2	1
628	свою мысль	2	1
629	содержит в	4	1
630	стороны развитие	1	1
631	одного только	2	1
632	скорее к	1	1
633	с внутренним	1	1
634	ни единого	1	1
635	и теперь	1	1
636	связанное с	1	1
637	как говорит	6	1
638	никак не	5	1
639	как раз	6	1
640	разговора и	1	1
641	тем не	4	1
642	в литературе	1	1
643	о нем	1	1
644	дело если	1	1
645	не как	1	1
646	с более	2	1
647	ее в	11	1
648	а затем	2	1
649	иное отношение	3	1
650	встречаемся уже	1	1
651	язык как	1	1
652	о которой	2	1
653	чтобы выразить	1	1
654	поэтому в	2	1
655	предметов или	1	1
656	равным образом	1	1
657	исследования мы	1	1
658	от общего	2	1
659	в гораздо	1	1
660	и своеобразным	1	1
661	не являются	1	1
662	в работах	2	1
663	остановиться на	4	1
664	выражено только	2	1
665	для своего	1	1
666	одно из	6	1
667	является тем	1	1
668	тот момент	1	1
669	чем больше	1	1
670	ни в	3	1
671	и делает	2	1
672	в результате	3	1
673	к установлению	2	1
674	но этого	1	1
675	они будут	2	1
676	развития мы	4	1
677	от этих	1	1
678	другой стороны	3	1
679	и развитие	1	1
680	естественной формой	1	1
681	первой и	3	1
682	там и	1	1
683	между этими	3	1
684	представлять себе	1	1
685	по ту	1	1
686	из ее	3	1
687	по мере	10	1
688	предположить что	1	1
689	том и	3	1
690	как можно	1	1
691	самое происходит	1	1
692	у него	2	1
693	движение и	3	1
694	не могут	9	1
695	все равно	2	1
696	в более	1	1
697	не путем	2	1
698	что слово	2	1
699	в виде	2	1
700	так необходимо	1	1
701	к самой	1	1
702	однако не	2	1
703	должен был	2	1
704	быть так	1	1
705	и внешняя	1	1
706	в конечном	2	1
707	всего сказанного	3	1
708	слово я	1	1
709	понимает что	1	1
710	всякой связи	1	1
711	за ним	3	1
712	как они	2	1
713	в мысли	7	1
714	отразилось на	1	1
715	как же	1	1
716	остается тем	1	1
717	особый тип	1	1
718	те слова	1	1
719	него когда	1	1
720	этого процесса	3	1
721	в сущности	16	1
722	до крайности	3	1
723	нашей мысли	3	1
724	мы начнем	1	1
725	и другом	3	1
726	в собственном	4	1
727	а о	1	1
728	как видно	1	1
729	слова которые	1	1
730	однако мы	1	1
731	и различные	1	1
732	разрыва между	1	1
733	стоять в	1	1
734	речи хотя	2	1
735	эта действительность	1	1
736	в правильности	1	1
737	что его	2	1
738	каким образом	3	1
739	величайшее значение	1	1
740	развитием в	1	1
741	и слова	6	1
742	одним из	3	1
743	наконец не	1	1
744	мысль о	1	1
745	различные отношения	1	1
746	движение в	3	1
747	мы начинаем	1	1
748	зрения тех	1	1
749	и отношение	1	1
750	выяснить в	2	1
751	сам собой	1	1
752	вследствие того	1	1
753	же как	14	1
754	вопросов но	1	1
755	что связь	1	1
756	по существу	2	1
757	с теми	2	1
758	образом мы	2	1
759	где они	4	1
760	слово может	1	1
761	это возможно	1	1
762	именно в	9	1
763	или на	1	1
764	на месте	1	1
765	уже говорили	2	1
766	в речи	6	1
767	нашему изучению	1	1
768	конечном счете	2	1
769	это течение	1	1
770	можем проследить	1	1
771	в таком	2	1
772	вообще не	6	1
773	иначе как	10	1
774	теснейшим образом	1	1
775	из общей	1	1
776	например в	5	1
777	иметь и	1	1
778	так много	1	1
779	с их	2	1
780	становится совершенно	2	1
781	к которым	1	1
782	чужой речью	1	1
783	из тех	2	1
784	такого понимания	1	1
785	пальто и	1	1
786	уже сложившуюся	1	1
787	с той	3	1
788	нам нужно	3	1
789	случайным и	1	1
790	я не	3	1
791	мы встречаемся	2	1
792	движется в	1	1
793	приходим к	1	1
794	не хватает	1	1
795	речи без	1	1
796	и именно	1	1
797	в цепи	1	1
798	речь внутреннюю	1	1
799	есть в	5	1
800	сам с	1	1
801	большинстве случаев	2	1
802	эту точку	2	1
803	из чего	1	1
804	они были	1	1
805	слов как	1	1
806	и ощущений	1	1
807	является не	4	1
808	мысли мы	3	1
809	в одно	1	1
810	же точно	6	1
811	нам возможность	1	1
812	и просто	1	1
813	и общий	1	1
814	человека на	1	1
815	мы выяснили	1	1
816	смысловой и	4	1
817	всю эту	1	1
818	словесных значений	5	1
819	он произносит	1	1
820	и характер	1	1
821	следовательно и	1	1
822	этим самым	2	1
823	расчленить и	1	1
824	по себе	5	1
825	и понимания	2	1
826	этой стадии	2	1
827	от этого	3	1
828	на все	1	1
829	за другим	2	1
830	весь ход	1	1
831	этого вопроса	3	1
832	речь в	8	1
833	форма внутренней	1	1
834	может не	1	1
835	то явление	1	1
836	которые затем	1	1
837	действительности мы	1	1
838	это понимание	1	1
839	и всякий	1	1
840	мы сразу	1	1
841	остановимся только	1	1
842	в новом	2	1
843	внутренней речью	10	1
844	в иной	2	1
845	о котором	1	1
846	в интонации	1	1
847	благодаря тому	2	1
848	приблизительно так	1	1
849	как между	1	1
850	о независимости	1	1
851	и оно	1	1
852	именно поэтому	3	1
853	по самой	6	1
854	деятельности для	1	1
855	языке и	2	1
856	в себя	4	1
857	из которого	3	1
858	речи так	4	1
859	площади в	1	1
860	к мысли	5	1
861	в сторону	1	1
862	процессе образования	1	1
863	в каждой	4	1
864	всей своей	1	1
865	из одного	2	1
866	в чем	5	1
867	расширение круга	1	1
868	бы совершенно	1	1
869	речи тем	1	1
870	их нельзя	1	1
871	все ее	1	1
872	зрения того	1	1
873	так например	1	1
874	отдельных слов	1	1
875	речи или	3	1
876	это так	1	1
877	не иначе	6	1
878	в одной	6	1
879	при виде	1	1
880	тем более	1	1
881	слов которые	1	1
882	обращение к	1	1
883	в конкретном	1	1
884	фразы и	1	1
885	именно этот	1	1
886	совпадает со	1	1
887	зрения не	1	1
888	своей будущей	1	1
889	для выражения	1	1
890	я был	1	1
891	внешняя сторона	2	1
892	долго не	1	1
893	слова для	1	1
894	еще один	2	1
895	речь это	1	1
896	но оно	1	1
897	все они	1	1
898	превратилось в	1	1
899	и житейского	2	1
900	речь может	1	1
901	к одному	1	1
902	мы попытаемся	1	1
903	в большинстве	2	1
904	действительности в	3	1
905	перестает быть	1	1
906	и того	3	1
907	еще до	1	1
908	чужой речи	1	1
909	одним и	2	1
910	не менее	6	1
911	нам не	1	1
912	от определенного	1	1
913	здесь как	2	1
914	понятно что	3	1
915	это и	7	1
916	как часть	1	1
917	и оказывает	1	1
918	а скорее	1	1
919	в диалоге	1	1
920	и внутреннее	1	1
921	на природу	1	1
922	одна из	2	1
923	слова то	1	1
924	зрения и	1	1
925	но главным	1	1
926	для его	2	1
927	к языку	1	1
928	того в	1	1
929	самым не	1	1
930	возможность перехода	1	1
931	оба эти	10	1
932	в словесном	1	1
933	гораздо большей	1	1
934	монолога и	1	1
935	в действительности	3	1
936	речью и	3	1
937	что этот	6	1
938	это сделать	1	1
939	б мы	1	1
940	есть речь	2	1
941	в любом	2	1
942	коллективной деятельности	1	1
943	на этом	4	1
944	одного типа	1	1
945	она должна	2	1
946	которую мы	1	1
947	роли которую	1	1
948	ясно и	1	1
949	найденные нами	1	1
950	которой он	2	1
951	речи нет	1	1
952	раз и	1	1
953	к типу	1	1
954	цели и	1	1
955	нельзя было	2	1
956	в предложении	2	1
957	слов вот	1	1
958	что сила	1	1
959	что относится	2	1
960	это как	1	1
961	всю свою	2	1
962	каждой отдельной	3	1
963	на следующем	1	1
964	стоявший перед	1	1
965	определяют и	1	1
966	заключать в	2	1
967	что несмотря	1	1
968	в руки	1	1
969	совпадает с	5	1
970	с новыми	1	1
971	она не	7	1
972	представления о	2	1
973	словами то	2	1
974	в противоположность	1	1
975	именно потому	1	1
976	только как	2	1
977	значения слова	10	1
978	значение не	2	1
979	изменения их	1	1
980	нет но	1	1
981	и становятся	1	1
982	нами факта	1	1
983	т.е с	1	1
984	только мы	1	1
985	в другом	3	1
986	как материал	1	1
987	тому как	2	1
988	в каких	1	1
989	но то	2	1
990	следующем примере	1	1
991	предметов и	1	1
992	собеседника его	1	1
993	из слов	1	1
994	являются не	1	1
995	сравнению с	21	1
996	двух речевых	3	1
997	и второй	1	1
998	может и	3	1
999	и другой	3	1
1000	этих трех	1	1
1001	свой характер	1	1
1002	что представляет	1	1
1003	так что	8	1
1004	довольно часто	1	1
1005	дело не	1	1
1006	с нашим	1	1
1007	во время	2	1
1008	говорить не	1	1
1009	к своей	1	1
1010	характер в	1	1
1011	себе что	3	1
1012	позволяет нам	3	1
1013	в развитии	27	1
1014	зрения с	1	1
1015	ступенях развития	2	1
1016	речи именно	5	1
1017	когда он	2	1
1018	словами на	1	1
1019	один шаг	1	1
1020	смысле слова	1	1
1021	являются как	1	1
1022	противоречащих друг	1	1
1023	всего на	1	1
1024	то все	1	1
1025	и лишь	1	1
1026	т.е на	1	1
1027	не связанных	1	1
1028	но зато	1	1
1029	пожалуй самым	1	1
1030	огромное количество	1	1
1031	хочет сказать	1	1
1032	значение для	2	1
1033	если же	2	1
1034	должны быть	5	1
1035	но они	1	1
1036	между отдельными	4	1
1037	с этой	5	1
1038	говорить о	1	1
1039	путь развития	6	1
1040	что эта	7	1
1041	в первых	1	1
1042	за собой	1	1
1043	форме коллективного	1	1
1044	от всяких	1	1
1045	развития языка	2	1
1046	природы чем	1	1
1047	и что	14	1
1048	как он	1	1
1049	его речи	1	1
1050	которые существуют	3	1
1051	не могла	2	1
1052	приходит к	1	1
1053	она развивается	1	1
1054	ее но	1	1
1055	слова во	1	1
1056	за пределы	2	1
1057	оказывается что	2	1
1058	почти всегда	3	1
1059	факт что	2	1
1060	что нам	2	1
1061	можно как	1	1
1062	уже как	1	1
1063	учения о	4	1
1064	он в	1	1
1065	этой речи	7	1
1066	два противоречащих	1	1
1067	словесного выражения	1	1
1068	и до	3	1
1069	только слова	1	1
1070	интонации и	1	1
1071	минуты как	1	1
1072	в коллектив	1	1
1073	структур в	1	1
1074	которые по	1	1
1075	тот факт	2	1
1076	слова были	1	1
1077	образом если	1	1
1078	друга и	2	1
1079	в истории	1	1
1080	и находит	1	1
1081	не станет	1	1
1082	в слова	1	1
1083	но вместе	2	1
1084	как по	5	1
1085	при помощи	1	1
1086	действительность в	2	1
1087	к которой	3	1
1088	новое слово	2	1
1089	слов это	1	1
1090	при анализе	1	1
1091	является как	2	1
1092	с понятием	1	1
1093	обоих собеседников	1	1
1094	ростом и	1	1
1095	а из	4	1
1096	и часто	1	1
1097	правда мы	2	1
1098	всем этим	3	1
1099	не совпадает	5	1
1100	речь не	6	1
1101	процессе развития	1	1
1102	еще на	1	1
1103	с коллективом	2	1
1104	убедиться в	1	1
1105	речи мы	7	1
1106	на речь	1	1
1107	с другой	7	1
1108	и соответствующая	1	1
1109	которому мы	1	1
1110	человеческого сознания	2	1
1111	образом не	1	1
1112	поэтому если	1	1
1113	и сильнее	1	1
1114	дистанция между	1	1
1115	сейчас же	1	1
1116	к ним	1	1
1117	видели не	1	1
1118	решающую роль	1	1
1119	наших исследований	3	1
1120	скажем что	1	1
1121	ту сторону	1	1
1122	вопрос в	1	1
1123	переход от	5	1
1124	и вне	1	1
1125	слово с	1	1
1126	без всякого	2	1
1127	чем говорится	4	1
1128	самой своей	5	1
1129	мысль которая	2	1
1130	одного из	2	1
1131	понятия о	2	1
1132	и о	4	1
1133	состоит из	1	1
1134	ее не	1	1
1135	в голове	1	1
1136	ко всей	1	1
1137	что для	3	1
1138	что тот	1	1
1139	всех указанных	1	1
1140	т.е если	1	1
1141	нас на	2	1
1142	его как	1	1
1143	этот круг	1	1
1144	во внимание	1	1
1145	мог бы	6	1
1146	которое так	1	1
1147	наряду с	2	1
1148	два независимых	2	1
1149	и во	5	1
1150	их как	2	1
1151	присутствуем при	1	1
1152	ответа на	1	1
1153	принадлежит к	2	1
1154	особенностей и	1	1
1155	себе возможность	1	1
1156	первостепенное значение	3	1
1157	он ни	1	1
1158	рождаются только	1	1
1159	качестве одного	1	1
1160	по сравнению	23	1
1161	это мы	6	1
1162	не можем	4	1
1163	благодаря этому	3	1
1164	на путь	1	1
1165	которым мы	1	1
1166	в основу	1	1
1167	слишком большой	1	1
1168	в общих	1	1
1169	от развития	2	1
1170	быть в	1	1
1171	со смысловой	1	1
1172	языка как	1	1
1173	в высшей	3	1
1174	построения фразы	1	1
1175	в своем	3	1
1176	этой действительности	1	1
1177	слова того	1	1
1178	даже если	2	1
1179	человека мы	1	1
1180	и есть	4	1
1181	же попытаемся	1	1
1182	котором мы	2	1
1183	входят в	2	1
1184	во всей	3	1
1185	т.е как	1	1
1186	образом в	5	1
1187	столь же	2	1
1188	в силу	21	1
1189	которой как	1	1
1190	из внешней	1	1
1191	он может	1	1
1192	к пониманию	4	1
1193	говорили выше	3	1
1194	языка с	2	1
1195	раз навсегда	1	1
1196	которыми мы	2	1
1197	спор между	1	1
1198	как будто	1	1
1199	же в	1	1
1200	как внутренняя	1	1
1201	каком направлении	1	1
1202	на то	5	1
1203	но если	5	1
1204	оно может	2	1
1205	нам остается	2	1
1206	и по	6	1
1207	вопрос если	1	1
1208	развитие и	1	1
1209	там где	7	1
1210	переход в	1	1
1211	в эти	1	1
1212	своим собственным	1	1
1213	увидим ниже	3	1
1214	показали что	1	1
1215	причины и	1	1
1216	в меру	9	1
1217	вся система	2	1
1218	явление которое	1	1
1219	речи с	10	1
1220	долго и	1	1
1221	протекает в	2	1
1222	несомненностью что	1	1
1223	здесь в	2	1
1224	раз что	2	1
1225	должны перейти	1	1
1226	своем развитии	1	1
1227	еще в	3	1
1228	мы обязаны	2	1
1229	благодаря чему	1	1
1230	речи в	31	1
1231	он будет	1	1
1232	при исследовании	2	1
1233	со своими	1	1
1234	и после	1	1
1235	развития речевого	1	1
1236	лишь то	1	1
1237	которые возникают	2	1
1238	всех этих	1	1
1239	того же	7	1
1240	если она	1	1
1241	все возможные	1	1
1242	столом и	1	1
1243	мы пытаемся	1	1
1244	о связи	3	1
1245	в самой	3	1
1246	не был	1	1
1247	движения и	1	1
1248	что при	4	1
1249	только о	3	1
1250	подтверждение в	1	1
1251	то о	5	1
1252	нее и	1	1
1253	само по	1	1
1254	речь у	1	1
1255	иногда в	1	1
1256	одного и	3	1
1257	думать что	1	1
1258	это отнюдь	1	1
1259	является необходимым	1	1
1260	в заключение	2	1
1261	разговора в	1	1
1262	же самым	2	1
1263	поэтому мы	5	1
1264	мысли и	13	1
1265	на ту	1	1
1266	она является	2	1
1267	речи если	3	1
1268	лишь по	1	1
1269	ключ к	3	1
1270	совершается в	5	1
1271	речи можно	4	1
1272	и никак	1	1
1273	наиболее полно	1	1
1274	к более	3	1
1275	и сами	1	1
1276	свое особое	1	1
1277	высшей степени	1	1
1278	данного слова	1	1
1279	другими людьми	1	1
