N	2gram	Tiupa_Narr	Istorich
314	можно сказать	5	8
315	входит в	1	8
316	а он	1	8
317	встречается в	2	8
318	не дает	1	8
319	в современной	1	8
320	образом и	1	8
321	во сне	1	8
322	может оказаться	2	8
323	здесь в	1	8
324	и эта	1	8
325	это явление	1	8
326	тому как	2	8
327	от того	1	8
328	не столько	4	7
329	первый взгляд	2	7
330	и когда	2	7
331	ключ к	2	7
332	этот момент	1	7
333	будто бы	3	7
334	не есть	3	7
335	между собой	2	7
336	здесь и	2	7
337	между тем	3	7
338	над ним	1	7
339	небо и	1	7
340	если в	3	7
341	и при	1	7
342	вспомним что	1	7
343	самом деле	2	7
344	обращается к	1	7
345	состоит в	13	7
346	что оно	1	7
347	где он	1	7
348	на самом	1	7
349	что ни	1	7
350	на них	1	7
351	не по	1	7
352	здесь совершенно	2	7
353	иногда и	1	7
354	в начале	1	7
355	в области	2	7
356	вплоть до	2	7
357	те же	4	7
358	еще одна	3	7
359	он живет	1	7
360	о ней	3	7
361	указать на	1	7
362	в конце	1	7
363	ли это	1	7
364	того же	1	7
365	когда мы	2	7
366	однако в	2	7
367	не то	2	7
368	половой зрелости	1	7
369	не противоречит	1	7
370	совершенно не	2	7
371	этого слова	2	7
372	для него	2	7
373	как у	1	7
374	а то	1	7
375	по его	1	7
376	в какой	2	7
377	одного из	4	7
378	есть не	1	7
379	героя но	1	7
380	с героем	1	6
381	его от	1	6
382	между ними	2	6
383	не удается	1	6
384	дело с	2	6
385	характерно что	1	6
386	не происходит	1	6
387	как говорит	3	6
388	что как	1	6
389	не могла	1	6
390	только о	2	6
391	его как	2	6
392	оно может	2	6
393	что по	2	6
394	нет ничего	1	6
395	в роли	2	6
396	это за	1	6
397	в сказании	2	6
398	связь и	1	6
399	это еще	1	6
400	этих двух	1	6
401	отличие от	5	6
402	ей в	1	6
403	также и	1	6
404	одну из	2	6
405	от отца	1	6
406	не случайно	2	6
407	сводится к	3	6
408	волшебная сказка	1	6
409	то в	6	6
410	от его	1	6
411	жить в	1	6
412	и за	1	6
413	к жизни	1	6
414	что все	1	6
415	тому же	5	6
416	себе не	2	6
417	даже не	3	6
418	это может	1	6
419	быть и	1	6
420	они и	2	6
421	отношения к	2	6
422	не на	2	6
423	этой точки	2	6
424	и тогда	1	6
425	мог бы	3	6
426	почему в	1	6
427	в другое	1	6
428	не знают	1	6
429	ничем не	1	6
430	видеть в	1	6
431	а иногда	2	6
432	и оно	1	6
433	для изучения	1	6
434	обстоит дело	1	6
435	на ту	1	6
436	и уже	1	6
437	в виду	1	5
438	мы и	1	5
439	его по	2	5
440	тот свет	1	5
441	героя с	2	5
442	по своей	3	5
443	или иное	2	5
444	это же	1	5
445	обратимся к	3	5
446	до наших	1	5
447	с ее	3	5
448	оно не	2	5
449	можно назвать	1	5
450	да и	4	5
451	о котором	1	5
452	что если	1	5
453	он как	1	5
454	в совершенно	1	5
455	в отличие	5	5
456	от героя	2	5
457	она может	2	5
458	в ряд	1	5
459	в свое	1	5
460	жениха и	1	5
461	по своему	1	5
462	тоже не	1	5
463	мы узнаем	1	5
464	и может	1	5
465	отца к	1	5
466	до вступления	1	5
467	а когда	1	5
468	к другой	2	5
469	античности и	1	5
470	такого рода	7	5
471	несмотря на	2	5
472	в герое	1	5
473	видит в	1	5
474	в таком	2	5
475	героя из	2	5
476	хотя в	2	5
477	бы быть	3	5
478	в один	1	5
479	как таковой	1	5
480	в область	2	5
481	в нашей	1	5
482	одним словом	1	5
483	к сыну	1	5
484	как о	1	5
485	вступление в	1	5
486	не могло	2	5
487	соответствии с	1	5
488	вокруг него	2	5
489	том числе	6	5
490	отличается от	4	5
491	или иначе	3	5
492	наших дней	1	5
493	мира и	2	5
494	к концу	1	5
495	это было	1	5
496	их на	1	5
497	может иметь	1	5
498	как уже	1	5
499	что данный	1	5
500	в самом	1	4
501	происходит и	2	4
502	в результате	2	4
503	на свою	1	4
504	в мир	1	4
505	каждый из	2	4
506	в действительности	1	4
507	и составляют	1	4
508	и формы	1	4
509	формы в	1	4
510	во всей	2	4
511	что именно	2	4
512	он сам	2	4
513	и во	1	4
514	к этим	1	4
515	к их	1	4
516	деревья и	1	4
517	очевидно что	1	4
518	связь со	1	4
519	идет по	2	4
520	иметь в	1	4
521	и знает	1	4
522	также как	1	4
523	не сразу	1	4
524	отнюдь не	5	4
525	он уже	2	4
526	и сейчас	2	4
527	содержит в	1	4
528	так или	2	4
529	сами по	2	4
530	с этого	1	4
531	быть не	1	4
532	и больше	1	4
533	матери и	4	4
534	которых он	1	4
535	это одно	1	4
536	вместе со	1	4
537	но на	1	4
538	в литературе	2	4
539	героя или	1	4
540	не существует	3	4
541	ее к	1	4
542	есть в	2	4
543	особенно в	3	4
544	тем более	2	4
545	две стороны	1	4
546	здесь только	1	4
547	человека с	1	4
548	что было	1	4
549	нас в	1	4
550	мысль о	1	4
551	когда в	1	4
552	нельзя было	1	4
553	при рассмотрении	1	4
554	перед ним	1	4
555	в чистом	1	4
556	и три	1	4
557	под названием	1	4
558	все время	1	4
559	и вообще	1	4
560	который в	2	4
561	время в	2	4
562	с точки	2	4
563	как раз	2	4
564	они в	2	4
565	не от	2	4
566	там и	1	4
567	и поехал	1	4
568	нарушение запрета	2	4
569	здесь как	1	4
570	чистом виде	1	4
571	с матерью	1	4
572	если же	1	4
573	о его	1	4
574	столь же	3	4
575	каждый год	2	4
576	здесь также	1	4
577	над ними	1	4
578	что касается	2	4
579	будет сказано	1	4
580	себя и	2	4
581	к зятю	1	4
582	вытекает из	1	4
583	она все	1	4
584	легко может	1	4
585	ни с	1	4
586	и через	1	4
587	дело в	1	4
588	разнообразных формах	1	4
589	искать в	1	4
590	часто бывает	1	4
591	и миф	1	4
592	во второй	2	4
593	только то	1	4
594	как не	1	4
595	слова в	1	4
596	быть только	1	4
597	является в	1	3
598	царской дочери	1	3
599	зато в	1	3
600	к самому	2	3
601	он стоит	1	3
602	в соответствии	1	3
603	на природу	1	3
604	не могли	1	3
605	в противоположность	2	3
606	чего не	1	3
607	солнце и	1	3
608	не обязательно	3	3
609	отметить что	1	3
610	обратим внимание	1	3
611	переход от	4	3
612	именно с	1	3
613	точка зрения	6	3
614	образом на	1	3
615	солнцем и	1	3
616	бы то	3	3
617	внимание на	1	3
618	второй раз	1	3
619	которого он	2	3
620	всякий раз	1	3
621	как таковое	1	3
622	так сказать	1	3
623	и смертью	1	3
624	могли бы	1	3
625	о себе	1	3
626	и быть	1	3
627	бы она	1	3
628	оно и	1	3
629	совсем не	1	3
630	даже если	1	3
631	в обоих	2	3
632	как кажется	2	3
633	и способность	1	3
634	это весьма	1	3
635	говорит и	2	3
636	с природой	1	3
637	и делает	1	3
638	один человек	2	3
639	к его	1	3
640	бы не	2	3
641	к другому	2	3
642	от тестя	1	3
643	рассказ о	1	3
644	это все	2	3
645	не отражает	1	3
646	переходит к	1	3
647	необходимо указать	1	3
648	при анализе	1	3
649	например на	1	3
650	вдруг на	1	3
651	начиная с	1	3
652	в самую	2	3
653	он прошел	1	3
654	каждый день	1	3
655	мать и	1	3
656	нельзя сказать	1	3
657	и после	2	3
658	как к	2	3
659	то они	2	3
660	принимает форму	1	3
661	есть акт	1	3
662	все равно	1	3
663	а еще	1	3
664	от всех	2	3
665	на одном	1	3
666	нет у	2	3
667	и могут	1	3
668	один и	1	3
669	страны мертвых	2	3
670	ему не	1	3
671	и деревья	1	3
672	эту функцию	1	3
673	в тексте	16	3
674	к изучению	1	3
675	сказки как	1	3
676	с соответствующими	1	3
677	жизнью и	2	3
678	исходя из	2	3
679	которая в	2	3
680	совершенно очевидно	2	3
681	в комнату	1	3
682	как они	1	3
683	из нее	1	3
684	но далеко	1	3
685	речь идет	4	3
686	при всей	4	3
687	его из	1	3
688	еще одного	1	3
689	вследствие чего	2	3
690	стоят в	1	3
691	здесь пока	1	3
692	в мировом	1	3
693	от нас	1	3
694	в системе	1	3
695	на свет	1	3
696	едва ли	1	3
697	но еще	1	3
698	ни было	3	3
699	имеем дело	2	3
700	как же	1	3
701	с некоторой	1	3
702	же здесь	1	3
703	именно как	1	3
704	мире и	1	3
705	него а	1	3
706	то ни	3	3
707	может идти	1	3
708	все основные	1	3
709	но зато	1	3
710	все те	4	3
711	а от	1	3
712	с которым	1	3
713	она сама	1	3
714	всего в	1	3
715	героя не	1	3
716	смерти что	1	3
717	тестя к	1	3
718	все то	2	3
719	оно есть	1	3
720	как нам	1	3
721	связаны между	1	3
722	своей жизни	1	3
723	и до	2	3
724	точку зрения	4	3
725	эту форму	1	3
726	от начала	1	3
727	с начала	1	3
728	и было	1	3
729	нее как	1	3
730	о герое	1	3
731	в церковь	1	3
732	на передний	1	3
733	из двух	3	3
734	понимать как	1	3
735	они все	2	3
736	поздняя форма	1	3
737	может считаться	1	3
738	вопрос как	1	3
739	это то	1	3
740	по всей	2	3
741	передний план	1	3
742	бы он	1	3
743	само по	1	3
744	с которыми	1	2
745	и наличие	1	2
746	этого момента	1	2
747	церковь и	1	2
748	от одного	2	2
749	лег в	1	2
750	сказывается и	1	2
751	целое и	1	2
752	и перед	1	2
753	у истоков	1	2
754	раз когда	1	2
755	всем его	1	2
756	после его	1	2
757	обращает на	3	2
758	и третий	1	2
759	и должна	1	2
760	особое место	1	2
761	свою очередь	3	2
762	в прошлом	3	2
763	чего он	1	2
764	широко распространенная	1	2
765	к ее	1	2
766	мировом фольклоре	1	2
767	после возвращения	1	2
768	стране мертвых	1	2
769	по-видимому не	1	2
770	и чрезвычайно	1	2
771	за пределами	1	2
772	своей матери	2	2
773	объединены в	1	2
774	в конечном	3	2
775	а за	1	2
776	последовательности в	1	2
777	чтобы заставить	1	2
778	человек и	1	2
779	следует понимать	1	2
780	с отцом	1	2
781	же обстоит	1	2
782	царских детях	1	2
783	хотя оно	1	2
784	приобщение к	2	2
785	выступает в	2	2
786	есть так	1	2
787	на свой	2	2
788	в развитии	1	2
789	др в	1	2
790	часто не	1	2
791	инициации в	1	2
792	то или	3	2
793	он еще	1	2
794	материала в	1	2
795	сказать о	1	2
796	оно уже	1	2
797	не мешает	1	2
798	этот очень	1	2
799	как условие	1	2
800	с такой	1	2
801	позволяет дать	1	2
802	сам по	1	2
803	им самим	1	2
804	а третий	1	2
805	тому назад	1	2
806	или один	1	2
807	что вообще	1	2
808	не входит	1	2
809	мешает ему	1	2
810	наконец в	2	2
811	героя до	1	2
812	и ему	1	2
813	от других	1	2
814	вот этот	1	2
815	нет и	2	2
816	к двум	1	2
817	событий в	2	2
818	от которой	1	2
819	сказано ниже	1	2
820	они еще	1	2
821	только потому	1	2
822	оно имеет	1	2
823	обратиться к	1	2
824	смерти как	1	2
825	тогда в	2	2
826	представляла собой	1	2
827	не поддается	1	2
828	в полном	2	2
829	для всего	1	2
830	слова а	1	2
831	к месту	1	2
832	таком случае	2	2
833	ни теория	1	2
834	этом не	1	2
835	ей не	2	2
836	о царских	1	2
837	за которым	1	2
838	есть начало	1	2
839	и со	1	2
840	встречаются в	1	2
841	действующие лица	1	2
842	к одному	1	2
843	в поле	1	2
844	на другое	1	2
845	позволяет нам	1	2
846	у всех	1	2
847	как то	1	2
848	при всем	2	2
849	числе и	4	2
850	на путь	1	2
851	в ходе	1	2
852	это дает	1	2
853	место в	1	2
854	мифа в	1	2
855	идет не	1	2
856	человек не	1	2
857	может и	1	2
858	в мышлении	1	2
859	дело здесь	1	2
860	себе а	1	2
861	на большую	1	2
862	мир не	1	2
863	разные формы	1	2
864	это лишь	1	2
865	одному из	1	2
866	мыслится как	1	2
867	и соответствующими	1	2
868	а во-вторых	1	2
869	смерть как	1	2
870	жили в	1	2
871	них в	1	2
872	в обстановке	1	2
873	различные формы	1	2
874	жизни на	1	2
875	и смерть	1	2
876	шире и	1	2
877	говорить о	2	2
878	образа и	1	2
879	пока еще	4	2
880	этим создается	1	2
881	у себя	1	2
882	от рассмотрения	1	2
883	чтобы стать	2	2
884	же было	1	2
885	изменение в	1	2
886	он от	1	2
887	или нескольких	1	2
888	того или	2	2
889	от друга	1	2
890	в работах	1	2
891	здесь невозможно	1	2
892	не о	3	2
893	уже говорилось	1	2
894	всех его	2	2
895	в изложении	1	2
896	здесь обычно	1	2
897	меньшей степени	1	2
898	в мире	9	2
899	служит для	1	2
900	который является	1	2
901	прошлого и	2	2
902	человека который	1	2
903	возвращения героя	1	2
904	также может	1	2
905	испытания а	1	2
906	другой день	2	2
907	одновременно в	1	2
908	двух циклов	2	2
909	по направлению	1	2
910	и ничего	1	2
911	как отец	1	2
912	в состав	1	2
913	на ее	1	2
914	только там	1	2
915	человек с	1	2
916	в сущности	3	2
917	на своего	1	2
918	лет тому	1	2
919	в самой	1	2
920	есть нечто	1	2
921	которых и	2	2
922	о своей	2	2
923	в процессе	1	2
924	порой в	1	2
925	друг от	1	2
926	всей своей	2	2
927	редко и	1	2
928	источник и	1	2
929	сама не	1	2
930	истории не	1	2
931	что ей	1	2
932	их друг	1	2
933	совпадает с	1	2
934	а может	1	2
935	или иных	1	2
936	а о	1	2
937	птиц в	1	2
938	а во	3	2
939	без участия	1	2
940	то она	2	2
941	живущих в	1	2
942	свидетельствует о	1	2
943	итак в	1	2
944	всего комплекса	1	2
945	тому чтобы	1	2
946	со смертью	2	2
947	со словами	2	2
948	есть уже	1	2
949	в рамках	12	2
950	и где	1	2
951	вверх и	1	2
952	правильнее будет	1	2
953	они имеются	1	2
954	сюжета в	2	2
955	и тех	1	2
956	обряд инициации	1	2
957	здесь это	1	2
958	характерно для	1	2
959	время они	1	2
960	с человеком	2	2
961	лишь в	1	2
962	этот способ	2	2
963	этом и	1	2
964	в понятие	1	2
965	просится в	1	2
966	и прежде	1	2
967	и конец	1	2
968	напомним что	1	2
969	она могла	1	2
970	именно это	2	2
971	все было	3	2
972	могло произойти	2	1
973	к чуду	1	1
974	в настоящем	1	1
975	еще раз	1	1
976	более не	2	1
977	это принципиально	1	1
978	ту или	2	1
979	и над	1	1
980	какой бы	1	1
981	предположению что	1	1
982	принадлежности к	1	1
983	в общей	2	1
984	свою родину	1	1
985	героя о	1	1
986	основывается на	1	1
987	деревья уже	1	1
988	быть признана	1	1
989	нами уже	1	1
990	то было	1	1
991	ни одна	1	1
992	отвечает на	1	1
993	возвращение героя	1	1
994	воображаемого мира	1	1
995	миф с	1	1
996	мира это	1	1
997	мотивов в	1	1
998	мысли о	1	1
999	собой не	2	1
1000	направлению к	1	1
1001	является для	1	1
1002	и передача	1	1
1003	есть то	1	1
1004	было и	1	1
1005	ними и	1	1
1006	умер он	1	1
1007	глаза были	1	1
1008	представляется не	1	1
1009	в какой-нибудь	1	1
1010	текста это	1	1
1011	она названа	1	1
1012	от боли	1	1
1013	мира на	1	1
1014	и иных	1	1
1015	времени в	2	1
1016	этот текст	1	1
1017	здесь оказывается	1	1
1018	может служить	1	1
1019	должна обратиться	1	1
1020	он думает	1	1
1021	для своей	2	1
1022	за рамки	2	1
1023	точке зрения	1	1
1024	в значительной	2	1
1025	сдвиг в	1	1
1026	на другом	1	1
1027	всей специфике	1	1
1028	представляется более	1	1
1029	приобщения к	1	1
1030	уже по	1	1
1031	строго говоря	1	1
1032	собой его	1	1
1033	иначе говоря	6	1
1034	совершенно иными	1	1
1035	и представляет	2	1
1036	нему в	1	1
1037	а всякий	1	1
1038	как такового	1	1
1039	каковыми являлись	1	1
1040	символическая смерть	1	1
1041	собой исторически	1	1
1042	первый раз	1	1
1043	общения с	1	1
1044	конца в	1	1
1045	здесь имеют	1	1
1046	в ситуации	1	1
1047	фактов жизни	1	1
1048	или иную	2	1
1049	таковое оно	1	1
1050	лица и	2	1
1051	в следующем	1	1
1052	не представляется	1	1
1053	по аналогии	1	1
1054	была в	1	1
1055	мира или	1	1
1056	только бы	2	1
1057	чтобы определить	1	1
1058	и всю	1	1
1059	как обладатель	1	1
1060	предмет ее	1	1
1061	в глухом	1	1
1062	которых в	1	1
1063	больше всего	1	1
1064	в двух	2	1
1065	не требует	1	1
1066	свою силу	1	1
1067	от предмета	1	1
1068	действительности и	1	1
1069	и трех	1	1
1070	если оно	1	1
1071	не составляет	1	1
1072	другом и	2	1
1073	нами не	2	1
1074	здесь сохраняется	1	1
1075	неотделимо от	1	1
1076	человека как	1	1
1077	или может	1	1
1078	речи и	1	1
1079	мире на	1	1
1080	идти в	1	1
1081	и является	1	1
1082	в историческом	1	1
1083	тот или	1	1
1084	и небо	1	1
1085	знанием или	1	1
1086	время пребывания	1	1
1087	в мужчину	1	1
1088	далеко и	1	1
1089	корову и	1	1
1090	старик с	1	1
1091	и сами	1	1
1092	других типов	1	1
1093	было на	1	1
1094	героя тогда	1	1
1095	а теперь	1	1
1096	связывая их	1	1
1097	этого эпизода	3	1
1098	имело место	1	1
1099	жизни а	2	1
1100	исторического бытия	1	1
1101	около сорока	1	1
1102	детали как	1	1
1103	не признает	1	1
1104	имя которого	2	1
1105	со всеми	1	1
1106	весь род	1	1
1107	что нет	2	1
1108	понятия но	1	1
1109	и соответственно	2	1
1110	у читателя	1	1
1111	была и	2	1
1112	говоря и	1	1
1113	он прямо	2	1
1114	при всех	2	1
1115	основа сказки	1	1
1116	говорить и	1	1
1117	если например	1	1
1118	жизни мы	1	1
1119	ни на	1	1
1120	собой одну	1	1
1121	живущих на	1	1
1122	отчего и	1	1
1123	тотчас же	1	1
1124	это работы	1	1
1125	садился в	1	1
1126	которая живет	2	1
1127	похвальбы и	1	1
1128	содержание которых	1	1
1129	них как	1	1
1130	свою корову	1	1
1131	не понимает	1	1
1132	которая здесь	2	1
1133	случае с	1	1
1134	внимание и	1	1
1135	неотделима от	1	1
1136	состояние и	1	1
1137	на две	1	1
1138	обязанностей в	1	1
1139	не случаен	1	1
1140	цикл инициации	1	1
1141	не у	1	1
1142	однако здесь	1	1
1143	ритуала или	1	1
1144	за сутки	1	1
1145	до известной	1	1
1146	достаточно напомнить	1	1
1147	культурной жизни	1	1
1148	появляется в	1	1
1149	сближение но	1	1
1150	во времени	8	1
1151	мировой истории	1	1
1152	а утром	1	1
1153	мир в	1	1
1154	основе своей	4	1
1155	нас нет	1	1
1156	может не	3	1
1157	совершенно чуждо	1	1
1158	специальных работах	1	1
1159	у матери	1	1
1160	на что	1	1
1161	ее а	1	1
1162	в специальных	1	1
1163	заставить ее	1	1
1164	не спал	1	1
1165	вместить в	1	1
1166	более что	1	1
1167	на фоне	1	1
1168	зрения не	1	1
1169	несколько иная	1	1
1170	другой но	1	1
1171	и другого	1	1
1172	мере в	1	1
1173	еще одной	1	1
1174	до встречи	1	1
1175	как формы	2	1
1176	и старым	1	1
1177	деталей и	1	1
1178	как ни	2	1
1179	мог говорить	1	1
1180	все окружающее	1	1
1181	или случайно	1	1
1182	уже забыл	1	1
1183	но всегда	1	1
1184	однако ни	1	1
1185	из древнейших	1	1
1186	иной связи	1	1
1187	его смерти	1	1
1188	однако предмет	1	1
1189	свою жизнь	1	1
1190	кто не	1	1
1191	инициации древнейшая	1	1
1192	он здесь	1	1
1193	данного текста	1	1
1194	поставлены в	1	1
1195	пространства и	1	1
1196	идет о	2	1
1197	в какой-то	1	1
1198	ясно не	1	1
1199	в плане	1	1
1200	и самого	3	1
1201	для такого	1	1
1202	при крещении	1	1
1203	или иной	5	1
1204	этой ситуации	1	1
1205	не отличается	2	1
1206	место из	1	1
1207	хотя они	1	1
1208	в той	6	1
1209	почву для	1	1
1210	от процесса	1	1
1211	иной форме	1	1
1212	что один	1	1
1213	человеческой жизни	1	1
1214	мир как	1	1
1215	всю ночь	1	1
1216	ней не	1	1
1217	иногда особенно	1	1
1218	имеет значения	1	1
1219	там они	1	1
1220	инициации не	1	1
1221	тех кто	1	1
1222	в глазах	1	1
1223	однако и	1	1
1224	например условие	1	1
1225	которой в	1	1
1226	в году	1	1
1227	свет в	1	1
1228	персонажа и	2	1
1229	как таковых	1	1
1230	из многочисленных	2	1
1231	ночь а	1	1
1232	однако с	1	1
1233	сразу а	1	1
1234	могло и	1	1
1235	в первом	3	1
1236	элементы в	1	1
1237	на мир	1	1
1238	неоднократно и	1	1
1239	от всего	1	1
1240	солнца ни	1	1
1241	всегда имеется	1	1
1242	входит и	1	1
1243	принадлежат к	1	1
1244	персонажа на	1	1
1245	показаться что	1	1
1246	самому герою	1	1
1247	всегда в	1	1
1248	древнейшая основа	1	1
1249	без ее	1	1
1250	определяется не	1	1
1251	могут оказаться	1	1
1252	факт который	1	1
1253	свидетельствующая о	1	1
1254	третий в	1	1
1255	причиной его	1	1
1256	мире не	1	1
1257	порядка этим	1	1
1258	ухода в	1	1
1259	выше но	1	1
1260	в случае	7	1
1261	некоторых деталей	1	1
1262	отдельных элементов	1	1
1263	именно такого	1	1
1264	уже более	1	1
1265	характере героя	1	1
1266	на наш	1	1
1267	еще нельзя	1	1
1268	и внутренняя	1	1
1269	как специальная	1	1
1270	по поводу	1	1
1271	которых может	1	1
1272	магической власти	1	1
1273	его голос	1	1
1274	хотят и	1	1
1275	сам того	1	1
1276	и столь	1	1
1277	на протяжении	6	1
1278	то увидел	1	1
1279	еще раньше	1	1
1280	первом случае	2	1
1281	он отличается	1	1
1282	первые три	1	1
1283	то у	1	1
1284	значительной степени	2	1
1285	аналогии с	1	1
1286	матери а	1	1
1287	и сама	1	1
1288	согласно которой	1	1
1289	место для	1	1
1290	братьев и	1	1
1291	свет и	1	1
1292	богу не	2	1
1293	он почувствовал	1	1
1294	а таким	1	1
1295	какая бы	1	1
1296	какой это	1	1
1297	столько же	1	1
1298	оказывается более	1	1
1299	служба в	1	1
