N	3gram	Vygotskiy_	Literetu
210	в лучшем случае	3	1
211	как мы видели	4	1
212	как раз в	1	1
213	это и не	1	1
214	не подлежит сомнению	1	1
215	и т.д и	2	1
216	которое может быть	1	1
217	тогда когда оно	1	1
218	с самого начала	8	1
219	том что он	3	1
220	и при этом	1	1
221	в первую очередь	4	1
222	не могут быть	3	1
223	в ходе исследования	1	1
224	как мы и	1	1
225	что иное как	2	1
226	и не может	3	1
227	вопрос о том	4	1
228	является одним из	2	1
229	в известном отношении	2	1
230	по нашему мнению	1	1
231	само по себе	2	1
232	по той простой	1	1
233	подтверждают эту мысль	1	1
234	в своем внутреннем	1	1
235	имеем дело с	1	1
236	мы не можем	2	1
237	новые и новые	1	1
238	в сущности говоря	5	1
