N	2gram	Bakhtin_Pr	Morfolog
168	в живых	1	3
169	одному из	2	3
170	ни в	4	3
171	то с	1	3
172	с собой	1	3
173	только в	10	3
174	здесь мы	3	3
175	время как	1	3
176	или на	3	3
177	можно назвать	2	3
178	и другим	1	3
179	есть нечто	1	3
180	в собственном	3	3
181	возникает вопрос	1	3
182	но мы	1	3
183	не существует	1	3
184	и что	3	3
185	связана с	3	3
186	для того	1	3
187	но эти	3	3
188	и тогда	1	3
189	целый ряд	1	3
190	ее по	1	3
191	а во	3	3
192	в карты	1	3
193	состоит в	1	3
194	так например	2	3
195	же она	1	3
196	здесь не	5	3
197	с его	4	3
198	в отдельных	1	3
199	кроме того	6	3
200	для этой	2	3
201	что при	1	3
202	к нему	3	3
203	то в	1	3
204	формы которые	1	3
205	другие формы	1	3
206	о помощи	1	3
207	они не	5	3
208	благодаря этому	1	3
209	того что	1	3
210	ее в	4	3
211	но как	2	3
212	у нас	2	3
213	это и	1	3
214	и есть	1	3
215	а на	2	3
216	в таких	1	3
217	но для	2	3
218	а то	1	3
219	здесь же	1	3
220	к месту	1	3
221	большинстве случаев	9	3
222	даже не	1	3
223	это было	3	3
224	и у	8	3
225	вопроса о	1	3
226	героя и	3	3
227	как уже	1	3
228	для наших	1	3
229	если бы	1	3
230	друг друга	7	3
231	мы должны	4	3
232	и тем	4	3
233	не в	10	3
234	в которой	2	3
235	на нем	1	3
236	а по	1	3
237	и их	6	3
238	в начале	2	3
239	в пределах	8	3
240	в большинстве	9	3
241	значение и	2	3
242	в этой	3	3
243	вступают в	3	3
244	к ней	3	3
245	мы будем	3	3
246	все еще	3	3
247	на то	2	3
248	и его	13	3
249	и по	5	3
250	в один	3	3
251	от него	3	2
252	а потому	1	2
253	к другу	1	2
254	друг к	1	2
255	ее возможность	1	2
256	с героем	1	2
257	должна быть	1	2
258	или по	3	2
259	вопросу о	1	2
260	не с	1	2
261	или нет	1	2
262	различным образом	1	2
263	например с	1	2
264	все действие	1	2
265	формах в	1	2
266	не меняет	1	2
267	лишь на	3	2
268	и тот	4	2
269	не на	1	2
270	как они	1	2
271	в своих	4	2
272	более или	3	2
273	с этого	1	2
274	под углом	3	2
275	это положение	2	2
276	в россии	1	2
277	выпадает из	2	2
278	и задачи	1	2
279	но вот	1	2
280	например в	8	2
281	относятся к	1	2
282	очень важный	1	2
283	их в	3	2
284	вряд ли	2	2
285	обоих случаях	1	2
286	в которых	2	2
287	себя и	3	2
288	не имеет	1	2
289	по этим	1	2
290	углом зрения	4	2
291	роль в	1	2
292	во сне	7	2
293	не входит	1	2
294	показать как	1	2
295	у нее	1	2
296	но оно	1	2
297	во всяком	2	2
298	можно сказать	12	2
299	со смертью	3	2
300	того как	4	2
301	в данном	1	2
302	в основе	6	2
303	и более	3	2
304	что мы	2	2
305	в очень	2	2
306	такую же	1	2
307	к отдельным	1	2
308	но здесь	2	2
309	в другом	1	2
310	оно как	1	2
311	к себе	8	2
312	с большой	3	2
313	особое место	2	2
314	и больше	1	2
315	увидим что	1	2
316	не исключает	2	2
317	в одном	4	2
318	в различных	1	2
319	превращается в	5	2
320	не что	1	2
321	в обоих	1	2
322	без всякого	1	2
323	тем же	1	2
324	же они	1	2
325	одной из	6	2
326	на этот	1	2
327	что она	2	2
328	он может	2	2
329	что именно	2	2
330	а вовсе	1	2
331	всяком случае	1	2
332	себя в	1	2
333	для него	1	2
334	в свое	4	2
335	к различным	1	2
336	как определенный	1	2
337	то они	1	2
338	или наоборот	3	2
339	в научной	1	2
340	элемент в	1	2
341	ничем не	3	2
342	что иное	1	2
343	данном случае	1	2
344	в доме	1	2
345	в основу	1	2
346	наших целей	1	2
347	она в	1	2
348	нашей работы	3	2
349	этом отношении	1	2
350	их как	1	2
351	все это	11	2
352	с другими	6	2
353	форму изложения	1	2
354	дается в	1	2
355	чем в	2	2
356	но с	2	2
357	иногда и	3	2
358	не знает	8	2
359	что там	1	2
360	этого не	1	2
361	наших дней	3	2
362	входить в	1	2
363	о характере	1	2
364	здесь имеется	1	2
365	в другую	1	2
366	одним из	6	2
367	это еще	2	2
368	этого нельзя	1	2
369	вообще не	1	2
370	между собою	2	2
371	очень много	1	2
372	же оно	1	2
373	у него	5	2
374	перейти к	2	2
375	по своему	6	2
376	к вопросу	1	2
377	можно показать	1	2
378	в чем	1	2
379	или менее	3	2
380	играют в	2	2
381	в одной	4	2
382	бы в	2	2
383	без всякой	1	2
384	могли бы	2	2
385	обычно в	3	2
386	а с	1	2
387	иногда же	1	2
388	и даже	5	2
389	явление это	1	2
390	в самых	2	2
391	она не	4	2
392	чтобы овладеть	1	2
393	что ни	1	2
394	ту же	2	2
395	здесь только	2	2
396	дело не	1	2
397	быть и	2	2
398	в частности	1	2
399	из этих	3	2
400	можно сделать	1	2
401	должны быть	2	2
402	что эта	1	2
403	всех других	2	2
404	перескакивает на	1	2
405	в нее	1	2
406	как то	1	2
407	ни одной	1	2
408	из его	1	2
409	огромное значение	1	2
410	до наших	3	2
411	если они	1	2
412	как будто	3	2
413	же может	1	2
414	сказать о	1	2
415	но они	5	2
416	хотя они	2	2
417	в одну	1	2
418	иное как	1	2
419	совершается в	2	2
420	во второй	1	2
421	в той	2	1
422	дома он	1	1
423	еще несколько	1	1
424	в особенности	2	1
425	были бы	1	1
426	во всем	5	1
427	это на	1	1
428	и может	1	1
429	этот материал	1	1
430	относится ко	1	1
431	никак нельзя	2	1
432	все что	1	1
433	образом и	3	1
434	для всех	2	1
435	до сих	8	1
436	еще раз	6	1
437	всего в	1	1
438	даны в	1	1
439	за ним	1	1
440	и на	27	1
441	же и	1	1
442	как с	1	1
443	в рассказе	2	1
444	в момент	1	1
445	и превратился	1	1
446	было так	1	1
447	себе представить	1	1
448	рассказ о	2	1
449	которые не	2	1
450	его из	1	1
451	на анализе	1	1
452	убедиться что	1	1
453	которые он	1	1
454	его с	2	1
455	других и	2	1
456	на ее	2	1
457	на первом	1	1
458	или иных	2	1
459	теперь несколько	1	1
460	дело с	1	1
461	в применении	1	1
462	их поступки	1	1
463	и далее	1	1
464	при этом	6	1
465	даже в	3	1
466	все формы	1	1
467	формы в	1	1
468	уже знаем	1	1
469	по принципу	1	1
470	его два	1	1
471	особенности этого	5	1
472	тем как	1	1
473	и был	1	1
474	не вызывает	1	1
475	те же	1	1
476	которые по	1	1
477	но ведь	3	1
478	его но	1	1
479	не являются	1	1
480	здесь под	1	1
481	и об	1	1
482	не достигается	1	1
483	и делает	1	1
484	это одна	1	1
485	крестьянина у	1	1
486	и создает	3	1
487	связанная с	2	1
488	она становится	1	1
489	со всеми	8	1
490	в них	4	1
491	характере этого	1	1
492	и самая	1	1
493	но некоторые	1	1
494	очень важных	1	1
495	положения в	3	1
496	но функция	1	1
497	или во	1	1
498	конечно и	7	1
499	на свой	2	1
500	до этого	1	1
501	и соответствующего	1	1
502	образом во	1	1
503	я за	2	1
504	и с	10	1
505	некоторые другие	1	1
506	своих целей	2	1
507	их и	1	1
508	равно как	1	1
509	мы выделили	1	1
510	с известными	2	1
511	и все	14	1
512	из самых	3	1
513	только можно	2	1
514	еще в	1	1
515	весь этот	1	1
516	него но	1	1
517	как сюжет	1	1
518	именно в	3	1
519	ведет к	3	1
520	особенность жанра	1	1
521	еще недостаточно	3	1
522	не делает	1	1
523	и действительно	3	1
524	принадлежат к	1	1
525	литературных жанров	1	1
526	и мог	2	1
527	эти явления	3	1
528	те формы	1	1
529	к самым	1	1
530	с ними	2	1
531	зрения исторической	1	1
532	и очень	1	1
533	в точном	1	1
534	это время	1	1
535	в своей	5	1
536	одновременно и	5	1
537	и герой	1	1
538	связанные с	3	1
539	дело идет	1	1
540	через все	2	1
541	решение а	1	1
542	бы не	1	1
543	есть на	1	1
544	к героям	1	1
545	сам с	1	1
546	могут как	1	1
547	самых неожиданных	1	1
548	о котором	1	1
549	другими героями	1	1
550	важное значение	2	1
551	и диалог	1	1
552	влияния на	1	1
553	всего о	1	1
554	характерна для	4	1
555	но раз	1	1
556	в следующей	1	1
557	мы считаем	2	1
558	всей своей	2	1
559	свою собственную	1	1
560	все как	1	1
561	ничего общего	1	1
562	здесь нет	2	1
563	к созданию	1	1
564	каждая новая	1	1
565	нужно заметить	1	1
566	форма иногда	1	1
567	др здесь	1	1
568	не такое	1	1
569	второй тип	1	1
570	где только	1	1
571	такое положение	1	1
572	все они	2	1
573	три основные	2	1
574	как один	1	1
575	очень ярко	2	1
576	так уже	1	1
577	строится как	1	1
578	помощью этого	1	1
579	еще и	4	1
580	самый способ	1	1
581	совершенно не	4	1
582	ситуации в	1	1
583	во все	5	1
584	к этой	3	1
585	в главе	1	1
586	в котором	8	1
587	которые мы	3	1
588	мы переходим	1	1
589	понятия и	1	1
590	возвращаемся к	1	1
591	на части	2	1
592	как целое	1	1
593	него он	2	1
594	в последней	1	1
595	перед его	2	1
596	применении к	1	1
597	где есть	1	1
598	обладает и	1	1
599	в свою	1	1
600	бы по	1	1
601	так чтобы	1	1
602	лежат в	1	1
603	но во	2	1
604	это все	2	1
605	явления и	1	1
606	героем и	1	1
607	он является	2	1
608	во многих	2	1
609	друга это	1	1
610	подготовляет последующую	1	1
611	оно является	1	1
612	а через	1	1
613	очень широко	2	1
614	всех случаях	1	1
615	к своей	1	1
616	сохраняет в	1	1
617	с помощью	4	1
618	может войти	1	1
619	для нее	1	1
620	бы сам	1	1
621	между двумя	4	1
622	именно на	2	1
623	только один	1	1
624	значение для	5	1
625	только на	3	1
626	он именно	1	1
627	совершает убийство	1	1
628	вступает в	1	1
629	которую он	3	1
630	далее развивается	1	1
631	вызывает никаких	1	1
632	на землю	4	1
633	и исчезает	1	1
634	укладываются в	1	1
635	и до	6	1
636	более и	1	1
637	не вполне	1	1
638	же время	8	1
639	говоря что	1	1
640	существовать и	1	1
641	самого начала	5	1
642	ними и	1	1
643	в настоящей	1	1
644	им в	1	1
645	функции действительно	1	1
646	же самое	1	1
647	всего этого	4	1
648	и а	1	1
649	человека эта	2	1
650	этим создается	1	1
651	как на	1	1
652	и там	1	1
653	одно и	1	1
654	он в	2	1
655	отношение к	14	1
656	или если	1	1
657	не как	5	1
658	ее не	1	1
659	она может	1	1
660	мог бы	1	1
661	и определенный	1	1
662	они должны	3	1
663	и одинаково	1	1
664	к братьям	1	1
665	и свободе	1	1
666	жизни языка	1	1
667	о тех	2	1
668	или нет?	2	1
669	характерен для	1	1
670	образом как	1	1
671	она имела	1	1
672	что я	2	1
673	царства и	1	1
674	самого в	1	1
675	с этими	1	1
676	только во	1	1
677	будем говорить	2	1
678	на улице	1	1
679	первый тип	1	1
680	материал в	1	1
681	и вдруг	1	1
682	всех внешних	1	1
683	ведь здесь	1	1
684	же из	1	1
685	это иногда	2	1
686	человека а	1	1
687	других форм	1	1
688	типа а	2	1
689	он сам	5	1
690	его роль	1	1
691	довольно много	1	1
692	это сделать	1	1
693	что даже	1	1
694	друг с	6	1
695	детей в	1	1
696	его герой	1	1
697	они объединены	1	1
698	в первой	2	1
699	материал и	1	1
700	о чем	2	1
701	а для	2	1
702	у вас	1	1
703	но там	2	1
704	мы еще	4	1
705	они могут	3	1
706	только о	1	1
707	нет если	1	1
708	в ее	3	1
709	свои собственные	1	1
710	характерно что	3	1
711	тот же	2	1
712	проходит через	1	1
713	или три	2	1
714	не то	3	1
715	действительно в	1	1
716	в брак	1	1
717	меня не	1	1
718	высшей степени	1	1
719	не первого	1	1
720	она имеет	1	1
721	переходим к	1	1
722	которую они	2	1
723	и то	2	1
724	форм и	2	1
725	можно себе	1	1
726	в себе	10	1
727	но на	2	1
728	нами опять	1	1
729	ему в	1	1
730	существу и	1	1
731	героев в	1	1
732	после того	1	1
733	этой области	2	1
734	но прежде	1	1
735	во всей	5	1
736	вероятно что	1	1
737	человеческой природой	1	1
738	указать на	1	1
739	должно быть	4	1
740	время и	3	1
741	очень далеко	1	1
742	и вот	1	1
743	с любовью	1	1
744	следует сказать	1	1
745	есть у	1	1
746	в его	15	1
747	краткого и	1	1
748	у тебя	1	1
749	он как	2	1
750	пользуется им	1	1
751	существа и	1	1
752	сущности вовсе	1	1
753	они определяются	1	1
754	имеется и	1	1
755	вариантах и	2	1
756	целого а	1	1
757	бы на	1	1
758	находится в	1	1
759	два или	2	1
760	в каких-либо	1	1
761	как раз	6	1
762	в формах	2	1
763	о нем	2	1
764	что с	1	1
765	и сама	1	1
766	где он	1	1
767	в полном	1	1
768	чем перейти	1	1
769	на которой	2	1
770	нет это	1	1
771	же не	2	1
772	чем же	1	1
773	другого но	1	1
774	из форм	1	1
775	там и	2	1
776	действительно это	1	1
777	таком случае	1	1
778	особое значение	1	1
779	останавливаться не	1	1
780	что все	3	1
781	и братьев	1	1
782	в их	7	1
783	мы находим	8	1
784	от своих	2	1
785	всеми другими	2	1
786	все разновидности	1	1
787	ко второму	2	1
788	и притом	2	1
789	о возможности	1	1
790	или иной	2	1
791	от тех	1	1
792	ли мы	1	1
793	и некоторые	2	1
794	героя может	1	1
795	и показать	2	1
796	и берет	1	1
797	рассказа как	1	1
798	это один	2	1
799	начала в	2	1
800	героя с	1	1
801	и где	1	1
802	в виду	3	1
803	что за	1	1
804	и которая	2	1
805	уже происходит	1	1
806	но эта	2	1
807	дело в	3	1
808	исторической действительности	1	1
809	и начинается	1	1
810	гете в	1	1
811	что не	1	1
812	как его	2	1
813	выраженное в	1	1
814	где нет	1	1
815	о жизни	1	1
816	точном смысле	1	1
817	быка и	1	1
818	в таком	3	1
819	царство и	1	1
820	бы быть	1	1
821	литературе и	1	1
822	с различными	2	1
823	все вопросы	1	1
824	между ними	14	1
825	очень большое	1	1
826	очень давно	1	1
827	этой цели	1	1
828	и она	2	1
829	а здесь	1	1
830	менее мы	1	1
831	по одному	2	1
832	есть в	7	1
833	не есть	1	1
834	а их	1	1
835	для героев	1	1
836	здесь перед	3	1
837	в мире	8	1
838	слова не	2	1
839	в методах	1	1
840	так в	1	1
841	для решения	1	1
842	всего она	1	1
843	в выборе	1	1
844	на все	4	1
845	и со	1	1
846	и могут	2	1
847	остановимся на	5	1
848	уже давно	1	1
849	земле и	2	1
850	со своей	2	1
851	что им	1	1
852	этого произошло	1	1
853	по его	1	1
854	и дающий	1	1
855	о которых	2	1
856	идет на	1	1
857	нисколько не	1	1
858	которые имеют	3	1
859	сохраняется и	2	1
860	лишь для	1	1
861	войти в	3	1
862	предмета но	1	1
863	и должны	1	1
864	точек зрения	1	1
865	и это	3	1
866	с другом	6	1
867	хотя оно	1	1
868	из одного	2	1
869	вследствие чего	1	1
870	например как	2	1
871	в эту	3	1
872	а он	1	1
873	могло бы	3	1
874	время уже	1	1
875	непосредственно или	1	1
876	но к	4	1
877	сих пор	8	1
878	как все	1	1
879	и вообще	3	1
880	частям и	1	1
881	очень многие	1	1
882	свое место	1	1
883	той или	2	1
884	людей в	2	1
885	области народной	1	1
886	этих двух	5	1
887	в каждом	5	1
888	игру на	1	1
889	они все	2	1
890	читателя в	1	1
891	здесь как	3	1
892	ко всему	1	1
893	о себе	2	1
894	может иметь	1	1
895	вошел в	1	1
896	превращаясь в	1	1
897	очень интересна	1	1
898	таким же	1	1
899	с самого	4	1
900	часто встречается	1	1
901	отличие от	1	1
902	в предисловии	1	1
903	возможны и	3	1
904	а остальные	1	1
905	она должна	1	1
906	ивана и	1	1
907	типа действительно	1	1
908	они играют	2	1
909	мы говорили	2	1
910	он ничего	1	1
911	все остальные	2	1
912	так называемой	1	1
913	и ни	1	1
914	на другой	1	1
915	второму типу	1	1
916	но всегда	1	1
917	говорить только	1	1
918	но он	3	1
919	отношение между	1	1
920	так что	1	1
921	остается на	2	1
922	на другое	1	1
923	кажется что	3	1
924	что касается	2	1
925	как объект	1	1
926	но она	3	1
927	он перескакивает	1	1
928	как он	4	1
929	и определяет	1	1
930	ним как	1	1
931	не дает	3	1
932	оказывается что	1	1
933	элемент здесь	1	1
934	конечно в	2	1
935	почти всегда	6	1
936	является одним	2	1
937	же он	2	1
938	его жизнь	2	1
939	это выразить	1	1
940	а этот	1	1
941	неожиданно и	1	1
942	лишь как	1	1
943	или как	1	1
944	всех разновидностей	1	1
945	скажем что	1	1
946	рассматривать как	1	1
947	если только	3	1
948	на это	1	1
949	роль играют	1	1
950	и несколько	3	1
951	также с	1	1
952	выходят за	2	1
953	целом и	1	1
954	однако же	1	1
955	прямо с	1	1
956	мы их	1	1
957	ивана к	1	1
958	и никогда	2	1
959	в плане	3	1
960	работы мы	1	1
961	точку зрения	1	1
962	но могли	1	1
963	друг другу	1	1
964	которые в	3	1
965	бы он	1	1
966	слова она	1	1
967	дух в	1	1
968	этом и	1	1
969	каждое новое	1	1
970	эта черта	1	1
971	ее а	1	1
972	целая система	2	1
973	в силу	1	1
974	и художественной	2	1
975	здесь также	2	1
976	способ ее	1	1
977	например о	1	1
978	сущности к	1	1
979	что данная	1	1
980	такой же	1	1
981	он во	1	1
982	этого и	1	1
983	по законам	1	1
984	при изучении	1	1
985	в области	6	1
986	один и	1	1
987	тех или	2	1
988	все более	2	1
989	ее может	1	1
990	хотя он	1	1
991	все другие	1	1
992	но кроме	1	1
993	показывает что	1	1
994	развитие и	1	1
995	это совершенно	1	1
996	второго типа	1	1
997	быть названы	1	1
998	для чего	1	1
999	в высшей	1	1
1000	не удалось	1	1
1001	в него	4	1
1002	с ее	3	1
1003	всех этих	2	1
1004	случае это	1	1
1005	он был	1	1
1006	нет не	1	1
1007	из причин	1	1
1008	имеет свою	1	1
1009	из этой	1	1
1010	и совершенно	3	1
1011	дает ему	1	1
1012	здесь следует	1	1
1013	или точнее	2	1
1014	не можем	1	1
1015	и наконец	4	1
1016	мы условно	1	1
1017	проявляются в	1	1
1018	вплоть до	5	1
1019	есть не	1	1
1020	главным предметом	1	1
1021	он первый	1	1
